"ple0040","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","1997","(Married) couple without C. ","(2c_voc) vocational maturity certificate","23","","",""
"Yes","1997","(Married) couple without C. ","(3a) lower tertiary education","41","0.158952433307424","0.116353498178808","0.20155136843604"
"Yes","1997","(Married) couple without C. ","(3b) higher tertiary education","27","","",""
"Yes","1997","Single parent ","(0) in school","1","","",""
"Yes","1997","Single parent ","(1a) inadequately completed","2","","",""
"Yes","1997","Single parent ","(1b) general elementary school","9","","",""
"Yes","1997","Single parent ","(1c) basic vocational qualification","20","","",""
"Yes","1997","Single parent ","(2b) intermediate general qualification","2","","",""
"Yes","1997","Single parent ","(2a) intermediate vocational","8","","",""
"Yes","1997","Single parent ","(2c_gen) general maturity certificate","","","",""
"Yes","1997","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Yes","1997","Single parent ","(3a) lower tertiary education","1","","",""
"Yes","1997","Single parent ","(3b) higher tertiary education","","","",""
"Yes","1997","Couple + C. LE 16 ","(0) in school","","","",""
"Yes","1997","Couple + C. LE 16 ","(1a) inadequately completed","5","","",""
"Yes","1997","Couple + C. LE 16 ","(1b) general elementary school","18","","",""
"Yes","1997","Couple + C. LE 16 ","(1c) basic vocational qualification","50","0.0765444756869112","0.0574275257748286","0.0956614255989937"
"Yes","1997","Couple + C. LE 16 ","(2b) intermediate general qualification","","","",""
"Yes","1997","Couple + C. LE 16 ","(2a) intermediate vocational","21","","",""
"Yes","1997","Couple + C. LE 16 ","(2c_gen) general maturity certificate","3","","",""
"Yes","1997","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Yes","1997","Couple + C. LE 16 ","(3a) lower tertiary education","2","","",""
"Yes","1997","Couple + C. LE 16 ","(3b) higher tertiary education","4","","",""
"Yes","1997","Couple + C. GT 16 ","(0) in school","1","","",""
"Yes","1997","Couple + C. GT 16 ","(1a) inadequately completed","25","","",""
"Yes","1997","Couple + C. GT 16 ","(1b) general elementary school","42","0.110618846280453","0.0779446447426177","0.143293047818288"
"Yes","1997","Couple + C. GT 16 ","(1c) basic vocational qualification","91","0.196956907137625","0.16565237051235","0.228261443762899"
"Yes","1997","Couple + C. GT 16 ","(2b) intermediate general qualification","2","","",""
"Yes","1997","Couple + C. GT 16 ","(2a) intermediate vocational","19","","",""
"Yes","1997","Couple + C. GT 16 ","(2c_gen) general maturity certificate","2","","",""
"Yes","1997","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Yes","1997","Couple + C. GT 16 ","(3a) lower tertiary education","12","","",""
"Yes","1997","Couple + C. GT 16 ","(3b) higher tertiary education","8","","",""
"Yes","1997","Couple + C. LE and GT 16","(0) in school","1","","",""
"Yes","1997","Couple + C. LE and GT 16","(1a) inadequately completed","2","","",""
"Yes","1997","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
"Yes","1997","Couple + C. LE and GT 16","(1c) basic vocational qualification","21","","",""
"Yes","1997","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Yes","1997","Couple + C. LE and GT 16","(2a) intermediate vocational","13","","",""
"Yes","1997","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","1","","",""
"Yes","1997","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","","","",""
"Yes","1997","Couple + C. LE and GT 16","(3a) lower tertiary education","4","","",""
"Yes","1997","Couple + C. LE and GT 16","(3b) higher tertiary education","1","","",""
"No","1997","1-pers.-HH","(0) in school","","","",""
"No","1997","1-pers.-HH","(1a) inadequately completed","35","0.818449318633768","0.700457743177399","0.936440894090138"
"No","1997","1-pers.-HH","(1b) general elementary school","229","0.773855781312161","0.726118262385524","0.821593300238798"
"No","1997","1-pers.-HH","(1c) basic vocational qualification","357","0.766807181213547","0.727693779151151","0.805920583275944"
"No","1997","1-pers.-HH","(2b) intermediate general qualification","41","0.853130764241588","0.75193265901878","0.954328869464395"
"No","1997","1-pers.-HH","(2a) intermediate vocational","245","0.844818930102649","0.802256454306665","0.887381405898632"
"No","1997","1-pers.-HH","(2c_gen) general maturity certificate","44","1","1","1"
"No","1997","1-pers.-HH","(2c_voc) vocational maturity certificate","67","0.882936046845002","0.8096859087263","0.956186184963704"
"No","1997","1-pers.-HH","(3a) lower tertiary education","90","0.909058508869697","0.852984144716098","0.965132873023295"
"No","1997","1-pers.-HH","(3b) higher tertiary education","82","0.839681481532214","0.764708754087738","0.91465420897669"
"No","1997","(Married) couple without C. ","(0) in school","1","","",""
"No","1997","(Married) couple without C. ","(1a) inadequately completed","81","0.759711514621938","0.677988519336304","0.841434509907573"
"No","1997","(Married) couple without C. ","(1b) general elementary school","413","0.746829603123435","0.709669882317393","0.783989323929476"
"No","1997","(Married) couple without C. ","(1c) basic vocational qualification","1129","0.736399074135144","0.713745049605026","0.759053098665263"
"No","1997","(Married) couple without C. ","(2b) intermediate general qualification","52","0.782233957852848","0.679499612479542","0.884968303226154"
"No","1997","(Married) couple without C. ","(2a) intermediate vocational","536","0.842881984324264","0.813955698057972","0.871808270590556"
"No","1997","(Married) couple without C. ","(2c_gen) general maturity certificate","54","0.915575419651559","0.843399524175998","0.987751315127121"
"No","1997","(Married) couple without C. ","(2c_voc) vocational maturity certificate","139","0.821571702563594","0.762613370921561","0.880530034205626"
"No","1997","(Married) couple without C. ","(3a) lower tertiary education","242","0.841047566692576","0.79844863156396","0.883646501821192"
"No","1997","(Married) couple without C. ","(3b) higher tertiary education","224","0.877552338159916","0.836999337713588","0.918105338606244"
"No","1997","Single parent ","(0) in school","25","","",""
"No","1997","Single parent ","(1a) inadequately completed","20","","",""
"No","1997","Single parent ","(1b) general elementary school","91","0.914508244639974","0.859705284050569","0.969311205229378"
"No","1997","Single parent ","(1c) basic vocational qualification","154","0.883800852376015","0.836184936081255","0.931416768670775"
"No","1997","Single parent ","(2b) intermediate general qualification","42","0.944801961103308","0.877325240133798","1.01227868207282"
"No","1997","Single parent ","(2a) intermediate vocational","105","0.93580161869124","0.890609489392005","0.980993747990475"
"No","1997","Single parent ","(2c_gen) general maturity certificate","34","1","1","1"
"No","1997","Single parent ","(2c_voc) vocational maturity certificate","20","","",""
"No","1997","Single parent ","(3a) lower tertiary education","29","","",""
"No","1997","Single parent ","(3b) higher tertiary education","46","1","1","1"
"No","1997","Couple + C. LE 16 ","(0) in school","3","","",""
"No","1997","Couple + C. LE 16 ","(1a) inadequately completed","81","0.808869304949106","0.725768876581085","0.891969733317127"
"No","1997","Couple + C. LE 16 ","(1b) general elementary school","285","0.899339255577897","0.865461188706049","0.933217322449744"
"No","1997","Couple + C. LE 16 ","(1c) basic vocational qualification","693","0.923455524313089","0.904338574401006","0.942572474225171"
"No","1997","Couple + C. LE 16 ","(2b) intermediate general qualification","56","1","1","1"
"No","1997","Couple + C. LE 16 ","(2a) intermediate vocational","843","0.975661235275129","0.965386041729757","0.985936428820502"
"No","1997","Couple + C. LE 16 ","(2c_gen) general maturity certificate","64","0.984097873352539","0.954143693002908","1.01405205370217"
"No","1997","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","185","0.964144008067616","0.937844398530868","0.990443617604363"
"No","1997","Couple + C. LE 16 ","(3a) lower tertiary education","198","0.992285520741788","0.980159879124954","1.00441116235862"
"No","1997","Couple + C. LE 16 ","(3b) higher tertiary education","241","0.991170960393313","0.979457207285836","1.00288471350079"
"No","1997","Couple + C. GT 16 ","(0) in school","136","0.990371017491331","0.974018788221586","1.00672324676108"
"No","1997","Couple + C. GT 16 ","(1a) inadequately completed","119","0.842625251430009","0.783147902240047","0.902102600619971"
"No","1997","Couple + C. GT 16 ","(1b) general elementary school","312","0.889381153719547","0.856706952181712","0.922055355257382"
"No","1997","Couple + C. GT 16 ","(1c) basic vocational qualification","529","0.803043092862375","0.771738556237101","0.83434762948765"
"No","1997","Couple + C. GT 16 ","(2b) intermediate general qualification","136","0.991847867116101","0.976845261084957","1.00685047314724"
"No","1997","Couple + C. GT 16 ","(2a) intermediate vocational","375","0.946234237560067","0.923962596764376","0.968505878355757"
"No","1997","Couple + C. GT 16 ","(2c_gen) general maturity certificate","139","0.996962008449804","0.98787813406712","1.00604588283249"
"No","1997","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","74","0.933840085275778","0.879709925867255","0.9879702446843"
"No","1997","Couple + C. GT 16 ","(3a) lower tertiary education","125","0.923427004428832","0.878899648057603","0.967954360800061"
"No","1997","Couple + C. GT 16 ","(3b) higher tertiary education","133","0.899860569600305","0.850312275794216","0.949408863406394"
"No","1997","Couple + C. LE and GT 16","(0) in school","136","0.986829644121106","0.96773956817557","1.00591972006664"
"No","1997","Couple + C. LE and GT 16","(1a) inadequately completed","67","0.990931705651729","0.968564681226639","1.01329873007682"
"No","1997","Couple + C. LE and GT 16","(1b) general elementary school","151","0.959142746496768","0.928177504898275","0.99010798809526"
"No","1997","Couple + C. LE and GT 16","(1c) basic vocational qualification","215","0.903474243123303","0.865797653454643","0.941150832791963"
"No","1997","Couple + C. LE and GT 16","(2b) intermediate general qualification","96","0.979166684383261","0.951032261913932","1.00730110685259"
"No","1997","Couple + C. LE and GT 16","(2a) intermediate vocational","202","0.943062541669296","0.912088480845618","0.974036602492974"
"No","1997","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","60","0.994936616544326","0.977125083954286","1.01274814913437"
"No","1997","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","40","1","1","1"
"No","1997","Couple + C. LE and GT 16","(3a) lower tertiary education","75","0.869435872654323","0.795139902494914","0.943731842813733"
"No","1997","Couple + C. LE and GT 16","(3b) higher tertiary education","73","0.995854719623269","0.981215862252821","1.01049357699372"
"Yes","1998","1-pers.-HH","(0) in school","","","",""
"Yes","1998","1-pers.-HH","(1a) inadequately completed","7","","",""
"Yes","1998","1-pers.-HH","(1b) general elementary school","87","0.277962616555332","0.230552167540532","0.325373065570131"
"Yes","1998","1-pers.-HH","(1c) basic vocational qualification","104","0.242290825934367","0.204353229795704","0.280228422073031"
"Yes","1998","1-pers.-HH","(2b) intermediate general qualification","6","","",""
"Yes","1998","1-pers.-HH","(2a) intermediate vocational","36","0.140443680821718","0.102899864856586","0.177987496786849"
"Yes","1998","1-pers.-HH","(2c_gen) general maturity certificate","","","",""
"Yes","1998","1-pers.-HH","(2c_voc) vocational maturity certificate","13","","",""
"Yes","1998","1-pers.-HH","(3a) lower tertiary education","16","","",""
"Yes","1998","1-pers.-HH","(3b) higher tertiary education","13","","",""
"Yes","1998","(Married) couple without C. ","(0) in school","","","",""
"Yes","1998","(Married) couple without C. ","(1a) inadequately completed","24","","",""
"Yes","1998","(Married) couple without C. ","(1b) general elementary school","113","0.207474222486313","0.174754406203122","0.240194038769504"
"Yes","1998","(Married) couple without C. ","(1c) basic vocational qualification","371","0.261867804640677","0.24028479223236","0.283450817048994"
"Yes","1998","(Married) couple without C. ","(2b) intermediate general qualification","11","","",""
"Yes","1998","(Married) couple without C. ","(2a) intermediate vocational","77","0.15284167523051","0.125389339008497","0.180294011452523"
"Yes","1998","(Married) couple without C. ","(2c_gen) general maturity certificate","2","","",""
"Yes","1998","(Married) couple without C. ","(2c_voc) vocational maturity certificate","28","","",""
"Yes","1998","(Married) couple without C. ","(3a) lower tertiary education","47","0.15926990267072","0.119363554741108","0.199176250600333"
