"ple0040","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"No","1999","secondary school degree","Couple + C. LE 16 ","1106","0.980558210687572","0.97251144055853","0.988604980816615"
"No","1999","secondary school degree","Couple + C. GT 16 ","640","0.952996431273609","0.937030021976337","0.968962840570881"
"No","1999","secondary school degree","Couple + C. LE and GT 16","363","0.9723000232928","0.955689920995425","0.988910125590174"
"No","1999","college entrance qualification","1-pers.-HH","287","0.876853480170071","0.840622579011982","0.913084381328161"
"No","1999","college entrance qualification","(Married) couple without C. ","591","0.875912095360069","0.850741101076923","0.901083089643214"
"No","1999","college entrance qualification","Single parent ","94","1","1","1"
"No","1999","college entrance qualification","Couple + C. LE 16 ","543","0.979048820122263","0.967133436852357","0.990964203392169"
"No","1999","college entrance qualification","Couple + C. GT 16 ","369","0.957067658619668","0.936819695848008","0.977315621391328"
"No","1999","college entrance qualification","Couple + C. LE and GT 16","148","0.990148677616348","0.974343479895903","1.00595387533679"
"No","1999","Other degree","1-pers.-HH","53","0.785048417198491","0.685184187240389","0.884912647156593"
"No","1999","Other degree","(Married) couple without C. ","181","0.800939173325245","0.749110112792847","0.852768233857642"
"No","1999","Other degree","Single parent ","31","0.968990352172234","0.908930916750184","1.02904978759428"
"No","1999","Other degree","Couple + C. LE 16 ","227","0.986336002897635","0.971365257496145","1.00130674829912"
"No","1999","Other degree","Couple + C. GT 16 ","184","0.884959373926302","0.842408498388809","0.927510249463794"
"No","1999","Other degree","Couple + C. LE and GT 16","98","0.826278111692233","0.754490980675693","0.898065242708772"
"No","1999","no degree/no degree yet","1-pers.-HH","20","","",""
"No","1999","no degree/no degree yet","(Married) couple without C. ","88","0.758527135717127","0.679964617970128","0.837089653464127"
"No","1999","no degree/no degree yet","Single parent ","53","0.887571789526499","0.807641412787769","0.967502166265229"
"No","1999","no degree/no degree yet","Couple + C. LE 16 ","63","0.795714119234837","0.700583296336686","0.890844942132988"
"No","1999","no degree/no degree yet","Couple + C. GT 16 ","250","0.928864192105051","0.898593074794338","0.959135309415764"
"No","1999","no degree/no degree yet","Couple + C. LE and GT 16","175","0.982194763363835","0.96287576878576","1.00151375794191"
"Yes","2000","lower secondary degree","1-pers.-HH","324","0.213107567989284","0.192648497352618","0.23356663862595"
"Yes","2000","lower secondary degree","(Married) couple without C. ","904","0.240282154742887","0.226998392848356","0.253565916637418"
"Yes","2000","lower secondary degree","Single parent ","53","0.110847546710468","0.0821893547926328","0.139505738628303"
"Yes","2000","lower secondary degree","Couple + C. LE 16 ","77","0.0505831177385832","0.0398452173302079","0.0613210181469584"
"Yes","2000","lower secondary degree","Couple + C. GT 16 ","188","0.133004806473948","0.115081919309433","0.150927693638463"
"Yes","2000","lower secondary degree","Couple + C. LE and GT 16","35","0.0663883052109574","0.0452923044435356","0.0874843059783793"
"Yes","2000","secondary school degree","1-pers.-HH","92","0.137740173976437","0.114544897441458","0.160935450511416"
"Yes","2000","secondary school degree","(Married) couple without C. ","222","0.138401334412719","0.122236182862474","0.154566485962964"
"Yes","2000","secondary school degree","Single parent ","18","","",""
"Yes","2000","secondary school degree","Couple + C. LE 16 ","50","0.0238777016734547","0.0171050839594792","0.0306503193874302"
"Yes","2000","secondary school degree","Couple + C. GT 16 ","65","0.0517524400655754","0.0392808145009947","0.064224065630156"
"Yes","2000","secondary school degree","Couple + C. LE and GT 16","16","","",""
"Yes","2000","college entrance qualification","1-pers.-HH","63","0.102314208017204","0.0811273299503547","0.123501086084054"
"Yes","2000","college entrance qualification","(Married) couple without C. ","148","0.124542645653421","0.106974144621896","0.142111146684947"
"Yes","2000","college entrance qualification","Single parent ","9","","",""
"Yes","2000","college entrance qualification","Couple + C. LE 16 ","27","","",""
"Yes","2000","college entrance qualification","Couple + C. GT 16 ","27","","",""
"Yes","2000","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Yes","2000","Other degree","1-pers.-HH","19","","",""
"Yes","2000","Other degree","(Married) couple without C. ","64","0.156310373979902","0.118480776905249","0.194139971054556"
"Yes","2000","Other degree","Single parent ","5","","",""
"Yes","2000","Other degree","Couple + C. LE 16 ","8","","",""
"Yes","2000","Other degree","Couple + C. GT 16 ","46","0.138151228661374","0.0981606228055497","0.178141834517198"
"Yes","2000","Other degree","Couple + C. LE and GT 16","10","","",""
"Yes","2000","no degree/no degree yet","1-pers.-HH","8","","",""
"Yes","2000","no degree/no degree yet","(Married) couple without C. ","16","","",""
"Yes","2000","no degree/no degree yet","Single parent ","10","","",""
"Yes","2000","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Yes","2000","no degree/no degree yet","Couple + C. GT 16 ","17","","",""
"Yes","2000","no degree/no degree yet","Couple + C. LE and GT 16","5","","",""
"No","2000","lower secondary degree","1-pers.-HH","1215","0.786892432010716","0.76643336137405","0.807351502647382"
"No","2000","lower secondary degree","(Married) couple without C. ","3070","0.759717845257113","0.746434083362582","0.773001607151644"
"No","2000","lower secondary degree","Single parent ","408","0.889152453289532","0.860494261371697","0.917810645207367"
"No","2000","lower secondary degree","Couple + C. LE 16 ","1523","0.949416882261417","0.938678981853042","0.960154782669792"
"No","2000","lower secondary degree","Couple + C. GT 16 ","1191","0.866995193526052","0.849072306361537","0.884918080690567"
"No","2000","lower secondary degree","Couple + C. LE and GT 16","500","0.933611694789042","0.912515694021621","0.954707695556464"
"No","2000","secondary school degree","1-pers.-HH","756","0.862259826023563","0.839064549488584","0.885455102558542"
"No","2000","secondary school degree","(Married) couple without C. ","1531","0.861598665587281","0.845433514037036","0.877763817137526"
"No","2000","secondary school degree","Single parent ","357","0.957036334233973","0.936513027549701","0.977559640918245"
"No","2000","secondary school degree","Couple + C. LE 16 ","1902","0.976122298326545","0.96934968061257","0.982894916040521"
"No","2000","secondary school degree","Couple + C. GT 16 ","1147","0.948247559934425","0.935775934369844","0.960719185499005"
"No","2000","secondary school degree","Couple + C. LE and GT 16","656","0.973931984928293","0.961884906142105","0.985979063714481"
"No","2000","college entrance qualification","1-pers.-HH","723","0.897685791982796","0.876498913915946","0.918872670049645"
"No","2000","college entrance qualification","(Married) couple without C. ","1209","0.875457354346579","0.857888853315053","0.893025855378104"
"No","2000","college entrance qualification","Single parent ","201","0.958217835934662","0.93115545307202","0.985280218797303"
"No","2000","college entrance qualification","Couple + C. LE 16 ","1140","0.977142376866638","0.96856791010624","0.985716843627035"
"No","2000","college entrance qualification","Couple + C. GT 16 ","742","0.963779195000211","0.950573759031847","0.976984630968576"
"No","2000","college entrance qualification","Couple + C. LE and GT 16","309","0.984506989299932","0.970846678541432","0.998167300058432"
"No","2000","Other degree","1-pers.-HH","111","0.828120032431008","0.763266193051354","0.892973871810662"
"No","2000","Other degree","(Married) couple without C. ","290","0.843689626020098","0.805860028945444","0.881519223094751"
"No","2000","Other degree","Single parent ","66","0.922775248016397","0.86068189015059","0.984868605882204"
"No","2000","Other degree","Couple + C. LE 16 ","430","0.985985802465891","0.97497724322531","0.996994361706472"
"No","2000","Other degree","Couple + C. GT 16 ","240","0.861848771338626","0.821858165482802","0.90183937719445"
"No","2000","Other degree","Couple + C. LE and GT 16","163","0.910364988999693","0.867798125466434","0.952931852532953"
"No","2000","no degree/no degree yet","1-pers.-HH","39","0.786374413594496","0.669197923998555","0.903550903190437"
"No","2000","no degree/no degree yet","(Married) couple without C. ","98","0.856033451928896","0.791591033678201","0.92047587017959"
"No","2000","no degree/no degree yet","Single parent ","74","0.868271442348275","0.795948485269689","0.940594399426862"
"No","2000","no degree/no degree yet","Couple + C. LE 16 ","73","0.856013496023377","0.778596601737507","0.933430390309247"
"No","2000","no degree/no degree yet","Couple + C. GT 16 ","286","0.953240354159418","0.929468470671174","0.977012237647662"
"No","2000","no degree/no degree yet","Couple + C. LE and GT 16","229","0.984847062880751","0.969194950052492","1.00049917570901"
"Yes","2001","lower secondary degree","1-pers.-HH","294","0.212861730568172","0.191241743540704","0.234481717595641"
"Yes","2001","lower secondary degree","(Married) couple without C. ","763","0.232798484176875","0.218724924807013","0.246872043546738"
"Yes","2001","lower secondary degree","Single parent ","42","0.109680097040038","0.0793582981100839","0.140001895969991"
"Yes","2001","lower secondary degree","Couple + C. LE 16 ","70","0.0549757501790196","0.043141310034874","0.0668101903231652"
"Yes","2001","lower secondary degree","Couple + C. GT 16 ","169","0.131294524005009","0.112249820755271","0.150339227254747"
"Yes","2001","lower secondary degree","Couple + C. LE and GT 16","32","0.0610310130124359","0.0395707492163557","0.0824912768085161"
"Yes","2001","secondary school degree","1-pers.-HH","90","0.140489864588053","0.116072078171528","0.164907651004577"
"Yes","2001","secondary school degree","(Married) couple without C. ","226","0.154886560171708","0.137476941066105","0.172296179277311"
"Yes","2001","secondary school degree","Single parent ","14","","",""
"Yes","2001","secondary school degree","Couple + C. LE 16 ","48","0.0294682979148677","0.0216119541420157","0.0373246416877197"
"Yes","2001","secondary school degree","Couple + C. GT 16 ","60","0.054566447955452","0.0411379452144169","0.0679949506964871"
"Yes","2001","secondary school degree","Couple + C. LE and GT 16","20","","",""
"Yes","2001","college entrance qualification","1-pers.-HH","59","0.107352826828492","0.0846146963844873","0.130090957272497"
"Yes","2001","college entrance qualification","(Married) couple without C. ","156","0.134208518233558","0.115657199037375","0.152759837429741"
"Yes","2001","college entrance qualification","Single parent ","6","","",""
"Yes","2001","college entrance qualification","Couple + C. LE 16 ","26","","",""
"Yes","2001","college entrance qualification","Couple + C. GT 16 ","33","0.048408678031025","0.0329760271376507","0.0638413289243993"
"Yes","2001","college entrance qualification","Couple + C. LE and GT 16","5","","",""
"Yes","2001","Other degree","1-pers.-HH","27","","",""
"Yes","2001","Other degree","(Married) couple without C. ","58","0.156195656929111","0.118377373251274","0.194013940606948"
"Yes","2001","Other degree","Single parent ","9","","",""
"Yes","2001","Other degree","Couple + C. LE 16 ","6","","",""
"Yes","2001","Other degree","Couple + C. GT 16 ","38","0.177414565196677","0.129183737717626","0.225645392675727"
"Yes","2001","Other degree","Couple + C. LE and GT 16","6","","",""
"Yes","2001","no degree/no degree yet","1-pers.-HH","5","","",""
"Yes","2001","no degree/no degree yet","(Married) couple without C. ","10","","",""
"Yes","2001","no degree/no degree yet","Single parent ","6","","",""
"Yes","2001","no degree/no degree yet","Couple + C. LE 16 ","5","","",""
"Yes","2001","no degree/no degree yet","Couple + C. GT 16 ","19","","",""
"Yes","2001","no degree/no degree yet","Couple + C. LE and GT 16","3","","",""
"No","2001","lower secondary degree","1-pers.-HH","1083","0.787138269431828","0.765518282404359","0.808758256459296"
