"ple0040","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Yes","1988","Couple + C. LE and GT 16","higher vocational","4","","",""
"Yes","1988","Couple + C. LE and GT 16","higher education","1","","",""
"No","1988","1-pers.-HH","in school","1","","",""
"No","1988","1-pers.-HH","inadequately","38","0.877401072644395","0.778211535986516","0.976590609302273"
"No","1988","1-pers.-HH","general elemantary","247","0.81371602569391","0.769362676716695","0.858069374671125"
"No","1988","1-pers.-HH","middle vocational","432","0.833253563455439","0.800934816696654","0.865572310214225"
"No","1988","1-pers.-HH","vocational + Abi","28","","",""
"No","1988","1-pers.-HH","higher vocational","45","0.813512191182327","0.711497825526804","0.915526556837849"
"No","1988","1-pers.-HH","higher education","108","0.925094069926105","0.876982423428047","0.973205716424163"
"No","1988","(Married) couple without C. ","in school","","","",""
"No","1988","(Married) couple without C. ","inadequately","68","0.869322600188616","0.794999250835685","0.943645949541547"
"No","1988","(Married) couple without C. ","general elemantary","455","0.793037368986822","0.759332364135458","0.826742373838185"
"No","1988","(Married) couple without C. ","middle vocational","967","0.768580280303657","0.744827151717504","0.79233340888981"
"No","1988","(Married) couple without C. ","vocational + Abi","57","0.741195021143806","0.6400290620962","0.842360980191412"
"No","1988","(Married) couple without C. ","higher vocational","124","0.790620530683152","0.726774061783494","0.85446699958281"
"No","1988","(Married) couple without C. ","higher education","153","0.827221475447037","0.772145197320296","0.882297753573777"
"No","1988","Single parent ","in school","20","","",""
"No","1988","Single parent ","inadequately","29","","",""
"No","1988","Single parent ","general elemantary","150","0.94531134865755","0.909969800388849","0.98065289692625"
"No","1988","Single parent ","middle vocational","218","0.926873723154624","0.893445203350582","0.960302242958666"
"No","1988","Single parent ","vocational + Abi","16","","",""
"No","1988","Single parent ","higher vocational","18","","",""
"No","1988","Single parent ","higher education","14","","",""
"No","1988","Couple + C. LE 16 ","in school","","","",""
"No","1988","Couple + C. LE 16 ","inadequately","185","0.952357478841522","0.922227776392064","0.98248718129098"
"No","1988","Couple + C. LE 16 ","general elemantary","423","0.96213466876155","0.944259512464244","0.980009825058855"
"No","1988","Couple + C. LE 16 ","middle vocational","1075","0.95939926894579","0.947819960782469","0.970978577109112"
"No","1988","Couple + C. LE 16 ","vocational + Abi","67","0.950780680196852","0.900462271920236","1.00109908847347"
"No","1988","Couple + C. LE 16 ","higher vocational","153","0.955033443650445","0.922822486235803","0.987244401065086"
"No","1988","Couple + C. LE 16 ","higher education","209","0.976867348006987","0.956679557086132","0.997055138927843"
"No","1988","Couple + C. GT 16 ","in school","78","0.978490956808556","0.946500274767362","1.01048163884975"
"No","1988","Couple + C. GT 16 ","inadequately","109","0.699532178742291","0.621023932564069","0.778040424920514"
"No","1988","Couple + C. GT 16 ","general elemantary","611","0.901932646760466","0.879328581679819","0.924536711841113"
"No","1988","Couple + C. GT 16 ","middle vocational","924","0.875980379484244","0.855986814888485","0.895973944080002"
"No","1988","Couple + C. GT 16 ","vocational + Abi","48","0.990397822051893","0.96336740153103","1.01742824257276"
"No","1988","Couple + C. GT 16 ","higher vocational","76","0.810736006312612","0.73112367395875","0.890348338666473"
"No","1988","Couple + C. GT 16 ","higher education","96","0.887625886416818","0.82806182092694","0.947189951906696"
"No","1988","Couple + C. LE and GT 16","in school","54","1","1","1"
"No","1988","Couple + C. LE and GT 16","inadequately","127","0.836019327244927","0.774687124319181","0.897351530170672"
"No","1988","Couple + C. LE and GT 16","general elemantary","374","0.943002279784364","0.920022554831643","0.965982004737085"
"No","1988","Couple + C. LE and GT 16","middle vocational","365","0.937745695035048","0.913673270025419","0.961818120044677"
"No","1988","Couple + C. LE and GT 16","vocational + Abi","13","","",""
"No","1988","Couple + C. LE and GT 16","higher vocational","34","0.842945073888837","0.727258832119978","0.958631315657696"
"No","1988","Couple + C. LE and GT 16","higher education","30","0.94991624904212","0.873134442496553","1.02669805558769"
"Yes","1989","1-pers.-HH","in school","","","",""
"Yes","1989","1-pers.-HH","inadequately","4","","",""
"Yes","1989","1-pers.-HH","general elemantary","55","0.202304352003393","0.156770570320995","0.247838133685792"
"Yes","1989","1-pers.-HH","middle vocational","86","0.192448104536173","0.157996763008509","0.226899446063836"
"Yes","1989","1-pers.-HH","vocational + Abi","5","","",""
"Yes","1989","1-pers.-HH","higher vocational","10","","",""
"Yes","1989","1-pers.-HH","higher education","9","","",""
"Yes","1989","(Married) couple without C. ","in school","","","",""
"Yes","1989","(Married) couple without C. ","inadequately","15","","",""
"Yes","1989","(Married) couple without C. ","general elemantary","105","0.228986435036263","0.19318040741001","0.264792462662516"
"Yes","1989","(Married) couple without C. ","middle vocational","249","0.240084283109755","0.215937435807147","0.264231130412363"
"Yes","1989","(Married) couple without C. ","vocational + Abi","12","","",""
"Yes","1989","(Married) couple without C. ","higher vocational","32","0.22853990341782","0.16156727081776","0.29551253601788"
"Yes","1989","(Married) couple without C. ","higher education","31","0.179297218660362","0.125456541393744","0.233137895926981"
"Yes","1989","Single parent ","in school","","","",""
"Yes","1989","Single parent ","inadequately","7","","",""
"Yes","1989","Single parent ","general elemantary","11","","",""
"Yes","1989","Single parent ","middle vocational","13","","",""
"Yes","1989","Single parent ","vocational + Abi","","","",""
"Yes","1989","Single parent ","higher vocational","2","","",""
"Yes","1989","Single parent ","higher education","1","","",""
"Yes","1989","Couple + C. LE 16 ","in school","","","",""
"Yes","1989","Couple + C. LE 16 ","inadequately","6","","",""
"Yes","1989","Couple + C. LE 16 ","general elemantary","9","","",""
"Yes","1989","Couple + C. LE 16 ","middle vocational","40","0.0467800944124627","0.0342554942496583","0.0593046945752671"
"Yes","1989","Couple + C. LE 16 ","vocational + Abi","1","","",""
"Yes","1989","Couple + C. LE 16 ","higher vocational","4","","",""
"Yes","1989","Couple + C. LE 16 ","higher education","6","","",""
"Yes","1989","Couple + C. GT 16 ","in school","1","","",""
"Yes","1989","Couple + C. GT 16 ","inadequately","23","","",""
"Yes","1989","Couple + C. GT 16 ","general elemantary","40","0.0776379850918917","0.0567418653206246","0.0985341048631588"
"Yes","1989","Couple + C. GT 16 ","middle vocational","112","0.118359786712846","0.098477016381785","0.138242557043907"
"Yes","1989","Couple + C. GT 16 ","vocational + Abi","3","","",""
"Yes","1989","Couple + C. GT 16 ","higher vocational","18","","",""
"Yes","1989","Couple + C. GT 16 ","higher education","10","","",""
"Yes","1989","Couple + C. LE and GT 16","in school","1","","",""
"Yes","1989","Couple + C. LE and GT 16","inadequately","10","","",""
"Yes","1989","Couple + C. LE and GT 16","general elemantary","14","","",""
"Yes","1989","Couple + C. LE and GT 16","middle vocational","24","","",""
"Yes","1989","Couple + C. LE and GT 16","vocational + Abi","1","","",""
"Yes","1989","Couple + C. LE and GT 16","higher vocational","2","","",""
"Yes","1989","Couple + C. LE and GT 16","higher education","2","","",""
"No","1989","1-pers.-HH","in school","1","","",""
"No","1989","1-pers.-HH","inadequately","35","0.866452142302032","0.759692640053738","0.973211644550326"
"No","1989","1-pers.-HH","general elemantary","244","0.797695647996607","0.752161866314208","0.843229429679005"
"No","1989","1-pers.-HH","middle vocational","417","0.807551895463827","0.773100553936164","0.842003236991491"
"No","1989","1-pers.-HH","vocational + Abi","36","0.867489006060477","0.763708900473684","0.971269111647269"
"No","1989","1-pers.-HH","higher vocational","42","0.81460687331964","0.708981740332096","0.920232006307184"
"No","1989","1-pers.-HH","higher education","109","0.906190955500508","0.853584467999819","0.958797443001197"
"No","1989","(Married) couple without C. ","in school","","","",""
"No","1989","(Married) couple without C. ","inadequately","59","0.70716098495794","0.603478392923282","0.810843576992598"
"No","1989","(Married) couple without C. ","general elemantary","424","0.771013564963737","0.735207537337484","0.80681959258999"
"No","1989","(Married) couple without C. ","middle vocational","953","0.759915716890245","0.735768869587637","0.784062564192853"
"No","1989","(Married) couple without C. ","vocational + Abi","66","0.803660149815316","0.715506309957081","0.891813989673551"
"No","1989","(Married) couple without C. ","higher vocational","119","0.77146009658218","0.70448746398212","0.83843272918224"
"No","1989","(Married) couple without C. ","higher education","164","0.820702781339638","0.766862104073019","0.874543458606256"
"No","1989","Single parent ","in school","22","","",""
"No","1989","Single parent ","inadequately","24","","",""
"No","1989","Single parent ","general elemantary","127","0.913962134642868","0.86717596805177","0.960748301233966"
"No","1989","Single parent ","middle vocational","202","0.927031926794509","0.892266893793128","0.96179695979589"
"No","1989","Single parent ","vocational + Abi","13","","",""
"No","1989","Single parent ","higher vocational","21","","",""
"No","1989","Single parent ","higher education","21","","",""
"No","1989","Couple + C. LE 16 ","in school","1","","",""
"No","1989","Couple + C. LE 16 ","inadequately","165","0.935313285533862","0.898446426863042","0.972180144204682"
"No","1989","Couple + C. LE 16 ","general elemantary","415","0.965343372056141","0.947933353889725","0.982753390222557"
"No","1989","Couple + C. LE 16 ","middle vocational","1052","0.953219905587537","0.940695305424733","0.965744505750342"
"No","1989","Couple + C. LE 16 ","vocational + Abi","66","0.993045643946371","0.973146987399117","1.01294430049362"
"No","1989","Couple + C. LE 16 ","higher vocational","146","0.971799331301241","0.945306982603436","0.998291679999046"
"No","1989","Couple + C. LE 16 ","higher education","192","0.96987296200082","0.946063414614565","0.993682509387075"
"No","1989","Couple + C. GT 16 ","in school","73","0.97794169828284","0.944477937292087","1.01140545927359"
"No","1989","Couple + C. GT 16 ","inadequately","111","0.741896911164906","0.667806146963794","0.815987675366018"
"No","1989","Couple + C. GT 16 ","general elemantary","590","0.922362014908108","0.901465895136841","0.943258134679375"
"No","1989","Couple + C. GT 16 ","middle vocational","902","0.881640213287154","0.861757442956093","0.901522983618215"
"No","1989","Couple + C. GT 16 ","vocational + Abi","50","0.963095992797232","0.912340656774962","1.0138513288195"
"No","1989","Couple + C. GT 16 ","higher vocational","75","0.806191478213166","0.72585511771212","0.886527838714211"
"No","1989","Couple + C. GT 16 ","higher education","93","0.894017530836635","0.834571958484682","0.953463103188588"
"No","1989","Couple + C. LE and GT 16","in school","63","0.976802441375098","0.939923146171997","1.0136817365782"
"No","1989","Couple + C. LE and GT 16","inadequately","117","0.920353262854328","0.873265560106796","0.967440965601859"
"No","1989","Couple + C. LE and GT 16","general elemantary","320","0.956151671884581","0.934192560003469","0.978110783765692"
"No","1989","Couple + C. LE and GT 16","middle vocational","334","0.933960276637386","0.90823420924768","0.959686344027092"
"No","1989","Couple + C. LE and GT 16","vocational + Abi","15","","",""
"No","1989","Couple + C. LE and GT 16","higher vocational","27","","",""
"No","1989","Couple + C. LE and GT 16","higher education","32","0.934161605748287","0.850801308520691","1.01752190297588"
"Yes","1990","1-pers.-HH","in school","","","",""
"Yes","1990","1-pers.-HH","inadequately","","","",""
"Yes","1990","1-pers.-HH","general elemantary","","","",""
"Yes","1990","1-pers.-HH","middle vocational","","","",""
"Yes","1990","1-pers.-HH","vocational + Abi","","","",""
"Yes","1990","1-pers.-HH","higher vocational","","","",""
"Yes","1990","1-pers.-HH","higher education","","","",""
"Yes","1990","(Married) couple without C. ","in school","","","",""
"Yes","1990","(Married) couple without C. ","inadequately","","","",""
"Yes","1990","(Married) couple without C. ","general elemantary","","","",""
"Yes","1990","(Married) couple without C. ","middle vocational","","","",""
"Yes","1990","(Married) couple without C. ","vocational + Abi","","","",""
"Yes","1990","(Married) couple without C. ","higher vocational","","","",""
"Yes","1990","(Married) couple without C. ","higher education","","","",""
"Yes","1990","Single parent ","in school","","","",""
"Yes","1990","Single parent ","inadequately","","","",""
"Yes","1990","Single parent ","general elemantary","","","",""
"Yes","1990","Single parent ","middle vocational","","","",""
"Yes","1990","Single parent ","vocational + Abi","","","",""
"Yes","1990","Single parent ","higher vocational","","","",""
