"m11124","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Disabled","1991","Lower Saxony","Rural Area","37","0.102467726990526","0.0743543563980664","0.130581097582985","1"
"Disabled","1991","Bavaria","Urban Area","71","0.121442024773143","0.0990304319200993","0.143853617626186","1"
"Disabled","1991","North Rhine-Westphalia","Urban Area","295","0.156576659013027","0.142294412750506","0.170858905275547","1"
"Disabled","1991","Bremen","Urban Area","14","","","","1"
"Disabled","1991","Bavaria","Rural Area","61","0.1014435116015","0.0803769130707234","0.122510110132277","1"
"Disabled","1991","Bremen","Rural Area","","","","","1"
"Disabled","1991","North Rhine-Westphalia","Rural Area","7","","","","1"
"Disabled","1991","Hesse","Urban Area","75","0.109979646193504","0.0886693713454886","0.13128992104152","1"
"Disabled","1991","Hesse","Rural Area","22","","","","1"
"Disabled","1991","Rhineland-Palatinate,Saarland","Urban Area","58","0.144805623451388","0.115342217885668","0.174269029017109","1"
"Disabled","1991","Rhineland-Palatinate,Saarland","Rural Area","15","","","","1"
"Disabled","1991","Berlin","Rural Area","","","","","1"
"Disabled","1991","Brandenburg","Urban Area","","","","","1"
"Disabled","1991","Berlin","Urban Area","48","0.107415426521719","0.0825772938553921","0.132253559188045","1"
"Disabled","1991","Brandenburg","Rural Area","","","","","1"
"Disabled","1991","Baden-Württemberg","Urban Area","123","0.0961161378202988","0.08150835885801","0.110723916782588","1"
"Disabled","1991","Baden-Württemberg","Rural Area","25","","","","1"
"Disabled","1991","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Disabled","1991","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Disabled","1991","Saxony","Urban Area","","","","","1"
"Disabled","1991","Saxony","Rural Area","","","","","1"
"Disabled","1991","Saxony-Anhalt","Urban Area","","","","","1"
"Disabled","1991","Saxony-Anhalt","Rural Area","","","","","1"
"Disabled","1991","Thuringia","Urban Area","","","","","1"
"Disabled","1991","Thuringia","Rural Area","","","","","1"
"Not disabled","1991","Hesse","Urban Area","753","0.890020353806496","0.86871007895848","0.911330628654511","0"
"Not disabled","1991","Hesse","Rural Area","115","0.772461121858229","0.70225840350992","0.842663840206539","0"
"Not disabled","1991","Rhineland-Palatinate,Saarland","Urban Area","490","0.855194376548612","0.825730970982891","0.884657782114332","0"
"Not disabled","1991","Rhineland-Palatinate,Saarland","Rural Area","101","0.864318498464186","0.80200009466054","0.926636902267831","0"
"Not disabled","1991","Baden-Württemberg","Urban Area","1441","0.903883862179701","0.889276083217412","0.91849164114199","0"
"Not disabled","1991","Baden-Württemberg","Rural Area","215","0.862979272814337","0.819474612038706","0.906483933589968","0"
"Not disabled","1991","Bavaria","Urban Area","745","0.878557975226857","0.856146382373814","0.900969568079901","0"
"Not disabled","1991","Bavaria","Rural Area","728","0.8985564883985","0.877489889867723","0.919623086929277","0"
"Not disabled","1991","Berlin","Urban Area","549","0.892584573478281","0.867746440811955","0.917422706144608","0"
"Not disabled","1991","Schleswig-Holstein","Urban Area","124","0.836477037613379","0.776279257708295","0.896674817518464","0"
"Not disabled","1991","Berlin","Rural Area","","","","","0"
"Not disabled","1991","Brandenburg","Urban Area","42","1","1","1","0"
"Not disabled","1991","Schleswig-Holstein","Rural Area","139","0.897853471708836","0.849867210463567","0.945839732954105","0"
"Not disabled","1991","Hamburg","Urban Area","145","0.873509507844054","0.822323254346335","0.924695761341773","0"
"Not disabled","1991","Hamburg","Rural Area","","","","","0"
"Not disabled","1991","Brandenburg","Rural Area","631","1","1","1","0"
"Not disabled","1991","Mecklenburg-Western Pomerania","Urban Area","52","1","1","1","0"
"Not disabled","1991","Mecklenburg-Western Pomerania","Rural Area","413","1","1","1","0"
"Not disabled","1991","Lower Saxony","Urban Area","467","0.858751320241707","0.828988017188208","0.888514623295207","0"
"Not disabled","1991","Lower Saxony","Rural Area","410","0.897532273009474","0.869418902417015","0.925645643601934","0"
"Not disabled","1991","Bremen","Urban Area","82","0.845572399935341","0.773287042138117","0.917857757732564","0"
"Not disabled","1991","Bremen","Rural Area","","","","","0"
"Not disabled","1991","North Rhine-Westphalia","Urban Area","2192","0.843423340986973","0.829141094724453","0.857705587249494","0"
"Not disabled","1991","North Rhine-Westphalia","Rural Area","60","0.916831034658839","0.85071055553999","0.982951513777687","0"
"Not disabled","1991","Saxony","Urban Area","624","1","1","1","0"
"Not disabled","1991","Saxony","Rural Area","590","1","1","1","0"
"Not disabled","1991","Saxony-Anhalt","Urban Area","222","1","1","1","0"
"Not disabled","1991","Saxony-Anhalt","Rural Area","570","1","1","1","0"
"Not disabled","1991","Thuringia","Urban Area","189","1","1","1","0"
"Not disabled","1991","Thuringia","Rural Area","485","1","1","1","0"
"Disabled","1992","Schleswig-Holstein","Urban Area","21","","","","1"
"Disabled","1992","Schleswig-Holstein","Rural Area","11","","","","1"
"Disabled","1992","Hamburg","Urban Area","15","","","","1"
"Disabled","1992","Lower Saxony","Urban Area","64","0.149720302676703","0.119053558376888","0.180387046976517","1"
"Disabled","1992","Hamburg","Rural Area","","","","","1"
"Disabled","1992","Lower Saxony","Rural Area","40","0.105131982389275","0.0766977669491193","0.13356619782943","1"
"Disabled","1992","Bavaria","Urban Area","72","0.118843344017603","0.0968941363211277","0.140792551714079","1"
"Disabled","1992","Bavaria","Rural Area","62","0.0993990702619989","0.0787177898454208","0.120080350678577","1"
"Disabled","1992","Bremen","Urban Area","15","","","","1"
"Disabled","1992","Bremen","Rural Area","","","","","1"
"Disabled","1992","North Rhine-Westphalia","Urban Area","286","0.151516996159098","0.137368321321381","0.165665670996816","1"
"Disabled","1992","North Rhine-Westphalia","Rural Area","8","","","","1"
"Disabled","1992","Hesse","Urban Area","81","0.12771540435711","0.104772227066759","0.150658581647461","1"
"Disabled","1992","Hesse","Rural Area","19","","","","1"
"Disabled","1992","Rhineland-Palatinate,Saarland","Urban Area","61","0.142414843526888","0.113154860625085","0.17167482642869","1"
"Disabled","1992","Rhineland-Palatinate,Saarland","Rural Area","14","","","","1"
"Disabled","1992","Berlin","Urban Area","63","0.141782717333191","0.113539799742462","0.170025634923919","1"
"Disabled","1992","Berlin","Rural Area","","","","","1"
"Disabled","1992","Brandenburg","Urban Area","5","","","","1"
"Disabled","1992","Brandenburg","Rural Area","34","0.0711401525350357","0.0500741288810306","0.0922061761890409","1"
"Disabled","1992","Baden-Württemberg","Urban Area","136","0.106013639614236","0.0905726585183337","0.121454620710139","1"
"Disabled","1992","Baden-Württemberg","Rural Area","25","","","","1"
"Disabled","1992","Mecklenburg-Western Pomerania","Urban Area","2","","","","1"
"Disabled","1992","Mecklenburg-Western Pomerania","Rural Area","18","","","","1"
"Disabled","1992","Saxony","Urban Area","36","0.068992339025407","0.0483129717647132","0.0896717062861007","1"
"Disabled","1992","Saxony","Rural Area","29","","","","1"
"Disabled","1992","Saxony-Anhalt","Urban Area","10","","","","1"
"Disabled","1992","Saxony-Anhalt","Rural Area","30","0.0693904427113757","0.0473359747027786","0.0914449107199729","1"
"Disabled","1992","Thuringia","Urban Area","9","","","","1"
"Disabled","1992","Thuringia","Rural Area","25","","","","1"
"Not disabled","1992","Schleswig-Holstein","Urban Area","118","0.819081806141855","0.75508689324991","0.883076719033799","0"
"Not disabled","1992","Schleswig-Holstein","Rural Area","119","0.897888549766451","0.845838056006493","0.949939043526409","0"
"Not disabled","1992","Hamburg","Urban Area","138","0.854616319466456","0.798763410647574","0.910469228285339","0"
"Not disabled","1992","Hamburg","Rural Area","","","","","0"
"Not disabled","1992","Hesse","Urban Area","732","0.87228459564289","0.849341418352539","0.895227772933241","0"
"Not disabled","1992","Hesse","Rural Area","117","0.809351257356982","0.743332988438586","0.875369526275378","0"
"Not disabled","1992","Rhineland-Palatinate,Saarland","Urban Area","487","0.857585156473112","0.82832517357131","0.886845139374915","0"
"Not disabled","1992","Rhineland-Palatinate,Saarland","Rural Area","96","0.863629673489068","0.799497572683912","0.927761774294224","0"
"Not disabled","1992","Baden-Württemberg","Urban Area","1391","0.893986360385764","0.878545379289861","0.909427341481666","0"
"Not disabled","1992","Baden-Württemberg","Rural Area","213","0.850451252369387","0.805143166468203","0.895759338270571","0"
"Not disabled","1992","Bavaria","Urban Area","763","0.881156655982397","0.859207448285921","0.903105863678872","0"
"Not disabled","1992","Bavaria","Rural Area","742","0.900600929738001","0.879919649321423","0.921282210154579","0"
"Not disabled","1992","Berlin","Urban Area","523","0.858217282666809","0.829974365076081","0.886460200257538","0"
"Not disabled","1992","Berlin","Rural Area","","","","","0"
"Not disabled","1992","Brandenburg","Urban Area","62","0.896137902594984","0.823086819879127","0.969188985310842","0"
"Not disabled","1992","Brandenburg","Rural Area","538","0.928859847464964","0.907793823810959","0.949925871118969","0"
"Not disabled","1992","Mecklenburg-Western Pomerania","Urban Area","48","0.968357091288396","0.919837285187297","1.01687689738949","0"
"Not disabled","1992","Mecklenburg-Western Pomerania","Rural Area","337","0.940170092204412","0.915498550041145","0.96484163436768","0"
"Not disabled","1992","Saxony","Urban Area","541","0.931007660974593","0.910328293713899","0.951687028235287","0"
"Not disabled","1992","Saxony","Rural Area","514","0.943530829872267","0.924116074329937","0.962945585414596","0"
"Not disabled","1992","Saxony-Anhalt","Urban Area","228","0.939805881570401","0.909588577069277","0.970023186071524","0"
"Not disabled","1992","Lower Saxony","Urban Area","456","0.850279697323297","0.819612953023483","0.880946441623112","0"
"Not disabled","1992","Lower Saxony","Rural Area","407","0.894868017610725","0.86643380217057","0.923302233050881","0"
"Not disabled","1992","Bremen","Urban Area","77","0.822695870143294","0.744652994813734","0.900738745472853","0"
"Not disabled","1992","Bremen","Rural Area","","","","","0"
"Not disabled","1992","North Rhine-Westphalia","Urban Area","2181","0.848483003840902","0.834334329003184","0.862631678678619","0"
"Not disabled","1992","North Rhine-Westphalia","Rural Area","57","0.896117321371385","0.821944394195378","0.970290248547392","0"
"Not disabled","1992","Saxony-Anhalt","Rural Area","480","0.930609557288624","0.908555089280027","0.952664025297221","0"
"Not disabled","1992","Thuringia","Urban Area","168","0.944976573229249","0.911383804818162","0.978569341640336","0"
"Not disabled","1992","Thuringia","Rural Area","449","0.916594144952972","0.891702950990971","0.941485338914974","0"
"Disabled","1993","Schleswig-Holstein","Urban Area","","","","","1"
"Disabled","1993","Schleswig-Holstein","Rural Area","","","","","1"
"Disabled","1993","Hamburg","Urban Area","","","","","1"
"Disabled","1993","Hamburg","Rural Area","","","","","1"
"Disabled","1993","Lower Saxony","Urban Area","","","","","1"
"Disabled","1993","Lower Saxony","Rural Area","","","","","1"
"Disabled","1993","Bremen","Rural Area","","","","","1"
"Disabled","1993","Bremen","Urban Area","","","","","1"
"Disabled","1993","Bavaria","Urban Area","","","","","1"
"Disabled","1993","North Rhine-Westphalia","Urban Area","","","","","1"
"Disabled","1993","Bavaria","Rural Area","","","","","1"
"Disabled","1993","North Rhine-Westphalia","Rural Area","","","","","1"
"Disabled","1993","Hesse","Urban Area","","","","","1"
"Disabled","1993","Hesse","Rural Area","","","","","1"
"Disabled","1993","Rhineland-Palatinate,Saarland","Urban Area","","","","","1"
"Disabled","1993","Rhineland-Palatinate,Saarland","Rural Area","","","","","1"
"Disabled","1993","Berlin","Urban Area","","","","","1"
"Disabled","1993","Berlin","Rural Area","","","","","1"
"Disabled","1993","Brandenburg","Urban Area","","","","","1"
"Disabled","1993","Baden-Württemberg","Urban Area","","","","","1"
"Disabled","1993","Baden-Württemberg","Rural Area","","","","","1"
"Disabled","1993","Brandenburg","Rural Area","","","","","1"
"Disabled","1993","Mecklenburg-Western Pomerania","Urban Area","","","","","1"
"Disabled","1993","Mecklenburg-Western Pomerania","Rural Area","","","","","1"
"Disabled","1993","Saxony","Urban Area","","","","","1"
"Disabled","1993","Saxony","Rural Area","","","","","1"
"Disabled","1993","Saxony-Anhalt","Urban Area","","","","","1"
"Disabled","1993","Saxony-Anhalt","Rural Area","","","","","1"
"Disabled","1993","Thuringia","Urban Area","","","","","1"
"Disabled","1993","Thuringia","Rural Area","","","","","1"
"Not disabled","1993","Schleswig-Holstein","Urban Area","","","","","0"
"Not disabled","1993","Schleswig-Holstein","Rural Area","","","","","0"
"Not disabled","1993","Hamburg","Urban Area","","","","","0"
"Not disabled","1993","Hamburg","Rural Area","","","","","0"
"Not disabled","1993","Hesse","Urban Area","","","","","0"
"Not disabled","1993","Hesse","Rural Area","","","","","0"
"Not disabled","1993","Rhineland-Palatinate,Saarland","Urban Area","","","","","0"
"Not disabled","1993","Rhineland-Palatinate,Saarland","Rural Area","","","","","0"
"Not disabled","1993","Baden-Württemberg","Urban Area","","","","","0"
"Not disabled","1993","Baden-Württemberg","Rural Area","","","","","0"
"Not disabled","1993","Bavaria","Urban Area","","","","","0"
"Not disabled","1993","Bavaria","Rural Area","","","","","0"
"Not disabled","1993","Berlin","Urban Area","","","","","0"
"Not disabled","1993","Berlin","Rural Area","","","","","0"
"Not disabled","1993","Brandenburg","Urban Area","","","","","0"
"Not disabled","1993","Brandenburg","Rural Area","","","","","0"
"Not disabled","1993","Mecklenburg-Western Pomerania","Urban Area","","","","","0"
"Not disabled","1993","Mecklenburg-Western Pomerania","Rural Area","","","","","0"
"Not disabled","1993","Lower Saxony","Urban Area","","","","","0"
"Not disabled","1993","Lower Saxony","Rural Area","","","","","0"
"Not disabled","1993","Bremen","Urban Area","","","","","0"
"Not disabled","1993","Saxony","Urban Area","","","","","0"
"Not disabled","1993","Saxony","Rural Area","","","","","0"
"Not disabled","1993","Saxony-Anhalt","Urban Area","","","","","0"
"Not disabled","1993","Bremen","Rural Area","","","","","0"
"Not disabled","1993","North Rhine-Westphalia","Urban Area","","","","","0"
"Not disabled","1993","North Rhine-Westphalia","Rural Area","","","","","0"
"Not disabled","1993","Saxony-Anhalt","Rural Area","","","","","0"
"Not disabled","1993","Thuringia","Urban Area","","","","","0"
"Not disabled","1993","Thuringia","Rural Area","","","","","0"
"Disabled","1994","Schleswig-Holstein","Urban Area","15","","","","1"
"Disabled","1994","Schleswig-Holstein","Rural Area","12","","","","1"
"Disabled","1994","Hamburg","Rural Area","","","","","1"
