"m11124","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1990","Rhineland-Palatinate,Saarland","West Germany","","","","","0"
"Not disabled","1990","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1990","Baden-Württemberg","West Germany","","","","","0"
"Not disabled","1990","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1990","Bavaria","West Germany","","","","","0"
"Not disabled","1990","Bavaria","East Germany","","","","","0"
"Not disabled","1990","Berlin","West Germany","","","","","0"
"Not disabled","1990","Berlin","East Germany","","","","","0"
"Not disabled","1990","Brandenburg","West Germany","","","","","0"
"Not disabled","1990","Schleswig-Holstein","West Germany","","","","","0"
"Not disabled","1990","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1990","Brandenburg","East Germany","","","","","0"
"Not disabled","1990","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1990","Mecklenburg-Western Pomerania","East Germany","","","","","0"
"Not disabled","1990","Hamburg","West Germany","","","","","0"
"Not disabled","1990","Hamburg","East Germany","","","","","0"
"Not disabled","1990","Lower Saxony","West Germany","","","","","0"
"Not disabled","1990","Lower Saxony","East Germany","","","","","0"
"Not disabled","1990","Bremen","West Germany","","","","","0"
"Not disabled","1990","Bremen","East Germany","","","","","0"
"Not disabled","1990","North Rhine-Westphalia","West Germany","","","","","0"
"Not disabled","1990","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","1990","Saxony","West Germany","","","","","0"
"Not disabled","1990","Saxony","East Germany","","","","","0"
"Not disabled","1990","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1990","Saxony-Anhalt","East Germany","","","","","0"
"Not disabled","1990","Thuringia","West Germany","","","","","0"
"Not disabled","1990","Thuringia","East Germany","","","","","0"
"Disabled","1991","Schleswig-Holstein","West Germany","35","0.128097659645003","0.0901535402418986","0.166041779048107","1"
"Disabled","1991","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1991","Hamburg","West Germany","17","","","","1"
"Disabled","1991","Hamburg","East Germany","","","","","1"
"Disabled","1991","Lower Saxony","West Germany","96","0.122615453328228","0.102006341992604","0.143224564663853","1"
"Disabled","1991","Lower Saxony","East Germany","","","","","1"
"Disabled","1991","Bavaria","East Germany","","","","","1"
"Disabled","1991","Bavaria","West Germany","132","0.111314728346534","0.0959274829731433","0.126701973719924","1"
"Disabled","1991","Bremen","East Germany","","","","","1"
"Disabled","1991","Bremen","West Germany","14","","","","1"
"Disabled","1991","North Rhine-Westphalia","West Germany","302","0.154408689195853","0.140394958464578","0.168422419927129","1"
"Disabled","1991","Hesse","West Germany","97","0.129470460281186","0.108310640899456","0.150630279662915","1"
"Disabled","1991","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1991","Hesse","East Germany","","","","","1"
"Disabled","1991","Rhineland-Palatinate,Saarland","West Germany","73","0.143124256998306","0.116487607363062","0.169760906633549","1"
"Disabled","1991","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1991","Berlin","East Germany","","","","","1"
"Disabled","1991","Berlin","West Germany","48","0.161430219890725","0.122264125626152","0.200596314155299","1"
"Disabled","1991","Brandenburg","West Germany","","","","","1"
"Disabled","1991","Brandenburg","East Germany","","","","","1"
"Disabled","1991","Baden-Württemberg","West Germany","148","0.101961614550275","0.08800194011017","0.115921288990381","1"
"Disabled","1991","Baden-Württemberg","East Germany","","","","","1"
"Disabled","1991","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","1991","Mecklenburg-Western Pomerania","East Germany","","","","","1"
"Disabled","1991","Saxony","West Germany","","","","","1"
"Disabled","1991","Saxony","East Germany","","","","","1"
"Disabled","1991","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","1991","Saxony-Anhalt","East Germany","","","","","1"
"Disabled","1991","Thuringia","West Germany","","","","","1"
"Disabled","1991","Thuringia","East Germany","","","","","1"
"Not disabled","1991","Schleswig-Holstein","West Germany","263","0.871902340354997","0.833958220951893","0.909846459758101","0"
"Not disabled","1991","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1991","Hamburg","West Germany","145","0.873509507844054","0.822323254346335","0.924695761341773","0"
"Not disabled","1991","Hamburg","East Germany","","","","","0"
"Not disabled","1991","Hesse","West Germany","870","0.870529539718814","0.849369720337085","0.891689359100543","0"
"Not disabled","1991","Hesse","East Germany","","","","","0"
"Not disabled","1991","Rhineland-Palatinate,Saarland","West Germany","591","0.856875743001694","0.830239093366451","0.883512392636938","0"
"Not disabled","1991","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1991","Baden-Württemberg","West Germany","1657","0.898038385449725","0.884078711009619","0.91199805988983","0"
"Not disabled","1991","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1991","Bavaria","West Germany","1473","0.888685271653466","0.873298026280076","0.904072517026857","0"
"Not disabled","1991","Bavaria","East Germany","","","","","0"
"Not disabled","1991","Berlin","West Germany","291","0.838569780109275","0.799403685844701","0.877735874373848","0"
"Not disabled","1991","Berlin","East Germany","270","1","1","1","0"
"Not disabled","1991","Brandenburg","West Germany","","","","","0"
"Not disabled","1991","Brandenburg","East Germany","683","1","1","1","0"
"Not disabled","1991","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1991","Mecklenburg-Western Pomerania","East Germany","473","1","1","1","0"
"Not disabled","1991","Saxony","West Germany","","","","","0"
"Not disabled","1991","Saxony","East Germany","1239","1","1","1","0"
"Not disabled","1991","Lower Saxony","West Germany","877","0.877384546671772","0.856775435336147","0.897993658007396","0"
"Not disabled","1991","Lower Saxony","East Germany","","","","","0"
"Not disabled","1991","Bremen","West Germany","82","0.845572399935341","0.773287042138117","0.917857757732564","0"
"Not disabled","1991","Bremen","East Germany","","","","","0"
"Not disabled","1991","North Rhine-Westphalia","West Germany","2252","0.845591310804147","0.831577580072871","0.859605041535422","0"
"Not disabled","1991","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","1991","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1991","Saxony-Anhalt","East Germany","802","1","1","1","0"
"Not disabled","1991","Thuringia","West Germany","","","","","0"
"Not disabled","1991","Thuringia","East Germany","696","1","1","1","0"
"Disabled","1992","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1992","Schleswig-Holstein","West Germany","32","0.135186735400107","0.094477620788819","0.175895850011395","1"
"Disabled","1992","Hamburg","West Germany","15","","","","1"
"Disabled","1992","Hamburg","East Germany","","","","","1"
"Disabled","1992","Lower Saxony","West Germany","104","0.127598725016171","0.106602387901497","0.148595062130845","1"
"Disabled","1992","Lower Saxony","East Germany","","","","","1"
"Disabled","1992","Bremen","West Germany","15","","","","1"
"Disabled","1992","Bavaria","West Germany","134","0.108858333903833","0.0937888625589815","0.123927805248685","1"
"Disabled","1992","Bremen","East Germany","","","","","1"
"Disabled","1992","Bavaria","East Germany","","","","","1"
"Disabled","1992","North Rhine-Westphalia","West Germany","294","0.150169415518609","0.136254737415762","0.164084093621457","1"
"Disabled","1992","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1992","Hesse","West Germany","100","0.137137450442083","0.115309007937663","0.158965892946503","1"
"Disabled","1992","Hesse","East Germany","","","","","1"
"Disabled","1992","Rhineland-Palatinate,Saarland","West Germany","75","0.141399331484805","0.11477648833774","0.168022174631869","1"
"Disabled","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1992","Berlin","West Germany","53","0.203203963313709","0.159253867632224","0.247154058995194","1"
"Disabled","1992","Berlin","East Germany","13","","","","1"
"Disabled","1992","Brandenburg","West Germany","","","","","1"
"Disabled","1992","Brandenburg","East Germany","41","0.076808385735618","0.0563999620776997","0.0972168093935362","1"
"Disabled","1992","Baden-Württemberg","West Germany","161","0.112082348089116","0.0973691291774235","0.126795567000809","1"
"Disabled","1992","Baden-Württemberg","East Germany","","","","","1"
"Disabled","1992","Mecklenburg-Western Pomerania","West Germany","","","","","1"
"Disabled","1992","Mecklenburg-Western Pomerania","East Germany","20","","","","1"
"Disabled","1992","Saxony","West Germany","","","","","1"
"Disabled","1992","Saxony","East Germany","67","0.0633484681261742","0.0492454239997428","0.0774515122526056","1"
"Disabled","1992","Saxony-Anhalt","West Germany","","","","","1"
"Disabled","1992","Saxony-Anhalt","East Germany","40","0.0648133324602423","0.0473329095845201","0.0822937553359645","1"
"Disabled","1992","Thuringia","West Germany","","","","","1"
"Disabled","1992","Thuringia","East Germany","35","0.0733072036619126","0.0537027644331068","0.0929116428907184","1"
"Not disabled","1992","Schleswig-Holstein","West Germany","239","0.864813264599893","0.824104149988605","0.905522379211181","0"
"Not disabled","1992","Schleswig-Holstein","East Germany","","","","","0"
"Not disabled","1992","Hamburg","West Germany","138","0.854616319466456","0.798763410647574","0.910469228285339","0"
"Not disabled","1992","Hamburg","East Germany","","","","","0"
"Not disabled","1992","Hesse","West Germany","854","0.862862549557917","0.841034107053497","0.884690992062337","0"
"Not disabled","1992","Hesse","East Germany","","","","","0"
"Not disabled","1992","Rhineland-Palatinate,Saarland","West Germany","583","0.858600668515195","0.831977825368131","0.88522351166226","0"
"Not disabled","1992","Rhineland-Palatinate,Saarland","East Germany","","","","","0"
"Not disabled","1992","Baden-Württemberg","West Germany","1605","0.887917651910884","0.873204432999191","0.902630870822576","0"
"Not disabled","1992","Baden-Württemberg","East Germany","","","","","0"
"Not disabled","1992","Bavaria","West Germany","1507","0.891141666096167","0.876072194751315","0.906211137441018","0"
"Not disabled","1992","Bavaria","East Germany","","","","","0"
"Not disabled","1992","Berlin","West Germany","269","0.796796036686291","0.752845941004806","0.840746132367776","0"
"Not disabled","1992","Berlin","East Germany","265","0.954359873846715","0.929826617504879","0.978893130188551","0"
"Not disabled","1992","Brandenburg","West Germany","","","","","0"
"Not disabled","1992","Brandenburg","East Germany","613","0.923191614264382","0.902783190606464","0.9436000379223","0"
"Not disabled","1992","Mecklenburg-Western Pomerania","West Germany","","","","","0"
"Not disabled","1992","Mecklenburg-Western Pomerania","East Germany","393","0.944413004515138","0.922315631599662","0.966510377430615","0"
"Not disabled","1992","Lower Saxony","West Germany","866","0.872401274983829","0.851404937869155","0.893397612098503","0"
"Not disabled","1992","Lower Saxony","East Germany","","","","","0"
"Not disabled","1992","Saxony","West Germany","","","","","0"
"Not disabled","1992","Saxony","East Germany","1079","0.936651531873826","0.922548487747394","0.950754576000257","0"
"Not disabled","1992","Saxony-Anhalt","West Germany","","","","","0"
"Not disabled","1992","Bremen","West Germany","77","0.822695870143294","0.744652994813734","0.900738745472853","0"
"Not disabled","1992","Bremen","East Germany","","","","","0"
"Not disabled","1992","North Rhine-Westphalia","West Germany","2238","0.849830584481391","0.835915906378543","0.863745262584238","0"
"Not disabled","1992","North Rhine-Westphalia","East Germany","","","","","0"
"Not disabled","1992","Saxony-Anhalt","East Germany","722","0.935186667539758","0.917706244664035","0.95266709041548","0"
"Not disabled","1992","Thuringia","West Germany","","","","","0"
"Not disabled","1992","Thuringia","East Germany","644","0.926692796338087","0.907088357109282","0.946297235566893","0"
"Disabled","1993","Schleswig-Holstein","West Germany","","","","","1"
"Disabled","1993","Schleswig-Holstein","East Germany","","","","","1"
"Disabled","1993","Hamburg","West Germany","","","","","1"
"Disabled","1993","Hamburg","East Germany","","","","","1"
"Disabled","1993","Lower Saxony","West Germany","","","","","1"
"Disabled","1993","Lower Saxony","East Germany","","","","","1"
"Disabled","1993","Bremen","West Germany","","","","","1"
"Disabled","1993","Bremen","East Germany","","","","","1"
"Disabled","1993","Bavaria","East Germany","","","","","1"
"Disabled","1993","Bavaria","West Germany","","","","","1"
"Disabled","1993","North Rhine-Westphalia","West Germany","","","","","1"
"Disabled","1993","North Rhine-Westphalia","East Germany","","","","","1"
"Disabled","1993","Hesse","West Germany","","","","","1"
"Disabled","1993","Hesse","East Germany","","","","","1"
"Disabled","1993","Rhineland-Palatinate,Saarland","West Germany","","","","","1"
"Disabled","1993","Rhineland-Palatinate,Saarland","East Germany","","","","","1"
"Disabled","1993","Berlin","West Germany","","","","","1"
