"m11124","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence"
"Not disabled","1988","(Married) couple without C. ","general elemantary","464","0.811968169577758","0.779431102861952","0.844505236293565"
"Not disabled","1988","(Married) couple without C. ","middle vocational","984","0.784484214120849","0.761335416999036","0.807633011242662"
"Not disabled","1988","(Married) couple without C. ","vocational + Abi","59","0.772847469834785","0.676067044408414","0.869627895261156"
"Not disabled","1988","(Married) couple without C. ","higher vocational","125","0.798231505559287","0.7350524177568","0.861410593361774"
"Not disabled","1988","(Married) couple without C. ","higher education","153","0.829061946411003","0.774066756443379","0.884057136378626"
"Not disabled","1988","Single parent ","in school","20","","",""
"Not disabled","1988","Single parent ","inadequately","30","0.721437996395343","0.572921562189572","0.869954430601114"
"Not disabled","1988","Single parent ","general elemantary","150","0.952411732381969","0.919216029904537","0.985607434859401"
"Not disabled","1988","Single parent ","middle vocational","219","0.951106088131944","0.923236789033605","0.978975387230282"
"Not disabled","1988","Single parent ","vocational + Abi","16","","",""
"Not disabled","1988","Single parent ","higher vocational","18","","",""
"Not disabled","1988","Single parent ","higher education","15","","",""
"Not disabled","1988","Couple + C. LE 16 ","in school","","","",""
"Not disabled","1988","Couple + C. LE 16 ","inadequately","186","0.952571921168802","0.922584709105918","0.982559133231685"
"Not disabled","1988","Couple + C. LE 16 ","general elemantary","426","0.963418659312138","0.945877467865344","0.980959850758932"
"Not disabled","1988","Couple + C. LE 16 ","middle vocational","1083","0.963483887875758","0.952493891683774","0.974473884067742"
"Not disabled","1988","Couple + C. LE 16 ","vocational + Abi","67","0.950780680196852","0.900462271920236","1.00109908847347"
"Not disabled","1988","Couple + C. LE 16 ","higher vocational","153","0.955033443650445","0.922822486235803","0.987244401065086"
"Not disabled","1988","Couple + C. LE 16 ","higher education","211","0.977225536241624","0.957284379615701","0.997166692867547"
"Not disabled","1988","Couple + C. GT 16 ","in school","78","0.978490956808556","0.946500274767362","1.01048163884975"
"Not disabled","1988","Couple + C. GT 16 ","inadequately","110","0.703775622341095","0.625287503102621","0.782263741579569"
"Not disabled","1988","Couple + C. GT 16 ","general elemantary","617","0.912237470580689","0.890715968929826","0.933758972231552"
"Not disabled","1988","Couple + C. GT 16 ","middle vocational","935","0.883437083406824","0.863980886123333","0.902893280690316"
"Not disabled","1988","Couple + C. GT 16 ","vocational + Abi","48","0.990397822051893","0.96336740153103","1.01742824257276"
"Not disabled","1988","Couple + C. GT 16 ","higher vocational","76","0.810736006312612","0.73112367395875","0.890348338666473"
"Not disabled","1988","Couple + C. GT 16 ","higher education","96","0.887625886416818","0.82806182092694","0.947189951906696"
"Not disabled","1988","Couple + C. LE and GT 16","in school","54","1","1","1"
"Not disabled","1988","Couple + C. LE and GT 16","inadequately","129","0.852401058700543","0.793434701042827","0.911367416358259"
"Not disabled","1988","Couple + C. LE and GT 16","general elemantary","379","0.954494179672575","0.93386294715673","0.97512541218842"
"Not disabled","1988","Couple + C. LE and GT 16","middle vocational","370","0.945244696377502","0.922665888515001","0.967823504240003"
"Not disabled","1988","Couple + C. LE and GT 16","vocational + Abi","13","","",""
"Not disabled","1988","Couple + C. LE and GT 16","higher vocational","34","0.842945073888837","0.727258832119978","0.958631315657696"
"Not disabled","1988","Couple + C. LE and GT 16","higher education","31","0.95167828416458","0.877378191544306","1.02597837678485"
"Disabled","1988","1-pers.-HH","in school","","","",""
"Disabled","1988","1-pers.-HH","inadequately","4","","",""
"Disabled","1988","1-pers.-HH","general elemantary","43","0.162380018656013","0.120507434230471","0.204252603081556"
"Disabled","1988","1-pers.-HH","middle vocational","74","0.155995360886881","0.124565578867593","0.187425142906169"
"Disabled","1988","1-pers.-HH","vocational + Abi","4","","",""
"Disabled","1988","1-pers.-HH","higher vocational","9","","",""
"Disabled","1988","1-pers.-HH","higher education","7","","",""
"Disabled","1988","(Married) couple without C. ","in school","","","",""
"Disabled","1988","(Married) couple without C. ","inadequately","11","","",""
"Disabled","1988","(Married) couple without C. ","general elemantary","90","0.188031830422242","0.155494763706435","0.220568897138048"
"Disabled","1988","(Married) couple without C. ","middle vocational","228","0.215515785879151","0.192366988757338","0.238664583000964"
"Disabled","1988","(Married) couple without C. ","vocational + Abi","13","","",""
"Disabled","1988","(Married) couple without C. ","higher vocational","30","0.201768494440713","0.138589406638226","0.2649475822432"
"Disabled","1988","(Married) couple without C. ","higher education","27","","",""
"Disabled","1988","Single parent ","in school","","","",""
"Disabled","1988","Single parent ","inadequately","5","","",""
"Disabled","1988","Single parent ","general elemantary","8","","",""
"Disabled","1988","Single parent ","middle vocational","11","","",""
"Disabled","1988","Single parent ","vocational + Abi","","","",""
"Disabled","1988","Single parent ","higher vocational","3","","",""
"Disabled","1988","Single parent ","higher education","1","","",""
"Disabled","1988","Couple + C. LE 16 ","in school","","","",""
"Disabled","1988","Couple + C. LE 16 ","inadequately","7","","",""
"Disabled","1988","Couple + C. LE 16 ","general elemantary","14","","",""
"Disabled","1988","Couple + C. LE 16 ","middle vocational","36","0.0365161121242422","0.0255261159322582","0.0475061083162261"
"Disabled","1988","Couple + C. LE 16 ","vocational + Abi","4","","",""
"Disabled","1988","Couple + C. LE 16 ","higher vocational","6","","",""
"Disabled","1988","Couple + C. LE 16 ","higher education","4","","",""
"Disabled","1988","Couple + C. GT 16 ","in school","1","","",""
"Disabled","1988","Couple + C. GT 16 ","inadequately","20","","",""
"Disabled","1988","Couple + C. GT 16 ","general elemantary","47","0.0877625294193114","0.0662410277684482","0.109284031070174"
"Disabled","1988","Couple + C. GT 16 ","middle vocational","110","0.116562916593176","0.0971067193096838","0.136019113876667"
"Disabled","1988","Couple + C. GT 16 ","vocational + Abi","2","","",""
"Disabled","1988","Couple + C. GT 16 ","higher vocational","17","","",""
"Disabled","1988","Couple + C. GT 16 ","higher education","12","","",""
"Disabled","1988","Couple + C. LE and GT 16","in school","","","",""
"Disabled","1988","Couple + C. LE and GT 16","inadequately","10","","",""
"Disabled","1988","Couple + C. LE and GT 16","general elemantary","13","","",""
"Disabled","1988","Couple + C. LE and GT 16","middle vocational","20","","",""
"Disabled","1988","Couple + C. LE and GT 16","vocational + Abi","","","",""
"Disabled","1988","Couple + C. LE and GT 16","higher vocational","4","","",""
"Disabled","1988","Couple + C. LE and GT 16","higher education","1","","",""
"Not disabled","1989","1-pers.-HH","in school","1","","",""
"Not disabled","1989","1-pers.-HH","inadequately","35","0.866452142302032","0.759692640053738","0.973211644550326"
"Not disabled","1989","1-pers.-HH","general elemantary","249","0.818563875091763","0.774882061126972","0.862245689056554"
"Not disabled","1989","1-pers.-HH","middle vocational","425","0.825040065432971","0.791870510349389","0.858209620516554"
"Not disabled","1989","1-pers.-HH","vocational + Abi","36","0.867489006060477","0.763708900473684","0.971269111647269"
"Not disabled","1989","1-pers.-HH","higher vocational","43","0.819129830057717","0.715503528005818","0.922756132109616"
"Not disabled","1989","1-pers.-HH","higher education","109","0.9154959725427","0.865096953541798","0.965894991543602"
"Not disabled","1989","(Married) couple without C. ","in school","","","",""
"Not disabled","1989","(Married) couple without C. ","inadequately","59","0.70716098495794","0.603478392923282","0.810843576992598"
"Not disabled","1989","(Married) couple without C. ","general elemantary","431","0.78325032844599","0.748171936763432","0.818328720128548"
"Not disabled","1989","(Married) couple without C. ","middle vocational","973","0.77733753642229","0.753847543154491","0.800827529690089"
"Not disabled","1989","(Married) couple without C. ","vocational + Abi","67","0.835419283692969","0.753130145954488","0.917708421431451"
"Not disabled","1989","(Married) couple without C. ","higher vocational","121","0.784750662242997","0.719197088204336","0.850304236281659"
"Not disabled","1989","(Married) couple without C. ","higher education","165","0.82960719078938","0.776700681107912","0.882513700470848"
"Not disabled","1989","Single parent ","in school","22","","",""
"Not disabled","1989","Single parent ","inadequately","26","","",""
"Not disabled","1989","Single parent ","general elemantary","128","0.914518687679209","0.868037996919755","0.960999378438662"
"Not disabled","1989","Single parent ","middle vocational","202","0.936362470249662","0.903580357082503","0.969144583416822"
"Not disabled","1989","Single parent ","vocational + Abi","13","","",""
"Not disabled","1989","Single parent ","higher vocational","21","","",""
"Not disabled","1989","Single parent ","higher education","21","","",""
"Not disabled","1989","Couple + C. LE 16 ","in school","1","","",""
"Not disabled","1989","Couple + C. LE 16 ","inadequately","167","0.950897958174545","0.918605537535213","0.983190378813876"
"Not disabled","1989","Couple + C. LE 16 ","general elemantary","418","0.965884805946392","0.948667280097346","0.983102331795437"
"Not disabled","1989","Couple + C. LE 16 ","middle vocational","1058","0.958898616242977","0.947129263545528","0.970667968940426"
"Not disabled","1989","Couple + C. LE 16 ","vocational + Abi","66","0.993045643946371","0.973146987399117","1.01294430049362"
"Not disabled","1989","Couple + C. LE 16 ","higher vocational","146","0.971799331301241","0.945306982603436","0.998291679999046"
"Not disabled","1989","Couple + C. LE 16 ","higher education","194","0.981090932192987","0.962119278592488","1.00006258579349"
"Not disabled","1989","Couple + C. GT 16 ","in school","73","0.97794169828284","0.944477937292087","1.01140545927359"
"Not disabled","1989","Couple + C. GT 16 ","inadequately","112","0.744602617404414","0.670766952156175","0.818438282652652"
"Not disabled","1989","Couple + C. GT 16 ","general elemantary","593","0.929065263977497","0.908987245061663","0.949143282893331"
"Not disabled","1989","Couple + C. GT 16 ","middle vocational","917","0.891715315820707","0.87261747607869","0.910813155562723"
"Not disabled","1989","Couple + C. GT 16 ","vocational + Abi","50","0.963095992797232","0.912340656774962","1.0138513288195"
"Not disabled","1989","Couple + C. GT 16 ","higher vocational","75","0.806191478213166","0.72585511771212","0.886527838714211"
"Not disabled","1989","Couple + C. GT 16 ","higher education","94","0.907143291642152","0.851093491605241","0.963193091679062"
"Not disabled","1989","Couple + C. LE and GT 16","in school","63","1","1","1"
"Not disabled","1989","Couple + C. LE and GT 16","inadequately","117","0.927164393447751","0.881789767126722","0.97253901976878"
"Not disabled","1989","Couple + C. LE and GT 16","general elemantary","321","0.958000598005035","0.936488671716551","0.979512524293518"
"Not disabled","1989","Couple + C. LE and GT 16","middle vocational","335","0.941840200060918","0.917528061869123","0.966152338252714"
"Not disabled","1989","Couple + C. LE and GT 16","vocational + Abi","15","","",""
"Not disabled","1989","Couple + C. LE and GT 16","higher vocational","27","","",""
"Not disabled","1989","Couple + C. LE and GT 16","higher education","32","0.934161605748287","0.850801308520691","1.01752190297588"
"Disabled","1989","1-pers.-HH","in school","","","",""
"Disabled","1989","1-pers.-HH","inadequately","4","","",""
"Disabled","1989","1-pers.-HH","general elemantary","50","0.181436124908237","0.137754310943446","0.225117938873028"
"Disabled","1989","1-pers.-HH","middle vocational","79","0.174959934567029","0.141790379483446","0.208129489650611"
"Disabled","1989","1-pers.-HH","vocational + Abi","5","","",""
"Disabled","1989","1-pers.-HH","higher vocational","10","","",""
"Disabled","1989","1-pers.-HH","higher education","8","","",""
"Disabled","1989","(Married) couple without C. ","in school","","","",""
"Disabled","1989","(Married) couple without C. ","inadequately","15","","",""
