"m11124","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Not disabled","1996","Lower Saxony","Couple + C. LE and GT 16","78","0.990596718836723","0.96931421605084","1.01187922162261","0"
"Not disabled","1996","Bremen","1-pers.-HH","16","","","","0"
"Not disabled","1996","Bremen","(Married) couple without C. ","24","","","","0"
"Not disabled","1996","Bremen","Single parent ","6","","","","0"
"Not disabled","1996","Rhineland-Palatinate,Saarland","(Married) couple without C. ","162","0.784540591466024","0.726686021878033","0.842395161054015","0"
"Not disabled","1996","Rhineland-Palatinate,Saarland","Single parent ","38","0.846361597553191","0.737305158720818","0.955418036385564","0"
"Not disabled","1996","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","167","0.971024578239492","0.945956914404876","0.996092242074107","0"
"Not disabled","1996","Saxony-Anhalt","1-pers.-HH","59","0.91467834053085","0.845695406725148","0.983661274336552","0"
"Not disabled","1996","Saxony-Anhalt","(Married) couple without C. ","175","0.856058574937498","0.807164060698501","0.904953089176495","0"
"Not disabled","1996","Saxony-Anhalt","Single parent ","19","","","","0"
"Not disabled","1996","Saxony-Anhalt","Couple + C. LE 16 ","151","0.954047627423195","0.92119086333826","0.98690439150813","0"
"Not disabled","1996","Saxony-Anhalt","Couple + C. GT 16 ","130","0.941270456348063","0.901899738405536","0.980641174290589","0"
"Not disabled","1996","Saxony-Anhalt","Couple + C. LE and GT 16","70","0.966931002703362","0.925911072516489","1.00795093289023","0"
"Not disabled","1996","Bremen","Couple + C. LE 16 ","10","","","","0"
"Not disabled","1996","Bremen","Couple + C. GT 16 ","21","","","","0"
"Not disabled","1996","Bremen","Couple + C. LE and GT 16","","","","","0"
"Not disabled","1996","North Rhine-Westphalia","1-pers.-HH","237","0.771028934954314","0.723403589685269","0.818654280223359","0"
"Not disabled","1996","North Rhine-Westphalia","(Married) couple without C. ","521","0.769806608764455","0.737420185628784","0.802193031900125","0"
"Not disabled","1996","Hesse","Couple + C. GT 16 ","152","0.901738776416782","0.856319775626469","0.947157777207095","0"
"Not disabled","1996","Hesse","Couple + C. LE and GT 16","64","0.954657779040386","0.904839818760063","1.00447573932071","0"
"Not disabled","1996","Rhineland-Palatinate,Saarland","1-pers.-HH","58","0.811623481680826","0.717996424261644","0.905250539100007","0"
"Not disabled","1996","Thuringia","1-pers.-HH","51","0.874531394194585","0.790007923139721","0.959054865249448","0"
"Not disabled","1996","Thuringia","(Married) couple without C. ","149","0.850058116391524","0.796072353803215","0.904043878979832","0"
"Not disabled","1996","Thuringia","Single parent ","27","","","","0"
"Not disabled","1996","Thuringia","Couple + C. LE 16 ","133","0.946931147449932","0.909529769956007","0.984332524943857","0"
"Not disabled","1996","Thuringia","Couple + C. GT 16 ","120","0.904441419840276","0.853512065330447","0.955370774350105","0"
"Not disabled","1996","North Rhine-Westphalia","Single parent ","129","0.910140134179206","0.863102991241061","0.957177277117351","0"
"Not disabled","1996","North Rhine-Westphalia","Couple + C. LE 16 ","584","0.969310514098957","0.955555663101421","0.983065365096493","0"
"Not disabled","1996","North Rhine-Westphalia","Couple + C. GT 16 ","428","0.881256641950888","0.852135071939846","0.910378211961929","0"
"Not disabled","1996","North Rhine-Westphalia","Couple + C. LE and GT 16","254","0.943780734647371","0.916202984600811","0.971358484693931","0"
"Not disabled","1996","Hesse","1-pers.-HH","94","0.923899960668925","0.873182400113684","0.974617521224166","0"
"Not disabled","1996","Hesse","(Married) couple without C. ","226","0.776535397703202","0.728508540527208","0.824562254879196","0"
"Not disabled","1996","Hesse","Single parent ","31","0.972789342686679","0.916418825374035","1.02915985999932","0"
"Not disabled","1996","Hesse","Couple + C. LE 16 ","204","0.954588327906558","0.926692901082976","0.982483754730141","0"
"Not disabled","1996","Thuringia","Couple + C. LE and GT 16","80","0.989345445585259","0.966986711705249","1.01170417946527","0"
"Disabled","1997","Schleswig-Holstein","1-pers.-HH","1","","","","1"
"Disabled","1997","Schleswig-Holstein","(Married) couple without C. ","17","","","","1"
"Disabled","1997","Schleswig-Holstein","Single parent ","2","","","","1"
"Disabled","1997","Schleswig-Holstein","Couple + C. LE 16 ","4","","","","1"
"Disabled","1997","Schleswig-Holstein","Couple + C. GT 16 ","5","","","","1"
"Disabled","1997","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","1"
"Disabled","1997","Hamburg","1-pers.-HH","8","","","","1"
"Disabled","1997","Hamburg","(Married) couple without C. ","3","","","","1"
"Disabled","1997","Baden-Württemberg","Couple + C. LE and GT 16","6","","","","1"
"Disabled","1997","Bavaria","1-pers.-HH","27","","","","1"
"Disabled","1997","Bavaria","Single parent ","4","","","","1"
"Disabled","1997","Hamburg","Single parent ","","","","","1"
"Disabled","1997","Hamburg","Couple + C. LE 16 ","","","","","1"
"Disabled","1997","Hamburg","Couple + C. GT 16 ","1","","","","1"
"Disabled","1997","Hamburg","Couple + C. LE and GT 16","","","","","1"
"Disabled","1997","Lower Saxony","1-pers.-HH","21","","","","1"
"Disabled","1997","Lower Saxony","(Married) couple without C. ","53","0.200822185546199","0.157065168374147","0.244579202718252","1"
"Disabled","1997","Lower Saxony","Single parent ","4","","","","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","1","","","","1"
"Disabled","1997","Baden-Württemberg","1-pers.-HH","22","","","","1"
"Disabled","1997","Baden-Württemberg","(Married) couple without C. ","72","0.219870600827118","0.179584802145571","0.260156399508664","1"
"Disabled","1997","Baden-Württemberg","Single parent ","5","","","","1"
"Disabled","1997","Baden-Württemberg","Couple + C. LE 16 ","14","","","","1"
"Disabled","1997","Baden-Württemberg","Couple + C. GT 16 ","45","0.140576716810749","0.102313743433986","0.178839690187512","1"
"Disabled","1997","Bavaria","(Married) couple without C. ","64","0.213255249466948","0.174674475566396","0.2518360233675","1"
"Disabled","1997","Lower Saxony","Couple + C. LE 16 ","7","","","","1"
"Disabled","1997","Lower Saxony","Couple + C. GT 16 ","17","","","","1"
"Disabled","1997","Lower Saxony","Couple + C. LE and GT 16","4","","","","1"
"Disabled","1997","Bremen","1-pers.-HH","1","","","","1"
"Disabled","1997","Bremen","(Married) couple without C. ","9","","","","1"
"Disabled","1997","Hesse","Couple + C. LE and GT 16","2","","","","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","1-pers.-HH","7","","","","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","Single parent ","5","","","","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","5","","","","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","14","","","","1"
"Disabled","1997","Bremen","Single parent ","","","","","1"
"Disabled","1997","Bremen","Couple + C. LE 16 ","","","","","1"
"Disabled","1997","Bremen","Couple + C. GT 16 ","1","","","","1"
"Disabled","1997","Bremen","Couple + C. LE and GT 16","","","","","1"
"Disabled","1997","North Rhine-Westphalia","1-pers.-HH","62","0.237315172438111","0.188350325858618","0.286280019017605","1"
"Disabled","1997","North Rhine-Westphalia","(Married) couple without C. ","122","0.213811371860965","0.182766528814317","0.244856214907614","1"
"Disabled","1997","North Rhine-Westphalia","Single parent ","12","","","","1"
"Disabled","1997","North Rhine-Westphalia","Couple + C. LE and GT 16","15","","","","1"
"Disabled","1997","Hesse","1-pers.-HH","10","","","","1"
"Disabled","1997","Hesse","(Married) couple without C. ","56","0.204470789079349","0.156889385160562","0.252052192998136","1"
"Disabled","1997","Hesse","Single parent ","","","","","1"
"Disabled","1997","Hesse","Couple + C. LE 16 ","11","","","","1"
"Disabled","1997","Hesse","Couple + C. GT 16 ","11","","","","1"
"Disabled","1997","Rhineland-Palatinate,Saarland","(Married) couple without C. ","36","0.239294865508295","0.180603402420042","0.297986328596548","1"
"Disabled","1997","North Rhine-Westphalia","Couple + C. LE 16 ","22","","","","1"
"Disabled","1997","North Rhine-Westphalia","Couple + C. GT 16 ","36","0.100645319678873","0.0728479229457223","0.128442716412023","1"
"Disabled","1997","Bavaria","Couple + C. LE 16 ","10","","","","1"
"Disabled","1997","Bavaria","Couple + C. GT 16 ","18","","","","1"
"Disabled","1997","Bavaria","Couple + C. LE and GT 16","4","","","","1"
"Disabled","1997","Berlin","1-pers.-HH","16","","","","1"
"Disabled","1997","Berlin","(Married) couple without C. ","32","0.269152295411718","0.19488454058145","0.343420050241985","1"
"Disabled","1997","Berlin","Single parent ","1","","","","1"
"Disabled","1997","Berlin","Couple + C. LE 16 ","7","","","","1"
"Disabled","1997","Berlin","Couple + C. GT 16 ","5","","","","1"
"Disabled","1997","Berlin","Couple + C. LE and GT 16","3","","","","1"
"Disabled","1997","Brandenburg","1-pers.-HH","9","","","","1"
"Disabled","1997","Brandenburg","(Married) couple without C. ","25","","","","1"
"Disabled","1997","Brandenburg","Single parent ","2","","","","1"
"Disabled","1997","Brandenburg","Couple + C. LE 16 ","4","","","","1"
"Disabled","1997","Brandenburg","Couple + C. GT 16 ","10","","","","1"
"Disabled","1997","Brandenburg","Couple + C. LE and GT 16","3","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","1-pers.-HH","6","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","(Married) couple without C. ","13","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","Single parent ","2","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","2","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","9","","","","1"
"Disabled","1997","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","","","1"
"Disabled","1997","Saxony","1-pers.-HH","14","","","","1"
"Disabled","1997","Saxony","(Married) couple without C. ","33","0.109368162431907","0.0759470998924444","0.14278922497137","1"
"Disabled","1997","Saxony","Single parent ","2","","","","1"
"Disabled","1997","Saxony","Couple + C. LE 16 ","4","","","","1"
"Disabled","1997","Saxony","Couple + C. GT 16 ","7","","","","1"
"Disabled","1997","Saxony-Anhalt","(Married) couple without C. ","22","","","","1"
"Disabled","1997","Saxony-Anhalt","Single parent ","1","","","","1"
"Disabled","1997","Saxony-Anhalt","Couple + C. LE 16 ","2","","","","1"
"Disabled","1997","Saxony-Anhalt","Couple + C. GT 16 ","9","","","","1"
"Disabled","1997","Saxony-Anhalt","Couple + C. LE and GT 16","4","","","","1"
"Disabled","1997","Thuringia","1-pers.-HH","5","","","","1"
"Disabled","1997","Thuringia","(Married) couple without C. ","25","","","","1"
"Disabled","1997","Thuringia","Single parent ","1","","","","1"
"Disabled","1997","Thuringia","Couple + C. LE 16 ","4","","","","1"
"Disabled","1997","Thuringia","Couple + C. GT 16 ","4","","","","1"
"Disabled","1997","Thuringia","Couple + C. LE and GT 16","2","","","","1"
"Disabled","1997","Saxony","Couple + C. LE and GT 16","3","","","","1"
"Disabled","1997","Saxony-Anhalt","1-pers.-HH","3","","","","1"
"Not disabled","1997","Schleswig-Holstein","1-pers.-HH","29","","","","0"
"Not disabled","1997","Schleswig-Holstein","(Married) couple without C. ","75","0.764329051089158","0.677603436539113","0.851054665639203","0"
"Not disabled","1997","Schleswig-Holstein","Single parent ","7","","","","0"
"Not disabled","1997","Schleswig-Holstein","Couple + C. LE 16 ","58","0.907536903148517","0.835431366955647","0.979642439341386","0"
"Not disabled","1997","Schleswig-Holstein","Couple + C. GT 16 ","41","0.852038321890277","0.749432178694395","0.954644465086158","0"
"Not disabled","1997","Schleswig-Holstein","Couple + C. LE and GT 16","19","","","","0"
"Not disabled","1997","Hamburg","1-pers.-HH","30","0.729931373037413","0.588763986000624","0.871098760074203","0"
"Not disabled","1997","Hamburg","(Married) couple without C. ","28","","","","0"
"Not disabled","1997","Hamburg","Single parent ","4","","","","0"
"Not disabled","1997","Hamburg","Couple + C. LE 16 ","23","","","","0"
"Not disabled","1997","Hamburg","Couple + C. GT 16 ","12","","","","0"
"Not disabled","1997","Hamburg","Couple + C. LE and GT 16","7","","","","0"
"Not disabled","1997","Lower Saxony","1-pers.-HH","98","0.798986193033204","0.726982098747701","0.870990287318707","0"
"Not disabled","1997","Lower Saxony","(Married) couple without C. ","269","0.799177814453801","0.755420797281748","0.842934831625853","0"
"Not disabled","1997","Lower Saxony","Single parent ","46","0.913099948245276","0.835021303670309","0.991178592820242","0"
"Not disabled","1997","Lower Saxony","Couple + C. LE 16 ","211","0.976541850524424","0.956450360369316","0.996633340679532","0"
"Not disabled","1997","Lower Saxony","Couple + C. GT 16 ","150","0.899758853956797","0.854210159703113","0.945307548210481","0"
"Not disabled","1997","Lower Saxony","Couple + C. LE and GT 16","86","0.94059496782112","0.891759002180638","0.989430933461602","0"
"Not disabled","1997","Bremen","1-pers.-HH","21","","","","0"
"Not disabled","1997","Bremen","(Married) couple without C. ","25","","","","0"
"Not disabled","1997","Bremen","Single parent ","4","","","","0"
"Not disabled","1997","Bremen","Couple + C. LE 16 ","10","","","","0"
"Not disabled","1997","Bremen","Couple + C. GT 16 ","21","","","","0"
"Not disabled","1997","Bremen","Couple + C. LE and GT 16","","","","","0"
"Not disabled","1997","North Rhine-Westphalia","1-pers.-HH","228","0.762684827561889","0.713719980982395","0.811649674141382","0"
"Not disabled","1997","North Rhine-Westphalia","(Married) couple without C. ","548","0.786188628139035","0.755143785092386","0.817233471185683","0"
"Not disabled","1997","Bavaria","(Married) couple without C. ","369","0.786744750533052","0.7481639766325","0.825325524433605","0"
"Not disabled","1997","Bavaria","Single parent ","78","0.956536153112516","0.912403916242681","1.00066838998235","0"
"Not disabled","1997","Bavaria","Couple + C. LE 16 ","389","0.970829533472435","0.95431733803093","0.98734172891394","0"
"Not disabled","1997","Bavaria","Couple + C. GT 16 ","280","0.937076806019315","0.909507049356763","0.964646562681866","0"
"Not disabled","1997","Bavaria","Couple + C. LE and GT 16","125","0.96137975471832","0.928128484837296","0.994631024599344","0"
"Not disabled","1997","Berlin","1-pers.-HH","83","0.801520290579776","0.722952269968394","0.880088311191157","0"
"Not disabled","1997","Berlin","(Married) couple without C. ","105","0.730847704588282","0.656579949758015","0.80511545941855","0"
"Not disabled","1997","Berlin","Single parent ","28","","","","0"
"Not disabled","1997","Berlin","Couple + C. LE 16 ","122","0.939386066908806","0.898208419962731","0.980563713854882","0"
"Not disabled","1997","Berlin","Couple + C. GT 16 ","59","0.893923852953119","0.818481150790211","0.969366555116027","0"
"Not disabled","1997","Berlin","Couple + C. LE and GT 16","20","","","","0"
"Not disabled","1997","Brandenburg","1-pers.-HH","57","0.844034111720647","0.756501288870462","0.931566934570831","0"
"Not disabled","1997","Brandenburg","(Married) couple without C. ","145","0.858491687796413","0.80609755540668","0.910885820186147","0"
"Not disabled","1997","Brandenburg","Single parent ","38","0.954285543702324","0.889558757032965","1.01901233037168","0"
"Not disabled","1997","Brandenburg","Couple + C. LE 16 ","100","0.961777401435371","0.92492813809869","0.998626664772051","0"
"Not disabled","1997","Brandenburg","Couple + C. GT 16 ","104","0.915565482612974","0.864526690992272","0.966604274233675","0"
