"pli0091_h","year","pgisced97","regtyp","n","percent","lower_confidence","upper_confidence"
"Rarely","2008","higher education","Rural Area","655","0.512570035163945","0.484324617812089","0.540815452515801"
"Never","2008","in school","Urban Area","9","","",""
"Never","2008","in school","Rural Area","7","","",""
"Never","2008","inadequately","Urban Area","95","0.650641321888887","0.570513151663829","0.730769492113945"
"Never","2008","inadequately","Rural Area","32","0.548679720066068","0.412106709926729","0.685252730205406"
"Never","2008","general elemantary","Urban Area","773","0.578728069013933","0.552340129259118","0.605116008768748"
"Never","2008","general elemantary","Rural Area","400","0.586620639571783","0.549797332757861","0.623443946385705"
"Never","2008","middle vocational","Urban Area","2594","0.423067959559864","0.410736521436585","0.435399397683144"
"Never","2008","middle vocational","Rural Area","1500","0.419867333501315","0.403711728924818","0.436022938077812"
"Never","2008","vocational + Abi","Urban Area","202","0.255780189764684","0.225954104985439","0.285606274543928"
"Never","2008","vocational + Abi","Rural Area","74","0.298255535817984","0.244085819170329","0.352425252465639"
"Never","2008","higher vocational","Urban Area","300","0.316042439981614","0.285480248616335","0.346604631346893"
"Never","2008","higher vocational","Rural Area","202","0.386028719585049","0.344659615905177","0.427397823264922"
"Never","2008","higher education","Urban Area","742","0.250956306295259","0.235418399310615","0.266494213279903"
"Never","2008","higher education","Rural Area","357","0.32431533527262","0.297862571665214","0.350768098880027"
"Daily","2009","in school","Urban Area","","","",""
"Daily","2009","in school","Rural Area","","","",""
"Daily","2009","inadequately","Urban Area","","","",""
"Daily","2009","inadequately","Rural Area","","","",""
"Daily","2009","general elemantary","Urban Area","","","",""
"Daily","2009","general elemantary","Rural Area","","","",""
"Daily","2009","middle vocational","Urban Area","","","",""
"Daily","2009","middle vocational","Rural Area","","","",""
"Daily","2009","vocational + Abi","Urban Area","","","",""
"Daily","2009","vocational + Abi","Rural Area","","","",""
"Daily","2009","higher vocational","Urban Area","","","",""
"Daily","2009","higher vocational","Rural Area","","","",""
"Daily","2009","higher education","Urban Area","","","",""
"Daily","2009","higher education","Rural Area","","","",""
"Min 1x per week","2009","in school","Urban Area","48","0.231723337856693","0.175713598394671","0.287733077318716"
"Min 1x per week","2009","in school","Rural Area","30","0.212469885752456","0.129777324950747","0.295162446554165"
"Min 1x per week","2009","inadequately","Urban Area","2","","",""
"Min 1x per week","2009","inadequately","Rural Area","1","","",""
"Min 1x per week","2009","general elemantary","Urban Area","69","0.0588012219579314","0.0454685757727825","0.0721338681430803"
"Min 1x per week","2009","general elemantary","Rural Area","38","0.0471268609459617","0.0301708274971219","0.0640828943948016"
"Min 1x per week","2009","middle vocational","Urban Area","300","0.0483133584287093","0.0427211757807231","0.0539055410766954"
"Min 1x per week","2009","middle vocational","Rural Area","155","0.0568840759909895","0.0491191029069054","0.0646490490750736"
"Min 1x per week","2009","vocational + Abi","Urban Area","32","0.0513407587196422","0.0354827780062801","0.0671987394330043"
"Min 1x per week","2009","vocational + Abi","Rural Area","15","","",""
"Min 1x per week","2009","higher vocational","Urban Area","25","","",""
"Min 1x per week","2009","higher vocational","Rural Area","19","","",""
"Min 1x per week","2009","higher education","Urban Area","138","0.0509996174446055","0.0429128246748286","0.0590864102143823"
"Min 1x per week","2009","higher education","Rural Area","45","0.0323150614266042","0.0222721023281445","0.0423580205250639"
"Min 1x per month","2009","in school","Urban Area","117","0.57152767277501","0.505837581537224","0.637217764012796"
"Min 1x per month","2009","in school","Rural Area","41","0.498295005158858","0.397218168048379","0.599371842269337"
"Min 1x per month","2009","inadequately","Urban Area","6","","",""
"Min 1x per month","2009","inadequately","Rural Area","1","","",""
"Min 1x per month","2009","general elemantary","Urban Area","168","0.136192996419877","0.116754250234472","0.155631742605282"
"Min 1x per month","2009","general elemantary","Rural Area","77","0.124234693667333","0.0978417530384686","0.150627634296197"
"Min 1x per month","2009","middle vocational","Urban Area","854","0.151509637430991","0.142158932916323","0.160860341945659"
"Min 1x per month","2009","middle vocational","Rural Area","467","0.14793233065562","0.136030037165045","0.159834624146196"
"Min 1x per month","2009","vocational + Abi","Urban Area","184","0.267960692046426","0.236135988301546","0.299785395791307"
"Min 1x per month","2009","vocational + Abi","Rural Area","58","0.20297638560516","0.153705943386508","0.252246827823812"
"Min 1x per month","2009","higher vocational","Urban Area","137","0.170112784000301","0.144348678070899","0.195876889929702"
"Min 1x per month","2009","higher vocational","Rural Area","50","0.112353478133016","0.0851053590411851","0.139601597224848"
"Min 1x per month","2009","higher education","Urban Area","674","0.244082953311621","0.228293559547934","0.259872347075308"
"Min 1x per month","2009","higher education","Rural Area","230","0.200562526886626","0.177821537398448","0.223303516374804"
"Rarely","2009","in school","Urban Area","49","0.182680984365593","0.131387486332003","0.233974482399183"
"Rarely","2009","in school","Rural Area","22","","",""
"Rarely","2009","inadequately","Urban Area","36","0.300055829445832","0.220036381066819","0.380075277824846"
"Rarely","2009","inadequately","Rural Area","12","","",""
"Rarely","2009","general elemantary","Urban Area","345","0.282296441692004","0.256786600622742","0.307806282761267"
"Rarely","2009","general elemantary","Rural Area","163","0.254875758548291","0.220005828363896","0.289745688732686"
"Rarely","2009","middle vocational","Urban Area","2677","0.474127722320984","0.46110539641662","0.487150048225347"
"Rarely","2009","middle vocational","Rural Area","1656","0.467447479158857","0.450720801208027","0.484174157109688"
"Rarely","2009","vocational + Abi","Urban Area","385","0.481421065469478","0.445517993995929","0.517324136943026"
"Rarely","2009","vocational + Abi","Rural Area","134","0.507309801343564","0.446067472622664","0.568552130064465"
"Rarely","2009","higher vocational","Urban Area","434","0.508724150339358","0.474444139701343","0.543004160977374"
"Rarely","2009","higher vocational","Rural Area","313","0.629893404425616","0.58823331642774","0.671553492423492"
"Rarely","2009","higher education","Urban Area","1489","0.528429731044868","0.510080135694514","0.546779326395222"
"Rarely","2009","higher education","Rural Area","683","0.562098614946291","0.533922142071594","0.590275087820988"
"Never","2009","in school","Urban Area","4","","",""
"Never","2009","in school","Rural Area","1","","",""
"Never","2009","inadequately","Urban Area","82","0.619387753272257","0.534609296929517","0.704166209614998"
"Never","2009","inadequately","Rural Area","29","","",""
"Never","2009","general elemantary","Urban Area","614","0.522709339930187","0.494401671549596","0.551017008310778"
"Never","2009","general elemantary","Rural Area","322","0.573762686838414","0.534192841809169","0.61333253186766"
"Never","2009","middle vocational","Urban Area","1817","0.326049281819316","0.313824068633249","0.338274495005383"
"Never","2009","middle vocational","Rural Area","1140","0.327736114194533","0.312000123044751","0.343472105344315"
"Never","2009","vocational + Abi","Urban Area","143","0.199277483764454","0.170574188457594","0.227980779071313"
"Never","2009","vocational + Abi","Rural Area","49","0.197627422224915","0.14884765201334","0.246407192436491"
"Never","2009","higher vocational","Urban Area","221","0.276769308311053","0.246090785027506","0.307447831594601"
"Never","2009","higher vocational","Rural Area","134","0.230474125420662","0.194137387077208","0.266810863764115"
"Never","2009","higher education","Urban Area","542","0.176487698198905","0.162474026911459","0.190501369486352"
"Never","2009","higher education","Rural Area","233","0.205023796740479","0.182095520233864","0.227952073247093"
"Daily","2010","in school","Urban Area","","","",""
"Daily","2010","in school","Rural Area","","","",""
"Daily","2010","inadequately","Urban Area","","","",""
"Daily","2010","inadequately","Rural Area","","","",""
"Daily","2010","general elemantary","Urban Area","","","",""
"Daily","2010","general elemantary","Rural Area","","","",""
"Daily","2010","middle vocational","Urban Area","","","",""
"Daily","2010","middle vocational","Rural Area","","","",""
"Daily","2010","vocational + Abi","Urban Area","","","",""
"Daily","2010","vocational + Abi","Rural Area","","","",""
"Daily","2010","higher vocational","Urban Area","","","",""
"Daily","2010","higher vocational","Rural Area","","","",""
"Daily","2010","higher education","Urban Area","","","",""
"Daily","2010","higher education","Rural Area","","","",""
"Min 1x per week","2010","in school","Urban Area","","","",""
"Min 1x per week","2010","in school","Rural Area","","","",""
"Min 1x per week","2010","inadequately","Urban Area","","","",""
"Min 1x per week","2010","inadequately","Rural Area","","","",""
"Min 1x per week","2010","general elemantary","Urban Area","","","",""
"Min 1x per week","2010","general elemantary","Rural Area","","","",""
"Min 1x per week","2010","middle vocational","Urban Area","","","",""
"Min 1x per week","2010","middle vocational","Rural Area","","","",""
"Min 1x per week","2010","vocational + Abi","Urban Area","","","",""
"Min 1x per week","2010","vocational + Abi","Rural Area","","","",""
"Min 1x per week","2010","higher vocational","Urban Area","","","",""
"Min 1x per week","2010","higher vocational","Rural Area","","","",""
"Min 1x per week","2010","higher education","Urban Area","","","",""
"Min 1x per week","2010","higher education","Rural Area","","","",""
"Min 1x per month","2010","in school","Urban Area","","","",""
"Min 1x per month","2010","in school","Rural Area","","","",""
"Min 1x per month","2010","inadequately","Urban Area","","","",""
"Min 1x per month","2010","inadequately","Rural Area","","","",""
"Min 1x per month","2010","general elemantary","Urban Area","","","",""
"Min 1x per month","2010","general elemantary","Rural Area","","","",""
"Min 1x per month","2010","middle vocational","Urban Area","","","",""
"Min 1x per month","2010","middle vocational","Rural Area","","","",""
"Min 1x per month","2010","vocational + Abi","Urban Area","","","",""
"Min 1x per month","2010","vocational + Abi","Rural Area","","","",""
"Min 1x per month","2010","higher vocational","Urban Area","","","",""
"Min 1x per month","2010","higher vocational","Rural Area","","","",""
"Min 1x per month","2010","higher education","Urban Area","","","",""
"Min 1x per month","2010","higher education","Rural Area","","","",""
"Rarely","2010","in school","Urban Area","","","",""
"Rarely","2010","in school","Rural Area","","","",""
"Rarely","2010","inadequately","Urban Area","","","",""
"Rarely","2010","inadequately","Rural Area","","","",""
"Rarely","2010","general elemantary","Urban Area","","","",""
"Rarely","2010","general elemantary","Rural Area","","","",""
"Rarely","2010","middle vocational","Urban Area","","","",""
"Rarely","2010","middle vocational","Rural Area","","","",""
"Rarely","2010","vocational + Abi","Urban Area","","","",""
"Rarely","2010","vocational + Abi","Rural Area","","","",""
