"pli0091_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per month","2007","Not Working","in school","123","0.454810938062874","0.397598479097165","0.512023397028584","3"
"Min 1x per month","2007","Not Working","inadequately","7","","","","3"
"Min 1x per month","2007","Not Working","general elemantary","112","0.0710076367418004","0.0571047384215001","0.0849105350621007","3"
"Min 1x per month","2007","Not Working","middle vocational","406","0.0910104516406214","0.0822310179457506","0.0997898853354923","3"
"Min 1x per month","2007","Not Working","vocational + Abi","34","0.120236529628067","0.0831852326973321","0.157287826558803","3"
"Min 1x per month","2007","Not Working","higher vocational","45","0.0693716406912912","0.04689732539567","0.0918459559869123","3"
"Min 1x per month","2007","Full Time","inadequately","6","","","","3"
"Min 1x per month","2007","Not Working","higher education","135","0.117489254335605","0.0988706487706214","0.136107859900588","3"
"Min 1x per week","2007","Not Working","in school","86","0.229622382971959","0.181298643484559","0.27794612245936","2"
"Min 1x per week","2007","Part Time","higher education","41","0.0611782315485231","0.0458982713946137","0.0764581917024326","2"
"Min 1x per week","2007","Not Working","inadequately","3","","","","2"
"Min 1x per week","2007","Part Time","inadequately","2","","","","2"
"Min 1x per week","2007","Full Time","vocational + Abi","43","0.0739452662060998","0.052154789813167","0.0957357425990327","2"
"Min 1x per week","2007","Part Time","general elemantary","45","0.0807745983373152","0.0558464419633172","0.105702754711313","2"
"Min 1x per week","2007","Part Time","higher vocational","15","","","","2"
"Min 1x per week","2007","Not Working","general elemantary","53","0.02823180125808","0.0192658292115249","0.037197773304635","2"
"Min 1x per week","2007","Not Working","middle vocational","140","0.035778309705556","0.0301088746915083","0.0414477447196036","2"
"Min 1x per week","2007","Full Time","higher vocational","28","","","","2"
"Min 1x per week","2007","Part Time","in school","21","","","","2"
"Min 1x per week","2007","Full Time","general elemantary","48","0.1184390755538","0.0882810804344644","0.148597070673135","2"
"Min 1x per week","2007","Full Time","middle vocational","239","0.0692278577567259","0.0610892770102167","0.0773664385032351","2"
"Min 1x per week","2007","Not Working","vocational + Abi","14","","","","2"
"Min 1x per week","2007","Not Working","higher vocational","14","","","","2"
"Min 1x per week","2007","Part Time","middle vocational","165","0.0627012802987971","0.0531253432363756","0.0722772173612185","2"
"Min 1x per week","2007","Part Time","vocational + Abi","23","","","","2"
"Min 1x per week","2007","Not Working","higher education","43","0.0258681123917773","0.0166894514740818","0.0350467733094729","2"
"Min 1x per week","2007","Full Time","higher education","111","0.056594002188726","0.0471219409296878","0.0660660634477642","2"
"Min 1x per week","2007","Full Time","in school","","","","","2"
"Min 1x per week","2007","Full Time","inadequately","4","","","","2"
"Never","2007","Full Time","in school","","","","","5"
"Never","2007","Full Time","inadequately","22","","","","5"
"Never","2007","Full Time","general elemantary","115","0.263381359028843","0.22227181442026","0.304490903637427","5"
"Never","2007","Full Time","middle vocational","696","0.19044573651796","0.177856622944889","0.20303485009103","5"
"Never","2007","Full Time","vocational + Abi","61","0.110215725209513","0.0841387416588054","0.136292708760221","5"
"Never","2007","Full Time","higher vocational","121","0.139666167575628","0.114363892802319","0.164968442348937","5"
"Never","2007","Full Time","higher education","266","0.103836952116561","0.0913320740837027","0.116341830149419","5"
"Never","2007","Part Time","in school","1","","","","5"
"Never","2007","Part Time","inadequately","22","","","","5"
"Never","2007","Part Time","general elemantary","155","0.320731082527605","0.278030564435038","0.363431600620172","5"
"Never","2007","Part Time","middle vocational","559","0.258584848203796","0.241289220345957","0.275880476061635","5"
"Never","2007","Not Working","higher education","491","0.440542956543387","0.41183742582545","0.469248487261324","5"
"Never","2007","Part Time","vocational + Abi","45","0.148028908951525","0.1093002438276","0.18675757407545","5"
"Never","2007","Part Time","higher vocational","64","0.176901122820745","0.135092640635422","0.218709605006067","5"
"Never","2007","Part Time","higher education","144","0.147349055785715","0.124749937044598","0.169948174526831","5"
"Never","2007","Not Working","in school","8","","","","5"
"Never","2007","Not Working","inadequately","106","0.773853630205752","0.704057270808272","0.843649989603232","5"
"Never","2007","Not Working","general elemantary","904","0.721416519385804","0.697149442470346","0.745683596301261","5"
"Never","2007","Not Working","middle vocational","2259","0.566451907134553","0.551325297989425","0.58157851627968","5"
"Never","2007","Not Working","vocational + Abi","120","0.447269864414672","0.39062720623107","0.503912522598273","5"
"Never","2007","Not Working","higher vocational","234","0.498722724169386","0.454496900274715","0.542948548064056","5"
"Rarely","2007","Full Time","general elemantary","172","0.401724980015715","0.355969443705715","0.447480516325714","4"
"Rarely","2007","Full Time","middle vocational","2026","0.532756913005877","0.516760502844524","0.548753323167231","4"
"Rarely","2007","Full Time","higher vocational","435","0.614821369829559","0.579300300779522","0.650342438879595","4"
"Rarely","2007","Full Time","higher education","1308","0.568532165960143","0.548229096018389","0.588835235901897","4"
"Rarely","2007","Part Time","in school","8","","","","4"
"Rarely","2007","Part Time","inadequately","12","","","","4"
"Rarely","2007","Part Time","general elemantary","173","0.413760912071678","0.368704784321467","0.458817039821888","4"
"Rarely","2007","Part Time","vocational + Abi","175","0.553845648211794","0.499635103591202","0.608056192832387","4"
"Rarely","2007","Part Time","higher vocational","189","0.617345899500465","0.564093329544074","0.670598469456855","4"
"Rarely","2007","Full Time","vocational + Abi","303","0.535115606922585","0.493582970461705","0.576648243383465","4"
"Rarely","2007","Part Time","middle vocational","1293","0.518709615007032","0.498973130014978","0.538446099999086","4"
"Rarely","2007","Part Time","higher education","530","0.518624993695478","0.486768301691714","0.550481685699243","4"
"Rarely","2007","Not Working","in school","74","0.289842262403777","0.237715606587435","0.341968918220119","4"
"Rarely","2007","Not Working","inadequately","22","","","","4"
"Rarely","2007","Not Working","general elemantary","242","0.179344042614316","0.158577184965538","0.200110900263094","4"
"Rarely","2007","Not Working","middle vocational","1318","0.30675933151927","0.292683231919628","0.320835431118912","4"
"Rarely","2007","Not Working","vocational + Abi","128","0.386297131242559","0.330829189126596","0.441765073358523","4"
"Rarely","2007","Not Working","higher vocational","198","0.39290306709697","0.349703531920002","0.436102602273937","4"
"Rarely","2007","Not Working","higher education","480","0.416099676729231","0.387598937553734","0.444600415904728","4"
"Rarely","2007","Full Time","inadequately","7","","","","4"
"Rarely","2007","Full Time","in school","","","","","4"
"Daily","2008","Full Time","general elemantary","1","","","","1"
"Daily","2008","Full Time","middle vocational","","","","","1"
"Daily","2008","Full Time","vocational + Abi","","","","","1"
"Daily","2008","Full Time","higher vocational","1","","","","1"
"Daily","2008","Full Time","higher education","","","","","1"
"Daily","2008","Part Time","in school","","","","","1"
"Daily","2008","Part Time","inadequately","","","","","1"
"Daily","2008","Part Time","general elemantary","","","","","1"
"Daily","2008","Part Time","middle vocational","1","","","","1"
"Daily","2008","Part Time","vocational + Abi","","","","","1"
"Daily","2008","Part Time","higher vocational","","","","","1"
"Daily","2008","Part Time","higher education","","","","","1"
"Daily","2008","Not Working","in school","","","","","1"
"Daily","2008","Not Working","inadequately","","","","","1"
"Daily","2008","Not Working","general elemantary","","","","","1"
"Daily","2008","Not Working","middle vocational","1","","","","1"
"Daily","2008","Not Working","vocational + Abi","","","","","1"
"Daily","2008","Not Working","higher vocational","","","","","1"
"Daily","2008","Not Working","higher education","2","","","","1"
"Daily","2008","Full Time","in school","","","","","1"
"Daily","2008","Full Time","inadequately","","","","","1"
"Min 1x per month","2008","Full Time","in school","","","","","3"
"Min 1x per month","2008","Full Time","general elemantary","106","0.21995973661245","0.180392369839382","0.259527103385517","3"
"Min 1x per month","2008","Full Time","middle vocational","652","0.188287201673614","0.175527314709848","0.201047088637379","3"
"Min 1x per month","2008","Full Time","vocational + Abi","123","0.257271650312713","0.219370830183354","0.295172470442072","3"
"Min 1x per month","2008","Full Time","higher vocational","107","0.172744726051942","0.144099173560439","0.201390278543446","3"
"Min 1x per month","2008","Part Time","in school","28","","","","3"
"Min 1x per month","2008","Part Time","general elemantary","95","0.234529284590592","0.193516524994246","0.275542044186938","3"
"Min 1x per month","2008","Part Time","higher education","208","0.267848517540699","0.238803779883196","0.296893255198202","3"
"Min 1x per month","2008","Full Time","higher education","488","0.253359547408522","0.234957860910911","0.271761233906133","3"
"Min 1x per month","2008","Part Time","inadequately","3","","","","3"
"Min 1x per month","2008","Part Time","middle vocational","383","0.155513681789252","0.140696906669516","0.170330456908989","3"
"Min 1x per month","2008","Part Time","vocational + Abi","58","0.206286467813536","0.162562717635905","0.250010217991167","3"
"Min 1x per month","2008","Part Time","higher vocational","41","0.150699239007413","0.10980513360284","0.191593344411986","3"
"Min 1x per month","2008","Not Working","in school","135","0.479319150780459","0.42152214560306","0.537116155957857","3"
"Min 1x per month","2008","Not Working","inadequately","5","","","","3"
"Min 1x per month","2008","Not Working","general elemantary","84","0.0616795371719827","0.0480737794195729","0.0752852949243925","3"
"Min 1x per month","2008","Not Working","middle vocational","275","0.0716142190509652","0.0634662219061245","0.0797622161958059","3"
"Min 1x per month","2008","Not Working","vocational + Abi","28","","","","3"
"Min 1x per month","2008","Not Working","higher vocational","30","0.0509170179299199","0.0307844614912558","0.071049574368584","3"
"Min 1x per month","2008","Not Working","higher education","117","0.089318071600786","0.0728701840893104","0.105765959112262","3"
"Min 1x per month","2008","Full Time","inadequately","7","","","","3"
"Min 1x per week","2008","Not Working","in school","52","0.188132616051868","0.142917699139413","0.233347532964323","2"
"Min 1x per week","2008","Part Time","higher education","21","","","","2"
