"pgnation","year","age_gr","n","percent","lower_confidence","upper_confidence"
"138","1985","16-34 y.","","","",""
"138","1985","35-65 y.","","","",""
"138","1985","66 and older","","","",""
"139","1985","16-34 y.","","","",""
"139","1985","35-65 y.","","","",""
"139","1985","66 and older","","","",""
"140","1985","16-34 y.","","","",""
"140","1985","35-65 y.","","","",""
"140","1985","66 and older","","","",""
"141","1985","16-34 y.","","","",""
"141","1985","35-65 y.","","","",""
"141","1985","66 and older","","","",""
"142","1985","16-34 y.","","","",""
"142","1985","35-65 y.","","","",""
"142","1985","66 and older","","","",""
"143","1985","16-34 y.","","","",""
"143","1985","35-65 y.","","","",""
"143","1985","66 and older","","","",""
"144","1985","16-34 y.","","","",""
"144","1985","35-65 y.","","","",""
"144","1985","66 and older","","","",""
"145","1985","16-34 y.","","","",""
"145","1985","35-65 y.","","","",""
"145","1985","66 and older","","","",""
"146","1985","16-34 y.","","","",""
"146","1985","35-65 y.","","","",""
"146","1985","66 and older","","","",""
"147","1985","16-34 y.","","","",""
"147","1985","35-65 y.","","","",""
"147","1985","66 and older","","","",""
"148","1985","16-34 y.","","","",""
"148","1985","35-65 y.","","","",""
"148","1985","66 and older","","","",""
"149","1985","16-34 y.","","","",""
"149","1985","35-65 y.","","","",""
"149","1985","66 and older","","","",""
"151","1985","16-34 y.","","","",""
"151","1985","35-65 y.","","","",""
"151","1985","66 and older","","","",""
"152","1985","16-34 y.","","","",""
"152","1985","35-65 y.","","","",""
"152","1985","66 and older","","","",""
"154","1985","16-34 y.","","","",""
"154","1985","35-65 y.","","","",""
"154","1985","66 and older","","","",""
"155","1985","16-34 y.","","","",""
"155","1985","35-65 y.","","","",""
"155","1985","66 and older","","","",""
"156","1985","16-34 y.","","","",""
"156","1985","35-65 y.","","","",""
"156","1985","66 and older","","","",""
"158","1985","16-34 y.","","","",""
"158","1985","35-65 y.","","","",""
"158","1985","66 and older","","","",""
"162","1985","16-34 y.","","","",""
"162","1985","35-65 y.","","","",""
"162","1985","66 and older","","","",""
"164","1985","16-34 y.","","","",""
"164","1985","35-65 y.","","","",""
"164","1985","66 and older","","","",""
"165","1985","16-34 y.","","","",""
"165","1985","35-65 y.","","","",""
"165","1985","66 and older","","","",""
"166","1985","16-34 y.","","","",""
"166","1985","35-65 y.","","","",""
"166","1985","66 and older","","","",""
"167","1985","16-34 y.","","","",""
"167","1985","35-65 y.","","","",""
"167","1985","66 and older","","","",""
"168","1985","16-34 y.","","","",""
"168","1985","35-65 y.","","","",""
"168","1985","66 and older","","","",""
"169","1985","16-34 y.","","","",""
"169","1985","35-65 y.","","","",""
"169","1985","66 and older","","","",""
"172","1985","16-34 y.","","","",""
"172","1985","35-65 y.","","","",""
"172","1985","66 and older","","","",""
"173","1985","16-34 y.","","","",""
"173","1985","35-65 y.","","","",""
"173","1985","66 and older","","","",""
"178","1985","16-34 y.","","","",""
"178","1985","35-65 y.","","","",""
"178","1985","66 and older","","","",""
"181","1985","16-34 y.","","","",""
"181","1985","35-65 y.","","","",""
"181","1985","66 and older","","","",""
"183","1985","16-34 y.","","","",""
"183","1985","35-65 y.","","","",""
"183","1985","66 and older","","","",""
"188","1985","16-34 y.","","","",""
"188","1985","35-65 y.","","","",""
"188","1985","66 and older","","","",""
"195","1985","16-34 y.","","","",""
"195","1985","35-65 y.","","","",""
"195","1985","66 and older","","","",""
"196","1985","16-34 y.","","","",""
"196","1985","35-65 y.","","","",""
"196","1985","66 and older","","","",""
"999","1985","16-34 y.","","","",""
"999","1985","35-65 y.","","","",""
"999","1985","66 and older","","","",""
"1","1986","16-34 y.","2988","0.922660291262727","0.914480592872756","0.930839989652698"
"1","1986","35-65 y.","4005","0.926669446918522","0.919778948685898","0.933559945151146"
"1","1986","66 and older","1027","0.990281712307908","0.984339488495733","0.996223936120084"
"2","1986","16-34 y.","421","0.0292225134804929","0.0240650787458041","0.0343799482151816"
"2","1986","35-65 y.","440","0.0228817225785882","0.0189292974688363","0.02683414768834"
"2","1986","66 and older","3","","",""
"3","1986","16-34 y.","129","0.00941712298108672","0.00645965781306076","0.0123745881491127"
"3","1986","35-65 y.","327","0.0170588951648744","0.0136360683801284","0.0204817219496204"
"3","1986","66 and older","3","","",""
"4","1986","16-34 y.","148","0.00548213251032362","0.00322115538535661","0.00774310963529062"
"4","1986","35-65 y.","241","0.00683367257162816","0.00465604403187918","0.00901130111137714"
"4","1986","66 and older","3","","",""
"5","1986","16-34 y.","240","0.0146579580498175","0.0109779789430624","0.0183379371565727"
"5","1986","35-65 y.","252","0.0111631297888473","0.00838596892811427","0.0139402906495803"
"5","1986","66 and older","3","","",""
"6","1986","16-34 y.","121","0.00300351758264863","0.00132789188789467","0.0046791432774026"
"6","1986","35-65 y.","181","0.00329177975828747","0.00177771263754844","0.00480584687902651"
"6","1986","66 and older","1","","",""
"10","1986","16-34 y.","10","","",""
"10","1986","35-65 y.","19","","",""
"10","1986","66 and older","","","",""
"11","1986","16-34 y.","8","","",""
"11","1986","35-65 y.","4","","",""
"11","1986","66 and older","","","",""
"12","1986","16-34 y.","4","","",""
"12","1986","35-65 y.","2","","",""
"12","1986","66 and older","3","","",""
"13","1986","16-34 y.","","","",""
"13","1986","35-65 y.","","","",""
"13","1986","66 and older","","","",""
"14","1986","16-34 y.","1","","",""
"14","1986","35-65 y.","5","","",""
"14","1986","66 and older","","","",""
"15","1986","16-34 y.","","","",""
"15","1986","35-65 y.","","","",""
"15","1986","66 and older","","","",""
"16","1986","16-34 y.","","","",""
"16","1986","35-65 y.","","","",""
"16","1986","66 and older","","","",""
"17","1986","16-34 y.","1","","",""
"17","1986","35-65 y.","","","",""
"17","1986","66 and older","","","",""
"18","1986","16-34 y.","5","","",""
"18","1986","35-65 y.","3","","",""
"18","1986","66 and older","1","","",""
"19","1986","16-34 y.","1","","",""
"19","1986","35-65 y.","3","","",""
"19","1986","66 and older","1","","",""
"20","1986","16-34 y.","1","","",""
"20","1986","35-65 y.","1","","",""
"20","1986","66 and older","","","",""
"21","1986","16-34 y.","2","","",""
"21","1986","35-65 y.","","","",""
"21","1986","66 and older","","","",""
"22","1986","16-34 y.","6","","",""
"22","1986","35-65 y.","1","","",""
"22","1986","66 and older","","","",""
"23","1986","16-34 y.","2","","",""
"23","1986","35-65 y.","","","",""
"23","1986","66 and older","","","",""
"24","1986","16-34 y.","1","","",""
"24","1986","35-65 y.","2","","",""
"24","1986","66 and older","","","",""
"25","1986","16-34 y.","1","","",""
"25","1986","35-65 y.","1","","",""
"25","1986","66 and older","","","",""
"26","1986","16-34 y.","","","",""
"26","1986","35-65 y.","2","","",""
"26","1986","66 and older","","","",""
"27","1986","16-34 y.","","","",""
"27","1986","35-65 y.","","","",""
"27","1986","66 and older","","","",""
"28","1986","16-34 y.","","","",""
"28","1986","35-65 y.","","","",""
"28","1986","66 and older","","","",""
"29","1986","16-34 y.","","","",""
"29","1986","35-65 y.","","","",""
"29","1986","66 and older","","","",""
"30","1986","16-34 y.","","","",""
"30","1986","35-65 y.","","","",""
"30","1986","66 and older","","","",""
"31","1986","16-34 y.","1","","",""
"31","1986","35-65 y.","1","","",""
"31","1986","66 and older","","","",""
"32","1986","16-34 y.","","","",""
"32","1986","35-65 y.","","","",""
"32","1986","66 and older","","","",""
"34","1986","16-34 y.","","","",""
"34","1986","35-65 y.","1","","",""
"34","1986","66 and older","","","",""
"35","1986","16-34 y.","","","",""
"35","1986","35-65 y.","","","",""
"35","1986","66 and older","","","",""
"36","1986","16-34 y.","","","",""
"36","1986","35-65 y.","","","",""
"36","1986","66 and older","","","",""
"37","1986","16-34 y.","","","",""
"37","1986","35-65 y.","","","",""
"37","1986","66 and older","","","",""
"38","1986","16-34 y.","","","",""
"38","1986","35-65 y.","1","","",""
"38","1986","66 and older","","","",""
"39","1986","16-34 y.","1","","",""
"39","1986","35-65 y.","","","",""
"39","1986","66 and older","","","",""
"40","1986","16-34 y.","","","",""
"40","1986","35-65 y.","","","",""
"40","1986","66 and older","","","",""
"41","1986","16-34 y.","","","",""
"41","1986","35-65 y.","1","","",""
"41","1986","66 and older","","","",""
"42","1986","16-34 y.","","","",""
"42","1986","35-65 y.","","","",""
"42","1986","66 and older","","","",""
"43","1986","16-34 y.","2","","",""
"43","1986","35-65 y.","","","",""
"43","1986","66 and older","","","",""
"44","1986","16-34 y.","","","",""
"44","1986","35-65 y.","1","","",""
"44","1986","66 and older","","","",""
"45","1986","16-34 y.","","","",""
"45","1986","35-65 y.","","","",""
"45","1986","66 and older","","","",""
"46","1986","16-34 y.","","","",""
"46","1986","35-65 y.","","","",""
"46","1986","66 and older","","","",""
"47","1986","16-34 y.","1","","",""
"47","1986","35-65 y.","","","",""
"47","1986","66 and older","","","",""
"48","1986","16-34 y.","","","",""
"48","1986","35-65 y.","","","",""
"48","1986","66 and older","","","",""
"49","1986","16-34 y.","","","",""
"49","1986","35-65 y.","","","",""
"49","1986","66 and older","","","",""
"50","1986","16-34 y.","","","",""
"50","1986","35-65 y.","","","",""
"50","1986","66 and older","","","",""
"51","1986","16-34 y.","","","",""
"51","1986","35-65 y.","","","",""
"51","1986","66 and older","","","",""
"52","1986","16-34 y.","","","",""
"52","1986","35-65 y.","","","",""
"52","1986","66 and older","","","",""
"53","1986","16-34 y.","","","",""
"53","1986","35-65 y.","","","",""
"53","1986","66 and older","","","",""
"54","1986","16-34 y.","","","",""
"54","1986","35-65 y.","","","",""
"54","1986","66 and older","","","",""
"55","1986","16-34 y.","","","",""
"55","1986","35-65 y.","","","",""
"55","1986","66 and older","","","",""
"56","1986","16-34 y.","","","",""
"56","1986","35-65 y.","","","",""
"56","1986","66 and older","","","",""
"59","1986","16-34 y.","","","",""
"59","1986","35-65 y.","","","",""
"59","1986","66 and older","","","",""
"60","1986","16-34 y.","","","",""
"60","1986","35-65 y.","","","",""
"60","1986","66 and older","","","",""
"61","1986","16-34 y.","","","",""
"61","1986","35-65 y.","","","",""
"61","1986","66 and older","","","",""
"64","1986","16-34 y.","","","",""
"64","1986","35-65 y.","","","",""
"64","1986","66 and older","","","",""
"65","1986","16-34 y.","","","",""
"65","1986","35-65 y.","","","",""
"65","1986","66 and older","","","",""
"66","1986","16-34 y.","","","",""
"66","1986","35-65 y.","","","",""
"66","1986","66 and older","","","",""
"67","1986","16-34 y.","","","",""
"67","1986","35-65 y.","","","",""
"67","1986","66 and older","","","",""
"68","1986","16-34 y.","","","",""
"68","1986","35-65 y.","","","",""
"68","1986","66 and older","","","",""
"71","1986","16-34 y.","","","",""
"71","1986","35-65 y.","","","",""
"71","1986","66 and older","","","",""
"72","1986","16-34 y.","","","",""
"72","1986","35-65 y.","","","",""
"72","1986","66 and older","","","",""
"73","1986","16-34 y.","","","",""
"73","1986","35-65 y.","","","",""
"73","1986","66 and older","","","",""
"74","1986","16-34 y.","","","",""
"74","1986","35-65 y.","","","",""
"74","1986","66 and older","","","",""
"75","1986","16-34 y.","","","",""
"75","1986","35-65 y.","","","",""
"75","1986","66 and older","","","",""
"76","1986","16-34 y.","","","",""
"76","1986","35-65 y.","","","",""
"76","1986","66 and older","","","",""
"77","1986","16-34 y.","","","",""
"77","1986","35-65 y.","","","",""
"77","1986","66 and older","","","",""
"78","1986","16-34 y.","","","",""
"78","1986","35-65 y.","","","",""
"78","1986","66 and older","","","",""
"79","1986","16-34 y.","","","",""
"79","1986","35-65 y.","","","",""
"79","1986","66 and older","","","",""
"80","1986","16-34 y.","","","",""
"80","1986","35-65 y.","","","",""
"80","1986","66 and older","","","",""
"81","1986","16-34 y.","","","",""
"81","1986","35-65 y.","","","",""
"81","1986","66 and older","","","",""
"82","1986","16-34 y.","","","",""
"82","1986","35-65 y.","","","",""
"82","1986","66 and older","","","",""
"83","1986","16-34 y.","","","",""
"83","1986","35-65 y.","","","",""
"83","1986","66 and older","","","",""
"84","1986","16-34 y.","","","",""
"84","1986","35-65 y.","","","",""
"84","1986","66 and older","","","",""
"85","1986","16-34 y.","","","",""
"85","1986","35-65 y.","","","",""
"85","1986","66 and older","","","",""
"86","1986","16-34 y.","","","",""
"86","1986","35-65 y.","","","",""
"86","1986","66 and older","","","",""
"89","1986","16-34 y.","","","",""
"89","1986","35-65 y.","","","",""
"89","1986","66 and older","","","",""
"90","1986","16-34 y.","","","",""
"90","1986","35-65 y.","","","",""
"90","1986","66 and older","","","",""
"92","1986","16-34 y.","","","",""
"92","1986","35-65 y.","","","",""
"92","1986","66 and older","","","",""
"94","1986","16-34 y.","","","",""
"94","1986","35-65 y.","","","",""
"94","1986","66 and older","","","",""
"95","1986","16-34 y.","","","",""
"95","1986","35-65 y.","","","",""
"95","1986","66 and older","","","",""
"96","1986","16-34 y.","","","",""
"96","1986","35-65 y.","","","",""
"96","1986","66 and older","","","",""
"97","1986","16-34 y.","","","",""
"97","1986","35-65 y.","","","",""
"97","1986","66 and older","","","",""
"98","1986","16-34 y.","2","","",""
"98","1986","35-65 y.","4","","",""
"98","1986","66 and older","2","","",""
"101","1986","16-34 y.","","","",""
"101","1986","35-65 y.","","","",""
"101","1986","66 and older","","","",""
"102","1986","16-34 y.","","","",""
"102","1986","35-65 y.","","","",""
"102","1986","66 and older","","","",""
"103","1986","16-34 y.","","","",""
"103","1986","35-65 y.","","","",""
"103","1986","66 and older","","","",""
"105","1986","16-34 y.","","","",""
"105","1986","35-65 y.","","","",""
"105","1986","66 and older","","","",""
"108","1986","16-34 y.","","","",""
"108","1986","35-65 y.","","","",""
"108","1986","66 and older","","","",""
"110","1986","16-34 y.","","","",""
"110","1986","35-65 y.","","","",""
"110","1986","66 and older","","","",""
"111","1986","16-34 y.","","","",""
"111","1986","35-65 y.","","","",""
"111","1986","66 and older","","","",""
"113","1986","16-34 y.","","","",""
"113","1986","35-65 y.","","","",""
"113","1986","66 and older","","","",""
"116","1986","16-34 y.","","","",""
"116","1986","35-65 y.","","","",""
"116","1986","66 and older","","","",""
"117","1986","16-34 y.","","","",""
"117","1986","35-65 y.","","","",""
"117","1986","66 and older","","","",""
"118","1986","16-34 y.","","","",""
"118","1986","35-65 y.","","","",""
"118","1986","66 and older","","","",""
"119","1986","16-34 y.","","","",""
"119","1986","35-65 y.","","","",""
"119","1986","66 and older","","","",""
"120","1986","16-34 y.","","","",""
"120","1986","35-65 y.","","","",""
"120","1986","66 and older","","","",""
"121","1986","16-34 y.","","","",""
"121","1986","35-65 y.","","","",""
"121","1986","66 and older","","","",""
"122","1986","16-34 y.","","","",""
"122","1986","35-65 y.","","","",""
"122","1986","66 and older","","","",""
"123","1986","16-34 y.","","","",""
