"pgnation","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"123","1984","(Married) couple without C. ","","","",""
"123","1984","Single parent ","","","",""
"123","1984","Couple + C. LE 16 ","","","",""
"123","1984","Couple + C. GT 16 ","","","",""
"123","1984","Couple + C. LE and GT 16","","","",""
"124","1984","1-pers.-HH","","","",""
"124","1984","(Married) couple without C. ","","","",""
"124","1984","Single parent ","","","",""
"124","1984","Couple + C. LE 16 ","","","",""
"124","1984","Couple + C. GT 16 ","","","",""
"124","1984","Couple + C. LE and GT 16","","","",""
"125","1984","1-pers.-HH","","","",""
"125","1984","(Married) couple without C. ","","","",""
"125","1984","Single parent ","","","",""
"125","1984","Couple + C. LE 16 ","","","",""
"125","1984","Couple + C. GT 16 ","","","",""
"125","1984","Couple + C. LE and GT 16","","","",""
"127","1984","1-pers.-HH","","","",""
"127","1984","(Married) couple without C. ","","","",""
"127","1984","Single parent ","","","",""
"127","1984","Couple + C. LE 16 ","","","",""
"127","1984","Couple + C. GT 16 ","","","",""
"127","1984","Couple + C. LE and GT 16","","","",""
"128","1984","1-pers.-HH","","","",""
"128","1984","(Married) couple without C. ","","","",""
"128","1984","Single parent ","","","",""
"128","1984","Couple + C. LE 16 ","","","",""
"128","1984","Couple + C. GT 16 ","","","",""
"128","1984","Couple + C. LE and GT 16","","","",""
"129","1984","1-pers.-HH","","","",""
"129","1984","(Married) couple without C. ","","","",""
"129","1984","Single parent ","","","",""
"129","1984","Couple + C. LE 16 ","","","",""
"129","1984","Couple + C. GT 16 ","","","",""
"129","1984","Couple + C. LE and GT 16","","","",""
"130","1984","1-pers.-HH","","","",""
"130","1984","(Married) couple without C. ","","","",""
"130","1984","Single parent ","","","",""
"130","1984","Couple + C. LE 16 ","","","",""
"130","1984","Couple + C. GT 16 ","","","",""
"130","1984","Couple + C. LE and GT 16","","","",""
"131","1984","1-pers.-HH","","","",""
"131","1984","(Married) couple without C. ","","","",""
"131","1984","Single parent ","","","",""
"131","1984","Couple + C. LE 16 ","","","",""
"131","1984","Couple + C. GT 16 ","","","",""
"131","1984","Couple + C. LE and GT 16","","","",""
"132","1984","1-pers.-HH","","","",""
"132","1984","(Married) couple without C. ","","","",""
"132","1984","Single parent ","","","",""
"132","1984","Couple + C. LE 16 ","","","",""
"132","1984","Couple + C. GT 16 ","","","",""
"132","1984","Couple + C. LE and GT 16","","","",""
"133","1984","1-pers.-HH","","","",""
"133","1984","(Married) couple without C. ","","","",""
"133","1984","Single parent ","","","",""
"133","1984","Couple + C. LE 16 ","","","",""
"133","1984","Couple + C. GT 16 ","","","",""
"133","1984","Couple + C. LE and GT 16","","","",""
"135","1984","1-pers.-HH","","","",""
"135","1984","(Married) couple without C. ","","","",""
"135","1984","Single parent ","","","",""
"135","1984","Couple + C. LE 16 ","","","",""
"135","1984","Couple + C. GT 16 ","","","",""
"135","1984","Couple + C. LE and GT 16","","","",""
"138","1984","1-pers.-HH","","","",""
"138","1984","(Married) couple without C. ","","","",""
"138","1984","Single parent ","","","",""
"138","1984","Couple + C. LE 16 ","","","",""
"138","1984","Couple + C. GT 16 ","","","",""
"138","1984","Couple + C. LE and GT 16","","","",""
"139","1984","1-pers.-HH","","","",""
"139","1984","(Married) couple without C. ","","","",""
"139","1984","Single parent ","","","",""
"139","1984","Couple + C. LE 16 ","","","",""
"139","1984","Couple + C. GT 16 ","","","",""
"139","1984","Couple + C. LE and GT 16","","","",""
"140","1984","1-pers.-HH","","","",""
"140","1984","(Married) couple without C. ","","","",""
"140","1984","Single parent ","","","",""
"140","1984","Couple + C. LE 16 ","","","",""
"140","1984","Couple + C. GT 16 ","","","",""
"140","1984","Couple + C. LE and GT 16","","","",""
"141","1984","1-pers.-HH","","","",""
"141","1984","(Married) couple without C. ","","","",""
"141","1984","Single parent ","","","",""
"141","1984","Couple + C. LE 16 ","","","",""
"141","1984","Couple + C. GT 16 ","","","",""
"141","1984","Couple + C. LE and GT 16","","","",""
"142","1984","1-pers.-HH","","","",""
"142","1984","(Married) couple without C. ","","","",""
"142","1984","Single parent ","","","",""
"142","1984","Couple + C. LE 16 ","","","",""
"142","1984","Couple + C. GT 16 ","","","",""
"142","1984","Couple + C. LE and GT 16","","","",""
"143","1984","1-pers.-HH","","","",""
"143","1984","(Married) couple without C. ","","","",""
"143","1984","Single parent ","","","",""
"143","1984","Couple + C. LE 16 ","","","",""
"143","1984","Couple + C. GT 16 ","","","",""
"143","1984","Couple + C. LE and GT 16","","","",""
"144","1984","1-pers.-HH","","","",""
"144","1984","(Married) couple without C. ","","","",""
"144","1984","Single parent ","","","",""
"144","1984","Couple + C. LE 16 ","","","",""
"144","1984","Couple + C. GT 16 ","","","",""
"144","1984","Couple + C. LE and GT 16","","","",""
"145","1984","1-pers.-HH","","","",""
"145","1984","(Married) couple without C. ","","","",""
"145","1984","Single parent ","","","",""
"145","1984","Couple + C. LE 16 ","","","",""
"145","1984","Couple + C. GT 16 ","","","",""
"145","1984","Couple + C. LE and GT 16","","","",""
"146","1984","1-pers.-HH","","","",""
"146","1984","(Married) couple without C. ","","","",""
"146","1984","Single parent ","","","",""
"146","1984","Couple + C. LE 16 ","","","",""
"146","1984","Couple + C. GT 16 ","","","",""
"146","1984","Couple + C. LE and GT 16","","","",""
"147","1984","1-pers.-HH","","","",""
"147","1984","(Married) couple without C. ","","","",""
"147","1984","Single parent ","","","",""
"147","1984","Couple + C. LE 16 ","","","",""
"147","1984","Couple + C. GT 16 ","","","",""
"147","1984","Couple + C. LE and GT 16","","","",""
"148","1984","1-pers.-HH","","","",""
"148","1984","(Married) couple without C. ","","","",""
"148","1984","Single parent ","","","",""
"148","1984","Couple + C. LE 16 ","","","",""
"148","1984","Couple + C. GT 16 ","","","",""
"148","1984","Couple + C. LE and GT 16","","","",""
"149","1984","1-pers.-HH","","","",""
"149","1984","(Married) couple without C. ","","","",""
"149","1984","Single parent ","","","",""
"149","1984","Couple + C. LE 16 ","","","",""
"149","1984","Couple + C. GT 16 ","","","",""
"149","1984","Couple + C. LE and GT 16","","","",""
"151","1984","1-pers.-HH","","","",""
"151","1984","(Married) couple without C. ","","","",""
"151","1984","Single parent ","","","",""
"151","1984","Couple + C. LE 16 ","","","",""
"151","1984","Couple + C. GT 16 ","","","",""
"151","1984","Couple + C. LE and GT 16","","","",""
"152","1984","1-pers.-HH","","","",""
"152","1984","(Married) couple without C. ","","","",""
"152","1984","Single parent ","","","",""
"152","1984","Couple + C. LE 16 ","","","",""
"152","1984","Couple + C. GT 16 ","","","",""
"152","1984","Couple + C. LE and GT 16","","","",""
"154","1984","1-pers.-HH","","","",""
"154","1984","(Married) couple without C. ","","","",""
"154","1984","Single parent ","","","",""
"154","1984","Couple + C. LE 16 ","","","",""
"154","1984","Couple + C. GT 16 ","","","",""
"154","1984","Couple + C. LE and GT 16","","","",""
"155","1984","1-pers.-HH","","","",""
"155","1984","(Married) couple without C. ","","","",""
"155","1984","Single parent ","","","",""
"155","1984","Couple + C. LE 16 ","","","",""
"155","1984","Couple + C. GT 16 ","","","",""
"155","1984","Couple + C. LE and GT 16","","","",""
"156","1984","1-pers.-HH","","","",""
"156","1984","(Married) couple without C. ","","","",""
"156","1984","Single parent ","","","",""
"156","1984","Couple + C. LE 16 ","","","",""
"156","1984","Couple + C. GT 16 ","","","",""
"156","1984","Couple + C. LE and GT 16","","","",""
"158","1984","1-pers.-HH","","","",""
"158","1984","(Married) couple without C. ","","","",""
"158","1984","Single parent ","","","",""
"158","1984","Couple + C. LE 16 ","","","",""
"158","1984","Couple + C. GT 16 ","","","",""
"158","1984","Couple + C. LE and GT 16","","","",""
"162","1984","1-pers.-HH","","","",""
"162","1984","(Married) couple without C. ","","","",""
"162","1984","Single parent ","","","",""
"162","1984","Couple + C. LE 16 ","","","",""
"162","1984","Couple + C. GT 16 ","","","",""
"162","1984","Couple + C. LE and GT 16","","","",""
"164","1984","1-pers.-HH","","","",""
"164","1984","(Married) couple without C. ","","","",""
"164","1984","Single parent ","","","",""
"164","1984","Couple + C. LE 16 ","","","",""
"164","1984","Couple + C. GT 16 ","","","",""
"164","1984","Couple + C. LE and GT 16","","","",""
"165","1984","1-pers.-HH","","","",""
"165","1984","(Married) couple without C. ","","","",""
"165","1984","Single parent ","","","",""
"165","1984","Couple + C. LE 16 ","","","",""
"165","1984","Couple + C. GT 16 ","","","",""
"165","1984","Couple + C. LE and GT 16","","","",""
"166","1984","1-pers.-HH","","","",""
"166","1984","(Married) couple without C. ","","","",""
"166","1984","Single parent ","","","",""
"166","1984","Couple + C. LE 16 ","","","",""
"166","1984","Couple + C. GT 16 ","","","",""
"166","1984","Couple + C. LE and GT 16","","","",""
"167","1984","1-pers.-HH","","","",""
"167","1984","(Married) couple without C. ","","","",""
"167","1984","Single parent ","","","",""
"167","1984","Couple + C. LE 16 ","","","",""
"167","1984","Couple + C. GT 16 ","","","",""
"167","1984","Couple + C. LE and GT 16","","","",""
"168","1984","1-pers.-HH","","","",""
"168","1984","(Married) couple without C. ","","","",""
"168","1984","Single parent ","","","",""
"168","1984","Couple + C. LE 16 ","","","",""
"168","1984","Couple + C. GT 16 ","","","",""
"168","1984","Couple + C. LE and GT 16","","","",""
"169","1984","1-pers.-HH","","","",""
"169","1984","(Married) couple without C. ","","","",""
"169","1984","Single parent ","","","",""
"169","1984","Couple + C. LE 16 ","","","",""
"169","1984","Couple + C. GT 16 ","","","",""
"169","1984","Couple + C. LE and GT 16","","","",""
"172","1984","1-pers.-HH","","","",""
"172","1984","(Married) couple without C. ","","","",""
"172","1984","Single parent ","","","",""
"172","1984","Couple + C. LE 16 ","","","",""
"172","1984","Couple + C. GT 16 ","","","",""
"172","1984","Couple + C. LE and GT 16","","","",""
"173","1984","1-pers.-HH","","","",""
"173","1984","(Married) couple without C. ","","","",""
"173","1984","Single parent ","","","",""
"173","1984","Couple + C. LE 16 ","","","",""
"173","1984","Couple + C. GT 16 ","","","",""
"173","1984","Couple + C. LE and GT 16","","","",""
"178","1984","1-pers.-HH","","","",""
"178","1984","(Married) couple without C. ","","","",""
"178","1984","Single parent ","","","",""
"178","1984","Couple + C. LE 16 ","","","",""
"178","1984","Couple + C. GT 16 ","","","",""
"178","1984","Couple + C. LE and GT 16","","","",""
"181","1984","1-pers.-HH","","","",""
"181","1984","(Married) couple without C. ","","","",""
"181","1984","Single parent ","","","",""
"181","1984","Couple + C. LE 16 ","","","",""
"181","1984","Couple + C. GT 16 ","","","",""
"181","1984","Couple + C. LE and GT 16","","","",""
"183","1984","1-pers.-HH","","","",""
"183","1984","(Married) couple without C. ","","","",""
"183","1984","Single parent ","","","",""
"183","1984","Couple + C. LE 16 ","","","",""
"183","1984","Couple + C. GT 16 ","","","",""
"183","1984","Couple + C. LE and GT 16","","","",""
"188","1984","1-pers.-HH","","","",""
"188","1984","(Married) couple without C. ","","","",""
"188","1984","Single parent ","","","",""
"188","1984","Couple + C. LE 16 ","","","",""
"188","1984","Couple + C. GT 16 ","","","",""
"188","1984","Couple + C. LE and GT 16","","","",""
"195","1984","1-pers.-HH","","","",""
"195","1984","(Married) couple without C. ","","","",""
"195","1984","Single parent ","","","",""
"195","1984","Couple + C. LE 16 ","","","",""
"195","1984","Couple + C. GT 16 ","","","",""
"195","1984","Couple + C. LE and GT 16","","","",""
"196","1984","1-pers.-HH","","","",""
"196","1984","(Married) couple without C. ","","","",""
"196","1984","Single parent ","","","",""
"196","1984","Couple + C. LE 16 ","","","",""
"196","1984","Couple + C. GT 16 ","","","",""
"196","1984","Couple + C. LE and GT 16","","","",""
"999","1984","1-pers.-HH","","","",""
"999","1984","(Married) couple without C. ","","","",""
"999","1984","Single parent ","","","",""
"999","1984","Couple + C. LE 16 ","","","",""
"999","1984","Couple + C. GT 16 ","","","",""
"999","1984","Couple + C. LE and GT 16","","","",""
"1","1985","1-pers.-HH","1008","0.948735553047678","0.936157776691808","0.961313329403548"
"1","1985","(Married) couple without C. ","2112","0.962370713918044","0.954812263007068","0.96992916482902"
"1","1985","Single parent ","432","0.947919566932923","0.929282618346094","0.966556515519752"
"1","1985","Couple + C. LE 16 ","1767","0.882431136943216","0.870241092880542","0.89462118100589"
"1","1985","Couple + C. GT 16 ","1618","0.959281870266464","0.950682352526652","0.967881388006277"
"1","1985","Couple + C. LE and GT 16","876","0.897066850155016","0.881653103281899","0.912480597028132"
"2","1985","1-pers.-HH","28","","",""
"2","1985","(Married) couple without C. ","41","0.00558539834469479","0.00262527757205772","0.00854551911733186"
"2","1985","Single parent ","39","0.0206356657269195","0.00871135858622409","0.0325599728676149"
"2","1985","Couple + C. LE 16 ","268","0.0395625139606254","0.0321852521606672","0.0469397757605835"
"2","1985","Couple + C. GT 16 ","104","0.00897575457061576","0.00487196870081943","0.0130795404404121"
"2","1985","Couple + C. LE and GT 16","275","0.0535198906335721","0.0421034284723716","0.0649363527947726"
"3","1985","1-pers.-HH","48","0.0124836668257168","0.00615129554449044","0.0188160381069431"
"3","1985","(Married) couple without C. ","110","0.00938079005771551","0.0055519106410993","0.0132096694743317"
"3","1985","Single parent ","15","","",""
"3","1985","Couple + C. LE 16 ","191","0.0192573574884079","0.0140562649609701","0.0244584500158458"
"3","1985","Couple + C. GT 16 ","35","0.00478416676298768","0.00178176462503642","0.00778656890093894"
"3","1985","Couple + C. LE and GT 16","83","0.0190432757698838","0.0121103916741915","0.025976159865576"
"4","1985","1-pers.-HH","17","","",""
"4","1985","(Married) couple without C. ","55","0.0036977483406714","0.00128693914368509","0.0061085575376577"
"4","1985","Single parent ","11","","",""
"4","1985","Couple + C. LE 16 ","96","0.00690283495689634","0.00376934490533164","0.010036325008461"
"4","1985","Couple + C. GT 16 ","112","0.00624520204258217","0.00281736684962619","0.00967303723553815"
"4","1985","Couple + C. LE and GT 16","93","0.00870276623981099","0.00399137908583791","0.0134141533937841"
"5","1985","1-pers.-HH","37","0.00963319001262301","0.00406253524848342","0.0152038447767626"
"5","1985","(Married) couple without C. ","43","0.0040029239855455","0.00149498878273796","0.00651085918835304"
"5","1985","Single parent ","31","0.00853600562272354","0.000819554857972461","0.0162524563874746"
"5","1985","Couple + C. LE 16 ","218","0.0233450209518141","0.0176304132454449","0.0290596286581834"
"5","1985","Couple + C. GT 16 ","92","0.00786496399203582","0.00402134058004912","0.0117085874040225"
"5","1985","Couple + C. LE and GT 16","97","0.0134506055056537","0.00760743550199874","0.0192937755093086"
"6","1985","1-pers.-HH","30","0.00183173166148759","-0.000606954692547287","0.00427041801552247"
"6","1985","(Married) couple without C. ","43","0.00122293002072346","-0.000165211335031289","0.00261107137647822"
"6","1985","Single parent ","14","","",""
"6","1985","Couple + C. LE 16 ","95","0.00349553380915297","0.00126188401573333","0.00572918360257262"
"6","1985","Couple + C. GT 16 ","52","0.00248619255695872","0.000319317320462545","0.00465306779345489"
"6","1985","Couple + C. LE and GT 16","67","0.00623045813751876","0.00223909704750057","0.010221819227537"
