"pgnation","year","e11102","regtyp","n","percent","lower_confidence","upper_confidence"
"144","2016","Employed","Rural Area","","","",""
"145","2016","Not Employed","Urban Area","1","","",""
"145","2016","Not Employed","Rural Area","","","",""
"145","2016","Employed","Urban Area","","","",""
"145","2016","Employed","Rural Area","","","",""
"146","2016","Not Employed","Urban Area","2","","",""
"146","2016","Not Employed","Rural Area","2","","",""
"146","2016","Employed","Urban Area","8","","",""
"146","2016","Employed","Rural Area","4","","",""
"147","2016","Not Employed","Urban Area","","","",""
"147","2016","Not Employed","Rural Area","4","","",""
"147","2016","Employed","Urban Area","","","",""
"147","2016","Employed","Rural Area","","","",""
"148","2016","Not Employed","Urban Area","18","","",""
"148","2016","Not Employed","Rural Area","10","","",""
"148","2016","Employed","Urban Area","1","","",""
"148","2016","Employed","Rural Area","1","","",""
"149","2016","Not Employed","Urban Area","1","","",""
"149","2016","Not Employed","Rural Area","","","",""
"149","2016","Employed","Urban Area","","","",""
"149","2016","Employed","Rural Area","","","",""
"151","2016","Not Employed","Urban Area","2","","",""
"151","2016","Not Employed","Rural Area","1","","",""
"151","2016","Employed","Urban Area","","","",""
"151","2016","Employed","Rural Area","","","",""
"152","2016","Not Employed","Urban Area","23","","",""
"152","2016","Not Employed","Rural Area","8","","",""
"152","2016","Employed","Urban Area","","","",""
"152","2016","Employed","Rural Area","","","",""
"154","2016","Not Employed","Urban Area","1","","",""
"154","2016","Not Employed","Rural Area","","","",""
"154","2016","Employed","Urban Area","1","","",""
"154","2016","Employed","Rural Area","1","","",""
"155","2016","Not Employed","Urban Area","1","","",""
"155","2016","Not Employed","Rural Area","","","",""
"155","2016","Employed","Urban Area","","","",""
"155","2016","Employed","Rural Area","","","",""
"156","2016","Not Employed","Urban Area","","","",""
"156","2016","Not Employed","Rural Area","","","",""
"156","2016","Employed","Urban Area","","","",""
"156","2016","Employed","Rural Area","","","",""
"158","2016","Not Employed","Urban Area","1","","",""
"158","2016","Not Employed","Rural Area","1","","",""
"158","2016","Employed","Urban Area","","","",""
"158","2016","Employed","Rural Area","","","",""
"162","2016","Not Employed","Urban Area","","","",""
"162","2016","Not Employed","Rural Area","2","","",""
"162","2016","Employed","Urban Area","","","",""
"162","2016","Employed","Rural Area","","","",""
"164","2016","Not Employed","Urban Area","","","",""
"164","2016","Not Employed","Rural Area","","","",""
"164","2016","Employed","Urban Area","","","",""
"164","2016","Employed","Rural Area","","","",""
"165","2016","Not Employed","Urban Area","102","0.00551904555310639","0.00396896326839573","0.00706912783781704"
"165","2016","Not Employed","Rural Area","11","","",""
"165","2016","Employed","Urban Area","57","0.00272789525340732","0.00173576689582849","0.00372002361098616"
"165","2016","Employed","Rural Area","7","","",""
"166","2016","Not Employed","Urban Area","9","","",""
"166","2016","Not Employed","Rural Area","6","","",""
"166","2016","Employed","Urban Area","1","","",""
"166","2016","Employed","Rural Area","","","",""
"167","2016","Not Employed","Urban Area","","","",""
"167","2016","Not Employed","Rural Area","","","",""
"167","2016","Employed","Urban Area","","","",""
"167","2016","Employed","Rural Area","","","",""
"168","2016","Not Employed","Urban Area","3","","",""
"168","2016","Not Employed","Rural Area","2","","",""
"168","2016","Employed","Urban Area","3","","",""
"168","2016","Employed","Rural Area","","","",""
"169","2016","Not Employed","Urban Area","","","",""
"169","2016","Not Employed","Rural Area","","","",""
"169","2016","Employed","Urban Area","","","",""
"169","2016","Employed","Rural Area","","","",""
"172","2016","Not Employed","Urban Area","","","",""
"172","2016","Not Employed","Rural Area","","","",""
"172","2016","Employed","Urban Area","","","",""
"172","2016","Employed","Rural Area","","","",""
"173","2016","Not Employed","Urban Area","","","",""
"173","2016","Not Employed","Rural Area","","","",""
"173","2016","Employed","Urban Area","","","",""
"173","2016","Employed","Rural Area","1","","",""
"178","2016","Not Employed","Urban Area","2","","",""
"178","2016","Not Employed","Rural Area","","","",""
"178","2016","Employed","Urban Area","","","",""
"178","2016","Employed","Rural Area","","","",""
"181","2016","Not Employed","Urban Area","","","",""
"181","2016","Not Employed","Rural Area","","","",""
"181","2016","Employed","Urban Area","","","",""
"181","2016","Employed","Rural Area","","","",""
"183","2016","Not Employed","Urban Area","","","",""
"183","2016","Not Employed","Rural Area","3","","",""
"183","2016","Employed","Urban Area","","","",""
"183","2016","Employed","Rural Area","1","","",""
"188","2016","Not Employed","Urban Area","","","",""
"188","2016","Not Employed","Rural Area","11","","",""
"188","2016","Employed","Urban Area","","","",""
"188","2016","Employed","Rural Area","","","",""
"195","2016","Not Employed","Urban Area","","","",""
"195","2016","Not Employed","Rural Area","","","",""
"195","2016","Employed","Urban Area","","","",""
"195","2016","Employed","Rural Area","","","",""
"196","2016","Not Employed","Urban Area","","","",""
"196","2016","Not Employed","Rural Area","","","",""
"196","2016","Employed","Urban Area","","","",""
"196","2016","Employed","Rural Area","","","",""
"999","2016","Not Employed","Urban Area","2","","",""
"999","2016","Not Employed","Rural Area","","","",""
"999","2016","Employed","Urban Area","","","",""
"999","2016","Employed","Rural Area","","","",""
"1","2017","Not Employed","Urban Area","5160","0.846905426889135","0.839763234220328","0.854047619557942"
"1","2017","Not Employed","Rural Area","3031","0.903801158950551","0.895476029508758","0.912126288392343"
"1","2017","Employed","Urban Area","10185","0.866110670340267","0.859991549378265","0.87222979130227"
"1","2017","Employed","Rural Area","5938","0.93303371990143","0.926921650424878","0.939145789377983"
"2","2017","Not Employed","Urban Area","133","0.0307077026470185","0.0272856613231053","0.0341297439709317"
"2","2017","Not Employed","Rural Area","39","0.00540499260481433","0.00333489740962031","0.00747508780000834"
"2","2017","Employed","Urban Area","207","0.0228782948804596","0.0201916175110332","0.0255649722498859"
"2","2017","Employed","Rural Area","33","0.00355340795392219","0.00209841438692814","0.00500840152091624"
"3","2017","Not Employed","Urban Area","2","","",""
"3","2017","Not Employed","Rural Area","2","","",""
"3","2017","Employed","Urban Area","2","","",""
"3","2017","Employed","Rural Area","1","","",""
"4","2017","Not Employed","Urban Area","35","0.0049977121595486","0.00359898868029816","0.00639643563879904"
"4","2017","Not Employed","Rural Area","2","","",""
"4","2017","Employed","Urban Area","105","0.00510002563407141","0.00382003954556427","0.00638001172257855"
"4","2017","Employed","Rural Area","7","","",""
"5","2017","Not Employed","Urban Area","47","0.0119368278203401","0.00978270219773281","0.0140909534429475"
"5","2017","Not Employed","Rural Area","14","","",""
"5","2017","Employed","Urban Area","152","0.0146231469873807","0.0124661429347473","0.0167801510400141"
"5","2017","Employed","Rural Area","15","","",""
"6","2017","Not Employed","Urban Area","16","","",""
"6","2017","Not Employed","Rural Area","5","","",""
"6","2017","Employed","Urban Area","47","0.00303593282304814","0.0020473451477095","0.00402452049838677"
"6","2017","Employed","Rural Area","3","","",""
"10","2017","Not Employed","Urban Area","14","","",""
"10","2017","Not Employed","Rural Area","6","","",""
"10","2017","Employed","Urban Area","32","0.00381792605024691","0.00270974051396418","0.00492611158652965"
"10","2017","Employed","Rural Area","10","","",""
"11","2017","Not Employed","Urban Area","8","","",""
"11","2017","Not Employed","Rural Area","1","","",""
"11","2017","Employed","Urban Area","24","","",""
"11","2017","Employed","Rural Area","1","","",""
"12","2017","Not Employed","Urban Area","","","",""
"12","2017","Not Employed","Rural Area","","","",""
"12","2017","Employed","Urban Area","","","",""
"12","2017","Employed","Rural Area","","","",""
"13","2017","Not Employed","Urban Area","1","","",""
"13","2017","Not Employed","Rural Area","2","","",""
"13","2017","Employed","Urban Area","3","","",""
"13","2017","Employed","Rural Area","7","","",""
"14","2017","Not Employed","Urban Area","4","","",""
"14","2017","Not Employed","Rural Area","3","","",""
"14","2017","Employed","Urban Area","15","","",""
"14","2017","Employed","Rural Area","5","","",""
"15","2017","Not Employed","Urban Area","2","","",""
"15","2017","Not Employed","Rural Area","","","",""
"15","2017","Employed","Urban Area","5","","",""
"15","2017","Employed","Rural Area","1","","",""
"16","2017","Not Employed","Urban Area","","","",""
"16","2017","Not Employed","Rural Area","","","",""
"16","2017","Employed","Urban Area","2","","",""
"16","2017","Employed","Rural Area","1","","",""
"17","2017","Not Employed","Urban Area","2","","",""
"17","2017","Not Employed","Rural Area","","","",""
"17","2017","Employed","Urban Area","4","","",""
"17","2017","Employed","Rural Area","1","","",""
"18","2017","Not Employed","Urban Area","6","","",""
"18","2017","Not Employed","Rural Area","1","","",""
"18","2017","Employed","Urban Area","19","","",""
"18","2017","Employed","Rural Area","5","","",""
"19","2017","Not Employed","Urban Area","1","","",""
"19","2017","Not Employed","Rural Area","1","","",""
"19","2017","Employed","Urban Area","11","","",""
"19","2017","Employed","Rural Area","","","",""
"20","2017","Not Employed","Urban Area","1","","",""
"20","2017","Not Employed","Rural Area","","","",""
"20","2017","Employed","Urban Area","1","","",""
"20","2017","Employed","Rural Area","","","",""
"21","2017","Not Employed","Urban Area","26","","",""
"21","2017","Not Employed","Rural Area","23","","",""
"21","2017","Employed","Urban Area","106","0.00332876616061375","0.00229375039283059","0.00436378192839692"
"21","2017","Employed","Rural Area","53","0.00320973479226842","0.00182665258638756","0.00459281699814927"
"22","2017","Not Employed","Urban Area","46","0.00534187408189286","0.00389604170273779","0.00678770646104794"
"22","2017","Not Employed","Rural Area","13","","",""
"22","2017","Employed","Urban Area","127","0.00911003594415827","0.00740276629255401","0.0108173055957625"
"22","2017","Employed","Rural Area","56","0.00717386930124576","0.00511027245913254","0.00923746614335899"
"23","2017","Not Employed","Urban Area","","","",""
"23","2017","Not Employed","Rural Area","","","",""
"23","2017","Employed","Urban Area","1","","",""
"23","2017","Employed","Rural Area","","","",""
"24","2017","Not Employed","Urban Area","85","0.00205216388787283","0.00115454052725201","0.00294978724849365"
"24","2017","Not Employed","Rural Area","38","0.0018596179682964","0.000643215457392975","0.00307602047919982"
"24","2017","Employed","Urban Area","7","","",""
"24","2017","Employed","Rural Area","","","",""
"25","2017","Not Employed","Urban Area","2","","",""
"25","2017","Not Employed","Rural Area","","","",""
"25","2017","Employed","Urban Area","1","","",""
"25","2017","Employed","Rural Area","","","",""
"26","2017","Not Employed","Urban Area","6","","",""
"26","2017","Not Employed","Rural Area","3","","",""
"26","2017","Employed","Urban Area","37","0.00285338192282475","0.00189488919255636","0.00381187465309314"
"26","2017","Employed","Rural Area","17","","",""
"27","2017","Not Employed","Urban Area","","","",""
"27","2017","Not Employed","Rural Area","","","",""
"27","2017","Employed","Urban Area","","","",""
"27","2017","Employed","Rural Area","","","",""
"28","2017","Not Employed","Urban Area","4","","",""
"28","2017","Not Employed","Rural Area","","","",""
"28","2017","Employed","Urban Area","26","","",""
"28","2017","Employed","Rural Area","1","","",""
"29","2017","Not Employed","Urban Area","21","","",""
"29","2017","Not Employed","Rural Area","3","","",""
"29","2017","Employed","Urban Area","52","0.00212772257428235","0.00129973400816402","0.00295571114040068"
"29","2017","Employed","Rural Area","14","","",""
"30","2017","Not Employed","Urban Area","2062","0.0129042591144184","0.0106656391005259","0.0151428791283109"
"30","2017","Not Employed","Rural Area","801","0.0144873765496374","0.0111137609377664","0.0178609921615085"
"30","2017","Employed","Urban Area","76","0.00137916111792114","0.000712297268722429","0.00204602496711985"
"30","2017","Employed","Rural Area","36","0.000529393377788376","-3.30590431872268e-05","0.00109184579876398"
"31","2017","Not Employed","Urban Area","1","","",""
"31","2017","Not Employed","Rural Area","3","","",""
"31","2017","Employed","Urban Area","13","","",""
"31","2017","Employed","Rural Area","4","","",""
"32","2017","Not Employed","Urban Area","58","0.00204157021726783","0.00114626195589658","0.00293687847863907"
"32","2017","Not Employed","Rural Area","60","0.00318344738859687","0.00159297517253641","0.00477391960465733"
"32","2017","Employed","Urban Area","70","0.00402688707589933","0.00288889852429819","0.00516487562750047"
