"pgnation","year","age_gr","sex","n","percent","lower_confidence","upper_confidence"
"181","1995","66 and older","Female","","","",""
"183","1995","16-34 y.","Male","","","",""
"183","1995","16-34 y.","Female","","","",""
"183","1995","35-65 y.","Male","","","",""
"183","1995","35-65 y.","Female","","","",""
"183","1995","66 and older","Male","","","",""
"183","1995","66 and older","Female","","","",""
"188","1995","16-34 y.","Male","","","",""
"188","1995","16-34 y.","Female","","","",""
"188","1995","35-65 y.","Male","","","",""
"188","1995","35-65 y.","Female","","","",""
"188","1995","66 and older","Male","","","",""
"188","1995","66 and older","Female","","","",""
"195","1995","16-34 y.","Male","","","",""
"195","1995","16-34 y.","Female","","","",""
"195","1995","35-65 y.","Male","","","",""
"195","1995","35-65 y.","Female","","","",""
"195","1995","66 and older","Male","","","",""
"195","1995","66 and older","Female","","","",""
"196","1995","16-34 y.","Male","","","",""
"196","1995","16-34 y.","Female","","","",""
"196","1995","35-65 y.","Male","","","",""
"196","1995","35-65 y.","Female","","","",""
"196","1995","66 and older","Male","","","",""
"196","1995","66 and older","Female","","","",""
"999","1995","16-34 y.","Male","","","",""
"999","1995","16-34 y.","Female","","","",""
"999","1995","35-65 y.","Male","","","",""
"999","1995","35-65 y.","Female","","","",""
"999","1995","66 and older","Male","","","",""
"999","1995","66 and older","Female","","","",""
"1","1996","16-34 y.","Male","1876","0.885511768316022","0.87266026942571","0.898363267206334"
"1","1996","16-34 y.","Female","1924","0.870423333142151","0.857051219821337","0.883795446462966"
"1","1996","35-65 y.","Male","2776","0.901067090345277","0.890956543572225","0.911177637118329"
"1","1996","35-65 y.","Female","2913","0.920872059970541","0.911818543103808","0.929925576837275"
"1","1996","66 and older","Male","566","0.97465724623923","0.962154465777855","0.987160026700604"
"1","1996","66 and older","Female","944","0.990676487184133","0.98463462698018","0.996718347388087"
"2","1996","16-34 y.","Male","232","0.0505080900105042","0.0416691070254177","0.0593470729955907"
"2","1996","16-34 y.","Female","220","0.049426827121443","0.0407961369392389","0.0580575173036471"
"2","1996","35-65 y.","Male","170","0.0265248667473606","0.0210834157309576","0.0319663177637636"
"2","1996","35-65 y.","Female","149","0.0209065907200305","0.0161080806643586","0.0257051007757025"
"2","1996","66 and older","Male","7","","",""
"2","1996","66 and older","Female","4","","",""
"3","1996","16-34 y.","Male","71","0.0174683512451255","0.0121805463462008","0.0227561561440502"
"3","1996","16-34 y.","Female","83","0.0214124305115902","0.0156486927288972","0.0271761682942832"
"3","1996","35-65 y.","Male","131","0.0227507827936567","0.0177015368506786","0.0278000287366349"
"3","1996","35-65 y.","Female","133","0.0201367231666839","0.0154255412148345","0.0248479051185333"
"3","1996","66 and older","Male","6","","",""
"3","1996","66 and older","Female","3","","",""
"4","1996","16-34 y.","Male","52","0.00636571663107775","0.00315565681204698","0.00957577645010852"
"4","1996","16-34 y.","Female","56","0.00770362866787365","0.00422234224861392","0.0111849150871334"
"4","1996","35-65 y.","Male","78","0.00676433948868272","0.00398869054231827","0.00953998843504718"
"4","1996","35-65 y.","Female","71","0.00541790767651338","0.00295590310612591","0.00787991224690085"
"4","1996","66 and older","Male","9","","",""
"4","1996","66 and older","Female","5","","",""
"5","1996","16-34 y.","Male","73","0.0113573628852623","0.00708040858309704","0.0156343171874276"
"5","1996","16-34 y.","Female","75","0.0126185532734101","0.00817409689592327","0.017063009650897"
"5","1996","35-65 y.","Male","114","0.0137546782461827","0.00981061942416024","0.0176987370682051"
"5","1996","35-65 y.","Female","76","0.00775365033092397","0.00481183370735697","0.010695466954491"
"5","1996","66 and older","Male","11","","",""
"5","1996","66 and older","Female","10","","",""
"6","1996","16-34 y.","Male","27","","",""
"6","1996","16-34 y.","Female","22","","",""
"6","1996","35-65 y.","Male","40","0.00264650238970979","0.000906754212033897","0.00438625056738568"
"6","1996","35-65 y.","Female","28","","",""
"6","1996","66 and older","Male","4","","",""
"6","1996","66 and older","Female","3","","",""
"10","1996","16-34 y.","Male","3","","",""
"10","1996","16-34 y.","Female","4","","",""
"10","1996","35-65 y.","Male","7","","",""
"10","1996","35-65 y.","Female","8","","",""
"10","1996","66 and older","Male","2","","",""
"10","1996","66 and older","Female","2","","",""
"11","1996","16-34 y.","Male","","","",""
"11","1996","16-34 y.","Female","3","","",""
"11","1996","35-65 y.","Male","4","","",""
"11","1996","35-65 y.","Female","2","","",""
"11","1996","66 and older","Male","","","",""
"11","1996","66 and older","Female","1","","",""
"12","1996","16-34 y.","Male","1","","",""
"12","1996","16-34 y.","Female","4","","",""
"12","1996","35-65 y.","Male","3","","",""
"12","1996","35-65 y.","Female","4","","",""
"12","1996","66 and older","Male","","","",""
"12","1996","66 and older","Female","","","",""
"13","1996","16-34 y.","Male","","","",""
"13","1996","16-34 y.","Female","","","",""
"13","1996","35-65 y.","Male","","","",""
"13","1996","35-65 y.","Female","","","",""
"13","1996","66 and older","Male","","","",""
"13","1996","66 and older","Female","","","",""
"14","1996","16-34 y.","Male","1","","",""
"14","1996","16-34 y.","Female","","","",""
"14","1996","35-65 y.","Male","5","","",""
"14","1996","35-65 y.","Female","1","","",""
"14","1996","66 and older","Male","","","",""
"14","1996","66 and older","Female","","","",""
"15","1996","16-34 y.","Male","","","",""
"15","1996","16-34 y.","Female","","","",""
"15","1996","35-65 y.","Male","","","",""
"15","1996","35-65 y.","Female","","","",""
"15","1996","66 and older","Male","","","",""
"15","1996","66 and older","Female","","","",""
"16","1996","16-34 y.","Male","","","",""
"16","1996","16-34 y.","Female","","","",""
"16","1996","35-65 y.","Male","","","",""
"16","1996","35-65 y.","Female","","","",""
"16","1996","66 and older","Male","","","",""
"16","1996","66 and older","Female","","","",""
"17","1996","16-34 y.","Male","","","",""
"17","1996","16-34 y.","Female","","","",""
"17","1996","35-65 y.","Male","","","",""
"17","1996","35-65 y.","Female","","","",""
"17","1996","66 and older","Male","","","",""
"17","1996","66 and older","Female","","","",""
"18","1996","16-34 y.","Male","2","","",""
"18","1996","16-34 y.","Female","2","","",""
"18","1996","35-65 y.","Male","","","",""
"18","1996","35-65 y.","Female","1","","",""
"18","1996","66 and older","Male","","","",""
"18","1996","66 and older","Female","","","",""
"19","1996","16-34 y.","Male","2","","",""
"19","1996","16-34 y.","Female","2","","",""
"19","1996","35-65 y.","Male","","","",""
"19","1996","35-65 y.","Female","1","","",""
"19","1996","66 and older","Male","1","","",""
"19","1996","66 and older","Female","","","",""
"20","1996","16-34 y.","Male","","","",""
"20","1996","16-34 y.","Female","","","",""
"20","1996","35-65 y.","Male","","","",""
"20","1996","35-65 y.","Female","","","",""
"20","1996","66 and older","Male","","","",""
"20","1996","66 and older","Female","","","",""
"21","1996","16-34 y.","Male","1","","",""
"21","1996","16-34 y.","Female","2","","",""
"21","1996","35-65 y.","Male","","","",""
"21","1996","35-65 y.","Female","1","","",""
"21","1996","66 and older","Male","","","",""
"21","1996","66 and older","Female","","","",""
"22","1996","16-34 y.","Male","2","","",""
"22","1996","16-34 y.","Female","5","","",""
"22","1996","35-65 y.","Male","4","","",""
"22","1996","35-65 y.","Female","6","","",""
"22","1996","66 and older","Male","1","","",""
"22","1996","66 and older","Female","","","",""
"23","1996","16-34 y.","Male","","","",""
"23","1996","16-34 y.","Female","","","",""
"23","1996","35-65 y.","Male","1","","",""
"23","1996","35-65 y.","Female","","","",""
"23","1996","66 and older","Male","","","",""
"23","1996","66 and older","Female","","","",""
"24","1996","16-34 y.","Male","1","","",""
"24","1996","16-34 y.","Female","1","","",""
"24","1996","35-65 y.","Male","2","","",""
"24","1996","35-65 y.","Female","2","","",""
"24","1996","66 and older","Male","","","",""
"24","1996","66 and older","Female","","","",""
"25","1996","16-34 y.","Male","","","",""
"25","1996","16-34 y.","Female","","","",""
"25","1996","35-65 y.","Male","","","",""
"25","1996","35-65 y.","Female","","","",""
"25","1996","66 and older","Male","","","",""
"25","1996","66 and older","Female","","","",""
"26","1996","16-34 y.","Male","","","",""
"26","1996","16-34 y.","Female","","","",""
"26","1996","35-65 y.","Male","1","","",""
"26","1996","35-65 y.","Female","3","","",""
"26","1996","66 and older","Male","","","",""
"26","1996","66 and older","Female","","","",""
"27","1996","16-34 y.","Male","","","",""
"27","1996","16-34 y.","Female","","","",""
"27","1996","35-65 y.","Male","","","",""
"27","1996","35-65 y.","Female","","","",""
"27","1996","66 and older","Male","","","",""
"27","1996","66 and older","Female","","","",""
"28","1996","16-34 y.","Male","2","","",""
"28","1996","16-34 y.","Female","3","","",""
"28","1996","35-65 y.","Male","2","","",""
"28","1996","35-65 y.","Female","2","","",""
"28","1996","66 and older","Male","","","",""
"28","1996","66 and older","Female","","","",""
"29","1996","16-34 y.","Male","1","","",""
"29","1996","16-34 y.","Female","","","",""
"29","1996","35-65 y.","Male","","","",""
"29","1996","35-65 y.","Female","","","",""
"29","1996","66 and older","Male","","","",""
"29","1996","66 and older","Female","","","",""
"30","1996","16-34 y.","Male","","","",""
"30","1996","16-34 y.","Female","","","",""
"30","1996","35-65 y.","Male","","","",""
"30","1996","35-65 y.","Female","","","",""
"30","1996","66 and older","Male","","","",""
"30","1996","66 and older","Female","","","",""
"31","1996","16-34 y.","Male","","","",""
"31","1996","16-34 y.","Female","","","",""
"31","1996","35-65 y.","Male","1","","",""
"31","1996","35-65 y.","Female","2","","",""
"31","1996","66 and older","Male","","","",""
"31","1996","66 and older","Female","","","",""
"32","1996","16-34 y.","Male","","","",""
"32","1996","16-34 y.","Female","3","","",""
"32","1996","35-65 y.","Male","1","","",""
"32","1996","35-65 y.","Female","3","","",""
"32","1996","66 and older","Male","","","",""
"32","1996","66 and older","Female","","","",""
"34","1996","16-34 y.","Male","","","",""
"34","1996","16-34 y.","Female","","","",""
"34","1996","35-65 y.","Male","","","",""
"34","1996","35-65 y.","Female","","","",""
"34","1996","66 and older","Male","","","",""
"34","1996","66 and older","Female","","","",""
"35","1996","16-34 y.","Male","","","",""
"35","1996","16-34 y.","Female","","","",""
"35","1996","35-65 y.","Male","","","",""
"35","1996","35-65 y.","Female","1","","",""
"35","1996","66 and older","Male","","","",""
"35","1996","66 and older","Female","","","",""
"36","1996","16-34 y.","Male","","","",""
"36","1996","16-34 y.","Female","","","",""
"36","1996","35-65 y.","Male","","","",""
"36","1996","35-65 y.","Female","","","",""
"36","1996","66 and older","Male","","","",""
"36","1996","66 and older","Female","","","",""
"37","1996","16-34 y.","Male","","","",""
"37","1996","16-34 y.","Female","","","",""
"37","1996","35-65 y.","Male","","","",""
"37","1996","35-65 y.","Female","","","",""
"37","1996","66 and older","Male","","","",""
"37","1996","66 and older","Female","","","",""
"38","1996","16-34 y.","Male","","","",""
"38","1996","16-34 y.","Female","1","","",""
"38","1996","35-65 y.","Male","","","",""
"38","1996","35-65 y.","Female","3","","",""
"38","1996","66 and older","Male","","","",""
"38","1996","66 and older","Female","","","",""
"39","1996","16-34 y.","Male","","","",""
"39","1996","16-34 y.","Female","","","",""
"39","1996","35-65 y.","Male","","","",""
"39","1996","35-65 y.","Female","","","",""
"39","1996","66 and older","Male","","","",""
"39","1996","66 and older","Female","","","",""
"40","1996","16-34 y.","Male","","","",""
"40","1996","16-34 y.","Female","1","","",""
"40","1996","35-65 y.","Male","","","",""
"40","1996","35-65 y.","Female","","","",""
"40","1996","66 and older","Male","","","",""
"40","1996","66 and older","Female","","","",""
"41","1996","16-34 y.","Male","","","",""
"41","1996","16-34 y.","Female","","","",""
"41","1996","35-65 y.","Male","","","",""
"41","1996","35-65 y.","Female","","","",""
"41","1996","66 and older","Male","","","",""
"41","1996","66 and older","Female","","","",""
"42","1996","16-34 y.","Male","","","",""
"42","1996","16-34 y.","Female","","","",""
"42","1996","35-65 y.","Male","","","",""
"42","1996","35-65 y.","Female","","","",""
"42","1996","66 and older","Male","","","",""
"42","1996","66 and older","Female","","","",""
"43","1996","16-34 y.","Male","","","",""
"43","1996","16-34 y.","Female","","","",""
"43","1996","35-65 y.","Male","","","",""
"43","1996","35-65 y.","Female","","","",""
"43","1996","66 and older","Male","","","",""
"43","1996","66 and older","Female","","","",""
"44","1996","16-34 y.","Male","","","",""
"44","1996","16-34 y.","Female","","","",""
"44","1996","35-65 y.","Male","","","",""
"44","1996","35-65 y.","Female","","","",""
"44","1996","66 and older","Male","","","",""
"44","1996","66 and older","Female","","","",""
"45","1996","16-34 y.","Male","","","",""
"45","1996","16-34 y.","Female","","","",""
"45","1996","35-65 y.","Male","","","",""
"45","1996","35-65 y.","Female","","","",""
"45","1996","66 and older","Male","","","",""
"45","1996","66 and older","Female","","","",""
"46","1996","16-34 y.","Male","","","",""
"46","1996","16-34 y.","Female","","","",""
"46","1996","35-65 y.","Male","","","",""
"46","1996","35-65 y.","Female","","","",""
"46","1996","66 and older","Male","","","",""
"46","1996","66 and older","Female","","","",""
"47","1996","16-34 y.","Male","","","",""
"47","1996","16-34 y.","Female","","","",""
"47","1996","35-65 y.","Male","","","",""
"47","1996","35-65 y.","Female","","","",""
"47","1996","66 and older","Male","","","",""
"47","1996","66 and older","Female","","","",""
"48","1996","16-34 y.","Male","","","",""
"48","1996","16-34 y.","Female","","","",""
"48","1996","35-65 y.","Male","","","",""
