"pgnation","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"44","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"44","1984","Employed","1-pers.-HH","","","",""
"44","1984","Employed","(Married) couple without C. ","","","",""
"44","1984","Employed","Single parent ","","","",""
"44","1984","Employed","Couple + C. LE 16 ","","","",""
"44","1984","Employed","Couple + C. GT 16 ","","","",""
"44","1984","Employed","Couple + C. LE and GT 16","","","",""
"45","1984","Not Employed","1-pers.-HH","","","",""
"45","1984","Not Employed","(Married) couple without C. ","","","",""
"45","1984","Not Employed","Single parent ","","","",""
"45","1984","Not Employed","Couple + C. LE 16 ","","","",""
"45","1984","Not Employed","Couple + C. GT 16 ","","","",""
"45","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"45","1984","Employed","1-pers.-HH","","","",""
"45","1984","Employed","(Married) couple without C. ","","","",""
"45","1984","Employed","Single parent ","","","",""
"45","1984","Employed","Couple + C. LE 16 ","","","",""
"45","1984","Employed","Couple + C. GT 16 ","","","",""
"45","1984","Employed","Couple + C. LE and GT 16","","","",""
"46","1984","Not Employed","1-pers.-HH","","","",""
"46","1984","Not Employed","(Married) couple without C. ","","","",""
"46","1984","Not Employed","Single parent ","","","",""
"46","1984","Not Employed","Couple + C. LE 16 ","","","",""
"46","1984","Not Employed","Couple + C. GT 16 ","","","",""
"46","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"46","1984","Employed","1-pers.-HH","","","",""
"46","1984","Employed","(Married) couple without C. ","","","",""
"46","1984","Employed","Single parent ","","","",""
"46","1984","Employed","Couple + C. LE 16 ","","","",""
"46","1984","Employed","Couple + C. GT 16 ","","","",""
"46","1984","Employed","Couple + C. LE and GT 16","","","",""
"47","1984","Not Employed","1-pers.-HH","","","",""
"47","1984","Not Employed","(Married) couple without C. ","","","",""
"47","1984","Not Employed","Single parent ","","","",""
"47","1984","Not Employed","Couple + C. LE 16 ","","","",""
"47","1984","Not Employed","Couple + C. GT 16 ","","","",""
"47","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"47","1984","Employed","1-pers.-HH","","","",""
"47","1984","Employed","(Married) couple without C. ","","","",""
"47","1984","Employed","Single parent ","","","",""
"47","1984","Employed","Couple + C. LE 16 ","","","",""
"47","1984","Employed","Couple + C. GT 16 ","","","",""
"47","1984","Employed","Couple + C. LE and GT 16","","","",""
"48","1984","Not Employed","1-pers.-HH","","","",""
"48","1984","Not Employed","(Married) couple without C. ","","","",""
"48","1984","Not Employed","Single parent ","","","",""
"48","1984","Not Employed","Couple + C. LE 16 ","","","",""
"48","1984","Not Employed","Couple + C. GT 16 ","","","",""
"48","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"48","1984","Employed","1-pers.-HH","","","",""
"48","1984","Employed","(Married) couple without C. ","","","",""
"48","1984","Employed","Single parent ","","","",""
"48","1984","Employed","Couple + C. LE 16 ","","","",""
"48","1984","Employed","Couple + C. GT 16 ","","","",""
"48","1984","Employed","Couple + C. LE and GT 16","","","",""
"49","1984","Not Employed","1-pers.-HH","","","",""
"49","1984","Not Employed","(Married) couple without C. ","","","",""
"49","1984","Not Employed","Single parent ","","","",""
"49","1984","Not Employed","Couple + C. LE 16 ","","","",""
"49","1984","Not Employed","Couple + C. GT 16 ","","","",""
"49","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"49","1984","Employed","1-pers.-HH","","","",""
"49","1984","Employed","(Married) couple without C. ","","","",""
"49","1984","Employed","Single parent ","","","",""
"49","1984","Employed","Couple + C. LE 16 ","","","",""
"49","1984","Employed","Couple + C. GT 16 ","","","",""
"49","1984","Employed","Couple + C. LE and GT 16","","","",""
"50","1984","Not Employed","1-pers.-HH","","","",""
"50","1984","Not Employed","(Married) couple without C. ","","","",""
"50","1984","Not Employed","Single parent ","","","",""
"50","1984","Not Employed","Couple + C. LE 16 ","","","",""
"50","1984","Not Employed","Couple + C. GT 16 ","","","",""
"50","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"50","1984","Employed","1-pers.-HH","","","",""
"50","1984","Employed","(Married) couple without C. ","","","",""
"50","1984","Employed","Single parent ","","","",""
"50","1984","Employed","Couple + C. LE 16 ","","","",""
"50","1984","Employed","Couple + C. GT 16 ","","","",""
"50","1984","Employed","Couple + C. LE and GT 16","","","",""
"51","1984","Not Employed","1-pers.-HH","","","",""
"51","1984","Not Employed","(Married) couple without C. ","","","",""
"51","1984","Not Employed","Single parent ","","","",""
"51","1984","Not Employed","Couple + C. LE 16 ","","","",""
"51","1984","Not Employed","Couple + C. GT 16 ","","","",""
"51","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"51","1984","Employed","1-pers.-HH","","","",""
"51","1984","Employed","(Married) couple without C. ","","","",""
"51","1984","Employed","Single parent ","","","",""
"51","1984","Employed","Couple + C. LE 16 ","","","",""
"51","1984","Employed","Couple + C. GT 16 ","","","",""
"51","1984","Employed","Couple + C. LE and GT 16","","","",""
"52","1984","Not Employed","1-pers.-HH","","","",""
"52","1984","Not Employed","(Married) couple without C. ","","","",""
"52","1984","Not Employed","Single parent ","","","",""
"52","1984","Not Employed","Couple + C. LE 16 ","","","",""
"52","1984","Not Employed","Couple + C. GT 16 ","","","",""
"52","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"52","1984","Employed","1-pers.-HH","","","",""
"52","1984","Employed","(Married) couple without C. ","","","",""
"52","1984","Employed","Single parent ","","","",""
"52","1984","Employed","Couple + C. LE 16 ","","","",""
"52","1984","Employed","Couple + C. GT 16 ","","","",""
"52","1984","Employed","Couple + C. LE and GT 16","","","",""
"53","1984","Not Employed","1-pers.-HH","","","",""
"53","1984","Not Employed","(Married) couple without C. ","","","",""
"53","1984","Not Employed","Single parent ","","","",""
"53","1984","Not Employed","Couple + C. LE 16 ","","","",""
"53","1984","Not Employed","Couple + C. GT 16 ","","","",""
"53","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"53","1984","Employed","1-pers.-HH","","","",""
"53","1984","Employed","(Married) couple without C. ","","","",""
"53","1984","Employed","Single parent ","","","",""
"53","1984","Employed","Couple + C. LE 16 ","","","",""
"53","1984","Employed","Couple + C. GT 16 ","","","",""
"53","1984","Employed","Couple + C. LE and GT 16","","","",""
"54","1984","Not Employed","1-pers.-HH","","","",""
"54","1984","Not Employed","(Married) couple without C. ","","","",""
"54","1984","Not Employed","Single parent ","","","",""
"54","1984","Not Employed","Couple + C. LE 16 ","","","",""
"54","1984","Not Employed","Couple + C. GT 16 ","","","",""
"54","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"54","1984","Employed","1-pers.-HH","","","",""
"54","1984","Employed","(Married) couple without C. ","","","",""
"54","1984","Employed","Single parent ","","","",""
"54","1984","Employed","Couple + C. LE 16 ","","","",""
"54","1984","Employed","Couple + C. GT 16 ","","","",""
"54","1984","Employed","Couple + C. LE and GT 16","","","",""
"55","1984","Not Employed","1-pers.-HH","","","",""
"55","1984","Not Employed","(Married) couple without C. ","","","",""
"55","1984","Not Employed","Single parent ","","","",""
"55","1984","Not Employed","Couple + C. LE 16 ","","","",""
"55","1984","Not Employed","Couple + C. GT 16 ","","","",""
"55","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"55","1984","Employed","1-pers.-HH","","","",""
"55","1984","Employed","(Married) couple without C. ","","","",""
"55","1984","Employed","Single parent ","","","",""
"55","1984","Employed","Couple + C. LE 16 ","","","",""
"55","1984","Employed","Couple + C. GT 16 ","","","",""
"55","1984","Employed","Couple + C. LE and GT 16","","","",""
"56","1984","Not Employed","1-pers.-HH","","","",""
"56","1984","Not Employed","(Married) couple without C. ","","","",""
"56","1984","Not Employed","Single parent ","","","",""
"56","1984","Not Employed","Couple + C. LE 16 ","","","",""
"56","1984","Not Employed","Couple + C. GT 16 ","","","",""
"56","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"56","1984","Employed","1-pers.-HH","","","",""
"56","1984","Employed","(Married) couple without C. ","","","",""
"56","1984","Employed","Single parent ","","","",""
"56","1984","Employed","Couple + C. LE 16 ","","","",""
"56","1984","Employed","Couple + C. GT 16 ","","","",""
"56","1984","Employed","Couple + C. LE and GT 16","","","",""
"59","1984","Not Employed","1-pers.-HH","","","",""
"59","1984","Not Employed","(Married) couple without C. ","","","",""
"59","1984","Not Employed","Single parent ","","","",""
"59","1984","Not Employed","Couple + C. LE 16 ","","","",""
"59","1984","Not Employed","Couple + C. GT 16 ","","","",""
"59","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"59","1984","Employed","1-pers.-HH","","","",""
"59","1984","Employed","(Married) couple without C. ","","","",""
"59","1984","Employed","Single parent ","","","",""
"59","1984","Employed","Couple + C. LE 16 ","","","",""
"59","1984","Employed","Couple + C. GT 16 ","","","",""
"59","1984","Employed","Couple + C. LE and GT 16","","","",""
"60","1984","Not Employed","1-pers.-HH","","","",""
"60","1984","Not Employed","(Married) couple without C. ","","","",""
"60","1984","Not Employed","Single parent ","","","",""
"60","1984","Not Employed","Couple + C. LE 16 ","","","",""
"60","1984","Not Employed","Couple + C. GT 16 ","","","",""
"60","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"60","1984","Employed","1-pers.-HH","","","",""
"60","1984","Employed","(Married) couple without C. ","","","",""
"60","1984","Employed","Single parent ","","","",""
"60","1984","Employed","Couple + C. LE 16 ","","","",""
"60","1984","Employed","Couple + C. GT 16 ","","","",""
"60","1984","Employed","Couple + C. LE and GT 16","","","",""
"61","1984","Not Employed","1-pers.-HH","","","",""
"61","1984","Not Employed","(Married) couple without C. ","","","",""
"61","1984","Not Employed","Single parent ","","","",""
"61","1984","Not Employed","Couple + C. LE 16 ","","","",""
"61","1984","Not Employed","Couple + C. GT 16 ","","","",""
"61","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"61","1984","Employed","1-pers.-HH","","","",""
"61","1984","Employed","(Married) couple without C. ","","","",""
"61","1984","Employed","Single parent ","","","",""
"61","1984","Employed","Couple + C. LE 16 ","","","",""
"61","1984","Employed","Couple + C. GT 16 ","","","",""
"61","1984","Employed","Couple + C. LE and GT 16","","","",""
"64","1984","Not Employed","1-pers.-HH","","","",""
"64","1984","Not Employed","(Married) couple without C. ","","","",""
"64","1984","Not Employed","Single parent ","","","",""
"64","1984","Not Employed","Couple + C. LE 16 ","","","",""
"64","1984","Not Employed","Couple + C. GT 16 ","","","",""
"64","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"64","1984","Employed","1-pers.-HH","","","",""
"64","1984","Employed","(Married) couple without C. ","","","",""
"64","1984","Employed","Single parent ","","","",""
"64","1984","Employed","Couple + C. LE 16 ","","","",""
"64","1984","Employed","Couple + C. GT 16 ","","","",""
"64","1984","Employed","Couple + C. LE and GT 16","","","",""
"65","1984","Not Employed","1-pers.-HH","","","",""
"65","1984","Not Employed","(Married) couple without C. ","","","",""
"65","1984","Not Employed","Single parent ","","","",""
"65","1984","Not Employed","Couple + C. LE 16 ","","","",""
"65","1984","Not Employed","Couple + C. GT 16 ","","","",""
"65","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"65","1984","Employed","1-pers.-HH","","","",""
"65","1984","Employed","(Married) couple without C. ","","","",""
"65","1984","Employed","Single parent ","","","",""
"65","1984","Employed","Couple + C. LE 16 ","","","",""
"65","1984","Employed","Couple + C. GT 16 ","","","",""
"65","1984","Employed","Couple + C. LE and GT 16","","","",""
"66","1984","Not Employed","1-pers.-HH","","","",""
"66","1984","Not Employed","(Married) couple without C. ","","","",""
"66","1984","Not Employed","Single parent ","","","",""
"66","1984","Not Employed","Couple + C. LE 16 ","","","",""
"66","1984","Not Employed","Couple + C. GT 16 ","","","",""
"66","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"66","1984","Employed","1-pers.-HH","","","",""
"66","1984","Employed","(Married) couple without C. ","","","",""
"66","1984","Employed","Single parent ","","","",""
"66","1984","Employed","Couple + C. LE 16 ","","","",""
"66","1984","Employed","Couple + C. GT 16 ","","","",""
"66","1984","Employed","Couple + C. LE and GT 16","","","",""
"67","1984","Not Employed","1-pers.-HH","","","",""
"67","1984","Not Employed","(Married) couple without C. ","","","",""
"67","1984","Not Employed","Single parent ","","","",""
"67","1984","Not Employed","Couple + C. LE 16 ","","","",""
"67","1984","Not Employed","Couple + C. GT 16 ","","","",""
"67","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"67","1984","Employed","1-pers.-HH","","","",""
"67","1984","Employed","(Married) couple without C. ","","","",""
"67","1984","Employed","Single parent ","","","",""
"67","1984","Employed","Couple + C. LE 16 ","","","",""
"67","1984","Employed","Couple + C. GT 16 ","","","",""
"67","1984","Employed","Couple + C. LE and GT 16","","","",""
"68","1984","Not Employed","1-pers.-HH","","","",""
"68","1984","Not Employed","(Married) couple without C. ","","","",""
"68","1984","Not Employed","Single parent ","","","",""
"68","1984","Not Employed","Couple + C. LE 16 ","","","",""
"68","1984","Not Employed","Couple + C. GT 16 ","","","",""
"68","1984","Not Employed","Couple + C. LE and GT 16","","","",""
"68","1984","Employed","1-pers.-HH","","","",""
"68","1984","Employed","(Married) couple without C. ","","","",""
"68","1984","Employed","Single parent ","","","",""
"68","1984","Employed","Couple + C. LE 16 ","","","",""
"68","1984","Employed","Couple + C. GT 16 ","","","",""
"68","1984","Employed","Couple + C. LE and GT 16","","","",""
"71","1984","Not Employed","1-pers.-HH","","","",""
"71","1984","Not Employed","(Married) couple without C. ","","","",""
"71","1984","Not Employed","Single parent ","","","",""
"71","1984","Not Employed","Couple + C. LE 16 ","","","",""
