"pgnation","year","e11102","sex","n","percent","lower_confidence","upper_confidence"
"14","1993","Employed","Female","1","","",""
"15","1993","Not Employed","Male","","","",""
"15","1993","Not Employed","Female","","","",""
"15","1993","Employed","Male","","","",""
"15","1993","Employed","Female","","","",""
"16","1993","Not Employed","Male","","","",""
"16","1993","Not Employed","Female","","","",""
"16","1993","Employed","Male","","","",""
"16","1993","Employed","Female","","","",""
"17","1993","Not Employed","Male","","","",""
"17","1993","Not Employed","Female","","","",""
"17","1993","Employed","Male","","","",""
"17","1993","Employed","Female","","","",""
"18","1993","Not Employed","Male","","","",""
"18","1993","Not Employed","Female","","","",""
"18","1993","Employed","Male","1","","",""
"18","1993","Employed","Female","3","","",""
"19","1993","Not Employed","Male","1","","",""
"19","1993","Not Employed","Female","","","",""
"19","1993","Employed","Male","","","",""
"19","1993","Employed","Female","2","","",""
"20","1993","Not Employed","Male","","","",""
"20","1993","Not Employed","Female","","","",""
"20","1993","Employed","Male","","","",""
"20","1993","Employed","Female","1","","",""
"21","1993","Not Employed","Male","","","",""
"21","1993","Not Employed","Female","1","","",""
"21","1993","Employed","Male","","","",""
"21","1993","Employed","Female","","","",""
"22","1993","Not Employed","Male","","","",""
"22","1993","Not Employed","Female","5","","",""
"22","1993","Employed","Male","2","","",""
"22","1993","Employed","Female","","","",""
"23","1993","Not Employed","Male","","","",""
"23","1993","Not Employed","Female","","","",""
"23","1993","Employed","Male","","","",""
"23","1993","Employed","Female","","","",""
"24","1993","Not Employed","Male","","","",""
"24","1993","Not Employed","Female","1","","",""
"24","1993","Employed","Male","1","","",""
"24","1993","Employed","Female","","","",""
"25","1993","Not Employed","Male","","","",""
"25","1993","Not Employed","Female","","","",""
"25","1993","Employed","Male","","","",""
"25","1993","Employed","Female","","","",""
"26","1993","Not Employed","Male","","","",""
"26","1993","Not Employed","Female","","","",""
"26","1993","Employed","Male","2","","",""
"26","1993","Employed","Female","3","","",""
"27","1993","Not Employed","Male","","","",""
"27","1993","Not Employed","Female","","","",""
"27","1993","Employed","Male","","","",""
"27","1993","Employed","Female","","","",""
"28","1993","Not Employed","Male","","","",""
"28","1993","Not Employed","Female","","","",""
"28","1993","Employed","Male","","","",""
"28","1993","Employed","Female","","","",""
"29","1993","Not Employed","Male","","","",""
"29","1993","Not Employed","Female","1","","",""
"29","1993","Employed","Male","2","","",""
"29","1993","Employed","Female","1","","",""
"30","1993","Not Employed","Male","","","",""
"30","1993","Not Employed","Female","","","",""
"30","1993","Employed","Male","","","",""
"30","1993","Employed","Female","","","",""
"31","1993","Not Employed","Male","","","",""
"31","1993","Not Employed","Female","","","",""
"31","1993","Employed","Male","1","","",""
"31","1993","Employed","Female","1","","",""
"32","1993","Not Employed","Male","","","",""
"32","1993","Not Employed","Female","1","","",""
"32","1993","Employed","Male","","","",""
"32","1993","Employed","Female","","","",""
"34","1993","Not Employed","Male","","","",""
"34","1993","Not Employed","Female","","","",""
"34","1993","Employed","Male","","","",""
"34","1993","Employed","Female","","","",""
"35","1993","Not Employed","Male","","","",""
"35","1993","Not Employed","Female","","","",""
"35","1993","Employed","Male","","","",""
"35","1993","Employed","Female","","","",""
"36","1993","Not Employed","Male","","","",""
"36","1993","Not Employed","Female","","","",""
"36","1993","Employed","Male","","","",""
"36","1993","Employed","Female","","","",""
"37","1993","Not Employed","Male","","","",""
"37","1993","Not Employed","Female","","","",""
"37","1993","Employed","Male","","","",""
"37","1993","Employed","Female","","","",""
"38","1993","Not Employed","Male","","","",""
"38","1993","Not Employed","Female","","","",""
"38","1993","Employed","Male","","","",""
"38","1993","Employed","Female","1","","",""
"39","1993","Not Employed","Male","","","",""
"39","1993","Not Employed","Female","","","",""
"39","1993","Employed","Male","","","",""
"39","1993","Employed","Female","","","",""
"40","1993","Not Employed","Male","","","",""
"40","1993","Not Employed","Female","","","",""
"40","1993","Employed","Male","","","",""
"40","1993","Employed","Female","","","",""
"41","1993","Not Employed","Male","1","","",""
"41","1993","Not Employed","Female","","","",""
"41","1993","Employed","Male","","","",""
"41","1993","Employed","Female","","","",""
"42","1993","Not Employed","Male","","","",""
"42","1993","Not Employed","Female","","","",""
"42","1993","Employed","Male","","","",""
"42","1993","Employed","Female","","","",""
"43","1993","Not Employed","Male","","","",""
"43","1993","Not Employed","Female","","","",""
"43","1993","Employed","Male","","","",""
"43","1993","Employed","Female","","","",""
"44","1993","Not Employed","Male","","","",""
"44","1993","Not Employed","Female","","","",""
"44","1993","Employed","Male","","","",""
"44","1993","Employed","Female","","","",""
"45","1993","Not Employed","Male","","","",""
"45","1993","Not Employed","Female","","","",""
"45","1993","Employed","Male","","","",""
"45","1993","Employed","Female","","","",""
"46","1993","Not Employed","Male","","","",""
"46","1993","Not Employed","Female","","","",""
"46","1993","Employed","Male","","","",""
"46","1993","Employed","Female","","","",""
"47","1993","Not Employed","Male","","","",""
"47","1993","Not Employed","Female","","","",""
"47","1993","Employed","Male","","","",""
"47","1993","Employed","Female","","","",""
"48","1993","Not Employed","Male","","","",""
"48","1993","Not Employed","Female","","","",""
"48","1993","Employed","Male","","","",""
"48","1993","Employed","Female","","","",""
"49","1993","Not Employed","Male","","","",""
"49","1993","Not Employed","Female","","","",""
"49","1993","Employed","Male","","","",""
"49","1993","Employed","Female","","","",""
"50","1993","Not Employed","Male","","","",""
"50","1993","Not Employed","Female","","","",""
"50","1993","Employed","Male","","","",""
"50","1993","Employed","Female","","","",""
"51","1993","Not Employed","Male","1","","",""
"51","1993","Not Employed","Female","","","",""
"51","1993","Employed","Male","","","",""
"51","1993","Employed","Female","","","",""
"52","1993","Not Employed","Male","","","",""
"52","1993","Not Employed","Female","","","",""
"52","1993","Employed","Male","1","","",""
"52","1993","Employed","Female","","","",""
"53","1993","Not Employed","Male","","","",""
"53","1993","Not Employed","Female","","","",""
"53","1993","Employed","Male","","","",""
"53","1993","Employed","Female","1","","",""
"54","1993","Not Employed","Male","1","","",""
"54","1993","Not Employed","Female","","","",""
"54","1993","Employed","Male","","","",""
"54","1993","Employed","Female","","","",""
"55","1993","Not Employed","Male","","","",""
"55","1993","Not Employed","Female","","","",""
"55","1993","Employed","Male","","","",""
"55","1993","Employed","Female","","","",""
"56","1993","Not Employed","Male","","","",""
"56","1993","Not Employed","Female","","","",""
"56","1993","Employed","Male","","","",""
"56","1993","Employed","Female","","","",""
"59","1993","Not Employed","Male","","","",""
"59","1993","Not Employed","Female","","","",""
"59","1993","Employed","Male","","","",""
"59","1993","Employed","Female","","","",""
"60","1993","Not Employed","Male","","","",""
"60","1993","Not Employed","Female","","","",""
"60","1993","Employed","Male","","","",""
"60","1993","Employed","Female","","","",""
"61","1993","Not Employed","Male","","","",""
"61","1993","Not Employed","Female","","","",""
"61","1993","Employed","Male","","","",""
"61","1993","Employed","Female","","","",""
"64","1993","Not Employed","Male","","","",""
"64","1993","Not Employed","Female","","","",""
"64","1993","Employed","Male","","","",""
"64","1993","Employed","Female","","","",""
"65","1993","Not Employed","Male","","","",""
"65","1993","Not Employed","Female","","","",""
"65","1993","Employed","Male","","","",""
"65","1993","Employed","Female","","","",""
"66","1993","Not Employed","Male","","","",""
"66","1993","Not Employed","Female","","","",""
"66","1993","Employed","Male","","","",""
"66","1993","Employed","Female","","","",""
"67","1993","Not Employed","Male","","","",""
"67","1993","Not Employed","Female","","","",""
"67","1993","Employed","Male","","","",""
"67","1993","Employed","Female","","","",""
"68","1993","Not Employed","Male","","","",""
"68","1993","Not Employed","Female","","","",""
"68","1993","Employed","Male","","","",""
"68","1993","Employed","Female","","","",""
"71","1993","Not Employed","Male","","","",""
"71","1993","Not Employed","Female","","","",""
"71","1993","Employed","Male","","","",""
"71","1993","Employed","Female","","","",""
"72","1993","Not Employed","Male","","","",""
"72","1993","Not Employed","Female","","","",""
"72","1993","Employed","Male","","","",""
"72","1993","Employed","Female","","","",""
"73","1993","Not Employed","Male","","","",""
"73","1993","Not Employed","Female","","","",""
"73","1993","Employed","Male","","","",""
"73","1993","Employed","Female","","","",""
"74","1993","Not Employed","Male","","","",""
"74","1993","Not Employed","Female","","","",""
"74","1993","Employed","Male","","","",""
"74","1993","Employed","Female","","","",""
"75","1993","Not Employed","Male","","","",""
"75","1993","Not Employed","Female","","","",""
"75","1993","Employed","Male","","","",""
"75","1993","Employed","Female","","","",""
"76","1993","Not Employed","Male","","","",""
"76","1993","Not Employed","Female","","","",""
"76","1993","Employed","Male","","","",""
"76","1993","Employed","Female","","","",""
"77","1993","Not Employed","Male","","","",""
"77","1993","Not Employed","Female","","","",""
"77","1993","Employed","Male","","","",""
"77","1993","Employed","Female","","","",""
"78","1993","Not Employed","Male","","","",""
"78","1993","Not Employed","Female","","","",""
"78","1993","Employed","Male","","","",""
"78","1993","Employed","Female","","","",""
"79","1993","Not Employed","Male","","","",""
"79","1993","Not Employed","Female","","","",""
"79","1993","Employed","Male","","","",""
"79","1993","Employed","Female","","","",""
"80","1993","Not Employed","Male","","","",""
"80","1993","Not Employed","Female","","","",""
"80","1993","Employed","Male","","","",""
"80","1993","Employed","Female","","","",""
"81","1993","Not Employed","Male","","","",""
"81","1993","Not Employed","Female","","","",""
"81","1993","Employed","Male","","","",""
"81","1993","Employed","Female","","","",""
"82","1993","Not Employed","Male","","","",""
"82","1993","Not Employed","Female","","","",""
"82","1993","Employed","Male","","","",""
"82","1993","Employed","Female","","","",""
"83","1993","Not Employed","Male","","","",""
"83","1993","Not Employed","Female","","","",""
"83","1993","Employed","Male","","","",""
"83","1993","Employed","Female","","","",""
"84","1993","Not Employed","Male","","","",""
"84","1993","Not Employed","Female","","","",""
"84","1993","Employed","Male","","","",""
"84","1993","Employed","Female","","","",""
"85","1993","Not Employed","Male","","","",""
"85","1993","Not Employed","Female","","","",""
"85","1993","Employed","Male","","","",""
"85","1993","Employed","Female","","","",""
"86","1993","Not Employed","Male","","","",""
"86","1993","Not Employed","Female","","","",""
"86","1993","Employed","Male","","","",""
"86","1993","Employed","Female","","","",""
"89","1993","Not Employed","Male","","","",""
