"transab_cat","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No transfer dependency","2016","Employed","(2c_voc) vocational maturity certificate","613","0.500214003613985","0.478101021540245","0.522326985687726"
"No transfer dependency","2016","Employed","(3a) lower tertiary education","502","0.519481666465762","0.492270115207457","0.546693217724067"
"No transfer dependency","2016","Employed","(3b) higher tertiary education","1109","0.5214559317064","0.503776798107232","0.539135065305569"
"Very low transfer dependency","2016","Not Employed","(0) in school","475","0.802960451608371","0.772022966459775","0.833897936756966"
"Very low transfer dependency","2016","Not Employed","(1a) inadequately completed","39","0.145316682694576","0.101097213105044","0.189536152284108"
"Very low transfer dependency","2016","Not Employed","(1b) general elementary school","197","0.165104257099285","0.142658100319772","0.187550413878799"
"Very low transfer dependency","2016","Not Employed","(1c) basic vocational qualification","309","0.103460981820822","0.0911157646868628","0.115806198954781"
"Very low transfer dependency","2016","Not Employed","(2b) intermediate general qualification","151","0.410990433122228","0.359444892429231","0.462535973815225"
"Very low transfer dependency","2016","Not Employed","(2a) intermediate vocational","261","0.160045946622998","0.140122725844096","0.179969167401901"
"Very low transfer dependency","2016","Not Employed","(2c_gen) general maturity certificate","231","0.455768674608676","0.409804038723882","0.50173331049347"
"Very low transfer dependency","2016","Not Employed","(2c_voc) vocational maturity certificate","132","0.288345494624975","0.246949305564253","0.329741683685696"
"Very low transfer dependency","2016","Not Employed","(3a) lower tertiary education","63","0.0919949363760851","0.0672487349034633","0.116741137848707"
"Very low transfer dependency","2016","Not Employed","(3b) higher tertiary education","210","0.183243528380167","0.158972744832322","0.207514311928013"
"Very low transfer dependency","2016","Employed","(0) in school","56","0.873268590918099","0.795336716346927","0.95120046548927"
"Very low transfer dependency","2016","Employed","(1a) inadequately completed","82","0.330392790441918","0.269605957821572","0.391179623062264"
"Very low transfer dependency","2016","Employed","(1b) general elementary school","440","0.37635530740942","0.344878184296992","0.407832430521848"
"Very low transfer dependency","2016","Employed","(1c) basic vocational qualification","1341","0.379393691813916","0.361097590170604","0.397689793457229"
"Very low transfer dependency","2016","Employed","(2b) intermediate general qualification","263","0.535973825203729","0.488672077919134","0.583275572488323"
"Very low transfer dependency","2016","Employed","(2a) intermediate vocational","2234","0.432486935512718","0.417078002193716","0.44789586883172"
"Very low transfer dependency","2016","Employed","(2c_gen) general maturity certificate","492","0.514010958269891","0.479570156151481","0.5484517603883"
"Very low transfer dependency","2016","Employed","(2c_voc) vocational maturity certificate","1174","0.434748097059269","0.412824227438409","0.456671966680128"
"Very low transfer dependency","2016","Employed","(3a) lower tertiary education","735","0.442537681227043","0.415485885879224","0.469589476574862"
"Very low transfer dependency","2016","Employed","(3b) higher tertiary education","1770","0.421198806341738","0.403724518794439","0.438673093889037"
"Low transfer dependency","2016","Not Employed","(0) in school","61","0.0760152482308139","0.0554021159854191","0.0966283804762087"
"Low transfer dependency","2016","Not Employed","(1a) inadequately completed","32","0.151527644811785","0.106537440774322","0.196517848849248"
"Low transfer dependency","2016","Not Employed","(1b) general elementary school","111","0.0704189192297329","0.0549508876957941","0.0858869507636717"
"Low transfer dependency","2016","Not Employed","(1c) basic vocational qualification","128","0.0531317105894926","0.0440399598001037","0.0622234613788815"
"Low transfer dependency","2016","Not Employed","(2b) intermediate general qualification","44","0.0906424193834618","0.0605645437616483","0.120720295005275"
"Low transfer dependency","2016","Not Employed","(2a) intermediate vocational","86","0.0648938550856787","0.0515081366502372","0.0782795735211201"
"Low transfer dependency","2016","Not Employed","(2c_gen) general maturity certificate","63","0.112701357571993","0.083516384136674","0.141886331007311"
"Low transfer dependency","2016","Not Employed","(2c_voc) vocational maturity certificate","61","0.0811657438236326","0.0562097912963481","0.106121696350917"
"Low transfer dependency","2016","Not Employed","(3a) lower tertiary education","17","","",""
"Low transfer dependency","2016","Not Employed","(3b) higher tertiary education","53","0.0395661226244408","0.0273363420857509","0.0517959031631307"
"Low transfer dependency","2016","Employed","(0) in school","7","","",""
"Low transfer dependency","2016","Employed","(1a) inadequately completed","46","0.114380865204164","0.0732484361432176","0.15551329426511"
"Low transfer dependency","2016","Employed","(1b) general elementary school","123","0.0983959502109616","0.0790440358349947","0.117747864586929"
"Low transfer dependency","2016","Employed","(1c) basic vocational qualification","210","0.0487047922906048","0.040588663669737","0.0568209209114726"
"Low transfer dependency","2016","Employed","(2b) intermediate general qualification","57","0.0791042464084862","0.0535042863645672","0.104704206452405"
"Low transfer dependency","2016","Employed","(2a) intermediate vocational","255","0.0493010652498966","0.0425674576748999","0.0560346728248932"
"Low transfer dependency","2016","Employed","(2c_gen) general maturity certificate","89","0.112949892528685","0.0911381271419497","0.13476165791542"
"Low transfer dependency","2016","Employed","(2c_voc) vocational maturity certificate","119","0.0431851555205992","0.0341951792470767","0.0521751317941217"
"Low transfer dependency","2016","Employed","(3a) lower tertiary education","51","0.0323110611926379","0.0226803866609864","0.0419417357242893"
"Low transfer dependency","2016","Employed","(3b) higher tertiary education","124","0.035275817777081","0.0287470483561145","0.0418045871980475"
"High transfer dependency","2016","Not Employed","(0) in school","38","0.047614311673923","0.0310514103737633","0.0641772129740826"
"High transfer dependency","2016","Not Employed","(1a) inadequately completed","30","0.119772355429782","0.0790316096190227","0.160513101240541"
"High transfer dependency","2016","Not Employed","(1b) general elementary school","82","0.0370061184259292","0.0255932380805262","0.0484189987713322"
"High transfer dependency","2016","Not Employed","(1c) basic vocational qualification","70","0.0253102181248505","0.018943626579758","0.0316768096699431"
"High transfer dependency","2016","Not Employed","(2b) intermediate general qualification","26","","",""
"High transfer dependency","2016","Not Employed","(2a) intermediate vocational","60","0.0322937672194505","0.0226878117929567","0.0418997226459444"
"High transfer dependency","2016","Not Employed","(2c_gen) general maturity certificate","35","0.0806569758279556","0.0555254081726728","0.105788543483238"
"High transfer dependency","2016","Not Employed","(2c_voc) vocational maturity certificate","24","","",""
"High transfer dependency","2016","Not Employed","(3a) lower tertiary education","3","","",""
"High transfer dependency","2016","Not Employed","(3b) higher tertiary education","15","","",""
"High transfer dependency","2016","Employed","(0) in school","6","","",""
"High transfer dependency","2016","Employed","(1a) inadequately completed","31","0.124315405179697","0.0816750805200528","0.16695572983934"
"High transfer dependency","2016","Employed","(1b) general elementary school","91","0.0866191224786877","0.0683440022747634","0.104894242682612"
"High transfer dependency","2016","Employed","(1c) basic vocational qualification","78","0.0182613054714469","0.0132127249923839","0.0233098859505098"
"High transfer dependency","2016","Employed","(2b) intermediate general qualification","22","","",""
"High transfer dependency","2016","Employed","(2a) intermediate vocational","64","0.0131481679768242","0.00960528550862053","0.0166910504450279"
"High transfer dependency","2016","Employed","(2c_gen) general maturity certificate","33","0.0369928624290222","0.0239867485608931","0.0499989762971512"
"High transfer dependency","2016","Employed","(2c_voc) vocational maturity certificate","31","0.0118240701665733","0.00704351885565215","0.0166046214774945"
"High transfer dependency","2016","Employed","(3a) lower tertiary education","7","","",""
"High transfer dependency","2016","Employed","(3b) higher tertiary education","40","0.012949111126753","0.00894799686458569","0.0169502253889203"
"Very high transfer dependency","2016","Not Employed","(0) in school","34","0.0346054681154574","0.0203891867652834","0.0488217494656313"
"Very high transfer dependency","2016","Not Employed","(1a) inadequately completed","45","0.0942153259276517","0.0575608985436669","0.130869753311636"
"Very high transfer dependency","2016","Not Employed","(1b) general elementary school","76","0.031952693931284","0.0213198665576035","0.0425855213049645"
