"transab_cat","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2004","(3b) higher tertiary education","West Germany","49","0.0394507926586657","0.0308590292074539","0.0480425561098774"
"Low transfer dependency","2004","(3b) higher tertiary education","East Germany","31","0.0645404007204141","0.0447971820864957","0.0842836193543324"
"High transfer dependency","2004","(0) in school","West Germany","10","","",""
"High transfer dependency","2004","(0) in school","East Germany","5","","",""
"High transfer dependency","2004","(1a) inadequately completed","West Germany","11","","",""
"High transfer dependency","2004","(1a) inadequately completed","East Germany","2","","",""
"High transfer dependency","2004","(1b) general elementary school","West Germany","60","0.0319191682748762","0.0237414808598155","0.0400968556899369"
"High transfer dependency","2004","(1b) general elementary school","East Germany","17","","",""
"High transfer dependency","2004","(1c) basic vocational qualification","West Germany","83","0.0176179965957243","0.0139196829469494","0.0213163102444992"
"High transfer dependency","2004","(1c) basic vocational qualification","East Germany","32","0.026555033347564","0.0172382884050944","0.0358717782900335"
"High transfer dependency","2004","(2b) intermediate general qualification","West Germany","11","","",""
"High transfer dependency","2004","(2b) intermediate general qualification","East Germany","12","","",""
"High transfer dependency","2004","(2a) intermediate vocational","West Germany","30","0.0102632758928793","0.00677453130065746","0.0137520204851011"
"High transfer dependency","2004","(2a) intermediate vocational","East Germany","71","0.0447923716893634","0.0350084298216291","0.0545763135570978"
"High transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","14","","",""
"High transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","8","","",""
"High transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","17","","",""
"High transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","7","","",""
"High transfer dependency","2004","(3a) lower tertiary education","West Germany","7","","",""
"High transfer dependency","2004","(3a) lower tertiary education","East Germany","12","","",""
"High transfer dependency","2004","(3b) higher tertiary education","West Germany","14","","",""
"High transfer dependency","2004","(3b) higher tertiary education","East Germany","6","","",""
"Very high transfer dependency","2004","(0) in school","West Germany","6","","",""
"Very high transfer dependency","2004","(0) in school","East Germany","11","","",""
"Very high transfer dependency","2004","(1a) inadequately completed","West Germany","8","","",""
"Very high transfer dependency","2004","(1a) inadequately completed","East Germany","1","","",""
"Very high transfer dependency","2004","(1b) general elementary school","West Germany","39","0.028741948280671","0.0209692048896139","0.0365146916717282"
"Very high transfer dependency","2004","(1b) general elementary school","East Germany","5","","",""
"Very high transfer dependency","2004","(1c) basic vocational qualification","West Germany","49","0.0135432162127731","0.0102939505708193","0.0167924818547268"
"Very high transfer dependency","2004","(1c) basic vocational qualification","East Germany","34","0.0259013485851074","0.0166969008042234","0.0351057963659915"
"Very high transfer dependency","2004","(2b) intermediate general qualification","West Germany","9","","",""
"Very high transfer dependency","2004","(2b) intermediate general qualification","East Germany","11","","",""
"Very high transfer dependency","2004","(2a) intermediate vocational","West Germany","19","","",""
"Very high transfer dependency","2004","(2a) intermediate vocational","East Germany","70","0.0502847444175132","0.0399481429036981","0.0606213459313282"
"Very high transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","7","","",""
"Very high transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","9","","",""
"Very high transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","6","","",""
"Very high transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","9","","",""
"Very high transfer dependency","2004","(3a) lower tertiary education","West Germany","4","","",""
"Very high transfer dependency","2004","(3a) lower tertiary education","East Germany","11","","",""
"Very high transfer dependency","2004","(3b) higher tertiary education","West Germany","7","","",""
"Very high transfer dependency","2004","(3b) higher tertiary education","East Germany","5","","",""
"Complete transfer dependency","2004","(0) in school","West Germany","3","","",""
"Complete transfer dependency","2004","(0) in school","East Germany","3","","",""
"Complete transfer dependency","2004","(1a) inadequately completed","West Germany","6","","",""
"Complete transfer dependency","2004","(1a) inadequately completed","East Germany","1","","",""
"Complete transfer dependency","2004","(1b) general elementary school","West Germany","37","0.0207707469605856","0.0141361100688804","0.0274053838522908"
"Complete transfer dependency","2004","(1b) general elementary school","East Germany","5","","",""
"Complete transfer dependency","2004","(1c) basic vocational qualification","West Germany","44","0.0117672801888099","0.00873581250964815","0.0147987478679717"
"Complete transfer dependency","2004","(1c) basic vocational qualification","East Germany","27","","",""
"Complete transfer dependency","2004","(2b) intermediate general qualification","West Germany","4","","",""
"Complete transfer dependency","2004","(2b) intermediate general qualification","East Germany","1","","",""
"Complete transfer dependency","2004","(2a) intermediate vocational","West Germany","16","","",""
"Complete transfer dependency","2004","(2a) intermediate vocational","East Germany","30","0.0331672934728599","0.0246970942163966","0.0416374927293232"
"Complete transfer dependency","2004","(2c_gen) general maturity certificate","West Germany","3","","",""
"Complete transfer dependency","2004","(2c_gen) general maturity certificate","East Germany","","","",""
"Complete transfer dependency","2004","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"Complete transfer dependency","2004","(2c_voc) vocational maturity certificate","East Germany","1","","",""
"Complete transfer dependency","2004","(3a) lower tertiary education","West Germany","3","","",""
"Complete transfer dependency","2004","(3a) lower tertiary education","East Germany","1","","",""
"Complete transfer dependency","2004","(3b) higher tertiary education","West Germany","9","","",""
"Complete transfer dependency","2004","(3b) higher tertiary education","East Germany","","","",""
"No transfer dependency","2005","(0) in school","West Germany","7","","",""
"No transfer dependency","2005","(0) in school","East Germany","","","",""
"No transfer dependency","2005","(1a) inadequately completed","West Germany","70","0.349650002872723","0.287341520793763","0.411958484951682"
"No transfer dependency","2005","(1a) inadequately completed","East Germany","12","","",""
"No transfer dependency","2005","(1b) general elementary school","West Germany","780","0.501336018507864","0.47712979337482","0.525542243640909"
"No transfer dependency","2005","(1b) general elementary school","East Germany","104","0.50416316931685","0.436215999330966","0.572110339302733"
"No transfer dependency","2005","(1c) basic vocational qualification","West Germany","2364","0.556909523010619","0.542552813388623","0.571266232632616"
"No transfer dependency","2005","(1c) basic vocational qualification","East Germany","692","0.644894988351857","0.616407356276216","0.673382620427498"
"No transfer dependency","2005","(2b) intermediate general qualification","West Germany","109","0.265560783621949","0.223867187421867","0.307254379822032"
"No transfer dependency","2005","(2b) intermediate general qualification","East Germany","10","","",""
"No transfer dependency","2005","(2a) intermediate vocational","West Germany","1261","0.455076700663201","0.437487211139739","0.472666190186663"
"No transfer dependency","2005","(2a) intermediate vocational","East Germany","430","0.294591711082901","0.272616037027154","0.316567385138647"
