"transab_cat","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Very low transfer dependency","1986","Full Time","(Married) couple without C. ","132","0.104826864014237","0.086064483917426","0.123589244111048","1"
"Very low transfer dependency","1986","Full Time","Single parent ","129","0.62883601567161","0.563338237853584","0.694333793489635","1"
"Very low transfer dependency","1986","Part Time","Couple + C. LE and GT 16","230","0.921545814114949","0.888672154439686","0.954419473790212","1"
"Very low transfer dependency","1986","Not Working","1-pers.-HH","51","0.101379619225815","0.075683140406018","0.127076098045612","1"
"Very low transfer dependency","1986","Not Working","(Married) couple without C. ","72","0.0639918326171584","0.0488154789067707","0.079168186327546","1"
"Very low transfer dependency","1986","Not Working","Single parent ","94","0.463691320855809","0.392969521211375","0.534413120500244","1"
"Very low transfer dependency","1986","Not Working","Couple + C. LE 16 ","557","0.865927315378073","0.839873203193306","0.891981427562841","1"
"Complete transfer dependency","1987","Full Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1987","Full Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1987","Full Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1987","Full Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1987","Full Time","Single parent ","","","","","5"
"Complete transfer dependency","1987","Full Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1987","Part Time","1-pers.-HH","","","","","5"
"Complete transfer dependency","1987","Part Time","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1987","Part Time","Single parent ","","","","","5"
"Complete transfer dependency","1987","Part Time","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1987","Part Time","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1987","Part Time","Couple + C. LE and GT 16","","","","","5"
"Complete transfer dependency","1987","Not Working","1-pers.-HH","22","","","","5"
"Complete transfer dependency","1987","Not Working","(Married) couple without C. ","4","","","","5"
"Complete transfer dependency","1987","Not Working","Single parent ","10","","","","5"
"Complete transfer dependency","1987","Not Working","Couple + C. LE 16 ","24","","","","5"
"Complete transfer dependency","1987","Not Working","Couple + C. GT 16 ","3","","","","5"
"Complete transfer dependency","1987","Not Working","Couple + C. LE and GT 16","7","","","","5"
"High transfer dependency","1987","Full Time","(Married) couple without C. ","","","","","3"
"High transfer dependency","1987","Full Time","1-pers.-HH","3","","","","3"
"High transfer dependency","1987","Part Time","Single parent ","2","","","","3"
"High transfer dependency","1987","Part Time","Couple + C. LE 16 ","11","","","","3"
"High transfer dependency","1987","Part Time","Couple + C. LE and GT 16","5","","","","3"
"High transfer dependency","1987","Not Working","1-pers.-HH","3","","","","3"
"High transfer dependency","1987","Not Working","(Married) couple without C. ","13","","","","3"
"High transfer dependency","1987","Part Time","Couple + C. GT 16 ","6","","","","3"
"High transfer dependency","1987","Part Time","(Married) couple without C. ","3","","","","3"
"High transfer dependency","1987","Not Working","Single parent ","6","","","","3"
"High transfer dependency","1987","Part Time","1-pers.-HH","8","","","","3"
"High transfer dependency","1987","Full Time","Couple + C. LE and GT 16","3","","","","3"
"High transfer dependency","1987","Full Time","Couple + C. GT 16 ","1","","","","3"
"High transfer dependency","1987","Full Time","Single parent ","1","","","","3"
"High transfer dependency","1987","Full Time","Couple + C. LE 16 ","1","","","","3"
"High transfer dependency","1987","Not Working","Couple + C. LE 16 ","14","","","","3"
"High transfer dependency","1987","Not Working","Couple + C. GT 16 ","12","","","","3"
"High transfer dependency","1987","Not Working","Couple + C. LE and GT 16","9","","","","3"
"Low transfer dependency","1987","Full Time","Couple + C. GT 16 ","7","","","","2"
"Low transfer dependency","1987","Full Time","Couple + C. LE and GT 16","15","","","","2"
"Low transfer dependency","1987","Not Working","Couple + C. LE and GT 16","31","0.063404893518886","0.0399592923153137","0.0868504947224582","2"
"Low transfer dependency","1987","Not Working","Couple + C. GT 16 ","23","","","","2"
"Low transfer dependency","1987","Full Time","1-pers.-HH","1","","","","2"
"Low transfer dependency","1987","Full Time","(Married) couple without C. ","13","","","","2"
"Low transfer dependency","1987","Full Time","Single parent ","2","","","","2"
"Low transfer dependency","1987","Full Time","Couple + C. LE 16 ","28","","","","2"
"Low transfer dependency","1987","Part Time","1-pers.-HH","9","","","","2"
"Low transfer dependency","1987","Part Time","(Married) couple without C. ","13","","","","2"
"Low transfer dependency","1987","Part Time","Single parent ","24","","","","2"
"Low transfer dependency","1987","Part Time","Couple + C. LE 16 ","27","","","","2"
"Low transfer dependency","1987","Part Time","Couple + C. GT 16 ","8","","","","2"
"Low transfer dependency","1987","Part Time","Couple + C. LE and GT 16","17","","","","2"
"Low transfer dependency","1987","Not Working","1-pers.-HH","15","","","","2"
"Low transfer dependency","1987","Not Working","(Married) couple without C. ","20","","","","2"
"Low transfer dependency","1987","Not Working","Single parent ","23","","","","2"
"Low transfer dependency","1987","Not Working","Couple + C. LE 16 ","43","0.070197905864102","0.0501686220472383","0.0902271896809658","2"
"No transfer dependency","1987","Full Time","1-pers.-HH","406","0.918378915020991","0.893304691911078","0.943453138130903","0"
"No transfer dependency","1987","Full Time","(Married) couple without C. ","899","0.880338665595207","0.860546207251725","0.90013112393869","0"
"No transfer dependency","1987","Full Time","Single parent ","72","0.396350147404175","0.328218709090106","0.464481585718244","0"
"No transfer dependency","1987","Full Time","Couple + C. LE 16 ","32","0.0271517062339394","0.0179484649995722","0.0363549474683066","0"
"No transfer dependency","1987","Full Time","Couple + C. GT 16 ","416","0.452832859144539","0.420402424267052","0.485263294022025","0"
"No transfer dependency","1987","Full Time","Couple + C. LE and GT 16","12","","","","0"
"No transfer dependency","1987","Part Time","1-pers.-HH","67","0.572745208420009","0.484237382854777","0.661253033985241","0"
"No transfer dependency","1987","Part Time","(Married) couple without C. ","226","0.777307416693066","0.73046103429183","0.824153799094302","0"
"No transfer dependency","1987","Part Time","Single parent ","24","","","","0"
"No transfer dependency","1987","Part Time","Couple + C. LE 16 ","11","","","","0"
"No transfer dependency","1987","Part Time","Couple + C. GT 16 ","97","0.2781421332523","0.23217357357924","0.324110692925359","0"
"No transfer dependency","1987","Part Time","Couple + C. LE and GT 16","8","","","","0"
"No transfer dependency","1987","Not Working","1-pers.-HH","418","0.80895506847202","0.775422942419461","0.842487194524579","0"
"No transfer dependency","1987","Not Working","(Married) couple without C. ","864","0.903102022715544","0.884600046841693","0.921603998589394","0"
"No transfer dependency","1987","Not Working","Single parent ","49","0.327370056926507","0.258818169956237","0.395921943896776","0"
"No transfer dependency","1987","Not Working","Couple + C. LE 16 ","9","","","","0"
"No transfer dependency","1987","Not Working","Couple + C. GT 16 ","201","0.346215815623735","0.309413831488785","0.383017799758685","0"
"No transfer dependency","1987","Not Working","Couple + C. LE and GT 16","6","","","","0"
"Very high transfer dependency","1987","Part Time","Couple + C. LE 16 ","3","","","","4"
"Very high transfer dependency","1987","Part Time","Single parent ","2","","","","4"
"Very high transfer dependency","1987","Part Time","(Married) couple without C. ","1","","","","4"
"Very high transfer dependency","1987","Full Time","Couple + C. LE and GT 16","1","","","","4"
"Very high transfer dependency","1987","Part Time","1-pers.-HH","2","","","","4"
"Very high transfer dependency","1987","Full Time","Couple + C. GT 16 ","","","","","4"
"Very high transfer dependency","1987","Full Time","Couple + C. LE 16 ","","","","","4"
"Very high transfer dependency","1987","Full Time","1-pers.-HH","1","","","","4"
"Very high transfer dependency","1987","Full Time","(Married) couple without C. ","","","","","4"
"Very high transfer dependency","1987","Full Time","Single parent ","","","","","4"
"Very high transfer dependency","1987","Part Time","Couple + C. GT 16 ","1","","","","4"
"Very high transfer dependency","1987","Part Time","Couple + C. LE and GT 16","2","","","","4"
"Very high transfer dependency","1987","Not Working","1-pers.-HH","19","","","","4"
"Very high transfer dependency","1987","Not Working","(Married) couple without C. ","9","","","","4"
"Very high transfer dependency","1987","Not Working","Single parent ","6","","","","4"
"Very high transfer dependency","1987","Not Working","Couple + C. LE 16 ","9","","","","4"
"Very high transfer dependency","1987","Not Working","Couple + C. GT 16 ","2","","","","4"
"Very high transfer dependency","1987","Not Working","Couple + C. LE and GT 16","6","","","","4"
"Very low transfer dependency","1987","Part Time","1-pers.-HH","34","0.274112948792463","0.194303048462696","0.35392284912223","1"
"Very low transfer dependency","1987","Part Time","(Married) couple without C. ","60","0.191372127208066","0.147078578907986","0.235665675508147","1"
"Very low transfer dependency","1987","Part Time","Single parent ","71","0.533577052428048","0.445414518969128","0.621739585886967","1"
"Very low transfer dependency","1987","Part Time","Couple + C. LE 16 ","429","0.906893524523059","0.880925216929207","0.93286183211691","1"
"Very low transfer dependency","1987","Part Time","Couple + C. GT 16 ","253","0.68762497957999","0.64007879959028","0.7351711595697","1"
"Very low transfer dependency","1987","Full Time","Couple + C. LE and GT 16","516","0.932832006916587","0.911855298884753","0.95380871494842","1"
"Very low transfer dependency","1987","Full Time","Couple + C. GT 16 ","481","0.542465080576293","0.51000707596167","0.574923085190916","1"
"Very low transfer dependency","1987","Not Working","Couple + C. LE and GT 16","356","0.874034714755234","0.842110970645084","0.905958458865385","1"
"Very low transfer dependency","1987","Full Time","Couple + C. LE 16 ","1137","0.94691032633172","0.934213969018685","0.959606683644755","1"
"Very low transfer dependency","1987","Not Working","Couple + C. GT 16 ","401","0.606318463907921","0.568526148788957","0.644110779026886","1"
"Very low transfer dependency","1987","Full Time","1-pers.-HH","47","0.067453858604784","0.0444842330385418","0.0904234841710261","1"
"Very low transfer dependency","1987","Full Time","(Married) couple without C. ","121","0.106124613058592","0.0873424987361867","0.124906727380998","1"
"Very low transfer dependency","1987","Full Time","Single parent ","123","0.592186331436618","0.523735997012598","0.660636665860638","1"
"Very low transfer dependency","1987","Part Time","Couple + C. LE and GT 16","212","0.877822620276762","0.836731123099296","0.918914117454229","1"
"Very low transfer dependency","1987","Not Working","1-pers.-HH","51","0.101637932673215","0.0758637593831605","0.127412105963269","1"
"Very low transfer dependency","1987","Not Working","(Married) couple without C. ","72","0.0633255635277274","0.0480928872511979","0.078558239804257","1"
"Very low transfer dependency","1987","Not Working","Single parent ","86","0.436542561979459","0.36408967535663","0.508995448602289","1"
"Very low transfer dependency","1987","Not Working","Couple + C. LE 16 ","526","0.840542133366257","0.8118402231853","0.869244043547215","1"
"Complete transfer dependency","1988","Full Time","Couple + C. GT 16 ","","","","","5"
