"transab_cat","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very high transfer dependency","2009","(2b) intermediate general qualification","13","","",""
"Very high transfer dependency","2009","(2a) intermediate vocational","74","0.0226655455850858","0.0182390720726772","0.0270920190974944"
"Very high transfer dependency","2009","(2c_gen) general maturity certificate","17","","",""
"Very high transfer dependency","2009","(2c_voc) vocational maturity certificate","9","","",""
"Very high transfer dependency","2009","(3a) lower tertiary education","9","","",""
"Very high transfer dependency","2009","(3b) higher tertiary education","7","","",""
"Complete transfer dependency","2009","(0) in school","5","","",""
"Complete transfer dependency","2009","(1a) inadequately completed","15","","",""
"Complete transfer dependency","2009","(1b) general elementary school","30","0.0321343018961163","0.0229258933674476","0.0413427104247851"
"Complete transfer dependency","2009","(1c) basic vocational qualification","45","0.0150734989495197","0.0116290482032248","0.0185179496958146"
"Complete transfer dependency","2009","(2b) intermediate general qualification","13","","",""
"Complete transfer dependency","2009","(2a) intermediate vocational","29","","",""
"Complete transfer dependency","2009","(2c_gen) general maturity certificate","10","","",""
"Complete transfer dependency","2009","(2c_voc) vocational maturity certificate","7","","",""
"Complete transfer dependency","2009","(3a) lower tertiary education","2","","",""
"Complete transfer dependency","2009","(3b) higher tertiary education","6","","",""
"No transfer dependency","2010","(0) in school","5","","",""
"No transfer dependency","2010","(1a) inadequately completed","55","0.319242177275673","0.270050118851946","0.3684342356994"
"No transfer dependency","2010","(1b) general elementary school","654","0.495788060923208","0.473090471716091","0.518485650130325"
"No transfer dependency","2010","(1c) basic vocational qualification","2552","0.594941707279614","0.582032426972257","0.60785098758697"
"No transfer dependency","2010","(2b) intermediate general qualification","99","0.238718392512357","0.205819305717734","0.271617479306981"
"No transfer dependency","2010","(2a) intermediate vocational","1772","0.464131293793944","0.451571892768967","0.476690694818921"
"No transfer dependency","2010","(2c_gen) general maturity certificate","163","0.268706897342364","0.239778127378577","0.297635667306151"
"No transfer dependency","2010","(2c_voc) vocational maturity certificate","540","0.437797247292047","0.416603632422657","0.458990862161437"
"No transfer dependency","2010","(3a) lower tertiary education","799","0.570360976650758","0.548258853418205","0.592463099883311"
"No transfer dependency","2010","(3b) higher tertiary education","1204","0.504461412840668","0.487593400211091","0.521329425470244"
"Very low transfer dependency","2010","(0) in school","526","0.827220534168252","0.799073140290253","0.855367928046252"
"Very low transfer dependency","2010","(1a) inadequately completed","99","0.266743003163078","0.220075650008409","0.313410356317747"
"Very low transfer dependency","2010","(1b) general elementary school","576","0.290625371639017","0.270012916403827","0.311237826874207"
"Very low transfer dependency","2010","(1c) basic vocational qualification","2097","0.301297487805617","0.289231858811939","0.313363116799295"
"Very low transfer dependency","2010","(2b) intermediate general qualification","332","0.532796409293683","0.494292753674963","0.571300064912404"
"Very low transfer dependency","2010","(2a) intermediate vocational","3210","0.428414602958698","0.415952480931028","0.440876724986368"
"Very low transfer dependency","2010","(2c_gen) general maturity certificate","513","0.532578532626151","0.500018039182823","0.565139026069479"
"Very low transfer dependency","2010","(2c_voc) vocational maturity certificate","1227","0.472353795294469","0.451026923664506","0.493680666924432"
"Very low transfer dependency","2010","(3a) lower tertiary education","991","0.38382869508427","0.362115352320036","0.405542037848503"
"Very low transfer dependency","2010","(3b) higher tertiary education","1897","0.429601298761952","0.412900653193686","0.446301944330217"
"Low transfer dependency","2010","(0) in school","80","0.066753232124645","0.048170230267787","0.0853362339815031"
"Low transfer dependency","2010","(1a) inadequately completed","56","0.187821255641799","0.146608018982211","0.229034492301388"
"Low transfer dependency","2010","(1b) general elementary school","257","0.0998171624020543","0.0862091996721893","0.113425125131919"
"Low transfer dependency","2010","(1c) basic vocational qualification","464","0.0507251115952143","0.0449546100563677","0.056495613134061"
"Low transfer dependency","2010","(2b) intermediate general qualification","82","0.101789190574502","0.0784541692145832","0.12512421193442"
"Low transfer dependency","2010","(2a) intermediate vocational","619","0.0570602363972274","0.0512186868778452","0.0629017859166096"
"Low transfer dependency","2010","(2c_gen) general maturity certificate","111","0.0869924613742381","0.0686007215983496","0.105384201150127"
"Low transfer dependency","2010","(2c_voc) vocational maturity certificate","192","0.0382543821849732","0.0300604428322228","0.0464483215377235"
"Low transfer dependency","2010","(3a) lower tertiary education","98","0.0290650931032228","0.0215646287658516","0.0365655574405941"
"Low transfer dependency","2010","(3b) higher tertiary education","187","0.0403022815108751","0.0336672460280271","0.046937316993723"
"High transfer dependency","2010","(0) in school","30","0.0271257043711328","0.0150308581656019","0.0392205505766638"
"High transfer dependency","2010","(1a) inadequately completed","39","0.0563498631109273","0.0320171531330163","0.0806825730888382"
"High transfer dependency","2010","(1b) general elementary school","160","0.0432084841969305","0.0339781311947743","0.0524388371990867"
"High transfer dependency","2010","(1c) basic vocational qualification","183","0.0196283906127362","0.0159804835242115","0.0232762977012609"
"High transfer dependency","2010","(2b) intermediate general qualification","50","0.0559149168067164","0.0381837366238746","0.0736460969895582"
"High transfer dependency","2010","(2a) intermediate vocational","255","0.024027923215122","0.0201713985075917","0.0278844479226522"
"High transfer dependency","2010","(2c_gen) general maturity certificate","60","0.0568182869824721","0.041710996629782","0.0719255773351622"
"High transfer dependency","2010","(2c_voc) vocational maturity certificate","79","0.0271377193457196","0.0201965219200894","0.0340789167713498"
"High transfer dependency","2010","(3a) lower tertiary education","23","","",""
"High transfer dependency","2010","(3b) higher tertiary education","38","0.0123325032817784","0.00860908177309492","0.016055924790462"
"Very high transfer dependency","2010","(0) in school","38","0.0529385863718041","0.0362677758671599","0.0696093968764482"
"Very high transfer dependency","2010","(1a) inadequately completed","54","0.0688475976558915","0.0421302511569222","0.0955649441548609"
"Very high transfer dependency","2010","(1b) general elementary school","129","0.0357670486251534","0.027336464352323","0.0441976328979838"
"Very high transfer dependency","2010","(1c) basic vocational qualification","163","0.0178753282845618","0.0143910215277803","0.0213596350413434"
"Very high transfer dependency","2010","(2b) intermediate general qualification","56","0.0576842933517067","0.0396916389955979","0.0756769477078154"
"Very high transfer dependency","2010","(2a) intermediate vocational","147","0.0164470553269321","0.0132440161372738","0.0196500945165903"
"Very high transfer dependency","2010","(2c_gen) general maturity certificate","23","","",""
"Very high transfer dependency","2010","(2c_voc) vocational maturity certificate","45","0.0125240548517093","0.00777335290710772","0.0172747567963109"
"Very high transfer dependency","2010","(3a) lower tertiary education","13","","",""
"Very high transfer dependency","2010","(3b) higher tertiary education","28","","",""
"Complete transfer dependency","2010","(0) in school","14","","",""
"Complete transfer dependency","2010","(1a) inadequately completed","42","0.100996103152631","0.0692001653171939","0.132792040988068"
"Complete transfer dependency","2010","(1b) general elementary school","88","0.0347938722136369","0.0264745766437089","0.043113167783565"
"Complete transfer dependency","2010","(1c) basic vocational qualification","96","0.0155319744222571","0.0122802015745769","0.0187837472699374"
"Complete transfer dependency","2010","(2b) intermediate general qualification","26","","",""
"Complete transfer dependency","2010","(2a) intermediate vocational","54","0.00991888830807688","0.00742322386304002","0.0124145527531137"
"Complete transfer dependency","2010","(2c_gen) general maturity certificate","32","0.0294709601643622","0.0184340824092618","0.0405078379194626"
"Complete transfer dependency","2010","(2c_voc) vocational maturity certificate","22","","",""
"Complete transfer dependency","2010","(3a) lower tertiary education","3","","",""
