"transab_cat","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very low transfer dependency","1989","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Very low transfer dependency","1989","66 and older","(3a) lower tertiary education","1","","",""
"Very low transfer dependency","1989","66 and older","(3b) higher tertiary education","2","","",""
"Low transfer dependency","1989","16-34 y.","(0) in school","10","","",""
"Low transfer dependency","1989","16-34 y.","(1a) inadequately completed","9","","",""
"Low transfer dependency","1989","16-34 y.","(1b) general elementary school","41","0.0497830773744328","0.0335192793439099","0.0660468754049556"
"Low transfer dependency","1989","16-34 y.","(1c) basic vocational qualification","29","","",""
"Low transfer dependency","1989","16-34 y.","(2b) intermediate general qualification","3","","",""
"Low transfer dependency","1989","16-34 y.","(2a) intermediate vocational","10","","",""
"Low transfer dependency","1989","16-34 y.","(2c_gen) general maturity certificate","16","","",""
"Low transfer dependency","1989","16-34 y.","(2c_voc) vocational maturity certificate","8","","",""
"Low transfer dependency","1989","16-34 y.","(3a) lower tertiary education","1","","",""
"Low transfer dependency","1989","16-34 y.","(3b) higher tertiary education","1","","",""
"Low transfer dependency","1989","35-65 y.","(0) in school","","","",""
"Low transfer dependency","1989","35-65 y.","(1a) inadequately completed","35","0.0861544245804823","0.0618971652431591","0.110411683917806"
"Low transfer dependency","1989","35-65 y.","(1b) general elementary school","43","0.0313098931203903","0.0209806143954703","0.0416391718453103"
"Low transfer dependency","1989","35-65 y.","(1c) basic vocational qualification","45","0.0223933323476667","0.0156199077766553","0.029166756918678"
"Low transfer dependency","1989","35-65 y.","(2b) intermediate general qualification","1","","",""
"Low transfer dependency","1989","35-65 y.","(2a) intermediate vocational","6","","",""
"Low transfer dependency","1989","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Low transfer dependency","1989","35-65 y.","(2c_voc) vocational maturity certificate","7","","",""
"Low transfer dependency","1989","35-65 y.","(3a) lower tertiary education","2","","",""
"Low transfer dependency","1989","35-65 y.","(3b) higher tertiary education","6","","",""
"Low transfer dependency","1989","66 and older","(0) in school","","","",""
"Low transfer dependency","1989","66 and older","(1a) inadequately completed","1","","",""
"Low transfer dependency","1989","66 and older","(1b) general elementary school","7","","",""
"Low transfer dependency","1989","66 and older","(1c) basic vocational qualification","2","","",""
"Low transfer dependency","1989","66 and older","(2b) intermediate general qualification","","","",""
"Low transfer dependency","1989","66 and older","(2a) intermediate vocational","","","",""
"Low transfer dependency","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"Low transfer dependency","1989","66 and older","(2c_voc) vocational maturity certificate","1","","",""
"Low transfer dependency","1989","66 and older","(3a) lower tertiary education","","","",""
"Low transfer dependency","1989","66 and older","(3b) higher tertiary education","","","",""
"High transfer dependency","1989","16-34 y.","(0) in school","3","","",""
"High transfer dependency","1989","16-34 y.","(1a) inadequately completed","4","","",""
"High transfer dependency","1989","16-34 y.","(1b) general elementary school","12","","",""
"High transfer dependency","1989","16-34 y.","(1c) basic vocational qualification","7","","",""
"High transfer dependency","1989","16-34 y.","(2b) intermediate general qualification","6","","",""
"High transfer dependency","1989","16-34 y.","(2a) intermediate vocational","2","","",""
"High transfer dependency","1989","16-34 y.","(2c_gen) general maturity certificate","10","","",""
"High transfer dependency","1989","16-34 y.","(2c_voc) vocational maturity certificate","5","","",""
"High transfer dependency","1989","16-34 y.","(3a) lower tertiary education","","","",""
"High transfer dependency","1989","16-34 y.","(3b) higher tertiary education","","","",""
"High transfer dependency","1989","35-65 y.","(0) in school","","","",""
"High transfer dependency","1989","35-65 y.","(1a) inadequately completed","10","","",""
"High transfer dependency","1989","35-65 y.","(1b) general elementary school","17","","",""
"High transfer dependency","1989","35-65 y.","(1c) basic vocational qualification","14","","",""
"High transfer dependency","1989","35-65 y.","(2b) intermediate general qualification","2","","",""
"High transfer dependency","1989","35-65 y.","(2a) intermediate vocational","2","","",""
"High transfer dependency","1989","35-65 y.","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1989","35-65 y.","(2c_voc) vocational maturity certificate","1","","",""
"High transfer dependency","1989","35-65 y.","(3a) lower tertiary education","","","",""
"High transfer dependency","1989","35-65 y.","(3b) higher tertiary education","","","",""
"High transfer dependency","1989","66 and older","(0) in school","","","",""
"High transfer dependency","1989","66 and older","(1a) inadequately completed","","","",""
"High transfer dependency","1989","66 and older","(1b) general elementary school","","","",""
"High transfer dependency","1989","66 and older","(1c) basic vocational qualification","4","","",""
"High transfer dependency","1989","66 and older","(2b) intermediate general qualification","","","",""
"High transfer dependency","1989","66 and older","(2a) intermediate vocational","","","",""
"High transfer dependency","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"High transfer dependency","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"High transfer dependency","1989","66 and older","(3a) lower tertiary education","","","",""
"High transfer dependency","1989","66 and older","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1989","16-34 y.","(0) in school","","","",""
"Very high transfer dependency","1989","16-34 y.","(1a) inadequately completed","1","","",""
"Very high transfer dependency","1989","16-34 y.","(1b) general elementary school","12","","",""
"Very high transfer dependency","1989","16-34 y.","(1c) basic vocational qualification","3","","",""
"Very high transfer dependency","1989","16-34 y.","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","1989","16-34 y.","(2a) intermediate vocational","4","","",""
"Very high transfer dependency","1989","16-34 y.","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1989","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1989","16-34 y.","(3a) lower tertiary education","1","","",""
"Very high transfer dependency","1989","16-34 y.","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1989","35-65 y.","(0) in school","","","",""
"Very high transfer dependency","1989","35-65 y.","(1a) inadequately completed","3","","",""
"Very high transfer dependency","1989","35-65 y.","(1b) general elementary school","13","","",""
"Very high transfer dependency","1989","35-65 y.","(1c) basic vocational qualification","12","","",""
"Very high transfer dependency","1989","35-65 y.","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1989","35-65 y.","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1989","35-65 y.","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","1989","35-65 y.","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1989","35-65 y.","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1989","35-65 y.","(3b) higher tertiary education","","","",""
"Very high transfer dependency","1989","66 and older","(0) in school","","","",""
"Very high transfer dependency","1989","66 and older","(1a) inadequately completed","","","",""
"Very high transfer dependency","1989","66 and older","(1b) general elementary school","2","","",""
"Very high transfer dependency","1989","66 and older","(1c) basic vocational qualification","","","",""
"Very high transfer dependency","1989","66 and older","(2b) intermediate general qualification","","","",""
"Very high transfer dependency","1989","66 and older","(2a) intermediate vocational","","","",""
"Very high transfer dependency","1989","66 and older","(2c_gen) general maturity certificate","","","",""
"Very high transfer dependency","1989","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","1989","66 and older","(3a) lower tertiary education","","","",""
"Very high transfer dependency","1989","66 and older","(3b) higher tertiary education","","","",""
"Complete transfer dependency","1989","16-34 y.","(0) in school","2","","",""
"Complete transfer dependency","1989","16-34 y.","(1a) inadequately completed","6","","",""
"Complete transfer dependency","1989","16-34 y.","(1b) general elementary school","14","","",""
"Complete transfer dependency","1989","16-34 y.","(1c) basic vocational qualification","6","","",""
"Complete transfer dependency","1989","16-34 y.","(2b) intermediate general qualification","2","","",""
"Complete transfer dependency","1989","16-34 y.","(2a) intermediate vocational","1","","",""
"Complete transfer dependency","1989","16-34 y.","(2c_gen) general maturity certificate","","","",""
"Complete transfer dependency","1989","16-34 y.","(2c_voc) vocational maturity certificate","","","",""
