"transab_cat","year","e11102","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"High transfer dependency","1988","Employed","Couple + C. GT 16 ","4","","","","3"
"Low transfer dependency","1988","Not Employed","1-pers.-HH","8","","","","2"
"Low transfer dependency","1988","Not Employed","(Married) couple without C. ","17","","","","2"
"Low transfer dependency","1988","Not Employed","Single parent ","22","","","","2"
"Low transfer dependency","1988","Not Employed","Couple + C. LE 16 ","27","","","","2"
"Low transfer dependency","1988","Not Employed","Couple + C. GT 16 ","29","","","","2"
"Low transfer dependency","1988","Not Employed","Couple + C. LE and GT 16","31","0.0621047758193239","0.0369990040799901","0.0872105475586577","2"
"Low transfer dependency","1988","Employed","1-pers.-HH","13","","","","2"
"Low transfer dependency","1988","Employed","(Married) couple without C. ","13","","","","2"
"Low transfer dependency","1988","Employed","Single parent ","26","","","","2"
"Low transfer dependency","1988","Employed","Couple + C. LE 16 ","46","0.0281402274557349","0.0199833745472805","0.0362970803641893","2"
"Low transfer dependency","1988","Employed","Couple + C. GT 16 ","18","","","","2"
"Low transfer dependency","1988","Employed","Couple + C. LE and GT 16","33","0.0352466656007707","0.0214070806146514","0.0490862505868901","2"
"No transfer dependency","1988","Not Employed","1-pers.-HH","419","0.817538768409166","0.784469702574466","0.850607834243867","0"
"No transfer dependency","1988","Not Employed","(Married) couple without C. ","823","0.89959071369131","0.880398191052977","0.918783236329642","0"
"No transfer dependency","1988","Not Employed","Single parent ","50","0.308873923172288","0.239215442035307","0.378532404309269","0"
"No transfer dependency","1988","Not Employed","Couple + C. LE 16 ","3","","","","0"
"No transfer dependency","1988","Not Employed","Couple + C. GT 16 ","215","0.376291289756079","0.339076927225408","0.413505652286751","0"
"No transfer dependency","1988","Not Employed","Couple + C. LE and GT 16","6","","","","0"
"No transfer dependency","1988","Employed","1-pers.-HH","457","0.853897686922589","0.824134397818075","0.883660976027104","0"
"No transfer dependency","1988","Employed","(Married) couple without C. ","1099","0.870534454730965","0.852368791517569","0.888700117944361","0"
"No transfer dependency","1988","Employed","Single parent ","105","0.348762260433842","0.29702852795248","0.400495992915203","0"
"No transfer dependency","1988","Employed","Couple + C. LE 16 ","37","0.0230409839491475","0.015640745574895","0.0304412223234","0"
"No transfer dependency","1988","Employed","Couple + C. GT 16 ","516","0.42040220442421","0.393157230125061","0.447647178723358","0"
"No transfer dependency","1988","Employed","Couple + C. LE and GT 16","11","","","","0"
"Very high transfer dependency","1988","Not Employed","1-pers.-HH","15","","","","4"
"Very high transfer dependency","1988","Not Employed","(Married) couple without C. ","8","","","","4"
"Very high transfer dependency","1988","Not Employed","Single parent ","9","","","","4"
"Very high transfer dependency","1988","Not Employed","Couple + C. LE 16 ","8","","","","4"
"Very high transfer dependency","1988","Employed","Couple + C. LE and GT 16","2","","","","4"
"Very high transfer dependency","1988","Not Employed","Couple + C. GT 16 ","9","","","","4"
"Very high transfer dependency","1988","Employed","1-pers.-HH","2","","","","4"
"Very high transfer dependency","1988","Employed","(Married) couple without C. ","2","","","","4"
"Very high transfer dependency","1988","Employed","Single parent ","1","","","","4"
"Very high transfer dependency","1988","Employed","Couple + C. LE 16 ","6","","","","4"
"Very high transfer dependency","1988","Employed","Couple + C. GT 16 ","2","","","","4"
"Very high transfer dependency","1988","Not Employed","Couple + C. LE and GT 16","3","","","","4"
"Very low transfer dependency","1988","Employed","Couple + C. LE 16 ","1482","0.937054239111643","0.925075182021371","0.949033296201915","1"
"Very low transfer dependency","1988","Not Employed","1-pers.-HH","48","0.0961415215602506","0.0709015906850023","0.121381452435499","1"
"Very low transfer dependency","1988","Not Employed","(Married) couple without C. ","73","0.0666255058728417","0.0507008203816886","0.0825501913639949","1"
"Very low transfer dependency","1988","Not Employed","Couple + C. GT 16 ","390","0.574651005959559","0.536672979966654","0.612629031952463","1"
"Very low transfer dependency","1988","Not Employed","Couple + C. LE and GT 16","304","0.88914053665672","0.85648133940932","0.92179973390412","1"
"Very low transfer dependency","1988","Employed","1-pers.-HH","66","0.105497171032472","0.0796114226941956","0.131382919370749","1"
"Very low transfer dependency","1988","Employed","(Married) couple without C. ","189","0.113712566053542","0.0965345620591787","0.130890570047905","1"
"Very low transfer dependency","1988","Employed","Single parent ","189","0.547737387618396","0.493709146726293","0.6017656285105","1"
"Very low transfer dependency","1988","Employed","Couple + C. GT 16 ","721","0.566647236437497","0.539296582123419","0.593997890751575","1"
"Very low transfer dependency","1988","Employed","Couple + C. LE and GT 16","633","0.941247549900548","0.923598520596194","0.958896579204902","1"
"Very low transfer dependency","1988","Not Employed","Single parent ","76","0.435148789147324","0.36040232377908","0.509895254515568","1"
"Very low transfer dependency","1988","Not Employed","Couple + C. LE 16 ","484","0.889301122519041","0.86305543537805","0.915546809660032","1"
"Complete transfer dependency","1989","Employed","(Married) couple without C. ","","","","","5"
"Complete transfer dependency","1989","Not Employed","1-pers.-HH","22","","","","5"
"Complete transfer dependency","1989","Not Employed","(Married) couple without C. ","6","","","","5"
"Complete transfer dependency","1989","Not Employed","Single parent ","8","","","","5"
"Complete transfer dependency","1989","Not Employed","Couple + C. LE 16 ","29","","","","5"
"Complete transfer dependency","1989","Not Employed","Couple + C. GT 16 ","6","","","","5"
"Complete transfer dependency","1989","Not Employed","Couple + C. LE and GT 16","6","","","","5"
"Complete transfer dependency","1989","Employed","1-pers.-HH","","","","","5"
"Complete transfer dependency","1989","Employed","Single parent ","","","","","5"
"Complete transfer dependency","1989","Employed","Couple + C. LE 16 ","","","","","5"
"Complete transfer dependency","1989","Employed","Couple + C. GT 16 ","","","","","5"
"Complete transfer dependency","1989","Employed","Couple + C. LE and GT 16","","","","","5"
"High transfer dependency","1989","Not Employed","1-pers.-HH","8","","","","3"
"High transfer dependency","1989","Not Employed","(Married) couple without C. ","6","","","","3"
"High transfer dependency","1989","Not Employed","Single parent ","14","","","","3"
"High transfer dependency","1989","Not Employed","Couple + C. LE 16 ","8","","","","3"
"High transfer dependency","1989","Employed","Single parent ","8","","","","3"
"High transfer dependency","1989","Employed","Couple + C. LE and GT 16","8","","","","3"
"High transfer dependency","1989","Not Employed","Couple + C. GT 16 ","9","","","","3"
"High transfer dependency","1989","Not Employed","Couple + C. LE and GT 16","10","","","","3"
"High transfer dependency","1989","Employed","1-pers.-HH","6","","","","3"
"High transfer dependency","1989","Employed","(Married) couple without C. ","3","","","","3"
"High transfer dependency","1989","Employed","Couple + C. LE 16 ","12","","","","3"
"High transfer dependency","1989","Employed","Couple + C. GT 16 ","4","","","","3"
"Low transfer dependency","1989","Not Employed","1-pers.-HH","6","","","","2"
"Low transfer dependency","1989","Not Employed","(Married) couple without C. ","30","0.0236450600109578","0.0137294623460659","0.0335606576758497","2"
"Low transfer dependency","1989","Not Employed","Single parent ","11","","","","2"
"Low transfer dependency","1989","Not Employed","Couple + C. LE 16 ","27","","","","2"
"Low transfer dependency","1989","Not Employed","Couple + C. GT 16 ","23","","","","2"
"Low transfer dependency","1989","Not Employed","Couple + C. LE and GT 16","23","","","","2"
"Low transfer dependency","1989","Employed","1-pers.-HH","8","","","","2"
"Low transfer dependency","1989","Employed","(Married) couple without C. ","37","0.0276934988128754","0.0188479889237883","0.0365390087019625","2"
"Low transfer dependency","1989","Employed","Single parent ","9","","","","2"
"Low transfer dependency","1989","Employed","Couple + C. LE 16 ","44","0.0255206772696419","0.0175744489603267","0.0334669055789571","2"
"Low transfer dependency","1989","Employed","Couple + C. GT 16 ","16","","","","2"
"Low transfer dependency","1989","Employed","Couple + C. LE and GT 16","24","","","","2"
"No transfer dependency","1989","Not Employed","1-pers.-HH","410","0.805916099117396","0.771658826603398","0.840173371631395","0"
"No transfer dependency","1989","Not Employed","(Married) couple without C. ","798","0.909781093219289","0.891084518220029","0.928477668218549","0"
"No transfer dependency","1989","Not Employed","Single parent ","56","0.368072663458615","0.294706737973836","0.441438588943393","0"
"No transfer dependency","1989","Not Employed","Couple + C. LE 16 ","8","","","","0"
"No transfer dependency","1989","Not Employed","Couple + C. GT 16 ","185","0.339968407486486","0.303008144421922","0.376928670551051","0"
"No transfer dependency","1989","Not Employed","Couple + C. LE and GT 16","8","","","","0"
"No transfer dependency","1989","Employed","1-pers.-HH","477","0.889057266885472","0.862690059304642","0.915424474466303","0"
"No transfer dependency","1989","Employed","(Married) couple without C. ","1127","0.868034881053319","0.849790441420277","0.886279320686361","0"
"No transfer dependency","1989","Employed","Single parent ","109","0.410877722782918","0.353043525332275","0.46871192023356","0"
"No transfer dependency","1989","Employed","Couple + C. LE 16 ","28","","","","0"
"No transfer dependency","1989","Employed","Couple + C. GT 16 ","515","0.421182705046786","0.393843960313803","0.448521449779768","0"
"No transfer dependency","1989","Employed","Couple + C. LE and GT 16","12","","","","0"
"Very high transfer dependency","1989","Not Employed","1-pers.-HH","15","","","","4"
"Very high transfer dependency","1989","Not Employed","(Married) couple without C. ","6","","","","4"
"Very high transfer dependency","1989","Not Employed","Couple + C. LE 16 ","8","","","","4"
"Very high transfer dependency","1989","Not Employed","Single parent ","5","","","","4"
"Very high transfer dependency","1989","Not Employed","Couple + C. GT 16 ","8","","","","4"
"Very high transfer dependency","1989","Not Employed","Couple + C. LE and GT 16","2","","","","4"
"Very high transfer dependency","1989","Employed","(Married) couple without C. ","2","","","","4"
"Very high transfer dependency","1989","Employed","Couple + C. LE 16 ","2","","","","4"
"Very high transfer dependency","1989","Employed","Couple + C. GT 16 ","2","","","","4"
"Very high transfer dependency","1989","Employed","Couple + C. LE and GT 16","1","","","","4"
"Very high transfer dependency","1989","Employed","1-pers.-HH","2","","","","4"
"Very high transfer dependency","1989","Employed","Single parent ","1","","","","4"
"Very low transfer dependency","1989","Not Employed","1-pers.-HH","51","0.107941844580514","0.0810633703477584","0.13482031881327","1"
"Very low transfer dependency","1989","Not Employed","(Married) couple without C. ","56","0.0552106519725979","0.0403059342926485","0.0701153696525474","1"
"Very low transfer dependency","1989","Not Employed","Single parent ","72","0.389963575788053","0.315766984697818","0.464160166878288","1"
"Very low transfer dependency","1989","Not Employed","Couple + C. LE 16 ","458","0.849012909517988","0.818758825522898","0.879266993513078","1"
