"transab_cat","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Low transfer dependency","2000","Full Time","(0) in school","1","","",""
"Low transfer dependency","2000","Full Time","(1a) inadequately completed","2","","",""
"Low transfer dependency","2000","Full Time","(1b) general elementary school","37","0.0443515438897573","0.0279330591310954","0.0607700286484192"
"Low transfer dependency","2000","Full Time","(1c) basic vocational qualification","122","0.0361622764368395","0.0293272556620764","0.0429972972116027"
"Low transfer dependency","2000","Full Time","(2b) intermediate general qualification","21","","",""
"Low transfer dependency","2000","Full Time","(2a) intermediate vocational","165","0.0433143147398146","0.0360263698251386","0.0506022596544906"
"Low transfer dependency","2000","Full Time","(2c_gen) general maturity certificate","9","","",""
"Low transfer dependency","2000","Full Time","(2c_voc) vocational maturity certificate","22","","",""
"Low transfer dependency","2000","Full Time","(3a) lower tertiary education","29","","",""
"Low transfer dependency","2000","Full Time","(3b) higher tertiary education","33","0.0242694810596314","0.0157009252956597","0.0328380368236031"
"Low transfer dependency","2000","Part Time","(0) in school","7","","",""
"Low transfer dependency","2000","Part Time","(1a) inadequately completed","10","","",""
"Low transfer dependency","2000","Part Time","(1b) general elementary school","46","0.085440272762166","0.0615968565758191","0.109283688948513"
"Low transfer dependency","2000","Part Time","(1c) basic vocational qualification","106","0.0654205375425538","0.0525732687182212","0.0782678063668865"
"Low transfer dependency","2000","Part Time","(2b) intermediate general qualification","22","","",""
"Low transfer dependency","2000","Part Time","(2a) intermediate vocational","141","0.0924243352403724","0.0767346996484595","0.108113970832285"
"Low transfer dependency","2000","Part Time","(2c_gen) general maturity certificate","22","","",""
"Low transfer dependency","2000","Part Time","(2c_voc) vocational maturity certificate","35","0.094269809305719","0.0639163056316147","0.124623312979823"
"Low transfer dependency","2000","Part Time","(3a) lower tertiary education","24","","",""
"Low transfer dependency","2000","Part Time","(3b) higher tertiary education","28","","",""
"Low transfer dependency","2000","Not Working","(0) in school","37","0.0737345520718186","0.0484689044213073","0.0990001997223299"
"Low transfer dependency","2000","Not Working","(1a) inadequately completed","30","0.126192381080503","0.0842682518738277","0.168116510287179"
"Low transfer dependency","2000","Not Working","(1b) general elementary school","109","0.0482648208681161","0.0381242393676333","0.0584054023685988"
"Low transfer dependency","2000","Not Working","(1c) basic vocational qualification","203","0.0475940611211111","0.0405071236716957","0.0546809985705266"
"Low transfer dependency","2000","Not Working","(2b) intermediate general qualification","28","","",""
"Low transfer dependency","2000","Not Working","(2a) intermediate vocational","145","0.0801489610346066","0.0647154454856698","0.0955824765835434"
"Low transfer dependency","2000","Not Working","(2c_gen) general maturity certificate","25","","",""
"Low transfer dependency","2000","Not Working","(2c_voc) vocational maturity certificate","31","0.0575686245660068","0.0343018854055665","0.0808353637264472"
"Low transfer dependency","2000","Not Working","(3a) lower tertiary education","26","","",""
"Low transfer dependency","2000","Not Working","(3b) higher tertiary education","31","0.0542511759038979","0.0331819252914393","0.0753204265163566"
"High transfer dependency","2000","Full Time","(0) in school","1","","",""
"High transfer dependency","2000","Full Time","(1a) inadequately completed","2","","",""
"High transfer dependency","2000","Full Time","(1b) general elementary school","7","","",""
"High transfer dependency","2000","Full Time","(1c) basic vocational qualification","11","","",""
"High transfer dependency","2000","Full Time","(2b) intermediate general qualification","2","","",""
"High transfer dependency","2000","Full Time","(2a) intermediate vocational","14","","",""
"High transfer dependency","2000","Full Time","(2c_gen) general maturity certificate","6","","",""
"High transfer dependency","2000","Full Time","(2c_voc) vocational maturity certificate","2","","",""
"High transfer dependency","2000","Full Time","(3a) lower tertiary education","1","","",""
"High transfer dependency","2000","Full Time","(3b) higher tertiary education","1","","",""
"High transfer dependency","2000","Part Time","(0) in school","1","","",""
"High transfer dependency","2000","Part Time","(1a) inadequately completed","6","","",""
"High transfer dependency","2000","Part Time","(1b) general elementary school","23","","",""
"High transfer dependency","2000","Part Time","(1c) basic vocational qualification","47","0.0305117700688287","0.021575616719581","0.0394479234180765"
"High transfer dependency","2000","Part Time","(2b) intermediate general qualification","9","","",""
"High transfer dependency","2000","Part Time","(2a) intermediate vocational","45","0.0346164137063991","0.024713357150434","0.0445194702623642"
"High transfer dependency","2000","Part Time","(2c_gen) general maturity certificate","14","","",""
"High transfer dependency","2000","Part Time","(2c_voc) vocational maturity certificate","14","","",""
"High transfer dependency","2000","Part Time","(3a) lower tertiary education","8","","",""
"High transfer dependency","2000","Part Time","(3b) higher tertiary education","6","","",""
"High transfer dependency","2000","Not Working","(0) in school","12","","",""
"High transfer dependency","2000","Not Working","(1a) inadequately completed","16","","",""
"High transfer dependency","2000","Not Working","(1b) general elementary school","37","0.0175067862859868","0.0113015625656274","0.0237120100063462"
"High transfer dependency","2000","Not Working","(1c) basic vocational qualification","71","0.0150173361980029","0.0109689501884016","0.0190657222076041"
"High transfer dependency","2000","Not Working","(2b) intermediate general qualification","12","","",""
"High transfer dependency","2000","Not Working","(2a) intermediate vocational","47","0.0340394377088659","0.0237325379980693","0.0443463374196624"
"High transfer dependency","2000","Not Working","(2c_gen) general maturity certificate","13","","",""
"High transfer dependency","2000","Not Working","(2c_voc) vocational maturity certificate","16","","",""
"High transfer dependency","2000","Not Working","(3a) lower tertiary education","15","","",""
"High transfer dependency","2000","Not Working","(3b) higher tertiary education","8","","",""
"Very high transfer dependency","2000","Full Time","(0) in school","","","",""
"Very high transfer dependency","2000","Full Time","(1a) inadequately completed","","","",""
"Very high transfer dependency","2000","Full Time","(1b) general elementary school","","","",""
"Very high transfer dependency","2000","Full Time","(1c) basic vocational qualification","3","","",""
"Very high transfer dependency","2000","Full Time","(2b) intermediate general qualification","1","","",""
"Very high transfer dependency","2000","Full Time","(2a) intermediate vocational","2","","",""
"Very high transfer dependency","2000","Full Time","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","2000","Full Time","(2c_voc) vocational maturity certificate","","","",""
"Very high transfer dependency","2000","Full Time","(3a) lower tertiary education","","","",""
"Very high transfer dependency","2000","Full Time","(3b) higher tertiary education","","","",""
"Very high transfer dependency","2000","Part Time","(0) in school","","","",""
"Very high transfer dependency","2000","Part Time","(1a) inadequately completed","4","","",""
"Very high transfer dependency","2000","Part Time","(1b) general elementary school","21","","",""
"Very high transfer dependency","2000","Part Time","(1c) basic vocational qualification","31","0.0223345904441618","0.0146569147691038","0.0300122661192199"
"Very high transfer dependency","2000","Part Time","(2b) intermediate general qualification","5","","",""
"Very high transfer dependency","2000","Part Time","(2a) intermediate vocational","16","","",""
"Very high transfer dependency","2000","Part Time","(2c_gen) general maturity certificate","1","","",""
"Very high transfer dependency","2000","Part Time","(2c_voc) vocational maturity certificate","3","","",""
"Very high transfer dependency","2000","Part Time","(3a) lower tertiary education","2","","",""
"Very high transfer dependency","2000","Part Time","(3b) higher tertiary education","6","","",""
