"transab_cat","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"No transfer dependency","1999","Full Time","no migration background","1922","0.460552234738511","0.446332508417831","0.474771961059191","0"
"No transfer dependency","1999","Full Time","direct migration background","261","0.421588176598628","0.388094128047091","0.455082225150165","0"
"No transfer dependency","1999","Full Time","indirect migration background","98","0.420109153608925","0.358050956695511","0.482167350522338","0"
"No transfer dependency","1999","Part Time","no migration background","558","0.294757639368996","0.276055259864031","0.313460018873962","0"
"No transfer dependency","1999","Part Time","direct migration background","119","0.27851766777696","0.237283295289976","0.319752040263944","0"
"No transfer dependency","1999","Part Time","indirect migration background","34","0.240105931298633","0.176084112568856","0.30412775002841","0"
"No transfer dependency","1999","Not Working","no migration background","2091","0.64126505754538","0.626025358558561","0.656504756532198","0"
"No transfer dependency","1999","Not Working","direct migration background","341","0.482012551443483","0.449221566961164","0.514803535925802","0"
"No transfer dependency","1999","Not Working","indirect migration background","22","","","","0"
"Very high transfer dependency","1999","Part Time","no migration background","25","","","","4"
"Very high transfer dependency","1999","Full Time","indirect migration background","","","","","4"
"Very high transfer dependency","1999","Full Time","no migration background","3","","","","4"
"Very high transfer dependency","1999","Full Time","direct migration background","1","","","","4"
"Very high transfer dependency","1999","Not Working","indirect migration background","8","","","","4"
"Very high transfer dependency","1999","Part Time","direct migration background","5","","","","4"
"Very high transfer dependency","1999","Part Time","indirect migration background","5","","","","4"
"Very high transfer dependency","1999","Not Working","no migration background","103","0.0246179789521339","0.0196943611697812","0.0295415967344866","4"
"Very high transfer dependency","1999","Not Working","direct migration background","23","","","","4"
"Very low transfer dependency","1999","Part Time","direct migration background","262","0.564229816458521","0.518618045317258","0.609841587599784","1"
"Very low transfer dependency","1999","Part Time","no migration background","1405","0.575163377199543","0.554886469618334","0.595440284780752","1"
"Very low transfer dependency","1999","Full Time","indirect migration background","126","0.507035849229092","0.44417619954255","0.569895498915633","1"
"Very low transfer dependency","1999","Full Time","direct migration background","509","0.524090852841311","0.4902165653317","0.557965140350921","1"
"Very low transfer dependency","1999","Full Time","no migration background","2557","0.502060490409519","0.487796422154733","0.516324558664305","1"
"Very low transfer dependency","1999","Part Time","indirect migration background","111","0.641141316965669","0.569247979053114","0.713034654878224","1"
"Very low transfer dependency","1999","Not Working","no migration background","1150","0.244608968954407","0.230950788040593","0.25826714986822","1"
"Very low transfer dependency","1999","Not Working","direct migration background","324","0.29894070123366","0.268898236132286","0.328983166335035","1"
"Very low transfer dependency","1999","Not Working","indirect migration background","126","0.601245824865372","0.531439327474706","0.671052322256037","1"
"Complete transfer dependency","2000","Not Working","no migration background","138","0.0172945632690454","0.0143143910718142","0.0202747354662766","5"
"Complete transfer dependency","2000","Not Working","direct migration background","92","0.0699532101057864","0.0562036568695149","0.0837027633420578","5"
"Complete transfer dependency","2000","Not Working","indirect migration background","4","","","","5"
"Complete transfer dependency","2000","Part Time","indirect migration background","","","","","5"
"Complete transfer dependency","2000","Part Time","direct migration background","","","","","5"
"Complete transfer dependency","2000","Part Time","no migration background","","","","","5"
"Complete transfer dependency","2000","Full Time","indirect migration background","","","","","5"
"Complete transfer dependency","2000","Full Time","direct migration background","","","","","5"
"Complete transfer dependency","2000","Full Time","no migration background","","","","","5"
"High transfer dependency","2000","Full Time","no migration background","37","0.00403815513652655","0.00268630104589393","0.00539000922715917","3"
"High transfer dependency","2000","Not Working","indirect migration background","10","","","","3"
"High transfer dependency","2000","Not Working","direct migration background","56","0.0376575994057944","0.0273958007408467","0.0479193980707421","3"
"High transfer dependency","2000","Not Working","no migration background","182","0.0188918728159901","0.0157796489922755","0.0220040966397046","3"
"High transfer dependency","2000","Part Time","indirect migration background","11","","","","3"
"High transfer dependency","2000","Part Time","no migration background","120","0.0276446692547014","0.0226101758345086","0.0326791626748943","3"
"High transfer dependency","2000","Part Time","direct migration background","42","0.0626067842191515","0.044825016713747","0.080388551724556","3"
"High transfer dependency","2000","Full Time","indirect migration background","1","","","","3"
"High transfer dependency","2000","Full Time","direct migration background","9","","","","3"
"Low transfer dependency","2000","Not Working","direct migration background","173","0.114434594987108","0.097274434189901","0.131594755784316","2"
"Low transfer dependency","2000","Not Working","no migration background","470","0.0482819199508751","0.0433816353333507","0.0531822045683996","2"
"Low transfer dependency","2000","Part Time","indirect migration background","25","","","","2"
