"plb0195_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"Acclaimed","2004","Berlin","Rural Area","","","",""
"Acclaimed","2004","Brandenburg","Urban Area","14","","",""
"Acclaimed","2004","Brandenburg","Rural Area","134","0.507888232543918","0.445916443045052","0.569860022042783"
"Acclaimed","2004","Mecklenburg-Western Pomerania","Urban Area","16","","",""
"Acclaimed","2004","Mecklenburg-Western Pomerania","Rural Area","75","0.597709667217248","0.517339474349392","0.678079860085104"
"Acclaimed","2004","Saxony","Urban Area","149","0.521247068592315","0.462418843921025","0.580075293263605"
"Acclaimed","2004","Saxony","Rural Area","156","0.550479266894966","0.493714033224005","0.607244500565927"
"Acclaimed","2004","Saxony-Anhalt","Urban Area","38","0.501839569255566","0.398541096339077","0.605138042172055"
"Acclaimed","2004","Saxony-Anhalt","Rural Area","124","0.517333464950913","0.454113922129731","0.580553007772095"
"Acclaimed","2004","Thuringia","Urban Area","53","0.455389850037965","0.357782475798975","0.552997224276955"
"Acclaimed","2004","Thuringia","Rural Area","106","0.466737289501597","0.402951928520178","0.530522650483016"
"Partly, partly","2004","Schleswig-Holstein","Urban Area","15","","",""
"Partly, partly","2004","Schleswig-Holstein","Rural Area","26","","",""
"Partly, partly","2004","Hamburg","Urban Area","18","","",""
"Partly, partly","2004","Hamburg","Rural Area","","","",""
"Partly, partly","2004","Lower Saxony","Urban Area","63","0.175071928793747","0.133818923703825","0.21632493388367"
"Partly, partly","2004","Lower Saxony","Rural Area","72","0.21603127208812","0.169845750516602","0.262216793659637"
"Partly, partly","2004","Bremen","Urban Area","14","","",""
"Partly, partly","2004","Bremen","Rural Area","","","",""
"Partly, partly","2004","North Rhine-Westphalia","Urban Area","244","0.188387126800633","0.167984567029792","0.208789686571475"
"Partly, partly","2004","North Rhine-Westphalia","Rural Area","6","","",""
"Partly, partly","2004","Hesse","Urban Area","74","0.161842383176968","0.127660999264949","0.196023767088987"
"Partly, partly","2004","Hesse","Rural Area","19","","",""
"Partly, partly","2004","Rhineland-Palatinate,Saarland","Urban Area","41","0.135520005763991","0.0953570960675152","0.175682915460468"
"Partly, partly","2004","Rhineland-Palatinate,Saarland","Rural Area","20","","",""
"Partly, partly","2004","Baden-Württemberg","Urban Area","162","0.199987971071267","0.173066402475986","0.226909539666548"
"Partly, partly","2004","Baden-Württemberg","Rural Area","17","","",""
"Partly, partly","2004","Bavaria","Urban Area","100","0.152664573009496","0.121869640012024","0.183459506006968"
"Partly, partly","2004","Bavaria","Rural Area","91","0.144023269153998","0.114994592024425","0.17305194628357"
"Partly, partly","2004","Berlin","Urban Area","43","0.146739409028352","0.103728794900798","0.189750023155907"
"Partly, partly","2004","Berlin","Rural Area","","","",""
"Partly, partly","2004","Brandenburg","Urban Area","6","","",""
"Partly, partly","2004","Brandenburg","Rural Area","59","0.225529347105055","0.173723103803386","0.277335590406724"
"Partly, partly","2004","Mecklenburg-Western Pomerania","Urban Area","7","","",""
"Partly, partly","2004","Mecklenburg-Western Pomerania","Rural Area","29","","",""
"Partly, partly","2004","Saxony","Urban Area","61","0.260449811679765","0.208766057005988","0.312133566353542"
"Partly, partly","2004","Saxony","Rural Area","66","0.24399538269603","0.194984772347709","0.29300599304435"
"Partly, partly","2004","Saxony-Anhalt","Urban Area","15","","",""
"Partly, partly","2004","Saxony-Anhalt","Rural Area","51","0.246658178509556","0.192121803281358","0.301194553737754"
"Partly, partly","2004","Thuringia","Urban Area","20","","",""
"Partly, partly","2004","Thuringia","Rural Area","54","0.247903084513952","0.192696353867745","0.30310981516016"
"Paid","2004","Schleswig-Holstein","Urban Area","5","","",""
"Paid","2004","Schleswig-Holstein","Rural Area","16","","",""
"Paid","2004","Hamburg","Urban Area","11","","",""
"Paid","2004","Hamburg","Rural Area","","","",""
"Paid","2004","Lower Saxony","Urban Area","31","0.101427041514618","0.0686558039429817","0.134198279086254"
"Paid","2004","Lower Saxony","Rural Area","37","0.164045930083434","0.12248625824008","0.205605601926789"
"Paid","2004","Bremen","Urban Area","9","","",""
"Paid","2004","Bremen","Rural Area","","","",""
"Paid","2004","North Rhine-Westphalia","Urban Area","203","0.175661119733389","0.155805872483623","0.195516366983156"
"Paid","2004","North Rhine-Westphalia","Rural Area","5","","",""
"Paid","2004","Hesse","Urban Area","37","0.0815023880074023","0.0561099240740043","0.1068948519408"
"Paid","2004","Hesse","Rural Area","5","","",""
"Paid","2004","Rhineland-Palatinate,Saarland","Urban Area","47","0.164329448195201","0.120846274229391","0.207812622161011"
"Paid","2004","Rhineland-Palatinate,Saarland","Rural Area","15","","",""
"Paid","2004","Baden-Württemberg","Urban Area","106","0.134053398169625","0.111121783537184","0.156985012802066"
"Paid","2004","Baden-Württemberg","Rural Area","10","","",""
"Paid","2004","Bavaria","Urban Area","42","0.0984459959196112","0.0729379406559212","0.123954051183301"
"Paid","2004","Bavaria","Rural Area","43","0.0787517391719596","0.0564828604260587","0.10102061791786"
"Paid","2004","Berlin","Urban Area","20","","",""
"Paid","2004","Berlin","Rural Area","","","",""
"Paid","2004","Brandenburg","Urban Area","4","","",""
"Paid","2004","Brandenburg","Rural Area","22","","",""
"Paid","2004","Mecklenburg-Western Pomerania","Urban Area","2","","",""
"Paid","2004","Mecklenburg-Western Pomerania","Rural Area","17","","",""
"Paid","2004","Saxony","Urban Area","18","","",""
"Paid","2004","Saxony","Rural Area","25","","",""
"Paid","2004","Saxony-Anhalt","Urban Area","11","","",""
"Paid","2004","Saxony-Anhalt","Rural Area","25","","",""
"Paid","2004","Thuringia","Urban Area","10","","",""
"Paid","2004","Thuringia","Rural Area","33","0.14333305799511","0.0985314762500388","0.188134639740182"
"Not paid","2004","Schleswig-Holstein","Urban Area","36","0.494678472553106","0.390217958034411","0.5991389870718"
"Not paid","2004","Schleswig-Holstein","Rural Area","29","","",""
"Not paid","2004","Hamburg","Urban Area","25","","",""
"Not paid","2004","Hamburg","Rural Area","","","",""
"Not paid","2004","Lower Saxony","Urban Area","53","0.149508413230361","0.110799844083152","0.18821698237757"
"Not paid","2004","Lower Saxony","Rural Area","55","0.126326527084225","0.0890427395394214","0.163610314629029"
"Not paid","2004","Bremen","Urban Area","14","","",""
"Not paid","2004","Bremen","Rural Area","","","",""
"Not paid","2004","North Rhine-Westphalia","Urban Area","332","0.201498489110952","0.180569013255723","0.222427964966181"
"Not paid","2004","North Rhine-Westphalia","Rural Area","1","","",""
"Not paid","2004","Hesse","Urban Area","133","0.258444735720481","0.21781572310646","0.299073748334501"
"Not paid","2004","Hesse","Rural Area","11","","",""
"Not paid","2004","Rhineland-Palatinate,Saarland","Urban Area","64","0.231979374851875","0.182450653320607","0.281508096383143"
"Not paid","2004","Rhineland-Palatinate,Saarland","Rural Area","23","","",""
"Not paid","2004","Baden-Württemberg","Urban Area","206","0.187792081539026","0.161506208106794","0.214077954971257"
"Not paid","2004","Baden-Württemberg","Rural Area","22","","",""
"Not paid","2004","Bavaria","Urban Area","133","0.212297771861384","0.177284217287004","0.247311326435764"
"Not paid","2004","Bavaria","Rural Area","119","0.184743720918861","0.15265799623255","0.216829445605172"
"Not paid","2004","Berlin","Urban Area","59","0.208840561094201","0.159432154345539","0.258248967842863"
"Not paid","2004","Berlin","Rural Area","","","",""
"Not paid","2004","Brandenburg","Urban Area","7","","",""
"Not paid","2004","Brandenburg","Rural Area","35","0.155827031462605","0.110868180205161","0.20078588272005"
"Not paid","2004","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Not paid","2004","Mecklenburg-Western Pomerania","Rural Area","22","","",""
"Not paid","2004","Saxony","Urban Area","49","0.125379862569507","0.0863828051954865","0.164376919943527"
"Not paid","2004","Saxony","Rural Area","48","0.123685826572817","0.0861170572319508","0.161254595913684"
"Not paid","2004","Saxony-Anhalt","Urban Area","26","","",""
"Not paid","2004","Saxony-Anhalt","Rural Area","40","0.152918558725949","0.107384627039293","0.198452490412605"
"Not paid","2004","Thuringia","Urban Area","17","","",""
"Not paid","2004","Thuringia","Rural Area","42","0.14202656798934","0.0973956442089754","0.186657491769705"
"Acclaimed","2005","Schleswig-Holstein","Urban Area","41","0.533018237453843","0.413555714048941","0.652480760858744"
"Acclaimed","2005","Schleswig-Holstein","Rural Area","59","0.580547339622997","0.490746707728924","0.67034797151707"
"Acclaimed","2005","Hamburg","Urban Area","40","0.50924179489184","0.405960270072706","0.612523319710974"
"Acclaimed","2005","Hamburg","Rural Area","","","",""
"Acclaimed","2005","Lower Saxony","Urban Area","152","0.545688026884723","0.487780072355514","0.603595981413932"
"Acclaimed","2005","Lower Saxony","Rural Area","127","0.486944604001246","0.428294619997153","0.54559458800534"
"Acclaimed","2005","Bremen","Urban Area","23","","",""
"Acclaimed","2005","Bremen","Rural Area","","","",""
"Acclaimed","2005","North Rhine-Westphalia","Urban Area","597","0.431046131967179","0.404218726633771","0.457873537300587"
"Acclaimed","2005","North Rhine-Westphalia","Rural Area","13","","",""
"Acclaimed","2005","Hesse","Urban Area","220","0.517220786448092","0.470153798181418","0.564287774714766"
"Acclaimed","2005","Hesse","Rural Area","40","0.388135851306429","0.281347844425795","0.494923858187063"
"Acclaimed","2005","Rhineland-Palatinate,Saarland","Urban Area","122","0.424581855871004","0.365294108207904","0.483869603534104"
"Acclaimed","2005","Rhineland-Palatinate,Saarland","Rural Area","44","0.544664436136266","0.44234510549777","0.646983766774763"
"Acclaimed","2005","Baden-Württemberg","Urban Area","371","0.481001974785872","0.446226923453039","0.515777026118704"
"Acclaimed","2005","Baden-Württemberg","Rural Area","33","0.513296914357814","0.397845776016755","0.628748052698873"
"Acclaimed","2005","Bavaria","Urban Area","265","0.575252017987757","0.532054495835308","0.618449540140206"
"Acclaimed","2005","Bavaria","Rural Area","307","0.588132091544079","0.546388109170881","0.629876073917277"
"Acclaimed","2005","Berlin","Urban Area","134","0.494334488625561","0.43198373071547","0.556685246535652"
"Acclaimed","2005","Berlin","Rural Area","","","",""
"Acclaimed","2005","Brandenburg","Urban Area","15","","",""
"Acclaimed","2005","Brandenburg","Rural Area","126","0.522613203309841","0.459682034415528","0.585544372204154"
"Acclaimed","2005","Mecklenburg-Western Pomerania","Urban Area","15","","",""
"Acclaimed","2005","Mecklenburg-Western Pomerania","Rural Area","68","0.543121297420882","0.458142613872008","0.628099980969756"
"Acclaimed","2005","Saxony","Urban Area","132","0.543512727181786","0.481394534674054","0.605630919689518"
"Acclaimed","2005","Saxony","Rural Area","152","0.582583954115917","0.525130161483432","0.640037746748401"
"Acclaimed","2005","Saxony-Anhalt","Urban Area","35","0.407678648935748","0.300663993140375","0.51469330473112"
"Acclaimed","2005","Saxony-Anhalt","Rural Area","117","0.536437405610219","0.471133703717028","0.60174110750341"
"Acclaimed","2005","Thuringia","Urban Area","48","0.546173100470842","0.445527583556915","0.646818617384769"
"Acclaimed","2005","Thuringia","Rural Area","96","0.504245564049394","0.435466791705844","0.573024336392944"
"Partly, partly","2005","Schleswig-Holstein","Urban Area","6","","",""
"Partly, partly","2005","Schleswig-Holstein","Rural Area","19","","",""
"Partly, partly","2005","Hamburg","Urban Area","18","","",""
"Partly, partly","2005","Hamburg","Rural Area","","","",""
"Partly, partly","2005","Lower Saxony","Urban Area","60","0.235723715153377","0.186359100463351","0.285088329843402"
"Partly, partly","2005","Lower Saxony","Rural Area","71","0.23311277282829","0.183499854167547","0.282725691489033"
"Partly, partly","2005","Bremen","Urban Area","8","","",""
"Partly, partly","2005","Bremen","Rural Area","","","",""
"Partly, partly","2005","North Rhine-Westphalia","Urban Area","256","0.231369087215547","0.208524155839056","0.254214018592038"
"Partly, partly","2005","North Rhine-Westphalia","Rural Area","5","","",""
"Partly, partly","2005","Hesse","Urban Area","73","0.186243692185348","0.149575279269575","0.222912105101121"
"Partly, partly","2005","Hesse","Rural Area","19","","",""
"Partly, partly","2005","Rhineland-Palatinate,Saarland","Urban Area","59","0.233413179776982","0.182674890292281","0.284151469261682"
"Partly, partly","2005","Rhineland-Palatinate,Saarland","Rural Area","21","","",""
"Partly, partly","2005","Baden-Württemberg","Urban Area","154","0.219997067678399","0.191165513017155","0.248828622339644"
"Partly, partly","2005","Baden-Württemberg","Rural Area","15","","",""
"Partly, partly","2005","Bavaria","Urban Area","98","0.180403627889496","0.146799955221246","0.214007300557747"
"Partly, partly","2005","Bavaria","Rural Area","93","0.172015458146624","0.140006442768259","0.20402447352499"
"Partly, partly","2005","Berlin","Urban Area","32","0.128635328950869","0.0868830948418229","0.170387563059916"
"Partly, partly","2005","Berlin","Rural Area","","","",""
"Partly, partly","2005","Brandenburg","Urban Area","3","","",""
"Partly, partly","2005","Brandenburg","Rural Area","54","0.247452909988939","0.193083636334829","0.301822183643049"
"Partly, partly","2005","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"Partly, partly","2005","Mecklenburg-Western Pomerania","Rural Area","30","0.184467177915008","0.11830018473473","0.250634171095286"
"Partly, partly","2005","Saxony","Urban Area","59","0.258426604908445","0.203832557105322","0.313020652711568"
"Partly, partly","2005","Saxony","Rural Area","68","0.219994335405759","0.171731870283204","0.268256800528314"
"Partly, partly","2005","Saxony-Anhalt","Urban Area","14","","",""
"Partly, partly","2005","Saxony-Anhalt","Rural Area","40","0.192924066418291","0.141249780473267","0.244598352363316"
"Partly, partly","2005","Thuringia","Urban Area","16","","",""
"Partly, partly","2005","Thuringia","Rural Area","45","0.202914817850115","0.147591359437663","0.258238276262567"
"Paid","2005","Schleswig-Holstein","Urban Area","6","","",""
"Paid","2005","Schleswig-Holstein","Rural Area","7","","",""
"Paid","2005","Hamburg","Urban Area","7","","",""
"Paid","2005","Hamburg","Rural Area","","","",""
"Paid","2005","Lower Saxony","Urban Area","27","","",""
"Paid","2005","Lower Saxony","Rural Area","37","0.150654865608255","0.10868093190998","0.192628799306529"
"Paid","2005","Bremen","Urban Area","3","","",""
"Paid","2005","Bremen","Rural Area","","","",""
"Paid","2005","North Rhine-Westphalia","Urban Area","169","0.136002416914423","0.117432590473549","0.154572243355297"
"Paid","2005","North Rhine-Westphalia","Rural Area","4","","",""
"Paid","2005","Hesse","Urban Area","29","","",""
"Paid","2005","Hesse","Rural Area","8","","",""
"Paid","2005","Rhineland-Palatinate,Saarland","Urban Area","37","0.177590608068849","0.131750409720697","0.223430806417001"
