"plb0195_h","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Not paid","2005","Not Employed","vocational + Abi","","","","","4"
"Not paid","2005","Employed","middle vocational","385","0.108939076523437","0.0983041581364157","0.119573994910458","4"
"Not paid","2005","Employed","vocational + Abi","82","0.150512448943955","0.119170369341048","0.181854528546862","4"
"Not paid","2005","Employed","higher vocational","117","0.167848781836922","0.138961756121083","0.196735807552761","4"
"Not paid","2005","Employed","higher education","710","0.3654060058969","0.343319169013587","0.387492842780214","4"
"Not paid","2005","Not Employed","in school","","","","","4"
"Not paid","2005","Not Employed","higher vocational","","","","","4"
"Not paid","2005","Not Employed","higher education","4","","","","4"
"Not paid","2005","Employed","in school","","","","","4"
"Not paid","2005","Employed","inadequately","3","","","","4"
"Not paid","2005","Employed","general elemantary","63","0.204777479278171","0.165764186059898","0.243790772496445","4"
"Paid","2005","Employed","inadequately","8","","","","3"
"Paid","2005","Not Employed","in school","","","","","3"
"Paid","2005","Not Employed","inadequately","1","","","","3"
"Paid","2005","Not Employed","vocational + Abi","1","","","","3"
"Paid","2005","Not Employed","higher vocational","","","","","3"
"Paid","2005","Not Employed","higher education","1","","","","3"
"Paid","2005","Employed","in school","4","","","","3"
"Paid","2005","Employed","middle vocational","432","0.129909667813342","0.118433641770377","0.141385693856308","3"
"Paid","2005","Employed","vocational + Abi","32","0.0774277077367068","0.0540009873757592","0.100854428097655","3"
"Paid","2005","Employed","higher education","75","0.0499966022887886","0.0400005037347461","0.0599927008428311","3"
"Paid","2005","Not Employed","general elemantary","1","","","","3"
"Paid","2005","Employed","general elemantary","74","0.172576468957475","0.136043757792418","0.209109180122532","3"
"Paid","2005","Employed","higher vocational","46","0.0912694215291105","0.0690095412301663","0.113529301828055","3"
"Paid","2005","Not Employed","middle vocational","3","","","","3"
"Partly, partly","2005","Not Employed","inadequately","","","","","2"
"Partly, partly","2005","Not Employed","general elemantary","2","","","","2"
"Partly, partly","2005","Not Employed","middle vocational","4","","","","2"
"Partly, partly","2005","Not Employed","vocational + Abi","1","","","","2"
"Partly, partly","2005","Employed","vocational + Abi","95","0.186416578136203","0.152281067804513","0.220552088467894","2"
"Partly, partly","2005","Employed","higher vocational","123","0.179561212846673","0.149894326925088","0.209228098768258","2"
"Partly, partly","2005","Employed","higher education","276","0.164357914228183","0.147359705131222","0.181356123325144","2"
"Partly, partly","2005","Not Employed","in school","","","","","2"
"Partly, partly","2005","Not Employed","higher vocational","","","","","2"
"Partly, partly","2005","Employed","middle vocational","745","0.228494221400152","0.214162583734922","0.242825859065381","2"
"Partly, partly","2005","Not Employed","higher education","2","","","","2"
"Partly, partly","2005","Employed","in school","1","","","","2"
"Partly, partly","2005","Employed","inadequately","4","","","","2"
"Partly, partly","2005","Employed","general elemantary","82","0.214918739446648","0.175206751502955","0.254630727390341","2"
"Acclaimed","2006","Not Employed","vocational + Abi","","","","","1"
"Acclaimed","2006","Not Employed","higher vocational","1","","","","1"
"Acclaimed","2006","Not Employed","higher education","3","","","","1"
"Acclaimed","2006","Employed","in school","2","","","","1"
"Acclaimed","2006","Not Employed","in school","","","","","1"
"Acclaimed","2006","Not Employed","inadequately","","","","","1"
"Acclaimed","2006","Not Employed","general elemantary","4","","","","1"
"Acclaimed","2006","Not Employed","middle vocational","21","","","","1"
"Acclaimed","2006","Employed","inadequately","11","","","","1"
"Acclaimed","2006","Employed","higher education","814","0.385329522303039","0.364179543516796","0.406479501089283","1"
"Acclaimed","2006","Employed","vocational + Abi","317","0.590703217102871","0.550372692562231","0.631033741643511","1"
"Acclaimed","2006","Employed","higher vocational","374","0.500162015029278","0.4629624092642","0.537361620794356","1"
"Acclaimed","2006","Employed","general elemantary","187","0.466858117513044","0.417088042363565","0.516628192662523","1"
"Acclaimed","2006","Employed","middle vocational","1973","0.531588563057334","0.515428941297099","0.547748184817569","1"
"Not paid","2006","Not Employed","in school","","","","","4"
"Not paid","2006","Not Employed","inadequately","1","","","","4"
"Not paid","2006","Not Employed","general elemantary","1","","","","4"
"Not paid","2006","Not Employed","middle vocational","5","","","","4"
"Not paid","2006","Not Employed","vocational + Abi","1","","","","4"
"Not paid","2006","Employed","middle vocational","455","0.117711802766813","0.107275543205403","0.128148062328224","4"
"Not paid","2006","Employed","vocational + Abi","112","0.171001772938018","0.140119650224774","0.201883895651261","4"
"Not paid","2006","Employed","higher vocational","132","0.232498546247323","0.201070449598973","0.263926642895674","4"
"Not paid","2006","Employed","higher education","839","0.407991281699527","0.386633206594015","0.429349356805039","4"
"Not paid","2006","Not Employed","higher vocational","1","","","","4"
"Not paid","2006","Not Employed","higher education","1","","","","4"
"Not paid","2006","Employed","in school","1","","","","4"
"Not paid","2006","Employed","inadequately","3","","","","4"
"Not paid","2006","Employed","general elemantary","53","0.115973412106455","0.0840311021463535","0.147915722066557","4"
"Paid","2006","Not Employed","vocational + Abi","2","","","","3"
"Paid","2006","Not Employed","higher vocational","","","","","3"
"Paid","2006","Not Employed","higher education","2","","","","3"
"Paid","2006","Employed","in school","4","","","","3"
"Paid","2006","Not Employed","inadequately","","","","","3"
"Paid","2006","Not Employed","general elemantary","2","","","","3"
"Paid","2006","Not Employed","middle vocational","7","","","","3"
"Paid","2006","Employed","inadequately","10","","","","3"
"Paid","2006","Employed","middle vocational","467","0.136537790478608","0.125418483137358","0.147657097819859","3"
"Paid","2006","Not Employed","in school","","","","","3"
"Paid","2006","Employed","vocational + Abi","46","0.0965070772644338","0.0722871967681346","0.120726957760733","3"
"Paid","2006","Employed","higher education","94","0.0533924710982925","0.0436224026915264","0.0631625395050587","3"
"Paid","2006","Employed","general elemantary","72","0.226527663678443","0.184769878631519","0.268285448725367","3"
"Paid","2006","Employed","higher vocational","51","0.0766919399493668","0.0568941582609703","0.0964897216377632","3"
"Partly, partly","2006","Not Employed","middle vocational","10","","","","2"
"Partly, partly","2006","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2006","Not Employed","in school","","","","","2"
"Partly, partly","2006","Not Employed","inadequately","","","","","2"
"Partly, partly","2006","Not Employed","general elemantary","2","","","","2"
"Partly, partly","2006","Not Employed","higher vocational","","","","","2"
"Partly, partly","2006","Employed","middle vocational","768","0.214161843697244","0.200876670022386","0.227447017372102","2"
"Partly, partly","2006","Employed","vocational + Abi","96","0.141787932694678","0.113176014113415","0.170399851275941","2"
"Partly, partly","2006","Employed","higher vocational","137","0.190647498774032","0.161422616638279","0.219872380909785","2"
"Partly, partly","2006","Employed","higher education","287","0.153286724899141","0.137630282888004","0.168943166910278","2"
"Partly, partly","2006","Not Employed","higher education","2","","","","2"
"Partly, partly","2006","Employed","in school","1","","","","2"
"Partly, partly","2006","Employed","inadequately","3","","","","2"
"Partly, partly","2006","Employed","general elemantary","74","0.190640806702057","0.151454618110647","0.229826995293468","2"
"Acclaimed","2007","Not Employed","vocational + Abi","3","","","","1"
"Acclaimed","2007","Not Employed","higher vocational","3","","","","1"
"Acclaimed","2007","Not Employed","higher education","7","","","","1"
"Acclaimed","2007","Employed","in school","2","","","","1"
"Acclaimed","2007","Not Employed","in school","","","","","1"
"Acclaimed","2007","Not Employed","inadequately","","","","","1"
"Acclaimed","2007","Not Employed","general elemantary","3","","","","1"
"Acclaimed","2007","Not Employed","middle vocational","16","","","","1"
"Acclaimed","2007","Employed","inadequately","8","","","","1"
"Acclaimed","2007","Employed","higher education","791","0.406675094353137","0.384663034578838","0.428687154127436","1"
"Acclaimed","2007","Employed","general elemantary","150","0.515815223928896","0.460003507915322","0.571626939942469","1"
"Acclaimed","2007","Employed","middle vocational","1814","0.51952777905257","0.502751310269782","0.536304247835358","1"
"Acclaimed","2007","Employed","vocational + Abi","283","0.530583688254098","0.488451914439299","0.572715462068897","1"
"Acclaimed","2007","Employed","higher vocational","342","0.495242665033883","0.456355026280311","0.534130303787456","1"
"Not paid","2007","Not Employed","in school","","","","","4"
"Not paid","2007","Not Employed","inadequately","","","","","4"
"Not paid","2007","Not Employed","general elemantary","1","","","","4"
"Not paid","2007","Not Employed","middle vocational","5","","","","4"
"Not paid","2007","Not Employed","vocational + Abi","","","","","4"
"Not paid","2007","Employed","middle vocational","424","0.11730242888","0.106497510454834","0.128107347305165","4"
"Not paid","2007","Employed","vocational + Abi","111","0.168641374316739","0.13703097526972","0.200251773363759","4"
"Not paid","2007","Employed","higher vocational","128","0.225184017359033","0.192695544682882","0.257672490035185","4"
"Not paid","2007","Employed","higher education","765","0.383072631453512","0.36128810182545","0.404857161081574","4"
"Not paid","2007","Not Employed","higher vocational","1","","","","4"
"Not paid","2007","Not Employed","higher education","6","","","","4"
"Not paid","2007","Employed","in school","","","","","4"
"Not paid","2007","Employed","inadequately","2","","","","4"
"Not paid","2007","Employed","general elemantary","39","0.122986472111689","0.0863085646119018","0.159664379611476","4"
"Paid","2007","Not Employed","vocational + Abi","","","","","3"
"Paid","2007","Not Employed","higher vocational","","","","","3"
"Paid","2007","Not Employed","higher education","","","","","3"
"Paid","2007","Employed","in school","1","","","","3"
"Paid","2007","Not Employed","in school","","","","","3"
"Paid","2007","Not Employed","inadequately","","","","","3"
"Paid","2007","Not Employed","general elemantary","2","","","","3"
"Paid","2007","Employed","general elemantary","53","0.162359987350608","0.1211748096166","0.203545165084616","3"
"Paid","2007","Employed","inadequately","4","","","","3"
"Paid","2007","Employed","higher education","69","0.0460190571686307","0.0366298415203692","0.0554082728168922","3"
"Paid","2007","Not Employed","middle vocational","6","","","","3"
"Paid","2007","Employed","middle vocational","421","0.127270505449921","0.116079586884789","0.138461424015053","3"
"Paid","2007","Employed","vocational + Abi","39","0.0798397513371024","0.0569576960781653","0.102721806596039","3"
"Paid","2007","Employed","higher vocational","33","0.0549289975931238","0.0372077503774703","0.0726502448087773","3"
"Partly, partly","2007","Not Employed","in school","","","","","2"
"Partly, partly","2007","Not Employed","inadequately","","","","","2"
"Partly, partly","2007","Not Employed","general elemantary","2","","","","2"
"Partly, partly","2007","Not Employed","middle vocational","8","","","","2"
"Partly, partly","2007","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2007","Not Employed","higher vocational","1","","","","2"
"Partly, partly","2007","Employed","middle vocational","748","0.23589928661751","0.221643189653869","0.25015538358115","2"
"Partly, partly","2007","Employed","vocational + Abi","106","0.220935186092061","0.185910605215214","0.255959766968908","2"
"Partly, partly","2007","Employed","higher vocational","132","0.224644320013959","0.192183503795612","0.257105136232307","2"
"Partly, partly","2007","Employed","higher education","288","0.16423321702472","0.147631092797339","0.1808353412521","2"
"Partly, partly","2007","Not Employed","higher education","3","","","","2"
"Partly, partly","2007","Employed","in school","2","","","","2"
"Partly, partly","2007","Employed","inadequately","3","","","","2"
"Partly, partly","2007","Employed","general elemantary","66","0.198838316608808","0.154264188510448","0.243412444707167","2"
"Acclaimed","2008","Not Employed","vocational + Abi","4","","","","1"
"Acclaimed","2008","Not Employed","higher vocational","2","","","","1"
"Acclaimed","2008","Not Employed","higher education","7","","","","1"
"Acclaimed","2008","Employed","in school","2","","","","1"
"Acclaimed","2008","Not Employed","middle vocational","15","","","","1"
"Acclaimed","2008","Employed","inadequately","5","","","","1"
"Acclaimed","2008","Employed","higher education","750","0.400022794742398","0.377668568039567","0.422377021445228","1"
"Acclaimed","2008","Not Employed","in school","","","","","1"
"Acclaimed","2008","Not Employed","inadequately","","","","","1"
"Acclaimed","2008","Not Employed","general elemantary","2","","","","1"
"Acclaimed","2008","Employed","general elemantary","174","0.49463147069336","0.441797428469913","0.547465512916807","1"
"Acclaimed","2008","Employed","middle vocational","1737","0.508959094389322","0.492118049632725","0.525800139145919","1"
"Acclaimed","2008","Employed","vocational + Abi","278","0.555634243382583","0.513568313857367","0.597700172907799","1"
"Acclaimed","2008","Employed","higher vocational","319","0.530645917403467","0.490579761673724","0.57071207313321","1"
"Not paid","2008","Not Employed","in school","","","","","4"
"Not paid","2008","Not Employed","inadequately","","","","","4"
"Not paid","2008","Not Employed","general elemantary","1","","","","4"
"Not paid","2008","Not Employed","middle vocational","4","","","","4"
"Not paid","2008","Not Employed","vocational + Abi","","","","","4"
"Not paid","2008","Not Employed","higher vocational","1","","","","4"
"Not paid","2008","Not Employed","higher education","12","","","","4"
"Not paid","2008","Employed","in school","","","","","4"
"Not paid","2008","Employed","inadequately","2","","","","4"
"Not paid","2008","Employed","general elemantary","41","0.119911151172456","0.0855820909095808","0.154240211435332","4"
"Not paid","2008","Employed","middle vocational","450","0.118941990577865","0.108036665713683","0.129847315442046","4"
"Not paid","2008","Employed","vocational + Abi","100","0.161151532584743","0.130025435054929","0.192277630114557","4"
"Not paid","2008","Employed","higher vocational","109","0.20444296331844","0.172065210330172","0.236820716306709","4"
"Not paid","2008","Employed","higher education","739","0.382624764011479","0.360447342763783","0.404802185259175","4"
"Paid","2008","Not Employed","vocational + Abi","","","","","3"
"Paid","2008","Not Employed","higher vocational","","","","","3"
"Paid","2008","Not Employed","higher education","","","","","3"
"Paid","2008","Not Employed","middle vocational","4","","","","3"
"Paid","2008","Employed","in school","5","","","","3"
"Paid","2008","Not Employed","inadequately","","","","","3"
"Paid","2008","Not Employed","general elemantary","1","","","","3"
"Paid","2008","Not Employed","in school","1","","","","3"
"Paid","2008","Employed","inadequately","8","","","","3"
"Paid","2008","Employed","general elemantary","55","0.169033518977569","0.129428790603509","0.20863824735163","3"
"Paid","2008","Employed","middle vocational","419","0.121907725211858","0.11088587647716","0.132929573946556","3"
"Paid","2008","Employed","higher education","100","0.067687607531316","0.0562249526660632","0.0791502623965688","3"
"Paid","2008","Employed","vocational + Abi","52","0.102291802888354","0.0766378845399229","0.127945721236785","3"
"Paid","2008","Employed","higher vocational","41","0.06646000504193","0.046462693596714","0.086457316487146","3"
"Partly, partly","2008","Not Employed","middle vocational","2","","","","2"
"Partly, partly","2008","Not Employed","vocational + Abi","2","","","","2"
"Partly, partly","2008","Not Employed","in school","","","","","2"
"Partly, partly","2008","Not Employed","inadequately","","","","","2"
"Partly, partly","2008","Not Employed","general elemantary","2","","","","2"
"Partly, partly","2008","Not Employed","higher vocational","","","","","2"
"Partly, partly","2008","Not Employed","higher education","2","","","","2"
"Partly, partly","2008","Employed","in school","1","","","","2"
"Partly, partly","2008","Employed","inadequately","6","","","","2"
"Partly, partly","2008","Employed","general elemantary","74","0.216423859156614","0.172906549339277","0.259941168973952","2"
"Partly, partly","2008","Employed","middle vocational","779","0.250191189820955","0.235600358718785","0.264782020923126","2"
"Partly, partly","2008","Employed","vocational + Abi","106","0.180922421144321","0.148333167787731","0.213511674500911","2"
"Partly, partly","2008","Employed","higher vocational","127","0.198451114236163","0.166431452519012","0.230470775953313","2"
"Partly, partly","2008","Employed","higher education","256","0.149664833714808","0.133386690707568","0.165942976722047","2"
"Acclaimed","2009","Not Employed","vocational + Abi","3","","","","1"
"Acclaimed","2009","Not Employed","higher vocational","2","","","","1"
"Acclaimed","2009","Not Employed","higher education","2","","","","1"
"Acclaimed","2009","Employed","in school","1","","","","1"
"Acclaimed","2009","Not Employed","middle vocational","8","","","","1"
"Acclaimed","2009","Employed","inadequately","10","","","","1"
"Acclaimed","2009","Employed","higher education","723","0.401893751895417","0.378790674324211","0.424996829466624","1"
"Acclaimed","2009","Not Employed","inadequately","","","","","1"
"Acclaimed","2009","Employed","middle vocational","1544","0.510981205490411","0.492967035989895","0.528995374990927","1"
"Acclaimed","2009","Not Employed","in school","","","","","1"
"Acclaimed","2009","Employed","general elemantary","111","0.397047855057647","0.33813799332778","0.455957716787514","1"
"Acclaimed","2009","Employed","vocational + Abi","257","0.572790696092321","0.528258178424234","0.617323213760408","1"
"Acclaimed","2009","Not Employed","general elemantary","","","","","1"
"Acclaimed","2009","Employed","higher vocational","299","0.527468160066753","0.485476616473747","0.569459703659759","1"
"Not paid","2009","Not Employed","in school","","","","","4"
"Not paid","2009","Not Employed","inadequately","1","","","","4"
"Not paid","2009","Not Employed","general elemantary","","","","","4"
"Not paid","2009","Not Employed","middle vocational","2","","","","4"
"Not paid","2009","Not Employed","vocational + Abi","","","","","4"
"Not paid","2009","Not Employed","higher vocational","","","","","4"
"Not paid","2009","Not Employed","higher education","5","","","","4"
"Not paid","2009","Employed","in school","1","","","","4"
"Not paid","2009","Employed","inadequately","1","","","","4"
"Not paid","2009","Employed","general elemantary","46","0.203576451061674","0.155096634257992","0.252056267865357","4"
"Not paid","2009","Employed","middle vocational","367","0.111065726764258","0.0997424046189785","0.122389048909538","4"
"Not paid","2009","Employed","vocational + Abi","90","0.164579984564629","0.131198944280973","0.197961024848286","4"
"Not paid","2009","Employed","higher vocational","99","0.203480131364612","0.169618530394722","0.237341732334501","4"
"Not paid","2009","Employed","higher education","665","0.351320137504189","0.328824838533334","0.373815436475044","4"
"Paid","2009","Not Employed","vocational + Abi","","","","","3"
"Paid","2009","Not Employed","higher vocational","","","","","3"
"Paid","2009","Not Employed","higher education","1","","","","3"
"Paid","2009","Not Employed","middle vocational","5","","","","3"
"Paid","2009","Employed","in school","2","","","","3"
"Paid","2009","Not Employed","in school","","","","","3"
"Paid","2009","Not Employed","inadequately","","","","","3"
"Paid","2009","Not Employed","general elemantary","1","","","","3"
"Paid","2009","Employed","general elemantary","49","0.184510203632707","0.137807221359551","0.231213185905863","3"
"Paid","2009","Employed","middle vocational","365","0.127432591870633","0.115415793947867","0.139449389793399","3"
"Paid","2009","Employed","higher education","87","0.0686049053520825","0.056693319167306","0.0805164915368591","3"
"Paid","2009","Employed","inadequately","7","","","","3"
"Paid","2009","Employed","higher vocational","35","0.0616011664330113","0.0413785952070004","0.0818237376590223","3"
"Paid","2009","Employed","vocational + Abi","32","0.068535862918683","0.0457900777979758","0.0912816480393902","3"
"Partly, partly","2009","Not Employed","in school","","","","","2"
"Partly, partly","2009","Not Employed","inadequately","","","","","2"
"Partly, partly","2009","Not Employed","general elemantary","","","","","2"
"Partly, partly","2009","Not Employed","middle vocational","1","","","","2"
"Partly, partly","2009","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2009","Not Employed","higher vocational","","","","","2"
"Partly, partly","2009","Not Employed","higher education","","","","","2"
"Partly, partly","2009","Employed","in school","1","","","","2"
"Partly, partly","2009","Employed","inadequately","5","","","","2"
"Partly, partly","2009","Employed","general elemantary","59","0.214865490247972","0.1654138704311","0.264317110064843","2"
"Partly, partly","2009","Employed","middle vocational","682","0.250520475874698","0.234905169615242","0.266135782134153","2"
"Partly, partly","2009","Employed","vocational + Abi","95","0.194093456424367","0.158488807466349","0.229698105382385","2"
"Partly, partly","2009","Employed","higher vocational","110","0.207450542135624","0.173345495329181","0.241555588942067","2"
"Partly, partly","2009","Employed","higher education","255","0.178181205248312","0.160149200203928","0.196213210292695","2"
"Acclaimed","2010","Not Employed","vocational + Abi","12","","","","1"
"Acclaimed","2010","Not Employed","higher vocational","3","","","","1"
"Acclaimed","2010","Not Employed","higher education","13","","","","1"
"Acclaimed","2010","Employed","in school","3","","","","1"
"Acclaimed","2010","Employed","higher education","1002","0.446810996575561","0.426615464541234","0.467006528609887","1"
"Acclaimed","2010","Not Employed","middle vocational","32","0.282791938479975","0.173308732480555","0.392275144479394","1"
"Acclaimed","2010","Employed","inadequately","11","","","","1"
"Acclaimed","2010","Employed","higher vocational","381","0.52345041890737","0.486102918179563","0.560797919635177","1"
"Acclaimed","2010","Not Employed","inadequately","","","","","1"
"Acclaimed","2010","Employed","middle vocational","2147","0.546319966686899","0.530933977333379","0.56170595604042","1"
"Acclaimed","2010","Employed","vocational + Abi","415","0.612526303639535","0.577064356976164","0.647988250302907","1"
"Acclaimed","2010","Not Employed","in school","","","","","1"
"Acclaimed","2010","Not Employed","general elemantary","3","","","","1"
"Acclaimed","2010","Employed","general elemantary","214","0.485687818270752","0.438612186863764","0.532763449677741","1"
"Not paid","2010","Not Employed","in school","","","","","4"
"Not paid","2010","Not Employed","inadequately","1","","","","4"
"Not paid","2010","Not Employed","general elemantary","2","","","","4"
"Not paid","2010","Not Employed","middle vocational","5","","","","4"
"Not paid","2010","Not Employed","vocational + Abi","3","","","","4"
"Not paid","2010","Not Employed","higher vocational","2","","","","4"
"Not paid","2010","Not Employed","higher education","9","","","","4"
"Not paid","2010","Employed","in school","","","","","4"
"Not paid","2010","Employed","inadequately","2","","","","4"
"Not paid","2010","Employed","general elemantary","48","0.13891005311498","0.10633424178654","0.171485864443419","4"
"Not paid","2010","Employed","middle vocational","438","0.109742869704978","0.100082962722288","0.119402776687668","4"
"Not paid","2010","Employed","vocational + Abi","105","0.132398979604214","0.107728281786592","0.157069677421837","4"
"Not paid","2010","Employed","higher vocational","140","0.252885402155869","0.220382269994157","0.285388534317581","4"
"Not paid","2010","Employed","higher education","865","0.357838619197172","0.338366092873523","0.37731114552082","4"
"Paid","2010","Not Employed","vocational + Abi","1","","","","3"
"Paid","2010","Not Employed","higher vocational","1","","","","3"
"Paid","2010","Not Employed","higher education","2","","","","3"
"Paid","2010","Not Employed","middle vocational","15","","","","3"
"Paid","2010","Employed","in school","4","","","","3"
"Paid","2010","Employed","higher education","116","0.0413243963483025","0.0332391045174525","0.0494096881791526","3"
"Paid","2010","Employed","higher vocational","45","0.0590935078754957","0.0414610505839255","0.0767259651670658","3"
"Paid","2010","Not Employed","general elemantary","4","","","","3"
"Paid","2010","Employed","inadequately","14","","","","3"
"Paid","2010","Employed","general elemantary","95","0.209549137617218","0.171215103893212","0.247883171341224","3"
"Paid","2010","Employed","middle vocational","574","0.138016377176852","0.127356753400957","0.148676000952748","3"
"Paid","2010","Employed","vocational + Abi","81","0.0690279474440301","0.0505752487870182","0.0874806461010419","3"
"Paid","2010","Not Employed","inadequately","1","","","","3"
"Paid","2010","Not Employed","in school","","","","","3"
"Partly, partly","2010","Not Employed","in school","","","","","2"
"Partly, partly","2010","Not Employed","inadequately","","","","","2"
"Partly, partly","2010","Not Employed","general elemantary","4","","","","2"
"Partly, partly","2010","Not Employed","middle vocational","13","","","","2"
"Partly, partly","2010","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2010","Not Employed","higher vocational","1","","","","2"
"Partly, partly","2010","Not Employed","higher education","5","","","","2"
"Partly, partly","2010","Employed","in school","","","","","2"
"Partly, partly","2010","Employed","inadequately","14","","","","2"
"Partly, partly","2010","Employed","general elemantary","76","0.16585299099705","0.130819203183151","0.200886778810948","2"
"Partly, partly","2010","Employed","middle vocational","863","0.205920786431271","0.193423691586429","0.218417881276113","2"
"Partly, partly","2010","Employed","vocational + Abi","124","0.186046769312221","0.157720467391514","0.214373071232927","2"
"Partly, partly","2010","Employed","higher vocational","121","0.164570671061265","0.136843803922697","0.192297538199833","2"
"Partly, partly","2010","Employed","higher education","345","0.154025987878965","0.139362674526755","0.168689301231176","2"
"Acclaimed","2011","Employed","in school","5","","","","1"
"Acclaimed","2011","Not Employed","vocational + Abi","14","","","","1"
"Acclaimed","2011","Not Employed","higher vocational","1","","","","1"
"Acclaimed","2011","Not Employed","higher education","20","","","","1"
"Acclaimed","2011","Employed","higher education","1239","0.4541590778041","0.435512930080789","0.472805225527412","1"
"Acclaimed","2011","Employed","inadequately","13","","","","1"
"Acclaimed","2011","Not Employed","middle vocational","33","0.459232972953004","0.332074964294896","0.586390981611113","1"
"Acclaimed","2011","Employed","higher vocational","434","0.511152312334879","0.476833580264408","0.545471044405349","1"
"Acclaimed","2011","Employed","vocational + Abi","500","0.579139605021487","0.546557851010864","0.61172135903211","1"
"Acclaimed","2011","Employed","general elemantary","253","0.442023212005177","0.40110934965131","0.482937074359044","1"
"Acclaimed","2011","Not Employed","in school","","","","","1"
"Acclaimed","2011","Not Employed","inadequately","2","","","","1"
"Acclaimed","2011","Not Employed","general elemantary","7","","","","1"
"Acclaimed","2011","Employed","middle vocational","2422","0.504906905949099","0.490737651796506","0.519076160101692","1"
"Not paid","2011","Not Employed","in school","","","","","4"
"Not paid","2011","Not Employed","inadequately","","","","","4"
"Not paid","2011","Not Employed","general elemantary","","","","","4"
"Not paid","2011","Not Employed","middle vocational","5","","","","4"
"Not paid","2011","Not Employed","vocational + Abi","","","","","4"
"Not paid","2011","Not Employed","higher vocational","","","","","4"
"Not paid","2011","Not Employed","higher education","10","","","","4"
"Not paid","2011","Employed","in school","2","","","","4"
"Not paid","2011","Employed","inadequately","9","","","","4"
"Not paid","2011","Employed","general elemantary","60","0.11804246726804","0.0914607611926788","0.144624173343401","4"
"Not paid","2011","Employed","middle vocational","563","0.12197740178179","0.112702903254113","0.131251900309467","4"
"Not paid","2011","Employed","vocational + Abi","132","0.149969526788405","0.126406419720493","0.173532633856318","4"
"Not paid","2011","Employed","higher vocational","164","0.243416604867784","0.213953888171825","0.272879321563743","4"
"Not paid","2011","Employed","higher education","992","0.344853532668246","0.327052769738557","0.362654295597934","4"
"Paid","2011","Not Employed","vocational + Abi","2","","","","3"
"Paid","2011","Not Employed","higher vocational","4","","","","3"
"Paid","2011","Not Employed","higher education","5","","","","3"
"Paid","2011","Not Employed","middle vocational","10","","","","3"
"Paid","2011","Employed","in school","2","","","","3"
"Paid","2011","Employed","higher education","124","0.0437654634285261","0.0361042060391191","0.0514267208179331","3"
"Paid","2011","Employed","inadequately","25","","","","3"
"Paid","2011","Employed","higher vocational","67","0.084891253376589","0.0657558724234669","0.104026634329711","3"
"Paid","2011","Employed","general elemantary","141","0.239534061463284","0.20437288498859","0.274695237937979","3"
"Paid","2011","Employed","middle vocational","725","0.14543155100959","0.135440742254933","0.155422359764248","3"
"Paid","2011","Not Employed","general elemantary","2","","","","3"
"Paid","2011","Not Employed","inadequately","","","","","3"
"Paid","2011","Employed","vocational + Abi","96","0.100375099116583","0.0805435095396708","0.120206688693496","3"
"Paid","2011","Not Employed","in school","","","","","3"
"Partly, partly","2011","Not Employed","in school","","","","","2"
"Partly, partly","2011","Not Employed","inadequately","","","","","2"
"Partly, partly","2011","Not Employed","general elemantary","4","","","","2"
"Partly, partly","2011","Not Employed","middle vocational","11","","","","2"
"Partly, partly","2011","Not Employed","vocational + Abi","","","","","2"
"Partly, partly","2011","Not Employed","higher vocational","","","","","2"
"Partly, partly","2011","Not Employed","higher education","4","","","","2"
"Partly, partly","2011","Employed","in school","1","","","","2"
"Partly, partly","2011","Employed","inadequately","11","","","","2"
"Partly, partly","2011","Employed","general elemantary","112","0.200400259263499","0.167422181536871","0.233378336990127","2"
"Partly, partly","2011","Employed","middle vocational","1073","0.22768414125952","0.21580016520745","0.23956811731159","2"
"Partly, partly","2011","Employed","vocational + Abi","154","0.170515769073525","0.145695862658228","0.195335675488822","2"
"Partly, partly","2011","Employed","higher vocational","150","0.160539829420748","0.135336336524911","0.185743322316586","2"
"Partly, partly","2011","Employed","higher education","384","0.157221926099128","0.143589748191345","0.170854104006911","2"
"Acclaimed","2012","Employed","in school","3","","","","1"
"Acclaimed","2012","Not Employed","vocational + Abi","10","","","","1"
"Acclaimed","2012","Not Employed","higher vocational","7","","","","1"
"Acclaimed","2012","Not Employed","higher education","23","","","","1"
"Acclaimed","2012","Employed","higher education","1310","0.474086813971134","0.455532047350043","0.492641580592225","1"
"Acclaimed","2012","Employed","inadequately","19","","","","1"
"Acclaimed","2012","Not Employed","middle vocational","59","0.678902028954728","0.593194692365775","0.76460936554368","1"
"Acclaimed","2012","Employed","general elemantary","284","0.476800224419689","0.436222414934153","0.517378033905225","1"
"Acclaimed","2012","Not Employed","in school","","","","","1"
"Acclaimed","2012","Employed","higher vocational","445","0.519953597659801","0.485611507693214","0.554295687626387","1"
"Acclaimed","2012","Not Employed","inadequately","1","","","","1"
"Acclaimed","2012","Not Employed","general elemantary","7","","","","1"
"Acclaimed","2012","Employed","middle vocational","2574","0.520400608127006","0.506383888395189","0.534417327858822","1"
"Acclaimed","2012","Employed","vocational + Abi","512","0.560154460447321","0.528372382317645","0.591936538576997","1"
