"plb0195_h","year","age_gr","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Not paid","2001","16-34 y.","(1b) general elementary school","22","","",""
"Not paid","2001","16-34 y.","(1c) basic vocational qualification","40","0.0672474657563773","0.0445568467070403","0.0899380848057143"
"Not paid","2001","16-34 y.","(2b) intermediate general qualification","20","","",""
"Not paid","2001","16-34 y.","(2a) intermediate vocational","97","0.102441681370883","0.0826968386213548","0.122186524120412"
"Not paid","2001","16-34 y.","(2c_gen) general maturity certificate","25","","",""
"Not paid","2001","16-34 y.","(2c_voc) vocational maturity certificate","43","0.128161590692927","0.0893534706819241","0.166969710703931"
"Not paid","2001","16-34 y.","(3a) lower tertiary education","34","0.158410519381033","0.106493057979156","0.21032798078291"
"Not paid","2001","16-34 y.","(3b) higher tertiary education","87","0.389586283361465","0.325146997089997","0.454025569632933"
"Not paid","2001","35-65 y.","(0) in school","","","",""
"Not paid","2001","35-65 y.","(1a) inadequately completed","","","",""
"Not paid","2001","35-65 y.","(1b) general elementary school","15","","",""
"Not paid","2001","35-65 y.","(1c) basic vocational qualification","125","0.077066576245846","0.0638151838458086","0.0903179686458835"
"Not paid","2001","35-65 y.","(2b) intermediate general qualification","2","","",""
"Not paid","2001","35-65 y.","(2a) intermediate vocational","190","0.128557879568845","0.111943135441091","0.145172623696598"
"Not paid","2001","35-65 y.","(2c_gen) general maturity certificate","8","","",""
"Not paid","2001","35-65 y.","(2c_voc) vocational maturity certificate","68","0.192512371826559","0.152174561476896","0.232850182176222"
"Not paid","2001","35-65 y.","(3a) lower tertiary education","147","0.235447752632434","0.201723125188869","0.269172380075998"
"Not paid","2001","35-65 y.","(3b) higher tertiary education","345","0.464655809209388","0.428937621529913","0.500373996888862"
"Not paid","2001","66 and older","(0) in school","","","",""
"Not paid","2001","66 and older","(1a) inadequately completed","","","",""
"Not paid","2001","66 and older","(1b) general elementary school","1","","",""
"Not paid","2001","66 and older","(1c) basic vocational qualification","","","",""
"Not paid","2001","66 and older","(2b) intermediate general qualification","","","",""
"Not paid","2001","66 and older","(2a) intermediate vocational","","","",""
"Not paid","2001","66 and older","(2c_gen) general maturity certificate","","","",""
"Not paid","2001","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Not paid","2001","66 and older","(3a) lower tertiary education","2","","",""
"Not paid","2001","66 and older","(3b) higher tertiary education","","","",""
"Acclaimed","2002","16-34 y.","(0) in school","3","","",""
"Acclaimed","2002","16-34 y.","(1a) inadequately completed","4","","",""
"Acclaimed","2002","16-34 y.","(1b) general elementary school","47","0.327649242599807","0.246019436677834","0.409279048521779"
"Acclaimed","2002","16-34 y.","(1c) basic vocational qualification","150","0.386712989127317","0.33874773373845","0.434678244516185"
"Acclaimed","2002","16-34 y.","(2b) intermediate general qualification","71","0.505646724033742","0.422828410911935","0.588465037155549"
"Acclaimed","2002","16-34 y.","(2a) intermediate vocational","430","0.506932721701913","0.47324348562957","0.540621957774256"
"Acclaimed","2002","16-34 y.","(2c_gen) general maturity certificate","71","0.448831429793545","0.369761719088009","0.52790114049908"
"Acclaimed","2002","16-34 y.","(2c_voc) vocational maturity certificate","156","0.568990995821956","0.510672800658797","0.627309190985116"
"Acclaimed","2002","16-34 y.","(3a) lower tertiary education","84","0.426688436451113","0.352987021304298","0.500389851597928"
"Acclaimed","2002","16-34 y.","(3b) higher tertiary education","72","0.3594609779242","0.294407035659922","0.424514920188477"
"Acclaimed","2002","35-65 y.","(0) in school","","","",""
"Acclaimed","2002","35-65 y.","(1a) inadequately completed","14","","",""
"Acclaimed","2002","35-65 y.","(1b) general elementary school","74","0.469772725747999","0.396038913582787","0.54350653791321"
"Acclaimed","2002","35-65 y.","(1c) basic vocational qualification","657","0.497920046467768","0.47172915265456","0.524110940280977"
"Acclaimed","2002","35-65 y.","(2b) intermediate general qualification","20","","",""
"Acclaimed","2002","35-65 y.","(2a) intermediate vocational","867","0.545830567072901","0.521696690365789","0.569964443780014"
"Acclaimed","2002","35-65 y.","(2c_gen) general maturity certificate","15","","",""
"Acclaimed","2002","35-65 y.","(2c_voc) vocational maturity certificate","215","0.504785993979553","0.458227777461588","0.551344210497517"
"Acclaimed","2002","35-65 y.","(3a) lower tertiary education","347","0.52880056128622","0.491874934923242","0.565726187649198"
"Acclaimed","2002","35-65 y.","(3b) higher tertiary education","313","0.300534921003253","0.273826060032144","0.327243781974362"
"Acclaimed","2002","66 and older","(0) in school","","","",""
"Acclaimed","2002","66 and older","(1a) inadequately completed","","","",""
"Acclaimed","2002","66 and older","(1b) general elementary school","","","",""
"Acclaimed","2002","66 and older","(1c) basic vocational qualification","","","",""
"Acclaimed","2002","66 and older","(2b) intermediate general qualification","","","",""
"Acclaimed","2002","66 and older","(2a) intermediate vocational","1","","",""
"Acclaimed","2002","66 and older","(2c_gen) general maturity certificate","","","",""
"Acclaimed","2002","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Acclaimed","2002","66 and older","(3a) lower tertiary education","1","","",""
"Acclaimed","2002","66 and older","(3b) higher tertiary education","","","",""
"Partly, partly","2002","16-34 y.","(0) in school","3","","",""
"Partly, partly","2002","16-34 y.","(1a) inadequately completed","3","","",""
"Partly, partly","2002","16-34 y.","(1b) general elementary school","24","","",""
"Partly, partly","2002","16-34 y.","(1c) basic vocational qualification","137","0.35272050289493","0.30565943520437","0.39978157058549"
"Partly, partly","2002","16-34 y.","(2b) intermediate general qualification","30","0.190780159543109","0.12569470561218","0.255865613474039"
"Partly, partly","2002","16-34 y.","(2a) intermediate vocational","206","0.240795316339569","0.21198378335918","0.269606849319959"
"Partly, partly","2002","16-34 y.","(2c_gen) general maturity certificate","23","","",""
"Partly, partly","2002","16-34 y.","(2c_voc) vocational maturity certificate","56","0.167084761244943","0.123153160135746","0.21101636235414"
"Partly, partly","2002","16-34 y.","(3a) lower tertiary education","32","0.200592060269635","0.140920672589327","0.260263447949943"
"Partly, partly","2002","16-34 y.","(3b) higher tertiary education","39","0.143726097241779","0.0961653008267656","0.191286893656792"
"Partly, partly","2002","35-65 y.","(0) in school","","","",""
"Partly, partly","2002","35-65 y.","(1a) inadequately completed","2","","",""
"Partly, partly","2002","35-65 y.","(1b) general elementary school","39","0.174863766117268","0.118745466912663","0.230982065321872"
"Partly, partly","2002","35-65 y.","(1c) basic vocational qualification","339","0.232333621231401","0.210211520570674","0.254455721892129"
"Partly, partly","2002","35-65 y.","(2b) intermediate general qualification","3","","",""
"Partly, partly","2002","35-65 y.","(2a) intermediate vocational","365","0.211225637436386","0.191440506880153","0.231010767992619"
"Partly, partly","2002","35-65 y.","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","2002","35-65 y.","(2c_voc) vocational maturity certificate","90","0.205285939873986","0.167673519710163","0.242898360037809"
"Partly, partly","2002","35-65 y.","(3a) lower tertiary education","100","0.137049894100868","0.111610209053148","0.162489579148587"
"Partly, partly","2002","35-65 y.","(3b) higher tertiary education","161","0.155503041203636","0.134392791710936","0.176613290696336"
"Partly, partly","2002","66 and older","(0) in school","","","",""
"Partly, partly","2002","66 and older","(1a) inadequately completed","","","",""
"Partly, partly","2002","66 and older","(1b) general elementary school","","","",""
"Partly, partly","2002","66 and older","(1c) basic vocational qualification","","","",""
"Partly, partly","2002","66 and older","(2b) intermediate general qualification","","","",""
"Partly, partly","2002","66 and older","(2a) intermediate vocational","","","",""
"Partly, partly","2002","66 and older","(2c_gen) general maturity certificate","","","",""
"Partly, partly","2002","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Partly, partly","2002","66 and older","(3a) lower tertiary education","","","",""
"Partly, partly","2002","66 and older","(3b) higher tertiary education","","","",""
"Paid","2002","16-34 y.","(0) in school","17","","",""
"Paid","2002","16-34 y.","(1a) inadequately completed","7","","",""
"Paid","2002","16-34 y.","(1b) general elementary school","36","0.272564276479187","0.195122017941457","0.350006535016918"
"Paid","2002","16-34 y.","(1c) basic vocational qualification","86","0.191799337956668","0.153021494698713","0.230577181214623"
"Paid","2002","16-34 y.","(2b) intermediate general qualification","16","","",""
"Paid","2002","16-34 y.","(2a) intermediate vocational","107","0.128075885937135","0.105557568437777","0.150594203436493"
"Paid","2002","16-34 y.","(2c_gen) general maturity certificate","22","","",""
"Paid","2002","16-34 y.","(2c_voc) vocational maturity certificate","26","","",""
"Paid","2002","16-34 y.","(3a) lower tertiary education","15","","",""
"Paid","2002","16-34 y.","(3b) higher tertiary education","10","","",""
"Paid","2002","35-65 y.","(0) in school","","","",""
"Paid","2002","35-65 y.","(1a) inadequately completed","7","","",""
"Paid","2002","35-65 y.","(1b) general elementary school","49","0.270295151021521","0.204682966050196","0.335907335992847"
"Paid","2002","35-65 y.","(1c) basic vocational qualification","262","0.18195074926149","0.161741474759549","0.202160023763432"
"Paid","2002","35-65 y.","(2b) intermediate general qualification","4","","",""
"Paid","2002","35-65 y.","(2a) intermediate vocational","174","0.111362129648373","0.0961138662634773","0.126610393033269"
"Paid","2002","35-65 y.","(2c_gen) general maturity certificate","6","","",""
"Paid","2002","35-65 y.","(2c_voc) vocational maturity certificate","56","0.142548259951736","0.109992185642019","0.175104334261453"
"Paid","2002","35-65 y.","(3a) lower tertiary education","31","0.0553687438260644","0.0384509773453171","0.0722865103068116"
"Paid","2002","35-65 y.","(3b) higher tertiary education","54","0.0532349787239702","0.0401568826882992","0.0663130747596412"
"Paid","2002","66 and older","(0) in school","","","",""
"Paid","2002","66 and older","(1a) inadequately completed","","","",""
"Paid","2002","66 and older","(1b) general elementary school","","","",""
"Paid","2002","66 and older","(1c) basic vocational qualification","","","",""
"Paid","2002","66 and older","(2b) intermediate general qualification","","","",""
"Paid","2002","66 and older","(2a) intermediate vocational","","","",""
"Paid","2002","66 and older","(2c_gen) general maturity certificate","","","",""
"Paid","2002","66 and older","(2c_voc) vocational maturity certificate","","","",""
"Paid","2002","66 and older","(3a) lower tertiary education","","","",""
"Paid","2002","66 and older","(3b) higher tertiary education","1","","",""
"Not paid","2002","16-34 y.","(0) in school","3","","",""
"Not paid","2002","16-34 y.","(1a) inadequately completed","1","","",""
"Not paid","2002","16-34 y.","(1b) general elementary school","20","","",""
"Not paid","2002","16-34 y.","(1c) basic vocational qualification","23","","",""
"Not paid","2002","16-34 y.","(2b) intermediate general qualification","23","","",""
"Not paid","2002","16-34 y.","(2a) intermediate vocational","103","0.124196076021383","0.101972175208817","0.146419976833948"
"Not paid","2002","16-34 y.","(2c_gen) general maturity certificate","36","0.204566681299453","0.140438985387951","0.268694377210955"
"Not paid","2002","16-34 y.","(2c_voc) vocational maturity certificate","39","0.15664795451117","0.113844874404037","0.199451034618304"
"Not paid","2002","16-34 y.","(3a) lower tertiary education","42","0.289094880459407","0.221540881817138","0.356648879101676"
"Not paid","2002","16-34 y.","(3b) higher tertiary education","88","0.477000252083266","0.409285235055207","0.544715269111325"
