"plb0195_h","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Not paid","1998","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Not paid","1998","Couple + C. GT 16 ","(1b) general elementary school","8","","",""
"Not paid","1998","Couple + C. GT 16 ","(1c) basic vocational qualification","28","","",""
"Not paid","1998","Couple + C. GT 16 ","(2b) intermediate general qualification","5","","",""
"Not paid","1998","Couple + C. GT 16 ","(2a) intermediate vocational","27","","",""
"Not paid","1998","Couple + C. GT 16 ","(2c_gen) general maturity certificate","5","","",""
"Not paid","1998","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Not paid","1998","Couple + C. GT 16 ","(3a) lower tertiary education","17","","",""
"Not paid","1998","Couple + C. GT 16 ","(3b) higher tertiary education","50","0.628376482561375","0.524415445991267","0.732337519131482"
"Not paid","1998","Couple + C. LE and GT 16","(0) in school","","","",""
"Not paid","1998","Couple + C. LE and GT 16","(1a) inadequately completed","","","",""
"Not paid","1998","Couple + C. LE and GT 16","(1b) general elementary school","4","","",""
"Not paid","1998","Couple + C. LE and GT 16","(1c) basic vocational qualification","7","","",""
"Not paid","1998","Couple + C. LE and GT 16","(2b) intermediate general qualification","3","","",""
"Not paid","1998","Couple + C. LE and GT 16","(2a) intermediate vocational","16","","",""
"Not paid","1998","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","","","",""
"Not paid","1998","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","3","","",""
"Not paid","1998","Couple + C. LE and GT 16","(3a) lower tertiary education","14","","",""
"Not paid","1998","Couple + C. LE and GT 16","(3b) higher tertiary education","22","","",""
"Acclaimed","1999","1-pers.-HH","(0) in school","","","",""
"Acclaimed","1999","1-pers.-HH","(1a) inadequately completed","5","","",""
"Acclaimed","1999","1-pers.-HH","(1b) general elementary school","11","","",""
"Acclaimed","1999","1-pers.-HH","(1c) basic vocational qualification","56","0.599365247255785","0.505636345146917","0.693094149364653"
"Acclaimed","1999","1-pers.-HH","(2b) intermediate general qualification","11","","",""
"Acclaimed","1999","1-pers.-HH","(2a) intermediate vocational","85","0.495172318985183","0.416714622797911","0.573630015172455"
"Acclaimed","1999","1-pers.-HH","(2c_gen) general maturity certificate","10","","",""
"Acclaimed","1999","1-pers.-HH","(2c_voc) vocational maturity certificate","25","","",""
"Acclaimed","1999","1-pers.-HH","(3a) lower tertiary education","23","","",""
"Acclaimed","1999","1-pers.-HH","(3b) higher tertiary education","18","","",""
"Acclaimed","1999","(Married) couple without C. ","(0) in school","","","",""
"Acclaimed","1999","(Married) couple without C. ","(1a) inadequately completed","9","","",""
"Acclaimed","1999","(Married) couple without C. ","(1b) general elementary school","19","","",""
"Acclaimed","1999","(Married) couple without C. ","(1c) basic vocational qualification","172","0.467981717281173","0.417070599792146","0.5188928347702"
"Acclaimed","1999","(Married) couple without C. ","(2b) intermediate general qualification","19","","",""
"Acclaimed","1999","(Married) couple without C. ","(2a) intermediate vocational","191","0.473646632254672","0.424344476432965","0.522948788076379"
"Acclaimed","1999","(Married) couple without C. ","(2c_gen) general maturity certificate","12","","",""
"Acclaimed","1999","(Married) couple without C. ","(2c_voc) vocational maturity certificate","57","0.5260404292861","0.433150889308003","0.618929969264197"
"Acclaimed","1999","(Married) couple without C. ","(3a) lower tertiary education","64","0.407616134096098","0.326793832738665","0.488438435453531"
"Acclaimed","1999","(Married) couple without C. ","(3b) higher tertiary education","60","0.381479487005407","0.307136703846799","0.455822270164015"
"Acclaimed","1999","Single parent ","(0) in school","","","",""
"Acclaimed","1999","Single parent ","(1a) inadequately completed","3","","",""
"Acclaimed","1999","Single parent ","(1b) general elementary school","11","","",""
"Acclaimed","1999","Single parent ","(1c) basic vocational qualification","33","0.517492628236422","0.396015232470008","0.638970024002837"
"Acclaimed","1999","Single parent ","(2b) intermediate general qualification","9","","",""
"Acclaimed","1999","Single parent ","(2a) intermediate vocational","26","","",""
"Acclaimed","1999","Single parent ","(2c_gen) general maturity certificate","2","","",""
"Acclaimed","1999","Single parent ","(2c_voc) vocational maturity certificate","6","","",""
"Acclaimed","1999","Single parent ","(3a) lower tertiary education","10","","",""
"Acclaimed","1999","Single parent ","(3b) higher tertiary education","10","","",""
"Acclaimed","1999","Couple + C. LE 16 ","(0) in school","","","",""
"Acclaimed","1999","Couple + C. LE 16 ","(1a) inadequately completed","7","","",""
"Acclaimed","1999","Couple + C. LE 16 ","(1b) general elementary school","28","","",""
"Acclaimed","1999","Couple + C. LE 16 ","(1c) basic vocational qualification","134","0.370607422753621","0.321396093717965","0.419818751789277"
"Acclaimed","1999","Couple + C. LE 16 ","(2b) intermediate general qualification","4","","",""
"Acclaimed","1999","Couple + C. LE 16 ","(2a) intermediate vocational","214","0.464696240841515","0.419461263513693","0.509931218169338"
"Acclaimed","1999","Couple + C. LE 16 ","(2c_gen) general maturity certificate","5","","",""
"Acclaimed","1999","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","53","0.551249452608638","0.452271422711561","0.650227482505715"
"Acclaimed","1999","Couple + C. LE 16 ","(3a) lower tertiary education","71","0.428563559988224","0.347454072252025","0.509673047724424"
"Acclaimed","1999","Couple + C. LE 16 ","(3b) higher tertiary education","37","0.260730237478832","0.189022830758397","0.332437644199267"
"Acclaimed","1999","Couple + C. GT 16 ","(0) in school","1","","",""
"Acclaimed","1999","Couple + C. GT 16 ","(1a) inadequately completed","6","","",""
"Acclaimed","1999","Couple + C. GT 16 ","(1b) general elementary school","29","","",""
"Acclaimed","1999","Couple + C. GT 16 ","(1c) basic vocational qualification","114","0.448301039783182","0.388870741935435","0.507731337630928"
"Acclaimed","1999","Couple + C. GT 16 ","(2b) intermediate general qualification","29","","",""
"Acclaimed","1999","Couple + C. GT 16 ","(2a) intermediate vocational","111","0.479346479913224","0.414500979921162","0.544191979905286"
"Acclaimed","1999","Couple + C. GT 16 ","(2c_gen) general maturity certificate","16","","",""
"Acclaimed","1999","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","26","","",""
"Acclaimed","1999","Couple + C. GT 16 ","(3a) lower tertiary education","41","0.476685477763499","0.366548818399682","0.586822137127315"
"Acclaimed","1999","Couple + C. GT 16 ","(3b) higher tertiary education","22","","",""
"Acclaimed","1999","Couple + C. LE and GT 16","(0) in school","","","",""
"Acclaimed","1999","Couple + C. LE and GT 16","(1a) inadequately completed","4","","",""
"Acclaimed","1999","Couple + C. LE and GT 16","(1b) general elementary school","16","","",""
"Acclaimed","1999","Couple + C. LE and GT 16","(1c) basic vocational qualification","41","0.38725132454798","0.293631231618864","0.480871417477096"
"Acclaimed","1999","Couple + C. LE and GT 16","(2b) intermediate general qualification","16","","",""
"Acclaimed","1999","Couple + C. LE and GT 16","(2a) intermediate vocational","68","0.547575063875047","0.462014918661746","0.633135209088348"
"Acclaimed","1999","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","7","","",""
"Acclaimed","1999","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","8","","",""
"Acclaimed","1999","Couple + C. LE and GT 16","(3a) lower tertiary education","23","","",""
"Acclaimed","1999","Couple + C. LE and GT 16","(3b) higher tertiary education","12","","",""
"Partly, partly","1999","1-pers.-HH","(0) in school","","","",""
"Partly, partly","1999","1-pers.-HH","(1a) inadequately completed","1","","",""
"Partly, partly","1999","1-pers.-HH","(1b) general elementary school","6","","",""
"Partly, partly","1999","1-pers.-HH","(1c) basic vocational qualification","20","","",""
"Partly, partly","1999","1-pers.-HH","(2b) intermediate general qualification","2","","",""
"Partly, partly","1999","1-pers.-HH","(2a) intermediate vocational","29","","",""
"Partly, partly","1999","1-pers.-HH","(2c_gen) general maturity certificate","5","","",""
"Partly, partly","1999","1-pers.-HH","(2c_voc) vocational maturity certificate","11","","",""
"Partly, partly","1999","1-pers.-HH","(3a) lower tertiary education","7","","",""
"Partly, partly","1999","1-pers.-HH","(3b) higher tertiary education","11","","",""
"Partly, partly","1999","(Married) couple without C. ","(0) in school","","","",""
"Partly, partly","1999","(Married) couple without C. ","(1a) inadequately completed","1","","",""
"Partly, partly","1999","(Married) couple without C. ","(1b) general elementary school","9","","",""
"Partly, partly","1999","(Married) couple without C. ","(1c) basic vocational qualification","81","0.222423918680409","0.179991567338159","0.26485627002266"
"Partly, partly","1999","(Married) couple without C. ","(2b) intermediate general qualification","6","","",""
"Partly, partly","1999","(Married) couple without C. ","(2a) intermediate vocational","88","0.222769849679916","0.181682984621412","0.263856714738419"
"Partly, partly","1999","(Married) couple without C. ","(2c_gen) general maturity certificate","4","","",""
"Partly, partly","1999","(Married) couple without C. ","(2c_voc) vocational maturity certificate","27","","",""
"Partly, partly","1999","(Married) couple without C. ","(3a) lower tertiary education","30","0.217929207972523","0.150026878681966","0.285831537263079"
"Partly, partly","1999","(Married) couple without C. ","(3b) higher tertiary education","30","0.172077012086667","0.114309646053927","0.229844378119406"
"Partly, partly","1999","Single parent ","(0) in school","","","",""
"Partly, partly","1999","Single parent ","(1a) inadequately completed","","","",""
"Partly, partly","1999","Single parent ","(1b) general elementary school","5","","",""
"Partly, partly","1999","Single parent ","(1c) basic vocational qualification","12","","",""
"Partly, partly","1999","Single parent ","(2b) intermediate general qualification","2","","",""
"Partly, partly","1999","Single parent ","(2a) intermediate vocational","14","","",""
"Partly, partly","1999","Single parent ","(2c_gen) general maturity certificate","1","","",""
"Partly, partly","1999","Single parent ","(2c_voc) vocational maturity certificate","1","","",""
"Partly, partly","1999","Single parent ","(3a) lower tertiary education","2","","",""
"Partly, partly","1999","Single parent ","(3b) higher tertiary education","3","","",""
"Partly, partly","1999","Couple + C. LE 16 ","(0) in school","","","",""
"Partly, partly","1999","Couple + C. LE 16 ","(1a) inadequately completed","2","","",""
"Partly, partly","1999","Couple + C. LE 16 ","(1b) general elementary school","17","","",""
"Partly, partly","1999","Couple + C. LE 16 ","(1c) basic vocational qualification","96","0.225801513964929","0.183198844507883","0.268404183421974"
"Partly, partly","1999","Couple + C. LE 16 ","(2b) intermediate general qualification","9","","",""
"Partly, partly","1999","Couple + C. LE 16 ","(2a) intermediate vocational","134","0.297793744440729","0.256319375847437","0.339268113034021"
"Partly, partly","1999","Couple + C. LE 16 ","(2c_gen) general maturity certificate","2","","",""
"Partly, partly","1999","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","22","","",""
"Partly, partly","1999","Couple + C. LE 16 ","(3a) lower tertiary education","29","","",""
"Partly, partly","1999","Couple + C. LE 16 ","(3b) higher tertiary education","32","0.26526845283552","0.193162023361267","0.337374882309773"
"Partly, partly","1999","Couple + C. GT 16 ","(0) in school","","","",""
"Partly, partly","1999","Couple + C. GT 16 ","(1a) inadequately completed","2","","",""
"Partly, partly","1999","Couple + C. GT 16 ","(1b) general elementary school","17","","",""
"Partly, partly","1999","Couple + C. GT 16 ","(1c) basic vocational qualification","64","0.221472274155531","0.171850912733507","0.271093635577555"
"Partly, partly","1999","Couple + C. GT 16 ","(2b) intermediate general qualification","8","","",""
"Partly, partly","1999","Couple + C. GT 16 ","(2a) intermediate vocational","62","0.282975350440669","0.224506842165751","0.341443858715587"
"Partly, partly","1999","Couple + C. GT 16 ","(2c_gen) general maturity certificate","6","","",""
"Partly, partly","1999","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","7","","",""
"Partly, partly","1999","Couple + C. GT 16 ","(3a) lower tertiary education","10","","",""
"Partly, partly","1999","Couple + C. GT 16 ","(3b) higher tertiary education","11","","",""
"Partly, partly","1999","Couple + C. LE and GT 16","(0) in school","","","",""
"Partly, partly","1999","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Partly, partly","1999","Couple + C. LE and GT 16","(1b) general elementary school","6","","",""
