"plb0195_h","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Paid","1994","Baden-Württemberg","direct migration background","110","0.435694338406796","0.368789885240728","0.502598791572865","3"
"Paid","1994","Baden-Württemberg","indirect migration background","13","","","","3"
"Paid","1994","Bavaria","no migration background","121","0.240119795964102","0.203083786269027","0.277155805659177","3"
"Paid","1994","Bavaria","indirect migration background","10","","","","3"
"Paid","1994","Berlin","no migration background","50","0.243407819720981","0.184947510848998","0.301868128592965","3"
"Paid","1994","Berlin","direct migration background","11","","","","3"
"Paid","1994","Brandenburg","no migration background","60","0.232911219236923","0.180929665967982","0.284892772505863","3"
"Paid","1994","Brandenburg","direct migration background","","","","","3"
"Paid","1994","Bavaria","direct migration background","56","0.401536860029992","0.311942518177404","0.49113120188258","3"
"Partly, partly","1994","Schleswig-Holstein","direct migration background","","","","","2"
"Partly, partly","1994","Schleswig-Holstein","no migration background","20","","","","2"
"Partly, partly","1994","Schleswig-Holstein","indirect migration background","","","","","2"
"Partly, partly","1994","Hamburg","no migration background","9","","","","2"
"Partly, partly","1994","Hamburg","direct migration background","3","","","","2"
"Partly, partly","1994","Bremen","direct migration background","","","","","2"
"Partly, partly","1994","Hamburg","indirect migration background","","","","","2"
"Partly, partly","1994","Lower Saxony","no migration background","65","0.194130485667128","0.152149741237181","0.236111230097076","2"
"Partly, partly","1994","Lower Saxony","direct migration background","6","","","","2"
"Partly, partly","1994","Lower Saxony","indirect migration background","7","","","","2"
"Partly, partly","1994","Bremen","no migration background","4","","","","2"
"Partly, partly","1994","Bremen","indirect migration background","","","","","2"
"Partly, partly","1994","North Rhine-Westphalia","no migration background","93","0.122459233739393","0.0982266429953645","0.146691824483422","2"
"Partly, partly","1994","North Rhine-Westphalia","direct migration background","21","","","","2"
"Partly, partly","1994","North Rhine-Westphalia","indirect migration background","5","","","","2"
"Partly, partly","1994","Hesse","no migration background","59","0.202409016707567","0.15250293620041","0.252315097214725","2"
"Partly, partly","1994","Rhineland-Palatinate,Saarland","no migration background","43","0.210143530018287","0.152961063155708","0.267325996880867","2"
"Partly, partly","1994","Hesse","direct migration background","11","","","","2"
"Partly, partly","1994","Hesse","indirect migration background","1","","","","2"
"Partly, partly","1994","Rhineland-Palatinate,Saarland","direct migration background","9","","","","2"
"Partly, partly","1994","Rhineland-Palatinate,Saarland","indirect migration background","","","","","2"
"Partly, partly","1994","Baden-Württemberg","direct migration background","31","0.163668610860209","0.113748129999739","0.213589091720679","2"
"Partly, partly","1994","Baden-Württemberg","indirect migration background","7","","","","2"
"Partly, partly","1994","Baden-Württemberg","no migration background","91","0.222942874722193","0.182654529055602","0.263231220388783","2"
"Partly, partly","1994","Bavaria","no migration background","85","0.156339772898013","0.124850968795584","0.187828577000443","2"
"Partly, partly","1994","Berlin","no migration background","35","0.181924411163476","0.129370490142956","0.234478332183997","2"
"Partly, partly","1994","Berlin","direct migration background","4","","","","2"
"Partly, partly","1994","Bavaria","direct migration background","15","","","","2"
"Partly, partly","1994","Bavaria","indirect migration background","9","","","","2"
"Partly, partly","1994","Berlin","indirect migration background","1","","","","2"
"Partly, partly","1994","Brandenburg","direct migration background","1","","","","2"
"Partly, partly","1994","Brandenburg","indirect migration background","","","","","2"
"Partly, partly","1994","Mecklenburg-Western Pomerania","no migration background","35","0.175951297646396","0.119855008262828","0.232047587029964","2"
"Partly, partly","1994","Mecklenburg-Western Pomerania","indirect migration background","","","","","2"
"Partly, partly","1994","Brandenburg","no migration background","54","0.231427340491397","0.179561546513215","0.283293134469578","2"
"Partly, partly","1994","Mecklenburg-Western Pomerania","direct migration background","","","","","2"
"Partly, partly","1994","Saxony","no migration background","96","0.202004321856467","0.165551115596802","0.238457528116132","2"
"Partly, partly","1994","Saxony","direct migration background","","","","","2"
"Partly, partly","1994","Saxony-Anhalt","direct migration background","1","","","","2"
"Partly, partly","1994","Saxony","indirect migration background","","","","","2"
"Partly, partly","1994","Saxony-Anhalt","no migration background","46","0.150200270347911","0.109772376645229","0.190628164050593","2"
"Partly, partly","1994","Saxony-Anhalt","indirect migration background","1","","","","2"
"Partly, partly","1994","Thuringia","indirect migration background","","","","","2"
"Partly, partly","1994","Thuringia","no migration background","37","0.124077073816407","0.0848268476347161","0.163327299998099","2"
"Partly, partly","1994","Thuringia","direct migration background","1","","","","2"
"Acclaimed","1995","Hamburg","indirect migration background","2","","","","1"
"Acclaimed","1995","Lower Saxony","no migration background","148","0.41617719031523","0.365187716182454","0.467166664448006","1"
"Acclaimed","1995","Lower Saxony","direct migration background","17","","","","1"
"Acclaimed","1995","Lower Saxony","indirect migration background","4","","","","1"
"Acclaimed","1995","Schleswig-Holstein","indirect migration background","1","","","","1"
"Acclaimed","1995","Hamburg","no migration background","28","","","","1"
"Acclaimed","1995","Hamburg","direct migration background","2","","","","1"
"Acclaimed","1995","Bremen","no migration background","3","","","","1"
"Acclaimed","1995","Bremen","direct migration background","2","","","","1"
"Acclaimed","1995","Bremen","indirect migration background","2","","","","1"
"Acclaimed","1995","North Rhine-Westphalia","no migration background","257","0.34825799411321","0.3141390497435","0.382376938482921","1"
"Acclaimed","1995","Schleswig-Holstein","no migration background","38","0.358650836131813","0.268614454707664","0.448687217555963","1"
"Acclaimed","1995","Schleswig-Holstein","direct migration background","4","","","","1"
"Acclaimed","1995","North Rhine-Westphalia","direct migration background","49","0.249409113657465","0.195008630465797","0.303809596849132","1"
"Acclaimed","1995","North Rhine-Westphalia","indirect migration background","16","","","","1"
"Acclaimed","1995","Hesse","no migration background","124","0.452350041177501","0.391379934466461","0.513320147888541","1"
"Acclaimed","1995","Hesse","direct migration background","19","","","","1"
"Acclaimed","1995","Hesse","indirect migration background","8","","","","1"
"Acclaimed","1995","Rhineland-Palatinate,Saarland","no migration background","64","0.37464145337257","0.306704941466886","0.442577965278254","1"
"Acclaimed","1995","Rhineland-Palatinate,Saarland","direct migration background","13","","","","1"
"Acclaimed","1995","Rhineland-Palatinate,Saarland","indirect migration background","2","","","","1"
"Acclaimed","1995","Baden-Württemberg","no migration background","158","0.34952528386406","0.305273052908466","0.393777514819654","1"
"Acclaimed","1995","Baden-Württemberg","direct migration background","59","0.259760456590203","0.204283180366612","0.315237732813793","1"
"Acclaimed","1995","Baden-Württemberg","indirect migration background","19","","","","1"
"Acclaimed","1995","Bavaria","no migration background","228","0.418254914885987","0.376338979443339","0.460170850328635","1"
"Acclaimed","1995","Bavaria","direct migration background","44","0.292758864421165","0.221124563776731","0.3643931650656","1"
"Acclaimed","1995","Bavaria","indirect migration background","10","","","","1"
"Acclaimed","1995","Saxony-Anhalt","indirect migration background","","","","","1"
"Acclaimed","1995","Thuringia","indirect migration background","","","","","1"
"Acclaimed","1995","Berlin","no migration background","94","0.451563123405405","0.382765629109719","0.520360617701092","1"
"Acclaimed","1995","Berlin","direct migration background","11","","","","1"
"Acclaimed","1995","Berlin","indirect migration background","4","","","","1"
"Acclaimed","1995","Brandenburg","no migration background","94","0.356195476601704","0.295861545935476","0.416529407267932","1"
"Acclaimed","1995","Brandenburg","direct migration background","2","","","","1"
"Acclaimed","1995","Brandenburg","indirect migration background","2","","","","1"
"Acclaimed","1995","Mecklenburg-Western Pomerania","no migration background","76","0.404454263268087","0.334111478635089","0.474797047901084","1"
"Acclaimed","1995","Mecklenburg-Western Pomerania","direct migration background","1","","","","1"
"Acclaimed","1995","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Acclaimed","1995","Saxony","no migration background","198","0.386290344250448","0.342641520265094","0.429939168235802","1"
"Acclaimed","1995","Saxony","direct migration background","7","","","","1"
"Acclaimed","1995","Saxony","indirect migration background","2","","","","1"
"Acclaimed","1995","Saxony-Anhalt","no migration background","115","0.385764307441469","0.329643008355709","0.441885606527228","1"
"Acclaimed","1995","Saxony-Anhalt","direct migration background","1","","","","1"
"Acclaimed","1995","Thuringia","no migration background","116","0.396589463241963","0.339695530957834","0.453483395526091","1"
"Acclaimed","1995","Thuringia","direct migration background","5","","","","1"
"Not paid","1995","Schleswig-Holstein","direct migration background","2","","","","4"
