"plb0195_h","year","e11103","education","n","percent","lower_confidence","upper_confidence"
"Paid","1990","Full Time","lower secondary degree","617","0.438335459604934","0.411778673988646","0.464892245221222"
"Paid","1990","Full Time","secondary school degree","130","0.214217542374678","0.181844449752816","0.246590634996541"
"Paid","1990","Full Time","college entrance qualification","59","0.129710225045975","0.0979905665537651","0.161429883538185"
"Paid","1990","Full Time","Other degree","270","0.67698929879667","0.629596577451419","0.72438202014192"
"Paid","1990","Full Time","no degree/no degree yet","105","0.724010587421312","0.65150185170369","0.796519323138934"
"Paid","1990","Part Time","lower secondary degree","138","0.462026726400009","0.405421848426788","0.518631604373229"
"Paid","1990","Part Time","secondary school degree","37","0.263872676030613","0.190071805038874","0.337673547022353"
"Paid","1990","Part Time","college entrance qualification","21","","",""
"Paid","1990","Part Time","Other degree","30","0.758097322856558","0.628586439770312","0.887608205942804"
"Paid","1990","Part Time","no degree/no degree yet","16","","",""
"Paid","1990","Not Working","lower secondary degree","13","","",""
"Paid","1990","Not Working","secondary school degree","3","","",""
"Paid","1990","Not Working","college entrance qualification","2","","",""
"Paid","1990","Not Working","Other degree","2","","",""
"Paid","1990","Not Working","no degree/no degree yet","2","","",""
"Not paid","1990","Full Time","lower secondary degree","130","0.108017758970872","0.0914043258532614","0.124631192088484"
"Not paid","1990","Full Time","secondary school degree","117","0.200658163860276","0.169057209561012","0.23225911815954"
"Not paid","1990","Full Time","college entrance qualification","172","0.413969081277511","0.36746900411001","0.460469158445012"
"Not paid","1990","Full Time","Other degree","18","","",""
"Not paid","1990","Full Time","no degree/no degree yet","","","",""
"Not paid","1990","Part Time","lower secondary degree","18","","",""
"Not paid","1990","Part Time","secondary school degree","24","","",""
"Not paid","1990","Part Time","college entrance qualification","25","","",""
"Not paid","1990","Part Time","Other degree","2","","",""
"Not paid","1990","Part Time","no degree/no degree yet","1","","",""
"Not paid","1990","Not Working","lower secondary degree","1","","",""
"Not paid","1990","Not Working","secondary school degree","","","",""
"Not paid","1990","Not Working","college entrance qualification","1","","",""
"Not paid","1990","Not Working","Other degree","1","","",""
"Not paid","1990","Not Working","no degree/no degree yet","","","",""
"Acclaimed","1991","Full Time","lower secondary degree","390","0.287974993676147","0.26429754298966","0.311652444362634"
"Acclaimed","1991","Full Time","secondary school degree","265","0.399451998596723","0.361682780488354","0.437221216705092"
"Acclaimed","1991","Full Time","college entrance qualification","146","0.321642464010288","0.278340225610189","0.364944702410387"
"Acclaimed","1991","Full Time","Other degree","60","0.178632787539649","0.139915632503567","0.217349942575731"
"Acclaimed","1991","Full Time","no degree/no degree yet","26","","",""
"Acclaimed","1991","Part Time","lower secondary degree","104","0.318161473643005","0.266969827613551","0.369353119672459"
"Acclaimed","1991","Part Time","secondary school degree","80","0.487333442706578","0.412196376773671","0.562470508639485"
"Acclaimed","1991","Part Time","college entrance qualification","35","0.310218086081888","0.223772821678867","0.396663350484909"
"Acclaimed","1991","Part Time","Other degree","7","","",""
"Acclaimed","1991","Part Time","no degree/no degree yet","7","","",""
"Acclaimed","1991","Not Working","lower secondary degree","5","","",""
"Acclaimed","1991","Not Working","secondary school degree","2","","",""
"Acclaimed","1991","Not Working","college entrance qualification","4","","",""
"Acclaimed","1991","Not Working","Other degree","1","","",""
"Acclaimed","1991","Not Working","no degree/no degree yet","","","",""
"Partly, partly","1991","Full Time","lower secondary degree","231","0.159942883148281","0.140776207352573","0.179109558943988"
"Partly, partly","1991","Full Time","secondary school degree","99","0.148065739233102","0.120677622920719","0.175453855545486"
"Partly, partly","1991","Full Time","college entrance qualification","74","0.15966193333154","0.125705502126607","0.193618364536472"
"Partly, partly","1991","Full Time","Other degree","43","0.125737553793202","0.092224995385441","0.159250112200962"
"Partly, partly","1991","Full Time","no degree/no degree yet","19","","",""
"Partly, partly","1991","Part Time","lower secondary degree","46","0.140912646794447","0.102671740166868","0.179153553422025"
"Partly, partly","1991","Part Time","secondary school degree","27","","",""
"Partly, partly","1991","Part Time","college entrance qualification","14","","",""
"Partly, partly","1991","Part Time","Other degree","2","","",""
"Partly, partly","1991","Part Time","no degree/no degree yet","4","","",""
"Partly, partly","1991","Not Working","lower secondary degree","3","","",""
"Partly, partly","1991","Not Working","secondary school degree","1","","",""
"Partly, partly","1991","Not Working","college entrance qualification","1","","",""
"Partly, partly","1991","Not Working","Other degree","1","","",""
"Partly, partly","1991","Not Working","no degree/no degree yet","","","",""
"Paid","1991","Full Time","lower secondary degree","673","0.45936447921065","0.433306488675289","0.485422469746011"
"Paid","1991","Full Time","secondary school degree","159","0.239126252816979","0.206233383389975","0.272019122243983"
"Paid","1991","Full Time","college entrance qualification","63","0.144153688781405","0.111592136454752","0.176715241108057"
"Paid","1991","Full Time","Other degree","264","0.661487887285922","0.6136576843782","0.709318090193644"
"Paid","1991","Full Time","no degree/no degree yet","122","0.707334873793685","0.639924445004374","0.774745302582996"
"Paid","1991","Part Time","lower secondary degree","143","0.446207708767717","0.391572007903848","0.500843409631586"
"Paid","1991","Part Time","secondary school degree","48","0.281834810692701","0.214205786304838","0.349463835080564"
"Paid","1991","Part Time","college entrance qualification","31","0.280464341420364","0.196515107881198","0.36441357495953"
"Paid","1991","Part Time","Other degree","28","","",""
"Paid","1991","Part Time","no degree/no degree yet","25","","",""
"Paid","1991","Not Working","lower secondary degree","17","","",""
"Paid","1991","Not Working","secondary school degree","3","","",""
"Paid","1991","Not Working","college entrance qualification","4","","",""
"Paid","1991","Not Working","Other degree","5","","",""
"Paid","1991","Not Working","no degree/no degree yet","4","","",""
"Not paid","1991","Full Time","lower secondary degree","111","0.0927176439649219","0.0775519476522203","0.107883340277623"
"Not paid","1991","Full Time","secondary school degree","123","0.213356009353196","0.181764280991203","0.244947737715189"
"Not paid","1991","Full Time","college entrance qualification","164","0.374541913876767","0.329673197220884","0.419410630532651"
"Not paid","1991","Full Time","Other degree","9","","",""
"Not paid","1991","Full Time","no degree/no degree yet","8","","",""
"Not paid","1991","Part Time","lower secondary degree","25","","",""
"Not paid","1991","Part Time","secondary school degree","15","","",""
"Not paid","1991","Part Time","college entrance qualification","30","0.310095422769723","0.223659566333161","0.396531279206285"
"Not paid","1991","Part Time","Other degree","3","","",""
"Not paid","1991","Part Time","no degree/no degree yet","1","","",""
"Not paid","1991","Not Working","lower secondary degree","3","","",""
"Not paid","1991","Not Working","secondary school degree","2","","",""
"Not paid","1991","Not Working","college entrance qualification","2","","",""
"Not paid","1991","Not Working","Other degree","","","",""
"Not paid","1991","Not Working","no degree/no degree yet","","","",""
"Acclaimed","1992","Full Time","lower secondary degree","530","0.327994976251921","0.305545133365715","0.350444819138128"
"Acclaimed","1992","Full Time","secondary school degree","611","0.410819701099882","0.385669633136931","0.435969769062834"
"Acclaimed","1992","Full Time","college entrance qualification","227","0.310038911615179","0.275301701451714","0.344776121778644"
"Acclaimed","1992","Full Time","Other degree","60","0.209472979388203","0.166779874345142","0.252166084431264"
"Acclaimed","1992","Full Time","no degree/no degree yet","20","","",""
"Acclaimed","1992","Part Time","lower secondary degree","119","0.300251161307281","0.253355949687341","0.34714637292722"
"Acclaimed","1992","Part Time","secondary school degree","149","0.440700629466679","0.38672466500309","0.494676593930269"
"Acclaimed","1992","Part Time","college entrance qualification","57","0.412637821619647","0.334114778457536","0.491160864781757"
"Acclaimed","1992","Part Time","Other degree","7","","",""
"Acclaimed","1992","Part Time","no degree/no degree yet","6","","",""
"Acclaimed","1992","Not Working","lower secondary degree","3","","",""
"Acclaimed","1992","Not Working","secondary school degree","11","","",""
"Acclaimed","1992","Not Working","college entrance qualification","9","","",""
"Acclaimed","1992","Not Working","Other degree","1","","",""
"Acclaimed","1992","Not Working","no degree/no degree yet","","","",""
"Partly, partly","1992","Full Time","lower secondary degree","303","0.177611652328772","0.159336220336595","0.195887084320948"
"Partly, partly","1992","Full Time","secondary school degree","276","0.181662234461072","0.161952169915699","0.201372299006444"
"Partly, partly","1992","Full Time","college entrance qualification","114","0.187752237382833","0.158422285030286","0.217082189735379"
"Partly, partly","1992","Full Time","Other degree","43","0.113311061410365","0.0800560442147374","0.146566078605993"
"Partly, partly","1992","Full Time","no degree/no degree yet","20","","",""
"Partly, partly","1992","Part Time","lower secondary degree","46","0.133224650650461","0.0984581780256132","0.167991123275309"
"Partly, partly","1992","Part Time","secondary school degree","51","0.154054277391785","0.114806547630919","0.19330200715265"
"Partly, partly","1992","Part Time","college entrance qualification","11","","",""
"Partly, partly","1992","Part Time","Other degree","5","","",""
"Partly, partly","1992","Part Time","no degree/no degree yet","5","","",""
"Partly, partly","1992","Not Working","lower secondary degree","1","","",""
"Partly, partly","1992","Not Working","secondary school degree","3","","",""
