"plb0195_h","year","age_gr","education","n","percent","lower_confidence","upper_confidence"
"Not paid","2015","66 and older","Other degree","","","",""
"Not paid","2015","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2016","16-34 y.","lower secondary degree","","","",""
"Acclaimed","2016","16-34 y.","secondary school degree","","","",""
"Acclaimed","2016","16-34 y.","college entrance qualification","","","",""
"Acclaimed","2016","16-34 y.","Other degree","","","",""
"Acclaimed","2016","16-34 y.","no degree/no degree yet","","","",""
"Acclaimed","2016","35-65 y.","lower secondary degree","","","",""
"Acclaimed","2016","35-65 y.","secondary school degree","","","",""
"Acclaimed","2016","35-65 y.","college entrance qualification","","","",""
"Acclaimed","2016","35-65 y.","Other degree","","","",""
"Acclaimed","2016","35-65 y.","no degree/no degree yet","","","",""
"Acclaimed","2016","66 and older","lower secondary degree","","","",""
"Acclaimed","2016","66 and older","secondary school degree","","","",""
"Acclaimed","2016","66 and older","college entrance qualification","","","",""
"Acclaimed","2016","66 and older","Other degree","","","",""
"Acclaimed","2016","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2016","16-34 y.","lower secondary degree","","","",""
"Partly, partly","2016","16-34 y.","secondary school degree","","","",""
"Partly, partly","2016","16-34 y.","college entrance qualification","","","",""
"Partly, partly","2016","16-34 y.","Other degree","","","",""
"Partly, partly","2016","16-34 y.","no degree/no degree yet","","","",""
"Partly, partly","2016","35-65 y.","lower secondary degree","","","",""
"Partly, partly","2016","35-65 y.","secondary school degree","","","",""
"Partly, partly","2016","35-65 y.","college entrance qualification","","","",""
"Partly, partly","2016","35-65 y.","Other degree","","","",""
"Partly, partly","2016","35-65 y.","no degree/no degree yet","","","",""
"Partly, partly","2016","66 and older","lower secondary degree","","","",""
"Partly, partly","2016","66 and older","secondary school degree","","","",""
"Partly, partly","2016","66 and older","college entrance qualification","","","",""
"Partly, partly","2016","66 and older","Other degree","","","",""
"Partly, partly","2016","66 and older","no degree/no degree yet","","","",""
"Paid","2016","16-34 y.","lower secondary degree","","","",""
"Paid","2016","16-34 y.","secondary school degree","","","",""
"Paid","2016","16-34 y.","college entrance qualification","","","",""
"Paid","2016","16-34 y.","Other degree","","","",""
"Paid","2016","16-34 y.","no degree/no degree yet","","","",""
"Paid","2016","35-65 y.","lower secondary degree","","","",""
"Paid","2016","35-65 y.","secondary school degree","","","",""
"Paid","2016","35-65 y.","college entrance qualification","","","",""
"Paid","2016","35-65 y.","Other degree","","","",""
"Paid","2016","35-65 y.","no degree/no degree yet","","","",""
"Paid","2016","66 and older","lower secondary degree","","","",""
"Paid","2016","66 and older","secondary school degree","","","",""
"Paid","2016","66 and older","college entrance qualification","","","",""
"Paid","2016","66 and older","Other degree","","","",""
"Paid","2016","66 and older","no degree/no degree yet","","","",""
"Not paid","2016","16-34 y.","lower secondary degree","","","",""
"Not paid","2016","16-34 y.","secondary school degree","","","",""
"Not paid","2016","16-34 y.","college entrance qualification","","","",""
"Not paid","2016","16-34 y.","Other degree","","","",""
"Not paid","2016","16-34 y.","no degree/no degree yet","","","",""
"Not paid","2016","35-65 y.","lower secondary degree","","","",""
"Not paid","2016","35-65 y.","secondary school degree","","","",""
"Not paid","2016","35-65 y.","college entrance qualification","","","",""
"Not paid","2016","35-65 y.","Other degree","","","",""
"Not paid","2016","35-65 y.","no degree/no degree yet","","","",""
"Not paid","2016","66 and older","lower secondary degree","","","",""
"Not paid","2016","66 and older","secondary school degree","","","",""
"Not paid","2016","66 and older","college entrance qualification","","","",""
"Not paid","2016","66 and older","Other degree","","","",""
"Not paid","2016","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2017","16-34 y.","lower secondary degree","","","",""
"Acclaimed","2017","16-34 y.","secondary school degree","","","",""
"Acclaimed","2017","16-34 y.","college entrance qualification","","","",""
"Acclaimed","2017","16-34 y.","Other degree","","","",""
"Acclaimed","2017","16-34 y.","no degree/no degree yet","","","",""
"Acclaimed","2017","35-65 y.","lower secondary degree","","","",""
"Acclaimed","2017","35-65 y.","secondary school degree","","","",""
"Acclaimed","2017","35-65 y.","college entrance qualification","","","",""
"Acclaimed","2017","35-65 y.","Other degree","","","",""
"Acclaimed","2017","35-65 y.","no degree/no degree yet","","","",""
"Acclaimed","2017","66 and older","lower secondary degree","","","",""
"Acclaimed","2017","66 and older","secondary school degree","","","",""
"Acclaimed","2017","66 and older","college entrance qualification","","","",""
"Acclaimed","2017","66 and older","Other degree","","","",""
"Acclaimed","2017","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2017","16-34 y.","lower secondary degree","","","",""
"Partly, partly","2017","16-34 y.","secondary school degree","","","",""
"Partly, partly","2017","16-34 y.","college entrance qualification","","","",""
"Partly, partly","2017","16-34 y.","Other degree","","","",""
"Partly, partly","2017","16-34 y.","no degree/no degree yet","","","",""
"Partly, partly","2017","35-65 y.","lower secondary degree","","","",""
"Partly, partly","2017","35-65 y.","secondary school degree","","","",""
"Partly, partly","2017","35-65 y.","college entrance qualification","","","",""
"Partly, partly","2017","35-65 y.","Other degree","","","",""
"Partly, partly","2017","35-65 y.","no degree/no degree yet","","","",""
"Partly, partly","2017","66 and older","lower secondary degree","","","",""
"Partly, partly","2017","66 and older","secondary school degree","","","",""
"Partly, partly","2017","66 and older","college entrance qualification","","","",""
"Partly, partly","2017","66 and older","Other degree","","","",""
"Partly, partly","2017","66 and older","no degree/no degree yet","","","",""
"Paid","2017","16-34 y.","lower secondary degree","","","",""
"Paid","2017","16-34 y.","secondary school degree","","","",""
"Paid","2017","16-34 y.","college entrance qualification","","","",""
"Paid","2017","16-34 y.","Other degree","","","",""
"Paid","2017","16-34 y.","no degree/no degree yet","","","",""
"Paid","2017","35-65 y.","lower secondary degree","","","",""
"Paid","2017","35-65 y.","secondary school degree","","","",""
"Paid","2017","35-65 y.","college entrance qualification","","","",""
"Paid","2017","35-65 y.","Other degree","","","",""
"Paid","2017","35-65 y.","no degree/no degree yet","","","",""
"Paid","2017","66 and older","lower secondary degree","","","",""
"Paid","2017","66 and older","secondary school degree","","","",""
"Paid","2017","66 and older","college entrance qualification","","","",""
"Paid","2017","66 and older","Other degree","","","",""
"Paid","2017","66 and older","no degree/no degree yet","","","",""
"Not paid","2017","16-34 y.","lower secondary degree","","","",""
"Not paid","2017","16-34 y.","secondary school degree","","","",""
"Not paid","2017","16-34 y.","college entrance qualification","","","",""
"Not paid","2017","16-34 y.","Other degree","","","",""
"Not paid","2017","16-34 y.","no degree/no degree yet","","","",""
"Not paid","2017","35-65 y.","lower secondary degree","","","",""
"Not paid","2017","35-65 y.","secondary school degree","","","",""
"Not paid","2017","35-65 y.","college entrance qualification","","","",""
"Not paid","2017","35-65 y.","Other degree","","","",""
"Not paid","2017","35-65 y.","no degree/no degree yet","","","",""
"Not paid","2017","66 and older","lower secondary degree","","","",""
"Not paid","2017","66 and older","secondary school degree","","","",""
"Not paid","2017","66 and older","college entrance qualification","","","",""
"Not paid","2017","66 and older","Other degree","","","",""
"Not paid","2017","66 and older","no degree/no degree yet","","","",""
"Acclaimed","2018","16-34 y.","lower secondary degree","126","0.46096329166268","0.404367739566932","0.517558843758429"
"Acclaimed","2018","16-34 y.","secondary school degree","311","0.543170436082607","0.503575334253381","0.582765537911833"
"Acclaimed","2018","16-34 y.","college entrance qualification","527","0.555830069960854","0.524150609042375","0.587509530879334"
"Acclaimed","2018","16-34 y.","Other degree","58","0.371397818244517","0.296057549740195","0.446738086748838"
"Acclaimed","2018","16-34 y.","no degree/no degree yet","11","","",""
"Acclaimed","2018","35-65 y.","lower secondary degree","595","0.503189328785369","0.475052259524818","0.531326398045921"
"Acclaimed","2018","35-65 y.","secondary school degree","1519","0.562827469938549","0.543675874580882","0.581979065296217"
"Acclaimed","2018","35-65 y.","college entrance qualification","1500","0.567477734887849","0.548675250756756","0.586280219018941"
"Acclaimed","2018","35-65 y.","Other degree","330","0.449156295955404","0.414709821922794","0.483602769988015"
"Acclaimed","2018","35-65 y.","no degree/no degree yet","20","","",""
"Acclaimed","2018","66 and older","lower secondary degree","6","","",""
"Acclaimed","2018","66 and older","secondary school degree","5","","",""
"Acclaimed","2018","66 and older","college entrance qualification","5","","",""
"Acclaimed","2018","66 and older","Other degree","7","","",""
"Acclaimed","2018","66 and older","no degree/no degree yet","","","",""
"Partly, partly","2018","16-34 y.","lower secondary degree","93","0.338743103367201","0.285007726728727","0.392478480005676"
"Partly, partly","2018","16-34 y.","secondary school degree","189","0.298241027136301","0.26187683182024","0.334605222452363"
"Partly, partly","2018","16-34 y.","college entrance qualification","192","0.227292225185531","0.200572491945854","0.254011958425209"
"Partly, partly","2018","16-34 y.","Other degree","44","0.281956569005988","0.211797145331128","0.352115992680849"
"Partly, partly","2018","16-34 y.","no degree/no degree yet","7","","",""
"Partly, partly","2018","35-65 y.","lower secondary degree","319","0.256096092728949","0.231533308866553","0.280658876591345"
"Partly, partly","2018","35-65 y.","secondary school degree","565","0.227858528980899","0.211663864091844","0.244053193869955"
"Partly, partly","2018","35-65 y.","college entrance qualification","399","0.148367260340601","0.134876643854026","0.161857876827176"
"Partly, partly","2018","35-65 y.","Other degree","202","0.218286325000087","0.189679546563263","0.24689310343691"
"Partly, partly","2018","35-65 y.","no degree/no degree yet","19","","",""
"Partly, partly","2018","66 and older","lower secondary degree","6","","",""
"Partly, partly","2018","66 and older","secondary school degree","5","","",""
"Partly, partly","2018","66 and older","college entrance qualification","5","","",""
"Partly, partly","2018","66 and older","Other degree","1","","",""
"Partly, partly","2018","66 and older","no degree/no degree yet","","","",""
"Paid","2018","16-34 y.","lower secondary degree","61","0.156757988496949","0.115478822163457","0.198037154830441"
"Paid","2018","16-34 y.","secondary school degree","73","0.112949251274671","0.0877891599602259","0.138109342589116"
"Paid","2018","16-34 y.","college entrance qualification","90","0.0665783560537538","0.0506841933680501","0.0824725187394574"
"Paid","2018","16-34 y.","Other degree","35","0.264071143814693","0.195332978389972","0.332809309239415"
"Paid","2018","16-34 y.","no degree/no degree yet","8","","",""
"Paid","2018","35-65 y.","lower secondary degree","232","0.173600986651394","0.152285822569224","0.194916150733563"
