"plb0195_h","year","education","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2010","lower secondary degree","Couple + C. GT 16 ","44","0.137371404013778","0.0935451842709561","0.181197623756599"
"Partly, partly","2010","lower secondary degree","Couple + C. LE and GT 16","35","0.292359070873641","0.219079656174778","0.365638485572505"
"Partly, partly","2010","secondary school degree","1-pers.-HH","39","0.121401570878952","0.0826602760429782","0.160142865714925"
"Partly, partly","2010","secondary school degree","(Married) couple without C. ","119","0.195333017845854","0.165600365024662","0.225065670667046"
"Partly, partly","2010","secondary school degree","Single parent ","58","0.157516605602414","0.121269271135906","0.193763940068923"
"Partly, partly","2010","secondary school degree","Couple + C. LE 16 ","248","0.218510214181902","0.194254828664217","0.242765599699586"
"Partly, partly","2010","secondary school degree","Couple + C. GT 16 ","101","0.248564171682861","0.209069874581051","0.28805846878467"
"Partly, partly","2010","secondary school degree","Couple + C. LE and GT 16","47","0.1890709076756","0.136608888785545","0.241532926565655"
"Partly, partly","2010","college entrance qualification","1-pers.-HH","40","0.159966008133522","0.117992374780384","0.201939641486661"
"Partly, partly","2010","college entrance qualification","(Married) couple without C. ","101","0.170948115890503","0.142526997916618","0.199369233864388"
"Partly, partly","2010","college entrance qualification","Single parent ","41","0.272387119043467","0.218377475637358","0.326396762449577"
"Partly, partly","2010","college entrance qualification","Couple + C. LE 16 ","192","0.144013066091034","0.124486682834062","0.163539449348005"
"Partly, partly","2010","college entrance qualification","Couple + C. GT 16 ","54","0.195290494699633","0.151651114042252","0.238929875357013"
"Partly, partly","2010","college entrance qualification","Couple + C. LE and GT 16","24","","",""
"Partly, partly","2010","Other degree","1-pers.-HH","2","","",""
"Partly, partly","2010","Other degree","(Married) couple without C. ","8","","",""
"Partly, partly","2010","Other degree","Single parent ","6","","",""
"Partly, partly","2010","Other degree","Couple + C. LE 16 ","43","0.113626608421328","0.0733077720514812","0.153945444791176"
"Partly, partly","2010","Other degree","Couple + C. GT 16 ","9","","",""
"Partly, partly","2010","Other degree","Couple + C. LE and GT 16","10","","",""
"Partly, partly","2010","no degree/no degree yet","1-pers.-HH","1","","",""
"Partly, partly","2010","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Partly, partly","2010","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","2010","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Partly, partly","2010","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Partly, partly","2010","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Paid","2010","lower secondary degree","1-pers.-HH","20","","",""
"Paid","2010","lower secondary degree","(Married) couple without C. ","44","0.15001160831309","0.111129973508681","0.188893243117499"
"Paid","2010","lower secondary degree","Single parent ","30","0.222363476417252","0.153234401769631","0.291492551064872"
"Paid","2010","lower secondary degree","Couple + C. LE 16 ","127","0.156185048655131","0.128446835514594","0.183923261795669"
"Paid","2010","lower secondary degree","Couple + C. GT 16 ","48","0.251434870422623","0.196201509803135","0.30666823104211"
"Paid","2010","lower secondary degree","Couple + C. LE and GT 16","25","","",""
"Paid","2010","secondary school degree","1-pers.-HH","26","","",""
"Paid","2010","secondary school degree","(Married) couple without C. ","67","0.10278944909992","0.0800144066844123","0.125564491515428"
"Paid","2010","secondary school degree","Single parent ","42","0.0877207051725542","0.0595727277221104","0.115868682622998"
"Paid","2010","secondary school degree","Couple + C. LE 16 ","142","0.099685482048823","0.0821012364590201","0.117269727638626"
"Paid","2010","secondary school degree","Couple + C. GT 16 ","37","0.0804746396793873","0.0556158172945443","0.10533346206423"
"Paid","2010","secondary school degree","Couple + C. LE and GT 16","18","","",""
"Paid","2010","college entrance qualification","1-pers.-HH","13","","",""
"Paid","2010","college entrance qualification","(Married) couple without C. ","37","0.0343683186815543","0.0206151414647894","0.0481214958983192"
"Paid","2010","college entrance qualification","Single parent ","24","","",""
"Paid","2010","college entrance qualification","Couple + C. LE 16 ","80","0.0572764058359839","0.0443532863372332","0.0701995253347345"
"Paid","2010","college entrance qualification","Couple + C. GT 16 ","15","","",""
"Paid","2010","college entrance qualification","Couple + C. LE and GT 16","10","","",""
"Paid","2010","Other degree","1-pers.-HH","3","","",""
"Paid","2010","Other degree","(Married) couple without C. ","6","","",""
"Paid","2010","Other degree","Single parent ","4","","",""
"Paid","2010","Other degree","Couple + C. LE 16 ","76","0.310671078181991","0.251878395812136","0.369463760551845"
"Paid","2010","Other degree","Couple + C. GT 16 ","3","","",""
"Paid","2010","Other degree","Couple + C. LE and GT 16","11","","",""
"Paid","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Paid","2010","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Paid","2010","no degree/no degree yet","Single parent ","1","","",""
"Paid","2010","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Paid","2010","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Paid","2010","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Not paid","2010","lower secondary degree","1-pers.-HH","15","","",""
"Not paid","2010","lower secondary degree","(Married) couple without C. ","46","0.102027035996625","0.0690687322772064","0.134985339716043"
"Not paid","2010","lower secondary degree","Single parent ","11","","",""
"Not paid","2010","lower secondary degree","Couple + C. LE 16 ","55","0.0980540552281281","0.0753314470804553","0.120776663375801"
"Not paid","2010","lower secondary degree","Couple + C. GT 16 ","26","","",""
"Not paid","2010","lower secondary degree","Couple + C. LE and GT 16","16","","",""
"Not paid","2010","secondary school degree","1-pers.-HH","36","0.145043526975044","0.103271269542501","0.186815784407587"
"Not paid","2010","secondary school degree","(Married) couple without C. ","110","0.173373005926322","0.144981837220832","0.201764174631812"
"Not paid","2010","secondary school degree","Single parent ","45","0.170967273985701","0.133506688652514","0.208427859318888"
"Not paid","2010","secondary school degree","Couple + C. LE 16 ","133","0.134794696552231","0.114749669511398","0.154839723593064"
"Not paid","2010","secondary school degree","Couple + C. GT 16 ","62","0.150871492000881","0.118163078560539","0.183579905441223"
"Not paid","2010","secondary school degree","Couple + C. LE and GT 16","38","0.228201348295882","0.171973389857488","0.284429306734276"
"Not paid","2010","college entrance qualification","1-pers.-HH","80","0.276310931249529","0.225108648861937","0.327513213637121"
"Not paid","2010","college entrance qualification","(Married) couple without C. ","209","0.311727879154227","0.276758650376313","0.346697107932141"
"Not paid","2010","college entrance qualification","Single parent ","57","0.166610680877901","0.121403937526026","0.211817424229775"
"Not paid","2010","college entrance qualification","Couple + C. LE 16 ","415","0.288921910248786","0.263714038509677","0.314129781987896"
"Not paid","2010","college entrance qualification","Couple + C. GT 16 ","108","0.256273952380668","0.208214680209422","0.304333224551913"
"Not paid","2010","college entrance qualification","Couple + C. LE and GT 16","53","0.296987760212514","0.22596455829498","0.368010962130047"
"Not paid","2010","Other degree","1-pers.-HH","","","",""
"Not paid","2010","Other degree","(Married) couple without C. ","14","","",""
"Not paid","2010","Other degree","Single parent ","7","","",""
"Not paid","2010","Other degree","Couple + C. LE 16 ","34","0.144072989605892","0.0994591848480395","0.188686794363744"
"Not paid","2010","Other degree","Couple + C. GT 16 ","5","","",""
"Not paid","2010","Other degree","Couple + C. LE and GT 16","7","","",""
"Not paid","2010","no degree/no degree yet","1-pers.-HH","","","",""
"Not paid","2010","no degree/no degree yet","(Married) couple without C. ","1","","",""
"Not paid","2010","no degree/no degree yet","Single parent ","1","","",""
"Not paid","2010","no degree/no degree yet","Couple + C. LE 16 ","3","","",""
"Not paid","2010","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Not paid","2010","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Acclaimed","2011","lower secondary degree","1-pers.-HH","77","0.474479457650916","0.399194485419667","0.549764429882165"
"Acclaimed","2011","lower secondary degree","(Married) couple without C. ","224","0.520726941027375","0.473453634813408","0.568000247241341"
"Acclaimed","2011","lower secondary degree","Single parent ","93","0.486371310029036","0.416928039807268","0.555814580250803"
"Acclaimed","2011","lower secondary degree","Couple + C. LE 16 ","292","0.417983848768256","0.380552761467088","0.455414936069423"
"Acclaimed","2011","lower secondary degree","Couple + C. GT 16 ","134","0.508439317844867","0.449027646244962","0.567850989444772"
"Acclaimed","2011","lower secondary degree","Couple + C. LE and GT 16","81","0.387013470783432","0.318297459431123","0.45572948213574"
"Acclaimed","2011","secondary school degree","1-pers.-HH","191","0.556140233703556","0.503939871477747","0.608340595929364"
"Acclaimed","2011","secondary school degree","(Married) couple without C. ","451","0.497212162360953","0.463278688702327","0.531145636019579"
"Acclaimed","2011","secondary school degree","Single parent ","280","0.518375557491491","0.474089177834387","0.562661937148596"
"Acclaimed","2011","secondary school degree","Couple + C. LE 16 ","673","0.519156595929925","0.491817397168518","0.546495794691333"
"Acclaimed","2011","secondary school degree","Couple + C. GT 16 ","278","0.522550101046484","0.479742083350388","0.565358118742581"
"Acclaimed","2011","secondary school degree","Couple + C. LE and GT 16","154","0.539517932757703","0.480820715876924","0.598215149638482"
"Acclaimed","2011","college entrance qualification","1-pers.-HH","204","0.536179114596177","0.48515856226773","0.587199666924624"
"Acclaimed","2011","college entrance qualification","(Married) couple without C. ","377","0.492465750680178","0.457470367509853","0.527461133850503"
"Acclaimed","2011","college entrance qualification","Single parent ","189","0.578463124158112","0.524443544504658","0.632482703811566"
"Acclaimed","2011","college entrance qualification","Couple + C. LE 16 ","656","0.483098980040663","0.457207908246311","0.508990051835015"
"Acclaimed","2011","college entrance qualification","Couple + C. GT 16 ","169","0.465035505851829","0.414886557684391","0.515184454019266"
"Acclaimed","2011","college entrance qualification","Couple + C. LE and GT 16","89","0.42712429050505","0.359410285739821","0.494838295270279"
"Acclaimed","2011","Other degree","1-pers.-HH","7","","",""
"Acclaimed","2011","Other degree","(Married) couple without C. ","38","0.544444373064644","0.432477703756038","0.65641104237325"
"Acclaimed","2011","Other degree","Single parent ","18","","",""
"Acclaimed","2011","Other degree","Couple + C. LE 16 ","90","0.37157882795202","0.311437483142127","0.431720172761913"
"Acclaimed","2011","Other degree","Couple + C. GT 16 ","18","","",""
"Acclaimed","2011","Other degree","Couple + C. LE and GT 16","20","","",""
"Acclaimed","2011","no degree/no degree yet","1-pers.-HH","2","","",""
"Acclaimed","2011","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Acclaimed","2011","no degree/no degree yet","Single parent ","3","","",""
"Acclaimed","2011","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Acclaimed","2011","no degree/no degree yet","Couple + C. GT 16 ","5","","",""
"Acclaimed","2011","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Partly, partly","2011","lower secondary degree","1-pers.-HH","39","0.199110509816359","0.138904738010376","0.259316281622341"
"Partly, partly","2011","lower secondary degree","(Married) couple without C. ","92","0.240548117501434","0.200102584999835","0.280993650003032"
"Partly, partly","2011","lower secondary degree","Single parent ","37","0.183588633361888","0.129798952373921","0.237378314349855"
"Partly, partly","2011","lower secondary degree","Couple + C. LE 16 ","182","0.308532989556716","0.273480270648882","0.34358570846455"
"Partly, partly","2011","lower secondary degree","Couple + C. GT 16 ","59","0.231390333661119","0.181272860534297","0.281507806787941"
"Partly, partly","2011","lower secondary degree","Couple + C. LE and GT 16","48","0.220320983577413","0.161847995120942","0.278793972033885"
"Partly, partly","2011","secondary school degree","1-pers.-HH","65","0.16776311753225","0.128504934782254","0.207021300282247"
"Partly, partly","2011","secondary school degree","(Married) couple without C. ","170","0.230432578033571","0.201852701896341","0.259012454170801"
"Partly, partly","2011","secondary school degree","Single parent ","76","0.148352860094699","0.116848441493005","0.179857278696393"
"Partly, partly","2011","secondary school degree","Couple + C. LE 16 ","281","0.20058264066191","0.178671336758441","0.222493944565379"
"Partly, partly","2011","secondary school degree","Couple + C. GT 16 ","110","0.208849424852807","0.174012207153858","0.243686642551757"
"Partly, partly","2011","secondary school degree","Couple + C. LE and GT 16","56","0.220413042017986","0.171597385638488","0.269228698397483"
"Partly, partly","2011","college entrance qualification","1-pers.-HH","58","0.17896745753471","0.139749743206188","0.218185171863231"
"Partly, partly","2011","college entrance qualification","(Married) couple without C. ","113","0.137379974438961","0.113283054025123","0.161476894852798"
"Partly, partly","2011","college entrance qualification","Single parent ","50","0.174162771823369","0.132674965967616","0.215650577679121"
"Partly, partly","2011","college entrance qualification","Couple + C. LE 16 ","210","0.159150557841353","0.140196968054357","0.178104147628349"
"Partly, partly","2011","college entrance qualification","Couple + C. GT 16 ","63","0.169659657159115","0.131922111216049","0.20739720310218"
"Partly, partly","2011","college entrance qualification","Couple + C. LE and GT 16","35","0.176832375689106","0.12460524198832","0.229059509389892"
"Partly, partly","2011","Other degree","1-pers.-HH","3","","",""
"Partly, partly","2011","Other degree","(Married) couple without C. ","11","","",""
"Partly, partly","2011","Other degree","Single parent ","8","","",""
"Partly, partly","2011","Other degree","Couple + C. LE 16 ","43","0.169037129071733","0.122392234675977","0.215682023467489"
"Partly, partly","2011","Other degree","Couple + C. GT 16 ","15","","",""
"Partly, partly","2011","Other degree","Couple + C. LE and GT 16","11","","",""
"Partly, partly","2011","no degree/no degree yet","1-pers.-HH","","","",""
"Partly, partly","2011","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Partly, partly","2011","no degree/no degree yet","Single parent ","","","",""
"Partly, partly","2011","no degree/no degree yet","Couple + C. LE 16 ","8","","",""
"Partly, partly","2011","no degree/no degree yet","Couple + C. GT 16 ","2","","",""
"Partly, partly","2011","no degree/no degree yet","Couple + C. LE and GT 16","","","",""
"Paid","2011","lower secondary degree","1-pers.-HH","32","0.23486515734705","0.170953066574996","0.298777248119105"
"Paid","2011","lower secondary degree","(Married) couple without C. ","67","0.171558755661992","0.13588435013095","0.207233161193034"
"Paid","2011","lower secondary degree","Single parent ","51","0.23553096073359","0.176575300777982","0.294486620689198"
"Paid","2011","lower secondary degree","Couple + C. LE 16 ","132","0.170911302872689","0.142343879986341","0.199478725759037"
"Paid","2011","lower secondary degree","Couple + C. GT 16 ","52","0.179118348808774","0.133548881524262","0.224687816093286"
"Paid","2011","lower secondary degree","Couple + C. LE and GT 16","44","0.239594332692132","0.179375770816768","0.299812894567495"
"Paid","2011","secondary school degree","1-pers.-HH","44","0.126683027892134","0.0917365318819689","0.161629523902299"
"Paid","2011","secondary school degree","(Married) couple without C. ","76","0.0922669421834853","0.0726257789227121","0.111908105444258"
"Paid","2011","secondary school degree","Single parent ","78","0.195484793991879","0.160335445430597","0.230634142553161"
"Paid","2011","secondary school degree","Couple + C. LE 16 ","158","0.116997034778272","0.0994095687607831","0.134584500795761"
"Paid","2011","secondary school degree","Couple + C. GT 16 ","51","0.0928217802113626","0.0679521973610055","0.11769136306172"
"Paid","2011","secondary school degree","Couple + C. LE and GT 16","24","","",""
"Paid","2011","college entrance qualification","1-pers.-HH","15","","",""
"Paid","2011","college entrance qualification","(Married) couple without C. ","42","0.0520415541536122","0.0364940801728787","0.0675890281343458"
"Paid","2011","college entrance qualification","Single parent ","27","","",""
"Paid","2011","college entrance qualification","Couple + C. LE 16 ","85","0.0502659934998113","0.0389454727808229","0.0615865142187996"
"Paid","2011","college entrance qualification","Couple + C. GT 16 ","22","","",""
"Paid","2011","college entrance qualification","Couple + C. LE and GT 16","19","","",""
"Paid","2011","Other degree","1-pers.-HH","4","","",""
"Paid","2011","Other degree","(Married) couple without C. ","7","","",""
"Paid","2011","Other degree","Single parent ","7","","",""
"Paid","2011","Other degree","Couple + C. LE 16 ","74","0.275535688206508","0.219929941415014","0.331141434998002"
"Paid","2011","Other degree","Couple + C. GT 16 ","7","","",""
"Paid","2011","Other degree","Couple + C. LE and GT 16","15","","",""
"Paid","2011","no degree/no degree yet","1-pers.-HH","1","","",""
"Paid","2011","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Paid","2011","no degree/no degree yet","Single parent ","4","","",""
"Paid","2011","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Paid","2011","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Paid","2011","no degree/no degree yet","Couple + C. LE and GT 16","4","","",""
"Not paid","2011","lower secondary degree","1-pers.-HH","21","","",""
"Not paid","2011","lower secondary degree","(Married) couple without C. ","46","0.0671661858091992","0.0434799020158248","0.0908524696025735"
"Not paid","2011","lower secondary degree","Single parent ","18","","",""
"Not paid","2011","lower secondary degree","Couple + C. LE 16 ","61","0.102571858802339","0.0795468858388023","0.125596831765876"
"Not paid","2011","lower secondary degree","Couple + C. GT 16 ","27","","",""
"Not paid","2011","lower secondary degree","Couple + C. LE and GT 16","20","","",""
"Not paid","2011","secondary school degree","1-pers.-HH","48","0.14941362087206","0.111958364312264","0.186868877431857"
"Not paid","2011","secondary school degree","(Married) couple without C. ","137","0.180088317421991","0.154009291069438","0.206167343774544"
"Not paid","2011","secondary school degree","Single parent ","55","0.13778678842193","0.107237240570409","0.168336336273451"
"Not paid","2011","secondary school degree","Couple + C. LE 16 ","171","0.163263728629893","0.143039409205812","0.183488048053973"
"Not paid","2011","secondary school degree","Couple + C. GT 16 ","84","0.175778693889346","0.143157317472595","0.208400070306096"
"Not paid","2011","secondary school degree","Couple + C. LE and GT 16","43","0.179454089788811","0.134264715359273","0.22464346421835"
"Not paid","2011","college entrance qualification","1-pers.-HH","90","0.251452798384253","0.207066094997079","0.295839501771426"
"Not paid","2011","college entrance qualification","(Married) couple without C. ","252","0.318112720727249","0.285511274057538","0.35071416739696"
"Not paid","2011","college entrance qualification","Single parent ","55","0.18393873050323","0.141555549342277","0.226321911664182"
"Not paid","2011","college entrance qualification","Couple + C. LE 16 ","480","0.307484468618173","0.283575842251355","0.33139309498499"
"Not paid","2011","college entrance qualification","Couple + C. GT 16 ","126","0.259755867417377","0.21566725174807","0.303844483086685"
"Not paid","2011","college entrance qualification","Couple + C. LE and GT 16","62","0.321982216750586","0.25802233591683","0.385942097584342"
"Not paid","2011","Other degree","1-pers.-HH","3","","",""
"Not paid","2011","Other degree","(Married) couple without C. ","20","","",""
"Not paid","2011","Other degree","Single parent ","4","","",""
"Not paid","2011","Other degree","Couple + C. LE 16 ","41","0.183848354769739","0.135638307787575","0.232058401751904"
"Not paid","2011","Other degree","Couple + C. GT 16 ","7","","",""
"Not paid","2011","Other degree","Couple + C. LE and GT 16","16","","",""
"Not paid","2011","no degree/no degree yet","1-pers.-HH","2","","",""
"Not paid","2011","no degree/no degree yet","(Married) couple without C. ","2","","",""
"Not paid","2011","no degree/no degree yet","Single parent ","1","","",""
"Not paid","2011","no degree/no degree yet","Couple + C. LE 16 ","6","","",""
"Not paid","2011","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Not paid","2011","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Acclaimed","2012","lower secondary degree","1-pers.-HH","87","0.433835336791491","0.363915037597567","0.503755635985414"
"Acclaimed","2012","lower secondary degree","(Married) couple without C. ","219","0.538445096381038","0.491597656741824","0.585292536020252"
"Acclaimed","2012","lower secondary degree","Single parent ","98","0.524264389437578","0.455564176633129","0.592964602242027"
"Acclaimed","2012","lower secondary degree","Couple + C. LE 16 ","298","0.401873775171819","0.364996870602872","0.438750679740766"
"Acclaimed","2012","lower secondary degree","Couple + C. GT 16 ","136","0.494059865576022","0.435706905598884","0.55241282555316"
"Acclaimed","2012","lower secondary degree","Couple + C. LE and GT 16","100","0.528479379745171","0.458771905628974","0.598186853861367"
"Acclaimed","2012","secondary school degree","1-pers.-HH","216","0.567598488984977","0.517722364201554","0.617474613768399"
"Acclaimed","2012","secondary school degree","(Married) couple without C. ","502","0.588274874810531","0.555325170982938","0.621224578638124"
"Acclaimed","2012","secondary school degree","Single parent ","281","0.521170024460019","0.476757001335167","0.565583047584872"
"Acclaimed","2012","secondary school degree","Couple + C. LE 16 ","665","0.501252250333981","0.47335514428075","0.529149356387213"
"Acclaimed","2012","secondary school degree","Couple + C. GT 16 ","299","0.537822160011169","0.495614662673656","0.580029657348681"
"Acclaimed","2012","secondary school degree","Couple + C. LE and GT 16","169","0.563560005471803","0.506773305158148","0.620346705785459"
"Acclaimed","2012","college entrance qualification","1-pers.-HH","243","0.544325641834834","0.497577802978716","0.591073480690952"
"Acclaimed","2012","college entrance qualification","(Married) couple without C. ","398","0.474932887170129","0.440980437842541","0.508885336497716"
"Acclaimed","2012","college entrance qualification","Single parent ","198","0.590060392859154","0.538237910311186","0.641882875407121"
"Acclaimed","2012","college entrance qualification","Couple + C. LE 16 ","701","0.5007967459292","0.474754051374121","0.526839440484278"
"Acclaimed","2012","college entrance qualification","Couple + C. GT 16 ","170","0.489591467210443","0.439330345610136","0.539852588810749"
"Acclaimed","2012","college entrance qualification","Couple + C. LE and GT 16","98","0.41943139016394","0.35480925220202","0.484053528125859"
"Acclaimed","2012","Other degree","1-pers.-HH","14","","",""
"Acclaimed","2012","Other degree","(Married) couple without C. ","37","0.410392337733908","0.308765592332516","0.5120190831353"
"Acclaimed","2012","Other degree","Single parent ","25","","",""
"Acclaimed","2012","Other degree","Couple + C. LE 16 ","87","0.353925807178196","0.293802582367618","0.414049031988773"
"Acclaimed","2012","Other degree","Couple + C. GT 16 ","25","","",""
"Acclaimed","2012","Other degree","Couple + C. LE and GT 16","28","","",""
"Acclaimed","2012","no degree/no degree yet","1-pers.-HH","2","","",""
"Acclaimed","2012","no degree/no degree yet","(Married) couple without C. ","5","","",""
"Acclaimed","2012","no degree/no degree yet","Single parent ","7","","",""
"Acclaimed","2012","no degree/no degree yet","Couple + C. LE 16 ","12","","",""
"Acclaimed","2012","no degree/no degree yet","Couple + C. GT 16 ","3","","",""
"Acclaimed","2012","no degree/no degree yet","Couple + C. LE and GT 16","1","","",""
"Partly, partly","2012","lower secondary degree","1-pers.-HH","51","0.246984294748681","0.186141924769342","0.30782666472802"
"Partly, partly","2012","lower secondary degree","(Married) couple without C. ","96","0.233551711157188","0.193792622710429","0.273310799603947"
"Partly, partly","2012","lower secondary degree","Single parent ","33","0.177282449164766","0.124746289331147","0.229818608998384"
"Partly, partly","2012","lower secondary degree","Couple + C. LE 16 ","189","0.314946265112494","0.28000860992161","0.349883920303378"
"Partly, partly","2012","lower secondary degree","Couple + C. GT 16 ","75","0.274832322335375","0.222727651110604","0.326936993560146"
"Partly, partly","2012","lower secondary degree","Couple + C. LE and GT 16","43","0.221929542340217","0.16390229092964","0.279956793750794"
"Partly, partly","2012","secondary school degree","1-pers.-HH","82","0.194799867454179","0.154927251159245","0.234672483749114"
"Partly, partly","2012","secondary school degree","(Married) couple without C. ","171","0.187711001308964","0.161567856474526","0.213854146143403"
"Partly, partly","2012","secondary school degree","Single parent ","93","0.210136307957064","0.173915629525019","0.246356986389108"
"Partly, partly","2012","secondary school degree","Couple + C. LE 16 ","280","0.264938330374359","0.240316247028223","0.289560413720494"
"Partly, partly","2012","secondary school degree","Couple + C. GT 16 ","117","0.227972003572693","0.192456090933005","0.263487916212381"
"Partly, partly","2012","secondary school degree","Couple + C. LE and GT 16","60","0.25338741595541","0.203584536288339","0.303190295622481"
"Partly, partly","2012","college entrance qualification","1-pers.-HH","62","0.143729857421032","0.110800462988239","0.176659251853825"
"Partly, partly","2012","college entrance qualification","(Married) couple without C. ","139","0.180802969219163","0.154636535057721","0.206969403380605"
"Partly, partly","2012","college entrance qualification","Single parent ","55","0.14680225335326","0.109511491815596","0.184093014890924"
"Partly, partly","2012","college entrance qualification","Couple + C. LE 16 ","216","0.16094765669528","0.141807154837379","0.18008815855318"
"Partly, partly","2012","college entrance qualification","Couple + C. GT 16 ","68","0.196341199875294","0.156402137463972","0.236280262286617"
"Partly, partly","2012","college entrance qualification","Couple + C. LE and GT 16","30","0.165618715876114","0.116937539392396","0.214299892359831"
"Partly, partly","2012","Other degree","1-pers.-HH","3","","",""
"Partly, partly","2012","Other degree","(Married) couple without C. ","21","","",""
"Partly, partly","2012","Other degree","Single parent ","4","","",""
"Partly, partly","2012","Other degree","Couple + C. LE 16 ","57","0.195834786845272","0.145939156312099","0.245730417378444"
"Partly, partly","2012","Other degree","Couple + C. GT 16 ","11","","",""
"Partly, partly","2012","Other degree","Couple + C. LE and GT 16","8","","",""
"Partly, partly","2012","no degree/no degree yet","1-pers.-HH","","","",""
"Partly, partly","2012","no degree/no degree yet","(Married) couple without C. ","4","","",""
"Partly, partly","2012","no degree/no degree yet","Single parent ","1","","",""
"Partly, partly","2012","no degree/no degree yet","Couple + C. LE 16 ","13","","",""
"Partly, partly","2012","no degree/no degree yet","Couple + C. GT 16 ","1","","",""
"Partly, partly","2012","no degree/no degree yet","Couple + C. LE and GT 16","2","","",""
"Paid","2012","lower secondary degree","1-pers.-HH","36","0.242984251909348","0.182476508397152","0.303491995421543"
"Paid","2012","lower secondary degree","(Married) couple without C. ","68","0.15703288178845","0.122842489790847","0.191223273786053"
"Paid","2012","lower secondary degree","Single parent ","52","0.235129805062604","0.176792309224691","0.293467300900517"
"Paid","2012","lower secondary degree","Couple + C. LE 16 ","127","0.17157792467616","0.143220307145007","0.199935542207312"
"Paid","2012","lower secondary degree","Couple + C. GT 16 ","51","0.179647099943283","0.134841324176482","0.224452875710083"
"Paid","2012","lower secondary degree","Couple + C. LE and GT 16","39","0.188019591081889","0.133457713692503","0.242581468471275"
"Paid","2012","secondary school degree","1-pers.-HH","41","0.11896170216999","0.0863683173343681","0.151555087005611"
"Paid","2012","secondary school degree","(Married) couple without C. ","76","0.0880323680316656","0.069062313276966","0.107002422786365"
"Paid","2012","secondary school degree","Single parent ","62","0.140158498883022","0.109294735797379","0.171022261968666"
"Paid","2012","secondary school degree","Couple + C. LE 16 ","144","0.102904390072203","0.0859521603742808","0.119856619770125"
"Paid","2012","secondary school degree","Couple + C. GT 16 ","51","0.0847943711460288","0.0612108553652901","0.108377886926768"
"Paid","2012","secondary school degree","Couple + C. LE and GT 16","34","0.0896853273163261","0.0569685324481047","0.122402122184548"
"Paid","2012","college entrance qualification","1-pers.-HH","22","","",""
"Paid","2012","college entrance qualification","(Married) couple without C. ","50","0.0677536597344426","0.0506661292623256","0.0848411902065597"
"Paid","2012","college entrance qualification","Single parent ","25","","",""
"Paid","2012","college entrance qualification","Couple + C. LE 16 ","83","0.064166641528986","0.0514031239818265","0.0769301590761455"
"Paid","2012","college entrance qualification","Couple + C. GT 16 ","26","","",""
"Paid","2012","college entrance qualification","Couple + C. LE and GT 16","17","","",""
"Paid","2012","Other degree","1-pers.-HH","7","","",""
"Paid","2012","Other degree","(Married) couple without C. ","12","","",""
"Paid","2012","Other degree","Single parent ","11","","",""
"Paid","2012","Other degree","Couple + C. LE 16 ","62","0.258083564183486","0.203065839690996","0.313101288675976"
"Paid","2012","Other degree","Couple + C. GT 16 ","9","","",""
"Paid","2012","Other degree","Couple + C. LE and GT 16","20","","",""
"Paid","2012","no degree/no degree yet","1-pers.-HH","2","","",""
"Paid","2012","no degree/no degree yet","(Married) couple without C. ","3","","",""
"Paid","2012","no degree/no degree yet","Single parent ","8","","",""
"Paid","2012","no degree/no degree yet","Couple + C. LE 16 ","17","","",""
"Paid","2012","no degree/no degree yet","Couple + C. GT 16 ","4","","",""
"Paid","2012","no degree/no degree yet","Couple + C. LE and GT 16","6","","",""
"Not paid","2012","lower secondary degree","1-pers.-HH","19","","",""
"Not paid","2012","lower secondary degree","(Married) couple without C. ","52","0.0709703106733245","0.0468403501011441","0.0951002712455049"
"Not paid","2012","lower secondary degree","Single parent ","20","","",""
"Not paid","2012","lower secondary degree","Couple + C. LE 16 ","65","0.111602035039527","0.0879181448735789","0.135285925205476"
"Not paid","2012","lower secondary degree","Couple + C. GT 16 ","20","","",""
"Not paid","2012","lower secondary degree","Couple + C. LE and GT 16","15","","",""
"Not paid","2012","secondary school degree","1-pers.-HH","40","0.118639941390855","0.0860847216997054","0.151195161082004"
"Not paid","2012","secondary school degree","(Married) couple without C. ","108","0.135981755848839","0.113032983444429","0.158930528253249"
