"plb0195_h","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"Partly, partly","1987","Thuringia","East Germany","","","",""
"Paid","1987","Schleswig-Holstein","West Germany","","","",""
"Paid","1987","Schleswig-Holstein","East Germany","","","",""
"Paid","1987","Hamburg","West Germany","","","",""
"Paid","1987","Hamburg","East Germany","","","",""
"Paid","1987","Lower Saxony","West Germany","","","",""
"Paid","1987","Lower Saxony","East Germany","","","",""
"Paid","1987","Bremen","West Germany","","","",""
"Paid","1987","Bremen","East Germany","","","",""
"Paid","1987","North Rhine-Westphalia","West Germany","","","",""
"Paid","1987","North Rhine-Westphalia","East Germany","","","",""
"Paid","1987","Hesse","West Germany","","","",""
"Paid","1987","Hesse","East Germany","","","",""
"Paid","1987","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Paid","1987","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","1987","Baden-Württemberg","West Germany","","","",""
"Paid","1987","Baden-Württemberg","East Germany","","","",""
"Paid","1987","Bavaria","West Germany","","","",""
"Paid","1987","Bavaria","East Germany","","","",""
"Paid","1987","Berlin","West Germany","","","",""
"Paid","1987","Berlin","East Germany","","","",""
"Paid","1987","Brandenburg","West Germany","","","",""
"Paid","1987","Brandenburg","East Germany","","","",""
"Paid","1987","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","1987","Mecklenburg-Western Pomerania","East Germany","","","",""
"Paid","1987","Saxony","West Germany","","","",""
"Paid","1987","Saxony","East Germany","","","",""
"Paid","1987","Saxony-Anhalt","West Germany","","","",""
"Paid","1987","Saxony-Anhalt","East Germany","","","",""
"Paid","1987","Thuringia","West Germany","","","",""
"Paid","1987","Thuringia","East Germany","","","",""
"Not paid","1987","Schleswig-Holstein","West Germany","","","",""
"Not paid","1987","Schleswig-Holstein","East Germany","","","",""
"Not paid","1987","Hamburg","West Germany","","","",""
"Not paid","1987","Hamburg","East Germany","","","",""
"Not paid","1987","Lower Saxony","West Germany","","","",""
"Not paid","1987","Lower Saxony","East Germany","","","",""
"Not paid","1987","Bremen","West Germany","","","",""
"Not paid","1987","Bremen","East Germany","","","",""
"Not paid","1987","North Rhine-Westphalia","West Germany","","","",""
"Not paid","1987","North Rhine-Westphalia","East Germany","","","",""
"Not paid","1987","Hesse","West Germany","","","",""
"Not paid","1987","Hesse","East Germany","","","",""
"Not paid","1987","Rhineland-Palatinate,Saarland","West Germany","","","",""
"Not paid","1987","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","1987","Baden-Württemberg","West Germany","","","",""
"Not paid","1987","Baden-Württemberg","East Germany","","","",""
"Not paid","1987","Bavaria","West Germany","","","",""
"Not paid","1987","Bavaria","East Germany","","","",""
"Not paid","1987","Berlin","West Germany","","","",""
"Not paid","1987","Berlin","East Germany","","","",""
"Not paid","1987","Brandenburg","West Germany","","","",""
"Not paid","1987","Brandenburg","East Germany","","","",""
"Not paid","1987","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","1987","Mecklenburg-Western Pomerania","East Germany","","","",""
"Not paid","1987","Saxony","West Germany","","","",""
"Not paid","1987","Saxony","East Germany","","","",""
"Not paid","1987","Saxony-Anhalt","West Germany","","","",""
"Not paid","1987","Saxony-Anhalt","East Germany","","","",""
"Not paid","1987","Thuringia","West Germany","","","",""
"Not paid","1987","Thuringia","East Germany","","","",""
"Acclaimed","1988","Schleswig-Holstein","West Germany","44","0.361177022290934","0.279847913590574","0.442506130991293"
"Acclaimed","1988","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","1988","Hamburg","West Germany","21","","",""
"Acclaimed","1988","Hamburg","East Germany","","","",""
"Acclaimed","1988","Lower Saxony","West Germany","132","0.367623544811253","0.319017341827828","0.416229747794678"
"Acclaimed","1988","Lower Saxony","East Germany","","","",""
"Acclaimed","1988","Bremen","West Germany","8","","",""
"Acclaimed","1988","Bremen","East Germany","","","",""
"Acclaimed","1988","North Rhine-Westphalia","West Germany","250","0.317092807877609","0.286875000973204","0.347310614782013"
"Acclaimed","1988","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","1988","Hesse","West Germany","101","0.345041414006074","0.292292523861611","0.397790304150537"
"Acclaimed","1988","Hesse","East Germany","","","",""
"Acclaimed","1988","Rhineland-Palatinate,Saarland","West Germany","53","0.240789564153664","0.18337022310487","0.298208905202458"
"Acclaimed","1988","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","1988","Baden-Württemberg","West Germany","152","0.274991201517147","0.241256909756379","0.308725493277915"
"Acclaimed","1988","Baden-Württemberg","East Germany","","","",""
"Acclaimed","1988","Bavaria","West Germany","212","0.359934455989964","0.322183650129105","0.397685261850824"
"Acclaimed","1988","Bavaria","East Germany","","","",""
"Acclaimed","1988","Berlin","West Germany","48","0.410356051612076","0.323070267081207","0.497641836142945"
"Acclaimed","1988","Berlin","East Germany","","","",""
"Acclaimed","1988","Brandenburg","West Germany","","","",""
"Acclaimed","1988","Brandenburg","East Germany","","","",""
"Acclaimed","1988","Mecklenburg-Western Pomerania","West Germany","","","",""
"Acclaimed","1988","Mecklenburg-Western Pomerania","East Germany","","","",""
"Acclaimed","1988","Saxony","West Germany","","","",""
"Acclaimed","1988","Saxony","East Germany","","","",""
"Acclaimed","1988","Saxony-Anhalt","West Germany","","","",""
"Acclaimed","1988","Saxony-Anhalt","East Germany","","","",""
"Acclaimed","1988","Thuringia","West Germany","","","",""
"Acclaimed","1988","Thuringia","East Germany","","","",""
"Partly, partly","1988","Schleswig-Holstein","West Germany","15","","",""
"Partly, partly","1988","Schleswig-Holstein","East Germany","","","",""
"Partly, partly","1988","Hamburg","West Germany","10","","",""
"Partly, partly","1988","Hamburg","East Germany","","","",""
"Partly, partly","1988","Lower Saxony","West Germany","55","0.135950992870168","0.101399837804728","0.170502147935608"
"Partly, partly","1988","Lower Saxony","East Germany","","","",""
"Partly, partly","1988","Bremen","West Germany","5","","",""
"Partly, partly","1988","Bremen","East Germany","","","",""
"Partly, partly","1988","North Rhine-Westphalia","West Germany","79","0.0940613995388876","0.0751055172584699","0.113017281819305"
"Partly, partly","1988","North Rhine-Westphalia","East Germany","","","",""
"Partly, partly","1988","Hesse","West Germany","42","0.142918767965566","0.104083489956348","0.181754045974784"
"Partly, partly","1988","Hesse","East Germany","","","",""
"Partly, partly","1988","Rhineland-Palatinate,Saarland","West Germany","28","","",""
"Partly, partly","1988","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Partly, partly","1988","Baden-Württemberg","West Germany","81","0.139853973125734","0.113650186334087","0.16605775991738"
"Partly, partly","1988","Baden-Württemberg","East Germany","","","",""
"Partly, partly","1988","Bavaria","West Germany","92","0.147806598164027","0.119892841682808","0.175720354645245"
"Partly, partly","1988","Bavaria","East Germany","","","",""
"Partly, partly","1988","Berlin","West Germany","13","","",""
"Partly, partly","1988","Berlin","East Germany","","","",""
"Partly, partly","1988","Brandenburg","West Germany","","","",""
"Partly, partly","1988","Brandenburg","East Germany","","","",""
"Partly, partly","1988","Mecklenburg-Western Pomerania","West Germany","","","",""
"Partly, partly","1988","Mecklenburg-Western Pomerania","East Germany","","","",""
"Partly, partly","1988","Saxony","West Germany","","","",""
"Partly, partly","1988","Saxony","East Germany","","","",""
"Partly, partly","1988","Saxony-Anhalt","West Germany","","","",""
"Partly, partly","1988","Saxony-Anhalt","East Germany","","","",""
"Partly, partly","1988","Thuringia","West Germany","","","",""
"Partly, partly","1988","Thuringia","East Germany","","","",""
"Paid","1988","Schleswig-Holstein","West Germany","52","0.353871722441808","0.27291032496827","0.434833119915346"
"Paid","1988","Schleswig-Holstein","East Germany","","","",""
"Paid","1988","Hamburg","West Germany","29","","",""
"Paid","1988","Hamburg","East Germany","","","",""
"Paid","1988","Lower Saxony","West Germany","125","0.298294509839207","0.252173133549653","0.34441588612876"
"Paid","1988","Lower Saxony","East Germany","","","",""
"Paid","1988","Bremen","West Germany","15","","",""
"Paid","1988","Bremen","East Germany","","","",""
"Paid","1988","North Rhine-Westphalia","West Germany","416","0.374400393486669","0.34297322280362","0.405827564169718"
"Paid","1988","North Rhine-Westphalia","East Germany","","","",""
"Paid","1988","Hesse","West Germany","117","0.301811716579732","0.250875683375599","0.352747749783865"
"Paid","1988","Hesse","East Germany","","","",""
"Paid","1988","Rhineland-Palatinate,Saarland","West Germany","93","0.429555458742008","0.363077966993858","0.496032950490158"
"Paid","1988","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Paid","1988","Baden-Württemberg","West Germany","335","0.391832341111287","0.354951369044685","0.428713313177888"
"Paid","1988","Baden-Württemberg","East Germany","","","",""
"Paid","1988","Bavaria","West Germany","214","0.303899151331168","0.267724603092849","0.340073699569487"
"Paid","1988","Bavaria","East Germany","","","",""
"Paid","1988","Berlin","West Germany","42","0.281592415102755","0.201781166263633","0.361403663941878"
"Paid","1988","Berlin","East Germany","","","",""
"Paid","1988","Brandenburg","West Germany","","","",""
"Paid","1988","Brandenburg","East Germany","","","",""
"Paid","1988","Mecklenburg-Western Pomerania","West Germany","","","",""
"Paid","1988","Mecklenburg-Western Pomerania","East Germany","","","",""
"Paid","1988","Saxony","West Germany","","","",""
"Paid","1988","Saxony","East Germany","","","",""
"Paid","1988","Saxony-Anhalt","West Germany","","","",""
"Paid","1988","Saxony-Anhalt","East Germany","","","",""
"Paid","1988","Thuringia","West Germany","","","",""
"Paid","1988","Thuringia","East Germany","","","",""
"Not paid","1988","Schleswig-Holstein","West Germany","23","","",""
"Not paid","1988","Schleswig-Holstein","East Germany","","","",""
"Not paid","1988","Hamburg","West Germany","17","","",""
"Not paid","1988","Hamburg","East Germany","","","",""
"Not paid","1988","Lower Saxony","West Germany","66","0.198130952479372","0.157949088452463","0.238312816506281"
"Not paid","1988","Lower Saxony","East Germany","","","",""
"Not paid","1988","Bremen","West Germany","1","","",""
"Not paid","1988","Bremen","East Germany","","","",""
"Not paid","1988","North Rhine-Westphalia","West Germany","166","0.214445399096835","0.187793052197302","0.241097745996368"
"Not paid","1988","North Rhine-Westphalia","East Germany","","","",""
"Not paid","1988","Hesse","West Germany","52","0.210228101448628","0.165014717090799","0.255441485806456"
"Not paid","1988","Hesse","East Germany","","","",""
"Not paid","1988","Rhineland-Palatinate,Saarland","West Germany","39","0.182376087923345","0.130517697954982","0.234234477891707"
"Not paid","1988","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Not paid","1988","Baden-Württemberg","West Germany","105","0.193322484245832","0.163487094283615","0.22315787420805"
"Not paid","1988","Baden-Württemberg","East Germany","","","",""
"Not paid","1988","Bavaria","West Germany","103","0.188359794514841","0.157607454274393","0.219112134755288"
"Not paid","1988","Bavaria","East Germany","","","",""
"Not paid","1988","Berlin","West Germany","19","","",""
"Not paid","1988","Berlin","East Germany","","","",""
"Not paid","1988","Brandenburg","West Germany","","","",""
"Not paid","1988","Brandenburg","East Germany","","","",""
"Not paid","1988","Mecklenburg-Western Pomerania","West Germany","","","",""
"Not paid","1988","Mecklenburg-Western Pomerania","East Germany","","","",""
"Not paid","1988","Saxony","West Germany","","","",""
"Not paid","1988","Saxony","East Germany","","","",""
"Not paid","1988","Saxony-Anhalt","West Germany","","","",""
"Not paid","1988","Saxony-Anhalt","East Germany","","","",""
"Not paid","1988","Thuringia","West Germany","","","",""
"Not paid","1988","Thuringia","East Germany","","","",""
"Acclaimed","1989","Schleswig-Holstein","West Germany","44","0.384469228355235","0.297790788965784","0.471147667744686"
"Acclaimed","1989","Schleswig-Holstein","East Germany","","","",""
"Acclaimed","1989","Hamburg","West Germany","24","","",""
"Acclaimed","1989","Hamburg","East Germany","","","",""
"Acclaimed","1989","Lower Saxony","West Germany","139","0.358810243634037","0.312038548223384","0.40558193904469"
"Acclaimed","1989","Lower Saxony","East Germany","","","",""
"Acclaimed","1989","Bremen","West Germany","10","","",""
"Acclaimed","1989","Bremen","East Germany","","","",""
"Acclaimed","1989","North Rhine-Westphalia","West Germany","243","0.290792571861299","0.262331126199437","0.319254017523161"
"Acclaimed","1989","North Rhine-Westphalia","East Germany","","","",""
"Acclaimed","1989","Hesse","West Germany","98","0.346462448537257","0.294729197775515","0.398195699298999"
"Acclaimed","1989","Hesse","East Germany","","","",""
"Acclaimed","1989","Rhineland-Palatinate,Saarland","West Germany","62","0.253677022881637","0.198397589243505","0.308956456519769"
"Acclaimed","1989","Rhineland-Palatinate,Saarland","East Germany","","","",""
"Acclaimed","1989","Baden-Württemberg","West Germany","174","0.282418698663518","0.249559063355228","0.315278333971808"
"Acclaimed","1989","Baden-Württemberg","East Germany","","","",""
"Acclaimed","1989","Bavaria","West Germany","203","0.316408380261533","0.280572481216958","0.352244279306109"
"Acclaimed","1989","Bavaria","East Germany","","","",""
"Acclaimed","1989","Berlin","West Germany","50","0.450594060283242","0.362664491819677","0.538523628746807"
"Acclaimed","1989","Berlin","East Germany","","","",""
"Acclaimed","1989","Brandenburg","West Germany","","","",""
