"plb0195_h","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Not paid","1995","Brandenburg","Male","21","","",""
"Not paid","1995","Brandenburg","Female","17","","",""
"Not paid","1995","Mecklenburg-Western Pomerania","Male","24","","",""
"Not paid","1995","Mecklenburg-Western Pomerania","Female","9","","",""
"Not paid","1995","Saxony","Male","48","0.209828885467993","0.16170341858266","0.257954352353326"
"Not paid","1995","Saxony","Female","40","0.201405915065699","0.148289936285368","0.25452189384603"
"Not paid","1995","Saxony-Anhalt","Male","28","","",""
"Not paid","1995","Saxony-Anhalt","Female","22","","",""
"Not paid","1995","Thuringia","Male","27","","",""
"Not paid","1995","Thuringia","Female","30","0.234585207188457","0.160301798999656","0.308868615377258"
"Acclaimed","1996","Schleswig-Holstein","Male","27","","",""
"Acclaimed","1996","Schleswig-Holstein","Female","31","0.577007516532396","0.444002746512717","0.710012286552075"
"Acclaimed","1996","Hamburg","Male","14","","",""
"Acclaimed","1996","Hamburg","Female","13","","",""
"Acclaimed","1996","Lower Saxony","Male","77","0.333267267345013","0.277350895252797","0.389183639437228"
"Acclaimed","1996","Lower Saxony","Female","98","0.545574447407099","0.473629953442549","0.617518941371649"
"Acclaimed","1996","Bremen","Male","5","","",""
"Acclaimed","1996","Bremen","Female","6","","",""
"Acclaimed","1996","North Rhine-Westphalia","Male","171","0.294322882622651","0.258007933890068","0.330637831355234"
"Acclaimed","1996","North Rhine-Westphalia","Female","192","0.519355111337884","0.469186743461402","0.569523479214366"
"Acclaimed","1996","Hesse","Male","78","0.428063729633257","0.361770490512404","0.49435696875411"
"Acclaimed","1996","Hesse","Female","88","0.611957724326572","0.532641081879371","0.691274366773773"
"Acclaimed","1996","Rhineland-Palatinate,Saarland","Male","42","0.229729944545448","0.165349128338515","0.294110760752382"
"Acclaimed","1996","Rhineland-Palatinate,Saarland","Female","49","0.487703981340447","0.38771523681534","0.587692725865554"
"Acclaimed","1996","Baden-Württemberg","Male","143","0.357906513172984","0.312222753256289","0.403590273089679"
"Acclaimed","1996","Baden-Württemberg","Female","131","0.457065430305568","0.396161619965536","0.517969240645601"
"Acclaimed","1996","Bavaria","Male","168","0.408403039805625","0.361561047630263","0.455245031980986"
"Acclaimed","1996","Bavaria","Female","138","0.531774009081371","0.472254749335804","0.591293268826937"
"Acclaimed","1996","Berlin","Male","49","0.434806132720797","0.344980205050948","0.524632060390647"
"Acclaimed","1996","Berlin","Female","73","0.60065057196961","0.511905827957368","0.689395315981851"
"Acclaimed","1996","Brandenburg","Male","47","0.265843613613353","0.192923734324499","0.338763492902207"
"Acclaimed","1996","Brandenburg","Female","55","0.508044493481564","0.410545262233711","0.605543724729417"
"Acclaimed","1996","Mecklenburg-Western Pomerania","Male","25","","",""
"Acclaimed","1996","Mecklenburg-Western Pomerania","Female","50","0.657397090007","0.54999150332192","0.764802676692079"
"Acclaimed","1996","Saxony","Male","85","0.288759330832016","0.235099522891202","0.34241913877283"
"Acclaimed","1996","Saxony","Female","112","0.530201294006085","0.463333421748195","0.597069166263974"
"Acclaimed","1996","Saxony-Anhalt","Male","53","0.344682072880616","0.270340176158232","0.419023969603"
"Acclaimed","1996","Saxony-Anhalt","Female","69","0.499865481756167","0.412906144908115","0.586824818604219"
"Acclaimed","1996","Thuringia","Male","57","0.330421498021177","0.259506248175305","0.401336747867049"
"Acclaimed","1996","Thuringia","Female","66","0.553423232505776","0.465207726023616","0.641638738987936"
"Partly, partly","1996","Schleswig-Holstein","Male","14","","",""
"Partly, partly","1996","Schleswig-Holstein","Female","7","","",""
"Partly, partly","1996","Hamburg","Male","8","","",""
"Partly, partly","1996","Hamburg","Female","6","","",""
"Partly, partly","1996","Lower Saxony","Male","49","0.165445894399298","0.121367880884488","0.209523907914108"
"Partly, partly","1996","Lower Saxony","Female","28","","",""
"Partly, partly","1996","Bremen","Male","3","","",""
"Partly, partly","1996","Bremen","Female","1","","",""
"Partly, partly","1996","North Rhine-Westphalia","Male","107","0.159826385230486","0.130626633318259","0.189026137142712"
"Partly, partly","1996","North Rhine-Westphalia","Female","50","0.144782550692691","0.109449430429953","0.180115670955429"
"Partly, partly","1996","Hesse","Male","34","0.137172576505766","0.0910793804885753","0.183265772522956"
"Partly, partly","1996","Hesse","Female","19","","",""
"Partly, partly","1996","Rhineland-Palatinate,Saarland","Male","33","0.238178017909562","0.172984599270726","0.303371436548398"
"Partly, partly","1996","Rhineland-Palatinate,Saarland","Female","10","","",""
"Partly, partly","1996","Baden-Württemberg","Male","78","0.202882384228775","0.164559227018573","0.241205541438977"
"Partly, partly","1996","Baden-Württemberg","Female","39","0.199618776859853","0.150750089900805","0.248487463818901"
"Partly, partly","1996","Bavaria","Male","77","0.180388177216269","0.143745596802292","0.217030757630247"
"Partly, partly","1996","Bavaria","Female","36","0.136472813306497","0.0955253230070688","0.177420303605925"
"Partly, partly","1996","Berlin","Male","23","","",""
"Partly, partly","1996","Berlin","Female","14","","",""
"Partly, partly","1996","Brandenburg","Male","27","","",""
"Partly, partly","1996","Brandenburg","Female","16","","",""
"Partly, partly","1996","Mecklenburg-Western Pomerania","Male","16","","",""
"Partly, partly","1996","Mecklenburg-Western Pomerania","Female","11","","",""
"Partly, partly","1996","Saxony","Male","69","0.252445271159607","0.201007999331238","0.303882542987975"
"Partly, partly","1996","Saxony","Female","28","","",""
"Partly, partly","1996","Saxony-Anhalt","Male","22","","",""
"Partly, partly","1996","Saxony-Anhalt","Female","15","","",""
"Partly, partly","1996","Thuringia","Male","30","0.176317111523402","0.118861560788481","0.233772662258323"
"Partly, partly","1996","Thuringia","Female","10","","",""
"Paid","1996","Schleswig-Holstein","Male","24","","",""
"Paid","1996","Schleswig-Holstein","Female","12","","",""
"Paid","1996","Hamburg","Male","8","","",""
"Paid","1996","Hamburg","Female","4","","",""
"Paid","1996","Lower Saxony","Male","110","0.346138321988927","0.289705138293173","0.40257150568468"
"Paid","1996","Lower Saxony","Female","40","0.215203163637629","0.155822899229778","0.274583428045479"
"Paid","1996","Bremen","Male","8","","",""
"Paid","1996","Bremen","Female","1","","",""
"Paid","1996","North Rhine-Westphalia","Male","239","0.349357112995887","0.311366478942781","0.387347747048992"
"Paid","1996","North Rhine-Westphalia","Female","89","0.196555367609585","0.156652322960856","0.236458412258314"
"Paid","1996","Hesse","Male","67","0.236179551288743","0.17927356021523","0.293085542362256"
"Paid","1996","Hesse","Female","21","","",""
"Paid","1996","Rhineland-Palatinate,Saarland","Male","72","0.432418321499904","0.356596817592917","0.508239825406892"
"Paid","1996","Rhineland-Palatinate,Saarland","Female","25","","",""
"Paid","1996","Baden-Württemberg","Male","155","0.312428525291369","0.268260073937017","0.356596976645721"
"Paid","1996","Baden-Württemberg","Female","59","0.177558699684722","0.130838470682992","0.224278928686452"
"Paid","1996","Bavaria","Male","114","0.233492507458131","0.193176957915626","0.273808057000636"
"Paid","1996","Bavaria","Female","61","0.193658210857819","0.146523184905793","0.240793236809844"
"Paid","1996","Berlin","Male","23","","",""
"Paid","1996","Berlin","Female","12","","",""
"Paid","1996","Brandenburg","Male","40","0.292571118766657","0.217478775977811","0.367663461555504"
"Paid","1996","Brandenburg","Female","13","","",""
"Paid","1996","Mecklenburg-Western Pomerania","Male","32","0.372296582959429","0.272973734441687","0.471619431477171"
"Paid","1996","Mecklenburg-Western Pomerania","Female","4","","",""
"Paid","1996","Saxony","Male","67","0.236523744996531","0.186207531608729","0.286839958384333"
"Paid","1996","Saxony","Female","27","","",""
"Paid","1996","Saxony-Anhalt","Male","53","0.341082963736787","0.266927416016749","0.415238511456825"
"Paid","1996","Saxony-Anhalt","Female","16","","",""
"Paid","1996","Thuringia","Male","57","0.357712038845643","0.285445640950014","0.429978436741271"
"Paid","1996","Thuringia","Female","19","","",""
"Not paid","1996","Schleswig-Holstein","Male","13","","",""
"Not paid","1996","Schleswig-Holstein","Female","3","","",""
"Not paid","1996","Hamburg","Male","3","","",""
"Not paid","1996","Hamburg","Female","2","","",""
"Not paid","1996","Lower Saxony","Male","37","0.155148516266763","0.11220172055487","0.198095311978655"
"Not paid","1996","Lower Saxony","Female","18","","",""
"Not paid","1996","Bremen","Male","3","","",""
"Not paid","1996","Bremen","Female","3","","",""
"Not paid","1996","North Rhine-Westphalia","Male","88","0.196493619150977","0.164831549889075","0.228155688412878"
"Not paid","1996","North Rhine-Westphalia","Female","50","0.13930697035984","0.104537652546332","0.174076288173348"
"Not paid","1996","Hesse","Male","35","0.198584142572234","0.145134789493999","0.25203349565047"
"Not paid","1996","Hesse","Female","17","","",""
"Not paid","1996","Rhineland-Palatinate,Saarland","Male","17","","",""
"Not paid","1996","Rhineland-Palatinate,Saarland","Female","12","","",""
"Not paid","1996","Baden-Württemberg","Male","47","0.126782577306872","0.0950745742395484","0.158490580374196"
"Not paid","1996","Baden-Württemberg","Female","28","","",""
"Not paid","1996","Bavaria","Male","64","0.177716275519975","0.141286847201834","0.214145703838115"
"Not paid","1996","Bavaria","Female","35","0.138094966754314","0.0969435452000088","0.179246388308619"
"Not paid","1996","Berlin","Male","22","","",""
"Not paid","1996","Berlin","Female","18","","",""
"Not paid","1996","Brandenburg","Male","27","","",""
"Not paid","1996","Brandenburg","Female","17","","",""
"Not paid","1996","Mecklenburg-Western Pomerania","Male","18","","",""
"Not paid","1996","Mecklenburg-Western Pomerania","Female","10","","",""
"Not paid","1996","Saxony","Male","53","0.222271653011846","0.1730417688848","0.271501537138893"
"Not paid","1996","Saxony","Female","47","0.215782698599614","0.160667963530597","0.270897433668631"
"Not paid","1996","Saxony-Anhalt","Male","29","","",""
"Not paid","1996","Saxony-Anhalt","Female","27","","",""
"Not paid","1996","Thuringia","Male","25","","",""
"Not paid","1996","Thuringia","Female","27","","",""
"Acclaimed","1997","Schleswig-Holstein","Male","27","","",""
"Acclaimed","1997","Schleswig-Holstein","Female","25","","",""
"Acclaimed","1997","Hamburg","Male","14","","",""
"Acclaimed","1997","Hamburg","Female","7","","",""
"Acclaimed","1997","Lower Saxony","Male","73","0.339246727957457","0.280202546074385","0.39829090984053"
"Acclaimed","1997","Lower Saxony","Female","97","0.626083147820306","0.549416601045965","0.702749694594647"
"Acclaimed","1997","Bremen","Male","3","","",""
"Acclaimed","1997","Bremen","Female","5","","",""
"Acclaimed","1997","North Rhine-Westphalia","Male","144","0.276039732932548","0.237127399342542","0.314952066522554"
"Acclaimed","1997","North Rhine-Westphalia","Female","153","0.496222386082893","0.440293455896913","0.552151316268873"
"Acclaimed","1997","Hesse","Male","59","0.386274569259893","0.311297976248193","0.461251162271594"
"Acclaimed","1997","Hesse","Female","71","0.613641119438266","0.526522668557909","0.700759570318623"
"Acclaimed","1997","Rhineland-Palatinate,Saarland","Male","43","0.357655071590268","0.279639654703558","0.435670488476979"
"Acclaimed","1997","Rhineland-Palatinate,Saarland","Female","42","0.520470571673771","0.413635420303766","0.627305723043777"
"Acclaimed","1997","Baden-Württemberg","Male","126","0.364296658417743","0.31506211669368","0.413531200141806"
"Acclaimed","1997","Baden-Württemberg","Female","114","0.50836567147616","0.44091037250692","0.5758209704454"
"Acclaimed","1997","Bavaria","Male","170","0.460231116725769","0.409717995861863","0.510744237589674"
"Acclaimed","1997","Bavaria","Female","141","0.640771475967343","0.578358893229766","0.703184058704921"
"Acclaimed","1997","Berlin","Male","36","0.358289397470645","0.267435662033325","0.449143132907966"
"Acclaimed","1997","Berlin","Female","58","0.696360907280583","0.599737021591438","0.792984792969727"
"Acclaimed","1997","Brandenburg","Male","58","0.39672478629577","0.314804734927006","0.478644837664535"
"Acclaimed","1997","Brandenburg","Female","52","0.558830586232887","0.456814143327776","0.660847029137999"
"Acclaimed","1997","Mecklenburg-Western Pomerania","Male","30","0.397939291656098","0.295672340466716","0.500206242845479"
"Acclaimed","1997","Mecklenburg-Western Pomerania","Female","33","0.502528431133126","0.378072184976054","0.626984677290198"
"Acclaimed","1997","Saxony","Male","83","0.331353335051536","0.271926365502438","0.390780304600634"
"Acclaimed","1997","Saxony","Female","88","0.45085125311769","0.378759732661892","0.522942773573489"
"Acclaimed","1997","Saxony-Anhalt","Male","49","0.334949203069339","0.257320773157445","0.412577632981232"
"Acclaimed","1997","Saxony-Anhalt","Female","69","0.547342325685512","0.459017531084135","0.635667120286888"
"Acclaimed","1997","Thuringia","Male","48","0.335870470225809","0.260539783930327","0.41120115652129"
"Acclaimed","1997","Thuringia","Female","51","0.542572703618637","0.448616335179115","0.636529072058158"
"Partly, partly","1997","Schleswig-Holstein","Male","15","","",""
"Partly, partly","1997","Schleswig-Holstein","Female","6","","",""
"Partly, partly","1997","Hamburg","Male","6","","",""
"Partly, partly","1997","Hamburg","Female","3","","",""
"Partly, partly","1997","Lower Saxony","Male","66","0.267273085124185","0.212084622009075","0.322461548239296"
"Partly, partly","1997","Lower Saxony","Female","19","","",""
"Partly, partly","1997","Bremen","Male","6","","",""
"Partly, partly","1997","Bremen","Female","3","","",""
"Partly, partly","1997","North Rhine-Westphalia","Male","111","0.216924309688592","0.181048633586879","0.252799985790306"
"Partly, partly","1997","North Rhine-Westphalia","Female","49","0.151450738287462","0.111349929620311","0.191551546954614"
"Partly, partly","1997","Hesse","Male","40","0.240494708159408","0.174682153666331","0.306307262652484"
"Partly, partly","1997","Hesse","Female","16","","",""
"Partly, partly","1997","Rhineland-Palatinate,Saarland","Male","33","0.198364193112244","0.133458277053836","0.263270109170653"
"Partly, partly","1997","Rhineland-Palatinate,Saarland","Female","9","","",""
"Partly, partly","1997","Baden-Württemberg","Male","93","0.25103945688506","0.206677007016631","0.295401906753488"
