"plb0195_h","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Partly, partly","2007","Other degree","general elemantary","3","","",""
"Partly, partly","2007","Other degree","middle vocational","25","","",""
"Partly, partly","2007","Other degree","vocational + Abi","7","","",""
"Partly, partly","2007","Other degree","higher vocational","6","","",""
"Partly, partly","2007","Other degree","higher education","12","","",""
"Partly, partly","2007","no degree/no degree yet","in school","2","","",""
"Partly, partly","2007","no degree/no degree yet","inadequately","2","","",""
"Partly, partly","2007","no degree/no degree yet","general elemantary","","","",""
"Partly, partly","2007","no degree/no degree yet","middle vocational","","","",""
"Partly, partly","2007","no degree/no degree yet","vocational + Abi","","","",""
"Partly, partly","2007","no degree/no degree yet","higher vocational","","","",""
"Partly, partly","2007","no degree/no degree yet","higher education","","","",""
"Paid","2007","lower secondary degree","in school","","","",""
"Paid","2007","lower secondary degree","inadequately","","","",""
"Paid","2007","lower secondary degree","general elemantary","31","0.209055364785785","0.144411100393414","0.273699629178157"
"Paid","2007","lower secondary degree","middle vocational","198","0.164230853384524","0.143492541668671","0.184969165100378"
"Paid","2007","lower secondary degree","vocational + Abi","2","","",""
"Paid","2007","lower secondary degree","higher vocational","8","","",""
"Paid","2007","lower secondary degree","higher education","2","","",""
"Paid","2007","secondary school degree","in school","","","",""
"Paid","2007","secondary school degree","inadequately","","","",""
"Paid","2007","secondary school degree","general elemantary","17","","",""
"Paid","2007","secondary school degree","middle vocational","182","0.0931632421303756","0.0801143543103477","0.106212129950404"
"Paid","2007","secondary school degree","vocational + Abi","","","",""
"Paid","2007","secondary school degree","higher vocational","18","","",""
"Paid","2007","secondary school degree","higher education","12","","",""
"Paid","2007","college entrance qualification","in school","","","",""
"Paid","2007","college entrance qualification","inadequately","","","",""
"Paid","2007","college entrance qualification","general elemantary","","","",""
"Paid","2007","college entrance qualification","middle vocational","23","","",""
"Paid","2007","college entrance qualification","vocational + Abi","29","","",""
"Paid","2007","college entrance qualification","higher vocational","6","","",""
"Paid","2007","college entrance qualification","higher education","45","0.0405635761807752","0.0306688269592592","0.0504583254022912"
"Paid","2007","Other degree","in school","","","",""
"Paid","2007","Other degree","inadequately","","","",""
"Paid","2007","Other degree","general elemantary","7","","",""
"Paid","2007","Other degree","middle vocational","17","","",""
"Paid","2007","Other degree","vocational + Abi","8","","",""
"Paid","2007","Other degree","higher vocational","1","","",""
"Paid","2007","Other degree","higher education","8","","",""
"Paid","2007","no degree/no degree yet","in school","1","","",""
"Paid","2007","no degree/no degree yet","inadequately","4","","",""
"Paid","2007","no degree/no degree yet","general elemantary","","","",""
"Paid","2007","no degree/no degree yet","middle vocational","3","","",""
"Paid","2007","no degree/no degree yet","vocational + Abi","","","",""
"Paid","2007","no degree/no degree yet","higher vocational","","","",""
"Paid","2007","no degree/no degree yet","higher education","","","",""
"Not paid","2007","lower secondary degree","in school","","","",""
"Not paid","2007","lower secondary degree","inadequately","","","",""
"Not paid","2007","lower secondary degree","general elemantary","15","","",""
"Not paid","2007","lower secondary degree","middle vocational","121","0.0912060640820178","0.0750904290501697","0.107321699113866"
"Not paid","2007","lower secondary degree","vocational + Abi","1","","",""
"Not paid","2007","lower secondary degree","higher vocational","36","0.296417946370257","0.219095548157151","0.373740344583362"
"Not paid","2007","lower secondary degree","higher education","10","","",""
"Not paid","2007","secondary school degree","in school","","","",""
"Not paid","2007","secondary school degree","inadequately","","","",""
"Not paid","2007","secondary school degree","general elemantary","21","","",""
"Not paid","2007","secondary school degree","middle vocational","253","0.127748850747533","0.11276284416751","0.142734857327555"
"Not paid","2007","secondary school degree","vocational + Abi","1","","",""
"Not paid","2007","secondary school degree","higher vocational","59","0.206638478790334","0.162206678129932","0.251070279450735"
"Not paid","2007","secondary school degree","higher education","83","0.273623805460953","0.222663483113638","0.324584127808269"
"Not paid","2007","college entrance qualification","in school","","","",""
"Not paid","2007","college entrance qualification","inadequately","","","",""
"Not paid","2007","college entrance qualification","general elemantary","","","",""
"Not paid","2007","college entrance qualification","middle vocational","34","0.209425424896643","0.14536816370214","0.273482686091145"
"Not paid","2007","college entrance qualification","vocational + Abi","104","0.175724700488498","0.141888428666235","0.209560972310762"
"Not paid","2007","college entrance qualification","higher vocational","33","0.187360173911678","0.129215126209334","0.245505221614021"
"Not paid","2007","college entrance qualification","higher education","655","0.404751174343556","0.380132089508422","0.429370259178689"
"Not paid","2007","Other degree","in school","","","",""
"Not paid","2007","Other degree","inadequately","","","",""
"Not paid","2007","Other degree","general elemantary","4","","",""
"Not paid","2007","Other degree","middle vocational","15","","",""
"Not paid","2007","Other degree","vocational + Abi","5","","",""
"Not paid","2007","Other degree","higher vocational","","","",""
"Not paid","2007","Other degree","higher education","17","","",""
"Not paid","2007","no degree/no degree yet","in school","","","",""
"Not paid","2007","no degree/no degree yet","inadequately","2","","",""
"Not paid","2007","no degree/no degree yet","general elemantary","","","",""
"Not paid","2007","no degree/no degree yet","middle vocational","","","",""
"Not paid","2007","no degree/no degree yet","vocational + Abi","","","",""
"Not paid","2007","no degree/no degree yet","higher vocational","","","",""
"Not paid","2007","no degree/no degree yet","higher education","","","",""
"Acclaimed","2008","lower secondary degree","in school","","","",""
"Acclaimed","2008","lower secondary degree","inadequately","","","",""
"Acclaimed","2008","lower secondary degree","general elemantary","78","0.494697101537984","0.419318111145837","0.570076091930131"
"Acclaimed","2008","lower secondary degree","middle vocational","582","0.492293778266426","0.463876951482632","0.52071060505022"
"Acclaimed","2008","lower secondary degree","vocational + Abi","3","","",""
"Acclaimed","2008","lower secondary degree","higher vocational","50","0.399602972458205","0.313735890130057","0.485470054786352"
"Acclaimed","2008","lower secondary degree","higher education","10","","",""
"Acclaimed","2008","secondary school degree","in school","","","",""
"Acclaimed","2008","secondary school degree","inadequately","","","",""
"Acclaimed","2008","secondary school degree","general elemantary","88","0.583982758675111","0.505625005492494","0.662340511857728"
"Acclaimed","2008","secondary school degree","middle vocational","1019","0.521108887359888","0.498804522416728","0.543413252303048"
"Acclaimed","2008","secondary school degree","vocational + Abi","2","","",""
"Acclaimed","2008","secondary school degree","higher vocational","158","0.50434245146286","0.447575759886062","0.561109143039658"
"Acclaimed","2008","secondary school degree","higher education","140","0.492123871198183","0.432157388474925","0.552090353921442"
"Acclaimed","2008","college entrance qualification","in school","","","",""
"Acclaimed","2008","college entrance qualification","inadequately","","","",""
"Acclaimed","2008","college entrance qualification","general elemantary","","","",""
"Acclaimed","2008","college entrance qualification","middle vocational","81","0.597476349263411","0.51681602202061","0.678136676506212"
"Acclaimed","2008","college entrance qualification","vocational + Abi","259","0.567059287056464","0.523053270464657","0.61106530364827"
"Acclaimed","2008","college entrance qualification","higher vocational","103","0.685157199163837","0.613190746532924","0.75712365179475"
"Acclaimed","2008","college entrance qualification","higher education","577","0.385326719054058","0.360714551973967","0.409938886134148"
