"plb0195_h","year","e11103","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Acclaimed","1989","Full Time","vocational + Abi","36","0.391333660423713","0.294706704431494","0.487960616415933","1"
"Acclaimed","1989","Full Time","higher vocational","65","0.349201913440927","0.281771019420748","0.416632807461107","1"
"Acclaimed","1989","Full Time","higher education","61","0.197441248437297","0.15232116869391","0.242561328180684","1"
"Acclaimed","1989","Part Time","in school","","","","","1"
"Acclaimed","1989","Part Time","inadequately","2","","","","1"
"Acclaimed","1989","Part Time","general elemantary","46","0.345281504799049","0.269445825729579","0.421117183868519","1"
"Acclaimed","1989","Part Time","middle vocational","121","0.373670283276983","0.321942455446007","0.425398111107958","1"
"Acclaimed","1989","Part Time","vocational + Abi","8","","","","1"
"Acclaimed","1989","Part Time","higher vocational","17","","","","1"
"Acclaimed","1989","Part Time","higher education","14","","","","1"
"Acclaimed","1989","Not Working","in school","","","","","1"
"Acclaimed","1989","Not Working","inadequately","1","","","","1"
"Acclaimed","1989","Not Working","general elemantary","1","","","","1"
"Acclaimed","1989","Not Working","middle vocational","10","","","","1"
"Acclaimed","1989","Not Working","vocational + Abi","","","","","1"
"Acclaimed","1989","Not Working","higher vocational","","","","","1"
"Acclaimed","1989","Not Working","higher education","","","","","1"
"Not paid","1989","Full Time","middle vocational","211","0.141000698989838","0.124263980445223","0.157737417534453","4"
"Not paid","1989","Part Time","higher vocational","5","","","","4"
"Not paid","1989","Full Time","general elemantary","43","0.0997486753515594","0.0747274978026313","0.124769852900487","4"
"Not paid","1989","Full Time","inadequately","3","","","","4"
"Not paid","1989","Full Time","vocational + Abi","21","","","","4"
"Not paid","1989","Part Time","higher education","23","","","","4"
"Not paid","1989","Part Time","vocational + Abi","2","","","","4"
"Not paid","1989","Part Time","middle vocational","32","0.109662711355704","0.0762520383930694","0.143073384318338","4"
"Not paid","1989","Not Working","higher education","2","","","","4"
"Not paid","1989","Full Time","in school","","","","","4"
"Not paid","1989","Full Time","higher education","162","0.559131516650644","0.50285541441672","0.615407618884568","4"
"Not paid","1989","Part Time","in school","","","","","4"
"Not paid","1989","Part Time","inadequately","2","","","","4"
"Not paid","1989","Part Time","general elemantary","17","","","","4"
"Not paid","1989","Not Working","inadequately","","","","","4"
"Not paid","1989","Not Working","general elemantary","1","","","","4"
"Not paid","1989","Not Working","middle vocational","2","","","","4"
"Not paid","1989","Full Time","higher vocational","41","0.217538227776212","0.159180706881183","0.275895748671241","4"
"Not paid","1989","Not Working","higher vocational","1","","","","4"
"Not paid","1989","Not Working","in school","","","","","4"
"Not paid","1989","Not Working","vocational + Abi","","","","","4"
"Paid","1989","Part Time","higher education","6","","","","3"
"Paid","1989","Part Time","higher vocational","10","","","","3"
"Paid","1989","Full Time","general elemantary","314","0.473091513118724","0.431403378066179","0.514779648171269","3"
"Paid","1989","Part Time","vocational + Abi","11","","","","3"
"Paid","1989","Full Time","middle vocational","689","0.378790531855731","0.355462297721109","0.402118765990354","3"
"Paid","1989","Full Time","vocational + Abi","25","","","","3"
"Paid","1989","Full Time","inadequately","110","0.715785054939518","0.642872185099691","0.788697924779346","3"
"Paid","1989","Full Time","higher vocational","39","0.203678269720842","0.146712481804319","0.260644057637365","3"
"Paid","1989","Part Time","middle vocational","150","0.416187229291494","0.363481282093854","0.468893176489135","3"
"Paid","1989","Full Time","in school","","","","","3"
"Paid","1989","Full Time","higher education","31","0.0967344652336828","0.0632293717375265","0.130239558729839","3"
"Paid","1989","Part Time","in school","2","","","","3"
"Paid","1989","Part Time","inadequately","15","","","","3"
"Paid","1989","Part Time","general elemantary","68","0.420584272325204","0.341846835793941","0.499321708856468","3"
"Paid","1989","Not Working","in school","1","","","","3"
"Paid","1989","Not Working","inadequately","2","","","","3"
"Paid","1989","Not Working","general elemantary","10","","","","3"
"Paid","1989","Not Working","middle vocational","8","","","","3"
"Paid","1989","Not Working","vocational + Abi","","","","","3"
"Paid","1989","Not Working","higher vocational","1","","","","3"
"Paid","1989","Not Working","higher education","2","","","","3"
"Partly, partly","1989","Full Time","vocational + Abi","16","","","","2"
"Partly, partly","1989","Full Time","middle vocational","245","0.148688965788398","0.131579093164512","0.165798838412284","2"
"Partly, partly","1989","Full Time","general elemantary","75","0.141922422802095","0.112784333059881","0.171060512544308","2"
"Partly, partly","1989","Full Time","higher vocational","47","0.229581589062018","0.170093594032743","0.289069584091293","2"
"Partly, partly","1989","Full Time","higher education","45","0.146692769678376","0.106590443609988","0.186795095746764","2"
"Partly, partly","1989","Full Time","inadequately","12","","","","2"
"Partly, partly","1989","Full Time","in school","","","","","2"
"Partly, partly","1989","Part Time","vocational + Abi","2","","","","2"
"Partly, partly","1989","Part Time","higher vocational","7","","","","2"
"Partly, partly","1989","Part Time","higher education","10","","","","2"
"Partly, partly","1989","Not Working","in school","","","","","2"
"Partly, partly","1989","Not Working","inadequately","","","","","2"
"Partly, partly","1989","Not Working","general elemantary","2","","","","2"
"Partly, partly","1989","Not Working","middle vocational","3","","","","2"
"Partly, partly","1989","Not Working","vocational + Abi","","","","","2"
"Partly, partly","1989","Not Working","higher vocational","","","","","2"
"Partly, partly","1989","Not Working","higher education","","","","","2"
"Partly, partly","1989","Part Time","in school","","","","","2"
"Partly, partly","1989","Part Time","inadequately","3","","","","2"
"Partly, partly","1989","Part Time","general elemantary","20","","","","2"
"Partly, partly","1989","Part Time","middle vocational","33","0.100479776075819","0.0683340494080941","0.132625502743544","2"
"Acclaimed","1990","Full Time","general elemantary","128","0.308523211963076","0.27026833561345","0.346778088312701","1"
"Acclaimed","1990","Full Time","middle vocational","528","0.348300207116439","0.325227858765718","0.371372555467161","1"
"Acclaimed","1990","Full Time","vocational + Abi","33","0.402727215415648","0.306601420621736","0.498853010209559","1"
"Acclaimed","1990","Full Time","higher vocational","72","0.339725713421634","0.273420686256355","0.406030740586913","1"
"Acclaimed","1990","Full Time","higher education","75","0.24480065159219","0.196782015448651","0.292819287735728","1"
"Acclaimed","1990","Part Time","in school","","","","","1"
"Acclaimed","1990","Part Time","inadequately","4","","","","1"
"Acclaimed","1990","Full Time","in school","","","","","1"
"Acclaimed","1990","Full Time","inadequately","18","","","","1"
"Acclaimed","1990","Part Time","general elemantary","38","0.275986993885964","0.204212118229094","0.347761869542833","1"
"Acclaimed","1990","Part Time","middle vocational","120","0.389183611482922","0.335341085476793","0.443026137489051","1"
"Acclaimed","1990","Part Time","vocational + Abi","7","","","","1"
"Acclaimed","1990","Part Time","higher vocational","17","","","","1"
"Acclaimed","1990","Part Time","higher education","18","","","","1"
"Acclaimed","1990","Not Working","in school","","","","","1"
"Acclaimed","1990","Not Working","inadequately","","","","","1"
"Acclaimed","1990","Not Working","general elemantary","1","","","","1"
"Acclaimed","1990","Not Working","middle vocational","5","","","","1"
"Acclaimed","1990","Not Working","vocational + Abi","","","","","1"
"Acclaimed","1990","Not Working","higher vocational","","","","","1"
"Acclaimed","1990","Not Working","higher education","3","","","","1"
"Not paid","1990","Full Time","inadequately","","","","","4"
"Not paid","1990","Full Time","general elemantary","37","0.0794937398577718","0.0570893090320776","0.101898170683466","4"
"Not paid","1990","Part Time","vocational + Abi","4","","","","4"
"Not paid","1990","Part Time","middle vocational","29","","","","4"
"Not paid","1990","Part Time","higher vocational","3","","","","4"
"Not paid","1990","Full Time","middle vocational","197","0.138040773183471","0.121336091845974","0.154745454520969","4"
"Not paid","1990","Full Time","vocational + Abi","15","","","","4"
"Not paid","1990","Part Time","inadequately","1","","","","4"
"Not paid","1990","Part Time","general elemantary","13","","","","4"
"Not paid","1990","Full Time","in school","","","","","4"
"Not paid","1990","Full Time","higher vocational","34","0.196585791918826","0.140948514173623","0.252223069664029","4"
"Not paid","1990","Full Time","higher education","154","0.52162775246106","0.465840359618913","0.577415145303207","4"
"Not paid","1990","Part Time","in school","","","","","4"
"Not paid","1990","Part Time","higher education","21","","","","4"
"Not paid","1990","Not Working","higher education","1","","","","4"
"Not paid","1990","Not Working","in school","","","","","4"
"Not paid","1990","Not Working","inadequately","","","","","4"
"Not paid","1990","Not Working","general elemantary","1","","","","4"
"Not paid","1990","Not Working","middle vocational","1","","","","4"
"Not paid","1990","Not Working","vocational + Abi","","","","","4"
"Not paid","1990","Not Working","higher vocational","","","","","4"
"Paid","1990","Full Time","general elemantary","323","0.480663117005433","0.439282300065831","0.522043933945036","3"
"Paid","1990","Part Time","middle vocational","120","0.392009903016778","0.338097388752861","0.445922417280694","3"
"Paid","1990","Part Time","vocational + Abi","11","","","","3"
"Paid","1990","Full Time","inadequately","97","0.685677746541641","0.606179045011661","0.765176448071621","3"
"Paid","1990","Full Time","middle vocational","676","0.379486741121557","0.355986897162147","0.402986585080968","3"
"Paid","1990","Full Time","vocational + Abi","31","0.182059149130277","0.106425458145311","0.257692840115243","3"
"Paid","1990","Part Time","higher vocational","8","","","","3"
"Paid","1990","Part Time","higher education","5","","","","3"
"Paid","1990","Full Time","higher vocational","42","0.215896550133745","0.158295607719716","0.273497492547773","3"
"Paid","1990","Full Time","in school","","","","","3"
"Paid","1990","Part Time","in school","2","","","","3"
"Paid","1990","Part Time","inadequately","17","","","","3"
"Paid","1990","Part Time","general elemantary","80","0.508066558136497","0.427793753816087","0.588339362456906","3"
"Paid","1990","Full Time","higher education","25","","","","3"
"Paid","1990","Not Working","in school","","","","","3"
"Paid","1990","Not Working","inadequately","1","","","","3"
"Paid","1990","Not Working","general elemantary","7","","","","3"
"Paid","1990","Not Working","middle vocational","14","","","","3"
"Paid","1990","Not Working","vocational + Abi","","","","","3"
"Paid","1990","Not Working","higher vocational","","","","","3"
"Paid","1990","Not Working","higher education","","","","","3"
"Partly, partly","1990","Full Time","middle vocational","237","0.134172278578532","0.117666413787511","0.150678143369553","2"
"Partly, partly","1990","Full Time","vocational + Abi","21","","","","2"
