"plb0195_h","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Partly, partly","1994","Couple + C. LE 16 ","no migration background","250","0.186659987182409","0.165511905445439","0.20780806891938","2"
"Partly, partly","1994","Single parent ","direct migration background","7","","","","2"
"Partly, partly","1994","Single parent ","indirect migration background","2","","","","2"
"Partly, partly","1994","Couple + C. LE 16 ","direct migration background","30","0.185704405257857","0.130983991597858","0.240424818917855","2"
"Partly, partly","1994","Couple + C. GT 16 ","direct migration background","16","","","","2"
"Partly, partly","1994","Couple + C. GT 16 ","indirect migration background","9","","","","2"
"Partly, partly","1994","Couple + C. LE 16 ","indirect migration background","5","","","","2"
"Partly, partly","1994","Couple + C. GT 16 ","no migration background","129","0.167758514093631","0.141228494473317","0.194288533713945","2"
"Partly, partly","1994","Couple + C. LE and GT 16","indirect migration background","6","","","","2"
"Partly, partly","1994","Couple + C. LE and GT 16","no migration background","68","0.209942088993561","0.16757651111541","0.252307666871712","2"
"Partly, partly","1994","Couple + C. LE and GT 16","direct migration background","13","","","","2"
"Acclaimed","1995","1-pers.-HH","no migration background","178","0.417410386767264","0.369204723903671","0.465616049630856","1"
"Acclaimed","1995","1-pers.-HH","direct migration background","17","","","","1"
"Acclaimed","1995","1-pers.-HH","indirect migration background","6","","","","1"
"Acclaimed","1995","(Married) couple without C. ","no migration background","447","0.405505224862058","0.376660077826176","0.434350371897941","1"
"Acclaimed","1995","(Married) couple without C. ","direct migration background","54","0.246418126729333","0.183983704987617","0.308852548471049","1"
"Acclaimed","1995","(Married) couple without C. ","indirect migration background","16","","","","1"
"Acclaimed","1995","Single parent ","no migration background","81","0.447318382059707","0.374274478784329","0.520362285335086","1"
"Acclaimed","1995","Single parent ","direct migration background","17","","","","1"
"Acclaimed","1995","Single parent ","indirect migration background","7","","","","1"
"Acclaimed","1995","Couple + C. LE 16 ","no migration background","481","0.342842038720092","0.317216541129144","0.368467536311041","1"
"Acclaimed","1995","Couple + C. LE and GT 16","no migration background","178","0.44781910784949","0.397755691435601","0.49788252426338","1"
"Acclaimed","1995","Couple + C. GT 16 ","indirect migration background","22","","","","1"
"Acclaimed","1995","Couple + C. LE 16 ","direct migration background","47","0.167017850461701","0.124880799680516","0.209154901242885","1"
"Acclaimed","1995","Couple + C. LE 16 ","indirect migration background","6","","","","1"
"Acclaimed","1995","Couple + C. GT 16 ","no migration background","289","0.377892103104533","0.343623082987658","0.412161123221408","1"
"Acclaimed","1995","Couple + C. GT 16 ","direct migration background","51","0.358350521081141","0.286268563355515","0.430432478806767","1"
"Acclaimed","1995","Couple + C. LE and GT 16","direct migration background","33","0.322326653842486","0.242897381737983","0.401755925946988","1"
"Acclaimed","1995","Couple + C. LE and GT 16","indirect migration background","12","","","","1"
"Not paid","1995","1-pers.-HH","direct migration background","7","","","","4"
"Not paid","1995","1-pers.-HH","no migration background","64","0.176402591076698","0.139142404069572","0.213662778083824","4"
"Not paid","1995","1-pers.-HH","indirect migration background","3","","","","4"
"Not paid","1995","(Married) couple without C. ","no migration background","183","0.167675342516045","0.145728022797369","0.189622662234722","4"
"Not paid","1995","(Married) couple without C. ","direct migration background","24","","","","4"
"Not paid","1995","(Married) couple without C. ","indirect migration background","8","","","","4"
"Not paid","1995","Couple + C. LE 16 ","no migration background","201","0.168521735215777","0.148312782974436","0.188730687457119","4"
"Not paid","1995","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Not paid","1995","Couple + C. GT 16 ","no migration background","133","0.179686275042435","0.152551116526693","0.206821433558178","4"
"Not paid","1995","Couple + C. GT 16 ","direct migration background","11","","","","4"
"Not paid","1995","Single parent ","no migration background","26","","","","4"
"Not paid","1995","Single parent ","direct migration background","3","","","","4"
"Not paid","1995","Single parent ","indirect migration background","","","","","4"
"Not paid","1995","Couple + C. LE 16 ","direct migration background","22","","","","4"
"Not paid","1995","Couple + C. GT 16 ","indirect migration background","11","","","","4"
"Not paid","1995","Couple + C. LE and GT 16","no migration background","64","0.167977082361713","0.130339549537202","0.205614615186223","4"
"Not paid","1995","Couple + C. LE and GT 16","direct migration background","10","","","","4"
"Not paid","1995","Couple + C. LE and GT 16","indirect migration background","2","","","","4"
"Paid","1995","1-pers.-HH","no migration background","83","0.218043107210165","0.1776787861676","0.25840742825273","3"
"Paid","1995","1-pers.-HH","direct migration background","26","","","","3"
"Paid","1995","1-pers.-HH","indirect migration background","5","","","","3"
"Paid","1995","(Married) couple without C. ","no migration background","264","0.239801352277782","0.214717752132152","0.264884952423411","3"
"Paid","1995","(Married) couple without C. ","direct migration background","77","0.45636298401127","0.384197045869147","0.528528922153392","3"
"Paid","1995","(Married) couple without C. ","indirect migration background","11","","","","3"
"Paid","1995","Couple + C. GT 16 ","indirect migration background","20","","","","3"
"Paid","1995","Couple + C. LE and GT 16","no migration background","78","0.227550138725541","0.185341418148569","0.269758859302513","3"
"Paid","1995","Couple + C. LE and GT 16","indirect migration background","13","","","","3"
"Paid","1995","Single parent ","no migration background","44","0.259338129148055","0.194953637573611","0.323722620722498","3"
"Paid","1995","Single parent ","direct migration background","8","","","","3"
"Paid","1995","Single parent ","indirect migration background","4","","","","3"
"Paid","1995","Couple + C. LE 16 ","no migration background","376","0.291298171597287","0.266768539089844","0.315827804104729","3"
"Paid","1995","Couple + C. LE 16 ","direct migration background","187","0.532298747652138","0.475931499663933","0.588665995640343","3"
"Paid","1995","Couple + C. LE 16 ","indirect migration background","6","","","","3"
"Paid","1995","Couple + C. GT 16 ","no migration background","204","0.261438727684936","0.230381467010166","0.292495988359706","3"
"Paid","1995","Couple + C. GT 16 ","direct migration background","84","0.462329374363821","0.387381809045343","0.5372769396823","3"
"Paid","1995","Couple + C. LE and GT 16","direct migration background","75","0.510452756488714","0.425496111777033","0.595409401200394","3"
"Partly, partly","1995","1-pers.-HH","no migration background","77","0.188143914945873","0.149938961227953","0.226348868663793","2"
"Partly, partly","1995","1-pers.-HH","direct migration background","10","","","","2"
"Partly, partly","1995","1-pers.-HH","indirect migration background","4","","","","2"
"Partly, partly","1995","(Married) couple without C. ","no migration background","219","0.187018080344115","0.164110313728406","0.209925846959824","2"
"Partly, partly","1995","(Married) couple without C. ","direct migration background","28","","","","2"
"Partly, partly","1995","(Married) couple without C. ","indirect migration background","5","","","","2"
"Partly, partly","1995","Single parent ","no migration background","27","","","","2"
"Partly, partly","1995","Couple + C. LE 16 ","no migration background","260","0.197338054466844","0.175851729309742","0.218824379623946","2"
"Partly, partly","1995","Couple + C. LE 16 ","direct migration background","45","0.154882298907074","0.114010445180928","0.19575415263322","2"
"Partly, partly","1995","Couple + C. GT 16 ","direct migration background","24","","","","2"
"Partly, partly","1995","Single parent ","direct migration background","6","","","","2"
"Partly, partly","1995","Single parent ","indirect migration background","","","","","2"
"Partly, partly","1995","Couple + C. LE 16 ","indirect migration background","5","","","","2"
"Partly, partly","1995","Couple + C. GT 16 ","no migration background","143","0.180982894168096","0.153771538941663","0.208194249394529","2"
"Partly, partly","1995","Couple + C. GT 16 ","indirect migration background","10","","","","2"
"Partly, partly","1995","Couple + C. LE and GT 16","indirect migration background","3","","","","2"
"Partly, partly","1995","Couple + C. LE and GT 16","no migration background","59","0.156653671063256","0.1200603560931","0.193246986033412","2"
"Partly, partly","1995","Couple + C. LE and GT 16","direct migration background","15","","","","2"
"Acclaimed","1996","(Married) couple without C. ","no migration background","508","0.445739122406313","0.416177336475205","0.47530090833742","1"
"Acclaimed","1996","1-pers.-HH","no migration background","203","0.467900808374873","0.420237932803622","0.515563683946123","1"
"Acclaimed","1996","1-pers.-HH","direct migration background","20","","","","1"
"Acclaimed","1996","1-pers.-HH","indirect migration background","12","","","","1"
"Acclaimed","1996","(Married) couple without C. ","direct migration background","61","0.395128773318091","0.318412661605281","0.471844885030901","1"
"Acclaimed","1996","(Married) couple without C. ","indirect migration background","15","","","","1"
"Acclaimed","1996","Single parent ","no migration background","95","0.5020434320885","0.431503373843482","0.572583490333517","1"
"Acclaimed","1996","Single parent ","direct migration background","20","","","","1"
"Acclaimed","1996","Single parent ","indirect migration background","2","","","","1"
"Acclaimed","1996","Couple + C. LE 16 ","no migration background","462","0.358500003064087","0.33182956160976","0.385170444518415","1"
