"plb0195_h","year","pgcasmin","pgisced97","n","percent","lower_confidence","upper_confidence"
"Paid","2014","(1b) general elementary school","general elemantary","132","0.242584593913069","0.202623659787612","0.282545528038526"
"Paid","2014","(1b) general elementary school","middle vocational","","","",""
"Paid","2014","(1b) general elementary school","vocational + Abi","","","",""
"Paid","2014","(1b) general elementary school","higher vocational","","","",""
"Paid","2014","(1b) general elementary school","higher education","","","",""
"Paid","2014","(1c) basic vocational qualification","in school","","","",""
"Paid","2014","(1c) basic vocational qualification","inadequately","","","",""
"Paid","2014","(1c) basic vocational qualification","general elemantary","","","",""
"Paid","2014","(1c) basic vocational qualification","middle vocational","308","0.177848348485875","0.159135202995946","0.196561493975804"
"Paid","2014","(1c) basic vocational qualification","vocational + Abi","","","",""
"Paid","2014","(1c) basic vocational qualification","higher vocational","19","","",""
"Paid","2014","(1c) basic vocational qualification","higher education","","","",""
"Paid","2014","(2b) intermediate general qualification","in school","","","",""
"Paid","2014","(2b) intermediate general qualification","inadequately","","","",""
"Paid","2014","(2b) intermediate general qualification","general elemantary","31","0.0942531990692297","0.0587381130214863","0.129768285116973"
"Paid","2014","(2b) intermediate general qualification","middle vocational","","","",""
"Paid","2014","(2b) intermediate general qualification","vocational + Abi","","","",""
"Paid","2014","(2b) intermediate general qualification","higher vocational","","","",""
"Paid","2014","(2b) intermediate general qualification","higher education","","","",""
"Paid","2014","(2a) intermediate vocational","in school","","","",""
"Paid","2014","(2a) intermediate vocational","inadequately","","","",""
"Paid","2014","(2a) intermediate vocational","general elemantary","","","",""
"Paid","2014","(2a) intermediate vocational","middle vocational","268","0.102499963114321","0.0906696431193375","0.114330283109304"
"Paid","2014","(2a) intermediate vocational","vocational + Abi","","","",""
"Paid","2014","(2a) intermediate vocational","higher vocational","22","","",""
"Paid","2014","(2a) intermediate vocational","higher education","","","",""
"Paid","2014","(2c_gen) general maturity certificate","in school","","","",""
"Paid","2014","(2c_gen) general maturity certificate","inadequately","","","",""
"Paid","2014","(2c_gen) general maturity certificate","general elemantary","","","",""
"Paid","2014","(2c_gen) general maturity certificate","middle vocational","81","0.187256773898753","0.147666443799068","0.226847103998438"
"Paid","2014","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Paid","2014","(2c_gen) general maturity certificate","higher vocational","","","",""
"Paid","2014","(2c_gen) general maturity certificate","higher education","","","",""
"Paid","2014","(2c_voc) vocational maturity certificate","in school","","","",""
"Paid","2014","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Paid","2014","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Paid","2014","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Paid","2014","(2c_voc) vocational maturity certificate","vocational + Abi","106","0.0841647282445843","0.067274980634097","0.101054475855072"
"Paid","2014","(2c_voc) vocational maturity certificate","higher vocational","10","","",""
"Paid","2014","(2c_voc) vocational maturity certificate","higher education","","","",""
"Paid","2014","(3a) lower tertiary education","in school","","","",""
"Paid","2014","(3a) lower tertiary education","inadequately","","","",""
"Paid","2014","(3a) lower tertiary education","general elemantary","","","",""
"Paid","2014","(3a) lower tertiary education","middle vocational","","","",""
"Paid","2014","(3a) lower tertiary education","vocational + Abi","","","",""
"Paid","2014","(3a) lower tertiary education","higher vocational","","","",""
"Paid","2014","(3a) lower tertiary education","higher education","34","0.0471228352636653","0.0337184580548529","0.0605272124724776"
"Paid","2014","(3b) higher tertiary education","in school","","","",""
"Paid","2014","(3b) higher tertiary education","inadequately","","","",""
"Paid","2014","(3b) higher tertiary education","general elemantary","","","",""
"Paid","2014","(3b) higher tertiary education","middle vocational","","","",""
"Paid","2014","(3b) higher tertiary education","vocational + Abi","","","",""
"Paid","2014","(3b) higher tertiary education","higher vocational","","","",""
"Paid","2014","(3b) higher tertiary education","higher education","113","0.06353478379572","0.0524076362654158","0.0746619313260242"
"Not paid","2014","(0) in school","in school","2","","",""
"Not paid","2014","(0) in school","inadequately","","","",""
"Not paid","2014","(0) in school","general elemantary","","","",""
"Not paid","2014","(0) in school","middle vocational","","","",""
"Not paid","2014","(0) in school","vocational + Abi","","","",""
"Not paid","2014","(0) in school","higher vocational","","","",""
"Not paid","2014","(0) in school","higher education","","","",""
"Not paid","2014","(1a) inadequately completed","in school","","","",""
"Not paid","2014","(1a) inadequately completed","inadequately","5","","",""
"Not paid","2014","(1a) inadequately completed","general elemantary","","","",""
"Not paid","2014","(1a) inadequately completed","middle vocational","1","","",""
"Not paid","2014","(1a) inadequately completed","vocational + Abi","","","",""
"Not paid","2014","(1a) inadequately completed","higher vocational","","","",""
"Not paid","2014","(1a) inadequately completed","higher education","","","",""
"Not paid","2014","(1b) general elementary school","in school","","","",""
"Not paid","2014","(1b) general elementary school","inadequately","","","",""
"Not paid","2014","(1b) general elementary school","general elemantary","40","0.0923813125762694","0.0653864739757227","0.119376151176816"
"Not paid","2014","(1b) general elementary school","middle vocational","","","",""
"Not paid","2014","(1b) general elementary school","vocational + Abi","","","",""
"Not paid","2014","(1b) general elementary school","higher vocational","","","",""
"Not paid","2014","(1b) general elementary school","higher education","","","",""
"Not paid","2014","(1c) basic vocational qualification","in school","","","",""
"Not paid","2014","(1c) basic vocational qualification","inadequately","","","",""
"Not paid","2014","(1c) basic vocational qualification","general elemantary","","","",""
"Not paid","2014","(1c) basic vocational qualification","middle vocational","120","0.0746357291374929","0.0617747017665071","0.0874967565084786"
"Not paid","2014","(1c) basic vocational qualification","vocational + Abi","","","",""
"Not paid","2014","(1c) basic vocational qualification","higher vocational","19","","",""
"Not paid","2014","(1c) basic vocational qualification","higher education","","","",""
"Not paid","2014","(2b) intermediate general qualification","in school","","","",""
"Not paid","2014","(2b) intermediate general qualification","inadequately","","","",""
"Not paid","2014","(2b) intermediate general qualification","general elemantary","35","0.126362013859493","0.0859755860931346","0.166748441625852"
"Not paid","2014","(2b) intermediate general qualification","middle vocational","","","",""
"Not paid","2014","(2b) intermediate general qualification","vocational + Abi","","","",""
"Not paid","2014","(2b) intermediate general qualification","higher vocational","","","",""
"Not paid","2014","(2b) intermediate general qualification","higher education","","","",""
"Not paid","2014","(2a) intermediate vocational","in school","","","",""
"Not paid","2014","(2a) intermediate vocational","inadequately","","","",""
"Not paid","2014","(2a) intermediate vocational","general elemantary","","","",""
"Not paid","2014","(2a) intermediate vocational","middle vocational","240","0.116770411773545","0.104244175178146","0.129296648368943"
"Not paid","2014","(2a) intermediate vocational","vocational + Abi","","","",""
"Not paid","2014","(2a) intermediate vocational","higher vocational","55","0.212209734686968","0.167961176367634","0.256458293006302"
"Not paid","2014","(2a) intermediate vocational","higher education","","","",""
"Not paid","2014","(2c_gen) general maturity certificate","in school","","","",""
"Not paid","2014","(2c_gen) general maturity certificate","inadequately","","","",""
"Not paid","2014","(2c_gen) general maturity certificate","general elemantary","","","",""
"Not paid","2014","(2c_gen) general maturity certificate","middle vocational","55","0.121984690617371","0.0887725105499152","0.155196870684826"
"Not paid","2014","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Not paid","2014","(2c_gen) general maturity certificate","higher vocational","","","",""
"Not paid","2014","(2c_gen) general maturity certificate","higher education","","","",""
"Not paid","2014","(2c_voc) vocational maturity certificate","in school","","","",""
"Not paid","2014","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Not paid","2014","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Not paid","2014","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Not paid","2014","(2c_voc) vocational maturity certificate","vocational + Abi","135","0.118202680424789","0.098562409969889","0.137842950879688"
"Not paid","2014","(2c_voc) vocational maturity certificate","higher vocational","41","0.205201056047246","0.153457222786211","0.256944889308281"
"Not paid","2014","(2c_voc) vocational maturity certificate","higher education","","","",""
"Not paid","2014","(3a) lower tertiary education","in school","","","",""
"Not paid","2014","(3a) lower tertiary education","inadequately","","","",""
"Not paid","2014","(3a) lower tertiary education","general elemantary","","","",""
"Not paid","2014","(3a) lower tertiary education","middle vocational","","","",""
"Not paid","2014","(3a) lower tertiary education","vocational + Abi","","","",""
"Not paid","2014","(3a) lower tertiary education","higher vocational","","","",""
"Not paid","2014","(3a) lower tertiary education","higher education","206","0.197979824478595","0.172773147923134","0.223186501034055"
"Not paid","2014","(3b) higher tertiary education","in school","","","",""
"Not paid","2014","(3b) higher tertiary education","inadequately","","","",""
"Not paid","2014","(3b) higher tertiary education","general elemantary","","","",""
"Not paid","2014","(3b) higher tertiary education","middle vocational","","","",""
"Not paid","2014","(3b) higher tertiary education","vocational + Abi","","","",""
"Not paid","2014","(3b) higher tertiary education","higher vocational","","","",""
"Not paid","2014","(3b) higher tertiary education","higher education","628","0.339593247190839","0.317990075449403","0.361196418932276"
"Acclaimed","2015","(0) in school","in school","","","",""
"Acclaimed","2015","(0) in school","inadequately","","","",""
"Acclaimed","2015","(0) in school","general elemantary","","","",""
"Acclaimed","2015","(0) in school","middle vocational","","","",""
"Acclaimed","2015","(0) in school","vocational + Abi","","","",""
"Acclaimed","2015","(0) in school","higher vocational","","","",""
"Acclaimed","2015","(0) in school","higher education","","","",""
"Acclaimed","2015","(1a) inadequately completed","in school","","","",""
"Acclaimed","2015","(1a) inadequately completed","inadequately","","","",""
"Acclaimed","2015","(1a) inadequately completed","general elemantary","","","",""
"Acclaimed","2015","(1a) inadequately completed","middle vocational","","","",""
"Acclaimed","2015","(1a) inadequately completed","vocational + Abi","","","",""
"Acclaimed","2015","(1a) inadequately completed","higher vocational","","","",""
"Acclaimed","2015","(1a) inadequately completed","higher education","","","",""
"Acclaimed","2015","(1b) general elementary school","in school","","","",""
"Acclaimed","2015","(1b) general elementary school","inadequately","","","",""
"Acclaimed","2015","(1b) general elementary school","general elemantary","","","",""
"Acclaimed","2015","(1b) general elementary school","middle vocational","","","",""
"Acclaimed","2015","(1b) general elementary school","vocational + Abi","","","",""
"Acclaimed","2015","(1b) general elementary school","higher vocational","","","",""
"Acclaimed","2015","(1b) general elementary school","higher education","","","",""
"Acclaimed","2015","(1c) basic vocational qualification","in school","","","",""
"Acclaimed","2015","(1c) basic vocational qualification","inadequately","","","",""
"Acclaimed","2015","(1c) basic vocational qualification","general elemantary","","","",""
"Acclaimed","2015","(1c) basic vocational qualification","middle vocational","","","",""
"Acclaimed","2015","(1c) basic vocational qualification","vocational + Abi","","","",""
"Acclaimed","2015","(1c) basic vocational qualification","higher vocational","","","",""
"Acclaimed","2015","(1c) basic vocational qualification","higher education","","","",""
"Acclaimed","2015","(2b) intermediate general qualification","in school","","","",""
"Acclaimed","2015","(2b) intermediate general qualification","inadequately","","","",""
"Acclaimed","2015","(2b) intermediate general qualification","general elemantary","","","",""
"Acclaimed","2015","(2b) intermediate general qualification","middle vocational","","","",""
"Acclaimed","2015","(2b) intermediate general qualification","vocational + Abi","","","",""
"Acclaimed","2015","(2b) intermediate general qualification","higher vocational","","","",""
"Acclaimed","2015","(2b) intermediate general qualification","higher education","","","",""
"Acclaimed","2015","(2a) intermediate vocational","in school","","","",""
"Acclaimed","2015","(2a) intermediate vocational","inadequately","","","",""
"Acclaimed","2015","(2a) intermediate vocational","general elemantary","","","",""
"Acclaimed","2015","(2a) intermediate vocational","middle vocational","","","",""
"Acclaimed","2015","(2a) intermediate vocational","vocational + Abi","","","",""
"Acclaimed","2015","(2a) intermediate vocational","higher vocational","","","",""
"Acclaimed","2015","(2a) intermediate vocational","higher education","","","",""
"Acclaimed","2015","(2c_gen) general maturity certificate","in school","","","",""
"Acclaimed","2015","(2c_gen) general maturity certificate","inadequately","","","",""
"Acclaimed","2015","(2c_gen) general maturity certificate","general elemantary","","","",""
"Acclaimed","2015","(2c_gen) general maturity certificate","middle vocational","","","",""
"Acclaimed","2015","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Acclaimed","2015","(2c_gen) general maturity certificate","higher vocational","","","",""
"Acclaimed","2015","(2c_gen) general maturity certificate","higher education","","","",""
"Acclaimed","2015","(2c_voc) vocational maturity certificate","in school","","","",""
"Acclaimed","2015","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Acclaimed","2015","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Acclaimed","2015","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Acclaimed","2015","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Acclaimed","2015","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Acclaimed","2015","(2c_voc) vocational maturity certificate","higher education","","","",""
"Acclaimed","2015","(3a) lower tertiary education","in school","","","",""
"Acclaimed","2015","(3a) lower tertiary education","inadequately","","","",""
"Acclaimed","2015","(3a) lower tertiary education","general elemantary","","","",""
"Acclaimed","2015","(3a) lower tertiary education","middle vocational","","","",""
"Acclaimed","2015","(3a) lower tertiary education","vocational + Abi","","","",""
"Acclaimed","2015","(3a) lower tertiary education","higher vocational","","","",""
"Acclaimed","2015","(3a) lower tertiary education","higher education","","","",""
"Acclaimed","2015","(3b) higher tertiary education","in school","","","",""
"Acclaimed","2015","(3b) higher tertiary education","inadequately","","","",""
"Acclaimed","2015","(3b) higher tertiary education","general elemantary","","","",""
"Acclaimed","2015","(3b) higher tertiary education","middle vocational","","","",""
"Acclaimed","2015","(3b) higher tertiary education","vocational + Abi","","","",""
"Acclaimed","2015","(3b) higher tertiary education","higher vocational","","","",""
"Acclaimed","2015","(3b) higher tertiary education","higher education","","","",""
"Partly, partly","2015","(0) in school","in school","","","",""
"Partly, partly","2015","(0) in school","inadequately","","","",""
"Partly, partly","2015","(0) in school","general elemantary","","","",""
"Partly, partly","2015","(0) in school","middle vocational","","","",""
"Partly, partly","2015","(0) in school","vocational + Abi","","","",""
"Partly, partly","2015","(0) in school","higher vocational","","","",""
"Partly, partly","2015","(0) in school","higher education","","","",""
"Partly, partly","2015","(1a) inadequately completed","in school","","","",""
"Partly, partly","2015","(1a) inadequately completed","inadequately","","","",""
"Partly, partly","2015","(1a) inadequately completed","general elemantary","","","",""
"Partly, partly","2015","(1a) inadequately completed","middle vocational","","","",""
"Partly, partly","2015","(1a) inadequately completed","vocational + Abi","","","",""
"Partly, partly","2015","(1a) inadequately completed","higher vocational","","","",""
"Partly, partly","2015","(1a) inadequately completed","higher education","","","",""
"Partly, partly","2015","(1b) general elementary school","in school","","","",""
"Partly, partly","2015","(1b) general elementary school","inadequately","","","",""
"Partly, partly","2015","(1b) general elementary school","general elemantary","","","",""
"Partly, partly","2015","(1b) general elementary school","middle vocational","","","",""
"Partly, partly","2015","(1b) general elementary school","vocational + Abi","","","",""
"Partly, partly","2015","(1b) general elementary school","higher vocational","","","",""
"Partly, partly","2015","(1b) general elementary school","higher education","","","",""
"Partly, partly","2015","(1c) basic vocational qualification","in school","","","",""
"Partly, partly","2015","(1c) basic vocational qualification","inadequately","","","",""
"Partly, partly","2015","(1c) basic vocational qualification","general elemantary","","","",""
"Partly, partly","2015","(1c) basic vocational qualification","middle vocational","","","",""
"Partly, partly","2015","(1c) basic vocational qualification","vocational + Abi","","","",""
"Partly, partly","2015","(1c) basic vocational qualification","higher vocational","","","",""
"Partly, partly","2015","(1c) basic vocational qualification","higher education","","","",""
"Partly, partly","2015","(2b) intermediate general qualification","in school","","","",""
"Partly, partly","2015","(2b) intermediate general qualification","inadequately","","","",""
"Partly, partly","2015","(2b) intermediate general qualification","general elemantary","","","",""
"Partly, partly","2015","(2b) intermediate general qualification","middle vocational","","","",""
"Partly, partly","2015","(2b) intermediate general qualification","vocational + Abi","","","",""
"Partly, partly","2015","(2b) intermediate general qualification","higher vocational","","","",""
"Partly, partly","2015","(2b) intermediate general qualification","higher education","","","",""
"Partly, partly","2015","(2a) intermediate vocational","in school","","","",""
"Partly, partly","2015","(2a) intermediate vocational","inadequately","","","",""
"Partly, partly","2015","(2a) intermediate vocational","general elemantary","","","",""
"Partly, partly","2015","(2a) intermediate vocational","middle vocational","","","",""
"Partly, partly","2015","(2a) intermediate vocational","vocational + Abi","","","",""
"Partly, partly","2015","(2a) intermediate vocational","higher vocational","","","",""
"Partly, partly","2015","(2a) intermediate vocational","higher education","","","",""
"Partly, partly","2015","(2c_gen) general maturity certificate","in school","","","",""
"Partly, partly","2015","(2c_gen) general maturity certificate","inadequately","","","",""
"Partly, partly","2015","(2c_gen) general maturity certificate","general elemantary","","","",""
"Partly, partly","2015","(2c_gen) general maturity certificate","middle vocational","","","",""
"Partly, partly","2015","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Partly, partly","2015","(2c_gen) general maturity certificate","higher vocational","","","",""
"Partly, partly","2015","(2c_gen) general maturity certificate","higher education","","","",""
"Partly, partly","2015","(2c_voc) vocational maturity certificate","in school","","","",""
"Partly, partly","2015","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Partly, partly","2015","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Partly, partly","2015","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Partly, partly","2015","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Partly, partly","2015","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Partly, partly","2015","(2c_voc) vocational maturity certificate","higher education","","","",""
"Partly, partly","2015","(3a) lower tertiary education","in school","","","",""
"Partly, partly","2015","(3a) lower tertiary education","inadequately","","","",""
"Partly, partly","2015","(3a) lower tertiary education","general elemantary","","","",""
"Partly, partly","2015","(3a) lower tertiary education","middle vocational","","","",""
"Partly, partly","2015","(3a) lower tertiary education","vocational + Abi","","","",""
"Partly, partly","2015","(3a) lower tertiary education","higher vocational","","","",""
"Partly, partly","2015","(3a) lower tertiary education","higher education","","","",""
"Partly, partly","2015","(3b) higher tertiary education","in school","","","",""
"Partly, partly","2015","(3b) higher tertiary education","inadequately","","","",""
"Partly, partly","2015","(3b) higher tertiary education","general elemantary","","","",""
"Partly, partly","2015","(3b) higher tertiary education","middle vocational","","","",""
"Partly, partly","2015","(3b) higher tertiary education","vocational + Abi","","","",""
"Partly, partly","2015","(3b) higher tertiary education","higher vocational","","","",""
"Partly, partly","2015","(3b) higher tertiary education","higher education","","","",""
"Paid","2015","(0) in school","in school","","","",""
"Paid","2015","(0) in school","inadequately","","","",""
"Paid","2015","(0) in school","general elemantary","","","",""
"Paid","2015","(0) in school","middle vocational","","","",""
"Paid","2015","(0) in school","vocational + Abi","","","",""
"Paid","2015","(0) in school","higher vocational","","","",""
"Paid","2015","(0) in school","higher education","","","",""
"Paid","2015","(1a) inadequately completed","in school","","","",""
"Paid","2015","(1a) inadequately completed","inadequately","","","",""
"Paid","2015","(1a) inadequately completed","general elemantary","","","",""
"Paid","2015","(1a) inadequately completed","middle vocational","","","",""
"Paid","2015","(1a) inadequately completed","vocational + Abi","","","",""
"Paid","2015","(1a) inadequately completed","higher vocational","","","",""
"Paid","2015","(1a) inadequately completed","higher education","","","",""
"Paid","2015","(1b) general elementary school","in school","","","",""
"Paid","2015","(1b) general elementary school","inadequately","","","",""
"Paid","2015","(1b) general elementary school","general elemantary","","","",""
"Paid","2015","(1b) general elementary school","middle vocational","","","",""
"Paid","2015","(1b) general elementary school","vocational + Abi","","","",""
"Paid","2015","(1b) general elementary school","higher vocational","","","",""
"Paid","2015","(1b) general elementary school","higher education","","","",""
"Paid","2015","(1c) basic vocational qualification","in school","","","",""
"Paid","2015","(1c) basic vocational qualification","inadequately","","","",""
"Paid","2015","(1c) basic vocational qualification","general elemantary","","","",""
"Paid","2015","(1c) basic vocational qualification","middle vocational","","","",""
"Paid","2015","(1c) basic vocational qualification","vocational + Abi","","","",""
"Paid","2015","(1c) basic vocational qualification","higher vocational","","","",""
"Paid","2015","(1c) basic vocational qualification","higher education","","","",""
"Paid","2015","(2b) intermediate general qualification","in school","","","",""
"Paid","2015","(2b) intermediate general qualification","inadequately","","","",""
"Paid","2015","(2b) intermediate general qualification","general elemantary","","","",""
"Paid","2015","(2b) intermediate general qualification","middle vocational","","","",""
"Paid","2015","(2b) intermediate general qualification","vocational + Abi","","","",""
"Paid","2015","(2b) intermediate general qualification","higher vocational","","","",""
"Paid","2015","(2b) intermediate general qualification","higher education","","","",""
"Paid","2015","(2a) intermediate vocational","in school","","","",""
"Paid","2015","(2a) intermediate vocational","inadequately","","","",""
"Paid","2015","(2a) intermediate vocational","general elemantary","","","",""
"Paid","2015","(2a) intermediate vocational","middle vocational","","","",""
"Paid","2015","(2a) intermediate vocational","vocational + Abi","","","",""
"Paid","2015","(2a) intermediate vocational","higher vocational","","","",""
"Paid","2015","(2a) intermediate vocational","higher education","","","",""
"Paid","2015","(2c_gen) general maturity certificate","in school","","","",""
"Paid","2015","(2c_gen) general maturity certificate","inadequately","","","",""
"Paid","2015","(2c_gen) general maturity certificate","general elemantary","","","",""
"Paid","2015","(2c_gen) general maturity certificate","middle vocational","","","",""
"Paid","2015","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Paid","2015","(2c_gen) general maturity certificate","higher vocational","","","",""
"Paid","2015","(2c_gen) general maturity certificate","higher education","","","",""
"Paid","2015","(2c_voc) vocational maturity certificate","in school","","","",""
"Paid","2015","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Paid","2015","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Paid","2015","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Paid","2015","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Paid","2015","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Paid","2015","(2c_voc) vocational maturity certificate","higher education","","","",""
"Paid","2015","(3a) lower tertiary education","in school","","","",""
"Paid","2015","(3a) lower tertiary education","inadequately","","","",""
"Paid","2015","(3a) lower tertiary education","general elemantary","","","",""
"Paid","2015","(3a) lower tertiary education","middle vocational","","","",""
"Paid","2015","(3a) lower tertiary education","vocational + Abi","","","",""
"Paid","2015","(3a) lower tertiary education","higher vocational","","","",""
"Paid","2015","(3a) lower tertiary education","higher education","","","",""
"Paid","2015","(3b) higher tertiary education","in school","","","",""
"Paid","2015","(3b) higher tertiary education","inadequately","","","",""
"Paid","2015","(3b) higher tertiary education","general elemantary","","","",""
"Paid","2015","(3b) higher tertiary education","middle vocational","","","",""
"Paid","2015","(3b) higher tertiary education","vocational + Abi","","","",""
"Paid","2015","(3b) higher tertiary education","higher vocational","","","",""
"Paid","2015","(3b) higher tertiary education","higher education","","","",""
"Not paid","2015","(0) in school","in school","","","",""
"Not paid","2015","(0) in school","inadequately","","","",""
"Not paid","2015","(0) in school","general elemantary","","","",""
"Not paid","2015","(0) in school","middle vocational","","","",""
"Not paid","2015","(0) in school","vocational + Abi","","","",""
"Not paid","2015","(0) in school","higher vocational","","","",""
"Not paid","2015","(0) in school","higher education","","","",""
"Not paid","2015","(1a) inadequately completed","in school","","","",""
"Not paid","2015","(1a) inadequately completed","inadequately","","","",""
"Not paid","2015","(1a) inadequately completed","general elemantary","","","",""
"Not paid","2015","(1a) inadequately completed","middle vocational","","","",""
"Not paid","2015","(1a) inadequately completed","vocational + Abi","","","",""
"Not paid","2015","(1a) inadequately completed","higher vocational","","","",""
"Not paid","2015","(1a) inadequately completed","higher education","","","",""
"Not paid","2015","(1b) general elementary school","in school","","","",""
"Not paid","2015","(1b) general elementary school","inadequately","","","",""
"Not paid","2015","(1b) general elementary school","general elemantary","","","",""
"Not paid","2015","(1b) general elementary school","middle vocational","","","",""
"Not paid","2015","(1b) general elementary school","vocational + Abi","","","",""
"Not paid","2015","(1b) general elementary school","higher vocational","","","",""
"Not paid","2015","(1b) general elementary school","higher education","","","",""
"Not paid","2015","(1c) basic vocational qualification","in school","","","",""
"Not paid","2015","(1c) basic vocational qualification","inadequately","","","",""
"Not paid","2015","(1c) basic vocational qualification","general elemantary","","","",""
"Not paid","2015","(1c) basic vocational qualification","middle vocational","","","",""
"Not paid","2015","(1c) basic vocational qualification","vocational + Abi","","","",""
"Not paid","2015","(1c) basic vocational qualification","higher vocational","","","",""
"Not paid","2015","(1c) basic vocational qualification","higher education","","","",""
"Not paid","2015","(2b) intermediate general qualification","in school","","","",""
"Not paid","2015","(2b) intermediate general qualification","inadequately","","","",""
"Not paid","2015","(2b) intermediate general qualification","general elemantary","","","",""
"Not paid","2015","(2b) intermediate general qualification","middle vocational","","","",""
"Not paid","2015","(2b) intermediate general qualification","vocational + Abi","","","",""
"Not paid","2015","(2b) intermediate general qualification","higher vocational","","","",""
"Not paid","2015","(2b) intermediate general qualification","higher education","","","",""
"Not paid","2015","(2a) intermediate vocational","in school","","","",""
"Not paid","2015","(2a) intermediate vocational","inadequately","","","",""
"Not paid","2015","(2a) intermediate vocational","general elemantary","","","",""
"Not paid","2015","(2a) intermediate vocational","middle vocational","","","",""
"Not paid","2015","(2a) intermediate vocational","vocational + Abi","","","",""
"Not paid","2015","(2a) intermediate vocational","higher vocational","","","",""
"Not paid","2015","(2a) intermediate vocational","higher education","","","",""
"Not paid","2015","(2c_gen) general maturity certificate","in school","","","",""
"Not paid","2015","(2c_gen) general maturity certificate","inadequately","","","",""
"Not paid","2015","(2c_gen) general maturity certificate","general elemantary","","","",""
"Not paid","2015","(2c_gen) general maturity certificate","middle vocational","","","",""
"Not paid","2015","(2c_gen) general maturity certificate","vocational + Abi","","","",""
"Not paid","2015","(2c_gen) general maturity certificate","higher vocational","","","",""
"Not paid","2015","(2c_gen) general maturity certificate","higher education","","","",""
"Not paid","2015","(2c_voc) vocational maturity certificate","in school","","","",""
"Not paid","2015","(2c_voc) vocational maturity certificate","inadequately","","","",""
"Not paid","2015","(2c_voc) vocational maturity certificate","general elemantary","","","",""
"Not paid","2015","(2c_voc) vocational maturity certificate","middle vocational","","","",""
"Not paid","2015","(2c_voc) vocational maturity certificate","vocational + Abi","","","",""
"Not paid","2015","(2c_voc) vocational maturity certificate","higher vocational","","","",""
"Not paid","2015","(2c_voc) vocational maturity certificate","higher education","","","",""
"Not paid","2015","(3a) lower tertiary education","in school","","","",""
"Not paid","2015","(3a) lower tertiary education","inadequately","","","",""
"Not paid","2015","(3a) lower tertiary education","general elemantary","","","",""
"Not paid","2015","(3a) lower tertiary education","middle vocational","","","",""
"Not paid","2015","(3a) lower tertiary education","vocational + Abi","","","",""
"Not paid","2015","(3a) lower tertiary education","higher vocational","","","",""
"Not paid","2015","(3a) lower tertiary education","higher education","","","",""
"Not paid","2015","(3b) higher tertiary education","in school","","","",""
"Not paid","2015","(3b) higher tertiary education","inadequately","","","",""
"Not paid","2015","(3b) higher tertiary education","general elemantary","","","",""
"Not paid","2015","(3b) higher tertiary education","middle vocational","","","",""
"Not paid","2015","(3b) higher tertiary education","vocational + Abi","","","",""
"Not paid","2015","(3b) higher tertiary education","higher vocational","","","",""
"Not paid","2015","(3b) higher tertiary education","higher education","","","",""
"Acclaimed","2016","(0) in school","in school","","","",""
"Acclaimed","2016","(0) in school","inadequately","","","",""
"Acclaimed","2016","(0) in school","general elemantary","","","",""
"Acclaimed","2016","(0) in school","middle vocational","","","",""
"Acclaimed","2016","(0) in school","vocational + Abi","","","",""
"Acclaimed","2016","(0) in school","higher vocational","","","",""
"Acclaimed","2016","(0) in school","higher education","","","",""
"Acclaimed","2016","(1a) inadequately completed","in school","","","",""
"Acclaimed","2016","(1a) inadequately completed","inadequately","","","",""
"Acclaimed","2016","(1a) inadequately completed","general elemantary","","","",""
"Acclaimed","2016","(1a) inadequately completed","middle vocational","","","",""
"Acclaimed","2016","(1a) inadequately completed","vocational + Abi","","","",""
"Acclaimed","2016","(1a) inadequately completed","higher vocational","","","",""
"Acclaimed","2016","(1a) inadequately completed","higher education","","","",""
"Acclaimed","2016","(1b) general elementary school","in school","","","",""
"Acclaimed","2016","(1b) general elementary school","inadequately","","","",""
"Acclaimed","2016","(1b) general elementary school","general elemantary","","","",""
"Acclaimed","2016","(1b) general elementary school","middle vocational","","","",""
"Acclaimed","2016","(1b) general elementary school","vocational + Abi","","","",""
