"ple0053","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"No","2008","Schleswig-Holstein","no migration background","442","0.895240867897611","0.868478163686467","0.922003572108755","2"
"No","2008","Schleswig-Holstein","direct migration background","38","0.847092382556801","0.741939354608764","0.952245410504839","2"
"No","2008","Schleswig-Holstein","indirect migration background","6","","","","2"
"No","2008","Hamburg","no migration background","229","0.923210356536847","0.890271168478996","0.956149544594697","2"
"No","2008","Bavaria","direct migration background","255","0.904160666614052","0.870338899581534","0.937982433646571","2"
"No","2008","Bavaria","indirect migration background","121","0.945020286591447","0.905837238566273","0.984203334616621","2"
"No","2008","Berlin","no migration background","567","0.857428079071729","0.830382491043265","0.884473667100193","2"
"No","2008","Brandenburg","no migration background","694","0.851731162887881","0.827152031690322","0.87631029408544","2"
"No","2008","Brandenburg","direct migration background","12","","","","2"
"No","2008","Brandenburg","indirect migration background","10","","","","2"
"No","2008","Mecklenburg-Western Pomerania","no migration background","417","0.85586462321098","0.824670596336561","0.887058650085399","2"
"No","2008","Mecklenburg-Western Pomerania","direct migration background","4","","","","2"
"No","2008","Hamburg","direct migration background","21","","","","2"
"No","2008","Hamburg","indirect migration background","7","","","","2"
"No","2008","Lower Saxony","no migration background","1374","0.882478261744437","0.866461545763534","0.89849497772534","2"
"No","2008","Lower Saxony","direct migration background","129","0.825805414136258","0.764906276050995","0.88670455222152","2"
"No","2008","Lower Saxony","indirect migration background","41","0.917591602048197","0.839799067195031","0.995384136901363","2"
"No","2008","Baden-Württemberg","direct migration background","389","0.917025849587414","0.891192945477108","0.94285875369772","2"
"No","2008","Baden-Württemberg","indirect migration background","158","0.924754168326267","0.88555942371112","0.963948912941414","2"
"No","2008","Bavaria","no migration background","2084","0.886159365280541","0.87329586335917","0.899022867201912","2"
"No","2008","Mecklenburg-Western Pomerania","indirect migration background","1","","","","2"
"No","2008","Saxony","no migration background","1217","0.873879577038271","0.856477022259182","0.89128213181736","2"
"No","2008","Bremen","no migration background","115","0.897001068743228","0.843927821805467","0.950074315680988","2"
"No","2008","Bremen","direct migration background","8","","","","2"
"No","2008","Bremen","indirect migration background","3","","","","2"
"No","2008","North Rhine-Westphalia","no migration background","2834","0.875260467284299","0.863822810902371","0.886698123666227","2"
"No","2008","North Rhine-Westphalia","direct migration background","467","0.909113569966516","0.884239434162145","0.933987705770887","2"
"No","2008","North Rhine-Westphalia","indirect migration background","192","0.931976984962255","0.898242682308412","0.965711287616098","2"
"No","2008","Hesse","no migration background","947","0.862778895955425","0.842143031051768","0.883414760859082","2"
"No","2008","Hesse","direct migration background","158","0.892936222680116","0.848138694905215","0.937733750455018","2"
"No","2008","Hesse","indirect migration background","65","0.98104397336139","0.948390560313926","1.01369738640885","2"
"No","2008","Rhineland-Palatinate,Saarland","no migration background","780","0.846482222033941","0.823021968237336","0.869942475830546","2"
"No","2008","Rhineland-Palatinate,Saarland","direct migration background","125","0.898919763143848","0.849340792168741","0.948498734118954","2"
"No","2008","Rhineland-Palatinate,Saarland","indirect migration background","45","0.909390851407932","0.829017631712568","0.989764071103296","2"
"No","2008","Baden-Württemberg","no migration background","1565","0.893938285902864","0.879532312111936","0.908344259693791","2"
"No","2008","Saxony","direct migration background","20","","","","2"
"No","2008","Saxony","indirect migration background","8","","","","2"
"No","2008","Saxony-Anhalt","no migration background","700","0.870566365919173","0.847232374097621","0.893900357740726","2"
"No","2008","Saxony-Anhalt","direct migration background","11","","","","2"
"No","2008","Saxony-Anhalt","indirect migration background","7","","","","2"
"No","2008","Thuringia","no migration background","739","0.869123255629558","0.846436824930708","0.891809686328409","2"
"No","2008","Thuringia","direct migration background","17","","","","2"
"No","2008","Thuringia","indirect migration background","7","","","","2"
"Yes","2008","Schleswig-Holstein","no migration background","61","0.104759132102389","0.0779964278912453","0.131521836313533","1"
"Yes","2008","Schleswig-Holstein","direct migration background","7","","","","1"
"Yes","2008","Schleswig-Holstein","indirect migration background","2","","","","1"
"Yes","2008","Hamburg","no migration background","22","","","","1"
"Yes","2008","Hamburg","indirect migration background","1","","","","1"
"Yes","2008","Lower Saxony","no migration background","179","0.117521738255563","0.10150502227466","0.133538454236466","1"
"Yes","2008","Lower Saxony","direct migration background","20","","","","1"
"Yes","2008","Hamburg","direct migration background","1","","","","1"
"Yes","2008","Lower Saxony","indirect migration background","7","","","","1"
"Yes","2008","Bremen","no migration background","11","","","","1"
"Yes","2008","Bremen","direct migration background","","","","","1"
"Yes","2008","Bremen","indirect migration background","1","","","","1"
"Yes","2008","North Rhine-Westphalia","no migration background","372","0.124739532715701","0.113301876333773","0.136177189097629","1"
"Yes","2008","North Rhine-Westphalia","direct migration background","46","0.0908864300334841","0.0660122942291132","0.115760565837855","1"
"Yes","2008","North Rhine-Westphalia","indirect migration background","22","","","","1"
"Yes","2008","Hesse","no migration background","121","0.137221104044575","0.116585239140918","0.157856968948232","1"
"Yes","2008","Brandenburg","indirect migration background","1","","","","1"
"Yes","2008","Mecklenburg-Western Pomerania","no migration background","70","0.14413537678902","0.112941349914601","0.175329403663439","1"
"Yes","2008","Hesse","direct migration background","25","","","","1"
"Yes","2008","Hesse","indirect migration background","2","","","","1"
"Yes","2008","Rhineland-Palatinate,Saarland","no migration background","127","0.153517777966059","0.130057524169454","0.176978031762664","1"
"Yes","2008","Rhineland-Palatinate,Saarland","direct migration background","17","","","","1"
"Yes","2008","Baden-Württemberg","indirect migration background","16","","","","1"
"Yes","2008","Bavaria","indirect migration background","9","","","","1"
"Yes","2008","Berlin","no migration background","75","0.142571920928271","0.115526332899807","0.169617508956735","1"
"Yes","2008","Berlin","direct migration background","4","","","","1"
"Yes","2008","Berlin","indirect migration background","1","","","","1"
"Yes","2008","Brandenburg","no migration background","109","0.148268837112119","0.12368970591456","0.172847968309678","1"
"Yes","2008","Brandenburg","direct migration background","2","","","","1"
"Yes","2008","Mecklenburg-Western Pomerania","direct migration background","1","","","","1"
"Yes","2008","Mecklenburg-Western Pomerania","indirect migration background","","","","","1"
"Yes","2008","Saxony","no migration background","181","0.126120422961729","0.10871786818264","0.143522977740818","1"
"Yes","2008","Saxony","direct migration background","4","","","","1"
"Yes","2008","Saxony","indirect migration background","2","","","","1"
"Yes","2008","Rhineland-Palatinate,Saarland","indirect migration background","4","","","","1"
"Yes","2008","Baden-Württemberg","no migration background","190","0.106061714097136","0.0916557403062095","0.120467687888063","1"
"Yes","2008","Baden-Württemberg","direct migration background","49","0.0829741504125863","0.0571412463022805","0.108807054522892","1"
"Yes","2008","Bavaria","no migration background","258","0.113840634719459","0.100977132798088","0.12670413664083","1"
"Yes","2008","Bavaria","direct migration background","36","0.0958393333859475","0.0620175663534289","0.129661100418466","1"
"Yes","2008","Saxony-Anhalt","no migration background","95","0.129433634080827","0.106099642259274","0.15276762590238","1"
"Yes","2008","Saxony-Anhalt","direct migration background","2","","","","1"
"Yes","2008","Saxony-Anhalt","indirect migration background","","","","","1"
"Yes","2008","Thuringia","no migration background","110","0.130876744370442","0.108190313671592","0.153563175069292","1"
"Yes","2008","Thuringia","direct migration background","","","","","1"
"Yes","2008","Thuringia","indirect migration background","1","","","","1"
"No","2009","Schleswig-Holstein","no migration background","394","0.859451464461458","0.827759369862158","0.891143559060758","2"
"No","2009","Schleswig-Holstein","direct migration background","39","0.937387707136679","0.865804494799492","1.00897091947386","2"
"No","2009","Schleswig-Holstein","indirect migration background","8","","","","2"
"No","2009","Berlin","direct migration background","48","0.963784552661368","0.912000027719662","1.01556907760307","2"
"No","2009","Berlin","indirect migration background","21","","","","2"
"No","2009","Hamburg","no migration background","226","0.898589696571278","0.861170035888278","0.936009357254278","2"
"No","2009","Hamburg","direct migration background","13","","","","2"
"No","2009","Hamburg","indirect migration background","8","","","","2"
"No","2009","Lower Saxony","no migration background","1274","0.869270147348356","0.852025678118428","0.886514616578284","2"
"No","2009","Lower Saxony","direct migration background","120","0.87228908472488","0.815350672393592","0.929227497056168","2"
