"ple0053","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"No","2016","16-34 y.","higher education","848","0.934789977279166","0.919031783233531","0.950548171324801","2"
"No","2016","35-65 y.","in school","","","","","2"
"No","2016","35-65 y.","inadequately","199","0.848514424384954","0.803621251135739","0.893407597634169","2"
"No","2016","35-65 y.","general elemantary","847","0.838458831026042","0.815727972550534","0.861189689501551","2"
"No","2016","35-65 y.","middle vocational","5640","0.878893550638428","0.870915494288529","0.886871606988327","2"
"No","2016","35-65 y.","vocational + Abi","1275","0.926580113453921","0.9129757231017","0.940184503806142","2"
"No","2016","35-65 y.","higher vocational","868","0.892816064626607","0.873348659306013","0.912283469947202","2"
"No","2016","35-65 y.","higher education","3408","0.901880785140138","0.892373685981357","0.911387884298919","2"
"No","2016","66 and older","in school","","","","","2"
"No","2016","66 and older","inadequately","35","0.950563443712841","0.882528747963786","1.0185981394619","2"
"No","2016","66 and older","general elemantary","482","0.768217073764698","0.735187952541547","0.80124619498785","2"
"No","2016","66 and older","middle vocational","1933","0.791465224414986","0.775318981985778","0.807611466844193","2"
"No","2016","66 and older","vocational + Abi","110","0.811466681815592","0.744230070549292","0.878703293081892","2"
"No","2016","66 and older","higher vocational","246","0.732412573092846","0.684429842183426","0.780395304002266","2"
"No","2016","66 and older","higher education","960","0.787421509584227","0.764234443619754","0.810608575548699","2"
"Yes","2016","35-65 y.","vocational + Abi","137","0.0734198865460786","0.0598154961938576","0.0870242768982996","1"
"Yes","2016","35-65 y.","higher education","353","0.0981192148598621","0.0886121157010807","0.107626314018643","1"
"Yes","2016","35-65 y.","middle vocational","784","0.121106449361572","0.113128393011673","0.129084505711471","1"
"Yes","2016","35-65 y.","higher vocational","102","0.107183935373393","0.0877165300527981","0.126651340693987","1"
"Yes","2016","66 and older","general elemantary","145","0.231782926235302","0.19875380501215","0.264812047458453","1"
"Yes","2016","66 and older","middle vocational","499","0.208534775585014","0.192388533155807","0.224681018014222","1"
"Yes","2016","35-65 y.","in school","","","","","1"
"Yes","2016","35-65 y.","inadequately","46","0.151485575615046","0.106592402365831","0.196378748864261","1"
"Yes","2016","35-65 y.","general elemantary","160","0.161541168973957","0.138810310498449","0.184272027449465","1"
"Yes","2016","66 and older","higher education","236","0.212578490415773","0.189391424451301","0.235765556380246","1"
"Yes","2016","16-34 y.","middle vocational","232","0.107544296911335","0.0945004509255007","0.12058814289717","1"
"Yes","2016","66 and older","higher vocational","81","0.267587426907154","0.219604695997734","0.315570157816574","1"
"Yes","2016","16-34 y.","general elemantary","124","0.118789653485243","0.0981066661609027","0.139472640809584","1"
"Yes","2016","16-34 y.","vocational + Abi","64","0.138280351224647","0.107367179304802","0.169193523144492","1"
"Yes","2016","16-34 y.","higher vocational","11","","","","1"
"Yes","2016","66 and older","inadequately","4","","","","1"
"Yes","2016","66 and older","vocational + Abi","20","","","","1"
"Yes","2016","16-34 y.","higher education","95","0.0652100227208339","0.049451828675199","0.0809682167664689","1"
"Yes","2016","66 and older","in school","","","","","1"
"Yes","2016","16-34 y.","in school","20","","","","1"
"Yes","2016","16-34 y.","inadequately","25","","","","1"
"No","2017","16-34 y.","in school","369","0.93900513415986","0.915493263791522","0.962517004528197","2"
"No","2017","16-34 y.","inadequately","103","0.900444057802144","0.847745441751982","0.953142673852307","2"
"No","2017","16-34 y.","general elemantary","823","0.861087869364674","0.83935658009942","0.882819158629928","2"
"No","2017","16-34 y.","middle vocational","2191","0.900821901020896","0.88897899005506","0.912664811986731","2"
"No","2017","16-34 y.","vocational + Abi","474","0.913294676587772","0.88926924888357","0.937320104291974","2"
"No","2017","16-34 y.","higher vocational","115","0.875170375204418","0.817910784031452","0.932429966377384","2"
"No","2017","16-34 y.","higher education","949","0.922181705207829","0.905986150065809","0.938377260349849","2"
"No","2017","35-65 y.","in school","","","","","2"
"No","2017","35-65 y.","inadequately","244","0.86831097111763","0.828703098457711","0.907918843777549","2"
"No","2017","35-65 y.","general elemantary","972","0.840612638380651","0.819401695363072","0.861823581398231","2"
"No","2017","35-65 y.","middle vocational","6197","0.873722103504018","0.86596629455589","0.881477912452146","2"
"No","2017","35-65 y.","vocational + Abi","1366","0.877332473170279","0.860969155944086","0.893695790396472","2"
"No","2017","35-65 y.","higher vocational","947","0.888965693288823","0.870114581255303","0.907816805322344","2"
"No","2017","35-65 y.","higher education","3795","0.894120982217612","0.884827925976863","0.903414038458361","2"
"No","2017","66 and older","in school","","","","","2"
"No","2017","66 and older","inadequately","29","","","","2"
"No","2017","66 and older","general elemantary","482","0.809433328028126","0.77856828301926","0.840298373036992","2"
"No","2017","66 and older","middle vocational","1977","0.762487232739228","0.746053548821616","0.778920916656839","2"
"No","2017","66 and older","vocational + Abi","109","0.762761418202738","0.691788025480848","0.833734810924627","2"
"No","2017","66 and older","higher vocational","269","0.799962774737182","0.75793380260149","0.841991746872873","2"
"No","2017","66 and older","higher education","999","0.778829465068843","0.756003399970136","0.80165553016755","2"
"Yes","2017","35-65 y.","vocational + Abi","178","0.122667526829721","0.106304209603528","0.139030844055914","1"
"Yes","2017","35-65 y.","higher vocational","120","0.111034306711177","0.0921831946776558","0.129885418744697","1"
"Yes","2017","35-65 y.","higher education","416","0.105879017782388","0.0965859615416387","0.115172074023137","1"
"Yes","2017","66 and older","general elemantary","140","0.190566671971874","0.159701626963008","0.22143171698074","1"
"Yes","2017","66 and older","higher education","271","0.221170534931157","0.19834446983245","0.243996600029863","1"
"Yes","2017","35-65 y.","middle vocational","849","0.126277896495982","0.118522087547854","0.13403370544411","1"
"Yes","2017","66 and older","higher vocational","79","0.200037225262818","0.158008253127127","0.24206619739851","1"
"Yes","2017","35-65 y.","inadequately","36","0.13168902888237","0.0920811562224509","0.171296901542289","1"
"Yes","2017","35-65 y.","general elemantary","172","0.159387361619349","0.138176418601769","0.180598304636928","1"
"Yes","2017","35-65 y.","in school","","","","","1"
"Yes","2017","66 and older","inadequately","13","","","","1"
"Yes","2017","66 and older","middle vocational","599","0.237512767260772","0.221079083343161","0.253946451178384","1"
"Yes","2017","66 and older","vocational + Abi","29","","","","1"
"Yes","2017","16-34 y.","middle vocational","256","0.0991780989791042","0.0873351880132688","0.11102100994494","1"
"Yes","2017","66 and older","in school","","","","","1"
"Yes","2017","16-34 y.","in school","29","","","","1"
"Yes","2017","16-34 y.","inadequately","21","","","","1"
"Yes","2017","16-34 y.","general elemantary","150","0.138912130635326","0.117180841370072","0.16064341990058","1"
"Yes","2017","16-34 y.","vocational + Abi","53","0.0867053234122278","0.0626798957080256","0.11073075111643","1"
"Yes","2017","16-34 y.","higher vocational","13","","","","1"
"Yes","2017","16-34 y.","higher education","102","0.0778182947921711","0.0616227396501506","0.0940138499341916","1"
"No","2018","16-34 y.","in school","308","0.892501415597294","0.859381876697836","0.925620954496753","2"
"No","2018","16-34 y.","inadequately","118","0.923567638772617","0.87986809422557","0.967267183319664","2"
"No","2018","16-34 y.","general elemantary","814","0.853548895000765","0.831172026171858","0.875925763829672","2"
"No","2018","16-34 y.","middle vocational","2063","0.893494036330725","0.880886885021788","0.906101187639661","2"
"No","2018","16-34 y.","vocational + Abi","449","0.878899391105618","0.850331908390801","0.907466873820436","2"
"No","2018","16-34 y.","higher vocational","112","0.878731979891261","0.821275553861387","0.936188405921136","2"
"No","2018","16-34 y.","higher education","951","0.923755968916097","0.907626763422581","0.939885174409613","2"
"No","2018","35-65 y.","in school","1","","","","2"
"No","2018","35-65 y.","inadequately","242","0.822565184199107","0.778821146952681","0.866309221445533","2"
"No","2018","35-65 y.","general elemantary","938","0.868660839458442","0.848700221236282","0.888621457680603","2"
"No","2018","35-65 y.","middle vocational","5783","0.872104075376331","0.86405775685411","0.880150393898551","2"
"No","2018","35-65 y.","vocational + Abi","1304","0.893524939374781","0.87768711209267","0.909362766656891","2"
"No","2018","35-65 y.","higher vocational","868","0.879905491454129","0.859490547062998","0.90032043584526","2"
"No","2018","35-65 y.","higher education","3589","0.8976198218563","0.888200594515066","0.907039049197533","2"
"No","2018","66 and older","in school","","","","","2"
"No","2018","66 and older","inadequately","28","","","","2"
"No","2018","66 and older","general elemantary","466","0.805942999459061","0.774377965871168","0.837508033046954","2"
"No","2018","66 and older","middle vocational","2013","0.775683065566665","0.759530864432587","0.791835266700743","2"
"No","2018","66 and older","vocational + Abi","120","0.684864355941518","0.611728005037589","0.758000706845447","2"
"No","2018","66 and older","higher vocational","278","0.821021556814199","0.780918989551455","0.861124124076942","2"
"No","2018","66 and older","higher education","1033","0.792580872450805","0.770472181474987","0.814689563426623","2"
"Yes","2018","35-65 y.","vocational + Abi","153","0.106475060625219","0.0906372333431085","0.12231288790733","1"
"Yes","2018","35-65 y.","higher vocational","106","0.120094508545871","0.0996795641547397","0.140509452937002","1"
"Yes","2018","35-65 y.","higher education","390","0.1023801781437","0.0929609508024669","0.111799405484934","1"
"Yes","2018","66 and older","higher education","259","0.207419127549195","0.185310436573377","0.229527818525013","1"
"Yes","2018","66 and older","general elemantary","137","0.194057000540939","0.162491966953046","0.225622034128832","1"
"Yes","2018","66 and older","vocational + Abi","35","0.315135644058482","0.241999293154553","0.388271994962411","1"
"Yes","2018","66 and older","higher vocational","73","0.178978443185802","0.138875875923058","0.219081010448545","1"
"Yes","2018","35-65 y.","in school","","","","","1"
"Yes","2018","35-65 y.","inadequately","51","0.177434815800893","0.133690778554467","0.22117885304732","1"
"Yes","2018","35-65 y.","general elemantary","162","0.131339160541558","0.111378542319397","0.151299778763718","1"
"Yes","2018","66 and older","middle vocational","549","0.224316934433335","0.208164733299257","0.240469135567413","1"
"Yes","2018","35-65 y.","middle vocational","835","0.127895924623669","0.119849606101449","0.135942243145889","1"
"Yes","2018","66 and older","in school","","","","","1"
"Yes","2018","16-34 y.","general elemantary","145","0.146451104999235","0.124074236170328","0.168827973828142","1"
"Yes","2018","16-34 y.","middle vocational","237","0.106505963669275","0.0938988123603387","0.119113114978212","1"
"Yes","2018","66 and older","inadequately","10","","","","1"
"Yes","2018","16-34 y.","in school","28","","","","1"
"Yes","2018","16-34 y.","inadequately","24","","","","1"
"Yes","2018","16-34 y.","higher education","89","0.0762440310839027","0.0601148255903866","0.0923732365774187","1"
"Yes","2018","16-34 y.","higher vocational","12","","","","1"
"Yes","2018","16-34 y.","vocational + Abi","52","0.121100608894382","0.0925331261795642","0.149668091609199","1"
"No","2019","16-34 y.","in school","300","0.9024573556883","0.870446172401294","0.934468538975306","2"
"No","2019","16-34 y.","inadequately","89","0.813050695763334","0.739179191684187","0.886922199842482","2"
"No","2019","16-34 y.","general elemantary","722","0.874475393776924","0.852070304505964","0.896880483047883","2"
"No","2019","16-34 y.","middle vocational","1858","0.901827834838197","0.889012969582619","0.914642700093775","2"
"No","2019","16-34 y.","vocational + Abi","415","0.897961101223982","0.870329295182698","0.925592907265266","2"
"No","2019","16-34 y.","higher vocational","125","0.963071974564955","0.93126014680011","0.994883802329799","2"
"No","2019","16-34 y.","higher education","902","0.922356345418957","0.90580308341946","0.938909607418454","2"
"No","2019","35-65 y.","in school","","","","","2"
"No","2019","35-65 y.","inadequately","206","0.779420686346053","0.727815826228339","0.831025546463768","2"
"No","2019","35-65 y.","general elemantary","875","0.870143304498359","0.849494174095057","0.89079243490166","2"
"No","2019","35-65 y.","middle vocational","5611","0.862354659666099","0.853951233048417","0.870758086283781","2"
"No","2019","35-65 y.","vocational + Abi","1362","0.869820572865482","0.853030555563387","0.886610590167576","2"
"No","2019","35-65 y.","higher vocational","1004","0.901530181758078","0.884279848653436","0.91878051486272","2"
"No","2019","35-65 y.","higher education","4121","0.903967934626986","0.895406884496065","0.912528984757907","2"
"No","2019","66 and older","in school","","","","","2"
"No","2019","66 and older","inadequately","25","","","","2"
"No","2019","66 and older","general elemantary","434","0.769964733666506","0.734982839366608","0.804946627966403","2"
"No","2019","66 and older","middle vocational","2065","0.794594118619456","0.779023246385461","0.810164990853451","2"
"No","2019","66 and older","vocational + Abi","140","0.775324017160524","0.712398805877548","0.838249228443499","2"
"No","2019","66 and older","higher vocational","301","0.800622755792977","0.760970532165423","0.84027497942053","2"
"No","2019","66 and older","higher education","1153","0.78292847851822","0.761767692310395","0.804089264726046","2"
"Yes","2019","35-65 y.","in school","","","","","1"
"Yes","2019","35-65 y.","inadequately","42","0.220579313653947","0.168974453536232","0.272184173771661","1"
"Yes","2019","35-65 y.","general elemantary","143","0.129856695501642","0.10920756509834","0.150505825904943","1"
"Yes","2019","35-65 y.","middle vocational","846","0.137645340333901","0.129241913716219","0.146048766951583","1"
"Yes","2019","35-65 y.","vocational + Abi","181","0.130179427134518","0.113389409832423","0.146969444436612","1"
"Yes","2019","35-65 y.","higher vocational","142","0.098469818241922","0.0812194851372802","0.115720151346564","1"
"Yes","2019","35-65 y.","higher education","429","0.0960320653730139","0.0874710152420928","0.104593115503935","1"
"Yes","2019","66 and older","general elemantary","122","0.230035266333495","0.195053372033597","0.265017160633392","1"
"Yes","2019","66 and older","middle vocational","521","0.205405881380544","0.189835009146549","0.220976753614539","1"
"Yes","2019","66 and older","higher education","305","0.21707152148178","0.195910735273954","0.238232307689605","1"
"Yes","2019","66 and older","vocational + Abi","29","","","","1"
"Yes","2019","66 and older","higher vocational","89","0.199377244207023","0.15972502057947","0.239029467834577","1"
"Yes","2019","66 and older","in school","","","","","1"
"Yes","2019","66 and older","inadequately","10","","","","1"
"Yes","2019","16-34 y.","general elemantary","118","0.125524606223076","0.103119516952117","0.147929695494036","1"
"Yes","2019","16-34 y.","middle vocational","213","0.0981721651618027","0.0853572999062248","0.110987030417381","1"
"Yes","2019","16-34 y.","higher education","102","0.0776436545810429","0.0610903925815463","0.0941969165805395","1"
"Yes","2019","16-34 y.","higher vocational","10","","","","1"
"Yes","2019","16-34 y.","vocational + Abi","46","0.102038898776018","0.074407092734734","0.129670704817302","1"
"Yes","2019","16-34 y.","in school","30","0.0975426443116998","0.0655314610246937","0.129553827598706","1"
"Yes","2019","16-34 y.","inadequately","18","","","","1"
