"ple0053","year","age_gr","bula_h","n","percent","lower_confidence","upper_confidence","value"
"No","1994","66 and older","Brandenburg","63","0.8876090495823","0.813618610663293","0.961599488501307","2"
"No","1994","66 and older","Baden-Württemberg","151","0.802967715511053","0.745180717270991","0.860754713751114","2"
"No","1994","66 and older","Bavaria","145","0.735899543504447","0.674023201955053","0.797775885053841","2"
"No","1994","66 and older","Mecklenburg-Western Pomerania","20","","","","2"
"No","1994","66 and older","Saxony","106","0.785591002834895","0.715577649548967","0.855604356120823","2"
"No","1994","66 and older","Saxony-Anhalt","63","0.779440283155259","0.68622313411425","0.872657432196267","2"
"No","1994","66 and older","Thuringia","51","0.671944208348849","0.566388492080736","0.777499924616961","2"
"Yes","1994","16-34 y.","Schleswig-Holstein","12","","","","1"
"Yes","1994","16-34 y.","Hamburg","6","","","","1"
"Yes","1994","16-34 y.","Lower Saxony","31","0.0736986658028607","0.0474630319729091","0.0999342996328123","1"
"Yes","1994","16-34 y.","Bremen","4","","","","1"
"Yes","1994","16-34 y.","North Rhine-Westphalia","100","0.102701957119735","0.0830645352326945","0.122339379006775","1"
"Yes","1994","16-34 y.","Hesse","38","0.11785803311586","0.0836349022589715","0.152081163972748","1"
"Yes","1994","16-34 y.","Rhineland-Palatinate,Saarland","28","","","","1"
"Yes","1994","16-34 y.","Baden-Württemberg","78","0.0994886515629037","0.0779229496192964","0.121054353506511","1"
"Yes","1994","16-34 y.","Bavaria","64","0.104043388568075","0.0802774923958609","0.12780928474029","1"
"Yes","1994","16-34 y.","Berlin","23","","","","1"
"Yes","1994","35-65 y.","Hesse","46","0.133454715927537","0.102644995419221","0.164264436435853","1"
"Yes","1994","35-65 y.","Rhineland-Palatinate,Saarland","42","0.144606453497627","0.104540170175825","0.184672736819429","1"
"Yes","1994","35-65 y.","Baden-Württemberg","88","0.102339414926252","0.08155611017484","0.123122719677664","1"
"Yes","1994","35-65 y.","Bavaria","82","0.128791339767544","0.105023470802529","0.152559208732559","1"
"Yes","1994","35-65 y.","Berlin","37","0.112174784268634","0.0766997634916456","0.147649805045622","1"
"Yes","1994","35-65 y.","Brandenburg","32","0.0947908895307209","0.0639257816592697","0.125655997402172","1"
"Yes","1994","35-65 y.","Mecklenburg-Western Pomerania","30","0.103241123679305","0.0651407484973924","0.141341498861217","1"
"Yes","1994","35-65 y.","Saxony","47","0.074982079173458","0.0542684544535406","0.0956957038933753","1"
"Yes","1994","35-65 y.","Saxony-Anhalt","31","0.0837456002592925","0.0565313990511179","0.110959801467467","1"
"Yes","1994","35-65 y.","Thuringia","33","0.105816016985903","0.0734512487097704","0.138180785262036","1"
"Yes","1994","66 and older","Schleswig-Holstein","8","","","","1"
"Yes","1994","66 and older","Hamburg","8","","","","1"
"Yes","1994","66 and older","Lower Saxony","26","","","","1"
"Yes","1994","66 and older","Bremen","5","","","","1"
"Yes","1994","66 and older","North Rhine-Westphalia","71","0.301221582141806","0.247290581630937","0.355152582652674","1"
"Yes","1994","66 and older","Hesse","16","","","","1"
"Yes","1994","66 and older","Rhineland-Palatinate,Saarland","26","","","","1"
"Yes","1994","16-34 y.","Brandenburg","19","","","","1"
"Yes","1994","16-34 y.","Mecklenburg-Western Pomerania","14","","","","1"
"Yes","1994","16-34 y.","Saxony","42","0.110769320516764","0.079130582240607","0.142408058792922","1"
"Yes","1994","16-34 y.","Saxony-Anhalt","20","","","","1"
"Yes","1994","16-34 y.","Thuringia","22","","","","1"
"Yes","1994","35-65 y.","Lower Saxony","51","0.113968567986087","0.0851168125127404","0.142820323459433","1"
"Yes","1994","35-65 y.","Bremen","5","","","","1"
"Yes","1994","35-65 y.","North Rhine-Westphalia","139","0.112544646063227","0.095094522953824","0.12999476917263","1"
"Yes","1994","66 and older","Baden-Württemberg","31","0.197032284488947","0.139245286248886","0.254819282729009","1"
"Yes","1994","66 and older","Bavaria","50","0.264100456495553","0.202224114946159","0.325976798044947","1"
"Yes","1994","66 and older","Berlin","5","","","","1"
"Yes","1994","66 and older","Brandenburg","7","","","","1"
"Yes","1994","66 and older","Mecklenburg-Western Pomerania","9","","","","1"
"Yes","1994","35-65 y.","Schleswig-Holstein","9","","","","1"
"Yes","1994","35-65 y.","Hamburg","11","","","","1"
"Yes","1994","66 and older","Saxony","26","","","","1"
"Yes","1994","66 and older","Saxony-Anhalt","13","","","","1"
"Yes","1994","66 and older","Thuringia","25","","","","1"
"No","1995","16-34 y.","Schleswig-Holstein","94","0.893642166204574","0.835498450612269","0.951785881796879","2"
"No","1995","16-34 y.","Hamburg","38","0.957495739939644","0.895745191675189","1.0192462882041","2"
"No","1995","16-34 y.","Lower Saxony","376","0.902441972593225","0.873650812941341","0.93123313224511","2"
"No","1995","16-34 y.","Bremen","29","","","","2"
"No","1995","16-34 y.","North Rhine-Westphalia","865","0.895487557497361","0.876235550955959","0.914739564038763","2"
"No","1995","16-34 y.","Hesse","296","0.858591346445412","0.821278624261689","0.895904068629136","2"
"No","1995","35-65 y.","North Rhine-Westphalia","1190","0.895469202095849","0.879069730800837","0.911868673390862","2"
"No","1995","35-65 y.","Hesse","442","0.888177664578307","0.860609336061665","0.915745993094949","2"
"No","1995","35-65 y.","Baden-Württemberg","744","0.886021695439223","0.864733223810545","0.9073101670679","2"
"No","1995","35-65 y.","Bavaria","717","0.876613222109046","0.853809117664167","0.899417326553926","2"
"No","1995","35-65 y.","Berlin","277","0.898569208519241","0.865016423833665","0.932121993204818","2"
"No","1995","16-34 y.","Rhineland-Palatinate,Saarland","231","0.882090383560722","0.843261374154952","0.920919392966493","2"
"No","1995","16-34 y.","Baden-Württemberg","680","0.890654068243242","0.868349438747631","0.912958697738852","2"
"No","1995","16-34 y.","Bavaria","601","0.871256403875762","0.846320949677839","0.896191858073686","2"
"No","1995","16-34 y.","Berlin","184","0.936813032982839","0.90275180727413","0.970874258691548","2"
"No","1995","16-34 y.","Brandenburg","163","0.899817458555957","0.85655258320673","0.943082333905183","2"
"No","1995","16-34 y.","Saxony-Anhalt","190","0.872241045461741","0.828328810835736","0.916153280087745","2"
"No","1995","16-34 y.","Thuringia","204","0.925000016795825","0.890507448312885","0.959492585278764","2"
"No","1995","35-65 y.","Schleswig-Holstein","127","0.861294963922522","0.804445550549074","0.918144377295969","2"
"No","1995","35-65 y.","Hamburg","57","0.931684474811469","0.86888639256168","0.994482557061258","2"
"No","1995","35-65 y.","Lower Saxony","462","0.896011567823593","0.869622997905348","0.922400137741839","2"
"No","1995","35-65 y.","Bremen","34","0.872123149288384","0.764518235904706","0.979728062672062","2"
"No","1995","35-65 y.","Rhineland-Palatinate,Saarland","306","0.883111828070694","0.848960958489912","0.917262697651476","2"
"No","1995","35-65 y.","Brandenburg","308","0.908326630078425","0.877608776668604","0.939044483488246","2"
"No","1995","35-65 y.","Mecklenburg-Western Pomerania","208","0.858280449930147","0.814248384023547","0.902312515836747","2"
"No","1995","35-65 y.","Saxony","550","0.919331311635844","0.897522941793169","0.941139681478519","2"
"No","1995","35-65 y.","Saxony-Anhalt","344","0.891084999049363","0.859925828025267","0.922244170073458","2"
"No","1995","16-34 y.","Mecklenburg-Western Pomerania","128","0.878360558734804","0.824972950312511","0.931748167157097","2"
"No","1995","16-34 y.","Saxony","330","0.915904187279599","0.887432456590862","0.944375917968336","2"
"No","1995","35-65 y.","Thuringia","302","0.865959747617037","0.830266954076023","0.90165254115805","2"
"No","1995","66 and older","Schleswig-Holstein","30","0.878019308599078","0.768015882626362","0.988022734571793","2"
"No","1995","66 and older","Hamburg","22","","","","2"
"No","1995","66 and older","Lower Saxony","100","0.864044737692704","0.802721709327116","0.925367766058293","2"
"No","1995","66 and older","Bremen","21","","","","2"
"No","1995","66 and older","North Rhine-Westphalia","215","0.760522364857956","0.71017438782912","0.810870341886792","2"
"No","1995","66 and older","Hesse","93","0.751821119862657","0.673551210443953","0.830091029281361","2"
"No","1995","66 and older","Rhineland-Palatinate,Saarland","85","0.799392837042679","0.722796714421172","0.875988959664186","2"
"No","1995","66 and older","Brandenburg","48","0.763529705340113","0.661017072294483","0.866042338385742","2"
"No","1995","66 and older","Baden-Württemberg","163","0.809588589208564","0.754761694051065","0.864415484366064","2"
"No","1995","66 and older","Bavaria","157","0.793500342940543","0.736538969440915","0.850461716440172","2"
"No","1995","66 and older","Berlin","54","0.875050367689883","0.793399306526562","0.956701428853204","2"
"No","1995","66 and older","Mecklenburg-Western Pomerania","26","","","","2"
"No","1995","66 and older","Saxony","106","0.797367267813261","0.729053809366581","0.865680726259942","2"
"No","1995","66 and older","Saxony-Anhalt","63","0.797076641160647","0.709493272787653","0.884660009533641","2"
"No","1995","66 and older","Thuringia","60","0.722861083250273","0.621564770048952","0.824157396451594","2"
"Yes","1995","16-34 y.","Schleswig-Holstein","14","","","","1"
"Yes","1995","16-34 y.","Hamburg","3","","","","1"
"Yes","1995","16-34 y.","Lower Saxony","32","0.0975580274067746","0.0687668677548904","0.126349187058659","1"
"Yes","1995","16-34 y.","Bremen","4","","","","1"
"Yes","1995","16-34 y.","North Rhine-Westphalia","105","0.104512442502639","0.0852604359612366","0.123764449044041","1"
"Yes","1995","16-34 y.","Hesse","39","0.141408653554588","0.104095931370864","0.178721375738311","1"
"Yes","1995","16-34 y.","Rhineland-Palatinate,Saarland","34","0.117909616439278","0.0790806070335076","0.156738625845049","1"
"Yes","1995","16-34 y.","Baden-Württemberg","72","0.109345931756759","0.087041302261148","0.131650561252369","1"
"Yes","1995","35-65 y.","Bavaria","82","0.123386777890954","0.100582673446074","0.146190882335833","1"
"Yes","1995","35-65 y.","Berlin","34","0.101430791480759","0.0678780067951816","0.134983576166335","1"
"Yes","1995","35-65 y.","Brandenburg","31","0.0916733699215754","0.0609555165117543","0.122391223331396","1"
"Yes","1995","35-65 y.","Mecklenburg-Western Pomerania","33","0.141719550069853","0.0976874841632526","0.185751615976453","1"
"Yes","1995","35-65 y.","Saxony","49","0.0806686883641558","0.0588603185214806","0.102477058206831","1"
"Yes","1995","35-65 y.","Saxony-Anhalt","40","0.108915000950637","0.0777558299265414","0.140074171974733","1"
"Yes","1995","35-65 y.","Thuringia","48","0.134040252382963","0.0983474588419499","0.169733045923977","1"
"Yes","1995","66 and older","Schleswig-Holstein","4","","","","1"
"Yes","1995","66 and older","Hamburg","6","","","","1"
"Yes","1995","66 and older","Lower Saxony","20","","","","1"
"Yes","1995","66 and older","Bremen","5","","","","1"
"Yes","1995","66 and older","North Rhine-Westphalia","61","0.239477635142044","0.189129658113208","0.28982561217088","1"
"Yes","1995","66 and older","Hesse","24","","","","1"
"Yes","1995","16-34 y.","Bavaria","92","0.128743596124238","0.103808141926314","0.153679050322161","1"
"Yes","1995","16-34 y.","Berlin","12","","","","1"
"Yes","1995","35-65 y.","Hesse","60","0.111822335421693","0.0842540069050506","0.139390663938335","1"
"Yes","1995","35-65 y.","Rhineland-Palatinate,Saarland","34","0.116888171929306","0.0827373023485238","0.151039041510088","1"
"Yes","1995","35-65 y.","Baden-Württemberg","112","0.113978304560777","0.0926898329320997","0.135266776189455","1"
"Yes","1995","66 and older","Rhineland-Palatinate,Saarland","20","","","","1"
"Yes","1995","66 and older","Baden-Württemberg","34","0.190411410791436","0.135584515633936","0.245238305948935","1"
"Yes","1995","66 and older","Bavaria","37","0.206499657059457","0.149538283559828","0.263461030559085","1"
"Yes","1995","66 and older","Berlin","9","","","","1"
"Yes","1995","66 and older","Brandenburg","18","","","","1"
"Yes","1995","16-34 y.","Brandenburg","22","","","","1"
"Yes","1995","16-34 y.","Mecklenburg-Western Pomerania","16","","","","1"
"Yes","1995","16-34 y.","Saxony","35","0.0840958127204011","0.0556240820316639","0.112567543409138","1"
"Yes","1995","16-34 y.","Saxony-Anhalt","32","0.127758954538259","0.0838467199122547","0.171671189164264","1"
"Yes","1995","16-34 y.","Thuringia","20","","","","1"
"Yes","1995","35-65 y.","Lower Saxony","52","0.103988432176407","0.0775998622581614","0.130377002094652","1"
"Yes","1995","35-65 y.","Bremen","3","","","","1"
"Yes","1995","35-65 y.","North Rhine-Westphalia","147","0.104530797904151","0.0881313266091378","0.120930269199164","1"
"Yes","1995","66 and older","Mecklenburg-Western Pomerania","6","","","","1"
"Yes","1995","66 and older","Saxony","27","","","","1"
"Yes","1995","66 and older","Saxony-Anhalt","18","","","","1"
"Yes","1995","66 and older","Thuringia","15","","","","1"
"Yes","1995","35-65 y.","Schleswig-Holstein","15","","","","1"
"Yes","1995","35-65 y.","Hamburg","5","","","","1"
"No","1996","16-34 y.","Schleswig-Holstein","99","0.921183917486275","0.871057438738415","0.971310396234136","2"
"No","1996","16-34 y.","Hamburg","36","0.971058498491517","0.918444777951461","1.02367221903157","2"
"No","1996","16-34 y.","Lower Saxony","375","0.923141801137137","0.897452494953773","0.9488311073205","2"
"No","1996","16-34 y.","Bremen","31","0.947879620109905","0.87204430420419","1.02371493601562","2"
"No","1996","16-34 y.","North Rhine-Westphalia","848","0.919188127709289","0.901838757674466","0.936537497744113","2"
"No","1996","16-34 y.","Hesse","284","0.900511391158497","0.867351949691542","0.933670832625452","2"
"No","1996","35-65 y.","North Rhine-Westphalia","1178","0.896587433314007","0.880259626835369","0.912915239792646","2"
"No","1996","35-65 y.","Hesse","430","0.916992093390168","0.892207195106576","0.941776991673759","2"
"No","1996","35-65 y.","Baden-Württemberg","714","0.870095497171361","0.847126409969875","0.893064584372847","2"
"No","1996","35-65 y.","Bavaria","712","0.894370179361586","0.872950558684673","0.9157898000385","2"
"No","1996","35-65 y.","Berlin","246","0.841318544692512","0.799120224269472","0.883516865115551","2"
"No","1996","16-34 y.","Rhineland-Palatinate,Saarland","231","0.897384366933514","0.860211665584233","0.934557068282795","2"
"No","1996","16-34 y.","Baden-Württemberg","620","0.895820812335566","0.873010063771194","0.918631560899938","2"
"No","1996","16-34 y.","Bavaria","597","0.887968357040016","0.864103659837164","0.911833054242867","2"
"No","1996","16-34 y.","Berlin","172","0.856270380879355","0.806387688202746","0.906153073555964","2"
"No","1996","16-34 y.","Brandenburg","164","0.869221792397616","0.820768352767768","0.917675232027463","2"
"No","1996","16-34 y.","Saxony-Anhalt","176","0.845890533780213","0.796941210905541","0.894839856654884","2"
"No","1996","16-34 y.","Thuringia","205","0.894196640971323","0.854006171717073","0.934387110225572","2"
"No","1996","35-65 y.","Schleswig-Holstein","119","0.851579622074413","0.792264156363703","0.910895087785122","2"
"No","1996","35-65 y.","Hamburg","53","0.869946516610094","0.785537188230256","0.954355844989932","2"
"No","1996","35-65 y.","Lower Saxony","447","0.882284199809723","0.854342085085308","0.910226314534138","2"
"No","1996","35-65 y.","Bremen","33","0.864521878510972","0.751141827991015","0.977901929030928","2"
"No","1996","35-65 y.","Rhineland-Palatinate,Saarland","303","0.897195540603231","0.864770340076168","0.929620741130294","2"
"No","1996","35-65 y.","Brandenburg","314","0.897212889163374","0.865488458215908","0.928937320110841","2"
"No","1996","35-65 y.","Mecklenburg-Western Pomerania","205","0.867595387670213","0.824261831171213","0.910928944169213","2"
"No","1996","35-65 y.","Saxony","557","0.911838385928921","0.889430069171885","0.934246702685956","2"
"No","1996","35-65 y.","Saxony-Anhalt","339","0.866632969174065","0.832891993856597","0.900373944491533","2"
"No","1996","16-34 y.","Mecklenburg-Western Pomerania","110","0.875008345628214","0.818376717309788","0.93163997394664","2"
"No","1996","16-34 y.","Saxony","324","0.891043270468216","0.858630933805051","0.923455607131381","2"
