"ple0053","year","migback","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No","1999","indirect migration background","(0) in school","60","0.862293998056964","0.778522645207601","0.946065350906327"
"No","1999","indirect migration background","(1a) inadequately completed","11","","",""
"No","1999","indirect migration background","(1b) general elementary school","119","0.90696039181647","0.857025454173147","0.956895329459793"
"No","1999","indirect migration background","(1c) basic vocational qualification","88","0.821457369189908","0.746769359908176","0.896145378471639"
"No","1999","indirect migration background","(2b) intermediate general qualification","65","0.93679235826408","0.880585630012582","0.992999086515578"
"No","1999","indirect migration background","(2a) intermediate vocational","58","0.969780640656511","0.926820810557797","1.01274047075522"
"No","1999","indirect migration background","(2c_gen) general maturity certificate","50","0.988355514856934","0.95891267183485","1.01779835787902"
"No","1999","indirect migration background","(2c_voc) vocational maturity certificate","24","","",""
"No","1999","indirect migration background","(3a) lower tertiary education","10","","",""
"No","1999","indirect migration background","(3b) higher tertiary education","16","","",""
"Yes","2000","no migration background","(0) in school","18","","",""
"Yes","2000","no migration background","(1a) inadequately completed","13","","",""
"Yes","2000","no migration background","(1b) general elementary school","319","0.173318975941189","0.156422870239643","0.190215081642735"
"Yes","2000","no migration background","(1c) basic vocational qualification","928","0.141714071711633","0.133364419934817","0.150063723488449"
"Yes","2000","no migration background","(2b) intermediate general qualification","61","0.111479879710119","0.0854364282487446","0.137523331171494"
"Yes","2000","no migration background","(2a) intermediate vocational","564","0.104416480358519","0.0961406245293445","0.112692336187694"
"Yes","2000","no migration background","(2c_gen) general maturity certificate","40","0.0661745067927224","0.046333319601921","0.0860156939835239"
"Yes","2000","no migration background","(2c_voc) vocational maturity certificate","126","0.11042172896142","0.0923232863060729","0.128520171616768"
"Yes","2000","no migration background","(3a) lower tertiary education","163","0.0970472991552306","0.0825152064447686","0.111579391865693"
"Yes","2000","no migration background","(3b) higher tertiary education","179","0.102042637400104","0.0879763718407884","0.116108902959419"
"Yes","2000","direct migration background","(0) in school","2","","",""
"Yes","2000","direct migration background","(1a) inadequately completed","37","0.113734343692731","0.0791640269265124","0.14830466045895"
"Yes","2000","direct migration background","(1b) general elementary school","81","0.0928685803245427","0.0726032125200202","0.113133948129065"
"Yes","2000","direct migration background","(1c) basic vocational qualification","113","0.115554296106416","0.0953630285344659","0.135745563678367"
"Yes","2000","direct migration background","(2b) intermediate general qualification","8","","",""
"Yes","2000","direct migration background","(2a) intermediate vocational","23","","",""
"Yes","2000","direct migration background","(2c_gen) general maturity certificate","21","","",""
"Yes","2000","direct migration background","(2c_voc) vocational maturity certificate","49","0.124481038578124","0.0904261965759493","0.158535880580299"
"Yes","2000","direct migration background","(3a) lower tertiary education","10","","",""
"Yes","2000","direct migration background","(3b) higher tertiary education","28","","",""
"Yes","2000","indirect migration background","(0) in school","3","","",""
"Yes","2000","indirect migration background","(1a) inadequately completed","2","","",""
"Yes","2000","indirect migration background","(1b) general elementary school","21","","",""
"Yes","2000","indirect migration background","(1c) basic vocational qualification","21","","",""
"Yes","2000","indirect migration background","(2b) intermediate general qualification","9","","",""
"Yes","2000","indirect migration background","(2a) intermediate vocational","21","","",""
"Yes","2000","indirect migration background","(2c_gen) general maturity certificate","3","","",""
"Yes","2000","indirect migration background","(2c_voc) vocational maturity certificate","2","","",""
"Yes","2000","indirect migration background","(3a) lower tertiary education","1","","",""
"Yes","2000","indirect migration background","(3b) higher tertiary education","2","","",""
"No","2000","no migration background","(0) in school","354","0.955800431530971","0.934913759525512","0.976687103536431"
"No","2000","no migration background","(1a) inadequately completed","78","0.806393115602972","0.72521084413313","0.887575387072814"
"No","2000","no migration background","(1b) general elementary school","1609","0.826681024058811","0.809784918357265","0.843577129760357"
"No","2000","no migration background","(1c) basic vocational qualification","5774","0.858285928288367","0.849936276511551","0.866635580065183"
"No","2000","no migration background","(2b) intermediate general qualification","500","0.888520120289881","0.862476668828506","0.914563571751255"
"No","2000","no migration background","(2a) intermediate vocational","4681","0.895583519641481","0.887307663812306","0.903859375470656"
"No","2000","no migration background","(2c_gen) general maturity certificate","563","0.933825493207277","0.913984306016476","0.953666680398079"
"No","2000","no migration background","(2c_voc) vocational maturity certificate","1026","0.88957827103858","0.871479828383232","0.907676713693927"
"No","2000","no migration background","(3a) lower tertiary education","1431","0.902952700844769","0.888420608134307","0.917484793555231"
"No","2000","no migration background","(3b) higher tertiary education","1600","0.897957362599896","0.883891097040581","0.912023628159212"
"No","2000","direct migration background","(0) in school","58","0.973156287432904","0.932259890039808","1.014052684826"
"No","2000","direct migration background","(1a) inadequately completed","287","0.886265656307269","0.85169533954105","0.920835973073488"
"No","2000","direct migration background","(1b) general elementary school","707","0.907131419675457","0.886866051870935","0.92739678747998"
"No","2000","direct migration background","(1c) basic vocational qualification","850","0.884445703893584","0.864254436321633","0.904636971465534"
"No","2000","direct migration background","(2b) intermediate general qualification","65","0.857550314738343","0.777373792671852","0.937726836804835"
"No","2000","direct migration background","(2a) intermediate vocational","160","0.877798366533011","0.830345938859615","0.925250794206408"
"No","2000","direct migration background","(2c_gen) general maturity certificate","130","0.854700588264678","0.798492534636465","0.910908641892892"
