"plb0196_h","year","bula_h","regtyp","n","percent","lower_confidence","upper_confidence"
"No","2018","Hesse","Rural Area","34","0.329445692089999","0.252410535934596","0.406480848245401"
"No","2018","Rhineland-Palatinate,Saarland","Urban Area","139","0.310102284005853","0.267079209558944","0.353125358452762"
"No","2018","Rhineland-Palatinate,Saarland","Rural Area","41","0.248447471591825","0.179752767385691","0.31714217579796"
"No","2018","Baden-Württemberg","Urban Area","242","0.17846472469159","0.156543057185043","0.200386392198137"
"No","2018","Baden-Württemberg","Rural Area","33","0.146013871391185","0.0893146071880175","0.202713135594353"
"No","2018","Bavaria","Urban Area","178","0.209392756916961","0.180389390111737","0.238396123722185"
"No","2018","Bavaria","Rural Area","286","0.269675236987285","0.242086396602839","0.297264077371732"
"No","2018","Berlin","Urban Area","96","0.244299366010885","0.200280017409974","0.288318714611795"
"No","2018","Berlin","Rural Area","","","",""
"No","2018","Brandenburg","Urban Area","8","","",""
"No","2018","Brandenburg","Rural Area","91","0.330732263204366","0.277670357228452","0.383794169180279"
"No","2018","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"No","2018","Mecklenburg-Western Pomerania","Rural Area","46","0.236767754476986","0.170060137768717","0.303475371185255"
"No","2018","Saxony","Urban Area","120","0.293657446016491","0.246347627030766","0.340967265002216"
"No","2018","Saxony","Rural Area","113","0.317816815880644","0.267655024786707","0.367978606974581"
"No","2018","Saxony-Anhalt","Urban Area","20","","",""
"No","2018","Saxony-Anhalt","Rural Area","71","0.237728250556233","0.186475112185297","0.28898138892717"
"No","2018","Thuringia","Urban Area","34","0.259416836908348","0.178601299316341","0.340232374500355"
"No","2018","Thuringia","Rural Area","80","0.311390783519398","0.254886999822634","0.367894567216161"
"Yes","2019","Schleswig-Holstein","Urban Area","103","0.859850172874913","0.801291816088594","0.918408529661231"
"Yes","2019","Schleswig-Holstein","Rural Area","164","0.719105146951026","0.659029708319385","0.779180585582667"
"Yes","2019","Hamburg","Urban Area","97","0.749453478496946","0.673791211925938","0.825115745067953"
"Yes","2019","Hamburg","Rural Area","","","",""
"Yes","2019","Lower Saxony","Urban Area","290","0.792696365917926","0.751667515520778","0.833725216315073"
"Yes","2019","Lower Saxony","Rural Area","396","0.794440655207172","0.759673932406211","0.829207378008134"
"Yes","2019","Bremen","Urban Area","57","0.920609019281835","0.857277155771846","0.983940882791824"
"Yes","2019","Bremen","Rural Area","","","",""
"Yes","2019","North Rhine-Westphalia","Urban Area","1264","0.792189945734368","0.772706824477745","0.811673066990991"
"Yes","2019","North Rhine-Westphalia","Rural Area","34","0.941163333182889","0.864293954483851","1.01803271188193"
"Yes","2019","Hesse","Urban Area","398","0.804908557426876","0.770650801262482","0.839166313591271"
"Yes","2019","Hesse","Rural Area","101","0.671083033862429","0.590629761986578","0.75153630573828"
"Yes","2019","Rhineland-Palatinate,Saarland","Urban Area","293","0.741872931315456","0.698104194159176","0.785641668471736"
"Yes","2019","Rhineland-Palatinate,Saarland","Rural Area","98","0.691008042456689","0.612771287157462","0.769244797755915"
"Yes","2019","Baden-Württemberg","Urban Area","778","0.755446340616282","0.729235145456268","0.781657535776296"
"Yes","2019","Baden-Württemberg","Rural Area","108","0.890703712864189","0.836861540788882","0.944545884939497"
"Yes","2019","Bavaria","Urban Area","507","0.821570585240501","0.792181913395204","0.850959257085798"
"Yes","2019","Bavaria","Rural Area","654","0.723683982852102","0.694205884131328","0.753162081572876"
"Yes","2019","Berlin","Urban Area","","","",""
"Yes","2019","Berlin","Rural Area","","","",""
"Yes","2019","Brandenburg","Urban Area","31","0.827837023327559","0.710843882706318","0.944830163948801"
"Yes","2019","Brandenburg","Rural Area","223","0.677232688869886","0.62501874941895","0.729446628320822"
"Yes","2019","Mecklenburg-Western Pomerania","Urban Area","19","","",""
"Yes","2019","Mecklenburg-Western Pomerania","Rural Area","97","0.671622307906104","0.591809672752097","0.751434943060112"
"Yes","2019","Saxony","Urban Area","237","0.724196208795392","0.675381759460973","0.77301065812981"
"Yes","2019","Saxony","Rural Area","218","0.7056597960587","0.654174012826704","0.757145579290697"
"Yes","2019","Saxony-Anhalt","Urban Area","58","0.805320035873846","0.714489569973797","0.896150501773895"
"Yes","2019","Saxony-Anhalt","Rural Area","178","0.81888737399596","0.768454869821472","0.869319878170448"
"Yes","2019","Thuringia","Urban Area","78","0.806421626819771","0.729367322260541","0.883475931379"
"Yes","2019","Thuringia","Rural Area","172","0.73177124709385","0.67413768024807","0.78940481393963"
"No","2019","Schleswig-Holstein","Urban Area","32","0.140149827125087","0.0815914703387688","0.198708183911406"
"No","2019","Schleswig-Holstein","Rural Area","51","0.280894853048974","0.220819414417333","0.340970291680615"
"No","2019","Hamburg","Urban Area","29","","",""
"No","2019","Hamburg","Rural Area","","","",""
"No","2019","Lower Saxony","Urban Area","85","0.207303634082074","0.166274783684927","0.248332484479222"
"No","2019","Lower Saxony","Rural Area","123","0.205559344792828","0.170792621991866","0.240326067593789"
"No","2019","Bremen","Urban Area","13","","",""
"No","2019","Bremen","Rural Area","","","",""
"No","2019","North Rhine-Westphalia","Urban Area","402","0.207810054265632","0.188326933009009","0.227293175522255"
"No","2019","North Rhine-Westphalia","Rural Area","2","","",""
"No","2019","Hesse","Urban Area","116","0.195091442573124","0.160833686408729","0.229349198737518"
"No","2019","Hesse","Rural Area","30","0.328916966137571","0.24846369426172","0.409370238013421"
"No","2019","Rhineland-Palatinate,Saarland","Urban Area","91","0.258127068684544","0.214358331528265","0.301895805840824"
"No","2019","Rhineland-Palatinate,Saarland","Rural Area","36","0.308991957543312","0.230755202244085","0.387228712842538"
"No","2019","Baden-Württemberg","Urban Area","255","0.244553659383718","0.218342464223704","0.270764854543732"
"No","2019","Baden-Württemberg","Rural Area","21","","",""
"No","2019","Bavaria","Urban Area","145","0.178429414759499","0.149040742914202","0.207818086604796"
"No","2019","Bavaria","Rural Area","230","0.276316017147898","0.246837918427124","0.305794115868672"
"No","2019","Berlin","Urban Area","","","",""
"No","2019","Berlin","Rural Area","","","",""
"No","2019","Brandenburg","Urban Area","9","","",""
"No","2019","Brandenburg","Rural Area","85","0.322767311130114","0.270553371679178","0.37498125058105"
"No","2019","Mecklenburg-Western Pomerania","Urban Area","5","","",""
"No","2019","Mecklenburg-Western Pomerania","Rural Area","36","0.328377692093896","0.248565056939888","0.408190327247903"
"No","2019","Saxony","Urban Area","85","0.275803791204608","0.22698934187019","0.324618240539027"
"No","2019","Saxony","Rural Area","83","0.2943402039413","0.242854420709303","0.345825987173296"
"No","2019","Saxony-Anhalt","Urban Area","15","","",""
"No","2019","Saxony-Anhalt","Rural Area","46","0.18111262600404","0.130680121829552","0.231545130178528"
"No","2019","Thuringia","Urban Area","23","","",""
"No","2019","Thuringia","Rural Area","55","0.26822875290615","0.21059518606037","0.32586231975193"
