"plb0196_h","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Yes","2017","Bremen","(2c_gen) general maturity certificate","3","","",""
"Yes","2017","Bremen","(2c_voc) vocational maturity certificate","4","","",""
"Yes","2017","Bremen","(3a) lower tertiary education","6","","",""
"Yes","2017","Bremen","(3b) higher tertiary education","16","","",""
"Yes","2017","North Rhine-Westphalia","(0) in school","2","","",""
"Yes","2017","North Rhine-Westphalia","(1a) inadequately completed","23","","",""
"Yes","2017","North Rhine-Westphalia","(1b) general elementary school","66","0.736514419940046","0.648848402586025","0.824180437294067"
"Yes","2017","North Rhine-Westphalia","(1c) basic vocational qualification","185","0.677846233300563","0.622311992466759","0.733380474134368"
"Yes","2017","North Rhine-Westphalia","(2b) intermediate general qualification","30","0.705926419778224","0.566461852035506","0.845390987520943"
"Yes","2017","North Rhine-Westphalia","(2a) intermediate vocational","278","0.770085263714613","0.727268489310394","0.812902038118833"
"Yes","2017","North Rhine-Westphalia","(2c_gen) general maturity certificate","66","0.702029219568234","0.611011351781","0.793047087355467"
"Yes","2017","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","249","0.724870565664171","0.676833351942187","0.772907779386155"
"Yes","2017","North Rhine-Westphalia","(3a) lower tertiary education","114","0.773683215878202","0.705574285598204","0.841792146158201"
"Yes","2017","North Rhine-Westphalia","(3b) higher tertiary education","264","0.804788287806199","0.761562731738863","0.848013843873535"
"Yes","2017","Hesse","(0) in school","1","","",""
"Yes","2017","Hesse","(1a) inadequately completed","8","","",""
"Yes","2017","Hesse","(1b) general elementary school","21","","",""
"Yes","2017","Hesse","(1c) basic vocational qualification","67","0.74490769073971","0.653309187651431","0.836506193827988"
"Yes","2017","Hesse","(2b) intermediate general qualification","13","","",""
"Yes","2017","Hesse","(2a) intermediate vocational","139","0.799441292878277","0.74028433858668","0.858598247169874"
"Yes","2017","Hesse","(2c_gen) general maturity certificate","31","0.793284548791131","0.664531577490026","0.922037520092235"
"Yes","2017","Hesse","(2c_voc) vocational maturity certificate","71","0.705691823815805","0.613069574553774","0.798314073077836"
"Yes","2017","Hesse","(3a) lower tertiary education","50","0.852379132205587","0.764082827615317","0.940675436795857"
"Yes","2017","Hesse","(3b) higher tertiary education","154","0.862165859887702","0.812624784413858","0.911706935361547"
"Yes","2017","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","(1a) inadequately completed","6","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","(1b) general elementary school","22","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","89","0.75030494692116","0.672862094274152","0.827747799568168"
"Yes","2017","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","5","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","91","0.836339382253163","0.769013436425164","0.903665328081161"
"Yes","2017","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","22","","",""
"Yes","2017","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","58","0.669483921521288","0.567669913059115","0.771297929983461"
"Yes","2017","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","33","0.886040020712523","0.787566164423262","0.984513877001783"
"Yes","2017","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","65","0.797469478498539","0.710484664231975","0.884454292765103"
"Yes","2017","Baden-Württemberg","(0) in school","","","",""
"Yes","2017","Baden-Württemberg","(1a) inadequately completed","5","","",""
"Yes","2017","Baden-Württemberg","(1b) general elementary school","43","0.622914894446457","0.504176232388791","0.741653556504123"
"Yes","2017","Baden-Württemberg","(1c) basic vocational qualification","166","0.736437713882374","0.677684604049529","0.79519082371522"
"Yes","2017","Baden-Württemberg","(2b) intermediate general qualification","24","","",""
"Yes","2017","Baden-Württemberg","(2a) intermediate vocational","245","0.832507452365505","0.790181737100933","0.874833167630076"
"Yes","2017","Baden-Württemberg","(2c_gen) general maturity certificate","39","0.684026239437645","0.560028690243333","0.808023788631957"
"Yes","2017","Baden-Württemberg","(2c_voc) vocational maturity certificate","126","0.803398515077365","0.742386804977631","0.8644102251771"
"Yes","2017","Baden-Württemberg","(3a) lower tertiary education","126","0.843795728259592","0.784498832349811","0.903092624169372"
"Yes","2017","Baden-Württemberg","(3b) higher tertiary education","246","0.815288307219089","0.77115437055331","0.859422243884869"
"Yes","2017","Bavaria","(0) in school","","","",""
"Yes","2017","Bavaria","(1a) inadequately completed","19","","",""
"Yes","2017","Bavaria","(1b) general elementary school","55","0.661433893773206","0.554335632157399","0.768532155389013"
"Yes","2017","Bavaria","(1c) basic vocational qualification","287","0.718990110552359","0.675213428730847","0.762766792373872"
"Yes","2017","Bavaria","(2b) intermediate general qualification","22","","",""
"Yes","2017","Bavaria","(2a) intermediate vocational","311","0.753503860547919","0.712139352332573","0.794868368763266"
"Yes","2017","Bavaria","(2c_gen) general maturity certificate","41","0.562882391503668","0.442295695765213","0.683469087242123"
"Yes","2017","Bavaria","(2c_voc) vocational maturity certificate","136","0.783591276433789","0.723096166843434","0.844086386024144"
"Yes","2017","Bavaria","(3a) lower tertiary education","129","0.871857824793523","0.820066504739525","0.923649144847521"
"Yes","2017","Bavaria","(3b) higher tertiary education","263","0.810957398820937","0.768323559079158","0.853591238562716"
"Yes","2017","Berlin","(0) in school","","","",""
"Yes","2017","Berlin","(1a) inadequately completed","3","","",""
"Yes","2017","Berlin","(1b) general elementary school","3","","",""
"Yes","2017","Berlin","(1c) basic vocational qualification","13","","",""
"Yes","2017","Berlin","(2b) intermediate general qualification","8","","",""
"Yes","2017","Berlin","(2a) intermediate vocational","72","0.937812968174285","0.885543365835673","0.990082570512897"
"Yes","2017","Berlin","(2c_gen) general maturity certificate","9","","",""
"Yes","2017","Berlin","(2c_voc) vocational maturity certificate","23","","",""
"Yes","2017","Berlin","(3a) lower tertiary education","37","0.917788297369687","0.833707999445614","1.00186859529376"
"Yes","2017","Berlin","(3b) higher tertiary education","89","0.817354863172023","0.746115791530707","0.888593934813339"
"Yes","2017","Brandenburg","(0) in school","","","",""
"Yes","2017","Brandenburg","(1a) inadequately completed","1","","",""
"Yes","2017","Brandenburg","(1b) general elementary school","5","","",""
"Yes","2017","Brandenburg","(1c) basic vocational qualification","15","","",""
"Yes","2017","Brandenburg","(2b) intermediate general qualification","4","","",""
"Yes","2017","Brandenburg","(2a) intermediate vocational","90","0.706903146230761","0.628354487886389","0.785451804575132"
"Yes","2017","Brandenburg","(2c_gen) general maturity certificate","7","","",""
"Yes","2017","Brandenburg","(2c_voc) vocational maturity certificate","33","0.958900709696903","0.897379895190313","1.02042152420349"
"Yes","2017","Brandenburg","(3a) lower tertiary education","28","","",""
"Yes","2017","Brandenburg","(3b) higher tertiary education","45","0.893485928999712","0.81268777692819","0.974284081071234"
"Yes","2017","Mecklenburg-Western Pomerania","(0) in school","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(1b) general elementary school","2","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","10","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(2b) intermediate general qualification","3","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(2a) intermediate vocational","58","0.695993508350685","0.598206164142597","0.793780852558773"
"Yes","2017","Mecklenburg-Western Pomerania","(2c_gen) general maturity certificate","4","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(2c_voc) vocational maturity certificate","12","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(3a) lower tertiary education","12","","",""
"Yes","2017","Mecklenburg-Western Pomerania","(3b) higher tertiary education","26","","",""
"Yes","2017","Saxony","(0) in school","","","",""
"Yes","2017","Saxony","(1a) inadequately completed","","","",""
"Yes","2017","Saxony","(1b) general elementary school","6","","",""
"Yes","2017","Saxony","(1c) basic vocational qualification","17","","",""
"Yes","2017","Saxony","(2b) intermediate general qualification","13","","",""
"Yes","2017","Saxony","(2a) intermediate vocational","235","0.732761938470252","0.685375257042407","0.780148619898097"
"Yes","2017","Saxony","(2c_gen) general maturity certificate","12","","",""
"Yes","2017","Saxony","(2c_voc) vocational maturity certificate","41","0.77409909339712","0.664574577094518","0.883623609699722"
"Yes","2017","Saxony","(3a) lower tertiary education","48","0.69452219242673","0.587382150269387","0.801662234584074"
"Yes","2017","Saxony","(3b) higher tertiary education","73","0.804074584516418","0.725889474893055","0.882259694139782"
"Yes","2017","Saxony-Anhalt","(0) in school","1","","",""
"Yes","2017","Saxony-Anhalt","(1a) inadequately completed","1","","",""
"Yes","2017","Saxony-Anhalt","(1b) general elementary school","4","","",""
"Yes","2017","Saxony-Anhalt","(1c) basic vocational qualification","14","","",""
"Yes","2017","Saxony-Anhalt","(2b) intermediate general qualification","6","","",""
"Yes","2017","Saxony-Anhalt","(2a) intermediate vocational","117","0.767964148120995","0.699955326072865","0.835972970169124"
"Yes","2017","Saxony-Anhalt","(2c_gen) general maturity certificate","7","","",""
"Yes","2017","Saxony-Anhalt","(2c_voc) vocational maturity certificate","23","","",""
"Yes","2017","Saxony-Anhalt","(3a) lower tertiary education","27","","",""
"Yes","2017","Saxony-Anhalt","(3b) higher tertiary education","41","0.712027080472227","0.590118510570002","0.833935650374451"
"Yes","2017","Thuringia","(0) in school","","","",""
"Yes","2017","Thuringia","(1a) inadequately completed","","","",""
"Yes","2017","Thuringia","(1b) general elementary school","5","","",""
"Yes","2017","Thuringia","(1c) basic vocational qualification","29","","",""
"Yes","2017","Thuringia","(2b) intermediate general qualification","4","","",""
"Yes","2017","Thuringia","(2a) intermediate vocational","107","0.646363019240749","0.572282300516967","0.720443737964532"
"Yes","2017","Thuringia","(2c_gen) general maturity certificate","6","","",""
"Yes","2017","Thuringia","(2c_voc) vocational maturity certificate","25","","",""
"Yes","2017","Thuringia","(3a) lower tertiary education","29","","",""
"Yes","2017","Thuringia","(3b) higher tertiary education","52","0.77809794559176","0.680756707258163","0.875439183925357"
"No","2017","Schleswig-Holstein","(0) in school","","","",""
"No","2017","Schleswig-Holstein","(1a) inadequately completed","","","",""
"No","2017","Schleswig-Holstein","(1b) general elementary school","6","","",""
"No","2017","Schleswig-Holstein","(1c) basic vocational qualification","14","","",""
"No","2017","Schleswig-Holstein","(2b) intermediate general qualification","1","","",""
"No","2017","Schleswig-Holstein","(2a) intermediate vocational","22","","",""
"No","2017","Schleswig-Holstein","(2c_gen) general maturity certificate","1","","",""
"No","2017","Schleswig-Holstein","(2c_voc) vocational maturity certificate","11","","",""
"No","2017","Schleswig-Holstein","(3a) lower tertiary education","7","","",""
"No","2017","Schleswig-Holstein","(3b) higher tertiary education","10","","",""
"No","2017","Hamburg","(0) in school","","","",""
"No","2017","Hamburg","(1a) inadequately completed","","","",""
"No","2017","Hamburg","(1b) general elementary school","","","",""
"No","2017","Hamburg","(1c) basic vocational qualification","3","","",""
"No","2017","Hamburg","(2b) intermediate general qualification","","","",""
"No","2017","Hamburg","(2a) intermediate vocational","1","","",""
"No","2017","Hamburg","(2c_gen) general maturity certificate","2","","",""
"No","2017","Hamburg","(2c_voc) vocational maturity certificate","7","","",""
"No","2017","Hamburg","(3a) lower tertiary education","4","","",""
"No","2017","Hamburg","(3b) higher tertiary education","11","","",""
"No","2017","Lower Saxony","(0) in school","1","","",""
"No","2017","Lower Saxony","(1a) inadequately completed","8","","",""
"No","2017","Lower Saxony","(1b) general elementary school","14","","",""
"No","2017","Lower Saxony","(1c) basic vocational qualification","45","0.369775758586486","0.29065383398365","0.448897683189323"
"No","2017","Lower Saxony","(2b) intermediate general qualification","9","","",""
"No","2017","Lower Saxony","(2a) intermediate vocational","83","0.252182891035382","0.203605474824115","0.300760307246648"
