"plj0046","year","bula_h","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2002","Schleswig-Holstein","(2a) intermediate vocational","53","0.27406828341054","0.205593358542714","0.342543208278366"
"No worries","2002","Schleswig-Holstein","(2c_gen) general maturity certificate","","","",""
"No worries","2002","Schleswig-Holstein","(2c_voc) vocational maturity certificate","","","",""
"No worries","2002","Schleswig-Holstein","(3a) lower tertiary education","","","",""
"No worries","2002","Schleswig-Holstein","(3b) higher tertiary education","38","0.464542252674794","0.350132808674443","0.578951696675145"
"No worries","2002","Hamburg","(0) in school","","","",""
"No worries","2002","Hamburg","(1a) inadequately completed","","","",""
"No worries","2002","Hamburg","(1b) general elementary school","","","",""
"No worries","2002","Hamburg","(1c) basic vocational qualification","","","",""
"No worries","2002","Hamburg","(2b) intermediate general qualification","","","",""
"No worries","2002","Hamburg","(2a) intermediate vocational","","","",""
"No worries","2002","Hamburg","(2c_gen) general maturity certificate","","","",""
"No worries","2002","Hamburg","(2c_voc) vocational maturity certificate","","","",""
"No worries","2002","Hamburg","(3a) lower tertiary education","","","",""
"No worries","2002","Hamburg","(3b) higher tertiary education","31","0.502059384939509","0.377602603135681","0.626516166743337"
"No worries","2002","Lower Saxony","(0) in school","","","",""
"No worries","2002","Lower Saxony","(1a) inadequately completed","","","",""
"No worries","2002","Lower Saxony","(1b) general elementary school","36","0.176871109350703","0.125509037627267","0.22823318107414"
"No worries","2002","Lower Saxony","(1c) basic vocational qualification","85","0.124425084012841","0.0979927625940969","0.150857405431585"
"No worries","2002","Lower Saxony","(2b) intermediate general qualification","","","",""
"No worries","2002","Lower Saxony","(2a) intermediate vocational","94","0.178423695449237","0.144314173889211","0.212533217009263"
"No worries","2002","Lower Saxony","(2c_gen) general maturity certificate","","","",""
"No worries","2002","Lower Saxony","(2c_voc) vocational maturity certificate","45","0.260025220858444","0.188628167919901","0.331422273796987"
"No worries","2002","Lower Saxony","(3a) lower tertiary education","41","0.434828848854741","0.336680223633341","0.532977474076141"
"No worries","2002","Lower Saxony","(3b) higher tertiary education","96","0.437556931193362","0.370300856547006","0.504813005839718"
"No worries","2002","Bremen","(0) in school","","","",""
"No worries","2002","Bremen","(1a) inadequately completed","","","",""
"No worries","2002","Bremen","(1b) general elementary school","","","",""
"No worries","2002","Bremen","(1c) basic vocational qualification","","","",""
"No worries","2002","Bremen","(2b) intermediate general qualification","","","",""
"No worries","2002","Bremen","(2a) intermediate vocational","","","",""
"No worries","2002","Bremen","(2c_gen) general maturity certificate","","","",""
"No worries","2002","Bremen","(2c_voc) vocational maturity certificate","","","",""
"No worries","2002","Bremen","(3a) lower tertiary education","","","",""
"No worries","2002","Bremen","(3b) higher tertiary education","","","",""
"No worries","2002","North Rhine-Westphalia","(0) in school","58","0.418365577364136","0.338074531952461","0.498656622775811"
"No worries","2002","North Rhine-Westphalia","(1a) inadequately completed","30","0.344480155459472","0.249422411996165","0.439537898922778"
"No worries","2002","North Rhine-Westphalia","(1b) general elementary school","93","0.177425458500501","0.143872639059543","0.21097827794146"
"No worries","2002","North Rhine-Westphalia","(1c) basic vocational qualification","224","0.15170933218241","0.133561020143296","0.169857644221524"
"No worries","2002","North Rhine-Westphalia","(2b) intermediate general qualification","44","0.333242402934668","0.253728087949532","0.412756717919804"
"No worries","2002","North Rhine-Westphalia","(2a) intermediate vocational","175","0.207942447769132","0.180448613678159","0.235436281860106"
"No worries","2002","North Rhine-Westphalia","(2c_gen) general maturity certificate","101","0.542180324658029","0.475584352320764","0.608776296995293"
"No worries","2002","North Rhine-Westphalia","(2c_voc) vocational maturity certificate","166","0.386717637652371","0.343465175192993","0.429970100111749"
"No worries","2002","North Rhine-Westphalia","(3a) lower tertiary education","118","0.341747928723749","0.28687524448407","0.396620612963428"
"No worries","2002","North Rhine-Westphalia","(3b) higher tertiary education","269","0.476689538065367","0.436824980009468","0.516554096121266"
"No worries","2002","Hesse","(0) in school","","","",""
"No worries","2002","Hesse","(1a) inadequately completed","","","",""
"No worries","2002","Hesse","(1b) general elementary school","48","0.251859947499788","0.187546754203945","0.316173140795632"
"No worries","2002","Hesse","(1c) basic vocational qualification","63","0.165807709031828","0.130282021756535","0.20133339630712"
"No worries","2002","Hesse","(2b) intermediate general qualification","","","",""
"No worries","2002","Hesse","(2a) intermediate vocational","58","0.156372474489339","0.117878694219421","0.194866254759257"
"No worries","2002","Hesse","(2c_gen) general maturity certificate","31","0.440310541821479","0.327204621898653","0.553416461744306"
"No worries","2002","Hesse","(2c_voc) vocational maturity certificate","40","0.306650885265771","0.231075883434893","0.38222588709665"
"No worries","2002","Hesse","(3a) lower tertiary education","46","0.380534570949527","0.292180880856894","0.468888261042161"
"No worries","2002","Hesse","(3b) higher tertiary education","105","0.471704534716946","0.407606664769559","0.535802404664334"
"No worries","2002","Rhineland-Palatinate,Saarland","(0) in school","","","",""
"No worries","2002","Rhineland-Palatinate,Saarland","(1a) inadequately completed","","","",""
"No worries","2002","Rhineland-Palatinate,Saarland","(1b) general elementary school","60","0.261618226772621","0.202031513538331","0.321204940006912"
"No worries","2002","Rhineland-Palatinate,Saarland","(1c) basic vocational qualification","119","0.229271567427373","0.192499163431798","0.266043971422947"
"No worries","2002","Rhineland-Palatinate,Saarland","(2b) intermediate general qualification","","","",""
"No worries","2002","Rhineland-Palatinate,Saarland","(2a) intermediate vocational","46","0.177015369572867","0.127580692643898","0.226450046501836"
"No worries","2002","Rhineland-Palatinate,Saarland","(2c_gen) general maturity certificate","","","",""
"No worries","2002","Rhineland-Palatinate,Saarland","(2c_voc) vocational maturity certificate","","","",""
"No worries","2002","Rhineland-Palatinate,Saarland","(3a) lower tertiary education","","","",""
"No worries","2002","Rhineland-Palatinate,Saarland","(3b) higher tertiary education","42","0.352205837877175","0.267792256683964","0.436619419070387"
"No worries","2002","Baden-Württemberg","(0) in school","38","0.335145260345069","0.235955146152221","0.434335374537916"
"No worries","2002","Baden-Württemberg","(1a) inadequately completed","","","",""
"No worries","2002","Baden-Württemberg","(1b) general elementary school","102","0.190614902094374","0.153227852856675","0.228001951332073"
"No worries","2002","Baden-Württemberg","(1c) basic vocational qualification","122","0.135012028043684","0.111106159482626","0.158917896604743"
"No worries","2002","Baden-Württemberg","(2b) intermediate general qualification","","","",""
"No worries","2002","Baden-Württemberg","(2a) intermediate vocational","101","0.167240387844628","0.135378376086204","0.199102399603052"
"No worries","2002","Baden-Württemberg","(2c_gen) general maturity certificate","39","0.326924928288277","0.244360492000134","0.409489364576419"
"No worries","2002","Baden-Württemberg","(2c_voc) vocational maturity certificate","57","0.296770681294166","0.233615491650509","0.359925870937823"
"No worries","2002","Baden-Württemberg","(3a) lower tertiary education","67","0.338733451148175","0.27108054039715","0.406386361899201"
"No worries","2002","Baden-Württemberg","(3b) higher tertiary education","117","0.33450652563038","0.282236812072886","0.386776239187873"
"No worries","2002","Bavaria","(0) in school","","","",""
"No worries","2002","Bavaria","(1a) inadequately completed","","","",""
"No worries","2002","Bavaria","(1b) general elementary school","78","0.191338613341938","0.149771148900595","0.23290607778328"
"No worries","2002","Bavaria","(1c) basic vocational qualification","174","0.145894860250018","0.125358388878626","0.16643133162141"
"No worries","2002","Bavaria","(2b) intermediate general qualification","","","",""
"No worries","2002","Bavaria","(2a) intermediate vocational","154","0.23275493924393","0.200515117878196","0.264994760609664"
"No worries","2002","Bavaria","(2c_gen) general maturity certificate","53","0.512277240470395","0.417567369691723","0.606987111249067"
"No worries","2002","Bavaria","(2c_voc) vocational maturity certificate","76","0.351586577627074","0.286542904314515","0.416630250939632"
"No worries","2002","Bavaria","(3a) lower tertiary education","79","0.339728688004145","0.278117087969359","0.40134028803893"
"No worries","2002","Bavaria","(3b) higher tertiary education","178","0.422188465661917","0.373419194457976","0.470957736865859"
"No worries","2002","Berlin","(0) in school","","","",""
"No worries","2002","Berlin","(1a) inadequately completed","","","",""
"No worries","2002","Berlin","(1b) general elementary school","","","",""
"No worries","2002","Berlin","(1c) basic vocational qualification","","","",""
"No worries","2002","Berlin","(2b) intermediate general qualification","","","",""
"No worries","2002","Berlin","(2a) intermediate vocational","43","0.213688036011474","0.157847386149484","0.269528685873464"
"No worries","2002","Berlin","(2c_gen) general maturity certificate","","","",""
"No worries","2002","Berlin","(2c_voc) vocational maturity certificate","30","0.558359382252092","0.432708981171117","0.684009783333067"
"No worries","2002","Berlin","(3a) lower tertiary education","","","",""
"No worries","2002","Berlin","(3b) higher tertiary education","75","0.443950072373207","0.367908668387283","0.51999147635913"
"No worries","2002","Brandenburg","(0) in school","","","",""
"No worries","2002","Brandenburg","(1a) inadequately completed","","","",""
"No worries","2002","Brandenburg","(1b) general elementary school","","","",""
"No worries","2002","Brandenburg","(1c) basic vocational qualification","","","",""
"No worries","2002","Brandenburg","(2b) intermediate general qualification","","","",""
"No worries","2002","Brandenburg","(2a) intermediate vocational","48","0.177850996621341","0.135352720350659","0.220349272892022"
"No worries","2002","Brandenburg","(2c_gen) general maturity certificate","","","",""
"No worries","2002","Brandenburg","(2c_voc) vocational maturity certificate","","","",""
"No worries","2002","Brandenburg","(3a) lower tertiary education","32","0.28048937724548","0.207867706215118","0.353111048275842"
"No worries","2002","Brandenburg","(3b) higher tertiary education","47","0.401330932311878","0.308455482772006","0.49420638185175"
"No worries","2002","Mecklenburg-Western Pomerania","(0) in school","","","",""
"No worries","2002","Mecklenburg-Western Pomerania","(1a) inadequately completed","","","",""
"No worries","2002","Mecklenburg-Western Pomerania","(1b) general elementary school","","","",""
"No worries","2002","Mecklenburg-Western Pomerania","(1c) basic vocational qualification","","","",""
