"plj0046","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence"
"Big worries","2002","Saxony-Anhalt","Employed","187","0.379371831466707","0.339537370447369","0.419206292486044"
"Big worries","2002","Saxony-Anhalt","Not Employed","124","0.325937769847837","0.279888378294382","0.371987161401293"
"Big worries","2002","Saxony","Employed","344","0.342327580163658","0.313364515205831","0.371290645121486"
"Big worries","2002","Saxony","Not Employed","179","0.28794971111702","0.252162802015545","0.323736620218496"
"Big worries","2002","Schleswig-Holstein","Employed","82","0.223608391755149","0.185655745648747","0.261561037861551"
"Big worries","2002","Schleswig-Holstein","Not Employed","47","0.222993546478088","0.172003363715079","0.273983729241096"
"Big worries","2002","Thuringia","Employed","181","0.309030454068713","0.271712267043261","0.346348641094166"
"Big worries","2002","Thuringia","Not Employed","116","0.314841228590806","0.267895554575764","0.361786902605847"
"No worries","2002","Baden-Württemberg","Employed","499","0.247507119235158","0.227983469834008","0.267030768636308"
"No worries","2002","Baden-Württemberg","Not Employed","187","0.16096923936529","0.137196067065596","0.184742411664984"
"No worries","2002","Bavaria","Employed","642","0.266797956224822","0.248337310974081","0.285258601475562"
"No worries","2002","Bavaria","Not Employed","214","0.17618146454491","0.153115939915198","0.199246989174623"
"No worries","2002","Berlin","Employed","178","0.320262463894974","0.280909734621575","0.359615193168374"
"No worries","2002","Berlin","Not Employed","74","0.239232029912525","0.189961456162543","0.288502603662507"
"No worries","2002","Brandenburg","Employed","130","0.248818893557349","0.213170671664813","0.284467115449884"
"No worries","2002","Brandenburg","Not Employed","66","0.172728511716543","0.135355520422317","0.210101503010769"
"No worries","2002","Bremen","Employed","32","0.259266686458488","0.178106436338348","0.340426936578627"
"No worries","2002","Bremen","Not Employed","15","","",""
"No worries","2002","Hamburg","Employed","92","0.387610554539956","0.322334657311096","0.452886451768816"
"No worries","2002","Hamburg","Not Employed","25","","",""
"No worries","2002","Hesse","Employed","319","0.285259831304994","0.258600349751539","0.31191931285845"
"No worries","2002","Hesse","Not Employed","124","0.219521330998549","0.18411447848459","0.254928183512509"
"No worries","2002","Lower Saxony","Employed","340","0.246283306140014","0.222264002608576","0.270302609671451"
"No worries","2002","Lower Saxony","Not Employed","144","0.171515122019327","0.144300152746563","0.198730091292091"
"No worries","2002","Mecklenburg-Western Pomerania","Employed","78","0.206145419482716","0.163082292341211","0.249208546624222"
"No worries","2002","Mecklenburg-Western Pomerania","Not Employed","25","","",""
"No worries","2002","North Rhine-Westphalia","Employed","902","0.290622606477772","0.274569089941091","0.306676123014453"
"No worries","2002","North Rhine-Westphalia","Not Employed","394","0.212094943653059","0.19308290399218","0.231106983313939"
"No worries","2002","Rhineland-Palatinate,Saarland","Employed","228","0.2629664330692","0.233087928489633","0.292844937648768"
"No worries","2002","Rhineland-Palatinate,Saarland","Not Employed","146","0.235784682882614","0.199645708794906","0.271923656970322"
"No worries","2002","Saxony-Anhalt","Employed","112","0.178988627405113","0.147518538597415","0.21045871621281"
"No worries","2002","Saxony-Anhalt","Not Employed","63","0.156645156484372","0.120936771189294","0.19235354177945"
"No worries","2002","Saxony","Employed","225","0.221544385369101","0.196195080176488","0.246893690561713"
"No worries","2002","Saxony","Not Employed","141","0.249102121113343","0.214920733852695","0.283283508373992"
"No worries","2002","Schleswig-Holstein","Employed","189","0.327528319266629","0.284780002015401","0.370276636517858"
"No worries","2002","Schleswig-Holstein","Not Employed","90","0.270021347933678","0.215635959015076","0.324406736852281"
"No worries","2002","Thuringia","Employed","134","0.219022327638014","0.185621752313522","0.252422902962507"
"No worries","2002","Thuringia","Not Employed","72","0.162960589848992","0.125629693688117","0.200291486009867"
"Some worries","2002","Baden-Württemberg","Employed","962","0.503935559644703","0.481316606269133","0.526554513020273"
"Some worries","2002","Baden-Württemberg","Not Employed","489","0.538419173011114","0.506170571248792","0.570667774773436"
"Some worries","2002","Bavaria","Employed","1019","0.446717639878399","0.425966891832427","0.467468387924372"
"Some worries","2002","Bavaria","Not Employed","533","0.50378546394124","0.473514586689063","0.534056341193417"
"Some worries","2002","Berlin","Employed","204","0.404078651902703","0.362690252037814","0.445467051767592"
"Some worries","2002","Berlin","Not Employed","120","0.423651229919092","0.366582426284959","0.480720033553225"
"Some worries","2002","Brandenburg","Employed","267","0.454976745318658","0.413916079880577","0.496037410756739"
"Some worries","2002","Brandenburg","Not Employed","193","0.49132029103415","0.441894187664711","0.540746394403588"
"Some worries","2002","Bremen","Employed","53","0.508475657314514","0.415889368064604","0.601061946564424"
"Some worries","2002","Bremen","Not Employed","25","","",""
"Some worries","2002","Hamburg","Employed","86","0.389747180160573","0.32440590695636","0.455088453364785"
"Some worries","2002","Hamburg","Not Employed","56","0.455342367521153","0.363521858314037","0.547162876728268"
"Some worries","2002","Hesse","Employed","497","0.44753895163302","0.418181149067981","0.476896754198059"
"Some worries","2002","Hesse","Not Employed","259","0.48124400444585","0.438504186310421","0.523983822581279"
"Some worries","2002","Lower Saxony","Employed","564","0.456354338283366","0.428586126642725","0.484122549924008"
"Some worries","2002","Lower Saxony","Not Employed","357","0.449983156943848","0.414066122535264","0.485900191352432"
"Some worries","2002","Mecklenburg-Western Pomerania","Employed","176","0.473771016394811","0.420618984857367","0.526923047932255"
"Some worries","2002","Mecklenburg-Western Pomerania","Not Employed","93","0.541795445253016","0.467975037028633","0.615615853477399"
"Some worries","2002","North Rhine-Westphalia","Employed","1404","0.445366096310058","0.427793796909595","0.462938395710521"
"Some worries","2002","North Rhine-Westphalia","Not Employed","872","0.486265687976861","0.463020518885369","0.509510857068354"
"Some worries","2002","Rhineland-Palatinate,Saarland","Employed","411","0.50008202120062","0.466148020521735","0.534016021879505"
"Some worries","2002","Rhineland-Palatinate,Saarland","Not Employed","238","0.469717703326118","0.427228148111441","0.512207258540794"
"Some worries","2002","Saxony-Anhalt","Employed","271","0.441639541128181","0.400873178257317","0.482405903999045"
"Some worries","2002","Saxony-Anhalt","Not Employed","211","0.517417073667791","0.468324826853232","0.566509320482349"
"Some worries","2002","Saxony","Employed","462","0.436128034467241","0.405857784176756","0.466398284757726"
"Some worries","2002","Saxony","Not Employed","295","0.462948167769636","0.423540129229224","0.502356206310048"
"Some worries","2002","Schleswig-Holstein","Employed","192","0.448863288978222","0.403558479406355","0.494168098550088"
"Some worries","2002","Schleswig-Holstein","Not Employed","119","0.506985105588234","0.445742208236439","0.568228002940029"
"Some worries","2002","Thuringia","Employed","274","0.471947218293272","0.431631367768849","0.512263068817696"
"Some worries","2002","Thuringia","Not Employed","188","0.522198181560202","0.471709300575783","0.572687062544622"
"Big worries","2003","Baden-Württemberg","Employed","379","0.242180804851176","0.222312536206247","0.262049073496106"
"Big worries","2003","Baden-Württemberg","Not Employed","205","0.270738122841784","0.241627396907719","0.299848848775848"
"Big worries","2003","Bavaria","Employed","508","0.279712785197739","0.260427722160395","0.298997848235082"
"Big worries","2003","Bavaria","Not Employed","293","0.318988876142302","0.290593816298668","0.347383935985936"
"Big worries","2003","Berlin","Employed","156","0.283804371070608","0.245276004965831","0.322332737175386"
"Big worries","2003","Berlin","Not Employed","90","0.289734739260898","0.238571834722705","0.34089764379909"
"Big worries","2003","Brandenburg","Employed","146","0.28940428119507","0.251366468226344","0.327442094163795"
"Big worries","2003","Brandenburg","Not Employed","117","0.293093925728145","0.248431129585057","0.337756721871233"
"Big worries","2003","Bremen","Employed","20","","",""
"Big worries","2003","Bremen","Not Employed","21","","",""
"Big worries","2003","Hamburg","Employed","28","","",""
"Big worries","2003","Hamburg","Not Employed","28","","",""
"Big worries","2003","Hesse","Employed","227","0.230831738307355","0.204845354831144","0.256818121783565"
"Big worries","2003","Hesse","Not Employed","122","0.265666417112702","0.226235253228552","0.305097580996852"
"Big worries","2003","Lower Saxony","Employed","271","0.239430977597577","0.215236089145811","0.263625866049343"
"Big worries","2003","Lower Saxony","Not Employed","181","0.293263440319279","0.259705435994725","0.326821444643834"
"Big worries","2003","Mecklenburg-Western Pomerania","Employed","80","0.291196047525127","0.24247342450041","0.339918670549844"
"Big worries","2003","Mecklenburg-Western Pomerania","Not Employed","52","0.277457837682536","0.213111813949627","0.341803861415445"
"Big worries","2003","North Rhine-Westphalia","Employed","717","0.257250269835551","0.241330089492556","0.273170450178547"
"Big worries","2003","North Rhine-Westphalia","Not Employed","532","0.3348943546326","0.312826432612986","0.356962276652214"
"Big worries","2003","Rhineland-Palatinate,Saarland","Employed","179","0.222602558721214","0.193758170589238","0.251446946853189"
"Big worries","2003","Rhineland-Palatinate,Saarland","Not Employed","132","0.267933717142415","0.230544825125735","0.305322609159095"
"Big worries","2003","Saxony-Anhalt","Employed","151","0.312705079561482","0.273310968047178","0.352099191075786"
"Big worries","2003","Saxony-Anhalt","Not Employed","92","0.264121688193711","0.221025377013275","0.307217999374148"
"Big worries","2003","Saxony","Employed","287","0.315559409318963","0.28659541916594","0.344523399471987"
"Big worries","2003","Saxony","Not Employed","150","0.239606161427544","0.206088604699255","0.273123718155834"
"Big worries","2003","Schleswig-Holstein","Employed","58","0.169174927209134","0.133320214904556","0.205029639513712"
"Big worries","2003","Schleswig-Holstein","Not Employed","41","0.192663249344627","0.143578220325746","0.241748278363507"
"Big worries","2003","Thuringia","Employed","167","0.281800054945713","0.244964772817511","0.318635337073916"
"Big worries","2003","Thuringia","Not Employed","107","0.29574880906837","0.249982940732224","0.341514677404516"
"No worries","2003","Baden-Württemberg","Employed","525","0.270903861971233","0.250292468179045","0.29151525576342"
"No worries","2003","Baden-Württemberg","Not Employed","223","0.218068092291301","0.191014988220268","0.245121196362334"
"No worries","2003","Bavaria","Employed","685","0.286473579491747","0.26704865373225","0.305898505251245"
"No worries","2003","Bavaria","Not Employed","240","0.204451006161526","0.179880958008759","0.229021054314293"
"No worries","2003","Berlin","Employed","139","0.301824706162929","0.262595018496907","0.341054393828951"
"No worries","2003","Berlin","Not Employed","76","0.240824023068098","0.192599743135834","0.289048303000363"
"No worries","2003","Brandenburg","Employed","139","0.243533000808535","0.207531079931213","0.279534921685857"
"No worries","2003","Brandenburg","Not Employed","84","0.188289259960579","0.149929572187487","0.226648947733671"
"No worries","2003","Bremen","Employed","31","0.284611143136419","0.197889308541052","0.371332977731787"
"No worries","2003","Bremen","Not Employed","20","","",""
"No worries","2003","Hamburg","Employed","95","0.428631505934967","0.357126018882793","0.50013699298714"
"No worries","2003","Hamburg","Not Employed","35","0.266549969623697","0.183543981060889","0.349555958186505"
"No worries","2003","Hesse","Employed","292","0.270567926143301","0.243169981210885","0.297965871075718"
"No worries","2003","Hesse","Not Employed","119","0.219971848756852","0.182992159053849","0.256951538459855"
"No worries","2003","Lower Saxony","Employed","346","0.282254356358454","0.256734998163273","0.307773714553635"
