"plj0046","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"No worries","2011","Single parent ","(2c_gen) general maturity certificate","37","0.533027396687389","0.416978936218557","0.649075857156222"
"No worries","2011","Single parent ","(2c_voc) vocational maturity certificate","22","","",""
"No worries","2011","Single parent ","(3a) lower tertiary education","33","0.434005611854434","0.30962951931968","0.558381704389187"
"No worries","2011","Single parent ","(3b) higher tertiary education","63","0.557627635406546","0.466455567788907","0.648799703024184"
"No worries","2011","Couple + C. LE 16 ","(0) in school","","","",""
"No worries","2011","Couple + C. LE 16 ","(1a) inadequately completed","13","","",""
"No worries","2011","Couple + C. LE 16 ","(1b) general elementary school","36","0.333405113597258","0.249406421677114","0.417403805517401"
"No worries","2011","Couple + C. LE 16 ","(1c) basic vocational qualification","129","0.232190497756913","0.19740575163589","0.266975243877936"
"No worries","2011","Couple + C. LE 16 ","(2b) intermediate general qualification","21","","",""
"No worries","2011","Couple + C. LE 16 ","(2a) intermediate vocational","292","0.282724497733511","0.255115708403907","0.310333287063116"
"No worries","2011","Couple + C. LE 16 ","(2c_gen) general maturity certificate","36","0.591304359254281","0.478534716648374","0.704074001860189"
"No worries","2011","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","163","0.468530929377784","0.41815935253122","0.518902506224348"
"No worries","2011","Couple + C. LE 16 ","(3a) lower tertiary education","155","0.52909083420819","0.471542486298271","0.586639182118108"
"No worries","2011","Couple + C. LE 16 ","(3b) higher tertiary education","302","0.590145431319902","0.548116375483171","0.632174487156633"
"No worries","2011","Couple + C. GT 16 ","(0) in school","70","0.51027640881123","0.42918965375139","0.591363163871071"
"No worries","2011","Couple + C. GT 16 ","(1a) inadequately completed","8","","",""
"No worries","2011","Couple + C. GT 16 ","(1b) general elementary school","47","0.246740587501733","0.187288790375954","0.306192384627512"
"No worries","2011","Couple + C. GT 16 ","(1c) basic vocational qualification","153","0.189690863499979","0.160309725380282","0.219072001619677"
"No worries","2011","Couple + C. GT 16 ","(2b) intermediate general qualification","52","0.375864768344317","0.293857782322284","0.45787175436635"
"No worries","2011","Couple + C. GT 16 ","(2a) intermediate vocational","191","0.259591569441373","0.227853750859204","0.291329388023543"
"No worries","2011","Couple + C. GT 16 ","(2c_gen) general maturity certificate","128","0.424743227063133","0.366845278400012","0.482641175726254"
"No worries","2011","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","87","0.362759308231974","0.300213790020862","0.425304826443085"
"No worries","2011","Couple + C. GT 16 ","(3a) lower tertiary education","76","0.418210049775533","0.351336359732471","0.485083739818594"
"No worries","2011","Couple + C. GT 16 ","(3b) higher tertiary education","178","0.494664305034708","0.443651385149853","0.545677224919562"
"No worries","2011","Couple + C. LE and GT 16","(0) in school","51","0.570436536401214","0.475299688923943","0.665573383878484"
"No worries","2011","Couple + C. LE and GT 16","(1a) inadequately completed","5","","",""
"No worries","2011","Couple + C. LE and GT 16","(1b) general elementary school","36","0.292353921643522","0.204513989278309","0.380193854008735"
"No worries","2011","Couple + C. LE and GT 16","(1c) basic vocational qualification","57","0.252298144379849","0.194241742219436","0.310354546540261"
"No worries","2011","Couple + C. LE and GT 16","(2b) intermediate general qualification","19","","",""
"No worries","2011","Couple + C. LE and GT 16","(2a) intermediate vocational","80","0.324430920777947","0.268691885594909","0.380169955960985"
"No worries","2011","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","58","0.631564700606881","0.54016479592893","0.722964605284832"
"No worries","2011","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","31","0.265993259211422","0.170356135895432","0.361630382527413"
"No worries","2011","Couple + C. LE and GT 16","(3a) lower tertiary education","49","0.510831400440066","0.408685190856987","0.612977610023145"
"No worries","2011","Couple + C. LE and GT 16","(3b) higher tertiary education","61","0.524500734940494","0.428521033001079","0.620480436879908"
"Big worries","2012","1-pers.-HH","(0) in school","1","","",""
"Big worries","2012","1-pers.-HH","(1a) inadequately completed","15","","",""
"Big worries","2012","1-pers.-HH","(1b) general elementary school","96","0.229060929510732","0.188285030330634","0.26983682869083"
"Big worries","2012","1-pers.-HH","(1c) basic vocational qualification","270","0.279622805950728","0.251594538810012","0.307651073091444"
"Big worries","2012","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Big worries","2012","1-pers.-HH","(2a) intermediate vocational","165","0.213087077984761","0.184459888441727","0.241714267527796"
"Big worries","2012","1-pers.-HH","(2c_gen) general maturity certificate","16","","",""
"Big worries","2012","1-pers.-HH","(2c_voc) vocational maturity certificate","39","0.149441639722445","0.107149988843848","0.191733290601043"
"Big worries","2012","1-pers.-HH","(3a) lower tertiary education","46","0.144444569233498","0.10562349941611","0.183265639050885"
"Big worries","2012","1-pers.-HH","(3b) higher tertiary education","43","0.0715748402061445","0.0489115196947705","0.0942381607175185"
"Big worries","2012","(Married) couple without C. ","(0) in school","1","","",""
"Big worries","2012","(Married) couple without C. ","(1a) inadequately completed","20","","",""
"Big worries","2012","(Married) couple without C. ","(1b) general elementary school","141","0.236626754318801","0.20221556571948","0.271037942918123"
"Big worries","2012","(Married) couple without C. ","(1c) basic vocational qualification","627","0.235457932090284","0.21923327932955","0.251682584851019"
"Big worries","2012","(Married) couple without C. ","(2b) intermediate general qualification","25","","",""
"Big worries","2012","(Married) couple without C. ","(2a) intermediate vocational","416","0.243302677635849","0.223766260293595","0.262839094978102"
"Big worries","2012","(Married) couple without C. ","(2c_gen) general maturity certificate","13","","",""
"Big worries","2012","(Married) couple without C. ","(2c_voc) vocational maturity certificate","76","0.134065878482568","0.105590578896797","0.162541178068338"
"Big worries","2012","(Married) couple without C. ","(3a) lower tertiary education","100","0.122255152798809","0.0993541474226934","0.145156158174925"
"Big worries","2012","(Married) couple without C. ","(3b) higher tertiary education","103","0.0744550679827374","0.0601020769675006","0.0888080589979741"
"Big worries","2012","Single parent ","(0) in school","3","","",""
"Big worries","2012","Single parent ","(1a) inadequately completed","4","","",""
"Big worries","2012","Single parent ","(1b) general elementary school","41","0.251811561065293","0.181404698426166","0.32221842370442"
"Big worries","2012","Single parent ","(1c) basic vocational qualification","55","0.269320825403029","0.211739852218939","0.32690179858712"
"Big worries","2012","Single parent ","(2b) intermediate general qualification","13","","",""
"Big worries","2012","Single parent ","(2a) intermediate vocational","71","0.275745216495301","0.221529210943134","0.329961222047468"
"Big worries","2012","Single parent ","(2c_gen) general maturity certificate","7","","",""
"Big worries","2012","Single parent ","(2c_voc) vocational maturity certificate","11","","",""
"Big worries","2012","Single parent ","(3a) lower tertiary education","8","","",""
"Big worries","2012","Single parent ","(3b) higher tertiary education","10","","",""
"Big worries","2012","Couple + C. LE 16 ","(0) in school","","","",""
"Big worries","2012","Couple + C. LE 16 ","(1a) inadequately completed","12","","",""
"Big worries","2012","Couple + C. LE 16 ","(1b) general elementary school","32","0.308978728026755","0.228930245212471","0.389027210841039"
"Big worries","2012","Couple + C. LE 16 ","(1c) basic vocational qualification","138","0.237082156635243","0.201178223269593","0.272986090000892"
"Big worries","2012","Couple + C. LE 16 ","(2b) intermediate general qualification","18","","",""
"Big worries","2012","Couple + C. LE 16 ","(2a) intermediate vocational","207","0.222917661835956","0.196833047361403","0.249002276310509"
"Big worries","2012","Couple + C. LE 16 ","(2c_gen) general maturity certificate","16","","",""
"Big worries","2012","Couple + C. LE 16 ","(2c_voc) vocational maturity certificate","41","0.0982109484621497","0.0676804362491413","0.128741460675158"
"Big worries","2012","Couple + C. LE 16 ","(3a) lower tertiary education","26","","",""
"Big worries","2012","Couple + C. LE 16 ","(3b) higher tertiary education","20","","",""
"Big worries","2012","Couple + C. GT 16 ","(0) in school","20","","",""
"Big worries","2012","Couple + C. GT 16 ","(1a) inadequately completed","7","","",""
"Big worries","2012","Couple + C. GT 16 ","(1b) general elementary school","41","0.234142055240797","0.171222261405348","0.297061849076245"
"Big worries","2012","Couple + C. GT 16 ","(1c) basic vocational qualification","159","0.248240260744581","0.21500482450362","0.281475696985541"
"Big worries","2012","Couple + C. GT 16 ","(2b) intermediate general qualification","23","","",""
"Big worries","2012","Couple + C. GT 16 ","(2a) intermediate vocational","134","0.188994004055133","0.160417012645813","0.217570995464453"
"Big worries","2012","Couple + C. GT 16 ","(2c_gen) general maturity certificate","30","0.14693638904795","0.10296159569804","0.190911182397859"
"Big worries","2012","Couple + C. GT 16 ","(2c_voc) vocational maturity certificate","31","0.103197026879134","0.0616541476352717","0.144739906122996"
"Big worries","2012","Couple + C. GT 16 ","(3a) lower tertiary education","26","","",""
"Big worries","2012","Couple + C. GT 16 ","(3b) higher tertiary education","28","","",""
"Big worries","2012","Couple + C. LE and GT 16","(0) in school","5","","",""
"Big worries","2012","Couple + C. LE and GT 16","(1a) inadequately completed","3","","",""
"Big worries","2012","Couple + C. LE and GT 16","(1b) general elementary school","16","","",""
"Big worries","2012","Couple + C. LE and GT 16","(1c) basic vocational qualification","46","0.214994003763264","0.15657946507299","0.273408542453538"
"Big worries","2012","Couple + C. LE and GT 16","(2b) intermediate general qualification","17","","",""
"Big worries","2012","Couple + C. LE and GT 16","(2a) intermediate vocational","45","0.188943442695503","0.137564265910714","0.240322619480291"
"Big worries","2012","Couple + C. LE and GT 16","(2c_gen) general maturity certificate","13","","",""
"Big worries","2012","Couple + C. LE and GT 16","(2c_voc) vocational maturity certificate","12","","",""
"Big worries","2012","Couple + C. LE and GT 16","(3a) lower tertiary education","6","","",""
"Big worries","2012","Couple + C. LE and GT 16","(3b) higher tertiary education","7","","",""
"Some worries","2012","1-pers.-HH","(0) in school","","","",""
"Some worries","2012","1-pers.-HH","(1a) inadequately completed","21","","",""
"Some worries","2012","1-pers.-HH","(1b) general elementary school","188","0.495701126709585","0.447186581846436","0.544215671572735"
