"plj0046","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Some worries","2003","Saxony-Anhalt","Single parent ","23","","","","2"
"Some worries","2003","Saxony-Anhalt","Couple + C. LE 16 ","64","0.571467914069848","0.484366572042759","0.658569256096938","2"
"Some worries","2003","Thuringia","Couple + C. GT 16 ","109","0.52700325398161","0.460421238049343","0.593585269913877","2"
"Some worries","2003","Thuringia","Couple + C. LE and GT 16","49","0.579093118144213","0.475941992844049","0.682244243444377","2"
"Big worries","2004","Schleswig-Holstein","1-pers.-HH","15","","","","1"
"Big worries","2004","Schleswig-Holstein","(Married) couple without C. ","55","0.203440812908133","0.154603034043569","0.252278591772696","1"
"Big worries","2004","Schleswig-Holstein","Single parent ","8","","","","1"
"Big worries","2004","Schleswig-Holstein","Couple + C. LE 16 ","21","","","","1"
"Big worries","2004","Schleswig-Holstein","Couple + C. GT 16 ","22","","","","1"
"Big worries","2004","Schleswig-Holstein","Couple + C. LE and GT 16","12","","","","1"
"Big worries","2004","Hamburg","1-pers.-HH","20","","","","1"
"Big worries","2004","Hamburg","(Married) couple without C. ","28","","","","1"
"Big worries","2004","Hamburg","Single parent ","2","","","","1"
"Big worries","2004","Hamburg","Couple + C. LE 16 ","11","","","","1"
"Big worries","2004","Hamburg","Couple + C. GT 16 ","8","","","","1"
"Big worries","2004","Hamburg","Couple + C. LE and GT 16","4","","","","1"
"Big worries","2004","Lower Saxony","1-pers.-HH","70","0.33982206742767","0.278609518588637","0.401034616266704","1"
"Big worries","2004","Lower Saxony","(Married) couple without C. ","209","0.376553630598877","0.337945091083974","0.415162170113781","1"
"Big worries","2004","Lower Saxony","Single parent ","18","","","","1"
"Big worries","2004","Lower Saxony","Couple + C. LE 16 ","107","0.306369288259335","0.260381639091993","0.352356937426677","1"
"Big worries","2004","Lower Saxony","Couple + C. GT 16 ","104","0.302112987672557","0.253730599934106","0.350495375411008","1"
"Big worries","2004","Lower Saxony","Couple + C. LE and GT 16","36","0.302291633737636","0.230224737052911","0.374358530422361","1"
"Big worries","2004","Bremen","1-pers.-HH","8","","","","1"
"Big worries","2004","Bremen","(Married) couple without C. ","24","","","","1"
"Big worries","2004","Bremen","Single parent ","4","","","","1"
"Big worries","2004","Bremen","Couple + C. LE 16 ","5","","","","1"
"Big worries","2004","Bremen","Couple + C. GT 16 ","5","","","","1"
"Big worries","2004","Bremen","Couple + C. LE and GT 16","2","","","","1"
"Big worries","2004","North Rhine-Westphalia","1-pers.-HH","189","0.342078207747673","0.303667781827734","0.380488633667611","1"
"Big worries","2004","North Rhine-Westphalia","(Married) couple without C. ","617","0.40409834744437","0.380038629283708","0.428158065605032","1"
"Big worries","2004","North Rhine-Westphalia","Single parent ","61","0.354579666222615","0.287945996614509","0.421213335830721","1"
"Big worries","2004","North Rhine-Westphalia","Couple + C. LE 16 ","247","0.295157623065332","0.264831896941636","0.325483349189029","1"
"Big worries","2004","North Rhine-Westphalia","Couple + C. GT 16 ","251","0.322788142378108","0.290247017574237","0.355329267181979","1"
"Big worries","2004","North Rhine-Westphalia","Couple + C. LE and GT 16","103","0.267201030134108","0.221617779234973","0.312784281033243","1"
"Big worries","2004","Hesse","1-pers.-HH","47","0.274643852045931","0.208889871794118","0.340397832297743","1"
"Big worries","2004","Hesse","(Married) couple without C. ","171","0.36056202782031","0.31909206159723","0.402031994043391","1"
"Big worries","2004","Hesse","Single parent ","13","","","","1"
"Big worries","2004","Hesse","Couple + C. LE 16 ","79","0.239527035621547","0.191940070247225","0.287114000995869","1"
"Big worries","2004","Hesse","Couple + C. GT 16 ","68","0.413555906963329","0.347263989212375","0.479847824714282","1"
"Big worries","2004","Hesse","Couple + C. LE and GT 16","39","0.376705791511102","0.284022566775585","0.469389016246618","1"
"Big worries","2004","Rhineland-Palatinate,Saarland","1-pers.-HH","49","0.25021888191606","0.18797181272858","0.312465951103539","1"
"Big worries","2004","Rhineland-Palatinate,Saarland","(Married) couple without C. ","104","0.33034924181032","0.283245051422687","0.377453432197954","1"
"Big worries","2004","Rhineland-Palatinate,Saarland","Single parent ","18","","","","1"
"Big worries","2004","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","64","0.213982723107945","0.165064394513617","0.262901051702273","1"
"Big worries","2004","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","56","0.329797627186816","0.263979306214991","0.395615948158642","1"
"Big worries","2004","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","31","0.356935874595558","0.274894168290839","0.438977580900277","1"
"Big worries","2004","Baden-Württemberg","1-pers.-HH","86","0.305035964113608","0.254510601635953","0.355561326591263","1"
"Big worries","2004","Baden-Württemberg","(Married) couple without C. ","250","0.317377873433572","0.285164262394616","0.349591484472528","1"
"Big worries","2004","Baden-Württemberg","Single parent ","35","0.31213996196315","0.233390608519543","0.390889315406758","1"
"Big worries","2004","Baden-Württemberg","Couple + C. LE 16 ","167","0.349348074935042","0.310208671671153","0.388487478198931","1"
"Big worries","2004","Baden-Württemberg","Couple + C. GT 16 ","119","0.270757462725753","0.228709432136723","0.312805493314784","1"
"Big worries","2004","Baden-Württemberg","Couple + C. LE and GT 16","54","0.252568164484127","0.201585669009195","0.303550659959059","1"
"Big worries","2004","Bavaria","1-pers.-HH","136","0.380435421995757","0.332127763022514","0.428743080969001","1"
"Big worries","2004","Bavaria","(Married) couple without C. ","331","0.39354116843107","0.36276559454586","0.424316742316281","1"
"Big worries","2004","Bavaria","Single parent ","43","0.31105273497098","0.240631433133976","0.381474036807983","1"
"Big worries","2004","Bavaria","Couple + C. LE 16 ","151","0.258870906300911","0.224224957548739","0.293516855053082","1"
"Big worries","2004","Bavaria","Couple + C. GT 16 ","191","0.367036740852788","0.328078131259183","0.405995350446393","1"
"Big worries","2004","Bavaria","Couple + C. LE and GT 16","81","0.356387260883023","0.295412891182127","0.417361630583919","1"
"Big worries","2004","Berlin","1-pers.-HH","64","0.314543324622105","0.249034519494043","0.380052129750167","1"
"Big worries","2004","Berlin","(Married) couple without C. ","101","0.477009703566753","0.41301403438286","0.541005372750646","1"
"Big worries","2004","Berlin","Single parent ","21","","","","1"
"Big worries","2004","Berlin","Couple + C. LE 16 ","32","0.287500082987901","0.207838552739442","0.36716161323636","1"
"Big worries","2004","Berlin","Couple + C. GT 16 ","47","0.374718962047325","0.288825790275248","0.460612133819403","1"
"Big worries","2004","Berlin","Couple + C. LE and GT 16","17","","","","1"
"Big worries","2004","Brandenburg","1-pers.-HH","31","0.189403763137671","0.119297945091373","0.25950958118397","1"
"Big worries","2004","Brandenburg","(Married) couple without C. ","125","0.371229834825898","0.320542112455654","0.421917557196141","1"
"Big worries","2004","Brandenburg","Single parent ","18","","","","1"
"Big worries","2004","Brandenburg","Couple + C. LE 16 ","40","0.362366355510987","0.277761206505695","0.446971504516279","1"
"Big worries","2004","Brandenburg","Couple + C. GT 16 ","55","0.415056473587124","0.342467271385259","0.48764567578899","1"
"Big worries","2004","Brandenburg","Couple + C. LE and GT 16","20","","","","1"
"Big worries","2004","Mecklenburg-Western Pomerania","1-pers.-HH","29","","","","1"
"Big worries","2004","Mecklenburg-Western Pomerania","(Married) couple without C. ","58","0.323641989582599","0.25392384998795","0.393360129177248","1"
"Big worries","2004","Mecklenburg-Western Pomerania","Single parent ","8","","","","1"
"Big worries","2004","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","23","","","","1"
"Big worries","2004","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","32","0.418404859152565","0.321720363634039","0.51508935467109","1"
"Big worries","2004","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","10","","","","1"
"Big worries","2004","Saxony","1-pers.-HH","59","0.270275351453671","0.210066869644463","0.33048383326288","1"
"Big worries","2004","Saxony","(Married) couple without C. ","203","0.365492828123321","0.32581959695738","0.405166059289262","1"
"Big worries","2004","Saxony","Single parent ","24","","","","1"
"Big worries","2004","Saxony","Couple + C. LE 16 ","90","0.358392134798251","0.295734945876588","0.421049323719913","1"
"Big worries","2004","Saxony","Couple + C. GT 16 ","113","0.397985639420342","0.345412598194214","0.450558680646469","1"
"Big worries","2004","Saxony","Couple + C. LE and GT 16","34","0.32375340760488","0.236313142149595","0.411193673060165","1"
"Big worries","2004","Saxony-Anhalt","1-pers.-HH","39","0.391896479445151","0.301487093494501","0.482305865395802","1"
"Big worries","2004","Saxony-Anhalt","(Married) couple without C. ","110","0.394865872613491","0.34105511790547","0.448676627321511","1"
"Big worries","2004","Saxony-Anhalt","Single parent ","12","","","","1"
"Big worries","2004","Saxony-Anhalt","Couple + C. LE 16 ","48","0.427714054305936","0.340280358546972","0.515147750064901","1"
"Big worries","2004","Saxony-Anhalt","Couple + C. GT 16 ","80","0.328435833853938","0.267341042352373","0.389530625355504","1"
"Big worries","2004","Saxony-Anhalt","Couple + C. LE and GT 16","24","","","","1"
"Big worries","2004","Thuringia","1-pers.-HH","44","0.319028676984604","0.233840672724127","0.404216681245081","1"
"Big worries","2004","Thuringia","(Married) couple without C. ","120","0.428653739079727","0.372371305264024","0.48493617289543","1"
"Big worries","2004","Thuringia","Single parent ","18","","","","1"
"Big worries","2004","Thuringia","Couple + C. LE 16 ","55","0.413381352857127","0.332099815771034","0.49466288994322","1"
"Big worries","2004","Thuringia","Couple + C. GT 16 ","59","0.269005138396895","0.210933840611507","0.327076436182284","1"
"Big worries","2004","Thuringia","Couple + C. LE and GT 16","24","","","","1"
"No worries","2004","Schleswig-Holstein","1-pers.-HH","42","0.463691593712838","0.361791146312278","0.565592041113398","3"
"No worries","2004","Schleswig-Holstein","(Married) couple without C. ","100","0.292320848417657","0.23714158062356","0.347500116211754","3"
"No worries","2004","Schleswig-Holstein","Single parent ","12","","","","3"
"No worries","2004","Schleswig-Holstein","Couple + C. LE 16 ","68","0.515176380029828","0.427912870558911","0.602439889500745","3"
"No worries","2004","Schleswig-Holstein","Couple + C. GT 16 ","35","0.266331828842038","0.176971339345925","0.355692318338151","3"
"No worries","2004","Schleswig-Holstein","Couple + C. LE and GT 16","32","0.49400154132711","0.371512607917662","0.616490474736559","3"
"No worries","2004","Hamburg","1-pers.-HH","19","","","","3"
"No worries","2004","Hamburg","(Married) couple without C. ","32","0.237359391952239","0.155589279521063","0.319129504383414","3"
"No worries","2004","Hamburg","Single parent ","3","","","","3"
"No worries","2004","Hamburg","Couple + C. LE 16 ","26","","","","3"
"No worries","2004","Hamburg","Couple + C. GT 16 ","7","","","","3"
"No worries","2004","Hamburg","Couple + C. LE and GT 16","11","","","","3"
"No worries","2004","Baden-Württemberg","Couple + C. GT 16 ","97","0.236798977246556","0.196570941448756","0.277027013044356","3"
"No worries","2004","Baden-Württemberg","Couple + C. LE and GT 16","73","0.184979018739433","0.139418189541859","0.230539847937006","3"
"No worries","2004","Bavaria","1-pers.-HH","78","0.198523481906679","0.158833255940461","0.238213707872896","3"
"No worries","2004","Bavaria","(Married) couple without C. ","186","0.179512435535534","0.155335921355041","0.203688949716028","3"
"No worries","2004","Bavaria","Single parent ","50","0.285556770706123","0.216846107506046","0.354267433906201","3"
"No worries","2004","Berlin","Couple + C. LE 16 ","39","0.328798969966118","0.246113579852967","0.411484360079268","3"
"No worries","2004","Berlin","Couple + C. GT 16 ","21","","","","3"
"No worries","2004","Berlin","Couple + C. LE and GT 16","16","","","","3"
"No worries","2004","Brandenburg","1-pers.-HH","27","","","","3"
"No worries","2004","Brandenburg","(Married) couple without C. ","63","0.16010029308358","0.121628258375378","0.198572327791781","3"
"No worries","2004","Brandenburg","Single parent ","8","","","","3"
"No worries","2004","Brandenburg","Couple + C. LE 16 ","31","0.245836875608971","0.170050103698605","0.321623647519336","3"
"No worries","2004","Lower Saxony","1-pers.-HH","65","0.279609750813766","0.221607580775631","0.337611920851901","3"
"No worries","2004","Lower Saxony","(Married) couple without C. ","111","0.141205822092951","0.113457210930839","0.168954433255062","3"
"No worries","2004","Lower Saxony","Single parent ","28","","","","3"
"No worries","2004","Lower Saxony","Couple + C. LE 16 ","91","0.247782788172172","0.204714100407328","0.290851475937015","3"
"No worries","2004","Lower Saxony","Couple + C. GT 16 ","85","0.190663935434303","0.14927266421949","0.232055206649116","3"
"No worries","2004","Lower Saxony","Couple + C. LE and GT 16","46","0.223498964381538","0.158126543362984","0.288871385400092","3"
"No worries","2004","Bremen","1-pers.-HH","8","","","","3"
"No worries","2004","Bremen","(Married) couple without C. ","14","","","","3"
"No worries","2004","Bremen","Single parent ","1","","","","3"
"No worries","2004","Bremen","Couple + C. LE 16 ","12","","","","3"
"No worries","2004","Bremen","Couple + C. GT 16 ","5","","","","3"
"No worries","2004","Bremen","Couple + C. LE and GT 16","5","","","","3"
"No worries","2004","North Rhine-Westphalia","1-pers.-HH","131","0.223479036775942","0.189750750862052","0.257207322689831","3"
"No worries","2004","North Rhine-Westphalia","(Married) couple without C. ","312","0.175790380002465","0.157127610356575","0.194453149648355","3"
"No worries","2004","North Rhine-Westphalia","Single parent ","50","0.278918927536028","0.216452518998836","0.34138533607322","3"
"No worries","2004","North Rhine-Westphalia","Couple + C. LE 16 ","207","0.227858435822786","0.199970316741294","0.255746554904277","3"
