"plj0046","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Big worries","2006","Couple + C. GT 16 ","in school","31","0.166648414020528","0.112357953053557","0.2209388749875","1"
"Big worries","2006","Couple + C. GT 16 ","inadequately","14","","","","1"
"Big worries","2006","Couple + C. GT 16 ","general elemantary","158","0.395164963329962","0.349010134765899","0.441319791894024","1"
"Big worries","2006","Couple + C. GT 16 ","middle vocational","700","0.403653751848345","0.381217657623385","0.426089846073304","1"
"Big worries","2006","Couple + C. GT 16 ","vocational + Abi","38","0.264263590168229","0.197587021802406","0.330940158534052","1"
"Big worries","2006","Couple + C. GT 16 ","higher vocational","89","0.48521000322249","0.417614412739112","0.552805593705868","1"
"Big worries","2006","Couple + C. GT 16 ","higher education","170","0.278001652144046","0.24371793039358","0.312285373894513","1"
"Big worries","2006","Couple + C. LE and GT 16","in school","27","","","","1"
"Big worries","2006","Couple + C. LE and GT 16","inadequately","9","","","","1"
"Big worries","2006","Couple + C. LE and GT 16","general elemantary","58","0.322725958303711","0.260947663702287","0.384504252905136","1"
"Big worries","2006","Couple + C. LE and GT 16","middle vocational","225","0.391498659234768","0.352638221508086","0.430359096961449","1"
"Big worries","2006","Couple + C. LE and GT 16","vocational + Abi","11","","","","1"
"Big worries","2006","Couple + C. LE and GT 16","higher vocational","35","0.476019972578949","0.378620331103978","0.57341961405392","1"
"Big worries","2006","Couple + C. LE and GT 16","higher education","48","0.207811380084353","0.158205804606822","0.257416955561884","1"
"Big worries","2006","Single parent ","in school","12","","","","1"
"Big worries","2006","Single parent ","inadequately","2","","","","1"
"Big worries","2006","Single parent ","general elemantary","58","0.256807533061415","0.197436999423199","0.316178066699631","1"
"Big worries","2006","Single parent ","middle vocational","204","0.366749923326374","0.327664546009159","0.405835300643589","1"
"Big worries","2006","Single parent ","vocational + Abi","11","","","","1"
"Big worries","2006","Single parent ","higher vocational","16","","","","1"
"Big worries","2006","Single parent ","higher education","24","","","","1"
"Big worries","2006","Couple + C. LE 16 ","in school","","","","","1"
"Big worries","2006","Couple + C. LE 16 ","inadequately","9","","","","1"
"Big worries","2006","Couple + C. LE 16 ","general elemantary","97","0.323777211849891","0.267756485628588","0.379797938071193","1"
"Big worries","2006","Couple + C. LE 16 ","middle vocational","722","0.398708533994761","0.376669162253923","0.4207479057356","1"
"Big worries","2006","Couple + C. LE 16 ","vocational + Abi","87","0.24240060558089","0.198437504576687","0.286363706585094","1"
"Big worries","2006","Couple + C. LE 16 ","higher vocational","121","0.317698924480026","0.271958261490447","0.363439587469605","1"
"Big worries","2006","Couple + C. LE 16 ","higher education","141","0.148307468378247","0.125404057991734","0.17121087876476","1"
"Big worries","2006","1-pers.-HH","vocational + Abi","52","0.241167881566662","0.180017136490269","0.302318626643055","1"
"Big worries","2006","1-pers.-HH","higher vocational","66","0.310525525225926","0.250066021109153","0.370985029342699","1"
"Big worries","2006","1-pers.-HH","higher education","132","0.235988269989214","0.203219249858493","0.268757290119934","1"
"Big worries","2006","(Married) couple without C. ","in school","2","","","","1"
"Big worries","2006","(Married) couple without C. ","inadequately","19","","","","1"
"Big worries","2006","(Married) couple without C. ","general elemantary","289","0.42663243510757","0.390925066825969","0.462339803389171","1"
"Big worries","2006","(Married) couple without C. ","middle vocational","1728","0.422826935902355","0.407773359849766","0.437880511954944","1"
"Big worries","2006","(Married) couple without C. ","vocational + Abi","93","0.227755690165723","0.184312815611226","0.27119856472022","1"
"Big worries","2006","(Married) couple without C. ","higher vocational","228","0.366307724477958","0.328626022170715","0.403989426785201","1"
"Big worries","2006","(Married) couple without C. ","higher education","437","0.225803789724669","0.206838168799585","0.244769410649753","1"
"Big worries","2006","1-pers.-HH","in school","2","","","","1"
"Big worries","2006","1-pers.-HH","inadequately","6","","","","1"
"Big worries","2006","1-pers.-HH","general elemantary","149","0.310666872259784","0.269353883056734","0.351979861462833","1"
"Big worries","2006","1-pers.-HH","middle vocational","611","0.362350722371043","0.33951452358195","0.385186921160136","1"
"No worries","2006","Couple + C. GT 16 ","higher education","174","0.272085586091758","0.23802994198861","0.306141230194905","3"
"No worries","2006","Couple + C. LE and GT 16","in school","59","0.456931268846284","0.373210834061818","0.540651703630751","3"
"No worries","2006","Couple + C. LE and GT 16","inadequately","9","","","","3"
"No worries","2006","Couple + C. LE and GT 16","general elemantary","63","0.260245576489264","0.202266377085216","0.318224775893313","3"
"No worries","2006","Couple + C. LE and GT 16","middle vocational","115","0.189836729815592","0.158612755867149","0.221060703764036","3"
"No worries","2006","Couple + C. LE and GT 16","vocational + Abi","16","","","","3"
"No worries","2006","Couple + C. LE and GT 16","higher vocational","25","","","","3"
"No worries","2006","Couple + C. LE and GT 16","higher education","88","0.345268087309412","0.287139267756601","0.403396906862223","3"
"No worries","2006","Couple + C. GT 16 ","in school","68","0.328376776257762","0.259960745636035","0.39679280687949","3"
"No worries","2006","Couple + C. GT 16 ","inadequately","9","","","","3"
"No worries","2006","Couple + C. GT 16 ","general elemantary","105","0.235237782098123","0.195194819084272","0.275280745111973","3"
"No worries","2006","Couple + C. GT 16 ","middle vocational","313","0.155525986841364","0.138953482534906","0.172098491147822","3"
"No worries","2006","Couple + C. GT 16 ","vocational + Abi","36","0.158615145716854","0.103373943390338","0.21385634804337","3"
"No worries","2006","Couple + C. GT 16 ","higher vocational","28","","","","3"
"No worries","2006","Couple + C. LE 16 ","inadequately","8","","","","3"
"No worries","2006","Couple + C. LE 16 ","general elemantary","55","0.186411781085491","0.139786689533074","0.233036872637909","3"
"No worries","2006","Couple + C. LE 16 ","middle vocational","306","0.143155214845098","0.127390591821089","0.158919837869107","3"
"No worries","2006","Couple + C. LE 16 ","vocational + Abi","106","0.278222511815836","0.232249870269348","0.324195153362325","3"
"No worries","2006","Couple + C. LE 16 ","higher vocational","89","0.235277538254583","0.193605119166563","0.276949957342603","3"
"No worries","2006","Couple + C. LE 16 ","higher education","371","0.392354210420727","0.360888203787653","0.4238202170538","3"
"No worries","2006","Single parent ","in school","14","","","","3"
"No worries","2006","Single parent ","inadequately","8","","","","3"
"No worries","2006","Single parent ","general elemantary","56","0.303988266864268","0.24147774643337","0.366498787295165","3"
"No worries","2006","Single parent ","middle vocational","122","0.209496177607182","0.176491027953896","0.242501327260467","3"
"No worries","2006","Single parent ","vocational + Abi","9","","","","3"
"No worries","2006","Single parent ","higher vocational","15","","","","3"
"No worries","2006","Single parent ","higher education","52","0.322327475755627","0.247283893140403","0.397371058370852","3"
"No worries","2006","Couple + C. LE 16 ","in school","","","","","3"
"No worries","2006","1-pers.-HH","in school","","","","","3"
"No worries","2006","1-pers.-HH","inadequately","8","","","","3"
"No worries","2006","1-pers.-HH","general elemantary","106","0.225341375163917","0.188042114593797","0.262640635734037","3"
"No worries","2006","1-pers.-HH","middle vocational","342","0.201350642639327","0.182299418066702","0.220401867211952","3"
"No worries","2006","1-pers.-HH","vocational + Abi","58","0.362204317650292","0.293499567384357","0.430909067916228","3"
"No worries","2006","1-pers.-HH","higher vocational","50","0.220484390512721","0.166314474246302","0.274654306779141","3"
"No worries","2006","1-pers.-HH","higher education","241","0.364909580633379","0.327757884388525","0.402061276878232","3"
"No worries","2006","(Married) couple without C. ","in school","3","","","","3"
"No worries","2006","(Married) couple without C. ","inadequately","25","","","","3"
"No worries","2006","(Married) couple without C. ","general elemantary","119","0.162653999378313","0.136010013462305","0.189297985294321","3"
"No worries","2006","(Married) couple without C. ","middle vocational","579","0.142717242193288","0.132058508843343","0.153375975543233","3"
"No worries","2006","(Married) couple without C. ","vocational + Abi","95","0.27123327162434","0.225178744509832","0.317287798738848","3"
"No worries","2006","(Married) couple without C. ","higher vocational","121","0.191018515443873","0.160273459131089","0.221763571756657","3"
"No worries","2006","(Married) couple without C. ","higher education","567","0.325836541283588","0.304576777728734","0.347096304838442","3"
"Some worries","2006","Couple + C. GT 16 ","higher vocational","93","0.383251519530187","0.317495664328027","0.449007374732347","2"
"Some worries","2006","Couple + C. GT 16 ","higher education","312","0.449912761764196","0.411843354741858","0.487982168786534","2"
"Some worries","2006","Couple + C. LE and GT 16","in school","50","0.353359247723236","0.273021731025247","0.433696764421226","2"
"Some worries","2006","Couple + C. LE and GT 16","inadequately","9","","","","2"
"Some worries","2006","Couple + C. LE and GT 16","general elemantary","99","0.417028465207024","0.351874136389698","0.482182794024351","2"
"Some worries","2006","Couple + C. LE and GT 16","middle vocational","266","0.41866461094964","0.379385804202198","0.457943417697082","2"
"Some worries","2006","Couple + C. LE and GT 16","vocational + Abi","41","0.597971148430493","0.481434543820316","0.71450775304067","2"
"Some worries","2006","Couple + C. LE and GT 16","higher vocational","41","0.34139063943808","0.248915039371539","0.43386623950462","2"
"Some worries","2006","Couple + C. LE and GT 16","higher education","121","0.446920532606235","0.386136368159936","0.507704697052535","2"
"Some worries","2006","Couple + C. GT 16 ","in school","82","0.504974809721709","0.432136927451637","0.577812691991781","2"
"Some worries","2006","Couple + C. GT 16 ","inadequately","20","","","","2"
"Some worries","2006","Couple + C. GT 16 ","general elemantary","168","0.369597254571915","0.324026851269989","0.415167657873842","2"
"Some worries","2006","Couple + C. GT 16 ","middle vocational","824","0.440820261310291","0.418116385627284","0.463524136993299","2"
"Some worries","2006","Couple + C. GT 16 ","vocational + Abi","94","0.577121264114917","0.502418802668769","0.651823725561066","2"
"Some worries","2006","Single parent ","in school","33","0.616574058156126","0.492507293862218","0.740640822450035","2"
"Some worries","2006","Single parent ","inadequately","13","","","","2"
"Some worries","2006","Single parent ","general elemantary","94","0.439204200074317","0.371758845530114","0.50664955461852","2"
"Some worries","2006","Single parent ","middle vocational","258","0.423753899066444","0.383676223893572","0.463831574239317","2"
"Some worries","2006","Single parent ","vocational + Abi","25","","","","2"
"Some worries","2006","Single parent ","higher vocational","24","","","","2"
