"pli0095_h","year","bula_h","e11102","n","percent","lower_confidence","upper_confidence","value"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Not Employed","47","0.161408642950648","0.117686421145954","0.205130864755341","2"
"Min 1x per week","1996","Rhineland-Palatinate,Saarland","Employed","52","0.112039700445424","0.0819460681918389","0.142133332699009","2"
"Min 1x per week","1996","Baden-Württemberg","Not Employed","99","0.157342011102053","0.128010444631713","0.186673577572393","2"
"Min 1x per week","1996","Bavaria","Not Employed","81","0.144848997199352","0.115408775921363","0.174289218477342","2"
"Min 1x per week","1996","Bavaria","Employed","115","0.11789922418034","0.0989106311571031","0.136887817203576","2"
"Min 1x per week","1996","Baden-Württemberg","Employed","173","0.136229757950927","0.116157937008813","0.156301578893041","2"
"Min 1x per week","1996","Berlin","Not Employed","25","","","","2"
"Min 1x per week","1996","Berlin","Employed","41","0.109831799471575","0.0771207392716337","0.142542859671515","2"
"Min 1x per week","1996","Brandenburg","Not Employed","26","","","","2"
"Min 1x per week","1996","Brandenburg","Employed","33","0.0732483613397039","0.0475869146764593","0.0989098080029485","2"
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Employed","18","","","","2"
"Min 1x per week","1996","Saxony-Anhalt","Employed","39","0.0965877305708715","0.0686024168522674","0.124573044289476","2"
"Min 1x per week","1996","Thuringia","Not Employed","29","","","","2"
"Min 1x per week","1996","Mecklenburg-Western Pomerania","Not Employed","15","","","","2"
"Min 1x per week","1996","Saxony-Anhalt","Not Employed","41","0.154687838732995","0.109683032627619","0.199692644838372","2"
"Min 1x per week","1996","Thuringia","Employed","48","0.11937094017094","0.0886902405708319","0.150051639771048","2"
"Min 1x per week","1996","Saxony","Not Employed","46","0.114782808834868","0.0831874671689045","0.146378150500832","2"
"Min 1x per week","1996","Saxony","Employed","78","0.105254337853501","0.0827446855009879","0.127763990206014","2"
"Never","1996","Hamburg","Employed","5","","","","5"
"Never","1996","Hamburg","Not Employed","16","","","","5"
"Never","1996","Schleswig-Holstein","Employed","12","","","","5"
"Never","1996","Schleswig-Holstein","Not Employed","14","","","","5"
"Never","1996","Lower Saxony","Not Employed","69","0.203360447019184","0.162676943561735","0.244043950476632","5"
"Never","1996","Lower Saxony","Employed","24","","","","5"
"Never","1996","Bremen","Not Employed","10","","","","5"
"Never","1996","Bremen","Employed","5","","","","5"
"Never","1996","North Rhine-Westphalia","Not Employed","170","0.212515259741987","0.186138087277725","0.238892432206249","5"
"Never","1996","North Rhine-Westphalia","Employed","109","0.0582520147198757","0.0468885481408064","0.0696154812989449","5"
"Never","1996","Hesse","Not Employed","77","0.283196860978974","0.233754760102562","0.332638961855386","5"
"Never","1996","Hesse","Employed","49","0.0628393914539084","0.0432745042362126","0.0824042786716041","5"
"Never","1996","Rhineland-Palatinate,Saarland","Not Employed","61","0.264211125598554","0.211812994395731","0.316609256801377","5"
"Never","1996","Baden-Württemberg","Employed","80","0.0753520152934125","0.0599070366434654","0.0907969939433596","5"
"Never","1996","Baden-Württemberg","Not Employed","80","0.183668322970625","0.152476720117229","0.214859925824021","5"
"Never","1996","Rhineland-Palatinate,Saarland","Employed","29","","","","5"
"Never","1996","Bavaria","Not Employed","111","0.24602455585502","0.209997419114189","0.282051692595851","5"
"Never","1996","Bavaria","Employed","113","0.098621064686069","0.0810654210479392","0.116176708324199","5"
"Never","1996","Berlin","Not Employed","45","0.271010159135958","0.208139067614614","0.333881250657302","5"
"Never","1996","Berlin","Employed","26","","","","5"
"Never","1996","Brandenburg","Not Employed","28","","","","5"
"Never","1996","Brandenburg","Employed","9","","","","5"
"Never","1996","Mecklenburg-Western Pomerania","Not Employed","8","","","","5"
"Never","1996","Mecklenburg-Western Pomerania","Employed","8","","","","5"
"Never","1996","Saxony","Not Employed","68","0.239243513029455","0.196956926440516","0.281530099618394","5"
"Never","1996","Saxony","Employed","29","","","","5"
"Never","1996","Saxony-Anhalt","Not Employed","38","0.212634306493947","0.161709760926499","0.263558852061394","5"
"Never","1996","Saxony-Anhalt","Employed","9","","","","5"
"Never","1996","Thuringia","Not Employed","25","","","","5"
"Never","1996","Thuringia","Employed","15","","","","5"
"Rarely","1996","Schleswig-Holstein","Employed","95","0.559684250997097","0.487162965889798","0.632205536104395","4"
"Rarely","1996","Lower Saxony","Not Employed","170","0.478123803536062","0.427633486736983","0.528614120335141","4"
"Rarely","1996","Schleswig-Holstein","Not Employed","56","0.540657318954673","0.445337571028599","0.635977066880747","4"
"Rarely","1996","Hamburg","Not Employed","14","","","","4"
"Rarely","1996","Hamburg","Employed","34","0.498388874481737","0.388824125714104","0.60795362324937","4"
"Rarely","1996","Lower Saxony","Employed","347","0.543419583407241","0.505786756622673","0.58105241019181","4"
"Rarely","1996","Bremen","Not Employed","24","","","","4"
"Rarely","1996","Bremen","Employed","19","","","","4"
"Rarely","1996","North Rhine-Westphalia","Not Employed","364","0.400875472563248","0.369276322774833","0.432474622351664","4"
"Rarely","1996","North Rhine-Westphalia","Employed","808","0.522586931622543","0.498353526772724","0.546820336472362","4"
"Rarely","1996","Hesse","Not Employed","109","0.333902214222193","0.282149707076365","0.385654721368021","4"
"Rarely","1996","Hesse","Employed","269","0.463467546724499","0.423264217972597","0.503670875476401","4"
"Rarely","1996","Rhineland-Palatinate,Saarland","Not Employed","93","0.336271210015727","0.280127150616462","0.392415269414992","4"
"Rarely","1996","Rhineland-Palatinate,Saarland","Employed","197","0.485920709152616","0.438234848616921","0.533606569688312","4"
"Rarely","1996","Baden-Württemberg","Employed","464","0.42789540876034","0.398944767196594","0.456846050324085","4"
"Rarely","1996","Baden-Württemberg","Not Employed","227","0.389003691746487","0.349731658007471","0.428275725485503","4"
"Rarely","1996","Bavaria","Employed","529","0.486214622211579","0.45678510831607","0.515644136107089","4"
"Rarely","1996","Berlin","Not Employed","71","0.348752483425921","0.281341731540615","0.416163235311227","4"
"Rarely","1996","Bavaria","Not Employed","223","0.408763937956844","0.367641518008621","0.449886357905067","4"
"Rarely","1996","Brandenburg","Not Employed","97","0.430437280879713","0.36232494271375","0.498549619045675","4"
"Rarely","1996","Berlin","Employed","166","0.461675472351555","0.409521785155691","0.513829159547418","4"
"Rarely","1996","Brandenburg","Employed","210","0.533683784469742","0.484549712165658","0.582817856773825","4"
"Rarely","1996","Mecklenburg-Western Pomerania","Not Employed","69","0.446065867008075","0.36221457353412","0.52991716048203","4"
"Rarely","1996","Mecklenburg-Western Pomerania","Employed","143","0.556938905436649","0.496903727344726","0.616974083528571","4"
"Rarely","1996","Saxony","Not Employed","180","0.42737518149836","0.378340941880823","0.476409421115898","4"
"Rarely","1996","Saxony","Employed","348","0.48539664527416","0.448737386725356","0.522055903822963","4"
"Rarely","1996","Saxony-Anhalt","Not Employed","95","0.386181000741708","0.32558585060904","0.446776150874377","4"
"Rarely","1996","Saxony-Anhalt","Employed","226","0.520571572545377","0.4732424643198","0.567900680770954","4"
"Rarely","1996","Thuringia","Not Employed","105","0.414786460656744","0.351388751211752","0.478184170101736","4"
"Rarely","1996","Thuringia","Employed","215","0.474741942582775","0.42748837445251","0.521995510713039","4"
"Min 1x per month","1997","Hamburg","Employed","34","0.40340167621422","0.291627341193768","0.515176011234671","3"
"Min 1x per month","1997","Lower Saxony","Employed","205","0.294143880766584","0.259114745717327","0.32917301581584","3"
"Min 1x per month","1997","Schleswig-Holstein","Not Employed","26","","","","3"
"Min 1x per month","1997","Schleswig-Holstein","Employed","58","0.344257315020542","0.272835325077442","0.415679304963642","3"
"Min 1x per month","1997","Lower Saxony","Not Employed","86","0.173555578178459","0.135871461228436","0.211239695128481","3"
"Min 1x per month","1997","Hamburg","Not Employed","14","","","","3"
"Min 1x per month","1997","Bremen","Not Employed","10","","","","3"
"Min 1x per month","1997","Bremen","Employed","17","","","","3"
"Min 1x per month","1997","North Rhine-Westphalia","Not Employed","239","0.214492972132673","0.188055241782341","0.240930702483005","3"
"Min 1x per month","1997","North Rhine-Westphalia","Employed","504","0.332678129771467","0.309415983124022","0.355940276418912","3"
"Min 1x per month","1997","Hesse","Not Employed","77","0.244928980449345","0.197057017867152","0.292800943031539","3"
"Min 1x per month","1997","Hesse","Employed","179","0.35207072161914","0.311485209288857","0.392656233949423","3"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Not Employed","62","0.20960538091074","0.162999847592365","0.256210914229115","3"
"Min 1x per month","1997","Rhineland-Palatinate,Saarland","Employed","149","0.343072097798769","0.297670096259041","0.388474099338496","3"
"Min 1x per month","1997","Baden-Württemberg","Employed","357","0.299696795888625","0.272524841402907","0.326868750374343","3"
"Min 1x per month","1997","Baden-Württemberg","Not Employed","152","0.211797366035449","0.179610255990381","0.243984476080517","3"
"Min 1x per month","1997","Bavaria","Not Employed","125","0.199259292958285","0.165537632243158","0.232980953673412","3"
"Min 1x per month","1997","Bavaria","Employed","365","0.319648388794785","0.291861659551047","0.347435118038524","3"
"Min 1x per month","1997","Berlin","Not Employed","44","0.209094196643764","0.149184816165493","0.269003577122035","3"
"Min 1x per month","1997","Berlin","Employed","103","0.319606173073636","0.269520474432036","0.369691871715235","3"
"Min 1x per month","1997","Brandenburg","Not Employed","55","0.217920622028135","0.164683240913893","0.271158003142376","3"
"Min 1x per month","1997","Brandenburg","Employed","128","0.377862381641062","0.328324863814471","0.427399899467653","3"
"Min 1x per month","1997","Mecklenburg-Western Pomerania","Not Employed","31","0.189903690527898","0.125617883321296","0.254189497734499","3"
"Min 1x per month","1997","Mecklenburg-Western Pomerania","Employed","78","0.329769805355883","0.271021143880229","0.388518466831537","3"
"Min 1x per month","1997","Saxony","Not Employed","92","0.230088190640032","0.188262709518051","0.271913671762013","3"
"Min 1x per month","1997","Saxony-Anhalt","Employed","167","0.404128644649492","0.357638352218221","0.450618937080763","3"
"Min 1x per month","1997","Saxony-Anhalt","Not Employed","62","0.254752409477652","0.199279191677486","0.310225627277818","3"
"Min 1x per month","1997","Thuringia","Not Employed","65","0.247687453354126","0.193412918446087","0.301961988262164","3"
"Min 1x per month","1997","Thuringia","Employed","149","0.361809619017514","0.315744188795473","0.407875049239554","3"
"Min 1x per month","1997","Saxony","Employed","230","0.351001834162126","0.315337813762185","0.386665854562068","3"
"Min 1x per week","1997","Hamburg","Employed","5","","","","2"
"Min 1x per week","1997","Lower Saxony","Not Employed","45","0.120258888269222","0.0878944357799101","0.152623340758533","2"
"Min 1x per week","1997","Lower Saxony","Employed","55","0.0730659397147048","0.0530593382901353","0.0930725411392743","2"
"Min 1x per week","1997","Bremen","Not Employed","5","","","","2"
"Min 1x per week","1997","Bremen","Employed","4","","","","2"
"Min 1x per week","1997","North Rhine-Westphalia","Not Employed","110","0.108937114026701","0.0888700097211667","0.129004218332235","2"
"Min 1x per week","1997","North Rhine-Westphalia","Employed","142","0.0781186776740678","0.0648696217226345","0.091367733625501","2"
"Min 1x per week","1997","Hesse","Not Employed","53","0.174428076955902","0.132185257429502","0.216670896482302","2"
"Min 1x per week","1997","Hesse","Employed","70","0.13381809959708","0.104887711735947","0.162748487458212","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Not Employed","45","0.149656306135634","0.108809412043827","0.19050320022744","2"
"Min 1x per week","1997","Schleswig-Holstein","Not Employed","9","","","","2"
"Min 1x per week","1997","Schleswig-Holstein","Employed","14","","","","2"
"Min 1x per week","1997","Hamburg","Not Employed","3","","","","2"
"Min 1x per week","1997","Rhineland-Palatinate,Saarland","Employed","55","0.139248895932301","0.106138976782119","0.172358815082482","2"
"Min 1x per week","1997","Baden-Württemberg","Not Employed","98","0.145450160561674","0.117676791357881","0.173223529765467","2"
"Min 1x per week","1997","Bavaria","Not Employed","89","0.174038848318798","0.14203098975055","0.206046706887046","2"
"Min 1x per week","1997","Baden-Württemberg","Employed","131","0.101032943665227","0.0831581859611302","0.118907701369325","2"
"Min 1x per week","1997","Bavaria","Employed","120","0.0913444445217679","0.0741782047896284","0.108510684253908","2"
"Min 1x per week","1997","Berlin","Not Employed","36","0.177439056455252","0.121156980246441","0.233721132664064","2"
"Min 1x per week","1997","Berlin","Employed","39","0.116212283101179","0.0817910858829309","0.150633480319427","2"
"Min 1x per week","1997","Brandenburg","Not Employed","31","0.140067370241823","0.095312242330198","0.184822498153447","2"
"Min 1x per week","1997","Brandenburg","Employed","39","0.105906263974586","0.0744666987401844","0.137345829208987","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Not Employed","28","","","","2"
"Min 1x per week","1997","Mecklenburg-Western Pomerania","Employed","37","0.173128307526426","0.125847635436828","0.220408979616024","2"
"Min 1x per week","1997","Saxony-Anhalt","Not Employed","37","0.144118206534674","0.0994045448489296","0.188831868220418","2"
"Min 1x per week","1997","Saxony","Employed","63","0.0967772450948828","0.0746850975734","0.118869392616366","2"
"Min 1x per week","1997","Saxony","Not Employed","56","0.14171017378503","0.107053188018498","0.176367159551561","2"
"Min 1x per week","1997","Thuringia","Employed","32","0.0685951571965992","0.0443639013115535","0.092826413081645","2"
"Min 1x per week","1997","Saxony-Anhalt","Employed","36","0.0752991600508607","0.0503002025374851","0.100298117564236","2"
