"plh0206i04","year","e11103","pgcasmin","n","percent","lower_confidence","upper_confidence"
"1 Strongly disagree","2015","Not Working","(3b) higher tertiary education","13","","",""
"2 on scale 1-7 ","2015","Full Time","(0) in school","","","",""
"2 on scale 1-7 ","2015","Full Time","(1a) inadequately completed","","","",""
"2 on scale 1-7 ","2015","Full Time","(1b) general elementary school","8","","",""
"2 on scale 1-7 ","2015","Full Time","(1c) basic vocational qualification","11","","",""
"2 on scale 1-7 ","2015","Full Time","(2b) intermediate general qualification","5","","",""
"2 on scale 1-7 ","2015","Full Time","(2a) intermediate vocational","23","","",""
"2 on scale 1-7 ","2015","Full Time","(2c_gen) general maturity certificate","2","","",""
"2 on scale 1-7 ","2015","Full Time","(2c_voc) vocational maturity certificate","5","","",""
"2 on scale 1-7 ","2015","Full Time","(3a) lower tertiary education","9","","",""
"2 on scale 1-7 ","2015","Full Time","(3b) higher tertiary education","15","","",""
"2 on scale 1-7 ","2015","Part Time","(0) in school","","","",""
"2 on scale 1-7 ","2015","Part Time","(1a) inadequately completed","1","","",""
"2 on scale 1-7 ","2015","Part Time","(1b) general elementary school","3","","",""
"2 on scale 1-7 ","2015","Part Time","(1c) basic vocational qualification","12","","",""
"2 on scale 1-7 ","2015","Part Time","(2b) intermediate general qualification","1","","",""
"2 on scale 1-7 ","2015","Part Time","(2a) intermediate vocational","23","","",""
"2 on scale 1-7 ","2015","Part Time","(2c_gen) general maturity certificate","4","","",""
"2 on scale 1-7 ","2015","Part Time","(2c_voc) vocational maturity certificate","7","","",""
"2 on scale 1-7 ","2015","Part Time","(3a) lower tertiary education","6","","",""
"2 on scale 1-7 ","2015","Part Time","(3b) higher tertiary education","14","","",""
"2 on scale 1-7 ","2015","Not Working","(0) in school","2","","",""
"2 on scale 1-7 ","2015","Not Working","(1a) inadequately completed","4","","",""
"2 on scale 1-7 ","2015","Not Working","(1b) general elementary school","16","","",""
"2 on scale 1-7 ","2015","Not Working","(1c) basic vocational qualification","34","0.0127611470979677","0.00852271458822111","0.0169995796077142"
"2 on scale 1-7 ","2015","Not Working","(2b) intermediate general qualification","1","","",""
"2 on scale 1-7 ","2015","Not Working","(2a) intermediate vocational","12","","",""
"2 on scale 1-7 ","2015","Not Working","(2c_gen) general maturity certificate","9","","",""
"2 on scale 1-7 ","2015","Not Working","(2c_voc) vocational maturity certificate","10","","",""
"2 on scale 1-7 ","2015","Not Working","(3a) lower tertiary education","2","","",""
"2 on scale 1-7 ","2015","Not Working","(3b) higher tertiary education","13","","",""
"3 on scale 1-7 ","2015","Full Time","(0) in school","","","",""
"3 on scale 1-7 ","2015","Full Time","(1a) inadequately completed","2","","",""
"3 on scale 1-7 ","2015","Full Time","(1b) general elementary school","8","","",""
"3 on scale 1-7 ","2015","Full Time","(1c) basic vocational qualification","30","0.0131640920762343","0.00775559617236939","0.0185725879800992"
"3 on scale 1-7 ","2015","Full Time","(2b) intermediate general qualification","3","","",""
"3 on scale 1-7 ","2015","Full Time","(2a) intermediate vocational","57","0.0273518151478119","0.0210174282629911","0.0336862020326328"
"3 on scale 1-7 ","2015","Full Time","(2c_gen) general maturity certificate","4","","",""
"3 on scale 1-7 ","2015","Full Time","(2c_voc) vocational maturity certificate","24","","",""
"3 on scale 1-7 ","2015","Full Time","(3a) lower tertiary education","25","","",""
"3 on scale 1-7 ","2015","Full Time","(3b) higher tertiary education","48","0.0177719574344229","0.011766000789239","0.0237779140796067"
"3 on scale 1-7 ","2015","Part Time","(0) in school","1","","",""
"3 on scale 1-7 ","2015","Part Time","(1a) inadequately completed","3","","",""
"3 on scale 1-7 ","2015","Part Time","(1b) general elementary school","6","","",""
"3 on scale 1-7 ","2015","Part Time","(1c) basic vocational qualification","20","","",""
"3 on scale 1-7 ","2015","Part Time","(2b) intermediate general qualification","4","","",""
"3 on scale 1-7 ","2015","Part Time","(2a) intermediate vocational","46","0.021525548536142","0.0148762718479953","0.0281748252242886"
"3 on scale 1-7 ","2015","Part Time","(2c_gen) general maturity certificate","11","","",""
"3 on scale 1-7 ","2015","Part Time","(2c_voc) vocational maturity certificate","24","","",""
"3 on scale 1-7 ","2015","Part Time","(3a) lower tertiary education","11","","",""
"3 on scale 1-7 ","2015","Part Time","(3b) higher tertiary education","33","0.0217949394494839","0.0132853310565687","0.0303045478423992"
"3 on scale 1-7 ","2015","Not Working","(0) in school","7","","",""
"3 on scale 1-7 ","2015","Not Working","(1a) inadequately completed","11","","",""
"3 on scale 1-7 ","2015","Not Working","(1b) general elementary school","32","0.0330594950234908","0.0233664934873318","0.0427524965596497"
"3 on scale 1-7 ","2015","Not Working","(1c) basic vocational qualification","41","0.0141554238861885","0.00969460120288284","0.0186162465694942"
"3 on scale 1-7 ","2015","Not Working","(2b) intermediate general qualification","6","","",""
"3 on scale 1-7 ","2015","Not Working","(2a) intermediate vocational","32","0.0270867328306341","0.0186551624162367","0.0355183032450315"
"3 on scale 1-7 ","2015","Not Working","(2c_gen) general maturity certificate","27","","",""
"3 on scale 1-7 ","2015","Not Working","(2c_voc) vocational maturity certificate","7","","",""
"3 on scale 1-7 ","2015","Not Working","(3a) lower tertiary education","13","","",""
"3 on scale 1-7 ","2015","Not Working","(3b) higher tertiary education","39","0.0306161080236321","0.0218183987196904","0.0394138173275738"
"4 on scale 1-7","2015","Full Time","(0) in school","","","",""
"4 on scale 1-7","2015","Full Time","(1a) inadequately completed","7","","",""
"4 on scale 1-7","2015","Full Time","(1b) general elementary school","27","","",""
"4 on scale 1-7","2015","Full Time","(1c) basic vocational qualification","135","0.0783900632288154","0.0656355861016562","0.0911445403559747"
"4 on scale 1-7","2015","Full Time","(2b) intermediate general qualification","21","","",""
"4 on scale 1-7","2015","Full Time","(2a) intermediate vocational","225","0.0735444254096577","0.0634071604568023","0.0836816903625131"
"4 on scale 1-7","2015","Full Time","(2c_gen) general maturity certificate","21","","",""
"4 on scale 1-7","2015","Full Time","(2c_voc) vocational maturity certificate","89","0.0849773345571662","0.068661130024278","0.101293539090054"
"4 on scale 1-7","2015","Full Time","(3a) lower tertiary education","62","0.0675086504946774","0.0513222843714957","0.0836950166178591"
"4 on scale 1-7","2015","Full Time","(3b) higher tertiary education","130","0.0715208283295673","0.0598066792473783","0.0832349774117564"
"4 on scale 1-7","2015","Part Time","(0) in school","7","","",""
"4 on scale 1-7","2015","Part Time","(1a) inadequately completed","8","","",""
"4 on scale 1-7","2015","Part Time","(1b) general elementary school","40","0.0567796873611176","0.036162544460716","0.0773968302615191"
"4 on scale 1-7","2015","Part Time","(1c) basic vocational qualification","94","0.0802619302280951","0.0647267591838082","0.0957971012723819"
"4 on scale 1-7","2015","Part Time","(2b) intermediate general qualification","15","","",""
"4 on scale 1-7","2015","Part Time","(2a) intermediate vocational","163","0.0820052715084853","0.0694344538992742","0.0945760891176965"
"4 on scale 1-7","2015","Part Time","(2c_gen) general maturity certificate","38","0.0574702713192776","0.0372314420275344","0.0777091006110208"
"4 on scale 1-7","2015","Part Time","(2c_voc) vocational maturity certificate","78","0.104538964593445","0.0838114225061535","0.125266506680736"
"4 on scale 1-7","2015","Part Time","(3a) lower tertiary education","41","0.0906255165354569","0.0650765197793144","0.116174513291599"
"4 on scale 1-7","2015","Part Time","(3b) higher tertiary education","91","0.0744443515513484","0.0591463770746476","0.0897423260280492"
"4 on scale 1-7","2015","Not Working","(0) in school","34","0.133448657762237","0.0952220681751018","0.171675247349372"
"4 on scale 1-7","2015","Not Working","(1a) inadequately completed","21","","",""
"4 on scale 1-7","2015","Not Working","(1b) general elementary school","125","0.108871682066009","0.0919852504349298","0.125758113697087"
"4 on scale 1-7","2015","Not Working","(1c) basic vocational qualification","199","0.0780045636615539","0.0678777297568165","0.0881313975662912"
"4 on scale 1-7","2015","Not Working","(2b) intermediate general qualification","28","","",""
"4 on scale 1-7","2015","Not Working","(2a) intermediate vocational","125","0.0924938597583648","0.0774460138998409","0.107541705616889"
"4 on scale 1-7","2015","Not Working","(2c_gen) general maturity certificate","70","0.101459788609167","0.0798939506259326","0.123025626592401"
"4 on scale 1-7","2015","Not Working","(2c_voc) vocational maturity certificate","57","0.131793903451914","0.105566412973906","0.158021393929921"
"4 on scale 1-7","2015","Not Working","(3a) lower tertiary education","45","0.0802379345399545","0.0574721802083702","0.103003688871539"
"4 on scale 1-7","2015","Not Working","(3b) higher tertiary education","100","0.0749961789530208","0.0615456907062644","0.0884466671997771"
"5 on scale 1-7","2015","Full Time","(0) in school","2","","",""
"5 on scale 1-7","2015","Full Time","(1a) inadequately completed","14","","",""
"5 on scale 1-7","2015","Full Time","(1b) general elementary school","50","0.101008709914641","0.0727879834049446","0.129229436424337"
"5 on scale 1-7","2015","Full Time","(1c) basic vocational qualification","246","0.148778589175806","0.131891683984314","0.165665494367299"
"5 on scale 1-7","2015","Full Time","(2b) intermediate general qualification","40","0.155217026967351","0.110240007345856","0.200194046588846"
"5 on scale 1-7","2015","Full Time","(2a) intermediate vocational","434","0.173141610730147","0.158447276502486","0.187835944957809"
"5 on scale 1-7","2015","Full Time","(2c_gen) general maturity certificate","51","0.142896907407502","0.102548433268706","0.183245381546298"
"5 on scale 1-7","2015","Full Time","(2c_voc) vocational maturity certificate","203","0.194870961646677","0.171693921557465","0.218048001735889"
"5 on scale 1-7","2015","Full Time","(3a) lower tertiary education","193","0.204102174853955","0.178100596242649","0.23010375346526"
"5 on scale 1-7","2015","Full Time","(3b) higher tertiary education","411","0.226976871952802","0.20793562247041","0.246018121435195"
"5 on scale 1-7","2015","Part Time","(0) in school","14","","",""
"5 on scale 1-7","2015","Part Time","(1a) inadequately completed","17","","",""
"5 on scale 1-7","2015","Part Time","(1b) general elementary school","52","0.114614216893233","0.0862343125069372","0.142994121279529"
"5 on scale 1-7","2015","Part Time","(1c) basic vocational qualification","166","0.122189958004135","0.103463864487671","0.140916051520598"
"5 on scale 1-7","2015","Part Time","(2b) intermediate general qualification","30","0.105787155474934","0.0649592814700956","0.146615029479773"
"5 on scale 1-7","2015","Part Time","(2a) intermediate vocational","334","0.19532836551325","0.17716423765493","0.213492493371569"
"5 on scale 1-7","2015","Part Time","(2c_gen) general maturity certificate","92","0.260934715841635","0.222747010055181","0.299122421628088"
"5 on scale 1-7","2015","Part Time","(2c_voc) vocational maturity certificate","122","0.172837870762688","0.147222530041133","0.198453211484244"
"5 on scale 1-7","2015","Part Time","(3a) lower tertiary education","93","0.222005577733536","0.185018722593888","0.258992432873184"
"5 on scale 1-7","2015","Part Time","(3b) higher tertiary education","228","0.215266000925211","0.191312679374294","0.239219322476128"
"5 on scale 1-7","2015","Not Working","(0) in school","52","0.201226937077631","0.156159167733472","0.24629470642179"
"5 on scale 1-7","2015","Not Working","(1a) inadequately completed","53","0.184180158249363","0.143857192471252","0.224503124027473"
"5 on scale 1-7","2015","Not Working","(1b) general elementary school","179","0.149984944015256","0.130627525533643","0.16934236249687"
"5 on scale 1-7","2015","Not Working","(1c) basic vocational qualification","413","0.157312614924937","0.143563830048497","0.171061399801377"
"5 on scale 1-7","2015","Not Working","(2b) intermediate general qualification","53","0.183070201311821","0.139235939691661","0.22690446293198"
"5 on scale 1-7","2015","Not Working","(2a) intermediate vocational","226","0.154876121106758","0.136085310541141","0.173666931672374"
"5 on scale 1-7","2015","Not Working","(2c_gen) general maturity certificate","111","0.186434918242283","0.158617912419511","0.214251924065054"
"5 on scale 1-7","2015","Not Working","(2c_voc) vocational maturity certificate","81","0.117195388380687","0.0922560332321919","0.142134743529182"
"5 on scale 1-7","2015","Not Working","(3a) lower tertiary education","93","0.143510436883443","0.114130070403834","0.172890803363052"
