"hgowner","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"2","2015","Mecklenburg-Western Pomerania","1-pers.-HH","90","0.85395316097542","0.786080554505224","0.921825767445615"
"2","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","104","0.481740243482059","0.413672222269674","0.549808264694445"
"2","2015","Mecklenburg-Western Pomerania","Single parent ","53","0.845219867911018","0.752927765304908","0.937511970517128"
"2","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","71","0.584900096200299","0.495616366725254","0.674183825675344"
"2","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","12","","",""
"2","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","",""
"2","2015","Saxony","1-pers.-HH","182","0.744734335261038","0.690469418588155","0.798999251933921"
"2","2015","Saxony","(Married) couple without C. ","331","0.601185761384569","0.560594564451824","0.641776958317315"
"2","2015","Saxony","Single parent ","106","0.781088662845107","0.709731507283437","0.852445818406778"
"2","2015","Saxony","Couple + C. LE 16 ","179","0.568757235843449","0.515644431141394","0.621870040545505"
"2","2015","Saxony","Couple + C. GT 16 ","63","0.359253387413699","0.288169255846312","0.430337518981087"
"2","2015","Saxony","Couple + C. LE and GT 16","46","0.202552448213675","0.127786057738457","0.277318838688893"
"2","2015","Saxony-Anhalt","1-pers.-HH","117","0.762066120209394","0.694813036752486","0.829319203666302"
"2","2015","Saxony-Anhalt","(Married) couple without C. ","157","0.467254734732396","0.413986317186501","0.52052315227829"
"2","2015","Saxony-Anhalt","Single parent ","64","0.728638819160496","0.635201907054572","0.82207573126642"
"2","2015","Saxony-Anhalt","Couple + C. LE 16 ","86","0.435661614357704","0.361559890454986","0.509763338260422"
"2","2015","Saxony-Anhalt","Couple + C. GT 16 ","27","","",""
"2","2015","Saxony-Anhalt","Couple + C. LE and GT 16","28","","",""
"2","2015","Thuringia","1-pers.-HH","113","0.701638395241459","0.63118227504592","0.772094515436998"
"2","2015","Thuringia","(Married) couple without C. ","163","0.458454390385085","0.407125793396558","0.509782987373613"
"2","2015","Thuringia","Single parent ","57","0.75981978569468","0.659745388171934","0.859894183217426"
"2","2015","Thuringia","Couple + C. LE 16 ","115","0.563181286381779","0.496415358950525","0.629947213813032"
"2","2015","Thuringia","Couple + C. GT 16 ","28","","",""
"2","2015","Thuringia","Couple + C. LE and GT 16","22","","",""
"3","2015","Schleswig-Holstein","1-pers.-HH","6","","",""
"3","2015","Schleswig-Holstein","(Married) couple without C. ","2","","",""
"3","2015","Schleswig-Holstein","Single parent ","","","",""
"3","2015","Schleswig-Holstein","Couple + C. LE 16 ","3","","",""
"3","2015","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"3","2015","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"3","2015","Hamburg","1-pers.-HH","1","","",""
"3","2015","Hamburg","(Married) couple without C. ","","","",""
"3","2015","Hamburg","Single parent ","","","",""
"3","2015","Hamburg","Couple + C. LE 16 ","","","",""
"3","2015","Hamburg","Couple + C. GT 16 ","","","",""
"3","2015","Hamburg","Couple + C. LE and GT 16","","","",""
"3","2015","Lower Saxony","1-pers.-HH","15","","",""
"3","2015","Lower Saxony","(Married) couple without C. ","11","","",""
"3","2015","Lower Saxony","Single parent ","2","","",""
"3","2015","Lower Saxony","Couple + C. LE 16 ","6","","",""
"3","2015","Lower Saxony","Couple + C. GT 16 ","2","","",""
"3","2015","Lower Saxony","Couple + C. LE and GT 16","","","",""
"3","2015","Bremen","1-pers.-HH","4","","",""
"3","2015","Bremen","(Married) couple without C. ","","","",""
"3","2015","Bremen","Single parent ","","","",""
"3","2015","Bremen","Couple + C. LE 16 ","2","","",""
"3","2015","Bremen","Couple + C. GT 16 ","","","",""
"3","2015","Bremen","Couple + C. LE and GT 16","","","",""
"3","2015","North Rhine-Westphalia","1-pers.-HH","25","","",""
"3","2015","North Rhine-Westphalia","(Married) couple without C. ","11","","",""
"3","2015","North Rhine-Westphalia","Single parent ","8","","",""
"3","2015","North Rhine-Westphalia","Couple + C. LE 16 ","11","","",""
"3","2015","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"3","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","3","","",""
"3","2015","Hesse","1-pers.-HH","18","","",""
"3","2015","Hesse","(Married) couple without C. ","12","","",""
"3","2015","Hesse","Single parent ","3","","",""
"3","2015","Hesse","Couple + C. LE 16 ","4","","",""
"3","2015","Hesse","Couple + C. GT 16 ","2","","",""
"3","2015","Hesse","Couple + C. LE and GT 16","","","",""
"3","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","13","","",""
"3","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","6","","",""
"3","2015","Rhineland-Palatinate,Saarland","Single parent ","8","","",""
"3","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","2","","",""
"3","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"3","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"3","2015","Baden-Württemberg","1-pers.-HH","16","","",""
"3","2015","Baden-Württemberg","(Married) couple without C. ","12","","",""
"3","2015","Baden-Württemberg","Single parent ","1","","",""
"3","2015","Baden-Württemberg","Couple + C. LE 16 ","1","","",""
"3","2015","Baden-Württemberg","Couple + C. GT 16 ","2","","",""
"3","2015","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"3","2015","Bavaria","1-pers.-HH","33","0.0288265767791127","0.0154607823888224","0.042192371169403"
"3","2015","Bavaria","(Married) couple without C. ","13","","",""
"3","2015","Bavaria","Single parent ","3","","",""
"3","2015","Bavaria","Couple + C. LE 16 ","7","","",""
"3","2015","Bavaria","Couple + C. GT 16 ","3","","",""
"3","2015","Bavaria","Couple + C. LE and GT 16","","","",""
"3","2015","Berlin","1-pers.-HH","14","","",""
"3","2015","Berlin","(Married) couple without C. ","5","","",""
"3","2015","Berlin","Single parent ","","","",""
"3","2015","Berlin","Couple + C. LE 16 ","3","","",""
"3","2015","Berlin","Couple + C. GT 16 ","","","",""
"3","2015","Berlin","Couple + C. LE and GT 16","","","",""
"3","2015","Brandenburg","1-pers.-HH","7","","",""
"3","2015","Brandenburg","(Married) couple without C. ","6","","",""
"3","2015","Brandenburg","Single parent ","","","",""
"3","2015","Brandenburg","Couple + C. LE 16 ","6","","",""
"3","2015","Brandenburg","Couple + C. GT 16 ","","","",""
"3","2015","Brandenburg","Couple + C. LE and GT 16","","","",""
"3","2015","Mecklenburg-Western Pomerania","1-pers.-HH","1","","",""
"3","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","2","","",""
"3","2015","Mecklenburg-Western Pomerania","Single parent ","","","",""
"3","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"3","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"3","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","3","","",""
"3","2015","Saxony","1-pers.-HH","12","","",""
"3","2015","Saxony","(Married) couple without C. ","4","","",""
"3","2015","Saxony","Single parent ","","","",""
"3","2015","Saxony","Couple + C. LE 16 ","3","","",""
"3","2015","Saxony","Couple + C. GT 16 ","5","","",""
"3","2015","Saxony","Couple + C. LE and GT 16","","","",""
"3","2015","Saxony-Anhalt","1-pers.-HH","4","","",""
"3","2015","Saxony-Anhalt","(Married) couple without C. ","5","","",""
"3","2015","Saxony-Anhalt","Single parent ","","","",""
"3","2015","Saxony-Anhalt","Couple + C. LE 16 ","4","","",""
"3","2015","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"3","2015","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"3","2015","Thuringia","1-pers.-HH","5","","",""
"3","2015","Thuringia","(Married) couple without C. ","12","","",""
"3","2015","Thuringia","Single parent ","","","",""
"3","2015","Thuringia","Couple + C. LE 16 ","2","","",""
"3","2015","Thuringia","Couple + C. GT 16 ","","","",""
"3","2015","Thuringia","Couple + C. LE and GT 16","2","","",""
"4","2015","Schleswig-Holstein","1-pers.-HH","","","",""
"4","2015","Schleswig-Holstein","(Married) couple without C. ","","","",""
"4","2015","Schleswig-Holstein","Single parent ","","","",""
"4","2015","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"4","2015","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"4","2015","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"4","2015","Hamburg","1-pers.-HH","","","",""
"4","2015","Hamburg","(Married) couple without C. ","","","",""
"4","2015","Hamburg","Single parent ","","","",""
"4","2015","Hamburg","Couple + C. LE 16 ","","","",""
"4","2015","Hamburg","Couple + C. GT 16 ","","","",""
"4","2015","Hamburg","Couple + C. LE and GT 16","","","",""
"4","2015","Lower Saxony","1-pers.-HH","","","",""
"4","2015","Lower Saxony","(Married) couple without C. ","","","",""
"4","2015","Lower Saxony","Single parent ","","","",""
"4","2015","Lower Saxony","Couple + C. LE 16 ","","","",""
"4","2015","Lower Saxony","Couple + C. GT 16 ","","","",""
"4","2015","Lower Saxony","Couple + C. LE and GT 16","","","",""
"4","2015","Bremen","1-pers.-HH","","","",""
"4","2015","Bremen","(Married) couple without C. ","","","",""
"4","2015","Bremen","Single parent ","","","",""
"4","2015","Bremen","Couple + C. LE 16 ","","","",""
"4","2015","Bremen","Couple + C. GT 16 ","","","",""
"4","2015","Bremen","Couple + C. LE and GT 16","","","",""
"4","2015","North Rhine-Westphalia","1-pers.-HH","","","",""
"4","2015","North Rhine-Westphalia","(Married) couple without C. ","","","",""
"4","2015","North Rhine-Westphalia","Single parent ","","","",""
"4","2015","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"4","2015","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"4","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"4","2015","Hesse","1-pers.-HH","","","",""
"4","2015","Hesse","(Married) couple without C. ","","","",""
"4","2015","Hesse","Single parent ","","","",""
"4","2015","Hesse","Couple + C. LE 16 ","","","",""
"4","2015","Hesse","Couple + C. GT 16 ","","","",""
"4","2015","Hesse","Couple + C. LE and GT 16","","","",""
"4","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","","","",""
"4","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"4","2015","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"4","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"4","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"4","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"4","2015","Baden-Württemberg","1-pers.-HH","","","",""
"4","2015","Baden-Württemberg","(Married) couple without C. ","","","",""
"4","2015","Baden-Württemberg","Single parent ","","","",""
"4","2015","Baden-Württemberg","Couple + C. LE 16 ","","","",""
"4","2015","Baden-Württemberg","Couple + C. GT 16 ","","","",""
"4","2015","Baden-Württemberg","Couple + C. LE and GT 16","","","",""
"4","2015","Bavaria","1-pers.-HH","","","",""
"4","2015","Bavaria","(Married) couple without C. ","","","",""
"4","2015","Bavaria","Single parent ","","","",""
"4","2015","Bavaria","Couple + C. LE 16 ","","","",""
"4","2015","Bavaria","Couple + C. GT 16 ","","","",""
"4","2015","Bavaria","Couple + C. LE and GT 16","","","",""
"4","2015","Berlin","1-pers.-HH","","","",""
"4","2015","Berlin","(Married) couple without C. ","","","",""
"4","2015","Berlin","Single parent ","","","",""
"4","2015","Berlin","Couple + C. LE 16 ","","","",""
"4","2015","Berlin","Couple + C. GT 16 ","","","",""
"4","2015","Berlin","Couple + C. LE and GT 16","","","",""
"4","2015","Brandenburg","1-pers.-HH","","","",""
"4","2015","Brandenburg","(Married) couple without C. ","","","",""
"4","2015","Brandenburg","Single parent ","","","",""
"4","2015","Brandenburg","Couple + C. LE 16 ","","","",""
"4","2015","Brandenburg","Couple + C. GT 16 ","","","",""
"4","2015","Brandenburg","Couple + C. LE and GT 16","","","",""
"4","2015","Mecklenburg-Western Pomerania","1-pers.-HH","","","",""
"4","2015","Mecklenburg-Western Pomerania","(Married) couple without C. ","","","",""
"4","2015","Mecklenburg-Western Pomerania","Single parent ","","","",""
"4","2015","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","","","",""
"4","2015","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","","","",""
"4","2015","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","","","",""
"4","2015","Saxony","1-pers.-HH","","","",""
"4","2015","Saxony","(Married) couple without C. ","","","",""
"4","2015","Saxony","Single parent ","","","",""
"4","2015","Saxony","Couple + C. LE 16 ","","","",""
"4","2015","Saxony","Couple + C. GT 16 ","","","",""
"4","2015","Saxony","Couple + C. LE and GT 16","","","",""
"4","2015","Saxony-Anhalt","1-pers.-HH","","","",""
"4","2015","Saxony-Anhalt","(Married) couple without C. ","","","",""
"4","2015","Saxony-Anhalt","Single parent ","","","",""
"4","2015","Saxony-Anhalt","Couple + C. LE 16 ","","","",""
"4","2015","Saxony-Anhalt","Couple + C. GT 16 ","","","",""
"4","2015","Saxony-Anhalt","Couple + C. LE and GT 16","","","",""
"4","2015","Thuringia","1-pers.-HH","","","",""
"4","2015","Thuringia","(Married) couple without C. ","","","",""
"4","2015","Thuringia","Single parent ","","","",""
"4","2015","Thuringia","Couple + C. LE 16 ","","","",""
"4","2015","Thuringia","Couple + C. GT 16 ","","","",""
"4","2015","Thuringia","Couple + C. LE and GT 16","","","",""
"5","2015","Schleswig-Holstein","1-pers.-HH","","","",""
"5","2015","Schleswig-Holstein","(Married) couple without C. ","","","",""
"5","2015","Schleswig-Holstein","Single parent ","","","",""
"5","2015","Schleswig-Holstein","Couple + C. LE 16 ","","","",""
"5","2015","Schleswig-Holstein","Couple + C. GT 16 ","","","",""
"5","2015","Schleswig-Holstein","Couple + C. LE and GT 16","","","",""
"5","2015","Hamburg","1-pers.-HH","1","","",""
"5","2015","Hamburg","(Married) couple without C. ","1","","",""
"5","2015","Hamburg","Single parent ","","","",""
"5","2015","Hamburg","Couple + C. LE 16 ","","","",""
"5","2015","Hamburg","Couple + C. GT 16 ","","","",""
"5","2015","Hamburg","Couple + C. LE and GT 16","","","",""
"5","2015","Lower Saxony","1-pers.-HH","2","","",""
"5","2015","Lower Saxony","(Married) couple without C. ","","","",""
"5","2015","Lower Saxony","Single parent ","","","",""
"5","2015","Lower Saxony","Couple + C. LE 16 ","","","",""
"5","2015","Lower Saxony","Couple + C. GT 16 ","","","",""
"5","2015","Lower Saxony","Couple + C. LE and GT 16","","","",""
"5","2015","Bremen","1-pers.-HH","","","",""
"5","2015","Bremen","(Married) couple without C. ","","","",""
"5","2015","Bremen","Single parent ","","","",""
"5","2015","Bremen","Couple + C. LE 16 ","","","",""
"5","2015","Bremen","Couple + C. GT 16 ","","","",""
"5","2015","Bremen","Couple + C. LE and GT 16","","","",""
"5","2015","North Rhine-Westphalia","1-pers.-HH","10","","",""
"5","2015","North Rhine-Westphalia","(Married) couple without C. ","2","","",""
"5","2015","North Rhine-Westphalia","Single parent ","","","",""
"5","2015","North Rhine-Westphalia","Couple + C. LE 16 ","","","",""
"5","2015","North Rhine-Westphalia","Couple + C. GT 16 ","","","",""
"5","2015","North Rhine-Westphalia","Couple + C. LE and GT 16","","","",""
"5","2015","Hesse","1-pers.-HH","1","","",""
"5","2015","Hesse","(Married) couple without C. ","","","",""
"5","2015","Hesse","Single parent ","","","",""
"5","2015","Hesse","Couple + C. LE 16 ","","","",""
"5","2015","Hesse","Couple + C. GT 16 ","","","",""
"5","2015","Hesse","Couple + C. LE and GT 16","","","",""
"5","2015","Rhineland-Palatinate,Saarland","1-pers.-HH","1","","",""
"5","2015","Rhineland-Palatinate,Saarland","(Married) couple without C. ","","","",""
"5","2015","Rhineland-Palatinate,Saarland","Single parent ","","","",""
"5","2015","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","","","",""
"5","2015","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","","","",""
"5","2015","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","","","",""
"5","2015","Baden-Württemberg","1-pers.-HH","8","","",""
"5","2015","Baden-Württemberg","(Married) couple without C. ","4","","",""
