"hgowner","year","bula_h","sampreg","n","percent","lower_confidence","upper_confidence"
"5","1997","Baden-Württemberg","East Germany","","","",""
"5","1997","Bavaria","West Germany","","","",""
"5","1997","Bavaria","East Germany","","","",""
"5","1997","Berlin","West Germany","","","",""
"5","1997","Berlin","East Germany","","","",""
"5","1997","Brandenburg","West Germany","","","",""
"5","1997","Brandenburg","East Germany","","","",""
"5","1997","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","1997","Mecklenburg-Western Pomerania","East Germany","","","",""
"5","1997","Saxony","West Germany","","","",""
"5","1997","Saxony","East Germany","","","",""
"5","1997","Saxony-Anhalt","West Germany","","","",""
"5","1997","Saxony-Anhalt","East Germany","","","",""
"5","1997","Thuringia","West Germany","","","",""
"5","1997","Thuringia","East Germany","","","",""
"1","1998","Schleswig-Holstein","West Germany","211","0.653492259057809","0.604061214675277","0.70292330344034"
"1","1998","Schleswig-Holstein","East Germany","","","",""
"1","1998","Hamburg","West Germany","29","","",""
"1","1998","Hamburg","East Germany","","","",""
"1","1998","Lower Saxony","West Germany","623","0.52123721291298","0.493031799621271","0.549442626204689"
"1","1998","Lower Saxony","East Germany","","","",""
"1","1998","Bremen","West Germany","40","0.350039141764014","0.257016362467923","0.443061921060104"
"1","1998","Bremen","East Germany","","","",""
"1","1998","North Rhine-Westphalia","West Germany","1117","0.437550290240831","0.419362798235625","0.455737782246037"
"1","1998","North Rhine-Westphalia","East Germany","","","",""
"1","1998","Hesse","West Germany","383","0.452877835554355","0.421274397696323","0.484481273412387"
"1","1998","Hesse","East Germany","","","",""
"1","1998","Rhineland-Palatinate,Saarland","West Germany","428","0.537340021521481","0.502939352838725","0.571740690204237"
"1","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","1998","Baden-Württemberg","West Germany","815","0.529637404489777","0.506775646016232","0.552499162963322"
"1","1998","Baden-Württemberg","East Germany","","","",""
"1","1998","Bavaria","West Germany","974","0.549397926933121","0.526900916907516","0.571894936958725"
"1","1998","Bavaria","East Germany","","","",""
"1","1998","Berlin","West Germany","47","0.154632195701574","0.113582232492867","0.195682158910281"
"1","1998","Berlin","East Germany","15","","",""
"1","1998","Brandenburg","West Germany","","","",""
"1","1998","Brandenburg","East Germany","256","0.370081844071689","0.332198636034624","0.407965052108755"
"1","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","1998","Mecklenburg-Western Pomerania","East Germany","169","0.438584756128308","0.390611847939032","0.486557664317584"
"1","1998","Saxony","West Germany","","","",""
"1","1998","Saxony","East Germany","415","0.339184355433539","0.312262937193764","0.366105773673314"
"1","1998","Saxony-Anhalt","West Germany","","","",""
"1","1998","Saxony-Anhalt","East Germany","293","0.382956711319366","0.346764582194801","0.419148840443931"
"1","1998","Thuringia","West Germany","","","",""
"1","1998","Thuringia","East Germany","407","0.469117173579834","0.433039009799598","0.50519533736007"
"2","1998","Schleswig-Holstein","West Germany","133","0.321557015602564","0.273038359321121","0.370075671884008"
"2","1998","Schleswig-Holstein","East Germany","","","",""
"2","1998","Hamburg","West Germany","123","0.844557096195299","0.787331847520517","0.901782344870081"
"2","1998","Hamburg","East Germany","","","",""
"2","1998","Lower Saxony","West Germany","545","0.432620431032318","0.404647052195558","0.460593809869077"
"2","1998","Lower Saxony","East Germany","","","",""
"2","1998","Bremen","West Germany","60","0.625876930838367","0.531505808411292","0.720248053265442"
"2","1998","Bremen","East Germany","","","",""
"2","1998","North Rhine-Westphalia","West Germany","1675","0.53638107143656","0.518098626250657","0.554663516622464"
"2","1998","North Rhine-Westphalia","East Germany","","","",""
"2","1998","Hesse","West Germany","543","0.507075988363302","0.47533443687152","0.538817539855084"
"2","1998","Hesse","East Germany","","","",""
"2","1998","Rhineland-Palatinate,Saarland","West Germany","352","0.426993795240825","0.392866507975722","0.461121082505928"
"2","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"2","1998","Baden-Württemberg","West Germany","939","0.41842632769673","0.39583114853751","0.44102150685595"
"2","1998","Baden-Württemberg","East Germany","","","",""
"2","1998","Bavaria","West Germany","855","0.425232190221217","0.402878769806264","0.447585610636169"
"2","1998","Bavaria","East Germany","","","",""
"2","1998","Berlin","West Germany","245","0.811085080913046","0.766641781408659","0.855528380417432"
"2","1998","Berlin","East Germany","214","0.918006159518186","0.882853873419887","0.953158445616485"
"2","1998","Brandenburg","West Germany","","","",""
"2","1998","Brandenburg","East Germany","344","0.592113156538228","0.553553957831304","0.630672355245152"
"2","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"2","1998","Mecklenburg-Western Pomerania","East Germany","236","0.547799999878231","0.499682453558206","0.595917546198257"
"2","1998","Saxony","West Germany","","","",""
"2","1998","Saxony","East Germany","729","0.61675187631457","0.589105696459077","0.644398056170064"
"2","1998","Saxony-Anhalt","West Germany","","","",""
"2","1998","Saxony-Anhalt","East Germany","380","0.57420093790437","0.537386703543261","0.61101517226548"
"2","1998","Thuringia","West Germany","","","",""
"2","1998","Thuringia","East Germany","295","0.475699731438099","0.439595266377674","0.511804196498524"
"3","1998","Schleswig-Holstein","West Germany","12","","",""
"3","1998","Schleswig-Holstein","East Germany","","","",""
"3","1998","Hamburg","West Germany","2","","",""
"3","1998","Hamburg","East Germany","","","",""
"3","1998","Lower Saxony","West Germany","35","0.041879030213523","0.0305690186649961","0.0531890417620498"
"3","1998","Lower Saxony","East Germany","","","",""
"3","1998","Bremen","West Germany","1","","",""
"3","1998","Bremen","East Germany","","","",""
"3","1998","North Rhine-Westphalia","West Germany","63","0.0239868114580778","0.0183772219435446","0.0295964009726109"
"3","1998","North Rhine-Westphalia","East Germany","","","",""
"3","1998","Hesse","West Germany","26","","",""
"3","1998","Hesse","East Germany","","","",""
"3","1998","Rhineland-Palatinate,Saarland","West Germany","27","","",""
"3","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"3","1998","Baden-Württemberg","West Germany","74","0.0479889408673246","0.038198652179743","0.0577792295549063"
"3","1998","Baden-Württemberg","East Germany","","","",""
"3","1998","Bavaria","West Germany","47","0.0210364207753818","0.0145477775860555","0.0275250639647081"
"3","1998","Bavaria","East Germany","","","",""
"3","1998","Berlin","West Germany","6","","",""
"3","1998","Berlin","East Germany","5","","",""
"3","1998","Brandenburg","West Germany","","","",""
"3","1998","Brandenburg","East Germany","24","","",""
"3","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"3","1998","Mecklenburg-Western Pomerania","East Germany","5","","",""
"3","1998","Saxony","West Germany","","","",""
"3","1998","Saxony","East Germany","41","0.0384525593882286","0.0275183382095917","0.0493867805668656"
"3","1998","Saxony-Anhalt","West Germany","","","",""
"3","1998","Saxony-Anhalt","East Germany","19","","",""
"3","1998","Thuringia","West Germany","","","",""
"3","1998","Thuringia","East Germany","31","0.0500218936782246","0.0342624354259146","0.0657813519305346"
"4","1998","Schleswig-Holstein","West Germany","","","",""
"4","1998","Schleswig-Holstein","East Germany","","","",""
"4","1998","Hamburg","West Germany","","","",""
"4","1998","Hamburg","East Germany","","","",""
"4","1998","Lower Saxony","West Germany","2","","",""
"4","1998","Lower Saxony","East Germany","","","",""
"4","1998","Bremen","West Germany","","","",""
"4","1998","Bremen","East Germany","","","",""
"4","1998","North Rhine-Westphalia","West Germany","3","","",""
"4","1998","North Rhine-Westphalia","East Germany","","","",""
"4","1998","Hesse","West Germany","1","","",""
"4","1998","Hesse","East Germany","","","",""
"4","1998","Rhineland-Palatinate,Saarland","West Germany","","","",""
"4","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"4","1998","Baden-Württemberg","West Germany","3","","",""
"4","1998","Baden-Württemberg","East Germany","","","",""
"4","1998","Bavaria","West Germany","3","","",""
"4","1998","Bavaria","East Germany","","","",""
"4","1998","Berlin","West Germany","","","",""
"4","1998","Berlin","East Germany","","","",""
"4","1998","Brandenburg","West Germany","","","",""
"4","1998","Brandenburg","East Germany","","","",""
"4","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"4","1998","Mecklenburg-Western Pomerania","East Germany","1","","",""
"4","1998","Saxony","West Germany","","","",""
"4","1998","Saxony","East Germany","3","","",""
"4","1998","Saxony-Anhalt","West Germany","","","",""
"4","1998","Saxony-Anhalt","East Germany","1","","",""
"4","1998","Thuringia","West Germany","","","",""
"4","1998","Thuringia","East Germany","2","","",""
"5","1998","Schleswig-Holstein","West Germany","","","",""
"5","1998","Schleswig-Holstein","East Germany","","","",""
"5","1998","Hamburg","West Germany","","","",""
"5","1998","Hamburg","East Germany","","","",""
"5","1998","Lower Saxony","West Germany","","","",""
"5","1998","Lower Saxony","East Germany","","","",""
"5","1998","Bremen","West Germany","","","",""
"5","1998","Bremen","East Germany","","","",""
"5","1998","North Rhine-Westphalia","West Germany","","","",""
"5","1998","North Rhine-Westphalia","East Germany","","","",""
"5","1998","Hesse","West Germany","","","",""
"5","1998","Hesse","East Germany","","","",""
"5","1998","Rhineland-Palatinate,Saarland","West Germany","","","",""
"5","1998","Rhineland-Palatinate,Saarland","East Germany","","","",""
"5","1998","Baden-Württemberg","West Germany","","","",""
"5","1998","Baden-Württemberg","East Germany","","","",""
"5","1998","Bavaria","West Germany","","","",""
"5","1998","Bavaria","East Germany","","","",""
"5","1998","Berlin","West Germany","","","",""
"5","1998","Berlin","East Germany","","","",""
"5","1998","Brandenburg","West Germany","","","",""
"5","1998","Brandenburg","East Germany","","","",""
"5","1998","Mecklenburg-Western Pomerania","West Germany","","","",""
"5","1998","Mecklenburg-Western Pomerania","East Germany","","","",""
"5","1998","Saxony","West Germany","","","",""
"5","1998","Saxony","East Germany","","","",""
"5","1998","Saxony-Anhalt","West Germany","","","",""
"5","1998","Saxony-Anhalt","East Germany","","","",""
"5","1998","Thuringia","West Germany","","","",""
"5","1998","Thuringia","East Germany","","","",""
"1","1999","Schleswig-Holstein","West Germany","193","0.624363439382195","0.572112538712709","0.676614340051681"
"1","1999","Schleswig-Holstein","East Germany","","","",""
"1","1999","Hamburg","West Germany","30","0.15273218858233","0.0931440643665278","0.212320312798132"
"1","1999","Hamburg","East Germany","","","",""
"1","1999","Lower Saxony","West Germany","612","0.52157121630479","0.493020968089244","0.550121464520336"
"1","1999","Lower Saxony","East Germany","","","",""
"1","1999","Bremen","West Germany","34","0.371772188413721","0.271368396265959","0.472175980561482"
"1","1999","Bremen","East Germany","","","",""
"1","1999","North Rhine-Westphalia","West Germany","1092","0.4343744306279","0.415739833496254","0.453009027759546"
"1","1999","North Rhine-Westphalia","East Germany","","","",""
"1","1999","Hesse","West Germany","375","0.473924904335243","0.441321396211007","0.506528412459478"
"1","1999","Hesse","East Germany","","","",""
"1","1999","Rhineland-Palatinate,Saarland","West Germany","418","0.546680093438495","0.511609215650927","0.581750971226063"
"1","1999","Rhineland-Palatinate,Saarland","East Germany","","","",""
"1","1999","Baden-Württemberg","West Germany","775","0.526670339681964","0.50322398632018","0.550116693043748"
"1","1999","Baden-Württemberg","East Germany","","","",""
"1","1999","Bavaria","West Germany","963","0.565810088033613","0.542938041180628","0.588682134886597"
"1","1999","Bavaria","East Germany","","","",""
"1","1999","Berlin","West Germany","50","0.160310450263672","0.118156149713904","0.20246475081344"
"1","1999","Berlin","East Germany","16","","",""
"1","1999","Brandenburg","West Germany","","","",""
"1","1999","Brandenburg","East Germany","271","0.400682196532223","0.361537001794828","0.439827391269618"
"1","1999","Mecklenburg-Western Pomerania","West Germany","","","",""
"1","1999","Mecklenburg-Western Pomerania","East Germany","161","0.420606027741861","0.372349085809148","0.468862969674573"
"1","1999","Saxony","West Germany","","","",""
"1","1999","Saxony","East Germany","414","0.34342964508162","0.316068079900964","0.370791210262277"
"1","1999","Saxony-Anhalt","West Germany","","","",""
"1","1999","Saxony-Anhalt","East Germany","299","0.374663362065926","0.338651472807277","0.410675251324575"
"1","1999","Thuringia","West Germany","","","",""
"1","1999","Thuringia","East Germany","397","0.466113442563047","0.429751318067786","0.502475567058308"
"2","1999","Schleswig-Holstein","West Germany","125","0.343368008970272","0.292137100759271","0.394598917181272"
"2","1999","Schleswig-Holstein","East Germany","","","",""
"2","1999","Hamburg","West Germany","108","0.837539285632117","0.776436523045114","0.898642048219121"
"2","1999","Hamburg","East Germany","","","",""
"2","1999","Lower Saxony","West Germany","523","0.426079236962253","0.397816411001253","0.454342062923254"
"2","1999","Lower Saxony","East Germany","","","",""
"2","1999","Bremen","West Germany","55","0.628227811586279","0.527824019438518","0.728631603734041"
