"hgowner","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"2","2016","1-pers.-HH","Male","1002","0.669261260630548","0.64534832010612","0.693174201154976"
"2","2016","1-pers.-HH","Female","1362","0.650388572647753","0.629500646888377","0.671276498407129"
"2","2016","(Married) couple without C. ","Male","1594","0.415741828518252","0.399809670756865","0.431673986279639"
"2","2016","(Married) couple without C. ","Female","1635","0.416115045254441","0.400296591586988","0.431933498921894"
"2","2016","Single parent ","Male","370","0.609567445302488","0.570068711237897","0.649066179367079"
"2","2016","Single parent ","Female","1287","0.688501006146386","0.666691051577943","0.710310960714829"
"2","2016","Couple + C. LE 16 ","Male","1384","0.47475612130052","0.456126272233925","0.493385970367116"
"2","2016","Couple + C. LE 16 ","Female","1560","0.474471963907459","0.456836943951199","0.492106983863719"
"2","2016","Couple + C. GT 16 ","Male","475","0.285273470831638","0.262190586892665","0.308356354770612"
"2","2016","Couple + C. GT 16 ","Female","464","0.270479098832609","0.247439775891124","0.293518421774093"
"2","2016","Couple + C. LE and GT 16","Male","462","0.398327501780764","0.370070006480894","0.426584997080635"
"2","2016","Couple + C. LE and GT 16","Female","479","0.393145261940678","0.365145152294706","0.421145371586651"
"3","2016","1-pers.-HH","Male","82","0.0510463698057942","0.0398597846306957","0.0622329549808926"
"3","2016","1-pers.-HH","Female","67","0.0279353694765473","0.0207169712952846","0.03515376765781"
"3","2016","(Married) couple without C. ","Male","39","0.0158391561633235","0.0118030795541761","0.0198752327724708"
"3","2016","(Married) couple without C. ","Female","52","0.0191340339032378","0.0147375875558951","0.0235304802505805"
"3","2016","Single parent ","Male","5","","",""
"3","2016","Single parent ","Female","22","","",""
"3","2016","Couple + C. LE 16 ","Male","18","","",""
"3","2016","Couple + C. LE 16 ","Female","31","0.0188310626920781","0.0140306116746519","0.0236315137095042"
"3","2016","Couple + C. GT 16 ","Male","10","","",""
"3","2016","Couple + C. GT 16 ","Female","8","","",""
"3","2016","Couple + C. LE and GT 16","Male","2","","",""
"3","2016","Couple + C. LE and GT 16","Female","4","","",""
"4","2016","1-pers.-HH","Male","","","",""
"4","2016","1-pers.-HH","Female","","","",""
"4","2016","(Married) couple without C. ","Male","","","",""
"4","2016","(Married) couple without C. ","Female","","","",""
"4","2016","Single parent ","Male","","","",""
"4","2016","Single parent ","Female","","","",""
"4","2016","Couple + C. LE 16 ","Male","","","",""
"4","2016","Couple + C. LE 16 ","Female","","","",""
"4","2016","Couple + C. GT 16 ","Male","","","",""
"4","2016","Couple + C. GT 16 ","Female","","","",""
"4","2016","Couple + C. LE and GT 16","Male","","","",""
"4","2016","Couple + C. LE and GT 16","Female","","","",""
"5","2016","1-pers.-HH","Male","9","","",""
"5","2016","1-pers.-HH","Female","31","0.0171491328141614","0.0114621626610629","0.0228361029672599"
"5","2016","(Married) couple without C. ","Male","4","","",""
"5","2016","(Married) couple without C. ","Female","2","","",""
"5","2016","Single parent ","Male","","","",""
"5","2016","Single parent ","Female","","","",""
"5","2016","Couple + C. LE 16 ","Male","","","",""
"5","2016","Couple + C. LE 16 ","Female","","","",""
"5","2016","Couple + C. GT 16 ","Male","","","",""
"5","2016","Couple + C. GT 16 ","Female","","","",""
"5","2016","Couple + C. LE and GT 16","Male","","","",""
"5","2016","Couple + C. LE and GT 16","Female","","","",""
"1","2017","1-pers.-HH","Male","432","0.256843582245501","0.238759154844739","0.274928009646264"
"1","2017","1-pers.-HH","Female","590","0.308499559800202","0.289520229003642","0.327478890596763"
"1","2017","(Married) couple without C. ","Male","2284","0.572786779827654","0.557740184074833","0.587833375580476"
"1","2017","(Married) couple without C. ","Female","2277","0.573792438278555","0.558863212461284","0.588721664095826"
"1","2017","Single parent ","Male","247","0.389650770185861","0.353446593815404","0.425854946556318"
"1","2017","Single parent ","Female","453","0.297544211595288","0.27729928885324","0.317789134337336"
"1","2017","Couple + C. LE 16 ","Male","1415","0.507620788621184","0.491421854462184","0.523819722780183"
"1","2017","Couple + C. LE 16 ","Female","1566","0.49779321427807","0.481947998941684","0.513638429614455"
"1","2017","Couple + C. GT 16 ","Male","1166","0.689567542758807","0.667964391521231","0.711170693996383"
"1","2017","Couple + C. GT 16 ","Female","1141","0.721933690468642","0.700622775839296","0.743244605097988"
"1","2017","Couple + C. LE and GT 16","Male","727","0.623270753467467","0.598756945052019","0.647784561882915"
"1","2017","Couple + C. LE and GT 16","Female","768","0.63011108980956","0.605880868204854","0.654341311414266"
"2","2017","1-pers.-HH","Male","1411","0.667922030625372","0.648427481128773","0.68741658012197"
"2","2017","1-pers.-HH","Female","1551","0.639353592327111","0.619621699375811","0.659085485278412"
"2","2017","(Married) couple without C. ","Male","1804","0.409231029009643","0.394275129624115","0.424186928395171"
"2","2017","(Married) couple without C. ","Female","1864","0.409330344639837","0.394486082939013","0.424174606340662"
"2","2017","Single parent ","Male","425","0.607393623375704","0.571140494858597","0.64364675189281"
"2","2017","Single parent ","Female","1445","0.685424943808744","0.664862583400582","0.705987304216906"
"2","2017","Couple + C. LE 16 ","Male","2084","0.473500679422771","0.457322632262952","0.489678726582589"
"2","2017","Couple + C. LE 16 ","Female","2127","0.484340242168539","0.468502645864394","0.500177838472683"
"2","2017","Couple + C. GT 16 ","Male","578","0.293959226055377","0.272687458541933","0.31523099356882"
"2","2017","Couple + C. GT 16 ","Female","544","0.269338291620908","0.248238096440691","0.290438486801124"
"2","2017","Couple + C. LE and GT 16","Male","745","0.373976654042727","0.349498692087496","0.398454615997957"
"2","2017","Couple + C. LE and GT 16","Female","718","0.365212791574428","0.34104704355633","0.389378539592527"
"3","2017","1-pers.-HH","Male","146","0.0539444826480083","0.0445933952836172","0.0632955700123995"
"3","2017","1-pers.-HH","Female","84","0.0356503314327101","0.0280311828281934","0.0432694800372269"
"3","2017","(Married) couple without C. ","Male","55","0.0164251089684199","0.0125589717417232","0.0202912461951166"
"3","2017","(Married) couple without C. ","Female","64","0.0152084928398578","0.0115139174104429","0.0189030682692728"
"3","2017","Single parent ","Male","2","","",""
"3","2017","Single parent ","Female","20","","",""
"3","2017","Couple + C. LE 16 ","Male","59","0.0164656385500536","0.0123422814916608","0.0205889956084463"
"3","2017","Couple + C. LE 16 ","Female","57","0.0162842979483557","0.0122733068970018","0.0202952889997096"
"3","2017","Couple + C. GT 16 ","Male","12","","",""
"3","2017","Couple + C. GT 16 ","Female","6","","",""
"3","2017","Couple + C. LE and GT 16","Male","11","","",""
"3","2017","Couple + C. LE and GT 16","Female","19","","",""
"4","2017","1-pers.-HH","Male","","","",""
"4","2017","1-pers.-HH","Female","","","",""
"4","2017","(Married) couple without C. ","Male","","","",""
"4","2017","(Married) couple without C. ","Female","","","",""
"4","2017","Single parent ","Male","","","",""
"4","2017","Single parent ","Female","","","",""
"4","2017","Couple + C. LE 16 ","Male","","","",""
"4","2017","Couple + C. LE 16 ","Female","","","",""
"4","2017","Couple + C. GT 16 ","Male","","","",""
"4","2017","Couple + C. GT 16 ","Female","","","",""
"4","2017","Couple + C. LE and GT 16","Male","","","",""
"4","2017","Couple + C. LE and GT 16","Female","","","",""
"5","2017","1-pers.-HH","Male","253","0.0212899044811186","0.0153148182482299","0.0272649907140073"
"5","2017","1-pers.-HH","Female","50","0.0164965164399762","0.0112624230916189","0.0217306097883336"
"5","2017","(Married) couple without C. ","Male","9","","",""
"5","2017","(Married) couple without C. ","Female","10","","",""
"5","2017","Single parent ","Male","23","","",""
"5","2017","Single parent ","Female","41","0.00311142694414554","0.00064519461728329","0.0055776592710078"
"5","2017","Couple + C. LE 16 ","Male","101","0.00241289340599234","0.000823207337326922","0.00400257947465776"
"5","2017","Couple + C. LE 16 ","Female","75","0.00158224560503619","0.000322666441019288","0.00284182476905309"
"5","2017","Couple + C. GT 16 ","Male","6","","",""
"5","2017","Couple + C. GT 16 ","Female","7","","",""
"5","2017","Couple + C. LE and GT 16","Male","18","","",""
"5","2017","Couple + C. LE and GT 16","Female","20","","",""
"1","2018","1-pers.-HH","Male","431","0.256064795012335","0.239141102296368","0.272988487728302"
"1","2018","1-pers.-HH","Female","580","0.31144813551622","0.292831778583133","0.330064492449307"
"1","2018","(Married) couple without C. ","Male","2184","0.570529113867042","0.555274732569214","0.58578349516487"
"1","2018","(Married) couple without C. ","Female","2197","0.566137426410054","0.551020528616681","0.581254324203426"
"1","2018","Single parent ","Male","250","0.428856124668702","0.393269872283702","0.464442377053701"
"1","2018","Single parent ","Female","428","0.284735413552544","0.26481222325857","0.304658603846518"
"1","2018","Couple + C. LE 16 ","Male","1297","0.515528389678578","0.499196428769861","0.531860350587295"
"1","2018","Couple + C. LE 16 ","Female","1428","0.50473360233703","0.48859514333791","0.52087206133615"
"1","2018","Couple + C. GT 16 ","Male","1068","0.722649426458307","0.700968915782215","0.744329937134399"
"1","2018","Couple + C. GT 16 ","Female","1060","0.724497295550386","0.702653833612557","0.746340757488215"
"1","2018","Couple + C. LE and GT 16","Male","705","0.633818683399946","0.610086470101843","0.657550896698048"
"1","2018","Couple + C. LE and GT 16","Female","739","0.633189323001168","0.608985391502994","0.657393254499341"
"2","2018","1-pers.-HH","Male","1653","0.672243402583035","0.654042554098354","0.690444251067716"
"2","2018","1-pers.-HH","Female","1684","0.65043438916603","0.631265382944958","0.669603395387103"
"2","2018","(Married) couple without C. ","Male","1789","0.411925920174085","0.396758406080755","0.427093434267414"
"2","2018","(Married) couple without C. ","Female","1858","0.41716557667364","0.402125415894452","0.432205737452827"
"2","2018","Single parent ","Male","473","0.5591446862366","0.523445047189614","0.594844325283587"
"2","2018","Single parent ","Female","1469","0.687131968995178","0.666662553067501","0.707601384922855"
"2","2018","Couple + C. LE 16 ","Male","2167","0.468450983202087","0.452143700164706","0.484758266239469"
"2","2018","Couple + C. LE 16 ","Female","2149","0.475971638329186","0.459851103131601","0.492092173526772"
"2","2018","Couple + C. GT 16 ","Male","559","0.273978147052519","0.252379629143345","0.295576664961693"
"2","2018","Couple + C. GT 16 ","Female","537","0.272102468936199","0.250343339431884","0.293861598440513"
"2","2018","Couple + C. LE and GT 16","Male","839","0.359256528531328","0.335621721379478","0.382891335683179"
"2","2018","Couple + C. LE and GT 16","Female","748","0.357809387050782","0.333734958847614","0.38188381525395"
"3","2018","1-pers.-HH","Male","121","0.0438978432817815","0.0359540784354558","0.0518416081281071"
"3","2018","1-pers.-HH","Female","61","0.0237256639325182","0.0176073941398121","0.0298439337252242"
"3","2018","(Married) couple without C. ","Male","51","0.0151944606289433","0.0114247612893203","0.0189641599685662"
"3","2018","(Married) couple without C. ","Female","58","0.014556419102724","0.0109032581449363","0.0182095800605116"
"3","2018","Single parent ","Male","4","","",""
"3","2018","Single parent ","Female","30","0.0248355787729739","0.0179651973983469","0.0317059601476008"
"3","2018","Couple + C. LE 16 ","Male","43","0.0126632752200972","0.00900914903322826","0.0163174014069662"
"3","2018","Couple + C. LE 16 ","Female","45","0.016758060111769","0.0126146913096346","0.0209014289139033"
"3","2018","Couple + C. GT 16 ","Male","4","","",""
"3","2018","Couple + C. GT 16 ","Female","4","","",""
"3","2018","Couple + C. LE and GT 16","Male","13","","",""
"3","2018","Couple + C. LE and GT 16","Female","15","","",""
"4","2018","1-pers.-HH","Male","","","",""
"4","2018","1-pers.-HH","Female","1","","",""
"4","2018","(Married) couple without C. ","Male","","","",""
"4","2018","(Married) couple without C. ","Female","","","",""
"4","2018","Single parent ","Male","","","",""
"4","2018","Single parent ","Female","","","",""
"4","2018","Couple + C. LE 16 ","Male","","","",""
"4","2018","Couple + C. LE 16 ","Female","","","",""
"4","2018","Couple + C. GT 16 ","Male","","","",""
"4","2018","Couple + C. GT 16 ","Female","","","",""
"4","2018","Couple + C. LE and GT 16","Male","","","",""
"4","2018","Couple + C. LE and GT 16","Female","","","",""
"5","2018","1-pers.-HH","Male","350","0.0277939591228482","0.021420033320231","0.0341678849254654"
"5","2018","1-pers.-HH","Female","51","0.0135721416476814","0.00892067023247665","0.0182236130628861"
"5","2018","(Married) couple without C. ","Male","21","","",""
"5","2018","(Married) couple without C. ","Female","16","","",""
"5","2018","Single parent ","Male","16","","",""
"5","2018","Single parent ","Female","44","0.00329703867930359","0.000766286181055887","0.00582779117755128"
"5","2018","Couple + C. LE 16 ","Male","90","0.00335735189923712","0.00146698528837242","0.00524771851010182"
"5","2018","Couple + C. LE 16 ","Female","65","0.00253669922201488","0.000913041534971231","0.00416035690905853"
"5","2018","Couple + C. GT 16 ","Male","7","","",""
"5","2018","Couple + C. GT 16 ","Female","6","","",""
"5","2018","Couple + C. LE and GT 16","Male","26","","",""
"5","2018","Couple + C. LE and GT 16","Female","21","","",""
"1","2019","1-pers.-HH","Male","547","0.263835276208129","0.24680655126561","0.280864001150649"
"1","2019","1-pers.-HH","Female","641","0.311761451726642","0.293128209136742","0.330394694316541"
"1","2019","(Married) couple without C. ","Male","2589","0.569669427441803","0.555114006644895","0.58422484823871"
"1","2019","(Married) couple without C. ","Female","2373","0.570138724758713","0.555239338259502","0.585038111257924"
"1","2019","Single parent ","Male","261","0.444404395389621","0.407408797770419","0.481399993008823"
"1","2019","Single parent ","Female","402","0.277084569878448","0.256216622428389","0.297952517328508"
"1","2019","Couple + C. LE 16 ","Male","1436","0.515329720531324","0.49867013506263","0.531989306000017"
"1","2019","Couple + C. LE 16 ","Female","1405","0.499733434305082","0.482879726964794","0.51658714164537"
"1","2019","Couple + C. GT 16 ","Male","1152","0.747541554435132","0.726731031869637","0.768352077000628"
"1","2019","Couple + C. GT 16 ","Female","1069","0.754715710486858","0.733177799631042","0.776253621342674"
"1","2019","Couple + C. LE and GT 16","Male","754","0.658852362904989","0.635468176532113","0.682236549277864"
"1","2019","Couple + C. LE and GT 16","Female","743","0.630318469056164","0.606003201834199","0.654633736278129"
"2","2019","1-pers.-HH","Male","1670","0.660940529259068","0.642649113142704","0.679231945375432"
"2","2019","1-pers.-HH","Female","1611","0.632924671741176","0.613535406839201","0.652313936643151"
"2","2019","(Married) couple without C. ","Male","1782","0.415264696434489","0.40077849994416","0.429750892924818"
"2","2019","(Married) couple without C. ","Female","1796","0.416636805674523","0.401799252658392","0.431474358690653"
"2","2019","Single parent ","Male","413","0.547747065963816","0.510690753461461","0.584803378466171"
"2","2019","Single parent ","Female","1308","0.69908426154036","0.677698878663174","0.720469644417545"
"2","2019","Couple + C. LE 16 ","Male","1902","0.474067256936752","0.457422268943895","0.490712244929609"
"2","2019","Couple + C. LE 16 ","Female","1859","0.486513701226932","0.469666123320983","0.503361279132881"
"2","2019","Couple + C. GT 16 ","Male","502","0.248362203611045","0.22766472598656","0.26905968123553"
"2","2019","Couple + C. GT 16 ","Female","444","0.233611721972023","0.212430610019094","0.254792833924952"
"2","2019","Couple + C. LE and GT 16","Male","779","0.336760918706664","0.313450347088101","0.360071490325227"
"2","2019","Couple + C. LE and GT 16","Female","734","0.367075417871142","0.342795971132995","0.391354864609289"
"3","2019","1-pers.-HH","Male","140","0.0528744588591536","0.0442276682955447","0.0615212494227625"
"3","2019","1-pers.-HH","Female","79","0.0392378734623058","0.0314275611176156","0.0470481858069959"
"3","2019","(Married) couple without C. ","Male","56","0.0126916430802719","0.00940087300041936","0.0159824131601244"
"3","2019","(Married) couple without C. ","Female","60","0.0109112297341495","0.00778465769082228","0.0140378017774767"
"3","2019","Single parent ","Male","6","","",""
"3","2019","Single parent ","Female","23","","",""
"3","2019","Couple + C. LE 16 ","Male","63","0.008195769084533","0.00519034171980194","0.0112011964492641"
"3","2019","Couple + C. LE 16 ","Female","68","0.0114839939822904","0.00789259349982691","0.0150753944647539"
"3","2019","Couple + C. GT 16 ","Male","15","","",""
"3","2019","Couple + C. GT 16 ","Female","15","","",""
"3","2019","Couple + C. LE and GT 16","Male","16","","",""
"3","2019","Couple + C. LE and GT 16","Female","18","","",""
"4","2019","1-pers.-HH","Male","","","",""
"4","2019","1-pers.-HH","Female","","","",""
"4","2019","(Married) couple without C. ","Male","","","",""
"4","2019","(Married) couple without C. ","Female","","","",""
"4","2019","Single parent ","Male","","","",""
"4","2019","Single parent ","Female","","","",""
"4","2019","Couple + C. LE 16 ","Male","","","",""
"4","2019","Couple + C. LE 16 ","Female","","","",""
"4","2019","Couple + C. GT 16 ","Male","","","",""
"4","2019","Couple + C. GT 16 ","Female","","","",""
"4","2019","Couple + C. LE and GT 16","Male","","","",""
"4","2019","Couple + C. LE and GT 16","Female","","","",""
"5","2019","1-pers.-HH","Male","216","0.0223497356736493","0.0166381571158215","0.0280613142314772"
"5","2019","1-pers.-HH","Female","43","0.0160760030698763","0.0110168531375805","0.0211351530021722"
"5","2019","(Married) couple without C. ","Male","18","","",""
"5","2019","(Married) couple without C. ","Female","12","","",""
"5","2019","Single parent ","Male","13","","",""
"5","2019","Single parent ","Female","34","0.0037986079323548","0.000930367036158997","0.00666684882855061"
"5","2019","Couple + C. LE 16 ","Male","56","0.00240725344739169","0.000773690209867009","0.00404081668491638"
"5","2019","Couple + C. LE 16 ","Female","49","0.00226887048569571","0.000665118822567473","0.00387262214882395"
"5","2019","Couple + C. GT 16 ","Male","5","","",""
"5","2019","Couple + C. GT 16 ","Female","5","","",""
"5","2019","Couple + C. LE and GT 16","Male","30","0.00343679926409885","0.000550199761106258","0.00632339876709144"
"5","2019","Couple + C. LE and GT 16","Female","19","","",""
