"hgowner","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Tenant","2008","Not Employed","middle vocational","","","","","4"
"Tenant","2008","Not Employed","vocational + Abi","","","","","4"
"Tenant","2008","Not Employed","higher vocational","","","","","4"
"Tenant","2008","Not Employed","higher education","","","","","4"
"Tenant","2008","Employed","in school","","","","","4"
"Tenant","2008","Employed","inadequately","","","","","4"
"Tenant","2008","Employed","general elemantary","","","","","4"
"Tenant","2008","Employed","middle vocational","","","","","4"
"Tenant","2008","Employed","vocational + Abi","","","","","4"
"Tenant","2008","Employed","higher vocational","","","","","4"
"Tenant","2008","Employed","higher education","2","","","","4"
"Main tenant","2009","Not Employed","in school","135","0.426495131490315","0.380595811103287","0.472394451877343","2"
"Main tenant","2009","Not Employed","inadequately","78","0.833820853671954","0.759743260742997","0.907898446600911","2"
"Main tenant","2009","Not Employed","general elemantary","566","0.552661765368321","0.523278539863089","0.582044990873553","2"
"Main tenant","2009","Not Employed","middle vocational","1527","0.467329802991787","0.450928844598925","0.483730761384649","2"
"Main tenant","2009","Not Employed","vocational + Abi","100","0.443539079139937","0.381203434058315","0.505874724221559","2"
"Main tenant","2009","Not Employed","higher vocational","168","0.42654434598984","0.379579240107766","0.473509451871914","2"
"Main tenant","2009","Not Employed","higher education","355","0.385510882282722","0.356839429472866","0.414182335092579","2"
"Main tenant","2009","Employed","in school","21","","","","2"
"Main tenant","2009","Employed","inadequately","55","0.711425864532765","0.606767156422495","0.816084572643034","2"
"Main tenant","2009","Employed","general elemantary","424","0.636756571801286","0.602428609947248","0.671084533655324","2"
"Main tenant","2009","Employed","middle vocational","2448","0.492993038751841","0.479848200476621","0.506137877027061","2"
"Main tenant","2009","Employed","vocational + Abi","346","0.529285500380069","0.493775474436174","0.564795526323965","2"
"Main tenant","2009","Employed","higher vocational","306","0.429752517761198","0.397623934530828","0.461881100991569","2"
"Main tenant","2009","Employed","higher education","1132","0.490711142474977","0.472646814741566","0.50877547020839","2"
"Owner","2009","Not Employed","in school","309","0.571211039879494","0.52528058405003","0.617141495708957","1"
"Owner","2009","Not Employed","inadequately","13","","","","1"
"Owner","2009","Not Employed","general elemantary","487","0.394561334449795","0.365678215627592","0.423444453271999","1"
"Owner","2009","Not Employed","middle vocational","1949","0.503786570229952","0.48735095980668","0.520222180653223","1"
"Owner","2009","Not Employed","vocational + Abi","140","0.543260807424727","0.480759154176049","0.605762460673406","1"
"Owner","2009","Not Employed","higher vocational","253","0.559236496866287","0.512090604777722","0.606382388954851","1"
"Owner","2009","Not Employed","higher education","731","0.586971710993465","0.557966717979555","0.615976704007375","1"
"Owner","2009","Employed","in school","40","0.517715062342627","0.392320003652651","0.643110121032602","1"
"Owner","2009","Employed","inadequately","17","","","","1"
"Owner","2009","Employed","general elemantary","315","0.351137633124824","0.31706721997619","0.385208046273459","1"
"Owner","2009","Employed","middle vocational","2980","0.473249019308265","0.460121718702727","0.486376319913803","1"
"Owner","2009","Employed","vocational + Abi","396","0.446520867620816","0.411153828013832","0.4818879072278","1"
"Owner","2009","Employed","higher vocational","597","0.563014500707115","0.530822796023154","0.595206205391075","1"
"Owner","2009","Employed","higher education","1767","0.489780443423818","0.471716771897376","0.507844114950259","1"
"Resident or shared accommodation","2009","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2009","Not Employed","inadequately","1","","","","5"
"Resident or shared accommodation","2009","Not Employed","general elemantary","16","","","","5"
"Resident or shared accommodation","2009","Not Employed","middle vocational","12","","","","5"
"Resident or shared accommodation","2009","Not Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2009","Not Employed","higher vocational","3","","","","5"
"Resident or shared accommodation","2009","Not Employed","higher education","7","","","","5"
"Resident or shared accommodation","2009","Employed","in school","","","","","5"
"Resident or shared accommodation","2009","Employed","inadequately","","","","","5"
"Resident or shared accommodation","2009","Employed","general elemantary","","","","","5"
"Resident or shared accommodation","2009","Employed","middle vocational","1","","","","5"
"Resident or shared accommodation","2009","Employed","vocational + Abi","","","","","5"
"Resident or shared accommodation","2009","Employed","higher vocational","","","","","5"
"Resident or shared accommodation","2009","Employed","higher education","","","","","5"
"Subtenant","2009","Not Employed","higher vocational","2","","","","3"
"Subtenant","2009","Not Employed","higher education","14","","","","3"
"Subtenant","2009","Employed","in school","","","","","3"
"Subtenant","2009","Employed","inadequately","","","","","3"
"Subtenant","2009","Employed","general elemantary","15","","","","3"
"Subtenant","2009","Not Employed","in school","2","","","","3"
"Subtenant","2009","Not Employed","inadequately","5","","","","3"
"Subtenant","2009","Not Employed","general elemantary","31","0.0345529316154775","0.0237595276228828","0.0453463356080722","3"
"Subtenant","2009","Not Employed","middle vocational","67","0.0239470892190767","0.0189214496891137","0.0289727287490397","3"
"Subtenant","2009","Not Employed","vocational + Abi","4","","","","3"
"Subtenant","2009","Employed","middle vocational","128","0.0329238397969021","0.0282323208859773","0.037615358707827","3"
"Subtenant","2009","Employed","vocational + Abi","17","","","","3"
"Subtenant","2009","Employed","higher vocational","9","","","","3"
"Subtenant","2009","Employed","higher education","41","0.0193540601637099","0.0143758994003537","0.0243322209270661","3"
"Tenant","2009","Not Employed","higher vocational","","","","","4"
"Tenant","2009","Not Employed","higher education","","","","","4"
"Tenant","2009","Employed","in school","","","","","4"
"Tenant","2009","Employed","inadequately","","","","","4"
"Tenant","2009","Employed","general elemantary","","","","","4"
"Tenant","2009","Employed","middle vocational","","","","","4"
"Tenant","2009","Employed","vocational + Abi","","","","","4"
"Tenant","2009","Employed","higher vocational","","","","","4"
"Tenant","2009","Employed","higher education","2","","","","4"
"Tenant","2009","Not Employed","in school","","","","","4"
"Tenant","2009","Not Employed","inadequately","","","","","4"
"Tenant","2009","Not Employed","general elemantary","","","","","4"
"Tenant","2009","Not Employed","middle vocational","","","","","4"
"Tenant","2009","Not Employed","vocational + Abi","","","","","4"
"Main tenant","2010","Not Employed","in school","247","0.388617989788905","0.350645942393929","0.426590037183881","2"
"Main tenant","2010","Not Employed","inadequately","192","0.90140781916644","0.861651779747484","0.941163858585395","2"
"Main tenant","2010","Not Employed","general elemantary","850","0.555528625534509","0.529692572265983","0.581364678803036","2"
"Main tenant","2010","Not Employed","middle vocational","2032","0.462740710896702","0.447702423804593","0.477778997988811","2"
"Main tenant","2010","Not Employed","vocational + Abi","215","0.453924358205114","0.406646103284207","0.501202613126022","2"
"Main tenant","2010","Not Employed","higher vocational","177","0.445535755549626","0.399562741805539","0.491508769293713","2"
"Main tenant","2010","Not Employed","higher education","489","0.389933307530663","0.363661622872668","0.416204992188658","2"
"Main tenant","2010","Employed","in school","22","","","","2"
"Main tenant","2010","Employed","inadequately","103","0.727929368490242","0.651429292258065","0.804429444722419","2"
"Main tenant","2010","Employed","general elemantary","697","0.61332669294307","0.584742318858921","0.641911067027219","2"
"Main tenant","2010","Employed","middle vocational","3628","0.486032501690386","0.474779425098103","0.497285578282668","2"
"Main tenant","2010","Employed","vocational + Abi","636","0.495563602160563","0.46826914000988","0.522858064311246","2"
"Main tenant","2010","Employed","higher vocational","401","0.412368364980322","0.384161786109385","0.44057494385126","2"
"Main tenant","2010","Employed","higher education","1752","0.495017018875963","0.479641613757359","0.510392423994566","2"
"Owner","2010","Not Employed","in school","379","0.596238596886782","0.558016132948302","0.634461060825262","1"
"Owner","2010","Not Employed","inadequately","19","","","","1"
"Owner","2010","Not Employed","general elemantary","525","0.399995273802596","0.374523697755261","0.42546684984993","1"
"Owner","2010","Not Employed","middle vocational","2108","0.506500170519341","0.491421229179023","0.521579111859659","1"
"Owner","2010","Not Employed","vocational + Abi","205","0.523866617356517","0.476440456537868","0.571292778175165","1"
"Owner","2010","Not Employed","higher vocational","265","0.530064623836551","0.483900095730635","0.576229151942468","1"
"Owner","2010","Not Employed","higher education","818","0.588129331248776","0.56161864618618","0.614640016311373","1"
"Owner","2010","Employed","in school","53","0.792507426694142","0.70133904545502","0.883675807933264","1"
"Owner","2010","Employed","inadequately","25","","","","1"
"Owner","2010","Employed","general elemantary","399","0.372059480625887","0.343688385559645","0.400430575692129","1"
"Owner","2010","Employed","middle vocational","3799","0.486726537539071","0.475473035116629","0.497980039961514","1"
"Owner","2010","Employed","vocational + Abi","631","0.480817071403587","0.453541630870864","0.50809251193631","1"
"Owner","2010","Employed","higher vocational","754","0.567139105368962","0.538748533969366","0.595529676768558","1"
"Owner","2010","Employed","higher education","2275","0.485369093440305","0.469999509079607","0.500738677801004","1"
"Resident or shared accommodation","2010","Not Employed","in school","","","","","5"
"Resident or shared accommodation","2010","Not Employed","inadequately","","","","","5"
"Resident or shared accommodation","2010","Not Employed","general elemantary","16","","","","5"
