"plh0032","year","bula_h","migback","n","percent","lower_confidence","upper_confidence","value"
"Some worries","1994","Saxony","direct migration background","21","","","","2"
"Some worries","1994","Saxony-Anhalt","indirect migration background","2","","","","2"
"Some worries","1994","Thuringia","no migration background","324","0.515261599954402","0.476420892237849","0.554102307670956","2"
"Some worries","1994","Thuringia","direct migration background","10","","","","2"
"Some worries","1994","Thuringia","indirect migration background","1","","","","2"
"Some worries","1994","Bremen","indirect migration background","","","","","2"
"Some worries","1994","North Rhine-Westphalia","no migration background","945","0.558233225492656","0.534872969585275","0.581593481400038","2"
"Some worries","1994","North Rhine-Westphalia","direct migration background","306","0.548228513081227","0.507726714219693","0.588730311942761","2"
"Some worries","1994","North Rhine-Westphalia","indirect migration background","84","0.532855180979129","0.451082085705129","0.614628276253128","2"
"Some worries","1994","Hesse","no migration background","314","0.540297073454138","0.499275576607504","0.581318570300772","2"
"Some worries","1994","Hesse","direct migration background","164","0.558588915864689","0.502021021980984","0.615156809748394","2"
"Some worries","1994","Bavaria","no migration background","685","0.588545405929807","0.560539044357572","0.616551767502042","2"
"Some worries","1994","Bavaria","direct migration background","185","0.509841383279286","0.455905600783432","0.563777165775139","2"
"Some worries","1994","Bavaria","indirect migration background","48","0.736559257785647","0.632622572447951","0.840495943123343","2"
"Some worries","1994","Berlin","no migration background","220","0.465933418809071","0.41989510040411","0.511971737214031","2"
"Some worries","1994","Berlin","direct migration background","45","0.540259936024301","0.433682319057285","0.646837552991318","2"
"Some worries","1994","Saxony","indirect migration background","4","","","","2"
"Some worries","1994","Saxony-Anhalt","no migration background","387","0.540055357410145","0.502345164631649","0.577765550188641","2"
"Some worries","1994","Saxony-Anhalt","direct migration background","15","","","","2"
"Big worries","1995","Schleswig-Holstein","no migration background","38","0.181259324931501","0.132823319784747","0.229695330078254","1"
"Big worries","1995","Schleswig-Holstein","direct migration background","10","","","","1"
"Big worries","1995","Schleswig-Holstein","indirect migration background","3","","","","1"
"Big worries","1995","Hamburg","no migration background","19","","","","1"
"Big worries","1995","Hamburg","direct migration background","4","","","","1"
"Big worries","1995","Hamburg","indirect migration background","3","","","","1"
"Big worries","1995","Lower Saxony","no migration background","240","0.315948373242813","0.283652721074554","0.348244025411072","1"
"Big worries","1995","Lower Saxony","direct migration background","46","0.25625551428924","0.196926803293768","0.315584225284711","1"
"Big worries","1995","Lower Saxony","indirect migration background","10","","","","1"
"Big worries","1995","Bremen","no migration background","23","","","","1"
"Big worries","1995","Bremen","direct migration background","8","","","","1"
"Big worries","1995","Bremen","indirect migration background","2","","","","1"
"Big worries","1995","North Rhine-Westphalia","no migration background","430","0.241944264299728","0.221804405736789","0.262084122862667","1"
"Big worries","1995","North Rhine-Westphalia","direct migration background","210","0.282434254557946","0.248647580895214","0.316220928220677","1"
"Big worries","1995","Hesse","direct migration background","89","0.22623172886069","0.180390598536786","0.272072859184595","1"
"Big worries","1995","Hesse","indirect migration background","14","","","","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","no migration background","145","0.258698284000524","0.220913450145174","0.296483117855874","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","direct migration background","38","0.206307528170742","0.146861648476426","0.265753407865058","1"
"Big worries","1995","Rhineland-Palatinate,Saarland","indirect migration background","","","","","1"
"Big worries","1995","Baden-Württemberg","no migration background","217","0.248859462362604","0.221872915725097","0.275846009000111","1"
"Big worries","1995","Baden-Württemberg","direct migration background","131","0.228353206270453","0.196963839297253","0.259742573243654","1"
"Big worries","1995","Baden-Württemberg","indirect migration background","18","","","","1"
"Big worries","1995","Bavaria","no migration background","284","0.24519473079585","0.220954964183503","0.269434497408197","1"
"Big worries","1995","Bavaria","direct migration background","104","0.303841435839309","0.258137786881985","0.349545084796633","1"
"Big worries","1995","Bavaria","indirect migration background","18","","","","1"
"Big worries","1995","Berlin","no migration background","127","0.272645242307671","0.231727233031692","0.31356325158365","1"
"Big worries","1995","Berlin","direct migration background","23","","","","1"
"Big worries","1995","Berlin","indirect migration background","3","","","","1"
"Big worries","1995","Brandenburg","no migration background","128","0.240997903492333","0.205794497717339","0.276201309267326","1"
"Big worries","1995","Brandenburg","direct migration background","4","","","","1"
"Big worries","1995","Brandenburg","indirect migration background","","","","","1"
"Big worries","1995","Mecklenburg-Western Pomerania","no migration background","97","0.264124763009695","0.220866577602986","0.307382948416404","1"
"Big worries","1995","Mecklenburg-Western Pomerania","direct migration background","2","","","","1"
"Big worries","1995","Mecklenburg-Western Pomerania","indirect migration background","1","","","","1"
"Big worries","1995","Saxony","no migration background","284","0.266943105186684","0.240199193561249","0.293687016812119","1"
"Big worries","1995","Saxony","direct migration background","10","","","","1"
"Big worries","1995","Saxony","indirect migration background","","","","","1"
"Big worries","1995","Saxony-Anhalt","no migration background","176","0.270188378405082","0.236155558410272","0.304221198399893","1"
"Big worries","1995","Saxony-Anhalt","direct migration background","9","","","","1"
"Big worries","1995","Saxony-Anhalt","indirect migration background","","","","","1"
"Big worries","1995","Thuringia","no migration background","210","0.353704098175329","0.316069438494592","0.391338757856066","1"
"Big worries","1995","Thuringia","direct migration background","7","","","","1"
"Big worries","1995","Thuringia","indirect migration background","2","","","","1"
"Big worries","1995","North Rhine-Westphalia","indirect migration background","45","0.239205669874698","0.172047073560721","0.306364266188676","1"
"Big worries","1995","Hesse","no migration background","137","0.225997730810434","0.191960262464399","0.260035199156469","1"
"No worries","1995","Hamburg","indirect migration background","1","","","","3"
"No worries","1995","Rhineland-Palatinate,Saarland","no migration background","52","0.111129467492051","0.0840115015287919","0.13824743345531","3"
"No worries","1995","Hamburg","direct migration background","2","","","","3"
"No worries","1995","Hesse","indirect migration background","6","","","","3"
"No worries","1995","Hamburg","no migration background","6","","","","3"
"No worries","1995","Schleswig-Holstein","indirect migration background","2","","","","3"
"No worries","1995","Schleswig-Holstein","direct migration background","4","","","","3"
"No worries","1995","Schleswig-Holstein","no migration background","45","0.148833324417041","0.104082364910121","0.193584283923961","3"
"No worries","1995","Lower Saxony","no migration background","95","0.121032782578056","0.0983743739383742","0.143691191217738","3"
"No worries","1995","Lower Saxony","direct migration background","26","","","","3"
"No worries","1995","Lower Saxony","indirect migration background","2","","","","3"
"No worries","1995","Bremen","no migration background","11","","","","3"
"No worries","1995","Bremen","direct migration background","4","","","","3"
"No worries","1995","Bremen","indirect migration background","","","","","3"
"No worries","1995","North Rhine-Westphalia","no migration background","196","0.104482177580848","0.0900972921833453","0.11886706297835","3"
