"hlf0094","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Slightly Expensive","1989","higher vocational","East Germany","","","","","4"
"Slightly Expensive","1989","higher education","West Germany","27","","","","4"
"Slightly Expensive","1989","higher education","East Germany","","","","","4"
"Too Expensive","1989","in school","West Germany","1","","","","5"
"Too Expensive","1989","in school","East Germany","","","","","5"
"Too Expensive","1989","inadequately","West Germany","","","","","5"
"Too Expensive","1989","inadequately","East Germany","","","","","5"
"Too Expensive","1989","general elemantary","West Germany","13","","","","5"
"Too Expensive","1989","general elemantary","East Germany","","","","","5"
"Too Expensive","1989","middle vocational","West Germany","32","0.013291053032455","0.0083942876829571","0.018187818381953","5"
"Too Expensive","1989","middle vocational","East Germany","","","","","5"
"Too Expensive","1989","vocational + Abi","West Germany","","","","","5"
"Too Expensive","1989","vocational + Abi","East Germany","","","","","5"
"Too Expensive","1989","higher vocational","West Germany","2","","","","5"
"Too Expensive","1989","higher vocational","East Germany","","","","","5"
"Too Expensive","1989","higher education","West Germany","1","","","","5"
"Too Expensive","1989","higher education","East Germany","","","","","5"
"Very Inexpensive","1989","in school","West Germany","18","","","","1"
"Very Inexpensive","1989","in school","East Germany","","","","","1"
"Very Inexpensive","1989","inadequately","West Germany","6","","","","1"
"Very Inexpensive","1989","inadequately","East Germany","","","","","1"
"Very Inexpensive","1989","general elemantary","West Germany","199","0.233911158267781","0.207063188917968","0.260759127617594","1"
"Very Inexpensive","1989","general elemantary","East Germany","","","","","1"
"Very Inexpensive","1989","middle vocational","West Germany","420","0.201047988677836","0.183910575073763","0.21818540228191","1"
"Very Inexpensive","1989","middle vocational","East Germany","","","","","1"
"Very Inexpensive","1989","vocational + Abi","West Germany","21","","","","1"
"Very Inexpensive","1989","vocational + Abi","East Germany","","","","","1"
"Very Inexpensive","1989","higher vocational","West Germany","58","0.202288153384224","0.15565079891856","0.248925507849888","1"
"Very Inexpensive","1989","higher vocational","East Germany","","","","","1"
"Very Inexpensive","1989","higher education","West Germany","78","0.231284059074709","0.186530591024824","0.276037527124593","1"
"Very Inexpensive","1989","higher education","East Germany","","","","","1"
"Inexpensive","1990","in school","West Germany","22","","","","2"
"Inexpensive","1990","in school","East Germany","","","","","2"
"Inexpensive","1990","inadequately","West Germany","37","0.588078629156128","0.472780056286818","0.703377202025439","2"
"Inexpensive","1990","inadequately","East Germany","","","","","2"
"Inexpensive","1990","general elemantary","West Germany","386","0.437494345885882","0.405403850691241","0.469584841080522","2"
"Inexpensive","1990","general elemantary","East Germany","","","","","2"
"Inexpensive","1990","middle vocational","West Germany","732","0.357083276813341","0.336402546199785","0.377764007426897","2"
"Inexpensive","1990","middle vocational","East Germany","","","","","2"
"Inexpensive","1990","vocational + Abi","West Germany","34","0.331809444793667","0.241746119105187","0.421872770482147","2"
"Inexpensive","1990","vocational + Abi","East Germany","","","","","2"
"Inexpensive","1990","higher vocational","West Germany","89","0.314076661849276","0.259515788157796","0.368637535540757","2"
"Inexpensive","1990","higher vocational","East Germany","","","","","2"
"Inexpensive","1990","higher education","West Germany","125","0.35394779821981","0.304619298946677","0.403276297492944","2"
"Inexpensive","1990","higher education","East Germany","","","","","2"
"Reasonable","1990","in school","West Germany","28","","","","3"
"Reasonable","1990","in school","East Germany","","","","","3"
"Reasonable","1990","inadequately","West Germany","23","","","","3"
"Reasonable","1990","inadequately","East Germany","","","","","3"
"Reasonable","1990","general elemantary","West Germany","285","0.294425614900317","0.264941645706001","0.323909584094633","3"
"Reasonable","1990","general elemantary","East Germany","","","","","3"
"Reasonable","1990","middle vocational","West Germany","755","0.360573846872509","0.339848773828197","0.381298919916821","3"
"Reasonable","1990","middle vocational","East Germany","","","","","3"
"Reasonable","1990","vocational + Abi","West Germany","42","0.38416385633261","0.291129302386776","0.477198410278443","3"
"Reasonable","1990","vocational + Abi","East Germany","","","","","3"
"Reasonable","1990","higher vocational","West Germany","108","0.396535673068992","0.339032391973537","0.454038954164446","3"
"Reasonable","1990","higher vocational","East Germany","","","","","3"
"Reasonable","1990","higher education","West Germany","131","0.371249616797307","0.321410925648585","0.421088307946029","3"
"Reasonable","1990","higher education","East Germany","","","","","3"
"Slightly Expensive","1990","in school","West Germany","6","","","","4"
"Slightly Expensive","1990","in school","East Germany","","","","","4"
"Slightly Expensive","1990","inadequately","West Germany","5","","","","4"
"Slightly Expensive","1990","inadequately","East Germany","","","","","4"
"Slightly Expensive","1990","general elemantary","West Germany","57","0.0473816027600397","0.0336383002410733","0.0611249052790062","4"
"Slightly Expensive","1990","general elemantary","East Germany","","","","","4"
"Slightly Expensive","1990","middle vocational","West Germany","132","0.0656742623853978","0.0549824699596053","0.0763660548111903","4"
"Slightly Expensive","1990","middle vocational","East Germany","","","","","4"
"Slightly Expensive","1990","vocational + Abi","West Germany","5","","","","4"
"Slightly Expensive","1990","vocational + Abi","East Germany","","","","","4"
"Slightly Expensive","1990","higher vocational","West Germany","20","","","","4"
"Slightly Expensive","1990","higher vocational","East Germany","","","","","4"
"Slightly Expensive","1990","higher education","West Germany","27","","","","4"
"Slightly Expensive","1990","higher education","East Germany","","","","","4"
"Too Expensive","1990","in school","West Germany","1","","","","5"
"Too Expensive","1990","in school","East Germany","","","","","5"
"Too Expensive","1990","inadequately","West Germany","","","","","5"
"Too Expensive","1990","inadequately","East Germany","","","","","5"
"Too Expensive","1990","general elemantary","West Germany","10","","","","5"
"Too Expensive","1990","general elemantary","East Germany","","","","","5"
"Too Expensive","1990","middle vocational","West Germany","18","","","","5"
"Too Expensive","1990","middle vocational","East Germany","","","","","5"
"Too Expensive","1990","vocational + Abi","West Germany","1","","","","5"
"Too Expensive","1990","vocational + Abi","East Germany","","","","","5"
"Too Expensive","1990","higher vocational","West Germany","7","","","","5"
"Too Expensive","1990","higher vocational","East Germany","","","","","5"
"Too Expensive","1990","higher education","West Germany","4","","","","5"
"Too Expensive","1990","higher education","East Germany","","","","","5"
"Very Inexpensive","1990","in school","West Germany","18","","","","1"
"Very Inexpensive","1990","in school","East Germany","","","","","1"
"Very Inexpensive","1990","inadequately","West Germany","5","","","","1"
"Very Inexpensive","1990","inadequately","East Germany","","","","","1"
"Very Inexpensive","1990","general elemantary","West Germany","180","0.214307827798429","0.187763484787174","0.240852170809685","1"
"Very Inexpensive","1990","general elemantary","East Germany","","","","","1"
"Very Inexpensive","1990","middle vocational","West Germany","425","0.208868777569991","0.191323316501943","0.226414238638039","1"
"Very Inexpensive","1990","middle vocational","East Germany","","","","","1"
"Very Inexpensive","1990","vocational + Abi","West Germany","23","","","","1"
"Very Inexpensive","1990","vocational + Abi","East Germany","","","","","1"
"Very Inexpensive","1990","higher vocational","West Germany","54","0.195238450668553","0.148643165028556","0.241833736308551","1"
"Very Inexpensive","1990","higher vocational","East Germany","","","","","1"
"Very Inexpensive","1990","higher education","West Germany","74","0.190135993205904","0.149656719856734","0.230615266555074","1"
"Very Inexpensive","1990","higher education","East Germany","","","","","1"
"Inexpensive","1991","vocational + Abi","East Germany","7","","","","2"
"Inexpensive","1991","higher vocational","West Germany","105","0.387734266995753","0.330664494075424","0.444804039916081","2"
"Inexpensive","1991","higher vocational","East Germany","22","","","","2"
"Inexpensive","1991","higher education","West Germany","123","0.316616789519681","0.269537317909403","0.363696261129959","2"
"Inexpensive","1991","higher education","East Germany","42","0.143084147400957","0.101848477431446","0.184319817370469","2"
"Inexpensive","1991","middle vocational","West Germany","734","0.356766820967025","0.336085153862518","0.377448488071532","2"
"Inexpensive","1991","middle vocational","East Germany","145","0.203096883944017","0.174736458819074","0.23145730906896","2"
"Inexpensive","1991","vocational + Abi","West Germany","38","0.339486877769222","0.250179274520113","0.428794481018332","2"
"Inexpensive","1991","in school","East Germany","","","","","2"
"Inexpensive","1991","inadequately","West Germany","19","","","","2"
"Inexpensive","1991","inadequately","East Germany","1","","","","2"
"Inexpensive","1991","general elemantary","West Germany","310","0.362779372135259","0.331120354441606","0.394438389828911","2"
"Inexpensive","1991","in school","West Germany","27","","","","2"
"Inexpensive","1991","general elemantary","East Germany","38","0.222992670944782","0.159091010796989","0.286894331092576","2"
"Reasonable","1991","vocational + Abi","East Germany","8","","","","3"
"Reasonable","1991","higher vocational","West Germany","118","0.428838536624601","0.370869587580643","0.486807485668559","3"
"Reasonable","1991","higher vocational","East Germany","41","0.378024987423226","0.286995611642495","0.469054363203957","3"
"Reasonable","1991","higher education","West Germany","145","0.392248165955538","0.342831202339762","0.441665129571315","3"
"Reasonable","1991","higher education","East Germany","73","0.28240166590762","0.229388646015723","0.335414685799518","3"
