"hlf0094","year","age_gr","pgisced97","n","percent","lower_confidence","upper_confidence"
"Reasonable","2010","66 and older","in school","","","",""
"Reasonable","2010","66 and older","inadequately","3","","",""
"Reasonable","2010","66 and older","general elemantary","162","0.540282522260438","0.48480421378129","0.595760830739586"
"Reasonable","2010","66 and older","middle vocational","539","0.465906574705064","0.437200280478063","0.494612868932064"
"Reasonable","2010","66 and older","vocational + Abi","27","","",""
"Reasonable","2010","66 and older","higher vocational","95","0.509121786354622","0.437470332426146","0.580773240283098"
"Reasonable","2010","66 and older","higher education","284","0.465271334485949","0.425785826009563","0.504756842962335"
"Slightly Expensive","2010","16-34 y.","in school","31","0.0520047037772648","0.0309446944978536","0.073064713056676"
"Slightly Expensive","2010","16-34 y.","inadequately","","","",""
"Slightly Expensive","2010","16-34 y.","general elemantary","46","0.104490983517341","0.0701610817045995","0.138820885330082"
"Slightly Expensive","2010","16-34 y.","middle vocational","121","0.166073937395601","0.143235703321937","0.188912171469266"
"Slightly Expensive","2010","16-34 y.","vocational + Abi","24","","",""
"Slightly Expensive","2010","16-34 y.","higher vocational","10","","",""
"Slightly Expensive","2010","16-34 y.","higher education","23","","",""
"Slightly Expensive","2010","35-65 y.","in school","","","",""
"Slightly Expensive","2010","35-65 y.","inadequately","4","","",""
"Slightly Expensive","2010","35-65 y.","general elemantary","32","0.106265887297262","0.0708577810045469","0.141673993589977"
"Slightly Expensive","2010","35-65 y.","middle vocational","351","0.0946908136839173","0.0851819086923285","0.104199718675506"
"Slightly Expensive","2010","35-65 y.","vocational + Abi","52","0.0993694661888882","0.0749174890885552","0.123821443289221"
"Slightly Expensive","2010","35-65 y.","higher vocational","65","0.115393178078835","0.0920884144916764","0.138697941665994"
"Slightly Expensive","2010","35-65 y.","higher education","226","0.101276947182131","0.0886471592626821","0.11390673510158"
"Slightly Expensive","2010","66 and older","in school","","","",""
"Slightly Expensive","2010","66 and older","inadequately","1","","",""
"Slightly Expensive","2010","66 and older","general elemantary","15","","",""
"Slightly Expensive","2010","66 and older","middle vocational","87","0.0649039241054311","0.0507269779067606","0.0790808703041016"
"Slightly Expensive","2010","66 and older","vocational + Abi","4","","",""
"Slightly Expensive","2010","66 and older","higher vocational","11","","",""
"Slightly Expensive","2010","66 and older","higher education","37","0.0520370212580423","0.0344549613125205","0.0696190812035641"
"Too Expensive","2010","16-34 y.","in school","6","","",""
"Too Expensive","2010","16-34 y.","inadequately","2","","",""
"Too Expensive","2010","16-34 y.","general elemantary","11","","",""
"Too Expensive","2010","16-34 y.","middle vocational","24","","",""
"Too Expensive","2010","16-34 y.","vocational + Abi","3","","",""
"Too Expensive","2010","16-34 y.","higher vocational","","","",""
"Too Expensive","2010","16-34 y.","higher education","7","","",""
"Too Expensive","2010","35-65 y.","in school","","","",""
"Too Expensive","2010","35-65 y.","inadequately","","","",""
"Too Expensive","2010","35-65 y.","general elemantary","4","","",""
"Too Expensive","2010","35-65 y.","middle vocational","56","0.0153459284682329","0.0113536893521568","0.019338167584309"
"Too Expensive","2010","35-65 y.","vocational + Abi","10","","",""
"Too Expensive","2010","35-65 y.","higher vocational","13","","",""
"Too Expensive","2010","35-65 y.","higher education","34","0.0139017610538064","0.00900033090884969","0.018803191198763"
"Too Expensive","2010","66 and older","in school","","","",""
"Too Expensive","2010","66 and older","inadequately","1","","",""
"Too Expensive","2010","66 and older","general elemantary","2","","",""
"Too Expensive","2010","66 and older","middle vocational","10","","",""
"Too Expensive","2010","66 and older","vocational + Abi","1","","",""
"Too Expensive","2010","66 and older","higher vocational","2","","",""
"Too Expensive","2010","66 and older","higher education","6","","",""
"Very Inexpensive","2011","16-34 y.","in school","55","0.123229559517245","0.0947578523451063","0.151701266689384"
"Very Inexpensive","2011","16-34 y.","inadequately","","","",""
"Very Inexpensive","2011","16-34 y.","general elemantary","21","","",""
"Very Inexpensive","2011","16-34 y.","middle vocational","78","0.0769053638138547","0.0607354626251111","0.0930752650025984"
"Very Inexpensive","2011","16-34 y.","vocational + Abi","15","","",""
"Very Inexpensive","2011","16-34 y.","higher vocational","9","","",""
"Very Inexpensive","2011","16-34 y.","higher education","30","0.110400980435163","0.0723810384122106","0.148420922458116"
"Very Inexpensive","2011","35-65 y.","in school","","","",""
"Very Inexpensive","2011","35-65 y.","inadequately","3","","",""
"Very Inexpensive","2011","35-65 y.","general elemantary","28","","",""
"Very Inexpensive","2011","35-65 y.","middle vocational","382","0.0884489721847535","0.0800922076234791","0.0968057367460279"
"Very Inexpensive","2011","35-65 y.","vocational + Abi","66","0.0998422195481212","0.0779140539513426","0.1217703851449"
"Very Inexpensive","2011","35-65 y.","higher vocational","70","0.069909253812538","0.0526754919250972","0.0871430156999788"
"Very Inexpensive","2011","35-65 y.","higher education","261","0.100978694210978","0.0894437779033983","0.112513610518557"
"Very Inexpensive","2011","66 and older","in school","","","",""
"Very Inexpensive","2011","66 and older","inadequately","","","",""
"Very Inexpensive","2011","66 and older","general elemantary","47","0.101018475471426","0.072731882932516","0.129305068010335"
"Very Inexpensive","2011","66 and older","middle vocational","168","0.115259150149378","0.0990827106702261","0.13143558962853"
"Very Inexpensive","2011","66 and older","vocational + Abi","8","","",""
"Very Inexpensive","2011","66 and older","higher vocational","29","","",""
"Very Inexpensive","2011","66 and older","higher education","90","0.123568316102047","0.0996300671301146","0.147506565073979"
"Inexpensive","2011","16-34 y.","in school","132","0.233239390506959","0.196608796910931","0.269869984102987"
"Inexpensive","2011","16-34 y.","inadequately","2","","",""
"Inexpensive","2011","16-34 y.","general elemantary","95","0.276461768833586","0.229403966979576","0.323519570687596"
"Inexpensive","2011","16-34 y.","middle vocational","274","0.253174217598563","0.226785072179873","0.279563363017253"
"Inexpensive","2011","16-34 y.","vocational + Abi","49","0.246001116766531","0.185397140883073","0.30660509264999"
"Inexpensive","2011","16-34 y.","higher vocational","26","","",""
"Inexpensive","2011","16-34 y.","higher education","66","0.228895169076056","0.177926550516875","0.279863787635236"
"Inexpensive","2011","35-65 y.","in school","","","",""
"Inexpensive","2011","35-65 y.","inadequately","10","","",""
"Inexpensive","2011","35-65 y.","general elemantary","123","0.329897249894825","0.284931328851967","0.374863170937683"
"Inexpensive","2011","35-65 y.","middle vocational","1297","0.287266923331743","0.273949888137009","0.300583958526477"
"Inexpensive","2011","35-65 y.","vocational + Abi","214","0.297679151046911","0.264234408388039","0.331123893705783"
"Inexpensive","2011","35-65 y.","higher vocational","261","0.3287456908074","0.296997157209521","0.360494224405279"
"Inexpensive","2011","35-65 y.","higher education","732","0.278165447700961","0.26101067352181","0.295320221880112"
"Inexpensive","2011","66 and older","in school","","","",""
"Inexpensive","2011","66 and older","inadequately","6","","",""
"Inexpensive","2011","66 and older","general elemantary","121","0.26730041016088","0.225760301026691","0.308840519295068"
"Inexpensive","2011","66 and older","middle vocational","430","0.29595168452899","0.272828436860605","0.319074932197375"
"Inexpensive","2011","66 and older","vocational + Abi","21","","",""
"Inexpensive","2011","66 and older","higher vocational","63","0.313335879518169","0.25231916129952","0.374352597736818"
"Inexpensive","2011","66 and older","higher education","223","0.320495472490073","0.286549605323729","0.354441339656417"
"Reasonable","2011","16-34 y.","in school","267","0.542924073621333","0.499774467662781","0.586073679579884"
"Reasonable","2011","16-34 y.","inadequately","4","","",""
"Reasonable","2011","16-34 y.","general elemantary","185","0.58824384207144","0.536461451052227","0.640026233090653"
"Reasonable","2011","16-34 y.","middle vocational","558","0.558410042251761","0.528273588863422","0.5885464956401"
"Reasonable","2011","16-34 y.","vocational + Abi","109","0.6136169920323","0.545098953119774","0.682135030944826"
"Reasonable","2011","16-34 y.","higher vocational","46","0.587686463548652","0.485418471729867","0.689954455367437"
"Reasonable","2011","16-34 y.","higher education","128","0.554713035418654","0.494417936217288","0.615008134620019"
"Reasonable","2011","35-65 y.","in school","","","",""
"Reasonable","2011","35-65 y.","inadequately","17","","",""
"Reasonable","2011","35-65 y.","general elemantary","217","0.497626695476766","0.449809009271986","0.545444381681545"
"Reasonable","2011","35-65 y.","middle vocational","2267","0.504539674666098","0.489824907923299","0.519254441408897"
"Reasonable","2011","35-65 y.","vocational + Abi","357","0.477366147514015","0.440831035251601","0.513901259776429"
"Reasonable","2011","35-65 y.","higher vocational","427","0.521982779318692","0.488222972557857","0.555742586079526"
"Reasonable","2011","35-65 y.","higher education","1370","0.512846081794867","0.49371052068893","0.531981642900804"
"Reasonable","2011","66 and older","in school","","","",""
"Reasonable","2011","66 and older","inadequately","10","","",""
"Reasonable","2011","66 and older","general elemantary","234","0.560563928325105","0.513976871737704","0.607150984912506"
"Reasonable","2011","66 and older","middle vocational","783","0.510350149129307","0.485027209061409","0.535673089197204"
"Reasonable","2011","66 and older","vocational + Abi","38","0.535920424152545","0.421518575349043","0.650322272956048"
"Reasonable","2011","66 and older","higher vocational","110","0.507081922023182","0.441316434959062","0.572847409087301"
"Reasonable","2011","66 and older","higher education","360","0.486237999298397","0.449881235533897","0.522594763062897"
"Slightly Expensive","2011","16-34 y.","in school","46","0.0824868215262387","0.0586575069481213","0.106316136104356"
"Slightly Expensive","2011","16-34 y.","inadequately","4","","",""
"Slightly Expensive","2011","16-34 y.","general elemantary","32","0.0618368493682573","0.0364945383909219","0.0871791603455927"
"Slightly Expensive","2011","16-34 y.","middle vocational","122","0.101197492382184","0.0828944641316203","0.119500520632748"
"Slightly Expensive","2011","16-34 y.","vocational + Abi","17","","",""
"Slightly Expensive","2011","16-34 y.","higher vocational","8","","",""
"Slightly Expensive","2011","16-34 y.","higher education","32","0.10033262140244","0.0638832616862337","0.136781981118646"
"Slightly Expensive","2011","35-65 y.","in school","","","",""
"Slightly Expensive","2011","35-65 y.","inadequately","4","","",""
"Slightly Expensive","2011","35-65 y.","general elemantary","43","0.0985410216882509","0.0700370774005662","0.127044965975936"
"Slightly Expensive","2011","35-65 y.","middle vocational","412","0.104346007209221","0.0953487667025219","0.11334324771592"
"Slightly Expensive","2011","35-65 y.","vocational + Abi","69","0.107342839146699","0.084700840793964","0.129984837499434"
"Slightly Expensive","2011","35-65 y.","higher vocational","77","0.0758026888018172","0.0579141548799695","0.0936912227236649"
"Slightly Expensive","2011","35-65 y.","higher education","228","0.0948881538338625","0.0836687003181775","0.106107607349548"
"Slightly Expensive","2011","66 and older","in school","","","",""
"Slightly Expensive","2011","66 and older","inadequately","3","","",""
"Slightly Expensive","2011","66 and older","general elemantary","31","0.0661739458604999","0.042840366973738","0.0895075247472618"
"Slightly Expensive","2011","66 and older","middle vocational","97","0.0621243343972218","0.0498967491566689","0.0743519196377748"
"Slightly Expensive","2011","66 and older","vocational + Abi","6","","",""
"Slightly Expensive","2011","66 and older","higher vocational","15","","",""
