"hlf0094","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Very Inexpensive","1996","Couple + C. LE 16 ","West Germany","88","0.125718691665555","0.103814245441401","0.147623137889708","1"
"Very Inexpensive","1996","Couple + C. LE 16 ","East Germany","26","","","","1"
"Very Inexpensive","1996","Couple + C. GT 16 ","West Germany","186","0.221126529418168","0.194088335280312","0.248164723556023","1"
"Very Inexpensive","1996","Couple + C. GT 16 ","East Germany","22","","","","1"
"Very Inexpensive","1996","Couple + C. LE and GT 16","West Germany","43","0.154882909783454","0.117194600806485","0.192571218760423","1"
"Very Inexpensive","1996","Couple + C. LE and GT 16","East Germany","6","","","","1"
"Inexpensive","1997","1-pers.-HH","West Germany","81","0.340419317602481","0.280594603481149","0.400244031723813","2"
"Inexpensive","1997","1-pers.-HH","East Germany","13","","","","2"
"Inexpensive","1997","Single parent ","West Germany","45","0.301299176521854","0.224186951116552","0.378411401927155","2"
"Inexpensive","1997","Single parent ","East Germany","13","","","","2"
"Inexpensive","1997","(Married) couple without C. ","West Germany","373","0.353421980377057","0.324603714504538","0.382240246249576","2"
"Inexpensive","1997","(Married) couple without C. ","East Germany","122","0.402137763470373","0.349234908319081","0.455040618621664","2"
"Inexpensive","1997","Couple + C. LE 16 ","West Germany","215","0.24844820904582","0.21976767454015","0.277128743551491","2"
"Inexpensive","1997","Couple + C. LE 16 ","East Germany","79","0.312234165234219","0.255688574122044","0.368779756346394","2"
"Inexpensive","1997","Couple + C. GT 16 ","East Germany","94","0.301950343555368","0.254125078802518","0.349775608308217","2"
"Inexpensive","1997","Couple + C. GT 16 ","West Germany","310","0.365236853535107","0.333603427079452","0.396870279990761","2"
"Inexpensive","1997","Couple + C. LE and GT 16","East Germany","69","0.304369643547158","0.243976784458064","0.364762502636252","2"
"Inexpensive","1997","Couple + C. LE and GT 16","West Germany","105","0.273691807071128","0.230053562215278","0.317330051926979","2"
"Reasonable","1997","1-pers.-HH","West Germany","95","0.395655736118133","0.333919449271531","0.457392022964734","3"
"Reasonable","1997","1-pers.-HH","East Germany","18","","","","3"
"Reasonable","1997","(Married) couple without C. ","West Germany","389","0.359211121633902","0.330288146290264","0.388134096977539","3"
"Reasonable","1997","(Married) couple without C. ","East Germany","168","0.495089331099871","0.441145699755453","0.549032962444289","3"
"Reasonable","1997","Single parent ","West Germany","66","0.442692634927022","0.359213646759737","0.526171623094307","3"
"Reasonable","1997","Single parent ","East Germany","20","","","","3"
"Reasonable","1997","Couple + C. LE 16 ","West Germany","464","0.525384089165248","0.492240506380986","0.558527671949511","3"
"Reasonable","1997","Couple + C. LE 16 ","East Germany","105","0.439180553902126","0.378622582134864","0.499738525669387","3"
"Reasonable","1997","Couple + C. GT 16 ","East Germany","195","0.549376636886549","0.497545778013026","0.601207495760073","3"
"Reasonable","1997","Couple + C. GT 16 ","West Germany","344","0.360697685494093","0.329149244430973","0.392246126557214","3"
"Reasonable","1997","Couple + C. LE and GT 16","East Germany","111","0.499914406683096","0.434289959573567","0.565538853792624","3"
"Reasonable","1997","Couple + C. LE and GT 16","West Germany","196","0.444284891934666","0.395651699463188","0.492918084406143","3"
"Slightly Expensive","1997","1-pers.-HH","West Germany","13","","","","4"
"Slightly Expensive","1997","1-pers.-HH","East Germany","6","","","","4"
"Slightly Expensive","1997","(Married) couple without C. ","West Germany","49","0.0452961040146694","0.0327596310209444","0.0578325770083944","4"
"Slightly Expensive","1997","(Married) couple without C. ","East Germany","21","","","","4"
"Slightly Expensive","1997","Single parent ","West Germany","10","","","","4"
"Slightly Expensive","1997","Single parent ","East Germany","3","","","","4"
"Slightly Expensive","1997","Couple + C. GT 16 ","East Germany","41","0.102725064023521","0.0710988330332762","0.134351295013765","4"
"Slightly Expensive","1997","Couple + C. LE 16 ","West Germany","98","0.104977845726591","0.0846329452640212","0.12532274618916","4"
"Slightly Expensive","1997","Couple + C. LE 16 ","East Germany","42","0.142557337795389","0.0998958919272046","0.185218783663574","4"
"Slightly Expensive","1997","Couple + C. GT 16 ","West Germany","34","0.0312470298916053","0.0198165626687116","0.0426774971144991","4"
"Slightly Expensive","1997","Couple + C. LE and GT 16","West Germany","30","0.0964204414605281","0.0675306996060971","0.125310183314959","4"
"Slightly Expensive","1997","Couple + C. LE and GT 16","East Germany","27","","","","4"
"Too Expensive","1997","1-pers.-HH","East Germany","2","","","","5"
"Too Expensive","1997","(Married) couple without C. ","West Germany","20","","","","5"
"Too Expensive","1997","(Married) couple without C. ","East Germany","4","","","","5"
"Too Expensive","1997","1-pers.-HH","West Germany","1","","","","5"
"Too Expensive","1997","Single parent ","West Germany","4","","","","5"
"Too Expensive","1997","Single parent ","East Germany","2","","","","5"
"Too Expensive","1997","Couple + C. LE 16 ","West Germany","11","","","","5"
"Too Expensive","1997","Couple + C. LE 16 ","East Germany","4","","","","5"
"Too Expensive","1997","Couple + C. GT 16 ","West Germany","7","","","","5"
"Too Expensive","1997","Couple + C. GT 16 ","East Germany","","","","","5"
"Too Expensive","1997","Couple + C. LE and GT 16","West Germany","18","","","","5"
"Too Expensive","1997","Couple + C. LE and GT 16","East Germany","7","","","","5"
"Very Inexpensive","1997","1-pers.-HH","West Germany","51","0.209450580851872","0.158076405203884","0.260824756499859","1"
"Very Inexpensive","1997","1-pers.-HH","East Germany","5","","","","1"
"Very Inexpensive","1997","(Married) couple without C. ","West Germany","226","0.213611974686858","0.188903733011555","0.238320216362161","1"
"Very Inexpensive","1997","(Married) couple without C. ","East Germany","15","","","","1"
"Very Inexpensive","1997","Single parent ","West Germany","11","","","","1"
"Very Inexpensive","1997","Single parent ","East Germany","2","","","","1"
"Very Inexpensive","1997","Couple + C. LE 16 ","West Germany","84","0.110903003326366","0.0900611625462214","0.13174484410651","1"
"Very Inexpensive","1997","Couple + C. LE 16 ","East Germany","28","","","","1"
"Very Inexpensive","1997","Couple + C. GT 16 ","East Germany","24","","","","1"
"Very Inexpensive","1997","Couple + C. GT 16 ","West Germany","195","0.235481961358669","0.20760626158778","0.263357661129558","1"
"Very Inexpensive","1997","Couple + C. LE and GT 16","East Germany","9","","","","1"
"Very Inexpensive","1997","Couple + C. LE and GT 16","West Germany","52","0.154145950021114","0.118804067363766","0.189487832678461","1"
"Inexpensive","1998","1-pers.-HH","East Germany","19","","","","2"
"Inexpensive","1998","1-pers.-HH","West Germany","100","0.333799100093706","0.280437032096168","0.387161168091244","2"
"Inexpensive","1998","Single parent ","East Germany","11","","","","2"
"Inexpensive","1998","Single parent ","West Germany","64","0.33593480852728","0.26386738760018","0.40800222945438","2"
"Inexpensive","1998","(Married) couple without C. ","West Germany","476","0.370741549527546","0.344635847704148","0.396847251350945","2"
"Inexpensive","1998","(Married) couple without C. ","East Germany","122","0.296662313319","0.251785739886455","0.341538886751546","2"
"Inexpensive","1998","Couple + C. LE 16 ","West Germany","275","0.258848974651962","0.232125998521019","0.285571950782905","2"
"Inexpensive","1998","Couple + C. LE 16 ","East Germany","114","0.375090742209212","0.31898055387804","0.431200930540383","2"
"Inexpensive","1998","Couple + C. GT 16 ","East Germany","108","0.246063372278237","0.204269855536064","0.28785688902041","2"
"Inexpensive","1998","Couple + C. GT 16 ","West Germany","311","0.309459645272368","0.280822640245954","0.338096650298781","2"
"Inexpensive","1998","Couple + C. LE and GT 16","East Germany","68","0.342194023074358","0.279642617703551","0.404745428445164","2"
"Inexpensive","1998","Couple + C. LE and GT 16","West Germany","106","0.245421462598367","0.205211816850425","0.285631108346309","2"
"Reasonable","1998","1-pers.-HH","West Germany","110","0.394621677865559","0.339313243397648","0.44993011233347","3"
"Reasonable","1998","1-pers.-HH","East Germany","29","","","","3"
"Reasonable","1998","(Married) couple without C. ","West Germany","474","0.343074533296415","0.31741566459977","0.36873340199306","3"
"Reasonable","1998","(Married) couple without C. ","East Germany","178","0.483369556896679","0.43427467730061","0.532464436492748","3"
"Reasonable","1998","Single parent ","East Germany","11","","","","3"
"Reasonable","1998","Single parent ","West Germany","56","0.338651904994674","0.266441807086459","0.410862002902889","3"
"Reasonable","1998","Couple + C. LE 16 ","East Germany","129","0.481162571636864","0.423256161479342","0.539068981794387","3"
"Reasonable","1998","Couple + C. GT 16 ","East Germany","205","0.534550158924897","0.48614978864623","0.582950529203564","3"
"Reasonable","1998","Couple + C. LE 16 ","West Germany","497","0.479336687115358","0.448857241316889","0.509816132913827","3"
"Reasonable","1998","Couple + C. GT 16 ","West Germany","435","0.41148918539034","0.381004094856365","0.441974275924315","3"
"Reasonable","1998","Couple + C. LE and GT 16","East Germany","101","0.416892891972379","0.351889148592207","0.481896635352551","3"
"Reasonable","1998","Couple + C. LE and GT 16","West Germany","228","0.509762937576995","0.463053036039624","0.556472839114366","3"
"Slightly Expensive","1998","1-pers.-HH","West Germany","21","","","","4"
"Slightly Expensive","1998","1-pers.-HH","East Germany","5","","","","4"
"Slightly Expensive","1998","(Married) couple without C. ","West Germany","84","0.0600701626981841","0.0472272852965619","0.0729130400998063","4"
"Slightly Expensive","1998","(Married) couple without C. ","East Germany","48","0.0968719635167781","0.06781299003676","0.125930936996796","4"
"Slightly Expensive","1998","Single parent ","West Germany","22","","","","4"
"Slightly Expensive","1998","Single parent ","East Germany","2","","","","4"
"Slightly Expensive","1998","Couple + C. GT 16 ","East Germany","52","0.117663857400073","0.0863989904341068","0.14892872436604","4"
"Slightly Expensive","1998","Couple + C. GT 16 ","West Germany","61","0.0515326795141242","0.0378369994999369","0.0652283595283114","4"
"Slightly Expensive","1998","Couple + C. LE 16 ","West Germany","117","0.101405694919154","0.0829885949240585","0.119822794914249","4"
"Slightly Expensive","1998","Couple + C. LE 16 ","East Germany","20","","","","4"
"Slightly Expensive","1998","Couple + C. LE and GT 16","West Germany","31","0.0562552478810204","0.034725916180283","0.0777845795817577","4"
"Slightly Expensive","1998","Couple + C. LE and GT 16","East Germany","22","","","","4"
"Too Expensive","1998","1-pers.-HH","East Germany","","","","","5"
"Too Expensive","1998","(Married) couple without C. ","East Germany","3","","","","5"
"Too Expensive","1998","1-pers.-HH","West Germany","4","","","","5"
"Too Expensive","1998","(Married) couple without C. ","West Germany","20","","","","5"
"Too Expensive","1998","Single parent ","West Germany","1","","","","5"
"Too Expensive","1998","Single parent ","East Germany","","","","","5"
"Too Expensive","1998","Couple + C. LE 16 ","West Germany","19","","","","5"
"Too Expensive","1998","Couple + C. LE 16 ","East Germany","4","","","","5"
"Too Expensive","1998","Couple + C. GT 16 ","West Germany","8","","","","5"
"Too Expensive","1998","Couple + C. GT 16 ","East Germany","","","","","5"
"Too Expensive","1998","Couple + C. LE and GT 16","West Germany","10","","","","5"
"Too Expensive","1998","Couple + C. LE and GT 16","East Germany","7","","","","5"
"Very Inexpensive","1998","1-pers.-HH","West Germany","65","0.196199042388056","0.151261412299331","0.24113667247678","1"
"Very Inexpensive","1998","1-pers.-HH","East Germany","8","","","","1"
"Very Inexpensive","1998","(Married) couple without C. ","West Germany","261","0.204609915142454","0.182805791369487","0.22641403891542","1"
"Very Inexpensive","1998","(Married) couple without C. ","East Germany","47","0.117755658815437","0.0860897549482067","0.149421562682668","1"
"Very Inexpensive","1998","Single parent ","West Germany","22","","","","1"
"Very Inexpensive","1998","Single parent ","East Germany","6","","","","1"
"Very Inexpensive","1998","Couple + C. LE 16 ","West Germany","124","0.138492618765229","0.117418420698271","0.159566816832187","1"
"Very Inexpensive","1998","Couple + C. LE 16 ","East Germany","19","","","","1"
"Very Inexpensive","1998","Couple + C. GT 16 ","West Germany","186","0.218055880291675","0.192475746438414","0.243636014144935","1"
"Very Inexpensive","1998","Couple + C. GT 16 ","East Germany","43","0.101722611396793","0.0723912653459164","0.131053957447669","1"
"Very Inexpensive","1998","Couple + C. LE and GT 16","East Germany","23","","","","1"
"Very Inexpensive","1998","Couple + C. LE and GT 16","West Germany","65","0.170633795803874","0.13548362449902","0.205783967108728","1"
"Inexpensive","1999","1-pers.-HH","West Germany","105","0.343352954642053","0.288514117265941","0.398191792018165","2"
"Inexpensive","1999","1-pers.-HH","East Germany","27","","","","2"
"Inexpensive","1999","Single parent ","West Germany","40","0.202492702525615","0.139832532539935","0.265152872511296","2"
"Inexpensive","1999","Single parent ","East Germany","10","","","","2"
"Inexpensive","1999","(Married) couple without C. ","East Germany","146","0.394087530763285","0.345590284514558","0.442584777012012","2"
