"hlf0094","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"Too Expensive","1987","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","1987","(Married) couple without C. ","no migration background","16","","","","5"
"Too Expensive","1987","(Married) couple without C. ","direct migration background","2","","","","5"
"Too Expensive","1987","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","1987","Single parent ","no migration background","","","","","5"
"Too Expensive","1987","Single parent ","direct migration background","","","","","5"
"Too Expensive","1987","Single parent ","indirect migration background","","","","","5"
"Too Expensive","1987","Couple + C. LE 16 ","direct migration background","","","","","5"
"Too Expensive","1987","Couple + C. LE 16 ","indirect migration background","","","","","5"
"Too Expensive","1987","Couple + C. GT 16 ","no migration background","41","0.0354943348934847","0.0246967791720604","0.0462918906149091","5"
"Too Expensive","1987","Couple + C. GT 16 ","direct migration background","4","","","","5"
"Too Expensive","1987","Couple + C. GT 16 ","indirect migration background","","","","","5"
"Too Expensive","1987","Couple + C. LE and GT 16","no migration background","6","","","","5"
"Too Expensive","1987","Couple + C. LE and GT 16","direct migration background","","","","","5"
"Too Expensive","1987","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"Very Inexpensive","1987","1-pers.-HH","no migration background","48","0.211704144649125","0.156713417506086","0.266694871792164","1"
"Very Inexpensive","1987","1-pers.-HH","direct migration background","2","","","","1"
"Very Inexpensive","1987","1-pers.-HH","indirect migration background","","","","","1"
"Very Inexpensive","1987","(Married) couple without C. ","no migration background","169","0.196797137239516","0.170209880996175","0.223384393482858","1"
"Very Inexpensive","1987","(Married) couple without C. ","direct migration background","12","","","","1"
"Very Inexpensive","1987","(Married) couple without C. ","indirect migration background","","","","","1"
"Very Inexpensive","1987","Single parent ","no migration background","37","0.200224164202043","0.14286937714887","0.257578951255216","1"
"Very Inexpensive","1987","Single parent ","direct migration background","2","","","","1"
"Very Inexpensive","1987","Single parent ","indirect migration background","","","","","1"
"Very Inexpensive","1987","Couple + C. LE 16 ","no migration background","86","0.117193935564337","0.0932805584860755","0.141107312642599","1"
"Very Inexpensive","1987","Couple + C. LE 16 ","direct migration background","15","","","","1"
"Very Inexpensive","1987","Couple + C. LE 16 ","indirect migration background","","","","","1"
"Very Inexpensive","1987","Couple + C. GT 16 ","no migration background","211","0.179991221172479","0.157571590506911","0.202410851838047","1"
"Very Inexpensive","1987","Couple + C. GT 16 ","direct migration background","13","","","","1"
"Very Inexpensive","1987","Couple + C. GT 16 ","indirect migration background","4","","","","1"
"Very Inexpensive","1987","Couple + C. LE and GT 16","no migration background","82","0.16414302025363","0.131611031279693","0.196675009227567","1"
"Very Inexpensive","1987","Couple + C. LE and GT 16","direct migration background","7","","","","1"
"Very Inexpensive","1987","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"Inexpensive","1988","(Married) couple without C. ","no migration background","317","0.386669433856188","0.352944659027888","0.420394208684489","2"
"Inexpensive","1988","1-pers.-HH","indirect migration background","","","","","2"
"Inexpensive","1988","1-pers.-HH","no migration background","81","0.396424937688764","0.330108517410894","0.462741357966635","2"
"Inexpensive","1988","1-pers.-HH","direct migration background","4","","","","2"
"Inexpensive","1988","(Married) couple without C. ","direct migration background","24","","","","2"
"Inexpensive","1988","(Married) couple without C. ","indirect migration background","1","","","","2"
"Inexpensive","1988","Single parent ","no migration background","51","0.279919643249616","0.214693820348809","0.345145466150423","2"
"Inexpensive","1988","Single parent ","direct migration background","7","","","","2"
"Inexpensive","1988","Couple + C. LE 16 ","indirect migration background","1","","","","2"
"Inexpensive","1988","Couple + C. LE and GT 16","no migration background","145","0.370309191213098","0.322322675925235","0.418295706500961","2"
"Inexpensive","1988","Single parent ","indirect migration background","","","","","2"
"Inexpensive","1988","Couple + C. GT 16 ","no migration background","404","0.347428795873108","0.319836874912242","0.375020716833975","2"
"Inexpensive","1988","Couple + C. LE 16 ","no migration background","208","0.301199795226512","0.266717395450873","0.335682195002152","2"
"Inexpensive","1988","Couple + C. LE 16 ","direct migration background","15","","","","2"
"Inexpensive","1988","Couple + C. GT 16 ","direct migration background","39","0.359751042924897","0.267067004340457","0.452435081509336","2"
"Inexpensive","1988","Couple + C. GT 16 ","indirect migration background","7","","","","2"
"Inexpensive","1988","Couple + C. LE and GT 16","direct migration background","9","","","","2"
"Inexpensive","1988","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"Reasonable","1988","1-pers.-HH","no migration background","69","0.342072302298384","0.27775571559641","0.406388889000357","3"
"Reasonable","1988","1-pers.-HH","indirect migration background","","","","","3"
"Reasonable","1988","1-pers.-HH","direct migration background","5","","","","3"
"Reasonable","1988","(Married) couple without C. ","no migration background","268","0.347193561826786","0.314224250234355","0.380162873419216","3"
"Reasonable","1988","(Married) couple without C. ","direct migration background","24","","","","3"
"Reasonable","1988","(Married) couple without C. ","indirect migration background","2","","","","3"
"Reasonable","1988","Single parent ","no migration background","83","0.452361482360975","0.380050843350335","0.524672121371616","3"
"Reasonable","1988","Single parent ","direct migration background","5","","","","3"
"Reasonable","1988","Couple + C. LE and GT 16","direct migration background","20","","","","3"
"Reasonable","1988","Couple + C. LE and GT 16","indirect migration background","8","","","","3"
"Reasonable","1988","Single parent ","indirect migration background","1","","","","3"
"Reasonable","1988","Couple + C. LE 16 ","no migration background","303","0.447189577067493","0.409819191181721","0.484559962953265","3"
"Reasonable","1988","Couple + C. LE 16 ","direct migration background","42","0.413781966050998","0.30652612610834","0.521037805993657","3"
"Reasonable","1988","Couple + C. LE 16 ","indirect migration background","5","","","","3"
"Reasonable","1988","Couple + C. GT 16 ","no migration background","398","0.34861625022861","0.321002375370178","0.376230125087043","3"
"Reasonable","1988","Couple + C. GT 16 ","direct migration background","36","0.306747628711378","0.217691099049727","0.395804158373029","3"
"Reasonable","1988","Couple + C. GT 16 ","indirect migration background","6","","","","3"
"Reasonable","1988","Couple + C. LE and GT 16","no migration background","161","0.424004486032097","0.374894697209238","0.473114274854956","3"
"Slightly Expensive","1988","(Married) couple without C. ","no migration background","50","0.0621861898274841","0.0454623068875288","0.0789100727674393","4"
"Slightly Expensive","1988","1-pers.-HH","direct migration background","1","","","","4"
"Slightly Expensive","1988","1-pers.-HH","indirect migration background","","","","","4"
"Slightly Expensive","1988","1-pers.-HH","no migration background","12","","","","4"
"Slightly Expensive","1988","(Married) couple without C. ","direct migration background","6","","","","4"
"Slightly Expensive","1988","(Married) couple without C. ","indirect migration background","2","","","","4"
"Slightly Expensive","1988","Single parent ","direct migration background","2","","","","4"
"Slightly Expensive","1988","Single parent ","no migration background","16","","","","4"
"Slightly Expensive","1988","Single parent ","indirect migration background","","","","","4"
"Slightly Expensive","1988","Couple + C. LE 16 ","no migration background","71","0.107483763055945","0.0842042908920239","0.130763235219866","4"
"Slightly Expensive","1988","Couple + C. LE 16 ","direct migration background","7","","","","4"
"Slightly Expensive","1988","Couple + C. LE 16 ","indirect migration background","","","","","4"
"Slightly Expensive","1988","Couple + C. GT 16 ","no migration background","72","0.0664060546756304","0.0519776627300323","0.0808344466212286","4"
"Slightly Expensive","1988","Couple + C. GT 16 ","direct migration background","7","","","","4"
"Slightly Expensive","1988","Couple + C. LE and GT 16","no migration background","18","","","","4"
"Slightly Expensive","1988","Couple + C. LE and GT 16","indirect migration background","2","","","","4"
"Slightly Expensive","1988","Couple + C. GT 16 ","indirect migration background","1","","","","4"
"Slightly Expensive","1988","Couple + C. LE and GT 16","direct migration background","12","","","","4"
"Too Expensive","1988","1-pers.-HH","no migration background","8","","","","5"
"Too Expensive","1988","1-pers.-HH","direct migration background","","","","","5"
"Too Expensive","1988","1-pers.-HH","indirect migration background","","","","","5"
"Too Expensive","1988","(Married) couple without C. ","no migration background","13","","","","5"
"Too Expensive","1988","(Married) couple without C. ","direct migration background","1","","","","5"
"Too Expensive","1988","(Married) couple without C. ","indirect migration background","","","","","5"
"Too Expensive","1988","Couple + C. LE 16 ","no migration background","16","","","","5"
"Too Expensive","1988","Single parent ","no migration background","","","","","5"
"Too Expensive","1988","Single parent ","direct migration background","","","","","5"
