"hlf0094","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Reasonable","1993","Not Working","Couple + C. GT 16 ","154","0.37718442290204","0.328516567324187","0.425852278479892","3"
"Reasonable","1993","Not Working","Couple + C. LE and GT 16","66","0.454800902958624","0.370173601301365","0.539428204615883","3"
"Reasonable","1993","Not Working","Couple + C. LE 16 ","85","0.492388974984182","0.419756293124466","0.565021656843898","3"
"Slightly Expensive","1993","Full Time","1-pers.-HH","10","","","","4"
"Slightly Expensive","1993","Full Time","(Married) couple without C. ","41","0.120087589943143","0.0886992556747683","0.151475924211517","4"
"Slightly Expensive","1993","Full Time","Couple + C. GT 16 ","52","0.0661042370860584","0.0470617763824077","0.0851466977897091","4"
"Slightly Expensive","1993","Full Time","Single parent ","5","","","","4"
"Slightly Expensive","1993","Full Time","Couple + C. LE 16 ","68","0.0869790384805517","0.0648327693132691","0.109125307647834","4"
"Slightly Expensive","1993","Full Time","Couple + C. LE and GT 16","19","","","","4"
"Slightly Expensive","1993","Part Time","1-pers.-HH","1","","","","4"
"Slightly Expensive","1993","Part Time","(Married) couple without C. ","10","","","","4"
"Slightly Expensive","1993","Part Time","Single parent ","1","","","","4"
"Slightly Expensive","1993","Part Time","Couple + C. LE 16 ","25","","","","4"
"Slightly Expensive","1993","Part Time","Couple + C. GT 16 ","29","","","","4"
"Slightly Expensive","1993","Part Time","Couple + C. LE and GT 16","7","","","","4"
"Slightly Expensive","1993","Not Working","1-pers.-HH","5","","","","4"
"Slightly Expensive","1993","Not Working","(Married) couple without C. ","36","0.0445020918484933","0.0287343141142476","0.0602698695827389","4"
"Slightly Expensive","1993","Not Working","Single parent ","4","","","","4"
"Slightly Expensive","1993","Not Working","Couple + C. LE 16 ","12","","","","4"
"Slightly Expensive","1993","Not Working","Couple + C. GT 16 ","11","","","","4"
"Slightly Expensive","1993","Not Working","Couple + C. LE and GT 16","7","","","","4"
"Too Expensive","1993","Full Time","1-pers.-HH","2","","","","5"
"Too Expensive","1993","Full Time","(Married) couple without C. ","9","","","","5"
"Too Expensive","1993","Full Time","Single parent ","1","","","","5"
"Too Expensive","1993","Full Time","Couple + C. LE 16 ","21","","","","5"
"Too Expensive","1993","Full Time","Couple + C. GT 16 ","19","","","","5"
"Too Expensive","1993","Full Time","Couple + C. LE and GT 16","7","","","","5"
"Too Expensive","1993","Part Time","1-pers.-HH","","","","","5"
"Too Expensive","1993","Part Time","(Married) couple without C. ","2","","","","5"
"Too Expensive","1993","Part Time","Single parent ","1","","","","5"
"Too Expensive","1993","Part Time","Couple + C. LE 16 ","10","","","","5"
"Too Expensive","1993","Not Working","1-pers.-HH","3","","","","5"
"Too Expensive","1993","Not Working","(Married) couple without C. ","6","","","","5"
"Too Expensive","1993","Part Time","Couple + C. GT 16 ","8","","","","5"
"Too Expensive","1993","Part Time","Couple + C. LE and GT 16","1","","","","5"
"Too Expensive","1993","Not Working","Single parent ","","","","","5"
"Too Expensive","1993","Not Working","Couple + C. LE 16 ","7","","","","5"
"Too Expensive","1993","Not Working","Couple + C. GT 16 ","12","","","","5"
"Too Expensive","1993","Not Working","Couple + C. LE and GT 16","","","","","5"
"Very Inexpensive","1993","Full Time","1-pers.-HH","18","","","","1"
"Very Inexpensive","1993","Full Time","(Married) couple without C. ","65","0.169266299920348","0.13305737354887","0.205475226291826","1"
"Very Inexpensive","1993","Full Time","Single parent ","6","","","","1"
"Very Inexpensive","1993","Full Time","Couple + C. LE 16 ","72","0.10838574175334","0.0839555161137725","0.132815967392908","1"
"Very Inexpensive","1993","Full Time","Couple + C. GT 16 ","98","0.172912014525743","0.143928726130598","0.201895302920888","1"
"Very Inexpensive","1993","Full Time","Couple + C. LE and GT 16","42","0.243509012321475","0.187675549834222","0.299342474808728","1"
"Very Inexpensive","1993","Part Time","1-pers.-HH","3","","","","1"
"Very Inexpensive","1993","Part Time","(Married) couple without C. ","33","0.184601832293023","0.124106423354382","0.245097241231664","1"
"Very Inexpensive","1993","Part Time","Single parent ","4","","","","1"
"Very Inexpensive","1993","Part Time","Couple + C. LE 16 ","26","","","","1"
"Very Inexpensive","1993","Not Working","Single parent ","4","","","","1"
"Very Inexpensive","1993","Part Time","Couple + C. GT 16 ","50","0.195314207237703","0.150453352075457","0.240175062399948","1"
"Very Inexpensive","1993","Part Time","Couple + C. LE and GT 16","12","","","","1"
"Very Inexpensive","1993","Not Working","1-pers.-HH","29","","","","1"
"Very Inexpensive","1993","Not Working","(Married) couple without C. ","118","0.183868885615222","0.15424790063921","0.213489870591234","1"
"Very Inexpensive","1993","Not Working","Couple + C. LE and GT 16","24","","","","1"
"Very Inexpensive","1993","Not Working","Couple + C. LE 16 ","17","","","","1"
"Very Inexpensive","1993","Not Working","Couple + C. GT 16 ","75","0.223400010614233","0.181575979592422","0.265224041636044","1"
"Inexpensive","1994","Full Time","1-pers.-HH","25","","","","2"
"Inexpensive","1994","Full Time","(Married) couple without C. ","115","0.255855538863634","0.214025719562328","0.297685358164941","2"
"Inexpensive","1994","Full Time","Single parent ","33","0.381850076732188","0.274715934617125","0.488984218847251","2"
"Inexpensive","1994","Full Time","Couple + C. LE 16 ","177","0.291219509285837","0.255601126842442","0.326837891729233","2"
"Inexpensive","1994","Full Time","Couple + C. GT 16 ","200","0.351250809833558","0.312634024153396","0.389867595513721","2"
"Inexpensive","1994","Full Time","Couple + C. LE and GT 16","69","0.29431924065966","0.23641997202902","0.3522185092903","2"
"Inexpensive","1994","Part Time","1-pers.-HH","8","","","","2"
"Inexpensive","1994","Part Time","(Married) couple without C. ","49","0.366675933295287","0.289299420018698","0.444052446571876","2"
"Inexpensive","1994","Part Time","Single parent ","7","","","","2"
"Inexpensive","1994","Part Time","Couple + C. LE 16 ","76","0.276682331917989","0.22342018159425","0.329944482241728","2"
"Inexpensive","1994","Part Time","Couple + C. GT 16 ","74","0.262948700566957","0.211198734942389","0.314698666191525","2"
"Inexpensive","1994","Not Working","(Married) couple without C. ","263","0.378706700780098","0.342408436128331","0.415004965431865","2"
"Inexpensive","1994","Not Working","Single parent ","22","","","","2"
"Inexpensive","1994","Not Working","Couple + C. LE and GT 16","48","0.329759207209099","0.251604600058488","0.407913814359709","2"
"Inexpensive","1994","Part Time","Couple + C. LE and GT 16","40","0.310047990485174","0.229289773682784","0.390806207287565","2"
"Inexpensive","1994","Not Working","1-pers.-HH","60","0.333746621480717","0.264473263380518","0.403019979580915","2"
"Inexpensive","1994","Not Working","Couple + C. LE 16 ","65","0.337890653741136","0.274070211086726","0.401711096395547","2"
"Inexpensive","1994","Not Working","Couple + C. GT 16 ","147","0.347460312941867","0.30091337324405","0.394007252639685","2"
"Reasonable","1994","Full Time","Single parent ","33","0.422538213788685","0.313612813058755","0.531463614518616","3"
"Reasonable","1994","Full Time","1-pers.-HH","29","","","","3"
"Reasonable","1994","Full Time","(Married) couple without C. ","193","0.447840749042373","0.400169785482894","0.495511712601852","3"
"Reasonable","1994","Full Time","Couple + C. LE 16 ","314","0.49384060366143","0.454644298380822","0.533036908942039","3"
"Reasonable","1994","Full Time","Couple + C. GT 16 ","229","0.396303043114854","0.356734301637396","0.435871784592313","3"
"Reasonable","1994","Full Time","Couple + C. LE and GT 16","101","0.428904418359477","0.36602706215936","0.491781774559594","3"
"Reasonable","1994","Part Time","1-pers.-HH","7","","","","3"
"Reasonable","1994","Part Time","(Married) couple without C. ","53","0.310109071624433","0.235840955229062","0.384377188019803","3"
"Reasonable","1994","Part Time","Single parent ","15","","","","3"
"Reasonable","1994","Part Time","Couple + C. LE 16 ","140","0.498280214204378","0.438750899789902","0.557809528618855","3"
"Reasonable","1994","Not Working","Single parent ","35","0.421638752101384","0.306773473742476","0.536504030460292","3"
"Reasonable","1994","Part Time","Couple + C. GT 16 ","111","0.402700709599564","0.345048907137126","0.460352512062001","3"
"Reasonable","1994","Part Time","Couple + C. LE and GT 16","58","0.434328725858658","0.34778129949398","0.520876152223335","3"
"Reasonable","1994","Not Working","1-pers.-HH","75","0.428127441544184","0.355437511438361","0.500817371650008","3"
"Reasonable","1994","Not Working","(Married) couple without C. ","250","0.363187940781049","0.327199968061934","0.399175913500165","3"
"Reasonable","1994","Not Working","Couple + C. GT 16 ","151","0.356829397731342","0.309998932657571","0.403659862805112","3"
"Reasonable","1994","Not Working","Couple + C. LE and GT 16","57","0.425391945353022","0.343201529684126","0.507582361021918","3"
"Reasonable","1994","Not Working","Couple + C. LE 16 ","101","0.459820427897626","0.392573867997549","0.527066987797703","3"
"Slightly Expensive","1994","Full Time","1-pers.-HH","3","","","","4"
"Slightly Expensive","1994","Full Time","(Married) couple without C. ","37","0.087755781737609","0.0606318039814191","0.114879759493799","4"
"Slightly Expensive","1994","Full Time","Single parent ","4","","","","4"
"Slightly Expensive","1994","Full Time","Couple + C. LE 16 ","68","0.0987497418613433","0.0753614358267515","0.122138047895935","4"
"Slightly Expensive","1994","Full Time","Couple + C. GT 16 ","63","0.080850601270163","0.0587978021681606","0.102903400372165","4"
"Slightly Expensive","1994","Full Time","Couple + C. LE and GT 16","23","","","","4"
"Slightly Expensive","1994","Part Time","1-pers.-HH","1","","","","4"
"Slightly Expensive","1994","Part Time","(Married) couple without C. ","13","","","","4"
"Slightly Expensive","1994","Part Time","Single parent ","","","","","4"
"Slightly Expensive","1994","Part Time","Couple + C. LE 16 ","26","","","","4"
"Slightly Expensive","1994","Part Time","Couple + C. GT 16 ","28","","","","4"
"Slightly Expensive","1994","Part Time","Couple + C. LE and GT 16","10","","","","4"
"Slightly Expensive","1994","Not Working","Couple + C. GT 16 ","20","","","","4"
"Slightly Expensive","1994","Not Working","1-pers.-HH","8","","","","4"
"Slightly Expensive","1994","Not Working","(Married) couple without C. ","21","","","","4"
"Slightly Expensive","1994","Not Working","Single parent ","7","","","","4"
"Slightly Expensive","1994","Not Working","Couple + C. LE 16 ","18","","","","4"
"Slightly Expensive","1994","Not Working","Couple + C. LE and GT 16","9","","","","4"
"Too Expensive","1994","Full Time","(Married) couple without C. ","10","","","","5"
"Too Expensive","1994","Full Time","1-pers.-HH","5","","","","5"
"Too Expensive","1994","Full Time","Single parent ","","","","","5"
"Too Expensive","1994","Full Time","Couple + C. LE 16 ","9","","","","5"
"Too Expensive","1994","Full Time","Couple + C. GT 16 ","26","","","","5"
"Too Expensive","1994","Full Time","Couple + C. LE and GT 16","6","","","","5"
"Too Expensive","1994","Part Time","1-pers.-HH","","","","","5"
"Too Expensive","1994","Part Time","(Married) couple without C. ","2","","","","5"
"Too Expensive","1994","Part Time","Single parent ","","","","","5"
"Too Expensive","1994","Part Time","Couple + C. LE 16 ","1","","","","5"
"Too Expensive","1994","Not Working","(Married) couple without C. ","6","","","","5"
"Too Expensive","1994","Part Time","Couple + C. GT 16 ","8","","","","5"
"Too Expensive","1994","Part Time","Couple + C. LE and GT 16","2","","","","5"
"Too Expensive","1994","Not Working","1-pers.-HH","1","","","","5"
"Too Expensive","1994","Not Working","Single parent ","","","","","5"
"Too Expensive","1994","Not Working","Couple + C. LE 16 ","4","","","","5"
"Too Expensive","1994","Not Working","Couple + C. GT 16 ","9","","","","5"
"Too Expensive","1994","Not Working","Couple + C. LE and GT 16","1","","","","5"
"Very Inexpensive","1994","Full Time","1-pers.-HH","23","","","","1"
"Very Inexpensive","1994","Full Time","(Married) couple without C. ","63","0.173101565704169","0.136832486242256","0.209370645166082","1"
"Very Inexpensive","1994","Full Time","Single parent ","9","","","","1"
"Very Inexpensive","1994","Full Time","Couple + C. LE 16 ","57","0.109402132202125","0.0849305639972993","0.133873700406951","1"
"Very Inexpensive","1994","Full Time","Couple + C. GT 16 ","69","0.141885394957997","0.113658017287802","0.170112772628191","1"
"Very Inexpensive","1994","Full Time","Couple + C. LE and GT 16","39","0.16545564350035","0.118246609129593","0.212664677871106","1"
"Very Inexpensive","1994","Part Time","1-pers.-HH","2","","","","1"
"Very Inexpensive","1994","Part Time","(Married) couple without C. ","32","0.228637498682387","0.161206755202942","0.296068242161831","1"
"Very Inexpensive","1994","Part Time","Single parent ","5","","","","1"
"Very Inexpensive","1994","Part Time","Couple + C. LE 16 ","28","","","","1"
"Very Inexpensive","1994","Part Time","Couple + C. GT 16 ","57","0.231036797796196","0.181489605394074","0.280583990198318","1"
"Very Inexpensive","1994","Part Time","Couple + C. LE and GT 16","16","","","","1"
"Very Inexpensive","1994","Not Working","1-pers.-HH","34","0.206265714675809","0.146824293708748","0.26570713564287","1"
"Very Inexpensive","1994","Not Working","(Married) couple without C. ","146","0.218451960416235","0.18753179238027","0.249372128452201","1"
"Very Inexpensive","1994","Not Working","Single parent ","7","","","","1"
"Very Inexpensive","1994","Not Working","Couple + C. LE and GT 16","24","","","","1"
"Very Inexpensive","1994","Not Working","Couple + C. GT 16 ","75","0.236499823710708","0.194960918519531","0.278038728901886","1"
"Very Inexpensive","1994","Not Working","Couple + C. LE 16 ","23","","","","1"
"Inexpensive","1995","Full Time","1-pers.-HH","27","","","","2"
"Inexpensive","1995","Full Time","(Married) couple without C. ","131","0.250330148745164","0.210998085014913","0.289662212475414","2"
"Inexpensive","1995","Full Time","Single parent ","26","","","","2"
"Inexpensive","1995","Full Time","Couple + C. LE 16 ","193","0.319201166629211","0.282971764299927","0.355430568958495","2"
"Inexpensive","1995","Full Time","Couple + C. GT 16 ","192","0.336911474082404","0.29851155969613","0.375311388468678","2"
