"hlf0071_h","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"2","2007","(3b) higher tertiary education","West Germany","299","0.167287658009251","0.151071598269833","0.183503717748669"
"2","2007","(3b) higher tertiary education","East Germany","91","0.154580315428283","0.126767880321187","0.182392750535378"
"3","2007","(0) in school","West Germany","344","0.725134702761324","0.684986086009286","0.765283319513362"
"3","2007","(0) in school","East Germany","116","0.71834027409888","0.646832414094178","0.789848134103582"
"3","2007","(1a) inadequately completed","West Germany","145","0.743060380967569","0.681732441081575","0.804388320853563"
"3","2007","(1a) inadequately completed","East Germany","18","","",""
"3","2007","(1b) general elementary school","West Germany","1138","0.735873006139444","0.713918169375315","0.757827842903573"
"3","2007","(1b) general elementary school","East Germany","179","0.83866461493973","0.789381269694303","0.887947960185157"
"3","2007","(1c) basic vocational qualification","West Germany","3430","0.747047639076854","0.734448496003197","0.75964678215051"
"3","2007","(1c) basic vocational qualification","East Germany","885","0.835532513133415","0.813341741524199","0.857723284742632"
"3","2007","(2b) intermediate general qualification","West Germany","306","0.71872698945188","0.675624142359089","0.76182983654467"
"3","2007","(2b) intermediate general qualification","East Germany","103","0.731778407624396","0.65786125798922","0.805695557259572"
"3","2007","(2a) intermediate vocational","West Germany","2281","0.68699542385051","0.670885924735846","0.703104922965174"
"3","2007","(2a) intermediate vocational","East Germany","1283","0.740690381473667","0.719857406316911","0.761523356630422"
"3","2007","(2c_gen) general maturity certificate","West Germany","453","0.694866499760933","0.65933088227618","0.730402117245685"
"3","2007","(2c_gen) general maturity certificate","East Germany","131","0.838810711636825","0.783858656336294","0.893762766937356"
"3","2007","(2c_voc) vocational maturity certificate","West Germany","936","0.713052764316751","0.688842721434924","0.737262807198579"
"3","2007","(2c_voc) vocational maturity certificate","East Germany","166","0.691908192133248","0.631036375085384","0.752780009181112"
"3","2007","(3a) lower tertiary education","West Germany","743","0.731847848517751","0.705192065642519","0.758503631392983"
"3","2007","(3a) lower tertiary education","East Germany","496","0.758573881006716","0.725725394653438","0.791422367359993"
"3","2007","(3b) higher tertiary education","West Germany","1367","0.664244139960285","0.643725831676421","0.68476244824415"
"3","2007","(3b) higher tertiary education","East Germany","456","0.708305841254013","0.673335487911533","0.743276194596494"
"4","2007","(0) in school","West Germany","35","0.0732934001573762","0.0498562474905417","0.0967305528242106"
"4","2007","(0) in school","East Germany","6","","",""
"4","2007","(1a) inadequately completed","West Germany","6","","",""
"4","2007","(1a) inadequately completed","East Germany","","","",""
"4","2007","(1b) general elementary school","West Germany","173","0.102466607612111","0.0873644545051534","0.117568760719069"
"4","2007","(1b) general elementary school","East Germany","17","","",""
"4","2007","(1c) basic vocational qualification","West Germany","560","0.124372275424377","0.114807626529938","0.133936924318816"
"4","2007","(1c) basic vocational qualification","East Germany","103","0.0861084854646928","0.0693157674190053","0.10290120351038"
"4","2007","(2b) intermediate general qualification","West Germany","35","0.0886410956556579","0.0613938737644093","0.115888317546906"
"4","2007","(2b) intermediate general qualification","East Germany","12","","",""
"4","2007","(2a) intermediate vocational","West Germany","378","0.120082031944649","0.108789537675118","0.13137452621418"
"4","2007","(2a) intermediate vocational","East Germany","117","0.0641248377949869","0.0524796705319592","0.0757700050580146"
"4","2007","(2c_gen) general maturity certificate","West Germany","54","0.0762902816556614","0.0558036481009036","0.0967769152104193"
"4","2007","(2c_gen) general maturity certificate","East Germany","14","","",""
"4","2007","(2c_voc) vocational maturity certificate","West Germany","138","0.0842587546730483","0.0693916086226281","0.0991259007234685"
"4","2007","(2c_voc) vocational maturity certificate","East Germany","21","","",""
"4","2007","(3a) lower tertiary education","West Germany","151","0.115341390272606","0.0961206175107217","0.134562163034491"
"4","2007","(3a) lower tertiary education","East Germany","80","0.117946234364204","0.0931883310675247","0.142704137660883"
"4","2007","(3b) higher tertiary education","West Germany","299","0.134005043163973","0.11920427904921","0.148805807278736"
"4","2007","(3b) higher tertiary education","East Germany","78","0.11053923152594","0.0864153402867434","0.134663122765137"
"5","2007","(0) in school","West Germany","1","","",""
"5","2007","(0) in school","East Germany","5","","",""
"5","2007","(1a) inadequately completed","West Germany","","","",""
"5","2007","(1a) inadequately completed","East Germany","","","",""
"5","2007","(1b) general elementary school","West Germany","18","","",""
"5","2007","(1b) general elementary school","East Germany","1","","",""
"5","2007","(1c) basic vocational qualification","West Germany","63","0.0137786537139066","0.0104000435649033","0.0171572638629099"
"5","2007","(1c) basic vocational qualification","East Germany","7","","",""
"5","2007","(2b) intermediate general qualification","West Germany","2","","",""
"5","2007","(2b) intermediate general qualification","East Germany","1","","",""
"5","2007","(2a) intermediate vocational","West Germany","40","0.013384171213702","0.00939208829908018","0.0173762541283238"
"5","2007","(2a) intermediate vocational","East Germany","17","","",""
"5","2007","(2c_gen) general maturity certificate","West Germany","2","","",""
"5","2007","(2c_gen) general maturity certificate","East Germany","3","","",""
"5","2007","(2c_voc) vocational maturity certificate","West Germany","12","","",""
"5","2007","(2c_voc) vocational maturity certificate","East Germany","","","",""
"5","2007","(3a) lower tertiary education","West Germany","21","","",""
"5","2007","(3a) lower tertiary education","East Germany","9","","",""
"5","2007","(3b) higher tertiary education","West Germany","49","0.0188188800432568","0.0129150022041905","0.0247227578823232"
"5","2007","(3b) higher tertiary education","East Germany","16","","",""
"1","2008","(0) in school","West Germany","9","","",""
"1","2008","(0) in school","East Germany","2","","",""
"1","2008","(1a) inadequately completed","West Germany","6","","",""
"1","2008","(1a) inadequately completed","East Germany","","","",""
"1","2008","(1b) general elementary school","West Germany","23","","",""
"1","2008","(1b) general elementary school","East Germany","3","","",""
"1","2008","(1c) basic vocational qualification","West Germany","48","0.0112832213470452","0.00810514679166413","0.0144612959024263"
"1","2008","(1c) basic vocational qualification","East Germany","7","","",""
"1","2008","(2b) intermediate general qualification","West Germany","7","","",""
"1","2008","(2b) intermediate general qualification","East Germany","","","",""
"1","2008","(2a) intermediate vocational","West Germany","32","0.0133270540238305","0.00923864300354043","0.0174154650441205"
"1","2008","(2a) intermediate vocational","East Germany","16","","",""
"1","2008","(2c_gen) general maturity certificate","West Germany","7","","",""
"1","2008","(2c_gen) general maturity certificate","East Germany","3","","",""
"1","2008","(2c_voc) vocational maturity certificate","West Germany","14","","",""
"1","2008","(2c_voc) vocational maturity certificate","East Germany","3","","",""
"1","2008","(3a) lower tertiary education","West Germany","4","","",""
"1","2008","(3a) lower tertiary education","East Germany","1","","",""
"1","2008","(3b) higher tertiary education","West Germany","17","","",""
"1","2008","(3b) higher tertiary education","East Germany","7","","",""
"2","2008","(0) in school","West Germany","74","0.144894739232417","0.112042506240014","0.17774697222482"
"2","2008","(0) in school","East Germany","21","","",""
"2","2008","(1a) inadequately completed","West Germany","27","","",""
"2","2008","(1a) inadequately completed","East Germany","2","","",""
"2","2008","(1b) general elementary school","West Germany","148","0.105707539210474","0.0896988441498303","0.121716234271118"
"2","2008","(1b) general elementary school","East Germany","12","","",""
"2","2008","(1c) basic vocational qualification","West Germany","414","0.0979895164167985","0.0890439637921349","0.106935069041462"
"2","2008","(1c) basic vocational qualification","East Germany","60","0.0636562121237099","0.0486367931331973","0.0786756311142225"
"2","2008","(2b) intermediate general qualification","West Germany","65","0.187919809226978","0.148796602551856","0.2270430159021"
"2","2008","(2b) intermediate general qualification","East Germany","23","","",""
"2","2008","(2a) intermediate vocational","West Germany","418","0.162266427350186","0.149121198285896","0.175411656414475"
"2","2008","(2a) intermediate vocational","East Germany","236","0.166611609737477","0.148505269882157","0.184717949592796"
"2","2008","(2c_gen) general maturity certificate","West Germany","108","0.191106285645407","0.159327108775364","0.22288546251545"
"2","2008","(2c_gen) general maturity certificate","East Germany","32","0.200359792080481","0.136516949549405","0.264202634611557"
"2","2008","(2c_voc) vocational maturity certificate","West Germany","209","0.171408046246285","0.150372562154948","0.192443530337621"
"2","2008","(2c_voc) vocational maturity certificate","East Germany","35","0.162902941531566","0.113311051486747","0.212494831576386"
"2","2008","(3a) lower tertiary education","West Germany","109","0.131043045816547","0.110344428226428","0.151741663406666"
"2","2008","(3a) lower tertiary education","East Germany","66","0.109553739815969","0.085106390301189","0.134001089330748"
"2","2008","(3b) higher tertiary education","West Germany","274","0.186318558746819","0.168978979936019","0.203658137557619"
"2","2008","(3b) higher tertiary education","East Germany","93","0.190376797914553","0.159348424107462","0.221405171721644"
