"hlf0071_h","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence"
"Just right","1990","(Married) couple without C. ","Female","469","0.756417692397037","0.722575572257481","0.790259812536592"
"Just right","1990","Single parent ","Male","43","0.698235162224327","0.58304421538963","0.813426109059023"
"Just right","1990","Single parent ","Female","97","0.643644237977237","0.568004055797283","0.719284420157192"
"Just right","1990","Couple + C. LE 16 ","Male","472","0.559329464012743","0.526263590460733","0.592395337564752"
"Just right","1990","Couple + C. LE 16 ","Female","484","0.56659100616108","0.533924269135808","0.599257743186352"
"Just right","1990","Couple + C. GT 16 ","Male","310","0.671982163208676","0.629981603766992","0.71398272265036"
"Just right","1990","Couple + C. GT 16 ","Female","265","0.659254648931059","0.614034349296661","0.704474948565456"
"Just right","1990","Couple + C. LE and GT 16","Male","120","0.586766241201873","0.516378079530066","0.657154402873681"
"Just right","1990","Couple + C. LE and GT 16","Female","110","0.623749808340036","0.551140280389025","0.696359336291046"
"A little too big","1990","1-pers.-HH","Male","10","","",""
"A little too big","1990","1-pers.-HH","Female","23","","",""
"A little too big","1990","(Married) couple without C. ","Male","29","","",""
"A little too big","1990","(Married) couple without C. ","Female","29","","",""
"A little too big","1990","Single parent ","Male","8","","",""
"A little too big","1990","Single parent ","Female","8","","",""
"A little too big","1990","Couple + C. LE 16 ","Male","18","","",""
"A little too big","1990","Couple + C. LE 16 ","Female","17","","",""
"A little too big","1990","Couple + C. GT 16 ","Male","18","","",""
"A little too big","1990","Couple + C. GT 16 ","Female","19","","",""
"A little too big","1990","Couple + C. LE and GT 16","Male","5","","",""
"A little too big","1990","Couple + C. LE and GT 16","Female","4","","",""
"Much too big","1990","1-pers.-HH","Male","4","","",""
"Much too big","1990","1-pers.-HH","Female","4","","",""
"Much too big","1990","(Married) couple without C. ","Male","7","","",""
"Much too big","1990","(Married) couple without C. ","Female","7","","",""
"Much too big","1990","Single parent ","Male","","","",""
"Much too big","1990","Single parent ","Female","","","",""
"Much too big","1990","Couple + C. LE 16 ","Male","2","","",""
"Much too big","1990","Couple + C. LE 16 ","Female","2","","",""
"Much too big","1990","Couple + C. GT 16 ","Male","3","","",""
"Much too big","1990","Couple + C. GT 16 ","Female","3","","",""
"Much too big","1990","Couple + C. LE and GT 16","Male","","","",""
"Much too big","1990","Couple + C. LE and GT 16","Female","","","",""
"Much too small","1991","1-pers.-HH","Male","23","","",""
"Much too small","1991","1-pers.-HH","Female","8","","",""
"Much too small","1991","(Married) couple without C. ","Male","27","","",""
"Much too small","1991","(Married) couple without C. ","Female","27","","",""
"Much too small","1991","Single parent ","Male","1","","",""
"Much too small","1991","Single parent ","Female","15","","",""
"Much too small","1991","Couple + C. LE 16 ","Male","125","0.0623770148785213","0.0508503755692871","0.0739036541877554"
"Much too small","1991","Couple + C. LE 16 ","Female","129","0.0628844619517415","0.0514221111331133","0.0743468127703698"
"Much too small","1991","Couple + C. GT 16 ","Male","37","0.0133342582385517","0.00756418054826973","0.0191043359288337"
"Much too small","1991","Couple + C. GT 16 ","Female","27","","",""
"Much too small","1991","Couple + C. LE and GT 16","Male","49","0.056034799348092","0.0378579990483777","0.0742115996478062"
"Much too small","1991","Couple + C. LE and GT 16","Female","34","0.0434436594496679","0.0265898371353548","0.0602974817639811"
"A little too small","1991","1-pers.-HH","Male","88","0.185439956754983","0.150561913531902","0.220317999978064"
"A little too small","1991","1-pers.-HH","Female","82","0.0931392853770484","0.0734503557352737","0.112828215018823"
"A little too small","1991","(Married) couple without C. ","Male","196","0.112749478321477","0.0971588880468718","0.128340068596082"
"A little too small","1991","(Married) couple without C. ","Female","194","0.113916570609762","0.0982755814023119","0.129557559817212"
"A little too small","1991","Single parent ","Male","33","0.109209964905425","0.0694165785629484","0.149003351247902"
"A little too small","1991","Single parent ","Female","77","0.157071140887088","0.12185029166045","0.192291990113726"
"A little too small","1991","Couple + C. LE 16 ","Male","495","0.282029593780693","0.26058208274595","0.303477104815435"
"A little too small","1991","Couple + C. LE 16 ","Female","504","0.279946741185281","0.258747248382123","0.301146233988438"
"A little too small","1991","Couple + C. GT 16 ","Male","215","0.121878624627432","0.105421526751368","0.138335722503495"
"A little too small","1991","Couple + C. GT 16 ","Female","184","0.123485617053886","0.105203536742273","0.141767697365499"
"A little too small","1991","Couple + C. LE and GT 16","Male","163","0.247670825461667","0.21355531210515","0.281786338818184"
"A little too small","1991","Couple + C. LE and GT 16","Female","158","0.237846961269142","0.20264638044156","0.273047542096724"
"Just right","1991","1-pers.-HH","Male","317","0.667467391921919","0.625188748126118","0.70974603571772"
"Just right","1991","1-pers.-HH","Female","650","0.787725198279105","0.760022507585","0.81542788897321"
"Just right","1991","(Married) couple without C. ","Male","1202","0.763196245171106","0.742240912451133","0.784151577891078"
"Just right","1991","(Married) couple without C. ","Female","1215","0.766388436206385","0.745557677051779","0.78721919536099"
"Just right","1991","Single parent ","Male","176","0.785595132840411","0.733234028023198","0.837956237657624"
"Just right","1991","Single parent ","Female","287","0.741028727037894","0.698625444211136","0.783432009864653"
"Just right","1991","Couple + C. LE 16 ","Male","1026","0.622049508238123","0.59893917434378","0.645159842132466"
"Just right","1991","Couple + C. LE 16 ","Female","1045","0.62417520890044","0.601305985218553","0.647044432582326"
"Just right","1991","Couple + C. GT 16 ","Male","1172","0.789075838607972","0.768553126942307","0.809598550273637"
"Just right","1991","Couple + C. GT 16 ","Female","956","0.787767931496732","0.765046140900506","0.810489722092957"
"Just right","1991","Couple + C. LE and GT 16","Male","389","0.664053677337403","0.626724615786654","0.701382738888152"
"Just right","1991","Couple + C. LE and GT 16","Female","359","0.691878718324995","0.653705764480048","0.730051672169942"
"A little too big","1991","1-pers.-HH","Male","42","0.0834309961218947","0.0586148007761581","0.108247191467631"
"A little too big","1991","1-pers.-HH","Female","84","0.0942896186301653","0.0744920446528923","0.114087192607438"
"A little too big","1991","(Married) couple without C. ","Male","146","0.10449136258608","0.0894128937811018","0.119569831391058"
"A little too big","1991","(Married) couple without C. ","Female","139","0.098168569409681","0.0835204331080131","0.112816705711349"
"A little too big","1991","Single parent ","Male","23","","",""
"A little too big","1991","Single parent ","Female","27","","",""
"A little too big","1991","Couple + C. LE 16 ","Male","39","0.0283985843794464","0.0204814374913795","0.0363157312675134"
"A little too big","1991","Couple + C. LE 16 ","Female","39","0.0280738033146593","0.0202741962721639","0.0358734103571546"
"A little too big","1991","Couple + C. GT 16 ","Male","90","0.0735546511355912","0.0604227628978906","0.0866865393732919"
"A little too big","1991","Couple + C. GT 16 ","Female","75","0.07600571045866","0.0612793422227995","0.0907320786945206"
"A little too big","1991","Couple + C. LE and GT 16","Male","12","","",""
"A little too big","1991","Couple + C. LE and GT 16","Female","10","","",""
"Much too big","1991","1-pers.-HH","Male","7","","",""
"Much too big","1991","1-pers.-HH","Female","13","","",""
"Much too big","1991","(Married) couple without C. ","Male","10","","",""
"Much too big","1991","(Married) couple without C. ","Female","10","","",""
"Much too big","1991","Single parent ","Male","3","","",""
"Much too big","1991","Single parent ","Female","4","","",""
"Much too big","1991","Couple + C. LE 16 ","Male","6","","",""
"Much too big","1991","Couple + C. LE 16 ","Female","6","","",""
"Much too big","1991","Couple + C. GT 16 ","Male","4","","",""
"Much too big","1991","Couple + C. GT 16 ","Female","2","","",""
"Much too big","1991","Couple + C. LE and GT 16","Male","2","","",""
"Much too big","1991","Couple + C. LE and GT 16","Female","1","","",""
"Much too small","1992","1-pers.-HH","Male","16","","",""
"Much too small","1992","1-pers.-HH","Female","11","","",""
"Much too small","1992","(Married) couple without C. ","Male","37","0.0198569913433836","0.013031844194635","0.0266821384921321"
"Much too small","1992","(Married) couple without C. ","Female","39","0.0208010493228746","0.0138705322061531","0.0277315664395962"
"Much too small","1992","Single parent ","Male","7","","",""
"Much too small","1992","Single parent ","Female","18","","",""
"Much too small","1992","Couple + C. LE 16 ","Male","112","0.0615422674109586","0.0497960191961273","0.07328851562579"
"Much too small","1992","Couple + C. LE 16 ","Female","113","0.0592040241496199","0.04778531161936","0.0706227366798798"
"Much too small","1992","Couple + C. GT 16 ","Male","50","0.0182036228132846","0.0114133008189347","0.0249939448076345"
"Much too small","1992","Couple + C. GT 16 ","Female","43","0.0168457669758772","0.00962727496404528","0.0240642589877092"
"Much too small","1992","Couple + C. LE and GT 16","Male","49","0.0569575016156468","0.038382083548896","0.0755329196823977"
"Much too small","1992","Couple + C. LE and GT 16","Female","44","0.0589648996983448","0.0390970482300949","0.0788327511665948"
"A little too small","1992","1-pers.-HH","Male","81","0.17376724746715","0.139547815055813","0.207986679878488"
"A little too small","1992","1-pers.-HH","Female","90","0.0928733440319656","0.07333761283508","0.112409075228851"
"A little too small","1992","(Married) couple without C. ","Male","187","0.101348826252627","0.0865844362947971","0.116113216210456"
"A little too small","1992","(Married) couple without C. ","Female","195","0.11019798693843","0.0949917738749232","0.125404200001936"
"A little too small","1992","Single parent ","Male","24","","",""
"A little too small","1992","Single parent ","Female","73","0.16144591833808","0.126340759775421","0.196551076900739"
"A little too small","1992","Couple + C. LE 16 ","Male","481","0.2915654899396","0.269351683527718","0.313779296351481"
"A little too small","1992","Couple + C. LE 16 ","Female","488","0.28986000772517","0.267908723362269","0.31181129208807"
"A little too small","1992","Couple + C. GT 16 ","Male","237","0.125038823815192","0.108238503057502","0.141839144572882"
"A little too small","1992","Couple + C. GT 16 ","Female","201","0.121316974004765","0.103003650716722","0.139630297292808"
"A little too small","1992","Couple + C. LE and GT 16","Male","175","0.266326398240526","0.230897629995387","0.301755166485665"
"A little too small","1992","Couple + C. LE and GT 16","Female","148","0.247852761375864","0.211436150571325","0.284269372180403"
"Just right","1992","1-pers.-HH","Male","330","0.71665378559495","0.675957849330674","0.757349721859225"
"Just right","1992","1-pers.-HH","Female","655","0.79312533841816","0.765862270367242","0.820388406469078"
"Just right","1992","(Married) couple without C. ","Male","1223","0.773597843773777","0.753123571362913","0.794072116184641"
"Just right","1992","(Married) couple without C. ","Female","1241","0.760027879210058","0.739289123049374","0.780766635370743"
"Just right","1992","Single parent ","Male","151","0.759081252021467","0.701242638323685","0.816919865719249"
"Just right","1992","Single parent ","Female","295","0.727969783471105","0.68551201976955","0.770427547172659"
"Just right","1992","Couple + C. LE 16 ","Male","958","0.604916121188549","0.581021656652614","0.628810585724485"
"Just right","1992","Couple + C. LE 16 ","Female","980","0.608625065337192","0.585011301166944","0.632238829507439"
"Just right","1992","Couple + C. GT 16 ","Male","1095","0.770161120752824","0.748791181620377","0.791531059885272"
