"hlf0071_h","year","hgtyp1hh","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Much too small","1993","Single parent ","middle vocational","9","","","","1"
"Much too small","1993","Single parent ","vocational + Abi","1","","","","1"
"Much too small","1993","Single parent ","higher vocational","","","","","1"
"Much too small","1993","Single parent ","higher education","","","","","1"
"Much too small","1993","Couple + C. LE 16 ","in school","","","","","1"
"Much too small","1993","Couple + C. LE 16 ","inadequately","14","","","","1"
"Much too small","1993","Couple + C. LE 16 ","general elemantary","35","0.0857169702483548","0.0580746995581864","0.113359240938523","1"
"Much too small","1993","Couple + C. LE 16 ","middle vocational","86","0.0457276243391153","0.0357118308431675","0.055743417835063","1"
"Much too small","1993","Couple + C. LE 16 ","vocational + Abi","5","","","","1"
"Much too small","1993","Couple + C. LE 16 ","higher vocational","14","","","","1"
"Much too small","1993","Couple + C. LE 16 ","higher education","33","0.0595925403578928","0.0400031625288781","0.0791819181869075","1"
"Much too small","1993","Couple + C. GT 16 ","in school","2","","","","1"
"Much too small","1993","Couple + C. GT 16 ","inadequately","10","","","","1"
"Much too small","1993","Couple + C. GT 16 ","general elemantary","20","","","","1"
"Much too small","1993","Couple + C. GT 16 ","middle vocational","22","","","","1"
"Much too small","1993","Couple + C. GT 16 ","vocational + Abi","4","","","","1"
"Much too small","1993","Couple + C. GT 16 ","higher vocational","2","","","","1"
"Much too small","1993","Couple + C. GT 16 ","higher education","5","","","","1"
"Much too small","1993","Couple + C. LE and GT 16","in school","6","","","","1"
"Much too small","1993","Couple + C. LE and GT 16","inadequately","16","","","","1"
"Much too small","1993","Couple + C. LE and GT 16","general elemantary","38","0.0738057408199849","0.0455108981489292","0.102100583491041","1"
"Much too small","1993","Couple + C. LE and GT 16","middle vocational","24","","","","1"
"Much too small","1993","Couple + C. LE and GT 16","vocational + Abi","3","","","","1"
"Much too small","1993","Couple + C. LE and GT 16","higher vocational","2","","","","1"
"Much too small","1993","Couple + C. LE and GT 16","higher education","10","","","","1"
"A little too big","1994","Couple + C. LE and GT 16","middle vocational","14","","","","4"
"A little too big","1994","Couple + C. LE and GT 16","vocational + Abi","2","","","","4"
"A little too big","1994","Couple + C. LE and GT 16","higher vocational","2","","","","4"
"A little too big","1994","1-pers.-HH","in school","","","","","4"
"A little too big","1994","1-pers.-HH","inadequately","2","","","","4"
"A little too big","1994","1-pers.-HH","general elemantary","40","0.0930794036048607","0.0627703645887465","0.123388442620975","4"
"A little too big","1994","1-pers.-HH","middle vocational","75","0.101521869845959","0.0791324385504589","0.12391130114146","4"
"A little too big","1994","1-pers.-HH","vocational + Abi","5","","","","4"
"A little too big","1994","1-pers.-HH","higher vocational","8","","","","4"
"A little too big","1994","1-pers.-HH","higher education","23","","","","4"
"A little too big","1994","(Married) couple without C. ","in school","","","","","4"
"A little too big","1994","(Married) couple without C. ","inadequately","","","","","4"
"A little too big","1994","(Married) couple without C. ","general elemantary","45","0.0640973407067532","0.0446288785232649","0.0835658028902416","4"
"A little too big","1994","(Married) couple without C. ","middle vocational","180","0.115823743485618","0.10109324608348","0.130554240887755","4"
"A little too big","1994","(Married) couple without C. ","vocational + Abi","8","","","","4"
"A little too big","1994","(Married) couple without C. ","higher vocational","31","0.143575327769388","0.0986465446964373","0.188504110842339","4"
"A little too big","1994","(Married) couple without C. ","higher education","60","0.165031718439399","0.129822786298811","0.200240650579988","4"
"A little too big","1994","Single parent ","in school","1","","","","4"
"A little too big","1994","Single parent ","inadequately","1","","","","4"
"A little too big","1994","Single parent ","general elemantary","8","","","","4"
"A little too big","1994","Single parent ","middle vocational","16","","","","4"
"A little too big","1994","Single parent ","vocational + Abi","1","","","","4"
"A little too big","1994","Single parent ","higher vocational","1","","","","4"
"A little too big","1994","Single parent ","higher education","5","","","","4"
"A little too big","1994","Couple + C. LE 16 ","in school","","","","","4"
"A little too big","1994","Couple + C. LE 16 ","inadequately","1","","","","4"
"A little too big","1994","Couple + C. LE 16 ","general elemantary","7","","","","4"
"A little too big","1994","Couple + C. LE 16 ","middle vocational","51","0.0388604175852965","0.0294696459901","0.0482511891804929","4"
"A little too big","1994","Couple + C. LE 16 ","vocational + Abi","6","","","","4"
"A little too big","1994","Couple + C. LE 16 ","higher vocational","12","","","","4"
"A little too big","1994","Couple + C. LE 16 ","higher education","22","","","","4"
"A little too big","1994","Couple + C. GT 16 ","in school","10","","","","4"
"A little too big","1994","Couple + C. GT 16 ","inadequately","4","","","","4"
"A little too big","1994","Couple + C. GT 16 ","general elemantary","23","","","","4"
"A little too big","1994","Couple + C. GT 16 ","middle vocational","97","0.092305527315291","0.0760162660206252","0.108594788609957","4"
"A little too big","1994","Couple + C. GT 16 ","vocational + Abi","6","","","","4"
"A little too big","1994","Couple + C. GT 16 ","higher vocational","9","","","","4"
"A little too big","1994","Couple + C. GT 16 ","higher education","25","","","","4"
"A little too big","1994","Couple + C. LE and GT 16","in school","5","","","","4"
"A little too big","1994","Couple + C. LE and GT 16","inadequately","1","","","","4"
"A little too big","1994","Couple + C. LE and GT 16","general elemantary","11","","","","4"
"A little too big","1994","Couple + C. LE and GT 16","higher education","4","","","","4"
"A little too small","1994","1-pers.-HH","in school","","","","","2"
"A little too small","1994","Couple + C. LE and GT 16","middle vocational","102","0.184867221056001","0.149080409291547","0.220654032820455","2"
"A little too small","1994","(Married) couple without C. ","middle vocational","224","0.118743796845224","0.103853417970822","0.133634175719626","2"
"A little too small","1994","(Married) couple without C. ","vocational + Abi","19","","","","2"
"A little too small","1994","Couple + C. LE 16 ","middle vocational","442","0.260925111291688","0.239586975401611","0.282263247181765","2"
"A little too small","1994","Couple + C. LE 16 ","vocational + Abi","30","0.227029568060622","0.151763840789436","0.302295295331808","2"
"A little too small","1994","Couple + C. GT 16 ","inadequately","25","","","","2"
"A little too small","1994","Couple + C. GT 16 ","general elemantary","66","0.119028782004113","0.090757879196473","0.147299684811754","2"
"A little too small","1994","Couple + C. GT 16 ","middle vocational","169","0.117941351790895","0.0997903971133041","0.136092306468487","2"
"A little too small","1994","Couple + C. GT 16 ","vocational + Abi","15","","","","2"
"A little too small","1994","Couple + C. GT 16 ","higher vocational","16","","","","2"
"A little too small","1994","Couple + C. GT 16 ","higher education","31","0.0967982180305459","0.0602914072596497","0.133305028801442","2"
"A little too small","1994","Couple + C. LE and GT 16","in school","31","0.235962242815263","0.156615260103535","0.315309225526992","2"
"A little too small","1994","Couple + C. LE and GT 16","inadequately","24","","","","2"
"A little too small","1994","Couple + C. LE and GT 16","general elemantary","66","0.243653974062019","0.193726920696","0.293581027428037","2"
"A little too small","1994","Couple + C. LE and GT 16","vocational + Abi","10","","","","2"
"A little too small","1994","Couple + C. LE and GT 16","higher vocational","15","","","","2"
"A little too small","1994","Couple + C. LE and GT 16","higher education","34","0.245143656484501","0.166522096778447","0.323765216190556","2"
"A little too small","1994","1-pers.-HH","inadequately","4","","","","2"
"A little too small","1994","1-pers.-HH","general elemantary","30","0.0825204917543671","0.0538166631205596","0.111224320388175","2"
"A little too small","1994","1-pers.-HH","middle vocational","81","0.105884953796952","0.0830750564652408","0.128694851128663","2"
"A little too small","1994","1-pers.-HH","vocational + Abi","13","","","","2"
"A little too small","1994","1-pers.-HH","higher vocational","8","","","","2"
"A little too small","1994","(Married) couple without C. ","general elemantary","57","0.0719934931875223","0.0514479117969823","0.0925390745780623","2"
"A little too small","1994","Single parent ","middle vocational","47","0.169331513732892","0.125244726053049","0.213418301412736","2"
"A little too small","1994","Single parent ","vocational + Abi","3","","","","2"
"A little too small","1994","1-pers.-HH","higher education","27","","","","2"
"A little too small","1994","(Married) couple without C. ","in school","","","","","2"
"A little too small","1994","(Married) couple without C. ","inadequately","9","","","","2"
"A little too small","1994","(Married) couple without C. ","higher vocational","32","0.123954446463064","0.0817328585876748","0.166176034338453","2"
"A little too small","1994","(Married) couple without C. ","higher education","71","0.150552895605472","0.116633595685339","0.184472195525605","2"
"A little too small","1994","Single parent ","in school","2","","","","2"
"A little too small","1994","Single parent ","inadequately","8","","","","2"
"A little too small","1994","Single parent ","general elemantary","21","","","","2"
"A little too small","1994","Single parent ","higher vocational","","","","","2"
"A little too small","1994","Single parent ","higher education","16","","","","2"
"A little too small","1994","Couple + C. LE 16 ","in school","1","","","","2"
"A little too small","1994","Couple + C. LE 16 ","inadequately","26","","","","2"
"A little too small","1994","Couple + C. LE 16 ","general elemantary","102","0.289303570749466","0.241934406434505","0.336672735064428","2"
"A little too small","1994","Couple + C. LE 16 ","higher vocational","52","0.230648293007359","0.174729546510856","0.286567039503861","2"
"A little too small","1994","Couple + C. LE 16 ","higher education","162","0.30758063373877","0.268365258800604","0.346796008676937","2"
"A little too small","1994","Couple + C. GT 16 ","in school","17","","","","2"
"Just right","1994","Couple + C. LE and GT 16","middle vocational","313","0.725179397137984","0.684024052193177","0.766334742082792","3"
"Just right","1994","Couple + C. LE and GT 16","vocational + Abi","10","","","","3"
"Just right","1994","1-pers.-HH","in school","1","","","","3"
