"hlf0071_h","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence"
"Much too small","2011","Bavaria","Not Working","31","0.015453854908629","0.00934264257723468","0.0215650672400234"
"Much too small","2011","Berlin","Full Time","5","","",""
"Much too small","2011","Berlin","Part Time","10","","",""
"Much too small","2011","Berlin","Not Working","23","","",""
"Much too small","2011","Brandenburg","Full Time","7","","",""
"Much too small","2011","Brandenburg","Part Time","8","","",""
"Much too small","2011","Brandenburg","Not Working","12","","",""
"Much too small","2011","Mecklenburg-Western Pomerania","Full Time","1","","",""
"Much too small","2011","Mecklenburg-Western Pomerania","Part Time","2","","",""
"Much too small","2011","Mecklenburg-Western Pomerania","Not Working","10","","",""
"Much too small","2011","Saxony","Full Time","14","","",""
"Much too small","2011","Saxony","Part Time","9","","",""
"Much too small","2011","Saxony","Not Working","11","","",""
"Much too small","2011","Saxony-Anhalt","Full Time","9","","",""
"Much too small","2011","Saxony-Anhalt","Part Time","4","","",""
"Much too small","2011","Saxony-Anhalt","Not Working","13","","",""
"Much too small","2011","Thuringia","Full Time","8","","",""
"Much too small","2011","Thuringia","Part Time","4","","",""
"Much too small","2011","Thuringia","Not Working","4","","",""
"A little too small","2011","Schleswig-Holstein","Full Time","63","0.112659043280392","0.0789522037037735","0.146365882857011"
"A little too small","2011","Schleswig-Holstein","Part Time","52","0.185325269620955","0.140604575557849","0.230045963684061"
"A little too small","2011","Schleswig-Holstein","Not Working","58","0.0797519986960819","0.0526206156157853","0.106883381776379"
"A little too small","2011","Hamburg","Full Time","43","0.27452150783035","0.202865036892113","0.346177978768588"
"A little too small","2011","Hamburg","Part Time","43","0.288874014502139","0.209099391369146","0.368648637635133"
"A little too small","2011","Hamburg","Not Working","45","0.178640549117507","0.120544512233338","0.236736586001675"
"A little too small","2011","Lower Saxony","Full Time","112","0.105544273613354","0.0857224319553892","0.125366115271319"
"A little too small","2011","Lower Saxony","Part Time","125","0.152533246692147","0.127072138745446","0.177994354638847"
"A little too small","2011","Lower Saxony","Not Working","102","0.0661751969851543","0.0508366990669367","0.0815136949033719"
"A little too small","2011","Bremen","Full Time","12","","",""
"A little too small","2011","Bremen","Part Time","16","","",""
"A little too small","2011","Bremen","Not Working","16","","",""
"A little too small","2011","North Rhine-Westphalia","Full Time","382","0.170157974251897","0.153899369306065","0.186416579197729"
"A little too small","2011","North Rhine-Westphalia","Part Time","316","0.176364152804529","0.157457292392771","0.195271013216287"
"A little too small","2011","North Rhine-Westphalia","Not Working","292","0.0979265725615016","0.0856402713091949","0.110212873813808"
"A little too small","2011","Hesse","Full Time","153","0.196106920164823","0.167690912320266","0.22452292800938"
"A little too small","2011","Hesse","Part Time","122","0.182537633721931","0.151046067255491","0.21402920018837"
"A little too small","2011","Hesse","Not Working","93","0.0922665345805021","0.0706572813837594","0.113875787777245"
"A little too small","2011","Rhineland-Palatinate,Saarland","Full Time","79","0.105669239017744","0.0811935372215626","0.130144940813925"
"A little too small","2011","Rhineland-Palatinate,Saarland","Part Time","61","0.173178985170807","0.137454761135699","0.208903209205915"
"A little too small","2011","Rhineland-Palatinate,Saarland","Not Working","63","0.0700145309498156","0.0496139268326692","0.0904151350669621"
"A little too small","2011","Baden-Württemberg","Full Time","256","0.17083405834412","0.151168376949147","0.190499739739093"
"A little too small","2011","Baden-Württemberg","Part Time","189","0.139488631219571","0.117852595572187","0.161124666866956"
"A little too small","2011","Baden-Württemberg","Not Working","159","0.07233753904941","0.0578959257466768","0.0867791523521433"
"A little too small","2011","Bavaria","Full Time","355","0.199413325069769","0.180425413500564","0.218401236638974"
"A little too small","2011","Bavaria","Part Time","269","0.183617858693204","0.162332571080668","0.204903146305741"
"A little too small","2011","Bavaria","Not Working","170","0.0920122235703878","0.0776918718726961","0.10633257526808"
"A little too small","2011","Berlin","Full Time","83","0.217346575777662","0.175658167390473","0.259034984164851"
"A little too small","2011","Berlin","Part Time","59","0.179660385996072","0.133263031016456","0.226057740975688"
"A little too small","2011","Berlin","Not Working","72","0.17903078981641","0.141127307276396","0.216934272356424"
"A little too small","2011","Brandenburg","Full Time","72","0.145914816752843","0.112470178918439","0.179359454587248"
"A little too small","2011","Brandenburg","Part Time","54","0.163447923534106","0.117883694627723","0.209012152440489"
"A little too small","2011","Brandenburg","Not Working","55","0.0912275710231465","0.0655227136144473","0.116932428431846"
"A little too small","2011","Mecklenburg-Western Pomerania","Full Time","44","0.131373332292006","0.089747970844295","0.172998693739718"
"A little too small","2011","Mecklenburg-Western Pomerania","Part Time","32","0.176187716096475","0.11460038725693","0.237775044936019"
"A little too small","2011","Mecklenburg-Western Pomerania","Not Working","33","0.104648838524261","0.0684047888836436","0.140892888164878"
"A little too small","2011","Saxony","Full Time","135","0.166475406665083","0.139600054642856","0.19335075868731"
"A little too small","2011","Saxony","Part Time","85","0.182409743907997","0.146243541706577","0.218575946109418"
"A little too small","2011","Saxony","Not Working","105","0.102090657127855","0.0794669840315753","0.124714330224134"
"A little too small","2011","Saxony-Anhalt","Full Time","66","0.141066602887873","0.107656953949925","0.174476251825821"
"A little too small","2011","Saxony-Anhalt","Part Time","40","0.122378394725953","0.0816727679205109","0.163084021531396"
"A little too small","2011","Saxony-Anhalt","Not Working","44","0.0761935016919963","0.0517890172339148","0.100597986150078"
"A little too small","2011","Thuringia","Full Time","82","0.182732560990252","0.146623863620748","0.218841258359757"
"A little too small","2011","Thuringia","Part Time","59","0.179161087748069","0.132184775381999","0.226137400114138"
"A little too small","2011","Thuringia","Not Working","36","0.0688573466978692","0.0446411074701819","0.0930735859255564"
"Just right","2011","Schleswig-Holstein","Full Time","238","0.74128395180808","0.694597193004175","0.787970710611985"
"Just right","2011","Schleswig-Holstein","Part Time","210","0.707369500349787","0.655005592285469","0.759733408414105"
"Just right","2011","Schleswig-Holstein","Not Working","265","0.737069472333297","0.692981165288223","0.78115777937837"
"Just right","2011","Hamburg","Full Time","96","0.620619094807259","0.54270693245676","0.698531257157759"
"Just right","2011","Hamburg","Part Time","73","0.620876388906579","0.535481822672817","0.70627095514034"
"Just right","2011","Hamburg","Not Working","102","0.679039011763909","0.608234107055968","0.74984391647185"
"Just right","2011","Lower Saxony","Full Time","667","0.741802672923578","0.71356900460324","0.770036341243916"
"Just right","2011","Lower Saxony","Part Time","508","0.674387491640994","0.641202707316331","0.707572275965658"
"Just right","2011","Lower Saxony","Not Working","696","0.687084276580076","0.658474056006604","0.715694497153549"
"Just right","2011","Bremen","Full Time","41","0.756459118914508","0.645032402952067","0.867885834876949"
"Just right","2011","Bremen","Part Time","39","0.772602411646988","0.666544414163564","0.878660409130412"
"Just right","2011","Bremen","Not Working","55","0.801071102275221","0.712480988296689","0.889661216253752"
"Just right","2011","North Rhine-Westphalia","Full Time","1416","0.704483692481924","0.684741944167836","0.724225440796012"
"Just right","2011","North Rhine-Westphalia","Part Time","1054","0.68069055676062","0.657563126311164","0.703817987210075"
"Just right","2011","North Rhine-Westphalia","Not Working","1569","0.734000429625073","0.715734635338269","0.752266223911876"
"Just right","2011","Hesse","Full Time","483","0.657359820991517","0.62339430776094","0.691325334222093"
"Just right","2011","Hesse","Part Time","352","0.626277055499121","0.586836565371534","0.665717545626707"
"Just right","2011","Hesse","Not Working","442","0.707189419082584","0.673211268221644","0.741167569943524"
"Just right","2011","Rhineland-Palatinate,Saarland","Full Time","438","0.737588285904189","0.702560684954107","0.772615886854271"
"Just right","2011","Rhineland-Palatinate,Saarland","Part Time","304","0.642349299934552","0.59709867064148","0.687599929227624"
"Just right","2011","Rhineland-Palatinate,Saarland","Not Working","409","0.682682149508691","0.645471488875213","0.71989281014217"
"Just right","2011","Baden-Württemberg","Full Time","983","0.696379521959744","0.672353074113007","0.720405969806482"
"Just right","2011","Baden-Württemberg","Part Time","658","0.692511592956046","0.6636939886936","0.721329197218493"
"Just right","2011","Baden-Württemberg","Not Working","828","0.701891766561429","0.676390549075591","0.727392984047266"
"Just right","2011","Bavaria","Full Time","1131","0.646513790722691","0.623795739815733","0.669231841629649"
"Just right","2011","Bavaria","Part Time","819","0.656511991449089","0.630405263873791","0.682618719024388"
"Just right","2011","Bavaria","Not Working","1095","0.706517085844914","0.683956848416432","0.729077323273395"
"Just right","2011","Berlin","Full Time","261","0.703893741444837","0.657748012170826","0.750039470718848"
"Just right","2011","Berlin","Part Time","178","0.750879718439806","0.698608822173406","0.803150614706206"
"Just right","2011","Berlin","Not Working","263","0.704506208554539","0.659396667517878","0.7496157495912"
"Just right","2011","Brandenburg","Full Time","313","0.739665529812894","0.698092685934223","0.781238373691564"
"Just right","2011","Brandenburg","Part Time","167","0.696669735844193","0.640025049749453","0.753314421938933"
"Just right","2011","Brandenburg","Not Working","368","0.766053445101646","0.728260352292793","0.803846537910499"
"Just right","2011","Mecklenburg-Western Pomerania","Full Time","182","0.773667642716126","0.722104619756438","0.825230665675813"
"Just right","2011","Mecklenburg-Western Pomerania","Part Time","91","0.685465636998239","0.610404296288797","0.760526977707681"
"Just right","2011","Mecklenburg-Western Pomerania","Not Working","193","0.689927382118293","0.63516198912975","0.744692775106836"
"Just right","2011","Saxony","Full Time","512","0.70028176139011","0.66722860764992","0.7333349151303"
"Just right","2011","Saxony","Part Time","309","0.715069591600212","0.67279741687093","0.757341766329494"
"Just right","2011","Saxony","Not Working","517","0.80589614275878","0.776342535790846","0.835449749726714"
"Just right","2011","Saxony-Anhalt","Full Time","300","0.720456925884315","0.677383596491956","0.763530255276673"
"Just right","2011","Saxony-Anhalt","Part Time","184","0.753367949323315","0.699828149332637","0.806907749313993"
"Just right","2011","Saxony-Anhalt","Not Working","345","0.758851141744005","0.719501474371895","0.798200809116116"
"Just right","2011","Thuringia","Full Time","310","0.724003545749323","0.682235529353638","0.765771562145008"
"Just right","2011","Thuringia","Part Time","164","0.696957495811014","0.640660784149811","0.753254207472216"
"Just right","2011","Thuringia","Not Working","320","0.783522778039008","0.744135555024031","0.822910001053985"
"A little too big","2011","Schleswig-Holstein","Full Time","28","","",""
"A little too big","2011","Schleswig-Holstein","Part Time","24","","",""
"A little too big","2011","Schleswig-Holstein","Not Working","37","0.15234682463719","0.116357433118711","0.18833621615567"
"A little too big","2011","Hamburg","Full Time","6","","",""
"A little too big","2011","Hamburg","Part Time","7","","",""
"A little too big","2011","Hamburg","Not Working","17","","",""
"A little too big","2011","Lower Saxony","Full Time","118","0.109466682614309","0.089324185729275","0.129609179499342"
"A little too big","2011","Lower Saxony","Part Time","96","0.137682910620434","0.113281933263454","0.162083887977415"
"A little too big","2011","Lower Saxony","Not Working","166","0.198078010250712","0.173486415037927","0.222669605463497"
"A little too big","2011","Bremen","Full Time","2","","",""
"A little too big","2011","Bremen","Part Time","2","","",""
"A little too big","2011","Bremen","Not Working","4","","",""
"A little too big","2011","North Rhine-Westphalia","Full Time","190","0.101535318231201","0.0884670366114995","0.114603599850903"
"A little too big","2011","North Rhine-Westphalia","Part Time","144","0.109514059106721","0.0940225006126201","0.125005617600823"
"A little too big","2011","North Rhine-Westphalia","Not Working","291","0.138150572721984","0.123886551342867","0.152414594101101"
"A little too big","2011","Hesse","Full Time","72","0.111669690842366","0.0891287335427651","0.134210648141967"
"A little too big","2011","Hesse","Part Time","61","0.132459133764821","0.104823457408769","0.160094810120873"
"A little too big","2011","Hesse","Not Working","107","0.157984467988726","0.130750825783579","0.185218110193874"
"A little too big","2011","Rhineland-Palatinate,Saarland","Full Time","75","0.134822834306386","0.107630528874492","0.16201513973828"
"A little too big","2011","Rhineland-Palatinate,Saarland","Part Time","49","0.157120664097243","0.122764172179781","0.191477156014705"
"A little too big","2011","Rhineland-Palatinate,Saarland","Not Working","94","0.169309958884747","0.139327198839058","0.199292718930437"
"A little too big","2011","Baden-Württemberg","Full Time","112","0.10285055414566","0.0869783676807104","0.11872274061061"
"A little too big","2011","Baden-Württemberg","Part Time","99","0.133604091357253","0.112357070167293","0.154851112547213"
"A little too big","2011","Baden-Württemberg","Not Working","176","0.160795717763909","0.140316661432762","0.181274774095056"
"A little too big","2011","Bavaria","Full Time","158","0.124196687434165","0.108523611697729","0.1398697631706"
"A little too big","2011","Bavaria","Part Time","137","0.131437422554381","0.112862141670994","0.150012703437767"
"A little too big","2011","Bavaria","Not Working","232","0.15856851787938","0.140471426385012","0.176665609373749"
"A little too big","2011","Berlin","Full Time","26","","",""
"A little too big","2011","Berlin","Part Time","16","","",""
"A little too big","2011","Berlin","Not Working","31","0.0641181756746324","0.0398993600569273","0.0883369912923374"
"A little too big","2011","Brandenburg","Full Time","28","","",""
"A little too big","2011","Brandenburg","Part Time","20","","",""
"A little too big","2011","Brandenburg","Not Working","42","0.116005083295231","0.0874168073217022","0.144593359268759"
"A little too big","2011","Mecklenburg-Western Pomerania","Full Time","24","","",""
"A little too big","2011","Mecklenburg-Western Pomerania","Part Time","18","","",""
"A little too big","2011","Mecklenburg-Western Pomerania","Not Working","29","","",""
"A little too big","2011","Saxony","Full Time","73","0.117597615700234","0.0943567390975232","0.140838492302945"
"A little too big","2011","Saxony","Part Time","31","0.0736106685579425","0.0491550760502815","0.0980662610656036"
"A little too big","2011","Saxony","Not Working","53","0.0808048301114098","0.0604402059468571","0.101169454275962"
"A little too big","2011","Saxony-Anhalt","Full Time","41","0.124297860727346","0.0926320875978648","0.155963633856827"
"A little too big","2011","Saxony-Anhalt","Part Time","18","","",""
"A little too big","2011","Saxony-Anhalt","Not Working","42","0.130933048615117","0.0999037883542596","0.161962308875974"
"A little too big","2011","Thuringia","Full Time","37","0.0766911435417346","0.0518273231313318","0.101554963952137"
"A little too big","2011","Thuringia","Part Time","29","","",""
"A little too big","2011","Thuringia","Not Working","57","0.12877396030089","0.0967405707158218","0.160807349885958"
"Much too big","2011","Schleswig-Holstein","Full Time","4","","",""
"Much too big","2011","Schleswig-Holstein","Part Time","1","","",""
"Much too big","2011","Schleswig-Holstein","Not Working","8","","",""
"Much too big","2011","Hamburg","Full Time","","","",""
"Much too big","2011","Hamburg","Part Time","","","",""
"Much too big","2011","Hamburg","Not Working","1","","",""
"Much too big","2011","Lower Saxony","Full Time","12","","",""
"Much too big","2011","Lower Saxony","Part Time","13","","",""
"Much too big","2011","Lower Saxony","Not Working","30","0.0393334946911444","0.0273393274704407","0.051327661911848"
"Much too big","2011","Bremen","Full Time","1","","",""
"Much too big","2011","Bremen","Part Time","","","",""
"Much too big","2011","Bremen","Not Working","1","","",""
"Much too big","2011","North Rhine-Westphalia","Full Time","17","","",""
"Much too big","2011","North Rhine-Westphalia","Part Time","13","","",""
"Much too big","2011","North Rhine-Westphalia","Not Working","34","0.0184301834181439","0.0128701760910515","0.0239901907452363"
"Much too big","2011","Hesse","Full Time","9","","",""
"Much too big","2011","Hesse","Part Time","9","","",""
"Much too big","2011","Hesse","Not Working","14","","",""
"Much too big","2011","Rhineland-Palatinate,Saarland","Full Time","4","","",""
"Much too big","2011","Rhineland-Palatinate,Saarland","Part Time","6","","",""
"Much too big","2011","Rhineland-Palatinate,Saarland","Not Working","28","","",""
"Much too big","2011","Baden-Württemberg","Full Time","11","","",""
"Much too big","2011","Baden-Württemberg","Part Time","7","","",""
"Much too big","2011","Baden-Württemberg","Not Working","35","0.0520292879040327","0.0396481586760603","0.0644104171320052"
"Much too big","2011","Bavaria","Full Time","19","","",""
"Much too big","2011","Bavaria","Part Time","15","","",""
"Much too big","2011","Bavaria","Not Working","37","0.027448317796689","0.0193535362785827","0.0355430993147954"
"Much too big","2011","Berlin","Full Time","1","","",""
"Much too big","2011","Berlin","Part Time","","","",""
"Much too big","2011","Berlin","Not Working","4","","",""
"Much too big","2011","Brandenburg","Full Time","8","","",""
"Much too big","2011","Brandenburg","Part Time","4","","",""
"Much too big","2011","Brandenburg","Not Working","5","","",""
"Much too big","2011","Mecklenburg-Western Pomerania","Full Time","2","","",""
"Much too big","2011","Mecklenburg-Western Pomerania","Part Time","4","","",""
"Much too big","2011","Mecklenburg-Western Pomerania","Not Working","9","","",""
"Much too big","2011","Saxony","Full Time","4","","",""
"Much too big","2011","Saxony","Part Time","4","","",""
"Much too big","2011","Saxony","Not Working","2","","",""
"Much too big","2011","Saxony-Anhalt","Full Time","1","","",""
"Much too big","2011","Saxony-Anhalt","Part Time","3","","",""
"Much too big","2011","Saxony-Anhalt","Not Working","10","","",""
"Much too big","2011","Thuringia","Full Time","3","","",""
"Much too big","2011","Thuringia","Part Time","","","",""
"Much too big","2011","Thuringia","Not Working","3","","",""
"Much too small","2012","Schleswig-Holstein","Full Time","3","","",""
"Much too small","2012","Schleswig-Holstein","Part Time","11","","",""
"Much too small","2012","Schleswig-Holstein","Not Working","10","","",""
"Much too small","2012","Hamburg","Full Time","3","","",""
"Much too small","2012","Hamburg","Part Time","2","","",""
"Much too small","2012","Hamburg","Not Working","3","","",""
"Much too small","2012","Lower Saxony","Full Time","11","","",""
"Much too small","2012","Lower Saxony","Part Time","14","","",""
"Much too small","2012","Lower Saxony","Not Working","7","","",""
"Much too small","2012","Bremen","Full Time","5","","",""
"Much too small","2012","Bremen","Part Time","1","","",""
"Much too small","2012","Bremen","Not Working","5","","",""
"Much too small","2012","North Rhine-Westphalia","Full Time","49","0.0133169852491474","0.0083057839606633","0.0183281865376316"
"Much too small","2012","North Rhine-Westphalia","Part Time","34","0.0149008959629092","0.00885568750531773","0.0209461044205006"
"Much too small","2012","North Rhine-Westphalia","Not Working","57","0.0164439507248498","0.0110303926410088","0.0218575088086908"
"Much too small","2012","Hesse","Full Time","22","","",""
"Much too small","2012","Hesse","Part Time","19","","",""
"Much too small","2012","Hesse","Not Working","21","","",""
"Much too small","2012","Rhineland-Palatinate,Saarland","Full Time","13","","",""
"Much too small","2012","Rhineland-Palatinate,Saarland","Part Time","8","","",""
"Much too small","2012","Rhineland-Palatinate,Saarland","Not Working","5","","",""
"Much too small","2012","Baden-Württemberg","Full Time","35","0.0273817408274637","0.0186079487646956","0.0361555328902317"
"Much too small","2012","Baden-Württemberg","Part Time","32","0.0297875469876612","0.0189314570609174","0.040643636914405"
"Much too small","2012","Baden-Württemberg","Not Working","22","","",""
"Much too small","2012","Bavaria","Full Time","41","0.0236782851287474","0.0165136077884413","0.0308429624690536"
"Much too small","2012","Bavaria","Part Time","32","0.0381353329731518","0.0274580780232016","0.048812587923102"
"Much too small","2012","Bavaria","Not Working","33","0.0184059353058765","0.0116173307296233","0.0251945398821297"
"Much too small","2012","Berlin","Full Time","11","","",""
"Much too small","2012","Berlin","Part Time","13","","",""
"Much too small","2012","Berlin","Not Working","16","","",""
"Much too small","2012","Brandenburg","Full Time","9","","",""
"Much too small","2012","Brandenburg","Part Time","4","","",""
"Much too small","2012","Brandenburg","Not Working","4","","",""
"Much too small","2012","Mecklenburg-Western Pomerania","Full Time","8","","",""
"Much too small","2012","Mecklenburg-Western Pomerania","Part Time","2","","",""
"Much too small","2012","Mecklenburg-Western Pomerania","Not Working","10","","",""
"Much too small","2012","Saxony","Full Time","14","","",""
"Much too small","2012","Saxony","Part Time","11","","",""
"Much too small","2012","Saxony","Not Working","13","","",""
"Much too small","2012","Saxony-Anhalt","Full Time","6","","",""
"Much too small","2012","Saxony-Anhalt","Part Time","9","","",""
"Much too small","2012","Saxony-Anhalt","Not Working","12","","",""
"Much too small","2012","Thuringia","Full Time","10","","",""
"Much too small","2012","Thuringia","Part Time","4","","",""
"Much too small","2012","Thuringia","Not Working","5","","",""
"A little too small","2012","Schleswig-Holstein","Full Time","48","0.119041421584209","0.0841546412372221","0.153928201931196"
"A little too small","2012","Schleswig-Holstein","Part Time","36","0.128074527551468","0.0908147793855566","0.165334275717379"
"A little too small","2012","Schleswig-Holstein","Not Working","41","0.076160092359671","0.0489478864073353","0.103372298312007"
"A little too small","2012","Hamburg","Full Time","45","0.238145340649487","0.171937924788562","0.304352756510413"
"A little too small","2012","Hamburg","Part Time","38","0.342921441467657","0.256909029111869","0.428933853823444"
"A little too small","2012","Hamburg","Not Working","30","0.100412296568179","0.0552330654541281","0.14559152768223"
"A little too small","2012","Lower Saxony","Full Time","125","0.122410743712655","0.101080301228023","0.143741186197287"
"A little too small","2012","Lower Saxony","Part Time","118","0.126273924786741","0.102011939733626","0.150535909839856"
"A little too small","2012","Lower Saxony","Not Working","99","0.0641972418232214","0.049051189743759","0.0793432939026837"
"A little too small","2012","Bremen","Full Time","12","","",""
"A little too small","2012","Bremen","Part Time","23","","",""
"A little too small","2012","Bremen","Not Working","13","","",""
"A little too small","2012","North Rhine-Westphalia","Full Time","332","0.153038788845793","0.137299591425157","0.168777986266429"
"A little too small","2012","North Rhine-Westphalia","Part Time","297","0.170738280784246","0.151963434547327","0.189513127021166"
"A little too small","2012","North Rhine-Westphalia","Not Working","264","0.0752749097401912","0.0640440862172901","0.0865057332630922"
"A little too small","2012","Hesse","Full Time","147","0.179514649863342","0.151540022765795","0.207489276960889"
"A little too small","2012","Hesse","Part Time","121","0.169836873481546","0.138569534538192","0.2011042124249"
"A little too small","2012","Hesse","Not Working","94","0.100802836823252","0.0780737501909701","0.123531923455533"
"A little too small","2012","Rhineland-Palatinate,Saarland","Full Time","77","0.131401116659205","0.104163850676985","0.158638382641425"
"A little too small","2012","Rhineland-Palatinate,Saarland","Part Time","55","0.108518645104434","0.0790172559014894","0.138020034307379"
"A little too small","2012","Rhineland-Palatinate,Saarland","Not Working","50","0.0738376985909685","0.052718712249177","0.0949566849327599"
"A little too small","2012","Baden-Württemberg","Full Time","231","0.161743593879344","0.141947131658321","0.181540056100367"
"A little too small","2012","Baden-Württemberg","Part Time","159","0.135440443950744","0.113588288482056","0.157292599419432"
"A little too small","2012","Baden-Württemberg","Not Working","133","0.0663737444457198","0.0519486134246257","0.0807988754668139"
"A little too small","2012","Bavaria","Full Time","354","0.178699460645902","0.160646945654158","0.196751975637646"
"A little too small","2012","Bavaria","Part Time","227","0.149036048296268","0.12918241022509","0.168889686367445"
"A little too small","2012","Bavaria","Not Working","170","0.106933680872659","0.091326131455766","0.122541230289551"
"A little too small","2012","Berlin","Full Time","75","0.202515210817807","0.161566780612764","0.243463641022849"
"A little too small","2012","Berlin","Part Time","62","0.173232389803326","0.129899210260201","0.216565569346451"
"A little too small","2012","Berlin","Not Working","72","0.172225326898068","0.135084000119895","0.209366653676242"
"A little too small","2012","Brandenburg","Full Time","67","0.189621939931422","0.151491378119795","0.227752501743049"
"A little too small","2012","Brandenburg","Part Time","35","0.0907239702070656","0.0543867780913486","0.127061162322783"
"A little too small","2012","Brandenburg","Not Working","58","0.0897211683123038","0.0637461240447289","0.115696212579879"
"A little too small","2012","Mecklenburg-Western Pomerania","Full Time","32","0.117752608558271","0.0774752485055897","0.158029968610953"
"A little too small","2012","Mecklenburg-Western Pomerania","Part Time","26","","",""
"A little too small","2012","Mecklenburg-Western Pomerania","Not Working","25","","",""
"A little too small","2012","Saxony","Full Time","123","0.149256446767317","0.123335810173993","0.175177083360641"
"A little too small","2012","Saxony","Part Time","74","0.149933983758244","0.116346335716455","0.183521631800033"
"A little too small","2012","Saxony","Not Working","100","0.110642935398993","0.0876338736623562","0.133651997135629"
"A little too small","2012","Saxony-Anhalt","Full Time","48","0.0903659340004768","0.0624777135173284","0.118254154483625"
"A little too small","2012","Saxony-Anhalt","Part Time","27","","",""
"A little too small","2012","Saxony-Anhalt","Not Working","37","0.0643307221536579","0.0410602844716236","0.0876011598356922"
"A little too small","2012","Thuringia","Full Time","56","0.135205918466915","0.103327911436844","0.167083925496987"
"A little too small","2012","Thuringia","Part Time","36","0.135341942201302","0.0908405537582621","0.179843330644341"
"A little too small","2012","Thuringia","Not Working","46","0.0768291877157903","0.0517155068614639","0.101942868570117"
"Just right","2012","Schleswig-Holstein","Full Time","250","0.77561527071521","0.730673113119091","0.820557428311328"
"Just right","2012","Schleswig-Holstein","Part Time","234","0.750378673408915","0.702122827178381","0.798634519639449"
"Just right","2012","Schleswig-Holstein","Not Working","267","0.722107381777839","0.67615150498906","0.768063258566618"
"Just right","2012","Hamburg","Full Time","108","0.71226059420026","0.641893655278387","0.782627533122133"
"Just right","2012","Hamburg","Part Time","71","0.575729754546077","0.486175590290062","0.665283918802093"
"Just right","2012","Hamburg","Not Working","114","0.747340998559326","0.682020359945023","0.812661637173629"
"Just right","2012","Lower Saxony","Full Time","661","0.735947578070638","0.707258739595206","0.76463641654607"
"Just right","2012","Lower Saxony","Part Time","508","0.707749594588597","0.67452962591453","0.740969563262663"
"Just right","2012","Lower Saxony","Not Working","664","0.662142648108334","0.632915154903019","0.69137014131365"
"Just right","2012","Bremen","Full Time","37","0.802797631901905","0.70039922534883","0.90519603845498"
"Just right","2012","Bremen","Part Time","37","0.771550142796711","0.66869272258774","0.874407563005682"
"Just right","2012","Bremen","Not Working","59","0.771347102691526","0.678147497984701","0.86454670739835"
"Just right","2012","North Rhine-Westphalia","Full Time","1437","0.718361867172658","0.698698068193494","0.738025666151821"
"Just right","2012","North Rhine-Westphalia","Part Time","1047","0.675588618988806","0.652229614438881","0.698947623538731"
"Just right","2012","North Rhine-Westphalia","Not Working","1464","0.742737310612441","0.724129889620317","0.761344731604566"
"Just right","2012","Hesse","Full Time","468","0.659885190162313","0.625352858395127","0.694417521929499"
"Just right","2012","Hesse","Part Time","344","0.65684163396935","0.61730762643795","0.69637564150075"
"Just right","2012","Hesse","Not Working","427","0.686526182309986","0.651503667174139","0.721548697445833"
"Just right","2012","Rhineland-Palatinate,Saarland","Full Time","437","0.724367162096207","0.688342558892421","0.760391765299993"
"Just right","2012","Rhineland-Palatinate,Saarland","Part Time","323","0.788070357144928","0.74930779257721","0.826832921712645"
"Just right","2012","Rhineland-Palatinate,Saarland","Not Working","404","0.66282052187522","0.624642011104401","0.700999032646038"
"Just right","2012","Baden-Württemberg","Full Time","913","0.687241871957317","0.66231632430804","0.712167419606595"
"Just right","2012","Baden-Württemberg","Part Time","647","0.685916191585417","0.656276004454437","0.715556378716398"
"Just right","2012","Baden-Württemberg","Not Working","774","0.725910374980613","0.700062616981744","0.751758132979482"
"Just right","2012","Bavaria","Full Time","1169","0.6700876737554","0.647931736577155","0.692243610933646"
"Just right","2012","Bavaria","Part Time","823","0.66088878467422","0.634496674028852","0.687280895319587"
"Just right","2012","Bavaria","Not Working","1046","0.691016833668518","0.667679709960616","0.714353957376421"
"Just right","2012","Berlin","Full Time","258","0.707537259074636","0.661186467079485","0.753888051069788"
"Just right","2012","Berlin","Part Time","195","0.721502355909504","0.670175587619758","0.77282912419925"
"Just right","2012","Berlin","Not Working","268","0.70368157134109","0.658763587210236","0.748599555471944"
"Just right","2012","Brandenburg","Full Time","292","0.69707132161412","0.652372726113837","0.741769917114404"
"Just right","2012","Brandenburg","Part Time","176","0.796709936660924","0.745794360496538","0.84762551282531"
"Just right","2012","Brandenburg","Not Working","349","0.772438159154167","0.734331296576386","0.810545021731948"
"Just right","2012","Mecklenburg-Western Pomerania","Full Time","169","0.70391165841289","0.646862364935437","0.760960951890344"
"Just right","2012","Mecklenburg-Western Pomerania","Part Time","94","0.632287180619742","0.55269871932984","0.711875641909644"
"Just right","2012","Mecklenburg-Western Pomerania","Not Working","191","0.699118925253353","0.643898706943759","0.754339143562946"
"Just right","2012","Saxony","Full Time","521","0.723119740602763","0.690571247559655","0.755668233645871"
"Just right","2012","Saxony","Part Time","323","0.752043445274568","0.711416657251983","0.792670233297153"
"Just right","2012","Saxony","Not Working","530","0.764159100986289","0.733020403602305","0.795297798370272"
"Just right","2012","Saxony-Anhalt","Full Time","305","0.772301147691926","0.731510665882703","0.813091629501149"
"Just right","2012","Saxony-Anhalt","Part Time","159","0.69919222554404","0.638864850693211","0.759519600394869"
"Just right","2012","Saxony-Anhalt","Not Working","322","0.753901616332434","0.713046554569007","0.79475667809586"
"Just right","2012","Thuringia","Full Time","326","0.734780827117764","0.693626233053622","0.775935421181907"
